,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
PO4,-0.07719261678335426,0.02702260687175463,-0.08814685460123914,-0.011200889308585284,-0.11071624026770349,0.09280783238038974,0.00647582611799104,0.06432989039406203,-0.023850279363769968,0.061128521604907234,0.04879658501103719,-0.015496287750364103,-0.08063564982142146,-0.09072612807022132,-0.06980724171310576,-0.06229315692812349,0.034516933274955926,0.09440322619413069,-0.10135704856264244,-0.08490228222725699,-0.019514214539288206,-0.14024885908756454,-0.025350547077198873,-0.0246802982762959,-0.012693567114720174,0.16558462918594236,-0.032566333276115536,0.00432895784192636,-0.02310957518715266,-0.10973306499492996,-0.043599299894260465,0.12313170363644457,-0.04036258667582764,0.021550420571728,-0.02854732236330735,0.06263520318748968,-0.003375516160191435,0.04970085334226498,-0.023044587354652896,0.0702455373482205,-0.06302919902299074,-0.025591154051335316,0.07115367209816992,-0.032761662072530055,0.15092687895689616,-0.14962942235895793,0.011967360262839042,-0.0522331622909845,-0.04218997089946235,-0.09871302896542536,-0.027792092075877073,-0.0364548893892974,-0.10223842203458461,0.0633217492660693,-0.003161005776474074,0.19386409967176485,-0.013685991921008727,0.04293084742164661,0.03536477688780455,0.014233632262026808
NOx,-0.00955350697937064,-0.02718726551363676,-0.03052436875115539,-0.021050261238293108,-0.09097952938764098,-0.041315051902581335,-0.011908083438326207,0.06944400589153249,-0.022001587192579143,0.12226425541705453,0.051881339044090466,-0.022447023591623858,-0.06332952173618045,-0.03654578490877244,-0.040836201065519835,0.123663276665342,0.21577147259687793,-0.04832420768082016,-0.07653795329928395,-0.04347247981659568,-0.04542078944592325,-0.10517059142448805,-0.06840351096485414,0.007325288408606853,-0.011053188254901907,-0.039084893730393894,0.03699219526113384,-0.040052514388416824,-0.019255885560260536,-0.07152784369358733,-0.033956847287536354,-0.030544541238582183,-0.04495508735467179,-0.018175808057599663,-0.0819714144893244,-0.052753745682109596,-0.030460501673316924,-0.04165950907670147,-0.007691881228670658,-0.000249588993624861,-0.01719374222676475,-0.037438626445736825,-0.02771494567716043,-0.08812235810526649,-0.04321248397412385,-0.07625782207646621,0.3568284020206463,-0.029794275912848087,-0.013969183648286403,-0.05494382626029173,-0.02398796267182096,-0.03056397482140185,-0.05620505614620579,0.036187128342788144,-0.024624466779365806,-0.06048251271229979,-0.011769417970771686,-0.030698074419055484,-0.019989089483023192,-0.018105113144398718
NH4,0.0063307675127180305,-0.02721660366314166,-0.07445232243600204,-0.054541016540506554,-0.13199025377454868,-0.04984951671865653,-0.009580201607989978,0.2312389231007134,-0.041043366903281045,0.2661590305387848,0.16127576425053308,-0.0761127579062963,-0.09481659066625706,-0.07236004870555383,-0.07305414020653817,0.0006764076567208335,0.30925841736283843,-0.005159181500829092,-0.12181370146170524,-0.05668319752664537,-0.07834747509389395,-0.15682143407246202,-0.10268161918479712,0.052416201638794846,-0.03533430864657271,-0.046451929380074954,-0.037712530265852355,0.04426539095502025,0.008583108327686977,-0.12356958670005858,-0.018375423000806444,0.013702532429547625,-0.04786497214184027,-0.004569043503290188,-0.09504116163014155,0.021062935150521638,-0.027151207843551906,-0.049928594343386014,-0.013111397839419748,0.09322633107798167,-0.054158799186905596,-0.06057040265765744,0.04442618375534041,-0.04538119853857179,-0.017035155189965213,-0.12925978371274108,0.10267794723491121,-0.047936785445651296,0.014288241365329225,-0.0779553558753662,-0.03610493542403057,-0.05154220370193197,-0.08918139697490923,0.2619662476987231,-0.02751633088034032,0.13273354114972422,-0.03264073498716662,0.029399864559495562,-0.03435722679831879,0.017140519476503774
NO2,0.03334731073282071,-0.02517417296125773,-0.05861081883532898,0.02394077523797508,-0.1215772218910077,-0.03377162740867145,-0.0033891371196411633,0.10501716960732149,-0.03779021991001781,0.14563787635815467,0.10598681751845791,0.020195957437838162,-0.08674575819362819,-0.06619220233890406,-0.07025843911799211,0.12614048473611061,0.21384191647031986,-0.033294188177867674,-0.08430496894163479,-0.06388134885344662,-0.0646065175842412,-0.14525745341342755,-0.037219266963783214,0.022930084438195924,0.013207709544039966,-0.05488533902576397,0.023932757157330366,-0.03316712792951255,0.00658358612128075,-0.08289207871237941,-0.0373296696706348,0.030156241792445165,-0.03212526761805636,0.0188249168177708,-0.10324820881985487,-0.05399206232234802,-0.05761140041195209,-0.0474423640369611,0.030670247146289756,0.05074542929737596,-0.021522046558388908,-0.05818306223647518,0.06601955074004277,-0.13328459751960672,-0.06503028092181506,-0.07533398549044978,0.25878167696602344,-0.04321138240983301,0.0009851925550081481,-0.08216850491653514,-0.03177725508243732,-0.03495363361455672,-0.08470749057948415,0.050463677400599136,-0.02113521024515192,-0.09671294050723864,0.0005925080373233499,-0.03649639973665227,-0.021146732779980568,0.006615626693331513
NO3,-0.010254553163089642,-0.02714983385797563,-0.02996867112742725,-0.021756449824996565,-0.09022231771290956,-0.041334072711642245,-0.01202096174675275,0.06865921730270978,-0.021676468509735525,0.12154704029344239,0.050829050351186525,-0.023109793411326247,-0.06276659306187515,-0.035947844744866536,-0.040230771058454615,0.1232960912329851,0.2152366202530052,-0.0484515173618951,-0.07620517551931967,-0.04301268344271936,-0.044976572563363584,-0.10421543373579098,-0.06875144814151993,0.007041882509670595,-0.011434775893730284,-0.03871464326475167,0.03711595431919314,-0.0400637173971339,-0.01964261899060399,-0.07114735390212132,-0.03381044425757421,-0.03149167404032276,-0.045054016027003096,-0.018754306533337633,-0.08139566855267631,-0.05259403414295748,-0.029920807918064937,-0.04145205267942872,-0.008320998312797553,-0.0011121148636383483,-0.0170752556001956,-0.03698902000274811,-0.029228675733467595,-0.08712613011805373,-0.04272952279406365,-0.07607288937903109,0.3575495031676865,-0.02948880355315334,-0.014185572148959283,-0.05433848858037763,-0.023793022713680098,-0.030409283806088795,-0.055574772916772715,0.0358502941469189,-0.024618762423294034,-0.05971016891083605,-0.011947710329161173,-0.03051918648783418,-0.019916919781322977,-0.018475936743641154
temperature,0.07016147635952613,0.11504117019021885,-0.08729045935299018,-0.18548561777261122,0.1952856180089302,0.21451421327936365,-0.029610358854374047,-0.1796796144679636,0.13274500028993125,-0.2743785597426538,-0.1980016948779572,-0.1680463181804444,0.28312566028773556,-0.03644101371473012,-0.05405684250661355,-0.06277248577331625,-0.111655542711529,0.21992294573307541,0.02198387042023505,-0.13961259266941145,0.23859562903296727,0.24109257932989878,-0.09139374586348087,-0.04570855926160621,-0.10252377555110741,0.24854969737038576,-0.0726313269242219,0.032126014561961264,0.13438668842462292,-0.03600313817606379,0.11508442699883173,0.10464005700037118,-0.11158511061402908,0.06630452351089912,0.3096886450792267,0.17385891122506514,0.07780899852195375,0.24873606142174806,0.14214138778422075,-0.07012313303262,-0.13825279462491089,0.13346201633976623,-0.26879396526853927,0.039397152380281186,0.21439294974234388,-0.22434019607235878,-0.26467955184942893,-0.0024715603022431956,-0.21138220649280465,0.08598876799521529,0.07382262306513722,0.04142885127661822,0.0032595035424306494,-0.18225990619004293,0.05644351113347894,0.06904776697990814,-0.07766078611206667,0.07167357161681415,0.13309940601499964,-0.055636606615661985
salinity,-0.09671460019926592,0.05793939485162375,-0.0033953526666452532,0.003529920925045689,0.21726244597668642,0.10759313675223811,0.039480172693650985,-0.05777210258552192,0.05370864983310439,-0.371310180108002,-0.05392400543543578,0.023355689899987583,0.1886824756404853,-0.0038245370581250493,0.06614956465645715,-0.18428545487937145,-0.5448762713872428,0.1514022225360642,0.11197997265757181,0.018529542588309033,0.07736091137453968,0.22517107087188604,0.16714214324586485,-0.042163568278765995,0.020844876954622067,0.13258761413831863,-0.06126240798057221,0.043819930031551435,-0.019198744178372244,0.09629525144673926,0.045703798855929206,0.07080650017675341,0.051462516997760215,0.03938861614120984,0.25386923506674564,0.11817357588582472,0.09450437679410155,0.14036197285753194,-0.26916444135590273,0.019198990300647773,0.002761040058570227,0.17990225792636422,0.14415204103647367,0.1740616332006873,0.08837661286141033,0.015777725345223183,-0.4720991408053953,0.0010677172688981656,-0.03279510212925059,0.06524678371129095,0.05506888454713424,0.05739821520395941,0.10878296774475399,-0.05841199654392712,0.10610518961264939,0.1839569542029031,0.006618996027079112,0.09528255513076092,0.07195345212255938,0.07831300004157377
Chl_a,0.04708271131995044,0.04559643410229613,-0.06403220596111295,-0.07114689602386717,-0.1122405477814884,0.08676612958723076,-0.020766987888386722,-0.06796758655896949,0.021488575923434554,0.11196999299253776,-0.05123867231788291,-0.07290409168115183,-0.07852080609900725,-0.06330858020721121,-0.08797048310013848,0.1013330598556059,0.13023022129199024,0.04337043657225173,-0.11104479385135871,-0.08605327375859445,0.1692747463553934,-0.1427559970936944,-0.1017799449411464,-0.016086812289296468,-0.03284282746991478,0.08931429168252378,-0.025658445937330233,0.2164509123095947,0.1185870833766601,-0.10964415858151452,-0.01246195903364061,0.0899195362874394,-0.10454602788567405,0.005042522225731653,-0.07976795563749012,-0.04352876939242607,-0.037127245857160804,0.07820516384281348,0.0757729451928969,-0.0031278766482374636,-0.04653575470920841,-0.045796021340605876,-0.17571230599937787,-0.1050979695863467,0.5688843739769076,-0.14744519178515036,0.14698893278445296,-0.04173973665904804,-0.05953259744901873,-0.07962698397317808,-0.033055259488409025,-0.042846033650568265,-0.0904523088483438,-0.07018755291643308,-0.051127227565040095,-0.026901613251967164,-0.03290327756582099,0.024811372189603168,0.020204325581643878,-0.028009507280228725
Phaeo,0.06895401816858716,0.020084816387766418,-0.0377458808451679,-0.04710025445351082,-0.06281319998992703,0.03916309907116386,-0.008682900283068107,-0.0467916814094282,-0.002523180298993584,6.505327195309094e-05,-0.031755771610450456,-0.04639610330727513,-0.06193262510143632,-0.04090814286528949,-0.042922108855906284,0.08645515116333233,0.05820809736700244,0.07296707299809867,-0.05146277052451592,-0.05755934555400572,0.02882639973050109,-0.08713183540271074,-0.040875307344820984,-0.009823116486642833,0.0022397592452075912,-0.019082095800217462,-0.009551544030387278,0.49010399757866185,0.3008334891860395,-0.06635941067992017,0.013174671496885218,0.03664968700743389,-0.06921835670566784,0.017964662934333363,-0.052579115056515593,0.009859491812263527,-0.030504043459835168,0.008689046212104975,0.1229637971445933,0.008185543947516513,-0.014088548551791754,-0.038366577810390434,-0.104346960613972,-0.06697722919282265,-0.0022037328530213948,-0.07258618356353905,0.01717005974695738,-0.02427501366255766,0.02192773446182712,-0.05246573970642648,-0.02569854250066112,-0.01958693485502382,-0.04796311208495435,-0.04822122757092355,-0.03659602537122522,-0.035876487127020684,-0.020009100691776097,-0.007271782781851012,0.03985130370834754,-0.019902075025382528
Chl_a_conc,0.058238221821254633,0.04372241033055303,-0.06399072755547182,-0.07250189464302245,-0.11125810875111664,0.08345616380334749,-0.01978727129179958,-0.0697497106512037,0.017350362839311743,0.09399441348714757,-0.05162671438506334,-0.0737855316274017,-0.08271794536090171,-0.06424196542359384,-0.08548758218871802,0.10852239803242683,0.12510657393192615,0.05621207459616685,-0.10717277757273969,-0.08785258809860631,0.14989939779270853,-0.14347251863788246,-0.09652218214899791,-0.016168763583702797,-0.02695697127946518,0.06978081309530693,-0.024128530349293263,0.31473500931936155,0.18120916502990145,-0.11004177573971713,-0.006882332151921562,0.08542041626429656,-0.10653912579730598,0.009109752016634314,-0.08122512979906377,-0.033856896769961814,-0.039443097737691224,0.06799697334344026,0.09698210308146953,-0.0004027963707129989,-0.04288275081959933,-0.04885356723029345,-0.17580689013519035,-0.10639388828799173,0.4768680307466689,-0.14345891436077957,0.12803005916750002,-0.04162314427793848,-0.044012334395514593,-0.08107602955460663,-0.03472073586829599,-0.041278812209108076,-0.08893925820684265,-0.07200106815704115,-0.05284734562485432,-0.0323193545383697,-0.03304844856222906,0.018849912604563847,0.027777495026159876,-0.028912034166655966
