,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
PO4,-0.07718972218657016,0.027023186329435907,-0.031647623454442324,-0.011099335923574559,-0.013703766487210927,0.09280944184723988,0.006481099932568208,0.0642844110635816,-0.023856946106052088,0.06635542362618684,0.04812228326632195,-0.015556193929670826,-0.08063734455407671,0.07542474950158913,-0.06980098313834782,-0.06234771821001493,0.03450367378031154,0.09439462458362594,-0.10140865545214228,-0.08489661802534804,-0.01950934065224383,-0.14019671709297987,-0.02535328487287128,-0.02469970240515071,-0.012693110564037675,0.16558450286237814,-0.03271449174850978,0.004316453681765572,-0.02314582903911015,-0.10977298351631268,-0.043603557552994755,0.12308850396152975,-0.04037612177976972,0.021544708283727294,-0.02855054475528243,0.0626238325162389,-0.003376195561685214,0.049698381442754846,-0.02304389571163581,0.07015797836198154,-0.06304029257427744,-0.02559230977251476,-0.09077456785442192,-0.03271881792742212,0.15092461032771173,-0.1495726150623164,0.011056720247451518,-0.05893514422380477,-0.04227861746139872,-0.0986429248839965,-0.027811879238765935,-0.03645258930396053,-0.10198903109533974,0.042518389999313,-0.003222332003028825,0.19383991218829366,0.056468711030644124,0.043115460013399776,0.03536243275520048,0.01422222005824371,-0.08783052215621717,-0.11071696267139156
NOx,-0.009465291578356063,-0.027187488390736213,-0.0205347742213172,-0.020965868488935616,-0.01177776185226486,-0.041314177310039384,-0.011905281233515759,0.06920490294176455,-0.022003247496892406,0.12759798844484727,0.0514069301759226,-0.02254874164750846,-0.06333068417292298,-0.025084796594306125,-0.040841472414753686,0.12372909964719173,0.21576730877442177,-0.04833288489016753,-0.07655940317463256,-0.04347132542272501,-0.045422554070984694,-0.10514631486610063,-0.06840565147742228,0.007299993326040338,-0.01105475380336024,-0.03908497534086853,0.03673796063507648,-0.04006329489636512,-0.019265168215880216,-0.07129966821371357,-0.033962602600086704,-0.030575797809046065,-0.04495682521908102,-0.018177159408072487,-0.08197188945904421,-0.05276186718100756,-0.03046041883280997,-0.04166124600040753,-0.007693903431577156,-0.000605952525274029,-0.017213576505509965,-0.03743930815179117,-0.03656438809320611,-0.08811244702363341,-0.043213302203358346,-0.07628510477316611,0.3553291369345402,-0.03168005349840056,-0.01391358832949639,-0.05495093219354828,-0.02399576809496025,-0.030567156864636645,-0.05622240938330167,0.10071264600975541,-0.02467504912172918,-0.060505351575019996,0.033932183304991384,-0.03067962973025202,-0.01999077852754208,-0.018122462897783145,-0.030220243322762165,-0.0909807087190981
NH4,0.006272632159429225,-0.027213309930796542,-0.034398859767963655,-0.05400621350886489,-0.03267933264711294,-0.04984854779465885,-0.009574633491638337,0.23101202288197437,-0.041046633068791624,0.26739682818407395,0.1595436174920275,-0.07622133932371383,-0.09482155897193581,0.05136408834014092,-0.07305492334291346,0.00036084117643174246,0.30918590317521427,-0.005177543557553031,-0.12185815303398516,-0.05667606061147214,-0.07834916192691042,-0.15677902914917696,-0.10268591944868663,0.05237203224996223,-0.03533835630801663,-0.046452382775288965,-0.03814012713911744,0.04423541468122766,0.008553049978084037,-0.12332570666023057,-0.01838367842618368,0.01361826544986739,-0.0480785410615331,-0.004572716185824261,-0.09504589460834889,0.02105338890714067,-0.02715262438367252,-0.04993688534362255,-0.0131103380655486,0.09408967847623452,-0.05418297853143331,-0.060570154405827886,-0.07239248341738588,-0.045282882409927804,-0.017040694628879412,-0.1291631618079349,0.09941644290911228,-0.049755941071211174,0.013921613456515807,-0.07801109685606206,-0.036143518536440086,-0.05154462577917376,-0.0891886093791771,0.23224633315610554,-0.02766827768233843,0.1327590776566669,0.2494146046140371,0.029593166688228804,-0.03436283523142489,0.01709059281356276,-0.07417530349679022,-0.13199602456700085
NO2,0.0333366570871888,-0.025163689661532252,-0.02913553007113083,0.02384931128222956,0.0005852965037749431,-0.03377715595542703,-0.00338503657350608,0.10469532044996833,-0.037793525569028465,0.15593796769233956,0.10563049375392153,0.020344427187377067,-0.08674801693340325,0.06935643977254577,-0.07026117214533512,0.12619584306373763,0.21384443658463065,-0.033306373315381624,-0.08434899145193947,-0.06387824701690448,-0.06460820696278083,-0.14522095131913063,-0.03722197090158386,0.022902941512646442,0.013207355086429102,-0.05488542118789001,0.023620059608976143,-0.03318319144870805,0.006584503002411133,-0.08259182802527498,-0.037336699696361,0.030121144575672616,-0.03212414986874254,0.01882514033154871,-0.10324966441112493,-0.054002505310991544,-0.05761129438711934,-0.04744510731428129,0.03066970562067289,0.05025971199719151,-0.021540172930841085,-0.05818474871555224,-0.06622430831301346,-0.13328964547684913,-0.06503246697834023,-0.07527333158441832,0.2569577579072468,-0.046317374370475846,0.0009845109247441845,-0.08214902961606757,-0.03179480078209419,-0.034954874031530137,-0.08459513816272816,0.09557948890532358,-0.021218644669224677,-0.09679243890837703,0.0479302184121942,-0.036539105999914626,-0.021149560665274812,0.0065941251082602724,-0.05827818621294567,-0.12157858520710818
NO3,-0.01016489624642105,-0.027150237370155702,-0.020335181225142544,-0.02166930235132274,-0.011956051431932901,-0.04133309203477897,-0.01201818888895019,0.06842214386028325,-0.021678096596597238,0.12678268020916583,0.05035389045177023,-0.023215478810650052,-0.06276773388432377,-0.026617407207915018,-0.04023607150885497,0.12336191822292386,0.21523235424442755,-0.048460112370803,-0.07622618689564635,-0.04301156504905657,-0.044978333820860916,-0.1041914279678084,-0.06875357348721241,0.007016685235287905,-0.011436357824434383,-0.03871472465123997,0.03686337796096695,-0.0400743801261592,-0.019652049876841257,-0.07092099856273401,-0.03381616285591897,-0.03152278339115676,-0.04505579765694462,-0.01875568098694985,-0.08139612567436758,-0.052602094985625986,-0.029920725687878173,-0.041453768000403624,-0.008323040260110442,-0.001465351557096717,-0.017095066620992767,-0.03698968290821718,-0.03596617044096263,-0.08711599189553731,-0.04273031571828909,-0.07610158880290119,0.3560596767409363,-0.031348966920293916,-0.014129170466266973,-0.05434602575904168,-0.023800642735621193,-0.0304124903455538,-0.055594276013363156,0.10053464352109648,-0.02466865564546921,-0.05973198863917546,0.0336059943250513,-0.030499755221758233,-0.019918585106457352,-0.018493170587181328,-0.029665828133134238,-0.0902234908282652
temperature,0.07025673864896347,0.1150526651155859,-0.01677055587638927,-0.18496378077316966,-0.07771063964101806,0.2144942865907449,-0.02961011238006811,-0.17942804658442102,0.13274136361943495,-0.2762945922044173,-0.19640540751702396,-0.1690118885846783,0.2831237544641289,-0.2710444048758552,-0.05404743059495056,-0.06260221149327824,-0.1115906420374445,0.2199440301653529,0.022082226328232403,-0.13960824585570825,0.2386104980497689,0.24109414703380316,-0.09139186581054892,-0.045681539733040226,-0.1025288557530492,0.24854979912186928,-0.07223724818869465,0.0321694537333484,0.13450110037505775,-0.03622916540995452,0.1151195130538612,0.10469086401781369,-0.11151091420780201,0.06630784845270195,0.30969403026080455,0.1738939624678978,0.07780998620265099,0.24874121302001906,0.14210576563231214,-0.07024500815821555,-0.13824795231519643,0.13346404792682842,-0.03641256902307465,0.03934806398582445,0.2143946166689337,-0.2241691517029482,-0.2615905205339254,0.0013699101139291222,-0.2111715492701418,0.08639300286320523,0.07383836562445385,0.041426961191623465,0.0036647128104988487,-0.2316611109838409,0.05655907111548387,0.06896709118287804,-0.17346711678334475,0.07201600106996611,0.1331913670059312,-0.05561862075668196,-0.08724898940371684,0.19528407587409555
salinity,-0.09675753980671606,0.05793042493851912,-0.002438036458716415,0.0032927729532885187,0.0066589217328230504,0.10760082047444126,0.03947948953877766,-0.05752476531533316,0.05370971018114728,-0.3642878607586829,-0.05191459654441401,0.023104358102430684,0.18868492229805667,0.14055277621452197,0.06616815235530633,-0.18411346248499869,-0.5447720692215083,0.1514112847261543,0.11202567001399544,0.018535451194935257,0.07736950994722473,0.2251689453125474,0.16714528272572382,-0.04214841252660104,0.020852510074444414,0.13258785905230885,-0.06089694175475269,0.04385685429944617,-0.01915720377684161,0.0964462588939275,0.045714316844447614,0.07088701603663422,0.051568218849318545,0.03938698940289783,0.25387696255477843,0.1181938258596199,0.09450465104196447,0.14036734931550104,-0.2691866118941261,0.019737144758928085,0.002776031481211329,0.17990133491538635,-0.00381707951611956,0.17399459416203897,0.08838213037398668,0.015915670462082376,-0.4678181421810691,0.002289532084286444,-0.032820728575551364,0.06594228288285492,0.05507379426144453,0.05740466016155184,0.10997016425896027,-0.34390067779584244,0.10614570103927634,0.1839268740624579,-0.04961618004933447,0.09550582766879634,0.07201124475803478,0.07833404531199528,-0.003448420590574499,0.21726617786081603
Chl_a,0.047029539287337156,0.04560578897608305,-0.027358990205417738,-0.07086132900197609,-0.032955679657626205,0.08676295194986322,-0.020763613010216606,-0.0680292799489954,0.021488764373248863,0.11490222121478842,-0.05146830337106131,-0.07316456589797754,-0.07852356584562914,-0.17464828286564865,-0.08797200776409393,0.10134717083918039,0.13022787075581616,0.043372270055147114,-0.1110736841973026,-0.08605141110999733,0.16928078800518037,-0.142712882001227,-0.10178291037282516,-0.016089173698587537,-0.03284835170320491,0.08931426639679274,-0.025804575609605827,0.21645112205085157,0.11858889439203756,-0.1097945575861265,-0.012444744116855498,0.0899091183162849,-0.10445413459009195,0.005042288966999552,-0.07977300802783663,-0.043538018845112644,-0.037127427533345234,0.0782056798682741,0.07577488214536152,-0.004229561789248083,-0.04654548452162416,-0.04579487533717015,-0.06334480742465283,-0.10510295018996843,0.5688814277435155,-0.1474945770328171,0.14531172239407653,-0.042262051158375794,-0.05939738542602517,-0.07953714078485642,-0.03304947179778057,-0.04285010843673953,-0.09025935081844962,0.0739741143756256,-0.05109474629807868,-0.026971067791829124,-0.07058713874235013,0.02451466535576187,0.020205083068124307,-0.028009130294748392,-0.0636801760842304,-0.1122421869054456
Phaeo,0.0689042757517324,0.02010194498078295,-0.014758761422796094,-0.046923360961532296,-0.020035989084893197,0.03915244659024801,-0.008682197898404739,-0.0467890552895085,-0.0025232839732587664,-0.0005702414692618403,-0.03172403934057011,-0.046594473788848824,-0.06193320738920691,-0.10396743216436105,-0.04292244229695155,0.08643931990891512,0.058204406332512525,0.07296980215095353,-0.051481135493061325,-0.057557974358909025,0.028827576088243358,-0.08710529837569103,-0.04087668878010591,-0.00981950777069192,0.002237811350546407,-0.01908206592198172,-0.009534272956769368,0.490106929304909,0.30083378952025086,-0.06654806651063169,0.013181585209458937,0.0366481309667516,-0.06914218114588969,0.01796713657561229,-0.052581158412534405,0.009860264601272392,-0.03050397689863185,0.008689968496055984,0.12296348697698099,0.008493504469091334,-0.01409318697613222,-0.03836567481786893,-0.0409320124523765,-0.06696441650877913,-0.002204604809231422,-0.07264369723982012,0.017049956423436447,-0.02525110373816043,0.02203022766045547,-0.0524151024439724,-0.025692001202527973,-0.019589504209562007,-0.04779422911427954,0.0030362941360595405,-0.0365702218681713,-0.03591618646230818,-0.04744488313148114,-0.0073312707545316515,0.03985218241657255,-0.0199007196867288,-0.037549777002031944,-0.06281307702532413
Chl_a_conc,0.058180088915417094,0.04373491245258003,-0.026969602936612484,-0.07221418940359428,-0.03309973020634546,0.08345060457000282,-0.019784248043439322,-0.06980077708620616,0.01735049285742373,0.09628295388643014,-0.051810828854754284,-0.07405800757270126,-0.0827204197202526,-0.17481080735316304,-0.08548895237562901,0.1085299431125612,0.12510359897482476,0.05621435443043338,-0.10720201156087997,-0.08785065248174391,0.14990478795792406,-0.14342912699884253,-0.09652504611530086,-0.01616976572669934,-0.02696213665383471,0.06978079998509419,-0.02424648818859431,0.31473598134267716,0.18121076656365276,-0.11021922762470171,-0.006866006493009736,0.08541124995250972,-0.10644131721206065,0.009110227855040523,-0.08122992507274845,-0.03386445004502413,-0.039443232147165,0.06799765685254014,0.09698364455852514,-0.0012438302985926415,-0.042892176449219895,-0.04885236021656488,-0.06427885181743605,-0.10639458977855853,0.4768653212211413,-0.14351597896501284,0.12658976245383463,-0.04232654057497434,-0.04387102282543206,-0.08098687548012241,-0.03471410222804151,-0.0412829297894315,-0.0887314548920608,0.06291107396315535,-0.052813078145015964,-0.032388426625356126,-0.07212565808760707,0.01858473421405348,0.02777836936306395,-0.02891134977645385,-0.0636420240802873,-0.11125945108690945
f0,0.1463151201060489,0.0779049261834067,-0.03762293593807345,-0.10129578567150088,-0.05396384132348996,0.18685252938269223,-0.028768698253943414,-0.10061591743636072,0.06721302728805584,0.08931702805774984,-0.06866057241960397,-0.10907183113943937,-0.12936552366453327,-0.28078305262066544,-0.12247628467406392,0.13604283462091166,0.20901926734981646,0.13455784560458062,-0.15913265190396497,-0.1272431708437018,0.2342676519125284,-0.22272444104098985,-0.13320514459862778,-0.002667686002797715,-0.034590764469540694,0.19834195242915093,-0.02243518123377511,0.14443968848776384,0.11461762302054612,-0.16772849674420448,0.028062105884911107,0.14149920564172552,-0.16576974824980562,0.041044796039568815,-0.0994387936368933,-0.02081600327702305,-0.05818760788202635,0.15870448231210432,0.06514020650748326,-0.005764170511305695,-0.048237340728136305,-0.07696530343522204,-0.09995848883144723,-0.149914513414183,0.15231770505891015,-0.21321925780690998,0.26507417932388155,-0.06404707377042239,-0.05662781897503531,-0.12911891341964032,-0.05608347536297821,-0.06400868016918951,-0.13584754404850216,0.13295749939749765,-0.07283891274325438,-0.04698272932837143,-0.10903531910052947,0.039904607639734,0.08746961653128676,-0.045111141798443506,-0.09402440139025223,-0.17535838672421838
