,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
PO4,-0.030261163760607154,0.09852380158430954,-0.12179111577124244,-0.02128676989405738,-0.012613145037516642,0.034488086317849456,-0.023447788752227097,0.06408729352927463,-0.023714414186708162,0.03598906426651871,-0.011824681571246203,0.05269225091180102,-0.08026325139018337,-0.09941641381902291,-0.06988156713722388,-0.06458308868212813,-0.03805448537580179,0.06786842261751586,0.02910503308898014,-0.08490394596568138,0.06421602399348338,-0.002986320743071762,-0.023796642096740983,-0.02453602121729216,-0.033935569384687454,0.16441597633256944,-0.03265314761145133,-0.0015170720464642365,0.029093673446372613,-0.1093292501179789,0.02267295775537735,0.16675802422761807,0.024827097363632353,0.021311095008647852,-0.02886228963195854,-0.08655839024461272,-0.09453132671789838,0.048139122654016174,-0.022825367507783564,0.06843351740971941,-0.0629114376006349,-0.02730326835814182,-0.09060786229974302,-0.024688857144737293,0.15051260814337108,0.020408767508391074,-0.024400126777517312,-0.05222026838113633,-0.04063415848096746,-0.01746921441325085,-0.02797685729495734,-0.03611935518581552,-0.14120138691465337,-0.025930175999161354,0.03882685738281465,0.18619468976366393,-0.00646381192321579,0.13987256142818175,-0.03550110423944004,0.01380131537386331,-0.06800222019131201,0.002296273368363723,0.06802131557204824,0.03641430519703519,0.04233183581377624,0.006134728596183263,-0.11030672615334966,-0.05594899819157584,0.09366410193368861,0.08121615889867198,0.03578582535880391,-0.016782750425058002,0.054843286418942094,0.11813942445221136,-0.0035978051626448584,-0.09681608170659879,-0.1009732263244133,-0.03274655384502943,0.008082366576671721,-0.011321341645405228,-0.015834849258416404,0.018020580692648516,-0.019290659897309638,-0.042170558948993436,-0.00876484542213784,0.0375409888068856,-0.018842896830234858,0.02800809229407434,-0.0743890963882994,0.06329518464590643,-0.011379821119752293,0.010991931030936042,-0.05425494361913133,-0.005761173599504118,-0.15006987923170997,-0.043425755288365224
NOx,-0.03154544709112887,-0.04415032730507177,-0.08132332383934877,-0.028285738702392926,-0.020266981426170144,-0.026395287991317504,-0.03347659430625559,0.068697745840837,-0.04608154544857769,0.07314931698998094,-0.010416192022151518,-0.05123575113663406,-0.06315554608997893,-0.07154044676986207,-0.040749952729250374,0.12156423969294852,0.13054707999693865,-0.033544448308183816,-0.0125563496661798,-0.04343480426403766,-0.04934250174671425,-0.013990428174433725,-0.06846989016052946,0.007460221890808906,-0.028002703449114128,-0.03876280132984959,0.03658754629094619,-0.029035107174067244,-0.02860420887863005,-0.07106820597241445,-0.020775590675928667,-0.026384725203156247,-0.01251265424685537,-0.017356626606673302,-0.0819470963051572,-0.028838054800093833,-0.05210601540344957,-0.04108059152962384,-0.007671539323450851,-0.0013832625880095366,-0.016983196671937435,-0.03652673233699856,-0.03634037485198967,-0.021292457444444884,-0.04298268916192116,-0.02600357413614112,-0.013589761744662733,-0.0297058131335596,-0.012882547997698515,-0.06080619723191577,-0.023679852640921192,-0.03031631397397749,-0.10571430163246381,0.15212982586011825,0.03955462246510616,-0.05934749232801234,-0.009352677570104653,0.11567175604800523,-0.00732334317554538,-0.017715688261994506,-0.03965938126475742,-0.04343212316826406,0.1281960622144977,-0.020071436609882524,-0.03052399177564236,-0.03883572051491133,-0.09063607073753258,0.034831213399654296,-0.04777126336513399,-0.019813330398940506,0.214106482196174,-0.018183942895840768,-0.02412232102672958,-0.03001571502739081,-0.03002384968634267,-0.04960770607716081,-0.0762158043072188,-0.08491073883788178,-0.009913114873102499,-0.020892317406936187,-0.02274013663655649,0.35421704052407177,-0.017001664347742022,-0.04560381046823593,-0.007749584830958221,0.04410295640331672,-0.024786540159282763,-0.022664762912952965,-0.03242597220525916,-0.050896930482975875,-0.014002551662900412,-0.004429473541370494,-0.0031962668260357746,-0.02400794163269774,-0.07615873572859388,-0.0338512728388905
NH4,-0.04059536395723411,-0.0498167515565002,-0.14073681949769337,-0.05372338279184466,-0.020266436234523323,-0.03637520763179913,-0.06800632826962219,0.22983242489460604,-0.07977380296808821,0.23208836360910062,-0.0340313191519064,0.04722019932074825,-0.09430942337205742,-0.11628846931782977,-0.07306221253525227,-0.004529454648399065,-0.011276915870001486,-0.04296442124073355,0.07481607278563586,-0.05665101404042398,0.022339411306042015,0.009942861217857354,-0.0997993852447438,0.05243824621141185,-0.04542563479400047,-0.04595941167789486,-0.03906092664337438,-0.03497959893622414,0.05447206083784478,-0.12252081954694627,0.004973576763297231,0.012860581373636396,-0.02650239677376673,-0.003762986472726617,-0.09508693032322446,-0.07258468604346839,-0.07669843349799407,-0.04901351921711855,-0.013223539834360466,0.09139919170817148,-0.054193645608052426,-0.06036331769337498,-0.07219396356899346,-0.04009011131488867,-0.016506594847675107,-0.025940585793557933,-0.024772975680401776,-0.04787854156080466,0.01740522936554132,-0.03436246511465777,-0.03634469898733379,-0.05106552931051214,-0.1574555320752833,-0.023539032186293878,0.23174379324528532,0.12981371297871785,0.052318929243942186,0.31021831765905583,-0.017714642099482834,0.01679861374559255,-0.04825546639195072,-0.04543424886040698,0.2681306493271801,-0.03365318640869527,0.02765927101461932,0.049719230609683904,-0.1315351862260245,0.008254473940040592,-0.003625746433661082,0.08521396761052438,0.3108691236026121,-0.027394125839273833,-0.048064745103311206,0.012412558755604895,-0.026867555627302267,-0.08038501338078119,-0.1210106728075292,-0.0394995418005232,-0.007114936489070749,-0.0544164471086556,-0.07669346011457305,0.11633006282990643,0.014236778208100723,-0.04822653435852646,-0.02528492701157015,0.13572453627793113,-0.0629716089380176,-0.0036042876479987045,-0.029181072870003065,0.022169558837736175,-0.03961336950315175,0.020708350094409786,0.018198245648878827,-0.027375771846949358,-0.12893068571977168,-0.01812614708573883
NO2,-0.037534446050718644,-0.03430524041716896,-0.09953946406604525,-0.0038083793028525657,-0.024905798301521828,-0.026731380316617218,-0.024082604297212495,0.10384683309963828,-0.06629533970521485,0.08722110540420178,0.013877566892253404,-0.08913879337298476,-0.08647633478452715,-0.10771799565885952,-0.07008581605741263,0.12334736266665897,0.1803920769087388,-0.03124936234396105,0.0015972247862957043,-0.06383699667471246,-0.054701720722133224,-0.0199515028267316,-0.03642279319739547,0.02300316974262519,-0.020653268358819317,-0.05444172713348597,0.02344014930217673,0.009858214348567053,-0.04106630526258335,-0.08245858733357711,-0.034414654291232735,-0.007152226886971787,0.031800945600938116,0.019057870490687363,-0.1031376946557742,-0.05690146511166817,-0.07907051197849374,-0.04658908176807512,0.029580817951618477,0.04947990131505501,-0.02125880690450291,-0.05729105185309495,-0.0660068989868488,-0.037330545113617615,-0.0647843702948217,-0.025264835349553635,-0.02157932842667483,-0.04313947090229285,0.0023131243548977125,-0.016410388970558548,-0.03170131186331769,-0.03468266962033991,-0.14592436416403154,0.06775497498167309,0.05604812715149537,-0.09605930684531352,0.023617076660900807,0.13485066390824624,0.0022804158814692024,0.006824048892639479,-0.058952009750055344,-0.046241240069737344,0.15749194829119711,-0.021195946654348437,-0.03710901461902416,-0.03472243729441723,-0.12107823612902582,0.06317123069156563,-0.03280583220767495,0.05928248886115647,0.21070839326132057,-0.0075850149892595295,-0.037323487791350834,0.02957634934169015,-0.05714084262065812,-0.07862815880436134,-0.083842156945962,-0.13040019417262327,-0.0010099985414783123,0.024082717467629786,0.020770500159425224,0.26504079454121593,0.005725896521991354,-0.033838822055817036,0.0032843146768848676,0.09780145430556934,-0.026622288993296574,0.0012597393953336835,0.008062622119245818,-0.0516658202333507,-0.0034987072949208275,0.03964581917030023,0.026384824442100423,-0.020747823511249576,-0.07596367679993794,-0.03724200502735073
NO3,-0.03136110293993845,-0.044200850657885093,-0.08080108955605185,-0.028625665973733956,-0.0201351557052062,-0.026320175187613003,-0.03354755566190261,0.06792209829168461,-0.045618188805231795,0.07271873225688143,-0.010800011296581506,-0.05045941579453031,-0.06259469062442041,-0.07073991390037468,-0.04014621161656555,0.12121432370181298,0.12936000410670107,-0.03349506948834709,-0.012762899137849042,-0.04297521999679857,-0.049122008647938184,-0.013852729205161615,-0.06883225808631241,0.007177507986749994,-0.028053454248549343,-0.03839545495461756,0.03671385850284082,-0.029617079552483612,-0.028318031848372976,-0.07068848252797633,-0.020490081880482902,-0.026640873745112523,-0.013229831275668834,-0.017927356702227806,-0.08137287335109539,-0.028287182441834965,-0.05151254567013497,-0.04087930189425251,-0.008281925039783694,-0.002240574842330808,-0.016866155756240633,-0.03607918775385594,-0.035742634607337,-0.020964981413112357,-0.04250060516816771,-0.025947685050821352,-0.013418780719246008,-0.029400293285130944,-0.013105878895225643,-0.06139774602907605,-0.023481793221011855,-0.030162668794017446,-0.1047556285082027,0.15315789602362256,0.03917140526191228,-0.05856998547665054,-0.009886150870557622,0.11504288331146348,-0.00746664249068093,-0.018084472315384507,-0.03922850832845809,-0.0432703403727078,0.12736300050799484,-0.019999611161886116,-0.030332245440250215,-0.0388032010573698,-0.08988239498995843,0.03425989600367219,-0.04789893410454418,-0.021100057051179084,0.21360086660077865,-0.018315522114591146,-0.023835421985322142,-0.030945471670947078,-0.029485878312458323,-0.04898600654502485,-0.07588625480485126,-0.08391741920648321,-0.010037743036407936,-0.021598650555359908,-0.02341682215511648,0.35479486117064163,-0.01734165205811288,-0.04568300871102634,-0.007915970759510687,0.04307801498077414,-0.024690274238686288,-0.02301011615152329,-0.033026028924356694,-0.05075004855907095,-0.014143519150867496,-0.005163876854172091,-0.0036885732627705468,-0.023999980257129315,-0.07596172777257536,-0.033704844331004014
temperature,-0.03458676041301695,0.2334575458117773,0.04596032229050737,-0.09738813623976106,0.00042250547188869055,0.1132244640956134,-0.035074287439013446,-0.17832613631074157,0.24262245264555538,-0.20235578959638664,-0.10253993466927624,-0.016179690537747995,0.2828305828947555,0.2702113593267817,-0.05422243039248783,-0.06109479680917071,0.03144528809912321,0.15413207461937578,-0.07586180194450465,-0.13952134309071906,0.1894520989978096,0.010566664548512992,-0.09275554655304738,-0.045394000715245346,-0.006012635858378256,0.24602171272678114,-0.07172505466553228,0.1615741737140668,-0.04782144064089959,-0.03816848624129705,0.029792113505247304,0.141971728322054,-0.12491431007723293,0.06280230384807493,0.30993217281427443,-0.08716894335657313,0.0866610673489823,0.24478854208482198,0.1342211828847795,-0.06917231419660569,-0.1377629782307347,0.130822757117252,-0.036265060255974674,0.13083106080488702,0.2128441151389006,0.11109360357359595,0.02932688473563886,-0.0023739261663026246,-0.21624375508213972,-0.2494413606820315,0.07305405074008756,0.040890392086268934,0.23924387443224313,-0.16065154750042906,-0.1490711215433324,0.0662940132652491,-0.22002061902810544,-0.23259048166947077,0.16675264111239155,-0.05544990802782199,0.02991068769051238,0.0832673016224651,-0.27539252680509674,0.12903693160139543,0.07054366915816196,0.02756872836581016,0.19382028461488626,0.06798314097858592,0.21610418423610264,-0.13424012803488328,-0.11321333057954622,0.09949358140358663,0.18213109382587545,0.10034868596690846,0.07680177022180223,-0.006460436594688956,0.01975119758016551,0.046002748635595656,-0.02943917499464218,-0.18489922261111819,-0.17288802649870974,-0.25256115035632365,0.1025319040451976,-0.10897961079866095,-0.07275967549161923,-0.18596596127014597,-0.03458442538195434,-0.04685268110099878,0.08004138417549689,0.1695232842886074,-0.11187484391532818,0.055870931905628245,0.04440224784779551,0.05207032528001469,-0.22098805273743388,0.1150168972757436
salinity,0.031425669228354665,0.11274740849226161,0.12973011574901508,0.03355621977547546,0.03581686112239192,0.06580460991638029,0.07944465700383233,-0.05705268986587976,0.07809238987692367,-0.3052548603329035,0.019272013797360602,0.06000018091225804,0.18818284284647913,0.19189656900045682,0.06599959275852009,-0.1798977980042163,-0.3676956482199053,0.07667185140119205,0.03186628009181026,0.018494747371145304,0.11297006846230549,0.040617383713945486,0.167243398741097,-0.04224944808840582,0.04090906619613994,0.13074688440112925,-0.06065022506115279,0.04691881646564296,0.07990676624146031,0.09526546275564418,0.057378979560765556,0.12108351792066567,0.06918286555151909,0.03823735586406833,0.253892029792725,-0.004983466221214407,0.0601433357947952,0.13803022680514382,-0.23218703750562625,0.02117347919997782,0.0027491450519542787,0.17668251158466386,-0.00408680300459915,0.05291257309393869,0.08741841445455917,0.0578563086470662,0.008649494100589092,0.0009259066650968736,-0.03471933663709826,0.10700598816102319,0.054035779146597206,0.05685330159311494,0.22516448199617595,-0.2639844415961556,-0.05750451234650762,0.17835072302500593,0.018754594484136564,-0.20234298310426577,0.00946169210871785,0.07705811336250969,0.09282752795760633,0.1260903773232194,-0.3614531918547614,0.07321618790412303,0.09618451065810045,0.041921313174475554,0.2165494387682002,-0.08246503105100278,0.14924842978788863,0.13313545765970566,-0.5383373501207476,0.044367775074619545,0.11184028867091789,0.06755515776478103,0.09322902344154382,0.09020945807036138,0.11009675751278793,0.15640067035865213,0.03600638241287209,0.003155008129548208,0.022012933617563513,-0.45326656535545135,-0.016120226589188796,0.0512184567574643,0.0009675938437056606,-0.03921460124390698,0.12433889641174051,0.09283765805552717,-0.022262421594163168,0.11429896397403094,0.04401213591641407,-0.030467154661062586,-0.0962959354582497,0.10298890289922863,0.015197149697294628,0.045649555743793827
Chl_a,-0.05758647456567631,0.09181911356455089,-0.1217714513389439,-0.07051424655267167,-0.02119332624024748,0.1338562304303046,-0.05840296294137296,-0.06770704552913215,0.16720832234682143,0.07611557350866062,-0.03152074556389665,-0.0789389620267656,-0.07800775065914467,-0.09482408675802023,-0.08782098656951151,0.09940160454037053,0.20929956190951415,0.07016729149861131,-0.023245989370889102,-0.08599231706197989,0.07535286997007651,-0.02863506287490583,-0.09996565556518834,-0.015874180721922992,-0.04116015108516438,0.08900440055482386,-0.02551921633734782,0.1896386205248924,-0.05367673226859071,-0.10879371632739873,-0.01801839303277354,0.04139192644750689,-0.051884369561556135,0.0023449933089894287,-0.07978960365159471,-0.06137729918082674,-0.07396633226310889,0.07708754094767123,0.07422079283307766,-0.005006473044511028,-0.04618074405962301,-0.04511412391046603,-0.0628957874274449,0.019670009731699262,0.5680640388275517,0.039872445458383525,-0.013473122217043585,-0.04158746332027005,-0.061998438741758366,-0.1746681325376705,-0.03229486335704179,-0.042462597208976986,-0.1436473399425049,0.06328523405308946,-0.059461454077382604,-0.026248462110335432,-0.09037865182531485,-0.013484712514273627,0.055031998549862855,-0.02792546557656632,-0.06308407548528906,-0.03923898975017901,0.11478186864542655,0.018514337207413648,0.023785732283124607,0.20705004435488572,-0.11189193262467437,0.0871783588508417,0.04249610286184406,-0.1267791711006327,0.12543011524438244,0.13816983774741814,0.032761492254943556,0.08820449502266889,-0.036587709520644135,-0.08203710356715796,-0.11042831062504674,-0.09679487303510369,-0.01865296988289627,-0.07079452031354337,-0.07399548498707792,0.14341199586022862,0.10555578559522337,-0.10530226416371671,-0.025786221880830667,-0.05056707794196238,-0.08216826027380653,-0.02252809377835995,0.010748045653231314,-0.042519986394276024,-0.04435638657602244,0.030676936743786666,0.04368812667998524,-0.05210915202178958,-0.14591227075795343,-0.012682467810204223
Phaeo,-0.033237336662690006,0.034578091518298576,-0.07372272129841542,-0.03394455632794448,-0.009439958173994737,0.11607479374832849,-0.033796774992804125,-0.04663863452525903,0.027915103261160878,0.00522803808344291,0.0028233669707291437,-0.053276945340128605,-0.06170973206548119,-0.06208884004293093,-0.04282116956772243,0.08496206537100685,0.07493764293834648,0.02821289929935097,-0.0071330456152510525,-0.057517965353609146,0.041310049216845605,-0.01384067166098768,-0.03829054005123548,-0.009747070948498991,-0.018975552323191806,-0.018713679372235267,-0.009386370711033841,0.378194494077965,-0.04248044740524658,-0.06565788395768035,-0.011876543589495029,-0.00879464435944358,-0.022176045570036523,0.01616994760487361,-0.05259175255283122,-0.03607026710389156,-0.0491447249189399,0.008923624480531734,0.12124709797109628,0.007625424719359666,-0.013787967955652954,-0.0375483687967369,-0.040644646427263606,-0.0042358219480396544,-0.0032630918390546826,0.022141191406280014,-0.007954646734287947,-0.024165208443780648,0.019222636290269605,-0.10731611288982473,-0.02500848307563937,-0.01936042363533819,-0.08764854580856737,0.002275467286655703,-0.03685151595654107,-0.0340902081433231,-0.05546063385197486,-0.02593321532090188,0.11379785211734501,-0.019887758331529597,-0.0373788682721207,-0.016993947907463357,-0.0007958743619455866,0.03715210953599688,-0.007966572673067206,0.47264418348667414,-0.0625193655713888,0.04795827803244621,0.0724776387467986,-0.08702660917187306,0.05648096936994847,0.24784880566066203,-0.023149842211833308,0.03302934234616205,-0.030094955545883217,-0.04159878665468844,-0.051175256393961505,-0.06386063593355551,-0.00752565179877183,-0.046987494006003674,-0.0470699131902935,0.017731398198217653,0.2790028706386699,-0.07000562800334975,-0.016449216132190834,-0.030342024981653826,-0.034073644904019325,-0.011005063072536637,0.05912943067099784,0.010300683585710603,-0.024294879955323465,0.06125631021917642,0.060522097503676986,-0.03529822923947669,-0.0716406875726064,0.012721451830168304
Chl_a_conc,-0.05735670047647473,0.08645228262144491,-0.12221944596603997,-0.06839903401551796,-0.020350645550905058,0.14386115974595995,-0.0581938735481524,-0.06948948434449248,0.14791761772875,0.0653034828435772,-0.02568888985919715,-0.08071881941264657,-0.08222681917005685,-0.09644375131648084,-0.08533470348749606,0.10649593719780505,0.19601191256581396,0.06655164340948469,-0.02144710687972306,-0.0877901919087862,0.074459894703652,-0.02779134592887058,-0.0942976588820518,-0.015969654306650136,-0.039697850724621925,0.06962074851450153,-0.023966828666568726,0.26184705761849275,-0.05658481966546325,-0.1091375269544463,-0.018347466785572537,0.03235255257650525,-0.04956767867706736,0.006358428506656123,-0.08124673022238318,-0.061307513955094185,-0.07542334582804634,0.06712263894893782,0.0952132795546638,-0.0021315847594052875,-0.04250317930868115,-0.048059098456973565,-0.0638239658395325,0.015359039034143205,0.4758918966566837,0.03947657156258158,-0.013467781358609134,-0.04146552782306981,-0.046816377925268784,-0.17573666052858405,-0.03389517652580741,-0.04089549326686502,-0.14436091632422243,0.05373329414016049,-0.05991165465133141,-0.031286173962386365,-0.09091307406932667,-0.018358832610219797,0.07708553781880843,-0.028837610617115872,-0.06309531198829989,-0.03754739299082237,0.09612068050007977,0.02562623016078968,0.017800449006974924,0.30210435510930406,-0.11088573663700971,0.08619010966917878,0.05534535842227563,-0.13003455090072147,0.1206089016236209,0.18325926913096868,0.02121145358324794,0.08299802479389265,-0.03887919266971853,-0.08014838650990808,-0.10657729899248983,-0.09857889474008158,-0.01769876752729914,-0.07217552929948279,-0.07488448601233672,0.12518033310333443,0.16434477221754212,-0.10738758755424542,-0.02610854557931489,-0.05067919982620098,-0.07821533126049635,-0.021895858300828387,0.02507497476665879,-0.03289043511960646,-0.043824700258276963,0.042378817451208,0.05309980364027943,-0.05331911585899094,-0.14191561950906972,-0.007190458551506141
