,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
PO4,0.0557668929420926,0.0248028389847708,-0.00373235369375471,0.02749606639876841,-0.03515835263033426,0.05938469492550571,-0.004602201554271056,0.06413889116197248,-0.023761551925849056,0.036132113120441164,0.017410351840590747,0.01163596277476904,-0.08045511632783527,-0.09066460979378455,-0.06989192892960644,-0.06476030201673091,-0.03578935753932455,0.024271271358440753,-0.02544776839607679,-0.08489873469660633,-0.02266423715340173,-0.1403911243558741,-0.02536853899181944,-0.024508874635889973,-0.01201643491321394,0.16441045070284013,-0.032651462048763624,-0.01915265740198869,0.029876248279989037,-0.10999696442212975,-0.04331715787853324,0.16682941150050024,-0.04198915364081153,0.021999859754292903,-0.02892055788208457,0.06268797824679886,-0.0948538848786149,0.04805984674205516,-0.02297483810626638,0.0685873356543988,-0.06290946815313837,-0.028064697576126736,-0.018659265754343946,-0.009317184473019782,0.15056486575029254,-0.08786483989698528,-0.024669688495342644,-0.05218928047503327,-0.040211975305902925,-0.15049546815900455,-0.028164633328035572,-0.036370253454435855,-0.012675831098432634,-0.025752663851508942,-0.005812568111155349,0.1862413938370821,0.07626284765346752,0.13780610888034195,-0.05690347037258946,0.014045889715578361,-0.06873048587697575,-0.020676576340431324,0.0679172834840363,0.03619608152940211,0.04289675340627542,0.009532121336901435,-0.11063785935395262,-0.0769168713107047,0.09344796255923882,0.03914072006430991,0.03454916339077799,0.03804175179031954,0.054889642814451786,0.11761888105486049,-0.003834740221797566,-0.10141699033167366,-0.10170267072114966,-0.03198676372489457,0.007146282160105304,0.09725049777298322,-0.01406648389123836
NOx,-0.05351545845528988,-0.012576760606281462,-0.010644351153437287,-0.022774007989990946,-0.02877691259823509,-0.032355507761043685,-0.0442705861620451,0.06857094042924025,-0.04574968776403182,0.07360397508905389,0.3555059487293787,-0.004648446547170383,-0.06331033276083024,-0.03640752795522194,-0.040774410398685595,0.12219404725928458,-0.007374512124318047,-0.025334029422795827,-0.014422626361204144,-0.04345549953601768,-0.029934657504350114,-0.10510944269162231,-0.06817136308988025,0.007425109379298396,-0.01056726707794215,-0.03876254812109521,0.036527106263682184,-0.018186725845726517,-0.028829929671815187,-0.07121714588293115,-0.03397473315762001,-0.02650212074276443,-0.04561765603902258,-0.017794264816417556,-0.08192383524349398,-0.051861007179602625,-0.052355629311774246,-0.0411044796460517,-0.007691899281230246,-0.0015743794754322785,-0.01699243200410008,-0.037024894949300384,-0.06113628479654571,-0.008674176525891293,-0.04303124751553307,-0.029944290437799267,-0.021330577371869795,-0.02970382850010115,-0.01332351666212966,-0.07667546154971033,-0.023827765751226863,-0.030462401056477895,-0.020257955918033067,0.1515327984899155,-0.024048160322965563,-0.059246371257768694,-0.01931750455624748,0.11896946323691696,0.0011307943298091174,-0.017883454019525315,-0.03751758115408263,-0.0260008472948199,0.12864961566201472,-0.020046780460017795,-0.030683076564608575,-0.03884915266990619,-0.09073181898391847,-0.028736457220127146,-0.04785048768336449,0.039226132394328594,0.21571637475938807,0.04371173904732282,-0.02416109892462305,-0.03025209865256537,-0.03021335017447365,-0.05424750901680127,-0.07668173126247751,-0.08544777184871534,-0.010493327891721384,-0.043034058916614014,-0.02305872263055493
NH4,0.05154764534194646,-0.026247161212267753,0.05482605740283543,-0.004272435619558012,-0.04672029933999115,-0.046884565364090275,-0.054088644201043964,0.2299140899983781,-0.07905211705760334,0.23243533457820126,0.1159315193180277,0.020802481914446294,-0.09453801986517968,-0.0723196637909927,-0.07308623790013472,-0.004779675630618408,-0.018054637297476205,-0.025091081083787804,-0.026213941361033992,-0.05668725319815178,-0.056345013310677663,-0.15670636489643794,-0.1023925528574923,0.05245737257416861,-0.03433444016202837,-0.04595237468233229,-0.039052125565723336,0.010692454865773374,0.05627659214831923,-0.12308844078201497,-0.018302187453576327,0.013045511022831831,-0.047912846210051804,-0.004219418290069847,-0.09500549691554169,0.021053874291168857,-0.07706143588863508,-0.04873667640802058,-0.013109139558409397,0.0912918525954858,-0.05419160467705963,-0.061221776326760693,-0.0392928452966327,-0.027716017733985892,-0.016709700198957046,-0.074166320978166,-0.040112346662180026,-0.047881052252218906,0.013855175988109966,-0.13050876251472698,-0.03656169081372927,-0.051356057307582456,-0.020250910032863327,-0.02315411015651784,-0.027397680083354206,0.1312524956029514,0.06938957434979472,0.30844690132214936,0.018950490110090645,0.017347833737150334,-0.05076775780166939,-0.06547140685659661,0.26811866544135654,-0.03391760908144516,0.028546868268019464,0.04878489411672206,-0.13184892899159792,-0.02849879523706542,-0.003614207942099681,0.23249923690215452,0.3091896762153644,0.1367328181305862,-0.048232545823882526,0.011917296605139535,-0.027175269674873923,-0.08816821659079907,-0.12177792450974406,-0.03929071178617563,-0.00835339425816967,-0.048079287942717625,-0.06723860191230392
NO2,-0.09074349472416565,0.031630165974303626,0.021459907435094214,0.000971965970970827,-0.021867396019237276,-0.03386511048319352,-0.047155776881420364,0.10376069357671627,-0.06566252727871226,0.08762049876746286,0.26673555864641907,0.04064682373454708,-0.08668595440217713,-0.06608041005263823,-0.07011341002280508,0.12402209846057123,0.0008331465951739595,-0.02423126605791931,-0.022291623640078553,-0.06385853765110627,-0.00791049594268108,-0.14521412898672786,-0.03709043706267578,0.022966606724916204,0.01369220318501397,-0.0544341274353477,0.02339036654460755,0.005526189246876341,-0.04142906942341028,-0.08291329088422164,-0.03732206378522459,-0.007411809504506535,-0.03381742325906413,0.018367052941868474,-0.1031129090846333,-0.05292846799901228,-0.07936818939634552,-0.04664668391645013,0.03064531580266129,0.04926478112414904,-0.021259775935206456,-0.058075223797123064,-0.0157844694829256,0.003268037492762493,-0.06481587308819234,-0.058288681986701125,-0.037368834020033735,-0.04311985586912,0.0014243044940717123,-0.07667210487933022,-0.03190087897609381,-0.03494279221804522,-0.02489626697448726,0.06775054350471607,-0.020752700390022583,-0.09555923956984073,0.060681380654814585,0.13754708177480995,0.03222011851158235,0.006687011653865708,-0.05834494390570552,-0.027783497970523898,0.1579907021239122,-0.020729544647497294,-0.037288148146381546,-0.03196881496929667,-0.12128723036635833,0.013872361350743094,-0.0328936684547226,0.05574899651750492,0.21385307905570416,0.09734882308464345,-0.037332649947041045,0.02959280510216652,-0.05740010010370678,-0.08287334784063685,-0.08458571754265948,-0.1317303238620711,-0.0016600572956056796,-0.032534735842872954,0.024155523453241685
NO3,-0.052744552806699554,-0.013291963388344158,-0.011159777076229591,-0.02311605198338636,-0.028818180692153098,-0.03224485485184349,-0.04410531038837445,0.06779493805539259,-0.04529229815943572,0.07317312998726902,0.3560735095003491,-0.005402924238704427,-0.06274814203535753,-0.03580950346720454,-0.04017055187096556,0.12184171428233331,-0.007494045349737671,-0.025286063117548226,-0.01425149562221107,-0.04299584652183002,-0.030228723072900747,-0.10415414412547702,-0.06851816201027437,0.007142512379195472,-0.010950108603719763,-0.03839532676437817,0.03665339704909163,-0.018540275545486942,-0.02854083925442011,-0.07083185510355662,-0.03382871457872706,-0.026755553743817564,-0.04569741444000233,-0.01835955833804255,-0.08134969927481442,-0.05170653572758495,-0.051760689492606704,-0.04090255651052714,-0.008320594615652332,-0.0024307827626659203,-0.016875506720007562,-0.03657119889672561,-0.06174314754794146,-0.008853505485577333,-0.04254932450153653,-0.029385752390145306,-0.02100299821874657,-0.029398612297775715,-0.013538107055062715,-0.07647384961674566,-0.023628442959314704,-0.030306441388050245,-0.020126162497495676,0.15255240818061055,-0.02404069138947019,-0.05847588325250588,-0.020620821324048966,0.11834209490440478,0.0006015774763014643,-0.01825231695749259,-0.03706636335971576,-0.025902286333625305,0.12781459593951544,-0.019982497204149092,-0.030490572449801714,-0.038863435253466805,-0.08997597451119915,-0.02938210656053789,-0.04797780427775057,0.03884328221142913,0.21518054575492143,0.0426888661291491,-0.023874599190790265,-0.031185513330294873,-0.029673699621438142,-0.05362028560891991,-0.07634625684923171,-0.08443961514786164,-0.010615247737217233,-0.04309859235735443,-0.02379726045994905
temperature,-0.01768941922963549,-0.1241655973675416,-0.2162628208697937,-0.04677093486341016,-0.0033926124560595683,0.13971597296112814,0.0645120265577828,-0.17834506614201318,0.2401715693591805,-0.20276999938272167,-0.25212401531144657,0.05692694805431656,0.28326569513990374,-0.03625798952619369,-0.054257071979342784,-0.06085147828391029,0.15661675854877938,0.11001393543483148,0.029697303283106536,-0.13956447088756427,-0.08674293249010484,0.240471065187163,-0.0911339095934745,-0.045371801660102115,-0.10262537758266475,0.246002667667165,-0.07171470181156289,0.11763568503943744,-0.04919278336678645,-0.036280864683380536,0.11556110383832874,0.1415823395569753,-0.10908589304901499,0.06463892798713133,0.30967418482033393,0.17332057005986157,0.0883742918864403,0.244736906727581,0.14178570538194554,-0.06845940398241313,-0.137795327850612,0.1325981032620972,-0.25498155116364457,-0.07675180329451481,0.21320816877889814,-0.0855219519672941,0.13096730677824514,-0.0023702400108278764,-0.20957238266423983,-0.22070828636418235,0.07371053139373637,0.041617062800736626,0.0005990890365959699,-0.16035596239101807,0.05199199738207489,0.06485616255174581,-0.1412594943742362,-0.23203088220257756,0.05057708913165643,-0.05586600290457245,0.035764134405265574,-0.03545267499338964,-0.27526940757541485,0.11979270756726873,0.07228306862063397,0.031385525191808386,0.19460262493213965,0.08653694977409092,0.21635275404778892,-0.14977721318338313,-0.11147732662406587,-0.18547161470087264,0.18236803384508568,0.10088190011128745,0.07734509111975232,0.01233919460475855,0.021807026201003568,0.049598513574710255,-0.029560517576027553,0.22517190161743028,-0.1910674275897717
salinity,0.06618405334064364,0.06911022532766557,0.022851900512955586,0.09279612674087341,0.04245610174819169,0.0789108250638278,0.1302745613220122,-0.05688903715257081,0.076702310668689,-0.30581784954193253,-0.456613676632902,-0.03151955181118696,0.18845575976196344,-0.003976264877871774,0.0660447948002228,-0.1808450853960987,-0.00385980925880354,0.05605030481727519,0.009744438732009038,0.018513987586222785,0.03765632917200083,0.22494101663765745,0.16627201335913855,-0.04220732264935993,0.01955548090360992,0.13073856376989584,-0.06060846855219386,-0.004848951777348832,0.07998822481400451,0.0954375135684091,0.04582441281643547,0.12127395070493578,0.051275467324492535,0.039656893506657825,0.25380164025015645,0.11697519599477701,0.06133307611198893,0.13806464543383992,-0.2674909482078523,0.02158007667156606,0.0027596974909995567,0.17783076010214954,0.1118976924730189,0.0024226466705176285,0.08767200435408865,-0.0038862456353767347,0.0529647559906531,0.0009316925364082475,-0.03200224500384937,0.016010639042676664,0.05442284428681961,0.057244484262442746,0.03560166179908314,-0.26401155615753613,0.10299864149593044,0.17821189689123818,0.1287742750576121,-0.20658609819136592,-0.10145791921431949,0.0774186378745865,0.07395845396988664,0.12583059181695863,-0.3620487412544997,0.06248727097470634,0.09643832816188186,0.0433317381774255,0.21672462929365782,-0.030194385094023654,0.14944160903505013,-0.05759629554750771,-0.544542115623508,-0.038510071565862725,0.11174435613220299,0.06747414189160966,0.09357425707487707,0.10638798758622069,0.11149176606331129,0.158293423305075,0.03673131408431055,0.10706623054387215,0.010759171435259075
Chl_a,-0.08167023513053498,-0.051594388455413136,-0.0888858170782883,-0.02299886094063157,-0.0421590235259072,0.0880048636929969,-0.04990781434091253,-0.06774887327329127,0.1681850116733266,0.07624733552811318,0.1457013710132848,0.032627347629971354,-0.07818171021046036,-0.0630305333179364,-0.08786227272182195,0.10133632142435907,0.05698018810668738,0.04237307059268897,-0.014445042774330355,-0.08602541251679507,-0.06837548263935536,-0.1429507909123277,-0.10133354263439515,-0.015878322898248472,-0.03173932816160531,0.08899480324747619,-0.025549707646121946,0.1183536690604632,-0.05368792815488509,-0.10908927686021225,-0.012271058067705055,0.041196620546844157,-0.10540191718913047,0.0038231769007715044,-0.08000837056797255,-0.04286708820439311,-0.07437901455452305,0.07730765665820695,0.07576409733162084,-0.004224953630361614,-0.04620682496925958,-0.045721969078087364,-0.17657638102559536,-0.027552251398688513,0.5687786989782384,-0.06270095106409908,0.019726034836297562,-0.04159071294456421,-0.060380498336378124,-0.14682043753764995,-0.03252461524283324,-0.04267133196276185,-0.021095430910478746,0.06347197618676675,-0.052196439136082226,-0.026434753889277518,-0.12442580107226126,-0.009456652399879827,0.05362955323371335,-0.028059945622197952,-0.060850461008640305,-0.08376608738607835,0.11529585086820113,0.019570313479814076,0.0249617924357985,0.2148513406250116,-0.1120166637319453,0.02119227490340593,0.042955721306163326,-0.059790402600022,0.13016768518490368,-0.050629107373775184,0.03301841924388087,0.09027183364519595,-0.03683587895434226,-0.08648883715523852,-0.11110796878802902,-0.0961829828859371,-0.01952039926062993,0.08339649371346038,-0.07618737242916424
Phaeo,-0.054293449256734586,-0.021953606238945662,-0.05513063271196461,-0.011590565136829278,-0.019493254700921118,0.04631808327062774,-0.024749550265966796,-0.04663457411936009,0.029005113111332657,0.005219462482142544,0.018467747134748122,0.06224710873810519,-0.06180660864971587,-0.04074031959636608,-0.04284558453314204,0.08750622376348902,0.11680840354497353,0.015572685920110537,-0.00842214399877806,-0.05754062945474056,-0.03329932825366532,-0.08726080118939514,-0.04057834416969747,-0.009745740484007982,0.002676380825494748,-0.018708639798497847,-0.009391500276939727,0.30014423026623904,-0.04243749614363973,-0.06608142802363444,0.013146164762910794,-0.008832451435283637,-0.07006797643921718,0.016490256263850166,-0.05262682556942645,0.009859030161734943,-0.04948741626780773,0.009119840782424603,0.12290669074958542,0.008584109163393985,-0.013796419548224375,-0.03793579115977252,-0.10791018718297807,-0.01757138742948703,-0.0021711483068760414,-0.03683343819638089,-0.00417798119310492,-0.024169487563115537,0.01960681733430875,-0.07202748361204821,-0.02518235763496389,-0.019506650218659133,-0.009436578384924621,0.002453413046488383,-0.03533860409037616,-0.033862120937060494,-0.08404025004797058,-0.02494598215986953,0.06502783498519778,-0.01988024238796611,-0.037455331918317535,-0.03506830132524043,-0.0005765922178854119,0.03973127247244859,-0.007819256385106454,0.48726404657681066,-0.062654478676794,0.06533791265850668,0.07333034673820987,-0.03707559015331608,0.05820029874020028,-0.030352192612869453,-0.023144074113060617,0.036763724793453835,-0.030281787153048672,-0.04493289090185053,-0.05166368293413745,-0.06374093349536136,-0.008159950986715642,0.03643086240492205,-0.04971862792141486
Chl_a_conc,-0.08328717397016912,-0.049263902628155276,-0.08957053546993526,-0.02244994303082013,-0.04067676764824558,0.08643847182004732,-0.048607476817908404,-0.06952348806334491,0.14903330230054185,0.06541174275822971,0.1273017370936677,0.044284812788403474,-0.0823991267016925,-0.06396303449128343,-0.08537598393507781,0.1088105099958662,0.07953804766717809,0.039791952579916134,-0.014410446400513189,-0.0878241225058958,-0.06642877852485995,-0.14367102490468683,-0.09606688750445999,-0.015972769616040147,-0.02591225478942754,0.06961406174975865,-0.023993812831180985,0.18082612044923646,-0.056582554799387313,-0.10950058735802021,-0.006729848202142946,0.03217836682826311,-0.10748815473057993,0.007686038762286326,-0.08143986455279811,-0.03330167110568208,-0.07586275472318108,0.06736065700202876,0.09695917220732422,-0.0012153627663400828,-0.042527363768565,-0.04867445296348116,-0.17749955507529025,-0.027895457828705585,0.4767881843651173,-0.06262566593544688,0.015421765294657396,-0.04146941705721134,-0.045354127499323986,-0.1427828647936995,-0.03413521628999285,-0.041110386645084915,-0.020267564067513174,0.05393834105349276,-0.053403338287019944,-0.03138060173191209,-0.12724854026879617,-0.01471002806604419,0.06266701611062758,-0.028948439484745583,-0.0612413931419231,-0.07982644942952194,0.09661160415691156,0.027212777337848576,0.01882751735771748,0.31262141486104467,-0.1110271081056147,0.03552649964094162,0.055962634521150745,-0.0602485800487603,0.12505196980083078,-0.050734021906642904,0.0214286592602103,0.08574706265379428,-0.039138208278017575,-0.0847899755218999,-0.10728034979389786,-0.09803283334417848,-0.018599020849428893,0.07988619445468464,-0.07744329070366898
