,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
PO4,-0.022576512477304557,0.03880349624996456,-0.11491389201502342,-0.011312273522405946,-0.012520991598105895,0.09863367302014399,-0.023496598878603135,0.06408784732743013,-0.023806642789574242,0.036037945702652924,-0.011829801311226126,0.02189913835672299,-0.08020094626574274,-0.0906442492912029,-0.06989527145465821,-0.06460671073165095,-0.03804366278685929,0.06832782854725755,-0.017185623926456166,-0.08491386234854172,0.06436992311609546,-0.0025865484796829953,-0.02379441179124696,-0.024538152920220848,-0.0335685798021296,0.16440962762874944,-0.03258853634708957,-0.004790861539022048,0.05293460194890757,-0.10896123483367018,0.031203113837163267,0.16674035419054606,0.024814999657230663,0.02140508485967945,-0.028863825262938642,-0.08506952268176203,-0.09429169409052712,0.048180950569167755,-0.02283127359747521,0.06841412029637411,-0.06272318517761775,-0.027323011358582422,-0.1194879843719038,-0.024620501039497797,0.15066345927759375,0.02280798340928615,-0.024308568325769032,-0.05201599044097733,-0.04051376009536921,-0.09776827001755842,-0.027881298160700826,-0.036033498231805045,-0.14119337539925106,-0.025932230499948715,0.029201192005500004,0.18619742106170767,-0.006229741270004036,0.1398423216719219,-0.035064131814114254,0.013799503479499651,-0.06765109693726969,0.0026372909029135395,0.06805109521012218,0.03642047333163543,0.04237231425341541,0.006185335345895663,-0.11024919581398492,-0.02081659176135367,0.09365664124723928,0.07960771435402372,0.0357867729433112,-0.055870901669315756,0.054817399801289995,0.11814215456427658,-0.0036118870621790217,-0.09408059054848453,-0.10089491728311942,-0.03256803826119263,0.008168886137980466,-0.011266688250414013,-0.015794072093706747,0.018015570954500435,-0.0196179106468263,-0.04210913850242279,-0.008761318391735327,0.03745806828751241,-0.01949567470682457,0.02808223469799766,-0.07451065226467382,0.06338950159911236,-0.02627846982200204,0.011030994070460442,-0.054178617244802746,-0.005710129894305749,-0.14882452609090485,-0.043357460033064406,0.03184941944918213,0.020572997102627607
NOx,-0.02910418717239044,0.03956096747398596,-0.058769819464613585,-0.01371937111164977,-0.020289472321093367,-0.04424183103983324,-0.03339907914898757,0.06870108738831168,-0.04612078092289301,0.07313886702347536,-0.01040588189231422,-0.010011684638331384,-0.06312841668442613,-0.03634921865599837,-0.04072476977925324,0.12149713018259196,0.1304342693070238,-0.033782826681139556,-0.060782551867071294,-0.043431941813342714,-0.04917542021921627,-0.013130093984325176,-0.06848208089686303,0.007465313650362624,-0.027858700510288673,-0.03876351616053095,0.03674494189769319,-0.029810625154372147,-0.051074279201184264,-0.07082811649690479,-0.010459133600159399,-0.026380895778411375,-0.012486444096562473,-0.017393369995072884,-0.08193605743891258,-0.028314828503120972,-0.05188683820622009,-0.04109844249467154,-0.007700653299022217,-0.001400416179312239,-0.016899096421444992,-0.03652883379336577,-0.07858550369611852,-0.021255882020065717,-0.04306177645848214,-0.02069847490939935,-0.013526169515410918,-0.029633126390644686,-0.01281318903741925,-0.04899502139660643,-0.02363892023329705,-0.030294234583903505,-0.10571998475738179,0.15212989013301131,-0.0283856819507311,-0.059304737589599296,-0.007821703906694313,0.11617295595532703,-0.006827203695492598,-0.017707118919189014,-0.038410269912593595,-0.04334435648541082,0.12820965666768713,-0.02007942683867482,-0.030504865708622646,-0.038860737528689404,-0.09062568681446326,-0.028058774216253572,-0.047742171167798594,-0.019980979187201344,0.21410888178906418,0.03483976349265441,-0.024114386621553636,-0.03005571113185159,-0.03001326688878822,-0.06888394122246827,-0.07620090163608623,-0.0848423800645888,-0.009827120278471824,-0.020785510208220788,-0.02287895470464613,0.35422776714747395,-0.017618631643878335,-0.04556721957867915,-0.0077421995865299955,0.044115019620825535,-0.02470727948372954,-0.022586212299819053,-0.03233386515358705,-0.05091565474997632,-0.0368465544827389,-0.004444990118812869,-0.0029876993660001103,-0.023875116390998964,-0.07553310864568333,-0.03383617974010702,-0.02821174086459942,-0.025929510627225188
NH4,-0.03421928287282243,0.23169207320646285,-0.11319676891649308,-0.03996961426038351,-0.020228968561397675,-0.04989914581827725,-0.06774939989781946,0.22982163483896634,-0.07986282948348744,0.23217788805525053,-0.0340354155558117,0.001329255549523371,-0.09425586505993216,-0.07222068843045529,-0.07315350493128382,-0.0045032605684039596,-0.011337658887442637,-0.04335399993940351,-0.03418526564503151,-0.0566697702589487,0.021871903115766006,0.008297644177071501,-0.09985027452032337,0.05243281610685249,-0.04515678388701398,-0.04596438244886615,-0.03904640799097834,-0.04046704357425972,0.04663941569112047,-0.12212213838967687,0.07564146937307306,0.012861156545586646,-0.026445227244428014,-0.003923474337448366,-0.09507327628413081,-0.07139216639043458,-0.0764432849916718,-0.04904245438123819,-0.01320312994455614,0.09136321505986557,-0.05403386321026808,-0.06037694211104097,-0.13634845441289664,-0.04004131917208318,-0.016663173272286138,0.00498741201344413,-0.02465130286385238,-0.04771449729666273,0.017570950061266046,-0.08073415718181745,-0.03624600959166564,-0.051010266482275954,-0.1574450639329453,-0.02354497544124659,0.054393746913985144,0.12980870770912661,0.05192210097116938,0.3104444687685236,-0.01779572015321577,0.016804251660339234,-0.04982350944185382,-0.04512671567142719,0.2681942260174136,-0.03364970683588196,0.027653541273833127,0.049639264680766224,-0.13151989404688386,-0.05374750975701106,-0.003654383300496619,0.08450356477675056,0.3108694165525233,0.00845787434453989,-0.04807032149186921,0.012376979448066691,-0.026895789892509243,-0.11135307237424422,-0.12096132839420362,-0.03974507048867708,-0.006994581426109909,-0.05404718745309705,-0.07666790363672132,0.11632852401363938,0.012070293689756024,-0.04820308145492532,-0.025281659461676674,0.1356237461829198,-0.06304502465760684,-0.0036415228237215167,-0.029326620242868275,0.022017701210216525,0.0072606089362609715,0.020720414101737538,0.017555183822726722,-0.027664434219368553,-0.1278158074787175,-0.0181244443808773,-0.039232698104628705,-0.02603364764411232
NO2,-0.03244970935490813,0.05604670705556721,-0.09577317430941787,-0.0031294699729489594,-0.024884123252509195,-0.034414701201647906,-0.024168568439459068,0.10385414022283664,-0.06637489679108056,0.0872503898198814,0.013872122881138718,0.008784659498538851,-0.0864314706181851,-0.066022452014706,-0.07004455797991786,0.12342034489708283,0.18042275104127725,-0.031572882168174436,-0.016215240124263203,-0.06383582838713947,-0.054340388844421564,-0.0190601141914842,-0.03640283982850406,0.023012870018681165,-0.02028798060706749,-0.05445049203292272,0.023610960590393214,0.008708308557923202,-0.08876424145314937,-0.08205834358130254,0.003444146193141062,-0.0071494342638331616,0.03179902325647979,0.018883926508663943,-0.10312464856497525,-0.055713952133911254,-0.0787631621965604,-0.04661254595092399,0.029616212660836895,0.049475786684739,-0.021085501477376055,-0.05730598040941697,-0.09457096351657351,-0.037273255555082194,-0.06488799418525634,-0.034244638597037,-0.021513307961819227,-0.04299659553661771,0.0024034520609008776,-0.0784960995620767,-0.031615881228361384,-0.034621375013878374,-0.14592662721860103,0.06775542214356764,-0.04085112364057199,-0.09600649973986347,0.025318964956332145,0.13542464856739503,0.0029384590413408735,0.006837155701719777,-0.05702701380592799,-0.046034934161154645,0.15754792571999568,-0.021194187656275596,-0.037075543601518685,-0.034748911882591764,-0.12103817223128072,-0.00295316184679441,-0.032747680246683966,0.05857142841729767,0.21070695951671897,0.06321766421592426,-0.03731423208195115,0.029588663057506414,-0.057137739865603165,-0.10292406343285256,-0.0837975885959367,-0.13020596605984128,-0.0009541832381130231,0.024137367926551287,0.021126263200529162,0.2650515538959136,0.004960290168621371,-0.03379953777777878,0.003288421009835017,0.09786991489704883,-0.02696074436856319,0.0013984612557220374,0.008622594367003767,-0.05170569666915627,-0.043133444208495055,0.03965552332017888,0.02682692865543656,-0.020625401425713438,-0.07475739041375921,-0.03718908907124129,-0.027347272130223782,-0.02514244477113803
NO3,-0.028971009521096557,0.03917786502075573,-0.05798889714147329,-0.013862540075343916,-0.020158335033444635,-0.04429180976782369,-0.0334674772009823,0.06792536392585821,-0.04565663856822391,0.07270763719963616,-0.010789461616890024,-0.010303514207342384,-0.06256793276624954,-0.035751341585053026,-0.040121367002184244,0.12114501939574732,0.12924506138849756,-0.033731379715910836,-0.06137706585996709,-0.04297233639805225,-0.04895865460790108,-0.012995183484129013,-0.06884496085580383,0.0071825083467362705,-0.027913575703664106,-0.038396031643299015,0.03687061304940185,-0.030384220609716222,-0.05030197531781299,-0.07045173542521183,-0.010666962399230501,-0.026637036842637907,-0.013203213869239902,-0.01796168108301413,-0.0813618974947207,-0.027776576559746247,-0.05129543742350936,-0.04089701089460268,-0.008312054366354286,-0.0022579040247869935,-0.01678378666081104,-0.03608106656133753,-0.07810822859320701,-0.020928852811906824,-0.042579069126518834,-0.020414741439005533,-0.013355396849998846,-0.029328985788575516,-0.013037057293831117,-0.04836679787407192,-0.023441721684645457,-0.03014131126428948,-0.10476135457642838,0.1531579536463832,-0.028100023055997903,-0.058527513344428184,-0.00836209695051322,0.11554153296998676,-0.006974548447706263,-0.018076002316094884,-0.03799412290068175,-0.04318481101971995,0.12737584179756417,-0.020007745398281575,-0.030313412491918247,-0.038828127600326695,-0.08987254076518077,-0.028409932751128585,-0.04787041031307357,-0.02125806667741174,0.213603324768481,0.034267782363400556,-0.023827530814351804,-0.03098624801695954,-0.029475196736195388,-0.06812657517602022,-0.07587189347506004,-0.08385137079249205,-0.009951463782600575,-0.021491241430139092,-0.0235636467835401,0.3548055590272694,-0.017954480648228348,-0.04564655965181297,-0.007908549437989368,0.043089091843180195,-0.024604151436562194,-0.022932790645584285,-0.03294208358824666,-0.05076836553977861,-0.03664322523307427,-0.005179779526664103,-0.0034845073978210643,-0.02386732827498679,-0.07534757489137159,-0.03369043114932159,-0.028152172152257682,-0.02587463436330322
temperature,-0.04144711687354448,-0.14899276829025937,0.09289822644441863,-0.11018835577857206,0.0004867501181989231,0.234184698937859,-0.03473181255792873,-0.17831054535206037,0.24292377288849548,-0.20245476170493276,-0.10254884253164527,-0.027775575407138577,0.2827574868267086,-0.036289845878247226,-0.05406588583464342,-0.06106202654014643,0.031653625543239125,0.1554678599833182,-0.24911712806099523,-0.13951472866532627,0.18981789724566572,0.015193157782940949,-0.09282085058773658,-0.04537541910659864,-0.007094636228009179,0.24602535638434186,-0.07144144790761225,0.15225631923185884,-0.015066079092613892,-0.04012021872859829,-0.07172412824470985,0.14196918264319142,-0.12485306362307647,0.06459395896400238,0.30990033437499903,-0.0891720505203896,0.08539437445388308,0.24488375538216584,0.1347026459282602,-0.06914824750830231,-0.13802085271604236,0.13087552018487117,0.028995253873735072,0.1307155760026851,0.21338143744261812,0.02985828177683705,0.029315559471681296,-0.0022103494234346913,-0.2159669339377983,-0.010739145410578558,0.0729030234493353,0.0408061770440534,0.2392256088521994,-0.1606710151985246,-0.047131407706583216,0.06631491216938644,-0.21789871139263733,-0.2323300565282218,0.16721200498086375,-0.05544432450749361,0.05604608607645977,0.0832346634636884,-0.27533938292262855,0.12970070240382434,0.07060230785413833,0.028128234369807013,0.1937261068360678,-0.09739387758120335,0.2160111062023213,-0.13222508892184676,-0.11321137238965276,0.06777391506505802,0.18209306099209283,0.10041649349625667,0.07688483432635901,0.2619905834841851,0.019846234844516794,0.046106606707597406,-0.029497255137298988,-0.18434051661946588,-0.17500720152124025,-0.2525434338184753,0.10917548065959634,-0.10886201954840094,-0.07277705109342535,-0.1855443562801547,-0.033283214104711224,-0.046783588589865,0.08188375807249038,0.1703092586490395,-0.10503864768923707,0.055898981334313605,0.04611173535660615,0.05313502083631806,-0.22222031289057584,0.1149685996139043,0.11645853770298631,0.11165212722017259
salinity,0.026550297373733045,-0.05746098683040257,0.09057438935342974,0.04321070726398213,0.035817419170418224,0.11311211494089278,0.07896632358042352,-0.05705559830273438,0.07823161944474305,-0.30528693088444825,0.01927551126822477,0.046077009087927334,0.1881653901626782,-0.004097775591730794,0.06592374649085574,-0.17991639997132255,-0.3676385365027554,0.07790597103275379,0.10730583569131572,0.0184773886579643,0.11275759412011772,0.039603979375685563,0.16731317050852135,-0.042260150848337896,0.040607060283401636,0.13075930096734667,-0.06086324228828613,0.04584443351050259,0.059981495345055785,0.0944036814737359,0.02805507185479455,0.12105906564941653,0.06906568592852057,0.038125151141456634,0.2538651392657334,-0.0058030403862126155,0.059119397156169116,0.13809223813340782,-0.23208322070159165,0.021186588919072658,0.0026463987204396406,0.17668096129941394,0.12480269425815693,0.052845774700940755,0.0877672170571154,0.057363742172435964,0.00853582042920577,0.0009440552386298327,-0.03494744750580429,0.08750820343632709,0.053950238349211144,0.056837066473401684,0.22518522948615283,-0.2639785600204908,0.07967889629295435,0.17828632332800226,0.016232579131847474,-0.20298358960584337,0.006577378744277262,0.07704145189250644,0.09152185031898472,0.12592160607831124,-0.3613627821233318,0.07360441000306711,0.09617812689441319,0.041906780001658164,0.21658996896027646,0.0334347510163029,0.14917987656516066,0.1316682897054312,-0.5383379882807897,-0.08250046143622541,0.11179507791256918,0.06757413267882534,0.09321678497284797,0.18783663202750467,0.110228710234058,0.15638253537628477,0.03593745637000916,0.0028341494456360587,0.021489032816741232,-0.45329162090878117,-0.00698708524011263,0.05119661440070557,0.0009722172021726678,-0.03937147046815275,0.12371838985908361,0.09282605154040802,-0.022756502379779126,0.11465360811956814,0.06021942243721559,-0.03046317827013937,-0.09701971198745918,0.10301925839137921,0.013781298215935975,0.04561706403591538,0.06696310895600519,0.057808746530060816
Chl_a,-0.05415622954162394,-0.05944116573760272,-0.08969839762711446,-0.04317590192585939,-0.02113166097524516,0.09215719169349892,-0.05814783084902868,-0.06769461285578465,0.1671533543690888,0.07613191393792534,-0.03152075092899823,-0.02833893944549733,-0.07796385467670511,-0.06291407830499691,-0.0877021346946445,0.09991599272836404,0.20931707590153226,0.0716631811029696,-0.17421957042448605,-0.08598330275216329,0.0757672599510545,-0.026206761227957613,-0.10000483755042622,-0.015860349384143158,-0.04093909788232306,0.0890000705917324,-0.02525770806866127,0.2040517139696895,-0.07831324547472865,-0.10851710161096753,-0.018474020539581866,0.041429506813591796,-0.05178539207983647,0.0036153015763634917,-0.07978900553217169,-0.060822488187195475,-0.07376875918250644,0.07718202512752693,0.07446656945149932,-0.004827636144044727,-0.046092767291658523,-0.045104222174602734,-0.11746784055535815,0.01974105142573735,0.5681921499386807,-0.01788490794961716,-0.013340334071414986,-0.041455788995714,-0.06188129909855916,-0.0819161023392661,-0.03221802963339086,-0.042432385657578287,-0.14365460975647104,0.06328017141218979,-0.05310861735657453,-0.026184601759759098,-0.08774725596007356,-0.013104690746801788,0.05599417384499299,-0.027917112920780193,-0.060137481574452104,-0.038729674679639135,0.11477509142770367,0.01853183668803864,0.023838395834286572,0.2077004207619581,-0.11187200708811748,-0.07009015056152755,0.042637918310199835,-0.1257010286655274,0.1254330948262096,0.08720181840730623,0.03278801688609778,0.08847641110455069,-0.03656850965462521,-0.09135962119820651,-0.11040836447439538,-0.09674000504826588,-0.01852999026618521,-0.07041235074045335,-0.07460549260907653,0.14341636770446786,0.11290271075709327,-0.10521816926122222,-0.025789213383836065,-0.050306172432527066,-0.08171787215699658,-0.02235840713162252,0.0129776560392998,-0.04239308496305631,-0.07930635851195346,0.030755122794621045,0.04679181641026217,-0.05166372331248957,-0.1447340801515688,-0.012580773896264033,0.14957654034089912,0.040307261371647723
Phaeo,-0.03143132496185979,-0.03680429780978889,-0.051052547783827645,-0.02362057689671717,-0.009408816176450879,0.034642880214505234,-0.03362770680218595,-0.04662919982838297,0.02796835005275494,0.00520692659142305,0.002823580976089514,-0.01956773029689466,-0.06167354801097117,-0.040653559902255235,-0.042726590587153744,0.08621705081573788,0.07499549101814694,0.028184480854855677,-0.10682559132148978,-0.0575103609059507,0.04154891086672663,-0.012402435715366072,-0.03832073087731997,-0.009740122863459483,-0.018752152658588088,-0.018719579478298373,-0.009237730816513842,0.40124808653433747,-0.052829711083510145,-0.06550147746961482,-0.0046205773851742075,-0.008759163673603253,-0.022076042796121194,0.01672551907384652,-0.052588403550161686,-0.035845830663540156,-0.04911253724524214,0.008926132203285848,0.12184021507901678,0.007888220883489928,-0.013730572704201041,-0.03754207004062152,-0.07035452005252073,-0.004197621995878612,-0.003176688134656082,-0.011727998478937527,-0.007842554622169533,-0.024083030531885236,0.019228481784316517,-0.040849279602800964,-0.024960653652546655,-0.019343078897714586,-0.08765167335339326,0.002275268104626405,-0.04220489791332559,-0.03403407038717811,-0.05383385340966645,-0.02567620973365758,0.1151658470312119,-0.019879135244821648,-0.035794633686012024,-0.01658237522877496,-0.0007953769113547837,0.037170907021174406,-0.007926972280028208,0.47364678132860316,-0.06251107012538659,-0.03358628384907166,0.07267199004300619,-0.08613490329773607,0.05647331971991393,0.04808715409243864,-0.023120361472477233,0.033598196670598324,-0.030082998264126908,-0.06003297638797827,-0.05114461961138585,-0.06383950263291496,-0.007423190453622345,-0.046748760239312404,-0.04754697527701528,0.017705718308358667,0.290627367921639,-0.0699613020385957,-0.016453043379235834,-0.0302064611732794,-0.033716636605350334,-0.010885882986114523,0.06334930684291322,0.010292162943561192,-0.036913887737923576,0.06133907681959849,0.06465045422637794,-0.03511493363049939,-0.07094069809184346,0.012915508987230123,0.143593995308584,0.02228287227954208
Chl_a_conc,-0.0539873390854895,-0.059881806486820024,-0.08914530446952082,-0.042650837339794606,-0.02029043441051251,0.08675362325238141,-0.057933837067565885,-0.06947648796967894,0.14788593986494414,0.06531146547792134,-0.02568883625799608,-0.0290977503346403,-0.0821801528835035,-0.06384173750684694,-0.08520927181157384,0.10726840321516873,0.1960423183227718,0.06779943220952733,-0.1752270005183153,-0.0877805615038682,0.07487254628377804,-0.025362772644520696,-0.09433874148772238,-0.015956159163351438,-0.03945166533358345,0.06961551243805698,-0.02370698708591401,0.2802032427593855,-0.08007222599770523,-0.10886289779534516,-0.016759824140586715,0.03239372717715286,-0.04945745503616829,0.007575444091436375,-0.08124531893826065,-0.06078092315621844,-0.07524878294097906,0.06720262067107691,0.0955805965908059,-0.0019101351765662463,-0.04241375687897116,-0.04804907773828697,-0.11769291926353295,0.015429036130020352,0.47602287998527626,-0.01819510118317615,-0.013325897975184395,-0.041332701214825754,-0.04671647517349401,-0.07984333272739289,-0.03381770368462831,-0.04086542738778268,-0.14436786705403395,0.05372899097097099,-0.056033185250460346,-0.03121733393405093,-0.08826285187714084,-0.017970100152377936,0.07826451586261529,-0.02882825897185682,-0.060192094667161036,-0.03700817808877622,0.09611512742268188,0.02564602119318152,0.01785540150317277,0.3029224312177586,-0.11086676079524448,-0.06794581516800544,0.05551715246664622,-0.1288875575274993,0.12060932545513675,0.08624479021426515,0.02124172003950666,0.083380693222633,-0.038859831668060986,-0.09297783174671084,-0.10655223999977956,-0.09852710601596482,-0.017567731300975938,-0.07178995512564972,-0.07552599336681576,0.1251770301122393,0.1736672114419862,-0.1073049716005122,-0.026112095484585998,-0.05042341440394063,-0.07774038858795843,-0.021721081453684392,0.028092023188241798,-0.032786239789394794,-0.07658447690626559,0.04246691102444991,0.05682562122368166,-0.052895500000392774,-0.14073670792176204,-0.007052418492431415,0.16452694375751825,0.039879981339945664
