,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
PO4,0.05501470482540496,0.03913288713954779,-0.02804569262399443,0.027884306601608733,0.024791994754993017,0.05937372474841793,-0.02471964076098207,0.06417488050165662,-0.023999451876599503,0.036328472833503926,-0.012010531855303864,0.029885169120425888,-0.08046684596186796,-0.09064052486414095,-0.06988501953605893,-0.06475755272661779,-0.020250993131923942,0.024267970135053208,-0.10188651104509669,-0.08489284965585245,0.002819495207506702,-0.1414091338801956,-0.024208718505415575,-0.024508349745229273,-0.03518903613487044,0.16441228056540488,-0.032653108320642,-0.02470616050281013,0.07584215381106883,-0.10980372748209188,-0.0433564063410949,0.16691704389518866,-0.04189178824238016,0.02202819047517116,-0.028880311297368233,0.06258180159749008,-0.09512775175302465,0.048060086976012314,-0.02297458140905649,0.06858765992747323,-0.06291950646167249,-0.028052461639067515,-0.01612537179758524,-0.009321569134176613,0.1505650175616642,-0.08771506137282505,-0.035759234976488544,-0.06092182921095205,-0.04022452597669734,-0.15062787801647565,-0.028171451812105834,-0.03637041144619335,-0.0013942555891058896,-0.025707443567406507,-0.005817423318166546,0.1862486035658638,-0.004141031797782578,0.13785221402360834,-0.05689536242043167,0.014031375099598144,-0.06877551614935504,-0.012648170443086217,0.0681183845905332,0.036197020661392715,0.04290981111953995,0.009527206902938075,-0.11088263037610024,-0.07684195770888878,0.09344693680339436,0.038070413856613125,0.03455165573150136,0.011639285391727374,0.054891312321703294,0.11761759691146395,-0.003757913027607737,-0.10157684029246086,-0.02078378163516291,-0.031881050363311784,0.007148521678295657,0.09724871735142693,-0.014067387465628304,0.017421385099913603,-0.019155497289561604
NOx,-0.05230204279322468,0.03922193043863858,-0.019169807526665354,-0.022730990663480957,-0.012560239533641906,-0.03235164136968316,-0.03440161703377751,0.06861460361349365,-0.04594865255419038,0.07383240234875718,-0.010564884653938782,-0.028824657861653155,-0.06331373405088794,-0.036399092632025565,-0.0407690658975335,0.12219735763186523,-0.029631053641743867,-0.025331718253476465,-0.07680663970168977,-0.043451936441106856,-0.018069982544745396,-0.10567675249745578,-0.06871016880267791,0.007424613368627724,-0.02876829068458879,-0.03876229282215003,0.03652857008828277,-0.02134842545468118,-0.01940823267189531,-0.0709234315549675,-0.033995622148390775,-0.02648790952169688,-0.04567121898237816,-0.017685931885747238,-0.08191610573706781,-0.05166621658680377,-0.052526113796032545,-0.04110466500159706,-0.007692567792408624,-0.0015738979504663418,-0.016996389222770088,-0.03701709147750482,-0.06015472290217093,-0.008682325469163173,-0.043031689390478745,-0.02976720304429115,-0.00735392482075486,-0.0322185772858052,-0.013324036996327114,-0.07668721708070328,-0.023828669933229015,-0.030457118755736465,-0.044745915142782505,0.15152452249793863,-0.024046248806721522,-0.05921878850836729,-0.010204244813609886,0.11890683176268264,0.0011453103193861229,-0.01785951467956314,-0.03743529825234758,-0.02026533012028911,0.14294673602578392,-0.02004670646363506,-0.03068071439463118,-0.038850205852550265,-0.09085783372253031,-0.028709546402354857,-0.04785194063667013,0.04380021045170862,0.2157001430979132,-0.004646389193250894,-0.024162914520552723,-0.030251866953215273,-0.030177067605825926,-0.05432485529600736,-0.025887547428953876,-0.08536888910616089,-0.010489641403832916,-0.04303253283512818,-0.023059302235824426,0.3555125148171333,-0.018187724314501545
NH4,0.052070435526453906,0.23249048685128432,-0.0316176105687882,-0.003724558473835442,-0.02619540441494845,-0.04688213886203223,-0.07053262365480077,0.23015077388367244,-0.0794331420358153,0.23291769294194758,-0.03432520300425987,0.05632102745532992,-0.09454991687035871,-0.0723029602302925,-0.0730803615453598,-0.004773627301269207,-0.05317625190768862,-0.025098227741838054,-0.12200422322497019,-0.05668126195343377,0.010892328730156872,-0.15774595772685146,-0.10022732980377758,0.05245827749186389,-0.046722739327872936,-0.04595277285855758,-0.03905747859404711,-0.040139739606099546,0.0691534008975825,-0.12261949641560987,-0.018341742480943033,0.013092403918911047,-0.047852098817001504,-0.004270150981861797,-0.09498990856278673,0.021033884223121697,-0.07742325321320707,-0.04873692500306762,-0.013108908698466959,0.09129271192597224,-0.054196195958107804,-0.06120304646273432,-0.038701710964661865,-0.027697993218469368,-0.016709964827470072,-0.07402762280571683,-0.01803091209339789,-0.05143621391341725,0.013850638866211917,-0.1302722163320062,-0.036568478056073626,-0.05134871042421514,-0.04984418539003105,-0.023136558633493662,-0.027407586948518366,0.13114052905605103,0.05490604086879041,0.30849024704650796,0.018947780550142613,0.01734560689731075,-0.05090854341683859,-0.020259438398879857,0.2713204726130868,-0.03391715915713135,0.028548887950466176,0.04877789264983717,-0.132105350166251,-0.0284244394552921,-0.0036174456504656583,0.1367418326338944,0.30919584078243845,0.02080510215492232,-0.04823156938877641,0.011917717221226833,-0.02707212402964096,-0.08832949385303784,-0.0653650660490648,-0.039099719029882775,-0.008335845545785972,-0.048079594770402474,-0.06723446376532964,0.11596747357335557,0.010692539979242393
NO2,-0.08776223104840958,0.05574931422042573,-0.026411824241795362,0.001140806952952394,0.031574707529097995,-0.033867893369336696,-0.025539916369170686,0.10381192551879972,-0.06603507922918342,0.0880862489763879,0.01370678681883251,-0.041460616765497116,-0.08669348581570946,-0.0660651274049106,-0.07011057236773569,0.12402451176864897,-0.005998895882441098,-0.024228306471122403,-0.08477124509564486,-0.0638519943960126,-0.027068760539768935,-0.14609355503140703,-0.03663585993988691,0.022966275009040634,-0.021903134329079012,-0.054434538456030884,0.02339260886221567,-0.03739960311556134,0.06015924478763879,-0.08261471455917455,-0.03735628804128967,-0.007363340731254877,-0.03383164247943253,0.018615567800159653,-0.10310667832116734,-0.05269627876552319,-0.07966212582706883,-0.04664731686614711,0.030644992234638617,0.04926441719905407,-0.02126863921113749,-0.05806688311290347,-0.012892385164135496,0.003257187646316762,-0.06481615790370472,-0.057942796696083876,0.0008619970009537932,-0.04779354697152016,0.0014136051702057066,-0.07676448754254517,-0.03190595426075196,-0.034938437208021034,-0.04818689328557005,0.06774977047567385,-0.02075137136261739,-0.09557039123383673,0.02202945739409566,0.1374818396686433,0.03223630460754834,0.0067184016608705256,-0.058229099453717854,-0.02488331943510191,0.16839229247645127,-0.020728475301472767,-0.037285956184976876,-0.031972490508051954,-0.12148759935537817,0.01386979026247177,-0.03289802555721871,0.0974585566064492,0.2138427698265236,0.04065015031587732,-0.03733849231108735,0.029591809326544767,-0.057374112733336535,-0.08298552652642466,-0.027882765945642637,-0.13176040320305515,-0.0016596345522171595,-0.03253430859131173,0.024146458171263024,0.26675108171114137,0.005522267525561385
NO3,-0.05156425262694575,0.0388390148042115,-0.01899680371330538,-0.023075277590828197,-0.013274267386077211,-0.03224088607874046,-0.03446113547767625,0.06783835828364634,-0.04548780136566694,0.07339693932926036,-0.01094793897327653,-0.028534958079643104,-0.06275146446971516,-0.03580120623353308,-0.04016517899383285,0.12184503113253256,-0.029953135962520944,-0.025283769002605615,-0.07646981067179218,-0.04299234324299657,-0.01787013510554398,-0.10471467868735856,-0.06907236536743373,0.007142014892127685,-0.028808830579017848,-0.03839506085825296,0.036654843846205744,-0.0210205806468792,-0.020704008458725214,-0.07053899558937968,-0.03384932290477453,-0.02674195977117455,-0.04575150246745098,-0.018253883171389183,-0.08134196472931074,-0.051512890504462915,-0.05192863592929964,-0.04090273380222233,-0.008321267207322009,-0.002430288193426138,-0.0168793704867224,-0.03656342504259705,-0.06079650634412137,-0.00886158727818251,-0.04254976787279345,-0.029211987972618987,-0.007473652061936689,-0.03187020291259843,-0.013538453723004787,-0.07648420946969837,-0.02362927415976484,-0.030301157284544387,-0.04456998147676257,0.15254402695468738,-0.024038775041149776,-0.05844771740059799,-0.01072301935248128,0.1182796723506211,0.0006160270169477552,-0.018228566697760126,-0.03698486496474999,-0.020133861286416123,0.14214005143190236,-0.01998244025047015,-0.03048821361162389,-0.03886444127798187,-0.09010039923154317,-0.02935476748828616,-0.047979204251612034,0.04277674494001635,0.2151642565375072,-0.005400893779910313,-0.023876341851124718,-0.031185261463131362,-0.029637338217027406,-0.05369683885393774,-0.02578568637184214,-0.08435909550047807,-0.010611515700641628,-0.043097051690036234,-0.023797694905435658,0.35607990670530876,-0.018541221906826395
temperature,-0.021056111522863567,-0.14977150556241492,-0.020241241538852775,-0.046798767206538916,-0.12388269337936048,0.13971832379316532,-0.035680078434876056,-0.17848005265011654,0.24156643153239601,-0.2033105249159688,-0.10263809680672314,-0.0490186120467576,0.2832748394326785,-0.03626344223581639,-0.05420718051379545,-0.06084628831387057,-0.09131965813237802,0.11001693396449465,0.02216593374944858,-0.13956722786798975,0.017249542257865003,0.2419793299772519,-0.09282262557185153,-0.04537059734801163,-0.0032819868413299993,0.24600491297832217,-0.07170530904095831,0.13097898436730884,-0.13988377192414986,-0.03349944359187907,0.11564564821746856,0.1416715582005497,-0.10926430208529823,0.06449880965275841,0.3096841592369575,0.1730459812309961,0.0904573388439106,0.24473950863403043,0.14176155327591258,-0.06845332096424932,-0.13777154992546123,0.13258349627385274,-0.26062495559735266,-0.07671550802585855,0.21320818926722035,-0.08614626623855984,0.15682286451157487,0.00214370397231541,-0.2095012875023216,-0.21992915003355681,0.07371632724274196,0.041624719458963205,0.0803953440923145,-0.16039810747255484,0.052007913905380995,0.0649885948095934,-0.21606457881195784,-0.23199594193635306,0.050631049491202076,-0.055854915666871986,0.03710434054027627,0.000523145379072395,-0.2843490327553981,0.11971485202845586,0.07226676106541058,0.03140731765355273,0.1948987551715443,0.08647795419914825,0.21636060850556182,-0.18557514961020433,-0.11146608729728683,0.05692327428115397,0.18236864340369696,0.10088313863078904,0.0772790855994197,0.012892087235327795,-0.03463431539660985,0.04967173216410681,-0.029517849057629563,0.22515868112339543,-0.19103884714127423,-0.2521584901655356,0.11778304622956631
salinity,0.06253221021796382,-0.05759457581056937,-0.0004693210275055506,0.09284541748649511,0.06906015016136485,0.07889890555021518,0.08522082515668977,-0.05698382305933871,0.07733830516468478,-0.30637056679419106,0.019513654210876388,0.07998279214716046,0.18845104059506257,-0.003973363051088896,0.06603710022738647,-0.18084476156696822,0.0358782635422286,0.056044627663705916,0.11160443432797393,0.018514895156487007,0.051933026900171236,0.2256382520688172,0.16694930652985016,-0.04220582076228203,0.04241402801947631,0.13073707081543393,-0.06060984979495399,0.05297418784749388,0.12860559529906584,0.0949984341773635,0.045844718690880776,0.12123570445776728,0.05141403473347633,0.039255418150412016,0.25377264981197845,0.11622844240328575,0.061254706455586366,0.13806515510794393,-0.26753721813066245,0.021580113685477572,0.0027597577390320845,0.17781265419522974,0.11311120709017564,0.0024112054359034796,0.0876714071779216,-0.003784156583108005,-0.0040957376606537655,0.0013021078460139983,-0.03200771363472189,0.015865647834871294,0.05442222829587546,0.057230125856630634,0.13005296388475357,-0.2639814356971496,0.10300247754295366,0.17813746367771968,0.021646312324922132,-0.20650515823642676,-0.10147745097904351,0.0773715209990557,0.07382082269930691,0.035702924791338034,-0.37954560637183876,0.06246882653352824,0.09641352882678025,0.04333251544326712,0.2167403560423451,-0.03020863077625008,0.14943991576578777,-0.0387397863231627,-0.5445242823480243,-0.03152420099349529,0.11175405933460784,0.06747344825643004,0.09356359228050545,0.10626596194754082,0.12552744206026006,0.158084269397232,0.03672255809430307,0.10706443533029603,0.010764996879930152,-0.456667814434382,-0.004847660883993583
Chl_a,-0.08019352155860943,-0.05978031030822369,-0.023918191317904285,-0.02259320432538607,-0.05151281634457065,0.0880151156792705,-0.06098107970546367,-0.06778382395471186,0.1680869247217684,0.07660675033055898,-0.03171159105453691,-0.053690121921014036,-0.0781814267421998,-0.06301623558046485,-0.0878461743909266,0.10133915905022359,-0.06722943987840954,0.04237787617074353,-0.1112076623975248,-0.08602410774802195,-0.02942332864592737,-0.14353821161189573,-0.10035427543275438,-0.015878978566260374,-0.042122969263166554,0.088997068588785,-0.025547186871148715,0.019730025477579943,-0.12418469945917121,-0.10864981323022098,-0.01228740754822668,0.041250949569922785,-0.1055724595350142,0.004060979058279838,-0.07995940237468233,-0.042649514149070464,-0.07446601411254843,0.07730880234649377,0.07576644449952927,-0.004222971686628406,-0.046208646294958626,-0.04570849480034947,-0.17641866764214453,-0.027529253483002412,0.5687790949486555,-0.06284271001491136,0.05701317560100195,-0.04332815759942678,-0.06037195807560484,-0.14675374540041763,-0.03252855692498483,-0.04266615618278251,-0.04388314686851172,0.06344021853916583,-0.05219480514062956,-0.026365154939272464,-0.08845404105988694,-0.009494697006905509,0.05365803594153153,-0.028031044555178995,-0.060733694727624965,-0.02112101665329351,0.12108014622852827,0.01957059729921732,0.024977816719847182,0.21485823223746905,-0.11213494461356782,0.021167991270850735,0.04295961493976065,-0.05050471106731855,0.13015956983611904,0.03262702533241914,0.03301407892354509,0.09027294273867251,-0.03677518432315846,-0.08658886003464727,-0.08350702884373196,-0.09603718943118449,-0.019507144567952543,0.08338967319716223,-0.07618129560953707,0.14572613635146087,0.11835848291532294
Phaeo,-0.05342596712898712,-0.03706760706397089,-0.01207687901782755,-0.01104845240031952,-0.021911271161812802,0.04632527555147289,-0.03509289476445091,-0.046661586444944475,0.028876797661166766,0.0052050239314615585,0.002692440815435914,-0.0424331601033007,-0.06180526083676384,-0.04073205311858942,-0.04283726159925792,0.08750697163780546,-0.03145638570352334,0.015572792807235745,-0.05172294569661147,-0.05754068415057019,-0.014787686955519855,-0.08761505742828717,-0.03855880800031639,-0.009745997600108436,-0.0194730744284587,-0.018708903759742233,-0.009389996282804021,-0.004158470493334699,-0.08403747197691194,-0.06591010901653985,0.01313839949415889,-0.008842521050335825,-0.07016851199680735,0.016628081201413257,-0.05261199123337773,0.009921141125156754,-0.049539310742161925,0.009120216641751324,0.12290712582204562,0.008584113152875147,-0.013797701774855061,-0.03792690533386626,-0.10756614160981821,-0.017557783363191932,-0.002170177137244952,-0.03695972690336009,0.11682473997901666,-0.026196519027703074,0.019613587291539072,-0.07205301323069235,-0.02518394362410974,-0.01950590179914733,-0.02015446012580544,0.002455567790468499,-0.035338076233167676,-0.03385662218019148,-0.054914564387105264,-0.024961502513109017,0.06504489229310258,-0.019866167486022622,-0.03744930335649159,-0.009428164457122875,0.00026546589052974315,0.039731661766664414,-0.007819493847467102,0.48727022935356507,-0.06272338043339165,0.06534869999463967,0.07333136103805792,-0.030295597627594543,0.058200512401502175,0.06225039330979962,-0.02314480216115065,0.03676523473079454,-0.03021682431202067,-0.045021924259456156,-0.03496839507692517,-0.06371368181525786,-0.008153089948489263,0.03642982215021379,-0.049715713741693215,0.018472304033888443,0.3001451432835881
Chl_a_conc,-0.08181223558478595,-0.060237942086120363,-0.023353577836992087,-0.021962286323725988,-0.04918394460274943,0.08644902910398086,-0.06070960144516811,-0.06956015633501868,0.14891613896888312,0.06570948049946848,-0.025884614538045393,-0.056583218764654566,-0.08239852284406098,-0.06394878994327521,-0.08536021281532807,0.10881309467755498,-0.06496652792801617,0.0397960149366926,-0.10738011324785753,-0.08782304225990048,-0.02871006189316947,-0.1442602322290254,-0.09469666557135595,-0.01597338972922304,-0.04064102809388496,0.0696158913899505,-0.02399128879088811,0.015430411961064188,-0.1270454286934145,-0.10908522975045867,-0.006745678702036051,0.03222123136023028,-0.10765858763163341,0.007923047386415734,-0.08139473776178018,-0.03310219693084799,-0.07594986347319553,0.06736172063042287,0.09696126031800276,-0.001213698231843632,-0.042529240547353304,-0.048660731389784856,-0.17727377466687297,-0.02787246199754982,0.47678878038450756,-0.06277893303029292,0.079570169641085,-0.043478014633102136,-0.04534512153593742,-0.1427338213761125,-0.03413895516423639,-0.04110583939560856,-0.0423033520410339,0.053912271794616294,-0.05340182355233031,-0.03132069416843369,-0.08914948030435471,-0.014746172917431194,0.06269555292666595,-0.028920361285367492,-0.061141754049800226,-0.020286753810305588,0.10169500603710502,0.027213121244781834,0.018840902114481802,0.3126288776848136,-0.11114508897592376,0.03550904716231839,0.055966177849935336,-0.050614249727616654,0.12504521657498344,0.04428543407027858,0.021424818745521067,0.08574840347919929,-0.03906962916716251,-0.0848980982849811,-0.07958189548168618,-0.09790306941369367,-0.01858603331999234,0.07988018753751935,-0.07743739918789733,0.12732375995042672,0.18083040862348806
