,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
PO4,0.03188444282811381,0.0227281488579777,-0.05288502754642106,0.027787188580790153,-0.0353166792434472,0.05943016585596071,-0.024591767039535528,0.06416837791639704,-0.024053024530755748,0.03630203298741378,0.0173831696684507,-0.013875458306747836,-0.08050184089904858,-0.025495317688442133,-0.06977750397330833,-0.06479408417350871,-0.035971311774740965,0.024191013104377927,-0.1017328987857578,-0.08489286684024622,-0.02363243689335756,-0.14064247049291445,-0.024238771969341155,-0.02451487161318504,-0.012010019086737798,0.1644150367798154,-0.032652786925116035,-0.0193374951089723,0.0695980333506948,-0.1101281431140433,-0.04333417323147717,0.16670944553702388,-0.04158964961034722,0.02200325359696365,-0.028796853309596065,0.06302178962598702,-0.0989581289727486,0.04805827460327844,-0.023013604387262784,0.06858092285166384,-0.06293261237003767,-0.02796436894650858,-0.09064296690910612,-0.009333587374209244,0.15056558596636546,0.01194329584456952,-0.024874963777076035,-0.04594983795061966,-0.04002347476350919,-0.14956118207494945,-0.02821353985696761,-0.0363509336382485,-0.0011405713797829446,-0.02575965743561641,-0.00579637140314989,0.18614080007463765,-0.011357159379666842,0.13704762405978912,-0.05706499226518651,0.013980794751431151,-0.08808294998326502,-0.01190669247371978,0.06784558477794764,0.036182390127963884,0.04295488671052178,0.009295891232104139,-0.11070579020293561,-0.07621006263058533,0.09317985945490762,0.039496712673336376,0.034549451896606936,0.03818320524385489,0.05501333807261135,0.11757236560230583,-0.0036846734597138775,-0.10165047550426748,-0.02084960602146846,-0.03282429505269631,0.007163660250348647,0.09732559471811268
NOx,-0.03260004702355659,-0.013538275082275935,-0.02950823219780468,-0.02277148093087384,-0.028850200209283396,-0.03236700063125386,-0.034455509429966544,0.06860318410281183,-0.04595584991628693,0.07534578274364256,0.3555004980539755,-0.02303460752036548,-0.06332294737916616,-0.01479379331433145,-0.04085086841645133,0.12216567635994788,-0.007382697494808782,-0.025495215781386707,-0.07671977069708824,-0.043462658112961045,-0.033012713146088044,-0.10520814993506453,-0.06869917538566936,0.007426290736018811,-0.010579266750672547,-0.038763834726465426,0.03652305705611343,-0.01823992718904173,-0.03323846708484393,-0.07135869042824497,-0.033963867084216386,-0.026565914211339976,-0.045819298913323744,-0.017800246149780045,-0.08192047431659039,-0.05202057716698362,-0.05365721449145085,-0.04110853988953442,-0.007705938299723866,-0.0015745323060641267,-0.017112403773521596,-0.037008196130712975,-0.036482690494055586,-0.008714293408120202,-0.04303969148736127,-0.004816520047064503,-0.021427243522241603,-0.026929319663582654,-0.013382692965196777,-0.07632325845062884,-0.023855636237302837,-0.03045923953230038,-0.0446588123833346,0.1515037553321272,-0.02407044051490133,-0.05977285801244653,-0.017841531690920693,0.11991806397408217,0.001091055661493769,-0.017899350019754776,-0.030320935053648912,-0.020879080583969704,0.1286761493802451,-0.020046670252838156,-0.0307102698455367,-0.038984086468877445,-0.09076308886505091,-0.0294348055588678,-0.0479619441132411,0.039232263898988894,0.21571506245801025,0.043779315238930694,-0.024197864436105387,-0.030261907379108492,-0.030252748734328656,-0.055580917211570914,-0.02635124263431373,-0.08589967286868325,-0.010487549713657635,-0.04309964224276352
NH4,0.057416169563274735,-0.028746780234084196,-0.048330272112389466,-0.0038410922122459625,-0.04696117777219287,-0.04688214782810099,-0.07061918688469052,0.2301615836171983,-0.07945556457781963,0.2329959272501689,0.11590090916804924,-0.06722447024182333,-0.09452291839575994,-0.026112442337208844,-0.07300189294702099,-0.004801422739312134,-0.018400081755336535,-0.02505009440993596,-0.12183358186843993,-0.056682728804981763,-0.05864764803105876,-0.15691818483673903,-0.10026513218615382,0.0524558775718977,-0.034327254496549345,-0.04595033334464124,-0.039035324878465845,0.010560973727054737,0.05794400310977949,-0.12324930015072494,-0.018294642732494253,0.01289184457057936,-0.04767403783785629,-0.004217055374907086,-0.09479394530652169,0.021637000383588515,-0.07941806189859418,-0.04873938361653193,-0.013136414818388462,0.09130329154941674,-0.05418279680624313,-0.061113878527345115,-0.07230241368313634,-0.02778123112820824,-0.016711046575660138,0.021133198406959403,-0.04027860745619253,-0.042197258271042926,0.014810938679736187,-0.12963089995596158,-0.03646128321519465,-0.05135323313410494,-0.049949058509920985,-0.02313728543803091,-0.02712519643236874,0.13298886071114768,0.04094009546816115,0.30832741937308134,0.018830400086708936,0.017309587559449894,-0.07449494219532315,-0.019398613567137683,0.2679172539179764,-0.03392791741023565,0.02861226125018444,0.048663222599222046,-0.1318629651885839,-0.027464201573888087,-0.003775243916453419,0.23310026084571112,0.3091963323100023,0.1369079509065882,-0.04808001916925077,0.011949846413978208,-0.02702887877386311,-0.08839676351568579,-0.06642409558264314,-0.03896086444971365,-0.008351570331706385,-0.04797371666360086
NO2,-0.049333843545469894,0.0304991720492747,-0.0437787882097086,0.0010491514611377633,-0.021902791922882064,-0.03387770266260305,-0.02531841501457366,0.10377005398483327,-0.06605430481834701,0.08880576087360886,0.26671402884471174,0.024314897630259718,-0.08666057136349047,-0.02264990864278116,-0.07026091307057554,0.12398594375445193,0.0006343025658782451,-0.02449097770894379,-0.08461197524125186,-0.0638709865594922,-0.008168670994751014,-0.14542038662126905,-0.036665843467265986,0.022963286730823075,0.01370977120608715,-0.054435536554292736,0.023362573965057365,0.0054299602015306465,0.0512604817346342,-0.08301761847324993,-0.03732204796724293,-0.0076170552240228395,-0.034110096104082874,0.01835463245124265,-0.1032003096473362,-0.05367722075495156,-0.08191582141369425,-0.04665720062105941,0.030622523146141594,0.049247320811514894,-0.021441671015866224,-0.058051279395432004,-0.06612479233097998,0.003258400127070466,-0.06482868897329064,0.04026970986953983,-0.037526664430849545,-0.03784794109647095,0.0014241190566979887,-0.0759120661254632,-0.0319157612179038,-0.03491080104807741,-0.0476096997609706,0.06776532044006123,-0.020696211207463254,-0.09729358464450086,0.011279071773284383,0.13859057120260027,0.032128275301730964,0.006617500517012635,-0.05838484019206838,-0.026157655651322942,0.15790163587413003,-0.020734805457267594,-0.0373121155989847,-0.032158706338796965,-0.12135237841516726,0.012234170565583674,-0.03308135293831581,0.05584415180022006,0.21385175474623444,0.09734331665319532,-0.03743587497713749,0.029568615687463756,-0.05747533997167314,-0.08372958097989608,-0.027633228418809434,-0.13325601977233092,-0.0016378893315850199,-0.03270828065203274
NO3,-0.032231054097050585,-0.014248080182939141,-0.029189066012120686,-0.023114795298955826,-0.028891916930284457,-0.03225629888617955,-0.03451954766237678,0.06782748426332773,-0.04549477619818848,0.07491977694220223,0.3560683453292046,-0.02377549827914737,-0.06276136665385747,-0.014621904396935885,-0.04024560622708293,0.12181354975792649,-0.007498981950954405,-0.02544515781255006,-0.07638439566108916,-0.04300289672220184,-0.03334641448172315,-0.10425077126940074,-0.06906070725644906,0.007143766822210425,-0.010962577201742518,-0.03839660791200767,0.036649760390828255,-0.01859260863956097,-0.034581341154202194,-0.07097365732790337,-0.03381769342476544,-0.026816785091793534,-0.04589698611538531,-0.018365414945231157,-0.08134481088636569,-0.05185571304313534,-0.05303775971265866,-0.040906496787711244,-0.008334448538222674,-0.0024306422310920953,-0.016994114781124052,-0.03655466664322222,-0.03588498932774158,-0.008894032774570421,-0.04255767226187673,-0.005567017294509622,-0.021098374806624833,-0.0266736739477179,-0.013598126241386024,-0.07612947621964253,-0.023656459990921933,-0.030303776172753455,-0.04449140347848486,0.1525226996771547,-0.024064246294152734,-0.058980540089913054,-0.018287524150611648,0.11928659450800808,0.0005628252900555965,-0.01826726361615369,-0.0297661541068672,-0.02073481588700978,0.12784301660702144,-0.019982296372717718,-0.03051774881098506,-0.038997083899277585,-0.09000658869866209,-0.0300627096088205,-0.04808767726255582,0.03884789070181906,0.21517923710836506,0.04275750163927831,-0.023910143056297267,-0.031195052839324375,-0.029712387878216215,-0.05495826377182521,-0.026260234730269283,-0.08487215168746948,-0.010609762183269544,-0.043162175746726456
temperature,-0.04972401136862726,-0.1263334131488197,-0.005250307394075339,-0.04671960899470311,-0.0037342816057265617,0.13981282864837638,-0.03614575777681366,-0.1784657953081816,0.2415992045742767,-0.20562306132341765,-0.25213369672374997,-0.19101162394874535,0.28323174605394763,0.029086551601526827,-0.05421692548851055,-0.060841940601887884,0.16081169389700745,0.1099088997190624,0.021603449636382978,-0.1395627163221969,-0.10581455710882166,0.2409751323900901,-0.09281379350422944,-0.045366229359894185,-0.1026562618746049,0.2460066006770853,-0.07170450375549052,0.11785671665107544,-0.2014727154558279,-0.03654398606099264,0.11549297124259036,0.14185289610965063,-0.10887036153183832,0.0646585915272688,0.3094170398114434,0.17287944192961718,0.0866093352896658,0.24474670629845865,0.14162882444341357,-0.0684459065772757,-0.1378347134431761,0.13250899126490842,-0.03645371754433106,-0.07685950350877166,0.21321212250000116,0.05696697402609362,0.1310032169216043,-0.00012840125511839531,-0.21025708345644045,-0.2203655785676554,0.07391719349414189,0.04155526543325439,0.07795465614035726,-0.160290525457832,0.05183910874986424,0.06284047485323266,-0.22634354606536244,-0.2320055591962672,0.05044908799151923,-0.05577298329936842,-0.08746665541702842,0.0005735637220246215,-0.2754076395537133,0.12000448936864967,0.0723452239024638,0.03139430458360858,0.19478572929889265,0.08547168116937381,0.21629722059103643,-0.1497545582043664,-0.11147124980885223,-0.1850466044997779,0.18241069112421804,0.10087005639860139,0.07729616979595066,0.00331713496055749,-0.0388878518863453,0.04810150032442907,-0.029607326200335654,0.22514094622628736
salinity,0.08200647195678351,0.06883676218344863,-0.0021411304990356654,0.09284932642115903,0.04236686651725499,0.07897463008161187,0.08523665764729271,-0.05696030680622631,0.07734601367321851,-0.30946551097781416,-0.45661447880000006,0.010957564891105179,0.18845720404223665,0.010146449801736193,0.06605273106396703,-0.18083072927213217,-0.0050195632585527785,0.05608108266480012,0.11143739491979561,0.0185241309546701,0.03803118331504566,0.22497805181102115,0.16696354904927269,-0.042205307392705727,0.0195746267560984,0.13073823470571183,-0.06060413537725473,-0.0051297264422141674,0.13317255790584825,0.09575538457374341,0.04578693541296665,0.12124140353196507,0.05186573528744216,0.03966627800569348,0.2536015235759602,0.11657300219115785,0.06088978102093916,0.13806693666656727,-0.2675729814512297,0.02156439725789449,0.002767607788739761,0.17780758865986118,-0.0038119309456058205,0.0024739192627863606,0.08768713702940348,-0.03135544585662659,0.05297982657054827,0.0048393691722606776,-0.03217716427082647,0.01583581699927354,0.05447491847618288,0.0572509011500265,0.1303596532892457,-0.2639588539945741,0.10289779872315198,0.177141838294406,0.026825698839464972,-0.20765361136050817,-0.10145740617756874,0.07736819224720251,-0.0031476055254079805,0.03610716125702266,-0.3622188208028086,0.062404484052675194,0.09654691477977584,0.043428879820295224,0.21672097372745147,-0.029392454163524692,0.14946521287624862,-0.057300480850428666,-0.5445386294866456,-0.038473992327220284,0.11179377206543932,0.06746403732655012,0.09365351361364938,0.10792465524970316,0.12641114780354434,0.15683698456005846,0.03674963696803751,0.10713740635865762
Chl_a,-0.058858775588692264,-0.05283667319452554,-0.04098280052034471,-0.022590225848598173,-0.042297859523797166,0.08801214684227732,-0.06118138744323699,-0.067806803257641,0.1680324563798682,0.07721161144835928,0.14568319055469323,-0.07624544807697062,-0.07825102456299773,-0.01523232547668946,-0.08795377332070561,0.10131876819788727,0.05708288175459593,0.04206659455115214,-0.11121820882184816,-0.0860347007138236,-0.07632666449780043,-0.14300189846353467,-0.1003745445993784,-0.0158796713123675,-0.0317622386591621,0.0889959967735906,-0.025565882461124217,0.1182175484066071,-0.1607973663769645,-0.10936409263551741,-0.012301896904260149,0.04128321017507445,-0.10576011685974844,0.003822037777238659,-0.08003353492410842,-0.043295308030027194,-0.07804524968041983,0.07730972103473027,0.07573183097005813,-0.004220753634934061,-0.046352490957643086,-0.04574073802851486,-0.06324623754067345,-0.027653247443335825,0.5687698005775623,0.03240850228654571,0.019628051514795117,-0.03814825606312072,-0.06067552093405301,-0.14649931146176187,-0.032617115113189196,-0.04268859849871846,-0.04456565136193663,0.06347844565073214,-0.05238019239892948,-0.028799796338858718,-0.09601078689743517,-0.008946508432315963,0.05352329588023875,-0.02804542098579761,-0.06397014320081854,-0.02179646689075998,0.11533040663240259,0.01957641830444814,0.02495914251417954,0.21457803781468457,-0.11205339091176039,0.01983297288820656,0.042708743943920074,-0.059974668907665334,0.13016537650848176,-0.050470564296414874,0.032972031351823,0.0902298382267524,-0.03687372615110406,-0.08958359310489225,-0.08510671437493655,-0.09796807316078489,-0.019521141961645817,0.08332201438468105
Phaeo,-0.04606710290033488,-0.02293655886685996,-0.024280388179752962,-0.011049141817617538,-0.019627714073803273,0.046295603950784595,-0.03528060425459849,-0.04667278708093994,0.02885936230948896,0.0050811131588963335,0.01845608345806026,-0.049786748361133504,-0.06184842062851438,-0.009012085374094812,-0.042950750236596176,0.08752759015241679,0.11680170493095904,0.015395503957739136,-0.05174061092074396,-0.0575473731605572,-0.03746266379812903,-0.08729607178704299,-0.03858224123033667,-0.00974514684987376,0.0026622130074327663,-0.01870858403640977,-0.009401226173659063,0.2999823546067209,-0.1046395388416595,-0.06625661130029394,0.013120984147715578,-0.008808910186866088,-0.07028824204983411,0.016483431478092683,-0.05264427111372021,0.009422595545310334,-0.05139717903450558,0.009120405699107678,0.12287581672762893,0.008586469382746332,-0.013914449357236314,-0.037949336864343215,-0.04087502787775652,-0.01765686771855611,-0.002176416089140121,0.062081877880087497,-0.0042316276259898086,-0.02173683857584451,0.01939002522337359,-0.07204069327121848,-0.02528432606796506,-0.01952368201360062,-0.020562068762042883,0.0024808226430118093,-0.03550382326263592,-0.03496330969490555,-0.059701936549999404,-0.0247191829118829,0.06494179580841215,-0.01988409610762107,-0.037666926298709,-0.009977857152063858,-0.0005840242799128315,0.03973500621074481,-0.007842870189520068,0.48703964337665273,-0.06269484645854766,0.06429579766499582,0.07319696984602209,-0.03733953030523232,0.05819790298853327,-0.030249672317354103,-0.02316697980202133,0.03673010493406441,-0.030287529615780587,-0.047315953347480344,-0.0359786032436981,-0.06474329783760664,-0.00815701921345325,0.03638911207985567
Chl_a_conc,-0.061907929486413917,-0.05057343534442762,-0.04098930472994554,-0.021959973661468797,-0.04082979990031208,0.08643848127606452,-0.06092868494066924,-0.06958248399410774,0.14886568969033454,0.06618349949593191,0.12728331139981885,-0.07751052900692215,-0.08246865472844916,-0.015231388880826214,-0.08548133398196267,0.10880157866371326,0.07962242002727804,0.03948662001558398,-0.10739376114141391,-0.08783374908695876,-0.07423260781968107,-0.1437234958717818,-0.09472003985088283,-0.01597374016769553,-0.02593533031334593,0.06961507861965453,-0.024010029059770413,0.18066792345503316,-0.16336817386927316,-0.10977880470695958,-0.006762568066237113,0.03225743339801489,-0.10784859664300939,0.007683229709209304,-0.08146572167556337,-0.033779572738019924,-0.07945835254904358,0.0673625430187823,0.09692370841227035,-0.001211196879368293,-0.042681667695685564,-0.04869388356573973,-0.06418065005568321,-0.028003432686098458,0.4767792856662131,0.04405627375117118,0.015324962168417982,-0.03791966924124776,-0.04566060162229241,-0.1425169292417615,-0.03424053694422172,-0.04112950276746205,-0.042986849076387654,0.05395121281611769,-0.05360242126297685,-0.03366457040652072,-0.09679168913811106,-0.014220284915190857,0.06255447367852023,-0.02893729522919085,-0.06391720131113007,-0.021002907132493663,0.09663858904988117,0.027218914874937612,0.018818881936003028,0.3123311037498681,-0.11106889350963649,0.03410269092391734,0.05571913279964162,-0.060474897151056695,0.12504938165626964,-0.05057312115562215,0.02138350668764265,0.08570268771554768,-0.039171532667817144,-0.088034433764763,-0.08119879584914097,-0.099803214808796,-0.01859884820100497,0.07981234818734963
