,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
PO4,0.03322703765073195,0.09731567022146044,-0.055690893814782136,-0.01101183740610976,-0.010460706190308745,0.05971846351042977,0.02724232802162681,0.06421302830450006,-0.02457321513439214,0.03628579611559747,-0.03796542014219963,-0.015556144669489812,-0.08055919289090976,0.006283744459791626,-0.06977750574625363,-0.06480330700477042,0.11746859884322372,0.0243932771110823,-0.10159667452748478,-0.08490139976331725,-0.020162757690146138,-0.1403695743184555,-0.02560359609159385,-0.02460093577143921,-0.012118617911288982,0.16508955817988838,0.06857469053489279,-0.019920967049628844,0.05902408785938654,-0.10976932048010765,-0.04339684760640799,0.16658456886493256,-0.04042894180339017,0.02204261153231743,-0.028686223193120582,0.0631511342620418,-0.003795561994753397,0.04933716738076056,-0.02301631924097322,-0.02564846567926655,-0.06302550910078199,-0.02805716354122719,-0.09066943560115737,-0.03567498114390355,0.15082665868340367,-0.15013800234562727,-0.03273280667408715,-0.04525636789997346,-0.04046961568557379,-0.09824693944532101,-0.02776455245883487,-0.03639958295288242,-0.10221999998135275,0.017368786222233284,-0.003196846519076181,0.18594453595920124,0.13642130272786301,0.040681144318867,-0.057962562790708015,0.014045209440079172,-0.08799661755690943,-0.03671215868441984,0.0681000607590542,0.03619735124865364,0.04287947627722187,0.009354433370019687,-0.11071008214049133,-0.06608169649221335,0.09388700494674825,0.03572508351383461,0.034555525587170226
NOx,-0.03306792204272353,-0.04304983981060319,-0.03027607570008367,-0.02082261215220761,-0.009437756492709528,-0.03276174135338492,-0.02285611220932901,0.0686274820765009,-0.02134674035479509,0.07262703229902483,-0.008010001932590969,-0.02258755988354049,-0.06330964917009721,-0.011781993449427255,-0.04082821345601716,0.12211157059747159,-0.030352818037913433,-0.025617665276260186,-0.07660997904350153,-0.043470913581466396,-0.045128667187957265,-0.1051878503508352,-0.0683397135523274,0.007301797867336952,-0.010594672620723881,-0.03908090707183276,-0.0015727826811252304,-0.018399641178724314,-0.03683830633752718,-0.0715214448677309,-0.03402965912719753,-0.02664458198462505,-0.0449134254102368,-0.017830571786798935,-0.08187656509130255,-0.05270935261492517,-0.030369204712280988,-0.041519156890321526,-0.007711522378978682,0.15160659879594293,-0.017192692790148026,-0.037163770007048944,-0.03649850426176025,-0.08654716923736613,-0.04315584684428839,-0.07670919543062912,0.036460811065676724,-0.02692432452179096,-0.013607025504979144,-0.0549610532201315,-0.023937321800234,-0.030518060607981318,-0.056026168253922745,0.3554898603774889,-0.024564665999269528,-0.060022254130816625,0.12132167050217496,0.03868583665729798,0.0006889795653499912,-0.017959476614305032,-0.03031625229268646,-0.029535008743083964,0.12892120532684945,-0.02005304805149402,-0.030878123469203732,-0.03908100904130124,-0.09093330349261036,-0.027353300205760576,-0.048188180293874026,0.0415717614011557,0.21570960537171271
NH4,0.05967064782351134,-0.04778174891280884,-0.04880928329463091,-0.05314740264202174,-0.028912665927111718,-0.047097571166802105,-0.004587796112970654,0.2302411252393061,-0.04017046183192536,0.23243383700231407,-0.019023039090211993,-0.07625722003172677,-0.09477818191757217,-0.0096146530923055,-0.07304347404813785,-0.004819036641649024,0.01233749229103889,-0.02479841732057729,-0.12192583031236134,-0.05668717775740973,-0.07806581659300386,-0.15688719738385526,-0.10277039786983867,0.05242703872722572,-0.03466410840723602,-0.04663260920439062,0.09133302980360657,0.010345025837306274,0.018149597585486107,-0.12357990281810555,-0.018392788014821776,0.013157692975351831,-0.04769349988797463,-0.004099036186339999,-0.0948578985924203,0.02112625024914872,-0.02721765006089325,-0.04977571226891639,-0.013131903617065229,-0.02299956365602987,-0.05414378635430295,-0.06132019179352285,-0.07230533832960084,-0.048859444686995476,-0.01695325930266433,-0.13021170373750995,-0.03906349433892631,-0.04315118828676756,0.014757595720056787,-0.07794572745994209,-0.03602464471968946,-0.0514442398020685,-0.08890260444337067,0.11589266456308923,-0.027348440954120732,0.13332254173937527,0.3115111450740442,0.23446104174330648,0.018633130477154515,0.017240360284001763,-0.07430861027450955,-0.05176916468447068,0.26836045581847034,-0.03390151858615012,0.028725391141211826,0.048594124049101836,-0.1319582256713352,-0.019566252283681355,-0.004808960385146983,0.13472424126998658,0.30919687352170383
NO2,-0.04927394473555442,-0.032170643486895835,-0.04493165442729209,0.02369349370734726,0.0027659170043090008,-0.03393924909324292,0.0006226600285198179,0.10386322043378182,-0.03736578225361631,0.0868859495407022,0.0006679983903198688,0.020693609599141502,-0.0867157524145378,-0.0033945372254331287,-0.07026301519255937,0.1239443516367618,0.030123416092127618,-0.02384384263957163,-0.0845137165039749,-0.06387852367098698,-0.06436537504092903,-0.14532593354780307,-0.03732144155627262,0.022875377725248947,0.013627158322635106,-0.05493524022766829,0.049223083433070094,0.005551042797220618,0.053545383754698125,-0.08290469144439191,-0.037395823202070376,-0.007568799475759041,-0.032441096335041913,0.018563403000181763,-0.10321806970523925,-0.05442063199446755,-0.057597847725032236,-0.04740575342414942,0.030622090729206283,0.06783619428900894,-0.021504729903419992,-0.05828566998629418,-0.06615032315969907,-0.13269674426231542,-0.06500875900450968,-0.07597368966527779,0.023297251895077944,-0.03822897704975593,0.0012301740479977509,-0.08216896890275077,-0.031696008875077356,-0.03492535857666294,-0.08453415169537325,0.26670797916241173,-0.020989436743713008,-0.09769496273445799,0.14272508479116602,0.05550937378471543,0.031951968058304366,0.006543071306719318,-0.0583696362992496,-0.02431810906179443,0.15824303438523474,-0.02073455584945001,-0.03728343243769516,-0.03225656841882518,-0.12155352273575842,0.024591684983486427,-0.033538347095254724,0.09535771899399959,0.21385256940997704
NO3,-0.03270663205047647,-0.04312076178249948,-0.029948372761555563,-0.02152136043828867,-0.009619502786270898,-0.032655641289132356,-0.02319341738611195,0.06785055260674334,-0.021019443934600708,0.0721946537666566,-0.008135825094882646,-0.023260762556751052,-0.06274694428666601,-0.011892977688572793,-0.040222591794713505,0.12175937448634898,-0.03129665420870231,-0.02558031184742075,-0.07627469756181021,-0.0430111426369855,-0.04468435571045931,-0.10423178025739929,-0.06868500915195372,0.007018982142093483,-0.010976804952405614,-0.0387097549428597,-0.002428457331212966,-0.018756655542691864,-0.03827132207446328,-0.07114065010141916,-0.03388317729426196,-0.026897394364928648,-0.045006412488257666,-0.018399707953598576,-0.08129997328593105,-0.052541752092317,-0.029828435121110615,-0.04131031362922018,-0.00834010513159718,0.15262581378936568,-0.017074484275670203,-0.03670849722079673,-0.03590059702398267,-0.08553837181971385,-0.04267244024087685,-0.07651988771134872,0.036587730185495285,-0.026662157673918767,-0.013822383114214663,-0.0543559539740063,-0.02374303308600991,-0.030363191779661416,-0.055396261601376444,0.356057657971465,-0.02456057417164467,-0.059226707688527766,0.12064028381622945,0.038299318107821785,0.000157985174907503,-0.018326989970650288,-0.029761661751380952,-0.02954563233982084,0.12808579724617353,-0.019988769577505977,-0.03068848769101115,-0.039093735646950026,-0.09017583209383606,-0.028160618869047686,-0.04830941241233055,0.04055199701463775,0.21517368821443839
temperature,-0.051917651145726953,0.2262880570538468,-0.006162476346653755,-0.18395827784564067,-0.07957645449866302,0.14158779984773862,-0.04666968532850324,-0.17856135666399345,0.13117620095678806,-0.2028125349371671,0.16112481533335793,-0.17090668144351706,0.283086047356505,-0.02941225710973856,-0.054169600403867785,-0.060827748906781956,0.10134608080581763,0.11104191026627307,0.021782557240876126,-0.13959970533467758,0.2372776360368109,0.24107667535874128,-0.09107798369381218,-0.04574230166228542,-0.10293774466382487,0.24848229589149948,-0.06847774475173521,0.11892413241032437,-0.26051278504968634,-0.03591783542203797,0.11562717283773952,0.14177966700855948,-0.11121039360761051,0.06491543028196052,0.3092937796376916,0.1735610296766063,0.07744290170642937,0.24853526166165255,0.14170997746564284,-0.16039132540539075,-0.13824056092170955,0.13289470701712322,-0.03644420598320794,0.043723126883948214,0.21411081208870852,-0.22350488611064584,-0.07188138315845333,0.0008285146515380279,-0.21208541601487316,0.08680423370667842,0.07380468153513131,0.0414447153323103,0.006051384544263066,-0.25207947388532354,0.05620987557723124,0.06209312488965517,-0.23638118272381914,-0.1512697102752086,0.05077554851785755,-0.05555104376451834,-0.08734715772707652,-0.006962640474168818,-0.27548395416071425,0.11963758034356056,0.07160161856786186,0.031061460329088544,0.195292130725781,0.09190036882484269,0.2196680437612325,-0.18822466722973435,-0.11146291840041923
salinity,0.08347567126053151,0.1065049348425448,-0.0015841584664600676,0.002833274907596499,0.002879177997434355,0.0805678718802133,0.09290321686498682,-0.0569643971760222,0.053071802993813644,-0.3048421061581621,-0.012288346209688529,0.022528754973226702,0.18868262200562014,0.03894322543322916,0.06614537919776015,-0.18083186164200088,0.0665786399919752,0.05578648216014563,0.11181699520505525,0.01853440481404554,0.07667694955132104,0.2250806172988965,0.16671311275942252,-0.042100122806527834,0.020151762576763713,0.1322609245602344,0.021530998219438695,-0.007457250842465039,0.153886751998717,0.09620571305200121,0.045880106265387875,0.12147967282064487,0.0512075696640197,0.03948798312435341,0.2537349404359137,0.11883846419097169,0.09388646907437045,0.14037710859684122,-0.2676645408354569,-0.2640802361124994,0.002762988432599381,0.17818960861650956,-0.0038353940027985828,0.16751476683644834,0.08825608890838603,0.01630726966823113,-0.06056129256469771,0.0037980936866246944,-0.03196254166625301,0.06676980297545432,0.05502068395929617,0.05729222477936641,0.10919861167328317,-0.45661961143730906,0.10607392076413248,0.17732250593202792,-0.20696601296218825,-0.056115681181835395,-0.10160272082951954,0.0775209809226301,-0.003511231524545563,0.05224781378960047,-0.3622763105896718,0.06264533230846982,0.0965055099905294,0.04360215183578538,0.21713705352273976,-0.03877291521552192,0.15142058128696773,-0.03642956799307329,-0.5445343736163766
Chl_a,-0.061892509673319045,0.08372893506723544,-0.04077596499909565,-0.07033320064623272,-0.03019916057855368,0.08799178228670518,-0.023144852411343637,-0.06786101658525405,0.019979191548480348,0.07587372547830365,0.057098421866556934,-0.07363113523301465,-0.07849493806931274,-0.02074440792227779,-0.08798688970976012,0.1013017498547191,0.09026188152492495,0.04255603568959666,-0.11122267764451998,-0.08605060021241827,0.16854017936707766,-0.14281537995766624,-0.10174094485464936,-0.016101510786100517,-0.03226354765911532,0.08941718033770435,-0.004225248296819705,0.11797318308457252,-0.17497098112993245,-0.1096186450034779,-0.012351326789856471,0.041013462845623426,-0.10439626586344936,0.003914403985820108,-0.08017462838433984,-0.04406090564404383,-0.037054641018489695,0.07796876435086736,0.07573851873227187,0.06349583425892322,-0.04652809544432489,-0.04594295691563548,-0.06326631533955586,-0.10444389082856026,0.5688568566502847,-0.14764695490139382,-0.025657574552564053,-0.03823764768570964,-0.061409847170129345,-0.08015714146463665,-0.0330542039950351,-0.042795157856589536,-0.09013933831481402,0.14570150207370547,-0.05140806627213586,-0.029440205105262435,-0.01045370354507905,-0.061492516773468626,0.053110990925048916,-0.028040998182228476,-0.06387560151457157,-0.04957674201130912,0.11532647012970675,0.019567467282412376,0.024715425234318678,0.2144694654909137,-0.11223220363525423,0.021040664334972314,0.04306381901880149,-0.052899557294919394,0.1301637490532565
Phaeo,-0.04799849048434526,0.036898811853878014,-0.024537770801773398,-0.04660811665346287,-0.018864683501450506,0.046669478608351245,-0.01160659043238532,-0.046702191803739745,-0.0041297941509590794,0.005023842625761504,0.11694614837916066,-0.04693601988225587,-0.06192150204328542,-0.00867038986049784,-0.04296315505883515,0.08748919889594625,0.037575311532843464,0.016440086501332805,-0.05161976507941248,-0.057556914903050774,0.028666603095368563,-0.0871751171112609,-0.04085778499973583,-0.009861651629453743,0.0024719056615902235,-0.01904152730886413,0.008574580761975283,0.29955320162083826,-0.10418500960883773,-0.06633915364090155,0.013084362526638194,-0.00879024967017433,-0.06928408675286385,0.016772699963563217,-0.05280689251431675,0.008944410919579721,-0.0304196792253743,0.008433879940061298,0.12289422131711744,0.002488360571051062,-0.014084160825778243,-0.03802323302861482,-0.04088991023975953,-0.0664891798487077,-0.0023129042163123493,-0.07279938853300377,-0.009452866606936412,-0.021552177698570006,0.018745729245701906,-0.05323980643150521,-0.0256821069305059,-0.01957671128138453,-0.04768072849407404,0.018461833097092005,-0.036668318347112025,-0.03523180737147862,-0.025506856618938353,-0.03866488462653894,0.06493445783458388,-0.019951832871166305,-0.03766689130259037,-0.021916374310844994,-0.0006436410841695536,0.03973814931993295,-0.007887001521359628,0.48691873577782807,-0.0628033069881031,0.06781378796735882,0.07244129695816787,-0.03178299155114242,0.05819038472597461
Chl_a_conc,-0.06497853859977351,0.08029226545440896,-0.04088558847281365,-0.07168533836887755,-0.030468156749862807,0.08652289916825245,-0.022576825104551595,-0.06963596901726989,0.015647323645449965,0.0650450583854003,0.07967468042778465,-0.07454233307929062,-0.08269321424777076,-0.019764923179893548,-0.08551249667392978,0.10877687158764993,0.08595906202421566,0.04018102184866484,-0.10736470123655732,-0.08784968424233347,0.14923948746631005,-0.14353411017973816,-0.09648469180421372,-0.016191562672032304,-0.026407750409502932,0.06987818251831898,-0.0012181971170834114,0.1803463084793474,-0.17514072297040267,-0.11001486217092216,-0.006813997777092425,0.03203610013299172,-0.10643127631015993,0.007839291625442675,-0.08162829483567237,-0.03455197201775711,-0.03935925472229081,0.06772928288090518,0.09693431846268125,0.053967853734180504,-0.04287513107331124,-0.048883669877024145,-0.06420154209143461,-0.10571240876981056,0.4768152944838233,-0.14368614158395668,-0.02410100729299603,-0.037944559010439916,-0.04645185528577171,-0.08173115756193264,-0.034715387602331144,-0.04123333622154907,-0.0885999117222066,0.12730024138510165,-0.05310268250857135,-0.034274966646773306,-0.015699137932185907,-0.062108675592426166,0.06220643257488814,-0.02895197422360602,-0.06383784268853115,-0.047560377152248035,0.09661909869777122,0.0272122556342803,0.018602347286480924,0.3122071513040504,-0.11124841945595824,0.03607147215261691,0.05581197721299021,-0.053028090557717164,0.1250459744605054
