,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
PO4,0.03194829581113997,0.09732099207815378,-0.02726881328349076,0.007145111673644738,-0.01051193812083501,0.059531422858227954,0.027333402378926487,0.06416445403061449,-0.02455736793418284,0.03645776326131257,0.01738482324435833,-0.0137918720364698,-0.0804622605650416,-0.023846574714433112,-0.06978200877163306,-0.06483795361739239,0.011958210470753284,0.024178780580056625,-0.10191288376598204,-0.08490042396054302,-0.02213132059292193,-0.14035582284722598,-0.02555449678073013,-0.024614882498323633,-0.012031488062210854,0.16441562265905643,-0.03272703761084667,-0.019330011894987613,0.022725672875699002,-0.10954868713231519,-0.04338430138031878,0.16664202255207278,-0.04137568951168659,0.022010564981622762,-0.028796388895228276,0.0400772009430575,-0.09877505533365893,0.04805172928155982,-0.02301353208456202,0.06857963181422935,-0.06304903440260826,-0.02789936865163096,-0.09077076432024431,-0.03282562002053125,0.1505643499479576,-0.15006575624027596,-0.03607280807539996,-0.0591493509389045,-0.04065216885610795,-0.10204353582201933,-0.028122566855974772,-0.036369075114651074,-0.011781945675388431,-0.02570814572542341,-0.00577829726430561,0.1861003522167603,0.0644473606421174,0.13567794655860027,-0.057049397877231456,0.01392210455154393,-0.08778598256658945,-0.03524806218235024,0.06789917762234733,0.036183501099766216,0.04280798825659707,0.009306196753106278,-0.11074609219711506,0.06300418600854785,0.09309321899542528,0.03557391648471056,0.034552430418152556,-0.07633326412338706,0.05502375436026726,0.11753101548309453,-0.0037714596126183237
NOx,-0.032643212132261304,-0.04311181330301899,-0.018487831961613382,-0.010512251186885369,-0.00994899449240152,-0.03265871795874956,-0.022880324721629607,0.0686470001441372,-0.021312852359438923,0.07370784838941202,0.35549213105072913,-0.0230581581763016,-0.0633331713067738,-0.028872281604841874,-0.04085181508045185,0.12212416682887817,-0.00482318501101506,-0.02551329791781004,-0.0768198276157431,-0.043466910103197386,-0.04453343247626615,-0.10517147565452277,-0.06830564328196626,0.007349718974035979,-0.010589581560698308,-0.03877140140494023,0.036482909600082394,-0.01824450300535977,-0.013425405015427534,-0.07117873753647834,-0.0339983769975322,-0.026694038549956597,-0.04563606568651235,-0.017802674220963568,-0.08192462287280503,0.03894168590355384,-0.05369495062739143,-0.04111178110883757,-0.0077066397653641995,-0.0015733629582616805,-0.01713839611680264,-0.03706291894207192,-0.03653160427426058,-0.08610429246111695,-0.043039102345222596,-0.07647996268212415,-0.007306757630792971,-0.031881823312893805,-0.013509357029802393,-0.055715774295476625,-0.023872848038297922,-0.030496589622526556,-0.022000560235535153,0.15154364574966978,-0.024053770730306814,-0.0598020266162891,-0.036826844903064274,0.1206775996350887,0.0010782399241572695,-0.01795569665087805,-0.030022411046234716,-0.02908950515760016,0.12868327725865106,-0.020045487641360923,-0.03087110880772558,-0.039061776596523275,-0.09089860747489546,-0.05259357668202773,-0.048002288052973366,0.04178139366357145,0.21571515944442282,-0.029621378395169904,-0.024203873165133012,-0.030267072536927415,-0.03031066532987211
NH4,0.05755516526529166,-0.04798975066309083,-0.03141279592725109,-0.008396961082565891,-0.029765915848151712,-0.04715681478843088,-0.004488964613839103,0.2301824293527424,-0.04011114884048227,0.2330379054694549,0.11588142018363189,-0.06724258013298667,-0.09449419338462056,-0.07281697031759934,-0.0730140012895226,-0.004843959358686976,0.021141058107666116,-0.02505683461968231,-0.12204301826346345,-0.056685645496503456,-0.0766799222882894,-0.15687446361255525,-0.10267983776466508,0.05239501729491326,-0.03436341641901023,-0.04595588999623073,-0.03906354879160352,0.010564520948130651,-0.02876972431171642,-0.12296882537212857,-0.01836165151991997,0.012750765174640997,-0.04725237659190249,-0.004214166972538824,-0.09479896789683459,0.23373170459853565,-0.07936810651713361,-0.04874405970128359,-0.013137078118803977,0.0913109805915196,-0.05412130214182707,-0.06112884991998227,-0.07239797273327453,-0.039512771918092195,-0.016711174277846873,-0.12996884223763483,-0.01850859155051801,-0.05024577331264869,0.014190968171270855,-0.0888561178329034,-0.03638828477615429,-0.051408387926354854,-0.020708677784319205,-0.023065374315205937,-0.02695692524477568,0.13292118502973818,0.06102004243898904,0.30871379890251205,0.01885199918803411,0.017155430508333937,-0.07419458754141713,-0.047205995651133814,0.2679625177093147,-0.033924018878081816,0.028445627052662327,0.04860753275338872,-0.13201549575644086,0.02106787470284457,-0.0038408527310458446,0.13437691244983566,0.3091940485062812,-0.027556195838001212,-0.04808575086484535,0.011949856264983476,-0.027161425820187917
NO2,-0.0493916757716849,-0.03271429511863975,-0.025814713343572562,-0.0016726495123007537,0.0029299718650724416,-0.03415533154112951,0.0007942785892386727,0.10380939892651461,-0.03732701600140091,0.08784891180024804,0.26670770454996495,0.024392618360099396,-0.08663795780115927,-0.025916581742278365,-0.07026470023166295,0.123916741138517,0.040268361795429294,-0.024494575931734423,-0.08477850567713917,-0.06387511277678543,-0.06336712342938686,-0.14530199024870005,-0.03727637691813414,0.02287171405007124,0.013693081306545982,-0.054441031577618544,0.023311015729377278,0.005440719004674672,0.030460457115234894,-0.08236472933746507,-0.037353623752831425,-0.007745313376920332,-0.033626850348806164,0.018357839914203887,-0.10319971892036264,0.05547294875320288,-0.08179300522305805,-0.04665935129665293,0.030624167999291886,0.04923415414409876,-0.021509203558727756,-0.05807469781401226,-0.066208015904769,-0.13347094560730943,-0.06482767087736152,-0.07585915467281278,0.0006523818848361632,-0.046763758297957106,0.0011975274933564949,-0.08387931797044151,-0.03183344933005748,-0.03492809722163778,-0.027226094864350923,0.06781026003070695,-0.020566154973580608,-0.09727821258242401,0.05083169277917997,0.1402298354888244,0.032105275964569344,0.006604468064366763,-0.058134717053967874,-0.022256414676635024,0.1578950248611871,-0.020735437246535003,-0.03752155995864462,-0.03221455621345645,-0.1215258267305379,-0.05424852621146026,-0.033072959963932724,0.09515751606125726,0.2138544966281164,0.011917116597151672,-0.03744779369148164,0.029559898804851582,-0.05752339250419046
NO3,-0.03227385740727994,-0.043174419006554804,-0.01831518536627322,-0.010634228425963434,-0.010140826693350721,-0.03254748742267556,-0.023220881008469293,0.06787126074283979,-0.020985727643366855,0.07327462202541718,0.3560599657560051,-0.023800701193286273,-0.06277211952442754,-0.028846373409556723,-0.040246502320687515,0.12177261815880436,-0.005573754726452633,-0.02546343755632472,-0.07648306423027401,-0.04300713965795558,-0.04409750834674485,-0.10421557674136614,-0.06865121459129604,0.007067650373740465,-0.010972756972318132,-0.038404189755392,0.03660991167699213,-0.01859743198674148,-0.014132941133895863,-0.07080218303693453,-0.033852162236864006,-0.026944570177821283,-0.045719313072527135,-0.01836793202174155,-0.08134902875209779,0.038559441696966776,-0.05307811423317487,-0.04090974794150039,-0.00833518787455813,-0.002429233296040557,-0.017019335617846278,-0.03660977540792401,-0.035933193701951055,-0.08507605864590942,-0.04255709193009011,-0.07628931641605816,-0.007422262427242034,-0.03154606551437794,-0.013722765706706162,-0.05509251429082925,-0.023675311139412573,-0.030341367474836213,-0.021854243672124043,0.15256239971017815,-0.024049539623186896,-0.0590103859064693,-0.03821376268342777,0.12002924148055005,0.0005502156358901762,-0.018324195216919678,-0.02946759599373354,-0.029128657433939466,0.12785035829339153,-0.019981086159704876,-0.0306773420072277,-0.03907493937496982,-0.09014110884441631,-0.05242723415262042,-0.04812874005111953,0.04076801510781472,0.21517928907007866,-0.030246583101013604,-0.02391603594428223,-0.031200144292625524,-0.029770319110826282
temperature,-0.049675402211728364,0.2251913627975441,-0.02171579809447234,-0.029652589244937695,-0.0800141127540433,0.14043582909736793,-0.046723209900384546,-0.17848270069798539,0.13102481962497517,-0.2041831095579042,-0.2520888900712035,-0.19111935380128606,0.283237748715962,-0.05774585672774183,-0.054257389305433536,-0.06086726199214456,0.056989312386415594,0.10989173342372979,0.022065344330878714,-0.139588384081601,0.23182603966596194,0.2410792843651844,-0.09106892570975961,-0.04563478668045564,-0.10264557060955526,0.2460060248246691,-0.07185800430825541,0.11731427754297497,-0.1256798026898121,-0.035845807787925066,0.11548035540850916,0.14208416750927605,-0.11089978470507003,0.06466016554862591,0.30941927041832346,-0.15092767809388602,0.0907048102907371,0.24474981891958622,0.14146388166201224,-0.0684639433620696,-0.13801421433335426,0.13266602764202437,-0.036386315516058906,0.04866487859374044,0.2131970390026235,-0.22247416193881786,0.16319712224743604,0.001250219837755564,-0.21132660400467923,0.00400620821251311,0.0740207600015233,0.04153189208677542,0.0029944588562922456,-0.16032477037747878,0.05138711384405408,0.062701921710476,-0.2465195155795625,-0.2339391365475233,0.05041598535996726,-0.05594332210522559,-0.08695761422227216,-0.0028914099073760607,-0.27544609309153134,0.12006784543440768,0.0713648181738705,0.031024183772882012,0.19519578698630005,0.1734422269549729,0.2160645455204223,-0.18760505647566722,-0.11147815531977015,0.08437679232245422,0.1824072021866616,0.1007780464473531,0.07738277423338735
salinity,0.08209452153789229,0.10719059919285225,-0.0007802252132214273,0.03681226061190683,0.0028449561240228025,0.08058641240661962,0.09293034350273771,-0.0570148863606541,0.05298056714495038,-0.30688000756375544,-0.4565963157101264,0.011016607086541754,0.18849451824362326,0.12204294584097156,0.06606857064150096,-0.1808017918131487,-0.031338111708418645,0.05609194692212506,0.11158534941843645,0.018533663870006017,0.07311272521125403,0.22509049565207853,0.16659866269735288,-0.042150037722113634,0.019602435927947935,0.13076405585049114,-0.06057541801201828,-0.005274951663879476,0.06866499677961034,0.09573199102616461,0.04583469817547745,0.12168005457200068,0.05132193594035743,0.03967453500256053,0.2536125110614741,-0.05706898432734566,0.0616818298520592,0.13807064746815037,-0.2675603778481243,0.021550609387393373,0.0026706537884368694,0.17802111907415474,-0.0038395423777447864,0.15896803038876556,0.08768944963081962,0.01585152234755021,-0.007254159414926484,0.0015478527133461423,-0.03226376353077778,0.10785362209095427,0.05462499176223867,0.05731182708477507,0.03996980406592584,-0.26398165762295944,0.10274343624738691,0.1770921538329801,0.1315579277834042,-0.20771690272097754,-0.10142113485250981,0.0774054414652802,-0.003496814233790943,0.04324437097821191,-0.3622264109721798,0.062354261614921386,0.09672318095602037,0.043513300211129965,0.2170346769961885,0.11839514395818405,0.149514549029716,-0.03673358163960659,-0.5445368550178837,-0.028804781685468885,0.1117848744454774,0.0674441619378181,0.09373635608495703
Chl_a,-0.05924066009288904,0.08334373794382886,-0.022494735755836603,-0.01955813550528099,-0.030197049716244328,0.08773213539393543,-0.023162975611459052,-0.06779915193094273,0.019887397918111484,0.07649641727361872,0.1456853471643295,-0.07633303644898173,-0.07828902514274674,-0.09305855790264059,-0.08796132979107371,0.10124694940079593,0.03240010898094331,0.04205311326396488,-0.11127445299869168,-0.08604395179219196,0.16826205406713246,-0.14279977831784949,-0.10164339888692436,-0.016028447734878472,-0.031808268832911546,0.08898498479112396,-0.0256378289264717,0.11818103837402659,-0.05248358488709261,-0.10944576433559627,-0.012399833785176066,0.04121216401251533,-0.1059560680338938,0.0038181351283864823,-0.08003824339497194,-0.06048455601173532,-0.07798445690612243,0.07730328781985096,0.07572904690753887,-0.004220285017829048,-0.04638542646755017,-0.04581510046623484,-0.06331943451090999,-0.09853724614413636,0.5687650471432874,-0.14740917073192236,0.05722802291795599,-0.04289867663086916,-0.061025320126642836,-0.0898573024592709,-0.03272811893193857,-0.042744210678689235,-0.022415172945553667,0.0634774209643315,-0.05250371470810949,-0.028814761346725778,-0.1745881434986612,-0.009039483159108585,0.05352115046659324,-0.028191581518732037,-0.06337307503127468,-0.04236252383518019,0.11529342454785965,0.01957692979393106,0.024713371360186434,0.21440735073567496,-0.11217934910334645,-0.04378509048827242,0.042542888678382226,-0.0524807872062968,0.13016212821051465,0.01942291218804723,0.03297572084153777,0.09018317433983038,-0.03697047344647549
Phaeo,-0.046307822083562225,0.03639374869957596,-0.011151346372361303,-0.008173501355206314,-0.0190694971046054,0.04622779780445875,-0.011687285070273437,-0.046668799569212834,-0.004147750649400893,0.005014431463855407,0.01846484781204677,-0.049865539070877,-0.06188409774545095,-0.04006757304350657,-0.042950449697777573,0.08742185406956836,0.0620761773621202,0.01539751694006199,-0.0517643709394477,-0.05755358660194915,0.02963258471605184,-0.08716097756740739,-0.0408238227956131,-0.009820895283486175,0.002626486612935363,-0.01870847474043511,-0.009439394355143859,0.29997670337584004,-0.022765953728391117,-0.06646108667691686,0.013074342814355001,-0.00876466691053892,-0.07045551854416057,0.0164793686060104,-0.05264822023181494,-0.03780606101880936,-0.051506340352978464,0.009118149805832948,0.12287488678333976,0.008583435510140128,-0.013989610265573202,-0.03797815851536017,-0.04092026096533577,-0.06499840834471927,-0.0021853251287463973,-0.07270780568839269,0.11693397439962648,-0.025845959357515606,0.0190540985096947,-0.04739357623727421,-0.0253889605454194,-0.01955085449048201,-0.010139923693970949,0.0024730689173933103,-0.03558652961425933,-0.03494537314224541,-0.11295142343263342,-0.024795396478745308,0.06492364924590903,-0.019961052941937042,-0.037326635315050025,-0.01960951573723462,-0.0006374091343698957,0.03973536683095727,-0.008072586023375182,0.4868345677572035,-0.06274883882427151,0.009224271586369577,0.07311132272971695,-0.03144686247080726,0.0581953646851075,0.06363259086976641,-0.023176267891343832,0.036687758406886505,-0.030376569992127053
Chl_a_conc,-0.062293803457352685,0.07983183971461293,-0.02190757788463467,-0.018634372024919087,-0.03052199360897169,0.08618505692279257,-0.02261394519280123,-0.06957497957170457,0.01556540564485447,0.06556513027233116,0.12728750104014003,-0.07760543449078694,-0.08251023534828095,-0.08898298959746834,-0.08548759455154598,0.10871259274960074,0.0440476814889135,0.03947585167141814,-0.10744741808064756,-0.08784320054323617,0.1492683277132211,-0.14351717667871744,-0.09639360017401187,-0.016119174963881787,-0.025983663574756954,0.06960586590445726,-0.024080776906931955,0.18063574612131092,-0.05023076662517517,-0.10990286869083743,-0.00685743027486123,0.03220981653989025,-0.10805847594171344,0.007678851102435627,-0.08147074572606172,-0.06102951370344112,-0.07943696715202372,0.06735653110938006,0.0969211192530212,-0.0012116272880196809,-0.042729717348664015,-0.048764121488860654,-0.0642543656331977,-0.100350187920312,0.47677287721989303,-0.14346170315099133,0.07978014964733394,-0.04302237024641534,-0.04604539589202136,-0.08828523407511302,-0.03436211186998831,-0.041183555779193026,-0.021566191327455506,0.05394824759595405,-0.05372854933582427,-0.03367226066669179,-0.177199556844096,-0.014319011468119026,0.06254774609125507,-0.029080862591750935,-0.0633236885134823,-0.04087913185861319,0.09659305546542599,0.027219442080833177,0.01855023580453618,0.3121321659207508,-0.11118926995175707,-0.03424449514696612,0.055556676108675415,-0.05258535386390018,0.12504596618059774,0.03357845986102988,0.02138408149776063,0.08565202515841921,-0.03927690812903327
