,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
PO4,0.0013199623368377131,0.027185918258504523,-0.02944864745324262,-0.010997215789411957,0.07938639333011693,0.09288084733218753,0.027113853354939738,0.06429135860220486,-0.023855258775461425,0.050298991664655804,0.04762716203510824,-0.01561368095390501,-0.08059139019672396,-0.03686232039880197,-0.06980013045313699,-0.06243441701867692,0.034560992264968955,0.09436995860663494,-0.10164408848060746,-0.08489894172214996,-0.019506050995285407,-0.14030802182794813,-0.025601683701779374,-0.02475603173024086,-0.012101112119608768,0.16558171449908726,-0.03271643791612771,-0.02330420372295513,-0.010497087134621682,-0.1096535810382997,-0.043628034435091834,0.12305963656750829,-0.0405796642244049,0.021627514900204783,-0.028495649330622715,0.06262218980727081,-0.003421921950504822,0.04969553295467177,-0.02304052825034065,0.07006950021951977,-0.06303827488217587,-0.025558003871321143,-0.09078227181880072,-0.034401554830912257,0.15092465983468772,-0.14963382621484306,0.01774745979102999,-0.059151318771866045,-0.04219516561439535,-0.09893413999572603,-0.027861243013104352,-0.036398602330109525,-0.10201445996544295,-0.025485802985347146,-0.003313715543411668,0.19376376173222298,0.006274270446222712,0.05505704373341464,-0.0745753671110313,0.013940802018132845,-0.08779667550147052,-0.11073471719878825,0.0671754300312999,0.03534512129665387,0.04305219498305105,0.004304776407534086
NOx,-0.008567807931555243,-0.0271094245850814,-0.019477722718726376,-0.020872080224579995,-0.023255908691578966,-0.04136058231747408,-0.02275387797319751,0.06920236548265027,-0.021997760361895134,0.08049123642536962,0.05118271020170685,-0.022594584750630926,-0.06331726847305086,-0.029785548181169963,-0.04084163357082476,0.12362689477975548,0.21573677082065235,-0.04832886122345105,-0.0766395833894106,-0.04347158189079459,-0.045425836531171826,-0.10517331435968053,-0.06834249934297704,0.007272242859879615,-0.010590344573761054,-0.03907889909194272,0.036738256040737244,-0.01934799703695793,-0.009472354199371084,-0.07126199422910376,-0.03402350457865424,-0.03043784396484807,-0.04489865751728213,-0.018119815974363858,-0.08194364062610121,-0.052782829078053026,-0.030418034600937956,-0.04165317535896773,-0.007706419430770484,-0.0006360089853254566,-0.0172044470764744,-0.03740954229275772,-0.03656681497983287,-0.08738095074294644,-0.043214209727684805,-0.076317954069948,0.35570470501925844,-0.03188176640403676,-0.014030955326151576,-0.05488910934423975,-0.023991171732642508,-0.030519500092672805,-0.05635745293810461,0.1520084033292271,-0.024675781650320902,-0.060469187758151674,-0.011804777534536012,0.033402109128979986,-0.00827638268088755,-0.01791869973330634,-0.030185680093614976,-0.09094909332638482,0.1285288026998353,-0.019973790145270384,-0.030674895528635067,-0.04007702984604024
NH4,0.015423211290045882,-0.02768768932682697,-0.032802707616132076,-0.053435284258665706,0.06044579720614347,-0.05003683071990239,-0.004802275312392461,0.23102066633833152,-0.04103889205591994,0.2483719033220329,0.15849572791766703,-0.07632892280660046,-0.09479127893548299,-0.05280350501260491,-0.0730465823146828,0.00015054609398518974,0.30927380446616604,-0.00523217561301968,-0.12198324327075288,-0.05667720518470387,-0.07835024057833928,-0.15684196101503017,-0.10277543162512365,0.05231305939616193,-0.03465569225558757,-0.04645984531261388,-0.03817876160370668,0.00832395967678981,-0.029005900437194993,-0.12325513297788163,-0.01847727196711826,0.013244079276458758,-0.04843808365985691,-0.004837293227522771,-0.09503373430558346,0.02085502087943398,-0.027143890177467968,-0.04994177880113029,-0.013123235081998627,0.09395212018857127,-0.0541739905944451,-0.060539792546523696,-0.07240114684663222,-0.04528835374356349,-0.017044343134119996,-0.12922322739062114,0.11627694486409437,-0.05018585217128245,0.014142472033768684,-0.07835607583758422,-0.036190664822733004,-0.051453361908403106,-0.08908147710915522,-0.02087649513314243,-0.027795797050739285,0.13262667432470454,-0.009640831634759716,0.24699689835147348,0.007435807886714298,0.01711328286410855,-0.07414384058734147,-0.13199946226338555,0.2673663102964553,-0.03436079924727903,0.029251952434427565,0.04421121029793738
NO2,0.041286417447832034,-0.026423364774059648,-0.027506969981108752,0.023754307510147222,0.07130325752335057,-0.034265044757627726,0.0006358153325475163,0.1046912665131384,-0.03778765787666415,0.09189669718394776,0.1051665320352965,0.02055421012601193,-0.08670218247292341,-0.024667151061228514,-0.07025839553406195,0.12601116290022776,0.21387911166002677,-0.033400313636167,-0.08455642446913096,-0.06387819489749488,-0.06460577782276142,-0.14530705473018446,-0.037324293458056115,0.022892149606171162,0.013647026464422025,-0.0549010735921047,0.02360552780805686,0.006374801583226638,0.002765043181371376,-0.08249975096551372,-0.03739732963330989,0.029487072988114968,-0.03219344734702412,0.0182237289830572,-0.10326882990012744,-0.05434387869668672,-0.057604489440067345,-0.0474544526996259,0.030635431063551093,0.050197967375172584,-0.02153715305691113,-0.05814340419011878,-0.06622818601651984,-0.13397252783360308,-0.06503645625302248,-0.07535868467594092,0.2668595410332938,-0.04662528761269545,0.0009980733694256974,-0.08226514985843825,-0.031821235769111646,-0.034918400552339406,-0.08460636175908887,0.06836593906333047,-0.02129672566458525,-0.09681222377471549,-0.0034132699702539566,0.04717018491830889,0.03100797593069659,0.006595557572359158,-0.05825436337329383,-0.12158083403586124,0.15800239953589976,-0.021125360574591547,-0.03721245729582346,-0.033205271403503364
NO3,-0.009389145582640993,-0.027049735249543034,-0.019290583747304847,-0.021572565120631507,-0.0247953257480535,-0.041371902082979486,-0.023089944221391923,0.06841963874420369,-0.021672630335261636,0.08008647365495719,0.050134318271886844,-0.023265528269214242,-0.06275490221567599,-0.029793845486164903,-0.040236281968051596,0.12326137821327121,0.21520079276265544,-0.04845444107043263,-0.07630400224124094,-0.043011826065971696,-0.04498170432674975,-0.10421735600837323,-0.06868778649647779,0.006988720703200681,-0.010972751332932261,-0.03870829658731898,0.0368639235667812,-0.019732513298117697,-0.009654580332757977,-0.07088434453655686,-0.033876909257317,-0.03137212446981559,-0.0449956253682786,-0.018687337767106543,-0.08136714856777344,-0.0526175782092579,-0.029877850689991752,-0.04144542378849198,-0.008335155037524473,-0.0014947925847529067,-0.017085857788618666,-0.036960191327899905,-0.035968566386805664,-0.08636247866703059,-0.042731168691518065,-0.07613346297968676,0.3562730087120235,-0.031548351657113,-0.014248444985004981,-0.0542813535071207,-0.023795533201118133,-0.030364769621208928,-0.05573106025729382,0.15302439589383635,-0.024668076985588337,-0.0596949729069304,-0.011915770424101853,0.03308120680378483,-0.008919572836651415,-0.018286518541761162,-0.029631174010424206,-0.09019138537629437,0.12769185775856548,-0.019901763477478535,-0.030483555656199285,-0.04008793769650704
temperature,0.06188411776568557,0.11381013590112396,-0.018703994906177787,-0.1843570781867469,-0.27421048932643066,0.2135007969828987,-0.046562607434864664,-0.17953709550139985,0.1327355907367342,-0.21232314612621855,-0.19594368361768416,-0.17026699685831187,0.2830542340762259,-0.007830038264653335,-0.054157275741508665,-0.06266471935479694,-0.11150222081602805,0.21984242451835187,0.02181875020196805,-0.13960400792069338,0.2386341415089679,0.24107904498448235,-0.09109006353351032,-0.04561719672248519,-0.10299439669330457,0.24852717962304866,-0.07222934690168836,0.13228983675444028,-0.0798168241595959,-0.03593080512250874,0.11551530677253002,0.10369771126166573,-0.11122602187743415,0.06565951603750707,0.30960053397217535,0.17357963172200713,0.07789107206620233,0.2487164879448503,0.1416353636710241,-0.07013292989986858,-0.1381967593954429,0.1333738957942284,-0.0363953447722914,0.04206712050718285,0.21439884295765294,-0.22369592296003238,-0.25218484492552,0.0011976153250504353,-0.21089789888345573,0.08839244186124193,0.07388760185559355,0.041426855077016086,0.004754065561557286,-0.16132750650433972,0.0567680936733903,0.06915304856302386,-0.029450740157153994,-0.17173832404483497,0.06502391540175861,-0.05534980333309445,-0.0871893811058947,0.1953048875489728,-0.27473953793793426,0.13332367976073134,0.07085740369477027,0.03219053724692544
salinity,-0.033506628401078285,0.05909271889149004,-0.0011888359349681182,0.003094517050472247,0.13391782664934299,0.1083010619658398,0.09307776509552709,-0.05750835514473336,0.053703136119472195,-0.3087376332822131,-0.05190149166119676,0.022707767897572985,0.18867512955643967,0.054282728311799526,0.06614243791083452,-0.18398084156122502,-0.5446265073967225,0.15150067439795536,0.11188852956374648,0.018534039848871555,0.0773754934167489,0.22511497079070314,0.1667187874290064,-0.04215325431208029,0.020138716504908435,0.13259759879859837,-0.06089867591555851,-0.018469613824535117,0.0029544469375222225,0.09645841497171115,0.04585267605771595,0.07192443129315881,0.05152630363846199,0.03992987621587099,0.2539175520361928,0.11846996326828889,0.09431067307202887,0.14037458348164106,-0.26816112049144747,0.01975074711835508,0.002765016962549546,0.17984806862341846,-0.0038150488123811434,0.16939044744602272,0.08838619912021747,0.015741517204645495,-0.45662386279444445,0.0017755609153387452,-0.032298491352189075,0.06526762796678037,0.05504067909756051,0.057311844869870135,0.11109659136457377,-0.26582215296872647,0.10610792501815361,0.1837668320693694,0.03897232625198348,-0.048703594725959115,-0.0959230949756878,0.07746484359076619,-0.003483708553663171,0.2171599650758019,-0.36157676280924583,0.07137138341948054,0.09658370630455859,0.04383358640175848
Chl_a,0.032600655832962816,0.04475369396879651,-0.025070980306946194,-0.07056377541028991,-0.17478744240317157,0.08653528467514221,-0.02323648735969435,-0.06806369772613013,0.02148656326790916,0.06695057319084408,-0.05127619677355752,-0.07345304785585793,-0.07851679126412595,-0.05102938294697135,-0.08796920872269412,0.10125600581816843,0.13020977689242832,0.043342195606093814,-0.11128218996518442,-0.0860501819100336,0.1692912649159732,-0.1427797985040946,-0.10174409514007593,-0.016066683140582703,-0.03226938918570457,0.08930552450009331,-0.02579847268726178,0.1185334984103777,-0.030373970728755174,-0.10973849737786234,-0.012291595414751128,0.08956896888207935,-0.10421151062025258,0.0047946597577375235,-0.07977355087999485,-0.04365229103831737,-0.03709539027381276,0.07819597354740802,0.0757540314781068,-0.004226719973518013,-0.04651450934952535,-0.04576952916439588,-0.06334571619023745,-0.1050231280794912,0.5688805680822013,-0.14741502391921496,0.14536549839601792,-0.04275319399441341,-0.05945727819497954,-0.07909335358675981,-0.03299323442487952,-0.04280667245888257,-0.09042917279323744,0.06442094045790157,-0.050970359942737235,-0.026762717328786087,-0.020775984081958986,-0.07017980326859367,0.04723431240700478,-0.02794289254274396,-0.0636007069185885,-0.11223829826284815,0.11555644258021364,0.020206938031566455,0.024271066281253917,0.2164559921726668
Phaeo,0.06803154485483777,0.018108764834415512,-0.013120073905717736,-0.046732087890463396,-0.10527176135381888,0.03866997261865306,-0.01152658946782005,-0.04681960160646423,-0.002525533742595311,0.0025170756378603727,-0.03157288742385562,-0.046810400426947216,-0.06193908071109957,-0.022467919798008933,-0.04292313667781271,0.08646332388435357,0.058199508110029566,0.07284689821715691,-0.051652932727944016,-0.05755651234482447,0.02883775076952391,-0.08716090695364621,-0.04086147157226711,-0.009796665536469764,0.002463118320177149,-0.019105264320888236,-0.009532817892484207,0.3002796152540994,-0.01895074919419432,-0.06650672950595682,0.01324092452236875,0.03547944038976217,-0.06907494299218134,0.017064857318822357,-0.05263399128986973,0.009515161288538873,-0.03048501084517628,0.008662061328108145,0.12293735465639528,0.008510157466779507,-0.014075785672655963,-0.03834452055623609,-0.04093231460572276,-0.0672401260312005,-0.002210829924265023,-0.07255341645992235,0.018470825362719146,-0.02561413082008046,0.022036598372906977,-0.05207980398132711,-0.02564183821047714,-0.019576764163316527,-0.04777906512723848,0.002641540362067106,-0.0364800722013493,-0.03578868827425054,-0.008683003978210745,-0.04693827905344136,0.06490251662459967,-0.01986463904136442,-0.03749798373681103,-0.06280863993336588,-0.0004882415989995899,0.03986007292123158,-0.008067587517963527,0.49010286337520215
Chl_a_conc,0.04583293041107215,0.04247858239226829,-0.024604352751518243,-0.07191251963079506,-0.17528174005528865,0.08312852724642941,-0.022632013697355596,-0.06983795759630546,0.01734803463295131,0.05687522285098501,-0.05160855427103474,-0.07435875713435314,-0.08271632844699313,-0.048929332006605646,-0.08548679166167795,0.10845994530601394,0.12508708283488335,0.05615574346562176,-0.10742365538456328,-0.08784922386214677,0.14991634376697338,-0.1435003883889026,-0.0964883367818048,-0.016144687486753437,-0.026415039052944872,0.06976716433629845,-0.024240970926108444,0.18101380985641313,-0.030638242949201994,-0.11016095280022259,-0.006721357235419022,0.08480845278258463,-0.10621942649613726,0.00865741596670114,-0.08124472523400003,-0.03405405731680662,-0.03941119374570533,0.06798193329163371,0.0969590493993515,-0.0012369237336217545,-0.04286145430291706,-0.04882534354847697,-0.06427969658413923,-0.10640245215642741,0.4768629095368845,-0.14342469785276662,0.1270206739616604,-0.04283732295284455,-0.04391956130729661,-0.08052336737054513,-0.03465328238341486,-0.041243014819658,-0.08886986984259404,0.05478588766619394,-0.05268420395672216,-0.03217894069085864,-0.019794849978102706,-0.07164623319097624,0.05726544637467021,-0.028845960052083622,-0.06356126309026988,-0.11125498263197302,0.09685430745391738,0.02778206857382984,0.01818036495867722,0.3147389649184723
