,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
PO4,0.03274849507321694,0.0973216129399849,0.08677232585887625,-0.010578626262540653,-0.035295272691434065,0.15057223118835356,0.02726998227488486,0.06428810546874426,-0.024548778266706622,0.050209749673250946,0.017711534494728617,-0.013782684972579583,-0.08046097463235988,-0.03625691826046782,-0.06978757729821085,-0.06228847557188327,0.11752682060936515,0.02417753059993487,-0.10194335130405008,-0.08490422507307221,-0.022099551934647455,-0.14037616893910634,-0.025556110311600173,-0.02462557547253345,-0.012027766283543224,0.16441550110324277,-0.03274013065879437,-0.019326220639631707,0.022308922071310612,-0.10980273222509433,-0.04339292374981796,0.16650291119995297,-0.04155857110782594,0.02200757464133026,-0.028789459297501895,-0.08805877123282516,-0.0037687475146587907,0.04805485027125381,-0.02301485948016279,0.06993677234902168,-0.06304392624829788,-0.02789438930093669,-0.0906933472776327,-0.032562098772478246,0.059521658189925365,-0.14980987422350162,-0.07649345794702597,-0.05230182937571505,-0.04093576915424035,-0.0989921022907069,-0.02813154842650631,-0.03636678460641632,-0.011755988083167482,-0.025471467205039185,-0.0057645766234261635,0.1860070307992004,0.007139094223556518,0.0470762385086,-0.05709101118701685,0.013865024282017975,-0.10208580164369566,-0.024096251155489176,0.06709475088101363,0.03618233109001373,0.04305781077443073,0.009313878453378938,-0.11074984004902533,0.062963421880553,0.09308160755086946,0.04619687269449209,0.03454754917061362,0.011955134800965963,0.05502701037312902
NOx,-0.03249036969342014,-0.04311281548264613,-0.015989941331410587,-0.010017255337501718,-0.02914541046644466,-0.04304404353883826,-0.022899536665875853,0.06912727764172377,-0.021306007003790997,0.07980099984976861,0.35565725494651657,-0.02307322068473272,-0.06334232002984554,-0.007183852030222496,-0.04085679904054772,0.1238238008350186,-0.030261618837237568,-0.02551778014404583,-0.07683828537532925,-0.043471113863203334,-0.04457259950553134,-0.10517836356976158,-0.06830655003212346,0.007336822290853343,-0.010587797019777499,-0.03877155360587157,0.03650545768224496,-0.018203449922811817,-0.013919933771811475,-0.07152416530011696,-0.0339933787317051,-0.02673599742126207,-0.04584087958282994,-0.017802748861801942,-0.0819293536486496,-0.03047267485189245,-0.030314310394446688,-0.041111774153697725,-0.0077001573704680495,-0.0006620086360410726,-0.017160620175868998,-0.0370720817677255,-0.03653279599396707,-0.08572112602158026,-0.03266007744638828,-0.07626761120405691,-0.029480700717471497,-0.02982697329302421,-0.013594417114417643,-0.05432358227636165,-0.023942451742964926,-0.030495832570387616,-0.02202298325814132,0.1520859284582087,-0.024091986976755273,-0.05982226602497769,-0.010521256452793674,0.03925054988940848,0.0012447204792984789,-0.017930049029356986,-0.05631096600826819,-0.02919393889642819,0.1286499214776958,-0.02004261757189897,-0.030683110957144065,-0.039064999887268276,-0.09090517160689046,-0.05265424198543561,-0.048010079473955775,0.05053113001630226,0.21573816619477817,-0.004830524886746299,-0.02420836304041997
NH4,0.05893349739909673,-0.04799373071383912,0.11058634240884477,-0.029876416197395055,-0.04738036191849688,-0.016720003711967128,-0.004574938099197351,0.23097305838182913,-0.040099495376739284,0.24802974895235458,0.1161771897758761,-0.06727708450629331,-0.09451521134232571,-0.018459444745161,-0.07302257113633409,-0.000345683964296846,0.011957621903186662,-0.02506108519661137,-0.12207648949709825,-0.05668910764197692,-0.0767301968876422,-0.15688524547128066,-0.10268385652225837,0.052360764326798995,-0.034363858427175924,-0.045955984710357126,-0.03884772455478914,0.010650763639637548,-0.03006003829193655,-0.12351161958904812,-0.018360313356567848,0.012514106935607366,-0.047967998056399175,-0.004217769006560799,-0.09480558806049319,-0.07457772215642304,-0.027161789872810243,-0.048733927640239344,-0.013120532604186013,0.09391014051339956,-0.05415328735008326,-0.06114632296867428,-0.07236910184997833,-0.03876248414058854,-0.0471663074248799,-0.12949164998343976,-0.027520282438530462,-0.048015326456770716,0.0141829532573373,-0.07980694861747692,-0.036464576418252945,-0.05140926523005217,-0.02068745111926805,-0.02073040402985308,-0.026974210782012377,0.132861783196029,-0.008401883818746595,0.24223719979214609,0.019150280779240695,0.017053093712243755,-0.08909897192238178,-0.07314851547171715,0.26732173387107716,-0.03391390198132426,0.028846440581363285,0.04862347064751443,-0.13203279647205446,0.021017414081828598,-0.0038687557378537917,0.15531679892959238,0.3092601902677946,0.02113893773988552,-0.048097997350800246
NO2,-0.04907280742668921,-0.03271360998743473,0.0756498791321584,0.002910376388552513,-0.02233729722848396,-0.06482839747409319,0.0006956732167285484,0.1045666599160514,-0.03731680253598992,0.0908146855581847,0.2668075232127606,0.024411023364273907,-0.08665021498386462,0.0006814404953851029,-0.07026636651033574,0.12589564632564576,0.029567676893382334,-0.02450088475567211,-0.08479885362837541,-0.06388190339738906,-0.06341003771721418,-0.1453114740452545,-0.037276965176028645,0.02284840833089071,0.01369832827767465,-0.05444111777031935,0.02332494580631079,0.00548015840651984,0.029831032091172008,-0.08287744316168447,-0.03735252234565696,-0.00788749571856775,-0.03390403507434074,0.018353996195595024,-0.10320793952737543,-0.05855135020666092,-0.05752658381724406,-0.046658779327007835,0.03063146280461125,0.050112139242252746,-0.021524247818869954,-0.058084762597265416,-0.06617810583526865,-0.13326541723600094,-0.03416219914835557,-0.07570177132207848,0.012011635825142794,-0.04327024759806822,0.0012353973206756864,-0.08240076780832897,-0.03188355598941986,-0.0349262391471774,-0.0272573624680432,0.06843207857303972,-0.020594945564265964,-0.0973088593662438,-0.001680527491334809,0.054267263331097104,0.03234348171830497,0.006637996950850974,-0.08434046933310423,-0.026053896508240446,0.15804380474118102,-0.02073231964356806,-0.03729280275876966,-0.03222346464068439,-0.12153252704392266,-0.05433098144210921,-0.03308254314248668,0.10368244192258555,0.21387326829734193,0.04025398614499019,-0.037449451839373746
NO3,-0.03212422725537616,-0.04317544711105708,-0.017499053873093938,-0.010209731750310962,-0.02918399291813812,-0.0425620914672012,-0.023238698545770216,0.06834558659027065,-0.02097895730341188,0.07940468400894934,0.35622576075791673,-0.023816290582702734,-0.06278119156862597,-0.007298091559134915,-0.04025152932989004,0.1234630546885291,-0.031194744281498148,-0.025467877075138517,-0.07650144144810411,-0.043011288574134526,-0.04413650893136135,-0.1042224026003277,-0.0686521243476089,0.007054963802541828,-0.010971035732879598,-0.03840434267331844,0.03663254632931155,-0.018556459565933242,-0.01462388583864925,-0.07114387065299266,-0.03384711115594114,-0.02698472222822181,-0.0459223632691332,-0.01836794266784779,-0.08135368801357962,-0.02991724479267037,-0.02977396226885689,-0.04090975056853957,-0.008328736280905741,-0.0015197111476402195,-0.017041622755075824,-0.03661889886662457,-0.03593490874091993,-0.08469089315196596,-0.03254875009982115,-0.07607659302206646,-0.03010549411343642,-0.029520971996801808,-0.013809682879348584,-0.053705445726581424,-0.0237450617977132,-0.030340631050647153,-0.021876458008157917,0.1531019098413733,-0.024087814900946164,-0.05903039591874237,-0.01064322908793558,0.03889312979161132,0.0007150442426084495,-0.018298748457326215,-0.05568840942785379,-0.02917030501945555,0.12781400727010284,-0.019978227828934936,-0.030490528546355193,-0.039078057956791756,-0.0901476534065775,-0.052487371062881275,-0.048136480650699295,0.04949854357342666,0.21520230699535306,-0.005580956204003411,-0.023920561942552827
temperature,-0.05169413731927269,0.22518646086218275,-0.2656893407915483,-0.08019749119484151,-0.00284808467741976,0.21323366703442545,-0.04662677994778028,-0.17951697764583002,0.1310113538141755,-0.21257181321496615,-0.25210925991810557,-0.19120907823173966,0.2832335434381156,0.16395538013372457,-0.054286386490423985,-0.06293433109867598,0.10076783637936942,0.10988936027330302,0.022041752410606637,-0.139598206254363,0.23206390375875954,0.2410637371786919,-0.09107279539665515,-0.04562479802319436,-0.10266242717083135,0.2460062363194277,-0.07192652327660387,0.11708081677021516,-0.12600645251840734,-0.035927190060171504,0.11547104847437398,0.1422703878797158,-0.11059764410420424,0.0646574277891247,0.30942907915841433,-0.08715063286809807,0.07737664495537962,0.24474190590362782,0.14125168238795618,-0.07029864393948992,-0.1380769876105703,0.13265942559357227,-0.03643515482224592,0.04832094015963004,0.14043132253699225,-0.22321486790861428,0.0841733706250454,-0.0024920154454558746,-0.21105790843782016,0.09100671945079422,0.07404154881871776,0.041533929300846956,0.002971847948310696,-0.16143023996790962,0.051389861748318666,0.06266122648283828,-0.029651957053908686,-0.1635707766011935,0.05017270328266561,-0.05581650432820962,0.003892186737421405,-0.05879393490124099,-0.2745482789744157,0.11988119487380619,0.07092117600895925,0.030969218471754337,0.19519615438522592,0.17346317471064682,0.21606323015253476,-0.1933063084009011,-0.11151557411514451,0.056988310675540735,0.18241227930817505
salinity,0.08238875164829787,0.1071967985325389,0.09734229704456754,0.0028906997690203184,0.04330271660657779,0.08770454910248757,0.0929094403043576,-0.05749786005782695,0.052969405959634015,-0.3080239988673537,-0.45660013661941734,0.011082009222333235,0.18851363288755812,-0.01166289330337536,0.06607507477416213,-0.18347640570966522,0.06743674650361925,0.05609472164722101,0.11159851087522325,0.018529497432977035,0.073253346600253,0.22506896294118997,0.16660205991337632,-0.042146550907571495,0.019603167218951743,0.13076461206530818,-0.06063433579750406,-0.006317599970295552,0.06911091461985826,0.09572115816014126,0.0458104481830804,0.12167977036764312,0.05167563638368719,0.039668618752130805,0.2536202819740961,-0.0032536945797780655,0.09374472143482604,0.13806122860212763,-0.2679232344307136,0.019701893456920444,0.0026942811245800782,0.1780390409519188,-0.0037892320042047893,0.15817218814824902,0.08058758900951106,0.015334652965647164,-0.02901068805609332,0.0010822537125236842,-0.032293876207167324,0.06437146569002108,0.054782020961091166,0.05731621480929237,0.0399946573265287,-0.2659401059267464,0.1028421647779767,0.17708761786024702,0.03682220481944929,-0.05930114019729681,-0.1015807898612516,0.07738305337716204,0.11003745653397626,0.12228054544117664,-0.3618699723732508,0.06219644227285437,0.09621935740700244,0.04349875517560531,0.21705732494676216,0.11845845686214385,0.14952808556162503,-0.0510262965361871,-0.5446391897677259,-0.031330664741536667,0.11181068215034466
Chl_a,-0.06032848206552041,0.08334037975043712,-0.16900762816741316,-0.030343808393078167,-0.042378137716403724,0.5687608779861442,-0.023130293627466027,-0.06802949550476743,0.01988845500053835,0.06652289654716247,0.14533605828032287,-0.07640406785509898,-0.07830061447687828,0.05738025106989947,-0.08798227063998254,0.10127657312532673,0.09018102953720308,0.042049148404149986,-0.11130514396344887,-0.08604708350891713,0.1682617531358301,-0.1428169061149633,-0.10164514702773725,-0.01602708555513618,-0.031812573525986564,0.08898467520860759,-0.02568270429648916,0.11817505467947341,-0.05292111067183941,-0.10949879211679381,-0.012394681191327653,0.04125163817349174,-0.1060423502621177,0.0038186569328673443,-0.08002705828029767,-0.0638450305696584,-0.036975286303385355,0.07730010732235645,0.07572557329334695,-0.004409575596400745,-0.046415749604385846,-0.045826216095018045,-0.0632930172707422,-0.09836012340132402,0.08773311863812261,-0.14738419346776824,0.019394764076611476,-0.041783789474162364,-0.060861259409667925,-0.07855610205262571,-0.03278989951306561,-0.042740761756864476,-0.02243957462225811,0.0644177308702347,-0.05253666463545732,-0.028903739505347213,-0.019564568313161425,-0.06376091168661652,0.053460841129350005,-0.028135867361179775,-0.09041604131515767,-0.09398510739564218,0.11564351808425988,0.01957810192121393,0.02470236563257212,0.21440821398242862,-0.11219289412735614,-0.04387952842933498,0.042538155751202095,-0.050415167223187785,0.130209914796401,0.0323858192928446,0.03296984747743632
Phaeo,-0.04681004498896722,0.036391384536694646,-0.11066835991847378,-0.019175151191825675,-0.01961223410827813,-0.0021908498868472796,-0.011670299933593958,-0.04680056900348177,-0.004146901660611341,0.00232081926502198,0.018393957274740844,-0.049909888895513746,-0.06189210425187206,0.11701665416932001,-0.04296419702157511,0.08675800486391388,0.036682561634762495,0.015397966436959388,-0.051784588546956965,-0.05755558137573731,0.02963486340482284,-0.08717213320333227,-0.04082474358549555,-0.009819924679477038,0.0026224611229356473,-0.018708488322894016,-0.009468362036523929,0.29994547190608134,-0.023010663891525684,-0.0663678048574465,0.01307506427455013,-0.00874742234482343,-0.07052322917519528,0.0164805691199424,-0.05264664865719984,-0.037576171104794914,-0.03038006746201784,0.009116708853336297,0.12287225116592222,0.00830284665429458,-0.014010677339322937,-0.03798991799078128,-0.04089690272022138,-0.06498348110073211,0.04623438926431721,-0.07268419531358365,0.06346124232550888,-0.0243039437475353,0.019398048131327183,-0.05189795063403368,-0.025435305858927885,-0.019548511357713082,-0.010154908402836654,0.0026474599443406604,-0.03564813702437661,-0.03496947219138777,-0.008175520673392002,-0.04053563134193488,0.06485622307572339,-0.019924123904593524,-0.047836094395275724,-0.0406617553791789,-0.0005676778677917924,0.03973517768222283,-0.008102664496786458,0.48684284157402047,-0.06276003270822395,0.009167387301620365,0.07310974531349736,-0.030939079602142316,0.05820646893733617,0.06206853808004499,-0.023179129063225397
Chl_a_conc,-0.06334317319083246,0.07982837928391578,-0.17189594379572642,-0.030673854526497884,-0.04089297469518838,0.476767878018302,-0.02258190350673033,-0.06980408406716455,0.015566523364473481,0.05646298740447872,0.12697509449076283,-0.07767709269096931,-0.08252213614096329,0.07993036340292131,-0.08550890277592897,0.10855721572382604,0.08564881405443127,0.03947264599464223,-0.10747866633968182,-0.08784637059932912,0.14926869382268917,-0.14353458093354737,-0.0963953173955716,-0.01611776815567729,-0.02598836946892201,0.06960560238317759,-0.024126305894071852,0.18062224439761798,-0.05066442407238492,-0.10992204831535153,-0.006852909805241685,0.032247629357512575,-0.10814927684622905,0.007679615003523578,-0.08146093133083188,-0.0637875531519712,-0.03928189716499608,0.06735347047829934,0.09691748824724783,-0.0014466815306923963,-0.04276088752541929,-0.04877664365997139,-0.06422585161609703,-0.10019747540619868,0.08618767179604128,-0.1434343292548736,0.03350831258249549,-0.04166797268456021,-0.04581431419913455,-0.08002307592505817,-0.03442654761600719,-0.041180024909691595,-0.02159074019481603,0.054784801063014706,-0.05377293120750561,-0.0337534833844719,-0.018640319360719318,-0.06452046876811973,0.06247882154542282,-0.029024075006645084,-0.08887433245070156,-0.08992197056720301,0.09690582261080505,0.027220374495401357,0.018532832121051862,0.31213513685300587,-0.11120367755901482,-0.03433920172714108,0.05555227546772307,-0.05071380575302544,0.125089088497736,0.04403361398535857,0.021378375134869607
