,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
PO4,0.055049336352588296,0.09685225848909576,-0.05141190401304936,0.027651913272187884,-0.03541374529730491,0.05939310948819547,-0.024871223166346892,0.06413508575478166,-0.0240237435190472,0.06738052937349168,0.017370285494164684,-0.013783182786764712,-0.08046507193271846,-0.0004589723515059929,-0.06992475654996233,-0.06483725436842966,0.036059602978866845,0.02413084351136084,0.007162808332851686,-0.08491086010568544,-0.023644170506955667,-0.14085013275477326,-0.02559699139522065,-0.02461494143405649,-0.01199644183579025,0.16441100000892067,-0.03273145005854038,-0.019448857793241233,0.029878849917958614,-0.11006708036801074,-0.04352152103671776,0.1665775499069208,-0.04175489065014417,0.021950087280162005,-0.02890932843374561,-0.02547686324354264,-0.09958211401627179,0.04805101351019447,-0.023024337933324784,0.06857407114916436,-0.0631225644239986,-0.027959937378950382,-0.09065035303965199,-0.0093862447625765,0.15056504317250502,0.011652237770607832,-0.08048423436697427,-0.04722870512059047,-0.04223130205224266,-0.14968301697960987,-0.028162244565832613,-0.03636805159228727,-0.012658772535562603,-0.02569696375856656,-0.005841185384040187,0.1862024045403401,0.06373613310335584,0.13572233211183138,-0.05703016554033154,0.013942638733673306,-0.08823706810729859,-0.020869215608698623,0.03982645796956177,0.03618527643930419,0.04277786263500991,0.0043022894214117275,-0.11084684861660546,0.06236764107897805,0.09310619118661301,0.02267009196390657,0.034550352577462196,0.03555961078494105,0.05491079089714745,0.11754553130567966,-0.0037734844381555714,-0.10167721888784388,-0.10209558290023685,-0.0339089517221189
NOx,-0.05451053536794459,-0.0430699429077485,-0.02901203448050907,-0.022804980724615138,-0.0288753713163543,-0.03240059532455382,-0.033000758076920114,0.06861566205815953,-0.04594916777389001,0.1281147902278512,0.35553506753124375,-0.02294566818546239,-0.06332208868610222,-0.04476398528871962,-0.040793030053575555,0.12213276300502808,0.07289991069485846,-0.025408624033579297,-0.01048618156454009,-0.04346394472179147,-0.03275346679861783,-0.10531198232835365,-0.0687150403339463,0.007345131117851369,-0.010573899574139347,-0.03876360202005691,0.03648617703122338,-0.018258215118216035,-0.0289191923726724,-0.07130078321175914,-0.03398958398882536,-0.026542559848137314,-0.045624655907028314,-0.017804725681139846,-0.08190872992783466,-0.02162141100920948,-0.05372760261051886,-0.04110606157606103,-0.007708053588182526,-0.001570800529024429,-0.017093197962547255,-0.03700120804109757,-0.0364817975636333,-0.008753927077353205,-0.04303691842508723,-0.004670815437189121,-0.027538187690765357,-0.02737258035714754,-0.01383056154823156,-0.07602744259317357,-0.023866924980944892,-0.030469503655693744,-0.020348231003871228,0.151520178067024,-0.024060491128325354,-0.059255303681884815,-0.03173159040500741,0.11997108260214592,0.0010576040391623747,-0.01789606811816123,-0.03022454077495283,-0.026484556463456613,0.039103807456412565,-0.020033689660881676,-0.030836339098131663,-0.03978232218912632,-0.09084018480578153,-0.051672675308092254,-0.04790653625273035,-0.013457467664053882,0.21572114015834756,0.04178366535203917,-0.024163467118919334,-0.03026057353955422,-0.030190808820880568,-0.05554632758490172,-0.07687081897127651,-0.08547477032816835
NH4,0.051857572183812754,-0.04826447181069407,-0.04758050307858312,-0.0038894671125665175,-0.0470527250693602,-0.04693210984882296,-0.06884834747304473,0.2300566303057694,-0.07942887851602973,0.26799027673664233,0.1159106640729291,-0.06720356285055636,-0.09449326281506773,-0.048775409361334704,-0.07313203442739911,-0.004840010380895109,0.23206076493875633,-0.02513813342470588,-0.008322664188727456,-0.05669670662972533,-0.057946185266144354,-0.157125462491514,-0.10271009106542793,0.05239415791731816,-0.03429376477784263,-0.04595401288003463,-0.03908697708265223,0.010502844774751337,0.05649629120043374,-0.12313071842552725,-0.018431141677768256,0.012810067500342016,-0.047435371139036724,-0.004248326547535281,-0.0949805381336655,-0.04070129634517107,-0.07998834500164867,-0.04873767299360377,-0.013139866391624266,0.091299581143437,-0.05420075196155848,-0.061111699084390875,-0.07230711466356007,-0.027776801372970374,-0.01670766186475807,0.020823503362050192,-0.03126589785950093,-0.04256341049678389,0.012489702192662815,-0.1292529314468159,-0.03642715271007484,-0.05137195092398836,-0.02032198323502286,-0.023045277800977208,-0.02704061226906711,0.13123980197816845,0.06252942243966789,0.30858438979483216,0.018923879102534423,0.01730826165132582,-0.07464124564394839,-0.06647370032390454,0.23347746526205274,-0.03392505264662504,0.028460423131843167,0.044427407264677046,-0.13199697322994708,0.021182164273936807,-0.003806191463116092,-0.028670376745250675,0.309198707846696,0.13436121442418064,-0.048196172024112416,0.011935173886739777,-0.027078671216530195,-0.08847596901296217,-0.1221416425635002,-0.03983385480353141
NO2,-0.09219411499525461,-0.032566173145698284,-0.042983487442389785,0.0009133827230432992,-0.022008347059367713,-0.033912633726011956,-0.0243018767594709,0.10378283229595014,-0.06603157292315553,0.1566636041798523,0.2667431299982649,0.024398313506925024,-0.08663229132532821,-0.04817876359166093,-0.07012293724108548,0.12393195805839581,0.08687250273781004,-0.024342195596048666,-0.001634327925419525,-0.06386957152434794,-0.008300930314928574,-0.14558760221140263,-0.03741796110288223,0.02286214269635834,0.013715817704253777,-0.054434661814636534,0.02333078226235627,0.0054355974260549,-0.04149021120842407,-0.0830242420588006,-0.0373533739532254,-0.007591832103474161,-0.03369786680395064,0.0183577269960585,-0.10308711850199286,-0.037674891011940825,-0.08179308186443353,-0.04664985837420904,0.03062502918687906,0.04924513601740042,-0.02139325709976744,-0.058005622118338776,-0.06612619346842002,0.003223839971795793,-0.06482131104038073,0.04066669846704939,0.015250313213484799,-0.038338425070575846,0.000831012313310901,-0.07546962127913018,-0.03183164319739226,-0.03492601927137801,-0.024990893644110956,0.06782926655423954,-0.02061966538559592,-0.09560078130513425,0.05857503136183589,0.13919170770822573,0.03210557409729725,0.006589241939480421,-0.05827781856926298,-0.027883828244311723,0.055629879925777725,-0.020714889226357763,-0.03745513204764414,-0.032933420211342386,-0.12147242504348896,-0.05279986251127766,-0.03295366752949521,0.030308669295407247,0.21386272291661307,0.09515048097963807,-0.03731918950139422,0.029591434542867737,-0.057394921317126826,-0.08363270378772378,-0.08489976297648319,-0.13197780293761874
NO3,-0.05372930161760865,-0.04313445723603293,-0.028699236230981758,-0.023146475897198072,-0.028915661189152148,-0.03228978259958706,-0.033061204994296794,0.06783992431559219,-0.04548838330180632,0.12729458781798997,0.3561029164444143,-0.02368669937449004,-0.0627609743748393,-0.04458844757469406,-0.04018927645900937,0.1217810796576477,0.07247166101713311,-0.025359846498608236,-0.010608434757420512,-0.043004225677224325,-0.03308122305667936,-0.10435325769234285,-0.06906406807749751,0.007063158939004435,-0.010957235640483115,-0.03839638668522083,0.03661289123731604,-0.018611253444773893,-0.02863034317710775,-0.0709148101168817,-0.03384324774601183,-0.02679352378638497,-0.04570653809044003,-0.01837001089955651,-0.08133481455590222,-0.021292809234381413,-0.05311123173255557,-0.040904107323412944,-0.008336636487435477,-0.002426820120624387,-0.01697545388418008,-0.03654835147889378,-0.03588405991464809,-0.008933648079243784,-0.04255498443891191,-0.005425949344186238,-0.028190030118457894,-0.02711496945573961,-0.014042358441403988,-0.07583692036444258,-0.023669333974300565,-0.030313929442813466,-0.020216126487016144,0.15253827479902726,-0.024055450340407306,-0.058484240211720474,-0.033176733103257,0.11933019580846932,0.0005292796807085623,-0.018263456467195807,-0.02967019324746841,-0.026391212646412643,0.03872122470067655,-0.019969467319951653,-0.030643199619494233,-0.039793618281213985,-0.09008275484713917,-0.05151768822269439,-0.04803363856099401,-0.014162892888934644,0.21518521604338225,0.040770438355186914,-0.023877229084533165,-0.031194086180486413,-0.029650923662567694,-0.05492481945040166,-0.07653273209299555,-0.08446281058666702
temperature,-0.02186819908941825,0.2251679269945784,-0.004428954442432323,-0.04666680012555263,-0.0035335814323927614,0.13978060452027363,-0.044243027391471575,-0.1784088687803312,0.24151615668953877,-0.2763913528415063,-0.25214987667922883,-0.19076589102931665,0.2832356357626483,0.08422596387093498,-0.05429342630699216,-0.06087396002450714,-0.2023624891962041,0.10994664702046472,-0.029554157465859286,-0.13958682250887341,-0.10148871114323368,0.24126450524395227,-0.09155953780854542,-0.045625416896955186,-0.10259272492642776,0.24600814674783708,-0.07184708843516445,0.11721605657445325,-0.049548078670063674,-0.03481352910148207,0.11560715118071249,0.1418930437895947,-0.11041881595623333,0.06464182009023625,0.3095842140606245,0.13109487184097682,0.0901488952612336,0.2447453534646067,0.14161932420522658,-0.06843596666969973,-0.13805543023687658,0.13253226934940526,-0.03644740146917347,-0.07686216773093532,0.2131855612927302,0.05698111877975961,0.0871252967962894,-0.0009420497593818675,-0.20989294645030532,-0.2214613602071614,0.07402782167376358,0.04157089724690556,0.0007360200648096546,-0.16033308941134505,0.05141164468023373,0.0646954420298442,-0.24115428370152261,-0.2338757203072541,0.050432311850595504,-0.055731479309884216,-0.08708591477042874,-0.037889917489640546,-0.15035461890526802,0.11984045698223111,0.07132838566978367,0.031386298488028534,0.19503681627223393,0.17217581343915056,0.2162464843256606,-0.12584855589268196,-0.11147045795690536,-0.18762399009355632,0.18236157068364497,0.10081299260200943,0.07733152199105386,0.0033140724652343267,0.022227302049741167,0.04724423748594554
salinity,0.06696171600775704,0.1069434099571093,-0.001997643789850008,0.09271880834885274,0.04236985693725697,0.07897410684932384,0.08241038533438941,-0.056970451278501553,0.07731389245419912,-0.36382815372229266,-0.45668654367704664,0.011026131837450845,0.18848325824824042,0.13005714147630948,0.06603662528465182,-0.1808061233035888,-0.3049874399477783,0.05605601978642874,0.03671693196955872,0.01852441202375023,0.037461840684582394,0.22501632480583345,0.16724612148458115,-0.0421479436746269,0.019555053827957723,0.1307420148758485,-0.060573065207673776,-0.004876767552069979,0.08008986842080809,0.09515488983103598,0.04581108720267401,0.12113320933594518,0.05126267248376351,0.039651311175815135,0.2537401457889165,0.05296856321789365,0.06125880624414308,0.1380627480942755,-0.267640985794922,0.021536441692274925,0.00268426244589909,0.1778493916884234,-0.003818428436654835,0.0024672779379118137,0.08767655252971049,-0.031461460821805134,-0.03253099921894206,0.005279169510201916,-0.03198778945042151,0.015256889518559847,0.05458542256483506,0.05725925551502437,0.035855429855030874,-0.2640236987040073,0.10273475544082647,0.17814623879905012,0.12885585698418672,-0.20740672695470394,-0.10137386127861861,0.07732385595359331,-0.003154687074063969,0.12659028163795621,-0.05711609327807846,0.0625100445955,0.09661905845631957,0.04317226204111943,0.2167490774094919,0.11619896712901108,0.14935808178942733,0.06849884793065258,-0.5445364282837972,-0.036799842068789855,0.11178042582581525,0.06745486272455233,0.09358989683262406,0.10791950492927133,0.11154115208780388,0.15676826379758096
Chl_a,-0.08499085132232909,0.08350138972934057,-0.04043830752419744,-0.022576978069531992,-0.0422633905811647,0.08824104269272065,-0.06164583882007048,-0.06776905888653488,0.1680542296039717,0.11489325597720093,0.14574968165936314,-0.07613733189445604,-0.07827524560945386,-0.04290573582765289,-0.08788420208525785,0.10127520171705348,0.07586965586754005,0.04209954419124583,-0.01951084926404408,-0.08603855506752725,-0.07480920195130789,-0.1430854366902956,-0.10190528339775647,-0.01602732357201952,-0.03174732012554285,0.08899556991700268,-0.02561701347685564,0.11853243745340479,-0.054431051715445634,-0.10907765405813455,-0.012204512124510208,0.04145343851909718,-0.10582731050512881,0.0038444897097119476,-0.0800038373189807,0.020498499674323968,-0.07773941254659772,0.07731771512799414,0.0757528545217885,-0.004141331753463854,-0.04635236370634631,-0.04574688391838097,-0.0632441738219285,-0.02770336302119713,0.5687788831895416,0.032631846885143236,0.0252053557302352,-0.03890624157184436,-0.05888247152875796,-0.146274482206025,-0.032706243352709344,-0.04270211432111503,-0.021185677736072085,0.06348830754159353,-0.052492721458795535,-0.026523484987518983,-0.16688977103386465,-0.009256259074263116,0.05353862871865651,-0.02800865708383427,-0.06383981145986714,-0.0851015000656932,-0.06038211349583313,0.01956998627212986,0.024754433326178497,0.21637004567639034,-0.11212982003297553,-0.04279869797116603,0.04280105782433062,-0.05242810514519141,0.13016414772643442,-0.052480471654540436,0.032988222857610806,0.09024396666506403,-0.036782117041715204,-0.08970787210285311,-0.11135582306265397,-0.09770478926547654
Phaeo,-0.056078381858816084,0.03670739139891982,-0.023869597125450587,-0.01098900509353224,-0.019574211797579028,0.046786799839657,-0.036292213602170886,-0.046646790926911604,0.02889804557863361,-0.0006826412823554943,0.01853463320334331,-0.04969990347663685,-0.061874396794582995,-0.019577697053684513,-0.04285922344105732,0.08748143796792586,0.0051787791901528515,0.015305845764661676,-0.008153811869302486,-0.05754842398600858,-0.036417981736801504,-0.08733867432019207,-0.04052782737973547,-0.009818732344538549,0.0026727553375170583,-0.018709281516141436,-0.009425040004007203,0.30076554123732896,-0.04291966161566382,-0.06610506435667382,0.013289113550744393,-0.008617428156577874,-0.07035141707098187,0.01648270740416064,-0.052621414764848565,-0.0025336179024122753,-0.05094821156492571,0.009133793851498062,0.12292268356653857,0.0087224794632189,-0.013932447085266433,-0.03796777184403474,-0.04087339184950549,-0.017692892370450235,-0.0021588580331630518,0.06227273611175804,0.071131856663751,-0.02220781276541009,0.02241067086193095,-0.07192270118090044,-0.025372057855477317,-0.019530151204066343,-0.009495637024963593,0.0024781570621801416,-0.035574605802543846,-0.033911814253736405,-0.10670346115733662,-0.024778874501945672,0.06492170929218576,-0.019835916674052552,-0.037556248589072236,-0.036000614663700886,-0.0376631794613531,0.039729361993824694,-0.008028221982826614,0.4900674588663221,-0.06274445319924465,0.00991712236319505,0.07334347935008856,-0.022516703182628807,0.05819523048260637,-0.031449193396350716,-0.023163601982968837,0.03676182406206119,-0.030217999504764913,-0.04734239745466444,-0.051828965819107814,-0.06448984542801076
Chl_a_conc,-0.086558800411445,0.08004931380313873,-0.04042077710660836,-0.02193252716482589,-0.04078634372246344,0.08676395781640914,-0.061593160308513084,-0.06954374686890999,0.14889446683598004,0.09624491189792503,0.12736044446016026,-0.07739620769801327,-0.08249603625981151,-0.04132641228934907,-0.0853980923868998,0.10875248250276459,0.06508370925078517,0.03948993183924661,-0.01858933868974254,-0.08783726936500076,-0.07267535751508444,-0.14380517668059858,-0.09653303553449669,-0.016117644195601043,-0.025919946817377942,0.06961453098637953,-0.024059409117830815,0.1811448521374248,-0.05733717236987518,-0.10949724975662027,-0.006635184266577226,0.032452295442575774,-0.1079221449887465,0.007701877091690229,-0.08143459070710843,0.016516554981541778,-0.07907976430837492,0.0673728874744384,0.09695407825952118,-0.0011076100440769766,-0.0426864474187112,-0.048704047072243954,-0.06417847377574787,-0.028055275818676804,0.4767916758806764,0.04429554706128104,0.04046779201231418,-0.038683721967764796,-0.043335560710440105,-0.14229619358779844,-0.034339162416793925,-0.04114260307409094,-0.020359343386550263,0.05395876620443614,-0.053716085259566324,-0.03146856613711582,-0.1690419185966843,-0.014496466296702395,0.06256188892787362,-0.02889335807894602,-0.06377776361697343,-0.08120039573826796,-0.060904739920297365,0.02721198400141013,0.018596744423450585,0.3146572171623116,-0.11114650932255565,-0.033228498485897304,0.05583639060481434,-0.05011652881802672,0.12504762472932768,-0.052585721885074,0.021398013371594398,0.08572315775017615,-0.039075766892763375,-0.0881459212846917,-0.10753325023983647,-0.09951342551307185
