,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PO4,0.03321672864534932,0.09693640972000762,-0.029321617636918693,-0.011010159300078069,-0.010456843513568508,0.05970445102226229,0.027233177855611676,0.064210833804298,-0.024967169864172876,0.03628388736396709,0.01735126730374683,-0.015560327989364957,-0.08055909218515694,-0.10216331179220893,-0.06977727628620868,-0.06481229364822544,0.03455463896426131,0.024450763686319363,-0.10159162755649989,-0.08489736057920447,-0.02016055772604305,-0.1403206234553611,-0.025602845392386185,-0.024599298143377645,-0.012116271509352558,0.1650889844948693,-0.032732989839926056,-0.019946120458505984,0.006275219675995262,-0.1096908714652462,-0.043546541965137756,0.11744836135802768,-0.04036842341089325,0.022011530990722325,-0.028684421076669457,0.06304006280363807,-0.003795743031016553,0.04933391341612384,-0.023029098380319277,0.0685692519868415,-0.06303310605796536,-0.028055863763631735,-0.09077889284167612,-0.035644653491299645,0.15082673086460868,-0.15020971874001457,0.13639732363031903,-0.05966709283736656,-0.04207940573307235,-0.09867872171295317,-0.027763425400060108,-0.03640176808665299,0.16656836422273957,-0.025689110661782366,-0.0031992784876677827,0.18593095449721742,0.05921441240894894,0.04068399392613079,-0.05774871727636498,0.014037488714311989,-0.08785215916642826,-0.03670812881140801,0.06793796292925086,0.036186508061130385,0.04288344785698374,0.004281116562914468,-0.11070873450788779,-0.07204574579800466,0.09387521431654304,0.03571691949951212
NOx,-0.03306663625643169,-0.043038733982855626,-0.019558650588595933,-0.020821969063780775,-0.009437769397750964,-0.03280582111627307,-0.02285437795944502,0.06862641773674232,-0.021500307569687793,0.07393608825456593,0.35548369180682937,-0.022591239004506117,-0.06331146180953136,-0.056016688645131874,-0.04082544769564708,0.1221086645095174,0.21571305260521284,-0.025590654736423746,-0.07661395768739529,-0.04346774541101402,-0.04513886646195812,-0.10516750811604463,-0.06833956466184007,0.007300754560814281,-0.010593941869173026,-0.03908165660735197,0.03646266237993264,-0.018427915755003518,-0.011785996274602395,-0.0712611552601603,-0.034032832792669054,-0.030361328410220403,-0.044890950664254595,-0.017832807925278325,-0.08187692286300122,-0.05267145016654138,-0.03036936468441439,-0.04151827356690409,-0.007713135129132586,-0.0015724354518313367,-0.01719806100908973,-0.03716406545182267,-0.03654363615828454,-0.08655309704538841,-0.043157245835296454,-0.07673194645770148,0.12131866753516315,-0.03191460987687563,-0.014038251276467215,-0.05483489937600794,-0.023936851383619985,-0.030519985259317234,-0.026640341126530492,0.15156360750632275,-0.024562452082411628,-0.06003613971535929,-0.0367177258470517,0.038679575404287715,0.0006904976113286498,-0.017960597238782343,-0.030110146596922696,-0.029538192509098064,0.12873021568641574,-0.020046512760766667,-0.030890256048313497,-0.03992574181505808,-0.09093318805673112,-0.026713586135177686,-0.04819017079598173,0.04155511517278667
NH4,0.059670210858822605,-0.0479625527840746,-0.032717294022378995,-0.05314820810890504,-0.028911615634663292,-0.04713130584743744,-0.004592739962819758,0.23024087320778358,-0.040459519895778284,0.23258081678678608,0.11586137295911694,-0.07626203289635547,-0.09477903187362022,-0.0889851205024123,-0.07304277354689326,-0.00481329063918085,0.3091967318398071,-0.024718454206915427,-0.12192643916695659,-0.05668103007291163,-0.07807418641318817,-0.15684394670538349,-0.10277002757103343,0.05242972112305828,-0.034661560815153133,-0.0466337743813855,-0.03906343081246381,0.010305731781760065,-0.009620124682056745,-0.12320975947564464,-0.018476765935606536,0.012344123533537067,-0.047673536666381085,-0.004099022267709787,-0.09485652358454666,0.021089284831957645,-0.027217774321332978,-0.04977698347074787,-0.013135436492771529,0.09132470772211898,-0.054149800408935224,-0.06131948848237198,-0.07238644714085563,-0.04884292897672019,-0.01695260320891455,-0.1301962412933606,0.3115389596962187,-0.050289278741087205,0.013188551162813133,-0.0782252385206193,-0.03602360499938041,-0.05144561916125452,0.01315066935333729,-0.02302344388991908,-0.02733981359533265,0.13333405905264722,0.01845290031243538,0.2344635846613784,0.018721670946088956,0.017235897325873183,-0.07415454677220937,-0.0517997911237086,0.2679832252139157,-0.033907642556049465,0.02877859031809875,0.04442275358053674,-0.13195737550074138,-0.023350227921921277,-0.004811300189465538,0.13471824157972678
NO2,-0.04927464808811433,-0.03221257743876162,-0.02760889508059613,0.023694832714228887,0.00276624400533585,-0.033957290588063876,0.0006297943443621125,0.10386228454807725,-0.03748803299888196,0.08770433051850188,0.26669369938689047,0.020699970626558668,-0.08671802403279981,-0.08450048485874319,-0.07025921422824645,0.12395028910056466,0.21385627614685637,-0.023686004319367206,-0.08451674840805726,-0.06387380709720508,-0.06437673533955868,-0.1452977622229359,-0.03732067524184492,0.022870150436751224,0.01362743077827099,-0.054936333228053365,0.02329947512203745,0.005491485415770858,-0.0034018153964498,-0.08252995537149209,-0.03739993760164283,0.030138126640252158,-0.032373346101317826,0.018590448706855445,-0.1032181775647682,-0.05437197678613314,-0.05759783965016536,-0.047401967252067675,0.030624805489838303,0.04923171388596685,-0.02151146953647375,-0.05828538861783832,-0.06622374438683222,-0.13270001947021953,-0.06500857037680075,-0.07591780247773289,0.14272604881143358,-0.04673881590657357,0.000823977688153285,-0.08201265547008346,-0.031694875615530395,-0.03492626795543022,-0.007556113333690656,0.06782408906478087,-0.02098597969428958,-0.09772433292554962,0.05372951812305024,0.05551151178385779,0.0318989684781635,0.006544564681071582,-0.058191007607123126,-0.024318375382655626,0.15796374018797682,-0.020719056158431438,-0.03724620041503299,-0.033061737707409826,-0.12155278836539689,0.02447984910714201,-0.03353192873407272,0.0953333679563641
NO3,-0.03270531597625882,-0.0431087873712694,-0.019370943348062514,-0.021520730820957956,-0.009619521410891068,-0.03270004585966169,-0.023191779103404,0.06784948889205314,-0.021173137330638143,0.07350857225106967,0.3560516429218539,-0.023264601948593772,-0.06274874438952646,-0.05538721633777442,-0.040219850831423515,0.12175632634886531,0.21517712198860087,-0.025555586844929114,-0.07627868176650565,-0.04300800900883814,-0.04469450850630681,-0.10421162404736542,-0.06868487110408203,0.007018012401048225,-0.010976068365366465,-0.038710496693220284,0.03658957033520716,-0.018784326234607962,-0.011896914544561715,-0.07088298230932671,-0.03388632668886947,-0.03130553525317562,-0.04498476322345463,-0.01840243385852782,-0.08130033434684544,-0.05250413134323233,-0.029828597516989144,-0.04130948176501531,-0.008341786890856882,-0.0024282512236332293,-0.017079815161687422,-0.03670880165210386,-0.035945131368626926,-0.0855443289366753,-0.04267386242561434,-0.0765439099926794,0.12063722159911319,-0.031579743010758415,-0.014252898360595541,-0.05423064243994487,-0.023742575126474805,-0.0303651285541687,-0.026893307612578958,0.15258241277156342,-0.024558387119995608,-0.059240294646964356,-0.03815213449359746,0.038292931150473095,0.00016042203697910892,-0.01832815189433355,-0.02955563304895801,-0.029548857115022358,0.12789680465241776,-0.019982403214225557,-0.030701423944093097,-0.03993691632123582,-0.09017572743815014,-0.027509866015498756,-0.04831154001422169,0.040535524986260146
temperature,-0.05189868211305887,0.22618851957340907,-0.017817205088059066,-0.18395880556190927,-0.079588696011962,0.1415853847043156,-0.04667628393956733,-0.17855865798206733,0.13123519675485185,-0.20473008146575827,-0.25206472712031724,-0.17095475735906074,0.2830849469666257,0.005980752439254422,-0.05416235788167643,-0.060818969327131295,-0.11146357853798974,0.11117672013663704,0.02178196839329089,-0.13959757131530626,0.2373207932585088,0.2411020332552898,-0.09107795543109322,-0.045744874438099006,-0.10293626827754072,0.24848505210316604,-0.07187834815538956,0.11845310218106844,-0.029404814201329448,-0.03588568949357181,0.1156335314462591,0.10135938226582288,-0.11129958082458619,0.06493644176707239,0.3092933257074517,0.17347175831925907,0.07744269916281687,0.24853294505193804,0.14177908612427562,-0.06846907461826048,-0.13823729615817534,0.13289500797574189,-0.03641304254177115,0.04374085363924769,0.21411030285761168,-0.22327171199920087,-0.23637961094656884,0.0012736731202528577,-0.2110807493660449,0.0871849002479439,0.07380419393944303,0.041441826206463195,0.14175824664954761,-0.16032212400293222,0.05621139799576511,0.0620988896366471,-0.26064657764882687,-0.1512558245933343,0.050780306344144904,-0.05555242615467698,-0.08704240582207066,-0.007011838747369471,-0.2754478553312674,0.1193698332013257,0.0717053606221569,0.031215956602505177,0.19529396947342936,0.09243906006862257,0.21967871005190504,-0.18823473617489406
salinity,0.08345009467889151,0.10648554111014608,-0.00105192996025879,0.002834465354588765,0.002882467948050354,0.0805508798234266,0.09291075367370005,-0.05696615355182275,0.053064775475444026,-0.3074934750253502,-0.4565956849466863,0.022516041079186387,0.18868378550308007,0.10940167141030957,0.06614377810599799,-0.1808377198029586,-0.5445354021965132,0.055676868769728105,0.11183862682959612,0.01853498850451953,0.07670239741798843,0.2250967222064127,0.1667129373624559,-0.04209889489450874,0.02015117119488647,0.13226479176672234,-0.060562053198741306,-0.00689243759914618,0.03894485609927008,0.09628076219071788,0.04586263239334953,0.06654153176654934,0.051263974564720816,0.03945626344721686,0.2537343342177748,0.11876461028292282,0.09388615905530935,0.1403743694983125,-0.2677442525114785,0.021518689720068374,0.00276280116513042,0.1781912278159415,-0.003846436024666668,0.16757086586200615,0.0882562527472547,0.016358773287829125,-0.20692654393465731,0.0017664008434328483,-0.03157266426120349,0.0660526326807991,0.05501789596353576,0.057295224874500804,0.12147339628966733,-0.26402269131937284,0.10606940996735362,0.17732448781331245,0.1538479714734804,-0.056127237974981356,-0.10153127978021095,0.07751982509552777,-0.003612991043259412,0.05231991542086982,-0.36221195081177493,0.06270642674073801,0.09638611512015463,0.043340450633119365,0.21713708377950308,-0.04083880644298972,0.15141296860889528,-0.036427530864894656
Chl_a,-0.061859724922640275,0.08373648658426577,-0.025322097792671125,-0.07033570159359058,-0.03020507497597569,0.08822571608142955,-0.023121968276997928,-0.06786071417241515,0.020523812287830057,0.07660213274299613,0.1457199577844643,-0.07363988732003454,-0.0784962771390949,-0.09006525720757211,-0.08797074415526487,0.10133047000229703,0.13016263037091147,0.042525000418181094,-0.11122880073165706,-0.08604795634828433,0.1685359968353064,-0.14277549268638665,-0.1017410553333597,-0.01610285020888318,-0.03226215634245569,0.08941629695425056,-0.02565452099699296,0.11839666665358754,-0.0207484720156966,-0.10967441802756506,-0.012244659331178815,0.09029131966038313,-0.1043282105086744,0.003919154178069076,-0.08017437407655484,-0.04393414353924632,-0.03705325525713647,0.0779752427839547,0.0757622932465349,-0.0041597502063173905,-0.04653480663818209,-0.04594292490148133,-0.0633385658871882,-0.10447824579767691,0.5688650107834797,-0.14759225785939,-0.010324755463694154,-0.0427347051779608,-0.05944274768084347,-0.079530967018944,-0.03305280331146891,-0.04279954138423349,0.0410944964533145,0.06349240744837038,-0.05140172824425181,-0.02944278074911049,-0.17439490438933603,-0.061508742360839405,0.05327681208098761,-0.028025247246781734,-0.06354308651059862,-0.049638300842461416,0.11533125401874741,0.019559582355765617,0.024750166917717673,0.21618377385178827,-0.11223241075815585,0.02517838118063985,0.04311188434879251,-0.052906999896741136
Phaeo,-0.04797195094534868,0.03701170860359351,-0.01322731215222368,-0.046610729734137886,-0.018865740552703993,0.04719015501399423,-0.011557605685542857,-0.04670120285145493,-0.003053808832172555,0.004962241589580479,0.018527796217513073,-0.04693643770221448,-0.061920849674986005,-0.0475958098502117,-0.04294839045092488,0.08756646898921089,0.05818811748945777,0.016369134937996643,-0.05162229781023652,-0.057555611293929075,0.028694221106952376,-0.08714941573709956,-0.040857700694811996,-0.009862514270923007,0.0024731903862000824,-0.01904221526756096,-0.009449109803020621,0.30053412744501595,-0.00867289321672038,-0.06648704746834469,0.013256488422824762,0.037668051851408806,-0.06920950320026967,0.016790120832983934,-0.05280658986228439,0.009122009777875039,-0.030417119136257748,0.00844524010207118,0.12294661986177922,0.008703276630511424,-0.014086891575699619,-0.03802146180161439,-0.04093804510581715,-0.06650371781148703,-0.002293728514043164,-0.0727478671337633,-0.02525689420055382,-0.025685559689175606,0.02203556064773548,-0.052455884555444025,-0.025679962661418896,-0.019580750516450557,-0.008638552285385716,0.002496687629578753,-0.03665909396466925,-0.035232629964653026,-0.10329692324259296,-0.03869894433813677,0.0650742128576466,-0.019920806249054956,-0.037469222069731786,-0.021947695501115555,-0.0006032081397081696,0.03972224378445166,-0.0078044660032912435,0.48993170998154373,-0.0628034226033827,0.07464479900118552,0.07255536804344989,-0.03178294308520474
Chl_a_conc,-0.06494381656556442,0.08032925582523029,-0.02484423244217327,-0.0716881468935554,-0.0304734077191319,0.08686060826367303,-0.022544318635985834,-0.06963544669290464,0.016396563984783757,0.06563968761951477,0.12733364082709625,-0.07454979217360255,-0.08269416100990612,-0.0885146791436314,-0.08549493695385554,0.10882195593475977,0.12504441997442187,0.04013570994199264,-0.10737052801839807,-0.08784711129905395,0.14924347556329526,-0.14349365454706053,-0.09648476163987348,-0.016192921067569373,-0.026406233860370297,0.0698772543057121,-0.024097424432686795,0.18096806862405748,-0.019769013866693417,-0.1101018269805052,-0.006677737917679975,0.08600894926915861,-0.10635390722267807,0.00784800837979559,-0.08162799922196648,-0.03439736070910297,-0.03935739656419898,0.0677378046230101,0.09696849910287438,-0.0011282824276753946,-0.04288150521863653,-0.048883162105317485,-0.06427525118941184,-0.10574519017025713,0.47682734462701304,-0.14362624572538352,-0.015523044648272415,-0.042841198736291525,-0.04390764755377975,-0.08099276648549296,-0.03471362981840602,-0.04123811201369848,0.032145298922055004,0.05396723846401401,-0.05309485849000918,-0.03427735173293043,-0.17441609756569626,-0.062131541257499555,0.06238355136193861,-0.028930330443086558,-0.06350509308903787,-0.04762054761463266,0.0966340916942118,0.02720131931308596,0.018653915131123012,0.3144640217659136,-0.1112486246852932,0.04139894380410046,0.0558832897899527,-0.05303432399686751
