,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
PO4,0.03222301639836954,0.09730865524104082,-0.02829088063555984,0.0062566326941390525,-0.03524154895813919,0.059507368249837475,0.027296926625919964,0.06416660180766988,-0.02440427096110509,0.03640333144343677,0.017402180977740357,-0.01379311512637369,-0.0803818655570494,-0.025384147979515666,-0.06976436419145572,-0.06482479022571355,-0.03608880069918703,0.0243537418388975,-0.10175392145407235,-0.084899793590291,-0.02212444639060598,-0.14012276326988798,-0.025532527006547595,-0.02461407601557433,-0.012033154165303456,0.16441599623361547,-0.032725635171671055,-0.019177398687686812,0.06457464308031294,-0.10943050618021342,-0.043319119859641306,0.16664469093177509,-0.04137326492528777,0.022011186498034,-0.02884365643670698,0.0630529033650773,-0.09519653624568754,0.04805171076968938,-0.022975598638660694,0.06858171327761312,-0.06302603003040758,-0.027937222401363405,-0.09076101834453708,-0.010501279954194576,0.1505647810710355,-0.0877949466602337,0.13578081346544027,-0.05934529298764771,-0.040639159554238226,-0.15108875737312824,-0.027971077662327024,-0.036343986649042155,0.022408816000767606,-0.02568937337700769,-0.005664276472602323,0.18604945328885303,-0.07634524037373414,0.0401067785626812,-0.03157603612865386,0.013947829212286371,-0.06709411167432386,-0.02405669906118829,0.06798152623863808,0.03618366812976645,0.04280462396021478,0.009541481827422576,-0.11057008413076769,-0.05696519136606243,0.0933541004688436,0.03553688931344461,0.03455116063455993,0.011957966915210628,0.0550174473041477,0.11753005950828962,-0.003769909466978926,-0.10152401327791741
NOx,-0.032334284747526594,-0.04311379359668069,-0.01902904461852585,-0.011722491282504008,-0.029098986666878678,-0.03264607247094739,-0.022883427607092725,0.06864588217897383,-0.02124019826173478,0.07307300921314772,0.3554924166983673,-0.02305920431494479,-0.06331390417408662,-0.014605546748606514,-0.040841906574225886,0.12212826044402808,-0.007363427194965983,-0.025406510410922775,-0.07673612162397003,-0.043466611109002434,-0.044534799306462564,-0.10505710689609712,-0.06830258422885677,0.007349791878267735,-0.010591219178502136,-0.038772095788641825,0.03648090981389262,-0.018192348029820497,-0.0369145037379605,-0.07115850046082922,-0.03397733341905701,-0.02668503692885081,-0.045622428122887006,-0.01780231053439543,-0.081966449980906,-0.05256950683896067,-0.05291438762026113,-0.04111125221513236,-0.007692193561792685,-0.0015735789109350608,-0.017126319176810963,-0.037090117172089036,-0.03652468419834487,-0.00993860339055464,-0.04303269001277218,-0.030060843350380825,0.12095414306728823,-0.03180589348300647,-0.013517949598469171,-0.0769292937256817,-0.02384227227100873,-0.030477132001882422,-0.013669676288466133,0.15158862120662706,-0.024005902557016866,-0.059816108866458106,-0.02959145181161522,0.038930786250159534,-0.08662263617634985,-0.017944121311555556,-0.037831775913181584,-0.02914348857851527,0.12861706401734346,-0.020045459809918637,-0.030877640840739483,-0.038933850937536915,-0.09083222591202073,0.00107502854556078,-0.04792635446554243,0.04175208645971819,0.2157152477580522,-0.004821674477144095,-0.02420322706566925,-0.0302676621256611,-0.030315687832297492,-0.055298171973632695
NH4,0.057662823948058134,-0.047995846594100694,-0.03218739460741643,-0.009478730745023539,-0.04720790451429613,-0.04714254788491404,-0.004493751307224786,0.23018649151992132,-0.03997658081039107,0.23283187474417266,0.11589981133056257,-0.0672417593027169,-0.09446703987385513,-0.026050713548241147,-0.0729927432398404,-0.004842475669326645,-0.018409820233072055,-0.02499313599264625,-0.12188543500567636,-0.05668459752353631,-0.07668127768755889,-0.15664190093202318,-0.10266275521306094,0.05239491437980892,-0.03436428353056817,-0.04595667967720337,-0.0390627053256768,0.010657255240621798,0.060868392081001844,-0.12293883273527675,-0.018309672987116273,0.012753151731186492,-0.047255446712184526,-0.0042127237781758985,-0.09484519308459516,0.021104382643439085,-0.07774332762914986,-0.04874374775714435,-0.013110518728742745,0.09131506981219378,-0.05411113473222337,-0.06117233032076465,-0.07239146517119847,-0.029761715310599395,-0.016708468978815366,-0.0742197316095529,0.3088128229887513,-0.050062268336374685,0.014215911683758943,-0.1307680138801161,-0.03634521803480481,-0.051376126269650865,-0.029064845625205976,-0.023059091058667595,-0.027006494320257847,0.13291248410044987,-0.02751398015606325,0.23375774877880634,-0.04030417992881971,0.017168476354189072,-0.04846583234274882,-0.0728994560405111,0.2681284515774903,-0.03392412605265378,0.028453096448015233,0.048721279476522064,-0.13186210136491777,0.018861804125041248,-0.00366598713386208,0.13430705634389722,0.3091887579474325,0.021143912603857992,-0.04809426544866807,0.011948771568156444,-0.027167463876842456,-0.08836733629503307
NO2,-0.04899111025212753,-0.03271926406454086,-0.02669444191151627,-0.003402708170078471,-0.02226841851736619,-0.03414533612079551,0.0007430588879191677,0.1038073574958141,-0.03720281790297706,0.08737812347914897,0.266716273194916,0.02439029776938189,-0.08664420101315609,-0.02241379570587381,-0.07024790576904943,0.12392387707195981,0.0006165685744629161,-0.0243396019914369,-0.08463900519267087,-0.06387375587606234,-0.06336960765827876,-0.14511813245628866,-0.03726815025378636,0.02287202827190521,0.013692706180401151,-0.05444205258948038,0.02331128984044856,0.00552895109881985,0.050747345223063955,-0.08215837671924886,-0.037310474689614306,-0.007734995562206248,-0.03358631568941293,0.018358845066840816,-0.10325559082017852,-0.05421865709362855,-0.07978653685236062,-0.04665900732156311,0.030647641698217362,0.04923189692913368,-0.02148977210933024,-0.058114050581603904,-0.0661972611535021,0.0029421471916343516,-0.064817571926453,-0.05814624920967963,0.14068291137659739,-0.04666194379745788,0.0012093987601141806,-0.07675626033719796,-0.03178616473604118,-0.03489910623745325,0.03003937294128267,0.06782998303520325,-0.02050535232981046,-0.09732456262739995,0.011936236241907526,0.05542675882696334,-0.13301604774697903,0.006619316962735912,-0.058194895078582456,-0.026328036669164362,0.15794204778636683,-0.020735318797320938,-0.03753876108151924,-0.03205080798470546,-0.12139883206709251,0.03214160823136749,-0.03295394933055294,0.09513575566958957,0.213852086605353,0.040269492194366555,-0.03744838936420347,0.0295583328939414,-0.05752888812149996,-0.08330125000136449
NO3,-0.031967293691187955,-0.0431763435034167,-0.01884924455702202,-0.011832486532852982,-0.029138071310336442,-0.03253483033737828,-0.02322316126926608,0.06787016134941777,-0.02091413711242531,0.07263867572237172,0.3560601104477291,-0.023801723008025466,-0.06275247125895769,-0.01443496317419833,-0.04023673643260749,0.12177664951038596,-0.007479135970957208,-0.025357746559675178,-0.0764005228207313,-0.04300685935713247,-0.044098852667977806,-0.10410268501788278,-0.06864825105509353,0.007067719001488311,-0.010974411652864897,-0.03840487678398458,0.036607878660762865,-0.01854602485721294,-0.03830124701088556,-0.07078514952806832,-0.03383154818142793,-0.026935614511363642,-0.04570616665956277,-0.018367580149693374,-0.08139050811486187,-0.05240332578024509,-0.052320354883218845,-0.04090921730879048,-0.008320932473399344,-0.0024294141286910903,-0.017007414930430707,-0.03663669636484617,-0.03592635673571562,-0.010130493122976588,-0.042550758865744276,-0.02950638254811641,0.12030206943014686,-0.0314707735366786,-0.01373168206273109,-0.0767298862568036,-0.02364509861821116,-0.030322122400162917,-0.014373577058240324,0.1526076843176164,-0.024002016290021043,-0.05902388492764739,-0.030216552302308627,0.038549168062696475,-0.08560951289681429,-0.018312705733464343,-0.03738758989325168,-0.029114493116778696,0.12778240247790135,-0.019981059935332376,-0.03068367626642847,-0.038947956542336834,-0.09007592786134563,0.000546343356470786,-0.048053735337608997,0.04073865724324509,0.21517941944026225,-0.0055722417310609005,-0.02391537052493771,-0.03120071580463895,-0.029775320394945813,-0.054678726499466423
temperature,-0.04951754671222481,0.2251681230570043,-0.020401772094949477,-0.029053734633274424,-0.002856086436943534,0.14035147963561023,-0.0467554880736438,-0.17848566383843018,0.13097264567981476,-0.20316504243953962,-0.25208727844729817,-0.19111750443236003,0.28326471468336667,0.029261338399205836,-0.05429310436726605,-0.060894587297742844,0.1623920569162859,0.109975403139217,0.021817207302862747,-0.1395964694799169,0.23183676039931544,0.24074923331156317,-0.09110063163039991,-0.04563550867290154,-0.10266742043678029,0.24600899792444375,-0.07185969775887635,0.1172767584241207,-0.24642347079276927,-0.038575579670893465,0.11539874782101313,0.1420714281016598,-0.1109557059478544,0.06465664918505773,0.3095028900189635,0.17339995392906704,0.08072221158418462,0.24474872677783988,0.1415566326099671,-0.06846926400336652,-0.13803295794157397,0.13276421518513018,-0.03639154484534941,-0.0800367921028701,0.2131897500995945,-0.08711448733723426,-0.23385404065700421,0.0013915792599417465,-0.2113437298824274,-0.22272318529159402,0.07407174176140935,0.04145017110141838,-0.12521620697283858,-0.1603759779743441,0.051579271904306376,0.06267067391701198,0.08416101284220577,-0.1509695399273834,0.049383358375763,-0.0559316090163189,0.03995823947423855,-0.058602929706221454,-0.27530058974755567,0.12003666257873527,0.07135335755914016,0.031068787052655453,0.1949170016344955,0.05052388465266125,0.21610620069563857,-0.187650531631807,-0.11147549194555156,0.05698040378241033,0.1824121445905713,0.10077981960968435,0.07739251008309632,0.003090592053380655
salinity,0.08189895920482651,0.10718149988352288,-0.0011928562653839023,0.03866796139356325,0.04326190357149645,0.0805167218226088,0.09290217743180561,-0.05701440365828035,0.05296606484412253,-0.30548930957252396,-0.45659580310862014,0.011017085254859057,0.1885060812535187,0.009975078432756948,0.06606970395861671,-0.1807999661738618,-0.006795252291017143,0.05606197209463601,0.11154007949101583,0.01853483587142748,0.07312070082131798,0.22504242394094973,0.16661681889787894,-0.0421500720665393,0.019606522293408812,0.13076765031927073,-0.06057331809136973,-0.005029482084524219,0.1318101079223698,0.09644773361697448,0.045830837367024986,0.12165876541269408,0.05133678713502533,0.039673552190791384,0.25371212830864487,0.11836543115072343,0.06232550086121863,0.13806939450285788,-0.2674708762110586,0.021548817343497794,0.002676613811521169,0.17808372352977636,-0.0038411887845354073,0.0028500554375502528,0.08767768692073538,-0.0034485412658978795,-0.20780899036339623,0.0016797568939544514,-0.03223606418133767,0.015812128116472493,0.05473754794272208,0.0572851763781033,0.06887682145629875,-0.26404119536920456,0.10284362176931093,0.1771014847396093,-0.028930791576222834,-0.057059728796222536,0.16150534967217867,0.07741099415428468,0.07437605617098003,0.12229742980120832,-0.3620043648649026,0.0623435154283655,0.09674097289342101,0.043461522912276514,0.21708575657576448,-0.10135055902063703,0.1495364641708205,-0.036702277164988764,-0.5445399225443222,-0.0313480043092848,0.11178249033878193,0.06744486076831804,0.09376039801512363,0.10747512099280601
Chl_a,-0.058666062344303216,0.08332530847478836,-0.02392178880150536,-0.020530080973417877,-0.04234495882917971,0.08771996697091096,-0.023179484349649004,-0.06779945295152282,0.019955426585459037,0.07609137976897454,0.14570064153624707,-0.07633270282766252,-0.07822881022764702,-0.014828787647863169,-0.08795829092610251,0.10124912535474076,0.05715917881930751,0.04226998213773812,-0.11120410225567548,-0.08604607552092555,0.16827432910565748,-0.1426966145272012,-0.10164026325466731,-0.016028105795531086,-0.031819101813942555,0.08898419497118248,-0.025636970504411615,0.11832602389503365,-0.17457896084256452,-0.10976744457584503,-0.012368246618707265,0.041217889162052185,-0.10595443585056172,0.00381841907164777,-0.08009113893264774,-0.043744426924419814,-0.0756382655470102,0.0773030571647954,0.07576177633831431,-0.004222695152974838,-0.04638226690154683,-0.04584321239185049,-0.06330937008577459,-0.03019860200338783,0.5687703950084471,-0.06341059730550719,-0.008816441926365421,-0.04263915510311091,-0.06102319950286989,-0.14782913916172016,-0.032639499614753875,-0.04273211603865502,-0.052513605567913596,0.06348758054766299,-0.05233577373298274,-0.028821320631545584,0.019399565922578403,-0.06051024306067968,-0.09773687758782054,-0.028164601221462,-0.0618719205310434,-0.09315589891618192,0.11524560023388951,0.019576915860244064,0.024701550627970175,0.21467522741922976,-0.11212876855488443,0.05359423837970388,0.04274349005460394,-0.05249910518292304,0.1301685863182799,0.03239945934355061,0.0329790078787033,0.09018265550790627,-0.03697317821748945,-0.08917572440721486
Phaeo,-0.046024423783592776,0.036385201525114846,-0.012197409262543733,-0.00857832275642435,-0.019598800362433576,0.04624105965695801,-0.011697660248780165,-0.046668656467019676,-0.004092620327998581,0.005045181555349018,0.018473255536706656,-0.04986520046235346,-0.06186026694092678,-0.008611756399182817,-0.04294275325371974,0.08741218578406315,0.11695305262456356,0.015519298971035374,-0.051720976060525024,-0.05755487806892147,0.029637755583498883,-0.08710659991333448,-0.040818434629028594,-0.009820526267328704,0.0026202041295126446,-0.018709252340277018,-0.009438557131344442,0.3001433907033072,-0.11310322807126735,-0.06663995413554179,0.01310039526622057,-0.008760317584547685,-0.07046468073023701,0.0164806008556852,-0.0526781260073842,0.009256486966531415,-0.05024875661973292,0.009117739755127469,0.12290664665591979,0.00858102968702135,-0.013988771224299017,-0.03799774068634114,-0.040914249028832096,-0.01907096911634242,-0.0021822578794358713,-0.037340745260684614,-0.024633787945748765,-0.025676507610178596,0.01906129838269116,-0.07278573827407057,-0.025347873479186628,-0.019544313874674375,-0.022724904812043763,0.0024548851105322144,-0.03551947709910876,-0.0349415917738478,0.0635875330326453,-0.03782924403665595,-0.06416065798886933,-0.019944625102584674,-0.038767057211678724,-0.0398922056872821,-0.0006371981397759116,0.03973567144063679,-0.008077745099534805,0.487054559892329,-0.0627145331604142,0.06500064357788354,0.07321507099350733,-0.03145490313200565,0.0582003507595999,0.06207670803201564,-0.023172838515071247,0.03668679635690244,-0.030376264833471715,-0.04673620459864542
Chl_a_conc,-0.06173459696474454,0.07981405118053583,-0.02338932212992542,-0.019560040982283308,-0.04086148018742826,0.08617844462662497,-0.022630617969261198,-0.06957519336580385,0.015637470627464456,0.06523352997253992,0.1273026204160738,-0.07760506254652236,-0.08245322653760764,-0.014784005889513662,-0.08548295437766237,0.10871179401833778,0.07972754847768923,0.03969093515176435,-0.10737659043835741,-0.08784533363862435,0.14928003412126242,-0.14341582703685102,-0.09638950549863448,-0.016118787782358184,-0.025994461472141676,0.06960499188170749,-0.024079829117842545,0.18080268983098824,-0.17723306597259553,-0.1102214198103141,-0.006823845624678313,0.032215802551456285,-0.10805959365128759,0.007679423982393462,-0.0815232607639638,-0.03420161936548487,-0.07712635778217204,0.06735622618789229,0.09695721221890068,-0.0012143033216707733,-0.04272683770910122,-0.04879303262656676,-0.06424428624270874,-0.030523696111049756,0.47677819848159675,-0.06335901203257602,-0.014087934298271002,-0.04275854556083741,-0.04604166122369828,-0.14383534322697344,-0.03427657794798307,-0.04117162888263925,-0.050244817967391345,0.053951837517427034,-0.05356939068373525,-0.03367673922270855,0.033546631711455235,-0.06105736729326923,-0.09945098034653121,-0.029053757659080144,-0.06245485096878005,-0.08901707457875813,0.09655297366194608,0.027219513090183597,0.018538913898570333,0.3124167252284269,-0.11113750328679822,0.06262999356570231,0.05575320991919128,-0.05260291129970506,0.1250527402484548,0.04404728032737223,0.02138777142067924,0.08565132849705387,-0.039279095398472116,-0.08753470197541294
