,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
PO4,0.05350167155784165,0.09975724580757186,-0.010376399278339705,0.027879181785816366,-0.020646263118431856,0.06950778611900052,-0.025686212495745403,0.06415309660329635,-0.023791109843489228,0.03606954018217009,-0.011997588605000928,-0.015824956387131862,-0.08044691103121354,-0.0009688055355848123,-0.06991673997374392,-0.06479797325167995,-0.020024286056235116,0.020650285229084697,0.030103268964397117,-0.08490838610589296,0.02557625579105224,-0.0034621158500620303,-0.025695059766477818,-0.024558740120313893,-0.03522687048303448,0.16440589428722907,-0.0326882905491647,-0.036010648225723224,0.029693733235394572,-0.10991733420773897,-0.04345271317096629,0.16686446401372454,0.025003519937892935,0.021651318857360796,-0.028921160585603723,0.06257571382805571,-0.09502789755786609,0.04825065714089488,-0.022975055588405187,0.06859293351658188,-0.06291181193350227,-0.02806303552262767,-0.09060179430495162,-0.024687769686731566,0.150603630115794,-0.08783783147216191,-0.02540878532276215,-0.052130335178922856,-0.040423009261824974,-0.15097671456211254,-0.02821552524718375,-0.03637007011465198,-0.1407123710990411,-0.025705920996659012,-0.005981737487372213,0.18639430016572767,0.13689827586971934,0.038992272204642936,-0.05695623557536234,0.01381178372771382,-0.06901540063652355,-0.012639377238165047,0.06806436845596514,0.03622852039272703,0.04277773767118342,0.009650663537823456,-0.11062129782307319,-0.07691068990115321,0.09352129643989499,0.07877254663712115,0.034543624629156514,0.011146703861299434,0.054861951497362935,0.11758288841864417,-0.0037485703931431583,-0.10144295937017936,-0.10188613285655831,-0.03247252483349069,0.007122839528085712,0.02842262610011685,-0.011460301119194032,0.017414803287688525,-0.019514939303467944,-0.042070715678096345,-0.009069966716960916,0.03640528416626793
NOx,-0.05119305438271815,-0.04514560231419709,-0.05322145548994831,-0.022689570402797114,-0.025938667186317335,-0.03438111632382841,-0.03194074258459913,0.06874247294199765,-0.0459678747312754,0.07258371818246365,-0.010554138301632723,-0.02272272397943681,-0.06328457226573717,-0.0450041066152366,-0.040769251944227106,0.12213350688227292,-0.029610379960843328,-0.026386107995421626,-0.01293829457382689,-0.04345308794935952,-0.02244265887785586,-0.01438299624852022,-0.06861011759029476,0.007389706210347484,-0.0287957282446644,-0.03876271327012777,0.036503871831049854,-0.007094036381953054,-0.028638323320863683,-0.07127288523939132,-0.03391435468752485,-0.026340103666772065,-0.012455119070689413,-0.017486346211023837,-0.08196570096448287,-0.05162349690432267,-0.05265344272012147,-0.041166501852827705,-0.0076922071173019385,-0.0015389862262050204,-0.01694568999281302,-0.03700166621677304,-0.036421739921366075,-0.021324302807911994,-0.04304348046513615,-0.02996556410407893,-0.014511615416557579,-0.02970227965805012,-0.013199974119107675,-0.0767812026264951,-0.02381186171031608,-0.03046645071390509,-0.10533325842198255,0.15156436724237787,-0.024100777493572603,-0.05930104156649114,0.12286319193464029,0.03921495781561732,0.0011353733158677164,-0.017701826575932684,-0.037234325805201265,-0.02023283566715805,0.13313802441304398,-0.020114348562776732,-0.030753210452810924,-0.03865922755926905,-0.0907441747303066,-0.028767270992490206,-0.047812582247669544,-0.02184076590750021,0.21571041560604023,-0.004516804342792063,-0.02414655239324147,-0.030196689724658672,-0.0301391746082196,-0.05471572812839415,-0.07675420896659585,-0.08509343816544944,-0.010514841247834536,-0.03149268085907769,-0.021011250218988246,0.35550373929060475,-0.01800171569930705,-0.04545584351697384,-0.00811070937152272,0.04265421882483692
NH4,0.047712915270211195,-0.05049299755740142,-0.009187735444789187,-0.003688875559496247,-0.0655693618346557,-0.0441620039569646,-0.06875126482641716,0.2300076403557461,-0.07939507196568148,0.23188406386185212,-0.03427565426036828,-0.0766769976409232,-0.0945165912732711,-0.04878794625849716,-0.0731044548327279,-0.004795483714258177,-0.05402866674467523,-0.026345048914447007,0.07749446219762021,-0.056702482916657866,0.005764447928877209,0.00951051123689469,-0.10288038669853372,0.05244269760144131,-0.04683757197470644,-0.04595642407549147,-0.03906295987403834,-0.0183914042330852,0.05582593246285623,-0.12305793345706506,-0.018209294064786368,0.012984263616825246,-0.026409651512664747,-0.003971621703242581,-0.09512510156597212,0.021100300536801394,-0.07755326481287872,-0.048786850509753094,-0.013101375474938469,0.09134872062454448,-0.054023537511751735,-0.06117668118919214,-0.07228686796383928,-0.040098336933277696,-0.016571799939745308,-0.07421298474812636,-0.026160740762286038,-0.047852133150983286,0.014062345543339107,-0.1304352989517778,-0.03663268467796255,-0.051366195348790986,-0.15712034853314522,-0.023075213847475275,-0.027320295228695494,0.13049126507143302,0.30979286255584326,0.23204127425888782,0.01903573402881433,0.016827637901603496,-0.051074259881291856,-0.02021296055476427,0.2693309990141904,-0.033861543407248965,0.028475172611153784,0.049884001776126785,-0.13187689166303646,-0.028382537338045036,-0.0034841134326214426,0.08231131358801039,0.3091929978867632,0.020896114660706573,-0.04824666497373674,0.012031309771689357,-0.027023076427193468,-0.08851922746785415,-0.121998837179079,-0.03953386758116842,-0.008357835034273927,-0.04564206453385436,-0.055046192230950336,0.11593226836850776,0.011199407675363239,-0.047944998433247114,-0.026039346351794713,0.13532524826778422
NO2,-0.08853652847312224,-0.03514821346573072,0.0014514627565495627,0.0011874228030918097,-0.02767900473968135,-0.03230650792776229,-0.02458488996612568,0.1039148590869988,-0.06596663231385666,0.08660747312641502,0.013730739150667144,0.02063377300605275,-0.08666088967887137,-0.04880687549208164,-0.07011862147229043,0.12394345207909566,-0.00543820149611458,-0.025677082185801413,0.0003531252156749034,-0.0638597051643906,-0.037545289755092304,-0.020307531566497644,-0.037432289351321826,0.022915676027095988,-0.021962967147188064,-0.05444013837960532,0.023349140664374754,0.0011150693242600448,-0.04133946275394604,-0.08289914729881517,-0.037264040477783436,-0.006983267245988245,0.03203455635196025,0.01888981032012202,-0.10316560054158445,-0.05267509692654934,-0.07964051071728939,-0.046679422741133736,0.030644483365591547,0.049246485042865516,-0.021303586527265793,-0.05805363400710437,-0.0660705726116895,-0.03736552477447583,-0.06486195943035518,-0.05820180747440554,-0.022365034826397585,-0.043104479753282854,0.0014643449549904962,-0.0770509812252616,-0.03193397992527912,-0.03493542908639988,-0.14552931640022304,0.06778009793579437,-0.020762643948458916,-0.09607546525338262,0.1434234824657981,0.05550335632290399,0.03219231060540199,0.006859586304467161,-0.058142242516723334,-0.024855242405961323,0.1613071864780899,-0.02096721398620116,-0.0373508757905202,-0.03215473983834588,-0.12127262574674393,0.013719873198402054,-0.032846491020436464,0.0561485878387251,0.21384900320323375,0.04069511346142097,-0.03734513465517737,0.02962637879933986,-0.0573126120625283,-0.08315808435140454,-0.08473481534246163,-0.13107429633503248,-0.0016783864155710793,-0.022310653228719723,0.024136773392378543,0.2667385874741971,0.005489794434003445,-0.03364355876197695,0.003074547006866862,0.09580125271543466
NO3,-0.050426303036403844,-0.04519608591863816,-0.05400691192906058,-0.023034054216755962,-0.025840985994409673,-0.03432580495397261,-0.03198124433825922,0.067966313377882,-0.04550845694228749,0.07215543411766814,-0.010937444420535403,-0.023396846202774,-0.06272243751730658,-0.044821369905912956,-0.04016523145480863,0.1217816396128788,-0.029941657477638738,-0.026328709839220137,-0.013129245952113096,-0.04299338069533258,-0.022127991919778316,-0.01424488325620584,-0.06895740276012471,0.007107465157583079,-0.028835647625953153,-0.03839539252845249,0.03663052826432382,-0.007214331796370267,-0.028348010330959846,-0.07088863075095703,-0.03376845504832309,-0.026598474216390958,-0.013175427821770315,-0.01805608614024612,-0.08139127163721202,-0.05146991861488469,-0.05205815110335903,-0.040964911262828516,-0.008320892762251168,-0.002394573814950276,-0.016827354882154207,-0.03654800351743973,-0.03582408513303521,-0.020996689964554463,-0.04256095224701401,-0.029408800705551994,-0.014340514305517799,-0.02939730158088567,-0.01341347602592242,-0.07657468927226531,-0.02361175125105452,-0.03031067357619475,-0.1043758245546578,0.15258392799820472,-0.024093892496062815,-0.0585225971153637,0.12219202218510929,0.038836105775563755,0.000606692625247449,-0.0180710139883909,-0.03678248949725495,-0.020101377526064123,0.13231103638280264,-0.020047008322858634,-0.030560647238630292,-0.03866764773994891,-0.08998875411264008,-0.02941077973019658,-0.04794015548466473,-0.023103431162186775,0.2151745703968499,-0.0052702173839417835,-0.02385963336680981,-0.031129880536226652,-0.0295999444863718,-0.05409037900198041,-0.07641724699255865,-0.0840913201294503,-0.010636758408675704,-0.03156527238081823,-0.021720198700311014,0.356071217205678,-0.0183520043285706,-0.045536231512152484,-0.008278707471706944,0.04164242233372468
temperature,-0.015433772205133835,0.24013643422281322,-0.29852956093542593,-0.04677802105730258,-0.0356157275573701,0.15835143790332767,-0.04373081205158581,-0.17842427649630904,0.24150383627283167,-0.20221970978582846,-0.10257231671873761,-0.17216819066623848,0.2831978101545163,0.0884870029539296,-0.05420700238421905,-0.060867412567231854,-0.09237896198173416,0.11260956872343367,-0.08025521526508878,-0.1395596217617413,0.03739828812254461,0.010268600151442235,-0.09133455188236587,-0.04551250697794089,-0.003207948191754087,0.24600566825664857,-0.07175715130940699,0.15473697781173715,-0.048380599008663316,-0.03624186666400778,0.11538995614047996,0.14180054864403618,-0.12467289016807644,0.0635973540277488,0.3099779256152303,0.17280459366258527,0.08513372620179152,0.24487913878451534,0.1416886123101909,-0.06852074855541483,-0.13759815348222895,0.1325343780845772,-0.03622081434105054,0.13090166287725175,0.21322609089264943,-0.08565222657313601,0.029612293312595545,-0.0023534265290615372,-0.21031201456750856,-0.21994997181334228,0.07369912748567298,0.0416005186731437,0.2411932475934031,-0.16043940187696967,0.05150526969434181,0.06622628477269787,-0.23269499029688306,-0.1505984963497645,0.05052925424743887,-0.05546862795576385,0.03496562946813576,0.0005438453076614443,-0.27812437341414464,0.12868642244833584,0.07153672714698875,0.029950200917408024,0.19441597769961655,0.086601610761766,0.21616109599678118,-0.1270269163126201,-0.1114836284772409,0.05655519286644297,0.18235720121916763,0.10046820277360186,0.07714096283039781,0.01185617495895754,0.022028355267963748,0.04816451250749382,-0.029512046664181404,0.120431551933594,-0.18546759968653284,-0.2521412885709087,0.11129988802899102,-0.10941165666924657,-0.0745581659550471,-0.18574839736919926
salinity,0.05934361590130899,0.11539772654033828,0.09775639516950183,0.0927267322394219,0.12576298786388923,0.08073215683656637,0.0801279640691325,-0.057109032114628304,0.07738669515077672,-0.30446286990512494,0.01950016601833931,0.02220494440514896,0.18839993863396098,0.1302443796280719,0.06602328866869417,-0.18080393888910104,0.03592811428421967,0.058336652260645355,0.03110416239390259,0.018506771191888143,0.06123919123618395,0.041140465311470885,0.16712629249725974,-0.04218473142579927,0.042479787930283036,0.130745797504416,-0.06059481549211632,-0.007827176704960966,0.07962929049972427,0.09568560119775651,0.0457318833960335,0.12092166796925415,0.0689980759433402,0.03870166130156108,0.25391452503938716,0.11619157327551653,0.061506658769654596,0.13810887304714345,-0.2674692295958506,0.02150590982519594,0.002618258048324602,0.17776948493028555,-0.0039056901245439982,0.05294259065606931,0.08766854663781318,-0.003684223412683935,0.009884593410856965,0.0009772713822725379,-0.03247202791711849,0.015652075099160775,0.05431822182749338,0.05724420662671959,0.2254042917736367,-0.2640219016140283,0.1028562966545975,0.17817259910247096,-0.20900030750339055,-0.057400784716735376,-0.1013709347578844,0.07705915581587916,0.07319878941709276,0.0356076155614302,-0.36755215817856857,0.06876179340229781,0.09643037073042482,0.042531587134755834,0.2167457101964384,-0.029819668179517075,0.14931660680522948,0.1348510043778638,-0.5445379751757813,-0.031589181656742946,0.11182964139287249,0.06730869564245939,0.09346926978064815,0.10737218717523886,0.1114338823297133,0.15720989279127884,0.03673885134981182,0.06597182882266714,0.0035158739147503467,-0.45664232123503823,-0.00893586344415333,0.050770400608356255,0.001883398374784156,-0.037949394611439674
Chl_a,-0.07918767727888316,0.09669837106011148,-0.17458048030157747,-0.022639490352749675,-0.08396527292893954,0.07481803759337169,-0.0608739631071921,-0.06776229131141462,0.16751247758643925,0.07570023113322967,-0.03170737020442614,-0.07382032521437257,-0.07816148810599004,-0.04267549697256125,-0.08785292803320961,0.10123722375265712,-0.06815624187902344,0.04100155077156115,-0.02473391487497299,-0.08602500768747773,-0.014448955832245071,-0.02912651359322077,-0.1019634508906745,-0.015957656490567865,-0.04217675599547326,0.08899339362668579,-0.02558075904116773,0.056367457866131496,-0.053564601562726646,-0.10916054614324691,-0.012385823557561598,0.041341137496011135,-0.05195843128334786,0.0030761288311681317,-0.07986313975758749,-0.042639138680249,-0.07509254997780287,0.07738775566752576,0.07576551532966706,-0.004572608903278274,-0.0460596224023597,-0.04571117904619728,-0.06306286925563008,0.019688732645098083,0.5681891680776501,-0.06286075017872408,-0.014640809964578715,-0.0415940352284221,-0.0609326658424409,-0.1469049704824697,-0.03250506653158473,-0.04268641223887571,-0.14317191422999123,0.06344254292062904,-0.05233324464058276,-0.026278015387199746,-0.008118201654979229,-0.06002914147035439,0.05340414073997551,-0.027926122509223217,-0.060542657020465115,-0.02107827732855789,0.11708295279290921,0.01922521563970865,0.024828524652632213,0.2127753540823986,-0.1120517611524445,0.021101072360913728,0.042634624079670794,-0.12735398835703687,0.1301502599887147,0.03171439015783518,0.032972409078399365,0.08993708982024651,-0.03671196529111131,-0.08789063463660882,-0.11120625847365122,-0.09654258740515184,-0.019527560081300903,0.18584739145237578,-0.07116150001756957,0.14571185050514962,0.1164099707656344,-0.10505042663620612,-0.02652874982434765,-0.051237628321565955
Phaeo,-0.05336025877250209,0.037554444127902625,-0.10623384063836516,-0.011090683782976316,-0.03512589331135613,0.02810547741077091,-0.03642507533787133,-0.046667436093068046,0.028715203675817168,0.005129881037196632,0.002696053552599246,-0.046929849398066326,-0.06179419858440282,-0.019480733995369485,-0.04283638187334886,0.08740521384143282,-0.03216333751514808,0.022788427016879935,-0.008261319468597976,-0.05754274461836265,-0.011589011051942363,-0.014028451344454816,-0.04074176748472204,-0.009780172276292022,-0.0195073982466594,-0.018712747030892984,-0.009408787605172416,0.11646634782301378,-0.04247579502405028,-0.06612563974736616,0.013056860853591725,-0.008777073104785092,-0.022182170439851146,0.016184472751268986,-0.05262542198047967,0.009890594716149307,-0.04998789929268086,0.009110863246603661,0.1228875879526068,0.008053472979937557,-0.013761451761827545,-0.037934332322842615,-0.040757551593758365,-0.00415532778159251,-0.003181735463658542,-0.036933141605900305,-0.008525187129175769,-0.024180238261841316,0.018807767800689303,-0.07222737776315316,-0.025146806847912533,-0.019516741763781417,-0.08739567449800581,0.0024464383290166117,-0.03544549740633373,-0.03408188713603417,-0.024269282170297328,-0.03737633105764557,0.06490341800052754,-0.019874417051892766,-0.03730997154224926,-0.009403923646958858,-0.000347243520698301,0.038723347483685555,-0.007984014838377929,0.4833660924927589,-0.06265206958993315,0.06495977673605227,0.07279723951833592,-0.08747680777339015,0.05818900131352108,0.06218457320160422,-0.023196278456998294,0.036400804820571564,-0.03017044341234013,-0.04653434265840165,-0.051734388663150555,-0.06390050146951355,-0.008164072897604575,0.21946907496207452,-0.04720416262488468,0.018473459467677936,0.2970304621175278,-0.06985082427264563,-0.016903788657682065,-0.030769807948512785
Chl_a_conc,-0.08095018712528129,0.09135556133408848,-0.17536924827294662,-0.022012600479545924,-0.08000926313262646,0.07042586266641485,-0.06098139571862802,-0.06954367214860831,0.14839012972063767,0.06492823432799671,-0.025880091079189385,-0.07469944546295093,-0.08237878479792157,-0.04110684589082954,-0.08536564231501798,0.10869991203047331,-0.06593633863223908,0.04059996262331816,-0.02300226248829302,-0.08782435701507772,-0.015273560078756597,-0.028254805659360945,-0.09663994211535928,-0.01604870304182759,-0.04069549064761039,0.06961176350474031,-0.024024568006452307,0.07893091050594858,-0.05648944486938953,-0.10957240771352561,-0.006850417939327079,0.032314695991685974,-0.0496315018529076,0.0069760164357615196,-0.08131759081248063,-0.033101782360236885,-0.07659751224167693,0.06742544686889634,0.09695517577696304,-0.0016512227979546459,-0.042394322182178465,-0.04866500077158989,-0.06399485276429208,0.015396608033969807,0.4760190069106479,-0.06278685607549819,-0.01460273141495013,-0.04147512435970102,-0.04603451160792556,-0.14290808638993188,-0.034109156678308446,-0.04112578350033347,-0.14389323353790948,0.0539117439340043,-0.053547181937546415,-0.03130871889706222,-0.01340293294467368,-0.060530607831496705,0.06244404653365934,-0.028834539719789772,-0.0609435858402044,-0.020244300995276597,0.09817379414746295,0.0266494760839602,0.018670932085151668,0.30982070778356297,-0.11105591138980099,0.035347286181566254,0.055548393831650236,-0.13063922922722018,0.12503427744075438,0.043501585950858644,0.021375868898277896,0.0853675755160512,-0.03900397646304429,-0.08640131516352637,-0.10738204178620371,-0.0983779744621732,-0.018606150079086715,0.2155698617717806,-0.07254236370860212,0.12731208350616932,0.1783493559748966,-0.1071341891254251,-0.026855171543543062,-0.05135814122819311
