,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
PO4,0.0803197807569343,0.027026249786332703,-0.08747510119915716,-0.012880809172752293,-0.11049812544129037,0.09278368500004992,-0.029340574702001933,0.06448518794029087,-0.023850847114995268,0.06132028117284784,0.052877262946008016,-0.004145818558053181,-0.08037129910308388,-0.10011708190769886,-0.06955804669341856,-0.062118590317379,0.03453819523108654,0.09456428005517327,-0.09985041438683405,-0.08490063856149946,-0.01950968630783404,-0.14043063973821435,-0.025237411484644937,-0.024370384532138762,-0.012600037564276197,0.16558886854902127,-0.03268700173564381,0.004494421114628782,0.035439039786956616,-0.10905893163015652,-0.043559614047782205,0.12346412571939594,-0.03473118939389333,0.021590476424091898,-0.028119235648274937,0.0632530196511405,-0.0034272307687849106,0.04973269094198117,-0.023022566485303864,0.0704154562502497,-0.06290187125416048,-0.025395043059621827,-0.09061655888788614,0.1954454614871432,0.15092515022297523,-0.1497167572339109,0.011998014761877564,-0.052198762267476745,-0.04189916428298071,-0.023053730482194428,-0.02680162142913483,-0.03645578319726302,-0.0929161523564219,-0.01402663430012627,-0.0003598494023657334,0.015582529500232176,-0.07692516417525969,0.04296196476480781
NOx,0.035816863452473896,-0.027198576910244413,-0.030916670420887974,-0.021976679172937833,-0.09101727191671206,-0.041319026317446314,-0.08814801853141443,0.06925034538186739,-0.02200225448434375,0.1214789860966656,0.052217733212560805,-0.02219382950249777,-0.06334106211373064,-0.05769283561378287,-0.04084256279857277,0.12371706104798154,0.21576443359276137,-0.04832746640946325,-0.07598509274208061,-0.043470959043507895,-0.04542554952929932,-0.10526427407588332,-0.06839323192337463,0.007255041249549116,-0.011105935436416792,-0.039083790172588784,0.037082638823896744,-0.03999672606649217,-0.019980161512022324,-0.07162343747302315,-0.03401534365594665,-0.0304898826220118,-0.04670847283493158,-0.018181877636399363,-0.08190426161999356,-0.05307888905155029,-0.030453108267888593,-0.04164898485043112,-0.019254258132274108,-0.00023473698398328172,-0.017273918401406047,-0.0374623577719182,-0.036522253556657225,-0.060882015814532,-0.04322147414313611,-0.07626563274858845,0.35691381402209726,-0.02978181608194903,-0.014021137597395577,-0.007697321706386175,-0.023951913777553204,-0.03054567048998196,-0.05528617245605547,-0.012878301926435395,-0.024308912886572078,-0.018073130690211506,-0.00942896646499922,-0.030697280290938864
NH4,0.27534542387215283,-0.027203968213499963,-0.07467133614758234,-0.05978928586468598,-0.13190423078038727,-0.04990450255103743,-0.044154532094576315,0.2307302213682359,-0.04107382885801995,0.26636928158129236,0.16450932278801922,-0.07057312775354507,-0.0947556469983247,-0.0902433840400165,-0.07306022487251837,0.0008320393970591556,0.3092537511445467,-0.005031303823088035,-0.12074729935712633,-0.05668667615105644,-0.07834777246080891,-0.15696957870195088,-0.10263548708986776,0.052619101681649315,-0.035496328859188464,-0.04644614387357285,-0.03742080684127603,0.04444497928845445,-0.034273796183225735,-0.12363008481760471,-0.01846688870318986,0.01406473083549665,-0.046377732423194575,-0.004552565967867452,-0.09465550977937545,0.021505174510494458,-0.02717064012853502,-0.04987350013397571,0.008662337992527008,0.09333249524859609,-0.054201211373928714,-0.0605692342677441,-0.07234842299997334,0.13336654350583488,-0.017040384792463118,-0.12973340045999343,0.10269384193730134,-0.04792794619918553,0.015440054859960346,-0.013120833005263868,-0.03557271412401492,-0.05146555712543979,-0.07343982376447461,-0.03498576028979129,-0.024917999527805174,0.01797548722078688,0.00690813260575338,0.029420382411021864
NO2,0.06609881901395362,-0.025162134727021147,-0.058063251158988555,0.023884775775880194,-0.12142078864133952,-0.03380407689609268,-0.12954998331214324,0.10508891433834286,-0.03780305935207555,0.145318934035766,0.11213930958845528,0.02816005200137664,-0.08654789437621235,-0.0837725873054338,-0.06999487210750663,0.12641571707904514,0.21386010299140804,-0.033168762471107546,-0.0830584619838326,-0.06387685707183974,-0.0646110922459997,-0.1454004303063771,-0.03710239498366445,0.023228698182459286,0.013340641768657145,-0.05487856872567512,0.023964608229408345,-0.032880176737749074,-0.021040259694874427,-0.08224168622661446,-0.03735060422802119,0.03053603682056468,-0.027145962685130077,0.01885082992894193,-0.10270860321244181,-0.05322506909421804,-0.05761574873454156,-0.047392763068781055,0.0067346528913173175,0.050953960490624464,-0.02142947005928335,-0.0580707045010498,-0.06606481929817995,-0.09477470608873896,-0.065042051560627,-0.07556752103542316,0.25884290606461263,-0.0431521494268446,0.00117350296536368,0.030660246870495594,-0.030842304263424585,-0.03499498269488048,-0.07549960463309484,0.000774151789590302,-0.01805195533473273,0.008193337504902717,0.03397713381783311,-0.03645112093000816
NO3,0.035210082843787856,-0.02716151073826189,-0.030375849958650707,-0.022695164528920238,-0.09026324774709474,-0.04133755468138295,-0.08721537245903117,0.06846157369055264,-0.021676928010897264,0.12075594293471101,0.05106611183984307,-0.02298778611121853,-0.06278164762870869,-0.05709964754521143,-0.040241685088210626,0.12334598574938171,0.2152291727752498,-0.04845694573489103,-0.07566551028587451,-0.04301121695916696,-0.04498132326555167,-0.10430803559317472,-0.06874300041261411,0.006965576478219532,-0.011490527299343491,-0.03871363852927742,0.03720715178409587,-0.04001198865443652,-0.01990966641867361,-0.07125532341276894,-0.03386942257231679,-0.03144266270274932,-0.04691675270721859,-0.01876090151267717,-0.0813366894178019,-0.052936808707855595,-0.02991323520862957,-0.04144221757764257,-0.01964352537243953,-0.001100580285410554,-0.01715814504811141,-0.03701499246367575,-0.03592613316044243,-0.06014819166463937,-0.04273844225304256,-0.07607685870870494,0.3576350998609775,-0.029477168213262524,-0.014241456356926351,-0.008326347298407852,-0.02377228416429744,-0.030390017876795218,-0.05479861229754336,-0.013075522243027667,-0.0243508868014354,-0.018470202638751196,-0.010138893025792534,-0.030519147431530422
temperature,-0.21730740618933653,0.11501985256665996,-0.09007757108822118,-0.18902577313446928,0.1949458551562941,0.2145708453242411,0.029129140250335472,-0.17996466807286007,0.13271367532686726,-0.27421642591860873,-0.21173567316645325,-0.17600981081535044,0.2827691555014645,-0.012218595234195575,-0.054517751736275655,-0.06305387125079459,-0.11169556922344213,0.2195678093325319,0.019044779593217966,-0.13960989180093358,0.23862174177285084,0.24109188084519595,-0.09168380893739014,-0.04653497324069328,-0.10302004407610629,0.24853131605497913,-0.07263005060628697,0.03152678923416389,0.12761677429911888,-0.03964581533721269,0.1152959348423218,0.10386394694554665,-0.12402550960496797,0.06627904766743596,0.30790148019475483,0.17111762111198728,0.07783680555330538,0.2486397743562521,0.13059068661393594,-0.07041500660886284,-0.1386437129932349,0.13309513633194303,-0.036750380965344484,0.06343402965221392,0.21437909012574266,-0.22432724003155055,-0.2647517184787296,-0.0026292699127379074,-0.21313830547750637,0.14232279535546385,0.07223823508273236,0.041564673962226226,0.02613880653304753,-0.08293154458289637,0.05067466422810238,-0.0590450590538466,0.06861186898708876,0.0715695530804693
salinity,-0.04483591553535513,0.05795849381145213,-0.0019403305041673976,0.005506592194617826,0.2176421495191101,0.10758329114082363,0.18025748246492546,-0.057075887847103116,0.053693225336692074,-0.3701853512765855,-0.049028764395802074,0.04247334506406991,0.18903111616544813,0.12441319548710611,0.06659735272116121,-0.1841069411687608,-0.5448425915187552,0.15158921664369543,0.1114227803465947,0.018533308628002038,0.07737569018192841,0.22521961004457192,0.1672252881755682,-0.04176268142335081,0.021110036619509505,0.1325899023141987,-0.061433718872739095,0.04401278689978119,0.07411251703914294,0.09785584594379121,0.045949074407188394,0.07112419154998693,0.061561097047726374,0.039420721927448804,0.25425066553577436,0.11976924857036392,0.0944592768205686,0.14039441178931505,-0.018225678328435205,0.019420951179587583,0.0030679402003892554,0.1802472922278847,-0.003707755407278177,0.18668629758831537,0.0883945772806603,0.01599927792156826,-0.4721684135453139,0.0011107523185860213,-0.03269579573597884,-0.26911786102798246,0.05599650407098083,0.05732834969475217,0.08425209680420245,0.01004190741609837,0.10832886452334939,0.07964498603988329,-0.09658097683179442,0.09532374779501163
Chl_a,-0.08988722997909995,0.04557471518893025,-0.06564847477902916,-0.07361135975306304,-0.1125149496737187,0.08678800463166797,-0.11119506937315013,-0.06820976627969401,0.02151027287033123,0.11146891796144631,-0.058474255399938654,-0.08205527504460355,-0.07886312692506509,-0.09490586918317694,-0.08830260710896404,0.10119441066017032,0.13019980694361533,0.04320119533127171,-0.11067565497002961,-0.08605255189285807,0.1692779976856632,-0.14288961709655879,-0.1018750024924952,-0.016573178434481133,-0.03307823644697374,0.08930643906443608,-0.025630648060281182,0.21628630699699372,0.02010132901461131,-0.11065930097579188,-0.012367861214000828,0.08955212798181017,-0.11450523579942848,0.005028333238123018,-0.08048252728992018,-0.045540906643188314,-0.0371136435141574,0.07814809825060733,0.11844096506996213,-0.003238373923319448,-0.04677343672161553,-0.04615932062240641,-0.06343271272359241,-0.03135261988162365,0.5688700603879944,-0.14742634999932325,0.14703703218249609,-0.041781669256207216,-0.06027329900734225,0.07577329729752352,-0.03387929496649863,-0.04276948871269965,-0.08851919074013431,-0.03695066930427596,-0.053886460343024745,-0.029799915649864145,0.04671866977254312,0.02478210065173434
Phaeo,-0.06101380064976235,0.020084201421454072,-0.0387299939161366,-0.04860697399303965,-0.06299060637157108,0.03917529045599869,-0.07031926687764056,-0.046876581905679476,-0.0025121382459683183,-4.807191645398237e-05,-0.03620021584069951,-0.050754971657241923,-0.06213000974313028,-0.05090377784748363,-0.04310208354753763,0.0863991504486753,0.05818979760767867,0.07285220265188519,-0.05117724122960038,-0.05755804590044557,0.028824685859853625,-0.0872070338163973,-0.04093040904741373,-0.010121865187566477,0.002102499105646744,-0.01908745540964902,-0.00953215278423157,0.49002378509245237,0.03979442258711324,-0.06686369171518683,0.013177378431437894,0.03636492001832016,-0.07530377813081332,0.01795700739096098,-0.052976093319322966,0.008695731182039857,-0.03049698226858227,0.008649893073213014,0.30073696658243876,0.008103375318819004,-0.014202304359443672,-0.038576852119065565,-0.04098267566324322,-0.03851879619014148,-0.002214113866776,-0.07256001306211118,0.01715430575515847,-0.024295066343015405,0.021443895808707487,0.12296679727805816,-0.02625029384528365,-0.019553248188380813,-0.058271563836913384,-0.022238469892535702,-0.03826040166508746,-0.02092787805200112,0.06871784410055158,-0.0072918026960114195
Chl_a_conc,-0.09200835091945521,0.04370401461319727,-0.06561446130043475,-0.07497941270854781,-0.1115365823173252,0.0834778336511128,-0.11241859207742327,-0.0699760239731223,0.017371571156606008,0.09354314532757751,-0.05890626271036149,-0.08264961448743177,-0.083058847747536,-0.0934755587544059,-0.085815199417004,0.10839082471009442,0.12507607854879288,0.05603884170794361,-0.10678543474178988,-0.08785162936831378,0.14990166131452964,-0.14360508327083527,-0.09661692478479911,-0.016658084782090743,-0.027191817952942298,0.06977276719306448,-0.02409993463109039,0.3145750772626731,0.027675606024453143,-0.11103070408358374,-0.006802620615492765,0.08503473288277372,-0.11655015889355283,0.009095764616232054,-0.08193265466675398,-0.03586165981048752,-0.039429764081164366,0.06793844763402485,0.18106032084693263,-0.0005178464973442966,-0.04311312364656288,-0.04921557654423435,-0.0643663864607477,-0.036772505551308794,0.47685319878126575,-0.14343599489541392,0.12806615180326905,-0.04166378289377277,-0.04476537345415222,0.09698321316388872,-0.03556215616833044,-0.041205421616867965,-0.0901156125119855,-0.03705072794954943,-0.05561506929226277,-0.030693242912257338,0.057868557532175915,0.01881990935008171
