,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
PO4,-0.0769704812307413,0.04293274193199782,-0.02305482217581941,-0.01313291469590184,-0.11060425937809276,0.08232917612467852,-0.02889135843532801,0.06446854050608058,-0.02200357609611487,0.06135375019287586,0.052631791636897754,-0.013139086652921753,-0.08040622832834962,-0.09062741269430717,-0.06954920733697846,-0.062333031405542354,0.034538144364510165,0.09473345588273227,-0.10071130548008336,-0.08490096279865506,-0.019279498741792196,-0.14138664690257371,-0.025254626533868202,-0.024372619134953227,-0.012598216518208782,0.16559763994096155,-0.03282665314058267,0.00454312070927565,0.03874016318681493,-0.11022238612439439,-0.0434966791544436,0.12346091560348949,-0.03399110528996981,0.021588979043965686,-0.027805579870387384,0.015570057273006208,-0.0034286809721124373,0.0501453861627925,-0.02300878360643041,0.07041038209426151,-0.06309080159638787,-0.025410170743075878,-0.08790384972441945,0.1952280435869022,0.1509892704950253,-0.15089842193477487,0.011915403939123798,-0.05208221138452016,-0.043131850338590905,-0.10970755787712055,-0.026816223577528667,-0.03647402278056204,0.0632339778675536,0.082999670509467,-0.0005031180106414446
NOx,-0.009464361287440031,-0.030716172455141272,-0.0077039395633426,-0.013231773356756647,-0.09106133312920818,-0.04201805136746195,-0.0881651440497874,0.06929604157961644,-0.022705521252277074,0.12352578032764805,0.051920679188517296,-0.023043220945914593,-0.06338327370566678,-0.03651861768571883,-0.04084748830115781,0.12360578264293534,0.21576750049463872,-0.04848162052929667,-0.07643099761946687,-0.04347107706179995,-0.04545289631659559,-0.10574101227711424,-0.06840106668347809,0.007250656710046954,-0.01109855652402756,-0.0390788296365938,0.03701961977777929,-0.040286026293985484,-0.021342811653036947,-0.07212253601115817,-0.03405225566098221,-0.03049132621604983,-0.04681438194406662,-0.0181879213494965,-0.08200515353175289,-0.018113445473749087,-0.03045376329049572,-0.04182370680876944,-0.01927546767753143,-0.00027218029091147017,-0.01738137746908512,-0.037464307079840733,-0.03149080041262049,-0.0609110217281002,-0.04324789113802513,-0.07704350002794493,0.35675669715823227,-0.02972766035463266,-0.014661515242284776,-0.06420348563971598,-0.023952528482652162,-0.03054984429011854,-0.05313734550253681,0.03526047432043297,-0.024372692119930737
NH4,0.006822972354453959,0.029393042589347287,-0.013127157015239524,-0.03572625953970389,-0.13199842658918204,-0.049058478106708985,-0.044154011290776604,0.23085992279252637,-0.0417500748997494,0.2667664409417403,0.16337913138126142,-0.0677649429891149,-0.09480350528004222,-0.07235162016270763,-0.07305875333210299,0.0006385781038167663,0.30924915990175206,-0.005390449856950465,-0.12142616257457473,-0.05668914168406468,-0.0783811423923993,-0.15766162311649579,-0.10266134901822815,0.05257590621932664,-0.03547145208992694,-0.04643714157325658,-0.03741109310411245,0.04410988104774751,-0.03529909597161097,-0.12451758777134546,-0.018493497701466605,0.014028125403592216,-0.047250282863862736,-0.0045623905568029765,-0.09481853332774853,0.01780108004596246,-0.02717011735502365,-0.050106746758546324,0.008599229854004051,0.09326309513349146,-0.054351344365464904,-0.06058723899400226,-0.07543619883363996,0.13299067920348434,-0.01709584380895069,-0.13050334446541767,0.1024335547471356,-0.047831584135718176,0.01313164406227376,-0.08975985312543378,-0.03573497293759324,-0.05146552517710569,0.02136382030694636,0.2742194037959924,-0.02520455734566798
NO2,0.03394307716428782,-0.03648035321540888,0.030652993131227057,0.002004362299964324,-0.1214977711990548,-0.03566404407486705,-0.12884222799832962,0.10516878038275823,-0.03813057591326774,0.14676588240299898,0.1120679808044664,0.025297011921882696,-0.08657834454552901,-0.06606729914945482,-0.06997333475897485,0.12617644859805754,0.21386440894731576,-0.03316641474638252,-0.0837900974395886,-0.06387702741088291,-0.06460862659313216,-0.146134504119924,-0.0371077107221733,0.02322604471925325,0.01333283964018757,-0.05486876806209247,0.023847343873334467,-0.03315355275214939,-0.02172384856971158,-0.08324729301654656,-0.03736979223423373,0.03056465558433256,-0.026128868777190114,0.018835659999359423,-0.10277646991203969,0.008193657165098732,-0.057614894159298054,-0.04751104326251965,0.006722542745696319,0.05090043512173025,-0.021627140886134155,-0.05808209553891021,-0.05854553337724079,-0.09510594935289708,-0.06504621587529297,-0.07639448508027272,0.25865960267058946,-0.043066727604598926,-0.00017481295540833306,-0.09098033064898192,-0.03080775116183178,-0.03500921930498246,-0.05326362110976658,0.06900787479215756,-0.018021951425113245
NO3,-0.010174217405091947,-0.030537814881179855,-0.008332936985889125,-0.013454870649768236,-0.09030663581860982,-0.04201509015161378,-0.08724472284533366,0.06850657131391673,-0.022384705322056445,0.12280750723812262,0.05076601831013919,-0.023800858897082985,-0.0628239472806085,-0.035922403332838054,-0.04024704556724683,0.12323716648642216,0.21523221063746747,-0.0486133434796598,-0.07610540585844687,-0.043011333781429274,-0.0450091027555417,-0.10477916402883908,-0.06875085720501045,0.0069611741691815755,-0.01148291082827749,-0.03870877296814475,0.03714521668752478,-0.0403007975218974,-0.021280226903750015,-0.07174453567935032,-0.03390653750339653,-0.03144461135933543,-0.04704139210266753,-0.018766774852225415,-0.08143787497873228,-0.0185110991989333,-0.029913914061078836,-0.04161743536753118,-0.019664833156885723,-0.0011376528926411913,-0.01726379448507692,-0.0370167768263589,-0.030950024585132394,-0.060172005377689464,-0.04276516643360552,-0.07685184902147926,0.35747883949372483,-0.029423684159032924,-0.014868166578419141,-0.0635813739611197,-0.02377349253095274,-0.030394010368025817,-0.052995448327349315,0.03459649822137417,-0.02441608573342515
temperature,0.06883536725992866,0.07168667039377569,0.14357932436647858,-0.08635123288805706,0.19482734087378253,0.18064055397841525,0.02803068064938249,-0.18014076829055586,0.13439921903495958,-0.27559321053628505,-0.2126701526395815,-0.19317074880095447,0.2828211769968389,-0.03672855610325933,-0.054573733539780137,-0.0630060206552229,-0.11170029178820154,0.2198195145005386,0.019060569692073773,-0.13960538258775865,0.23816183235622757,0.2408446825685157,-0.09173278453323641,-0.046534850031594105,-0.1029999605970928,0.24851544173257495,-0.07269377844503362,0.03372542186040564,0.1521979369625228,-0.04046041467446503,0.11547176804967055,0.10382271027867197,-0.12560948634838942,0.06625968552009857,0.3080203900253875,-0.05912933315217676,0.07782610546813909,0.2488676337640463,0.13114405131278656,-0.07031354984847404,-0.1386079637123631,0.13313289101149403,-0.09131231005885324,0.06442813981350931,0.2145159967348876,-0.22402749751916967,-0.2645134707287665,-0.002524185128845071,-0.21140357278457989,0.01621611776728332,0.07209038873107786,0.04158653428741543,0.1713235527844028,-0.22335856744725927,0.050368363853974335
salinity,-0.0964353174589177,0.09540359493515199,-0.2684660705563525,0.011722516816645833,0.2176392269842784,0.08908153494793628,0.18106909357118,-0.05714661564850364,0.054455189272557214,-0.3727617558114036,-0.048012379909508116,0.012425308209768539,0.18909326888857106,-0.0037182003535182607,0.0666357107568447,-0.18400133901746302,-0.5448441776546475,0.15178973621085937,0.11194236826773057,0.018534621618707905,0.07710508286370096,0.22538970554603044,0.16723723680054092,-0.04175121412169307,0.021085039970922405,0.1325612992812354,-0.06141052826410715,0.045155655216035206,0.08583051327247733,0.09876211142275648,0.04612287161874151,0.07119240279619017,0.06290046402770506,0.03943026601138648,0.2543505427503148,0.07981327273767573,0.0944480876556036,0.1405026168801224,-0.01745638086384397,0.019460032226094326,0.0031230392613886505,0.18023618439431383,-0.0011061434101992517,0.18643637683501452,0.08843890942428351,0.016931848820836853,-0.4718053238535771,0.0010957034611269816,-0.0318272763471905,0.10359230328982011,0.05605425184865804,0.057313786426695164,0.11992722083226265,-0.04007344045020658,0.10842692777862517
Chl_a,0.04669794789993062,0.02476230374103345,0.07576027279914853,-0.03876972127492684,-0.11257335735654453,0.08682856381821745,-0.11186681522143838,-0.0682401468076396,0.022659576818400265,0.11228992448279485,-0.059276589994232624,-0.07756574487116843,-0.07893005986930107,-0.06343596351138195,-0.08833602839587071,0.10104937230034489,0.1302010412247347,0.04327543911374296,-0.111457289395755,-0.08605189508745018,0.16947529459727942,-0.1438029270307104,-0.10190151465179709,-0.016567870280131392,-0.03306536551354184,0.08931798759790036,-0.025780058512620923,0.21613172234746728,0.021929114273460337,-0.11149530910248034,-0.012400038918549527,0.08950857905240214,-0.11535025005892478,0.005041136606179709,-0.08018828241019874,-0.029876955313681113,-0.03711872001732647,0.07835000085491436,0.11848986100967884,-0.003201104831126062,-0.04693691977249723,-0.04613407288718739,-0.06699977132190582,-0.030541943905632137,0.568829942913839,-0.14863384812944902,0.14688661739583048,-0.04168868730099687,-0.06043989126681101,-0.10348790405584228,-0.03394486153212582,-0.042771068429010635,-0.045486158694379115,-0.09373851367805346,-0.054154903402339236
Phaeo,0.06871522678800346,-0.007293436373800765,0.12292703754087188,-0.023475653460753,-0.06300195884667881,0.030065889281190174,-0.07075682283007079,-0.04688965080456285,-0.0016518860629865326,4.473645362797901e-05,-0.03669540600794136,-0.05059907828208628,-0.06218619050907293,-0.040984024322831186,-0.0431202072143488,0.0863573967027834,0.058189627202955715,0.07286453100889494,-0.05161550384443561,-0.05755749230634702,0.028940477862274227,-0.08778879475056092,-0.04094056039813905,-0.010120353058336414,0.002116689319404466,-0.01908130047498977,-0.009620021944131071,0.48961338570198293,0.041655170712751946,-0.06717539401896362,0.01318150960573304,0.03633808948670537,-0.07581359243077408,0.01801198645564774,-0.052780696706532945,-0.020973569885907217,-0.030500109582386237,0.008880237026313154,0.3007849808841371,0.00814960550387231,-0.014299066601629508,-0.03856131248769874,-0.03957389319657538,-0.03802647084520696,-0.002240504794352097,-0.07356416210708847,0.017142561683740218,-0.02423477420549207,0.021490555414802052,-0.06586815211036129,-0.02629990730194503,-0.019556853921248257,0.008726338411917525,-0.06348121370636672,-0.038438116713740283
Chl_a_conc,0.057850454981285104,0.018802850187110073,0.09696148658040997,-0.03891336884328138,-0.11158868634745989,0.08103860067509122,-0.11310119028270048,-0.07000507075071159,0.018569750675361152,0.09425741676989378,-0.0597141125867884,-0.0788392120614469,-0.08313027829044728,-0.06436948102842965,-0.08584817072215818,0.10825775710755611,0.12507706821840983,0.05610450198366642,-0.10756045462418579,-0.08785092780439108,0.15009869164822542,-0.1445295797304178,-0.0966419326915951,-0.01665321907718307,-0.027177162584702475,0.06978413102525546,-0.024249192443407456,0.3143339072241403,0.029714879499387954,-0.11181699785147899,-0.006828505812972703,0.08499089743427052,-0.11739780050864346,0.009121437772086842,-0.08163264233166106,-0.03077030822727514,-0.039434873895920014,0.06817044529948191,0.18111439561824988,-0.0004740145758033564,-0.0432766071751865,-0.04919016691157914,-0.06697773386765574,-0.03595843255010145,0.4768123627194214,-0.1447220861011866,0.12793671961338232,-0.041569373067926185,-0.044892526385403766,-0.10474143226388129,-0.03563065682919616,-0.04120772646248118,-0.035807399587975006,-0.09591066702937781,-0.05588862539766232
