,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
PO4,-0.14371250658923723,0.08628766095639409,-0.07398170570574916,0.020183044062201498,-0.10686051689536999,0.1700103817473433,0.06346640015090106,-0.05342351634747505,-0.021825387934056084,0.07570214841229914,-0.012566430328326486,-0.009981993479360681,-0.06548572773435879,-0.10855799947165304,-0.060994374990151645,-0.05088660661915872,0.06844488776530842,0.14130352216513942,-0.08187172884288627,-0.07175231487058224,0.016336565910738825,-0.17147118793116345,-0.017337305855217897,-0.04535958793154812,0.011878327209319205,0.18020117238288927,0.09250467440363169,-0.00480401438640852,0.18413260401906717
NOx,-0.07640776782762593,-0.05345784277609773,-0.03833645566168683,-0.1059851136489637,-0.10771425619406935,-0.06465029628129383,-0.07220199445952963,-0.04080970120769217,-0.05191425956384074,0.19515268098471694,0.4193120973769248,-0.016257274149143297,-0.06013325961601561,-0.03525618254504288,-0.03800262086721956,0.14177568981777072,0.17599721255522188,-0.06924363308513418,-0.07644610552279232,-0.04414939472121625,-0.00750780000829466,-0.14159195583383555,-0.06875936314636771,0.01771721565922934,-0.054426928393468944,-0.04225364116261551,0.12095727060966686,-0.043729552564667415,-0.046727662703325526
NH4,-0.14750326894023774,-0.048956035037237305,-0.06392085758499264,-0.08344387988770402,-0.1462044732798228,0.01948479043485775,0.0701593780785714,-0.01771671991159803,-0.09311861356953238,0.2826171379347684,0.08697453669136355,-0.060479661833301404,-0.08377134965890372,-0.08483234771207933,-0.06573339411006215,0.0013348478809369567,0.2102537178831907,0.0417871717352525,-0.11380745550738966,-0.04207861289355014,0.07051719272261625,-0.1991610873423021,-0.10161759430758138,0.06939856699965072,-0.02397513387914378,-0.04373583820421578,0.30456278048720176,0.03250747219756552,0.06470720791596686
NO2,-0.06073622756150642,-0.05787976089018018,-0.055220133071775195,-0.11982417863007151,-0.13461751299924724,-0.11087648753997316,-0.02968973226407616,-0.03176764432199795,-0.07462289327663155,0.193782894155245,0.31888276879272437,0.03687855491867467,-0.0813340506293202,-0.07285824871944976,-0.06404621090719098,0.13693223127298904,0.20241782984890666,-0.05109821910761937,-0.06959309894683816,-0.060070079709827334,0.030415127773850838,-0.19063624577554578,-0.03407663552341524,0.05077010387728341,-0.086257073213036,-0.05472462398835935,0.17259171389147898,-0.02860254719126822,0.033248291889681716
NO3,-0.07647207213710872,-0.053242391172482625,-0.03794983805785136,-0.10547210477125703,-0.10697556446976002,-0.06369779428090933,-0.07273168808173988,-0.04085541821652253,-0.05139333230637852,0.19466258426548821,0.4199091862391304,-0.017113934311770343,-0.05961623801884487,-0.034526970589702215,-0.03746183331960819,0.14148478127505137,0.17508709525485838,-0.06936865497542669,-0.07636103946726891,-0.04376378853351928,-0.008129966996196699,-0.1403893835547143,-0.06916558249729014,0.017111137009667546,-0.05374499444635586,-0.04193141351921727,0.11976512785915175,-0.043870588585115985,-0.047958498220972465
temperature,-0.2977365719147903,0.29174082670548945,-0.012669832416375353,0.3137001621620118,0.1899273871682663,0.26045909636626524,-0.24588073923240886,0.13504889350755458,0.2794890468064457,-0.2850165685157271,-0.26623622206561104,-0.21462197343973283,0.26046658706356546,-0.06566408841523382,-0.06469271582687419,-0.07575851640880375,0.016518743869371494,0.23526733580049258,-0.016558989914765815,-0.15199469982281144,-0.19348160638375517,0.31159605550375924,-0.11949915859537419,-0.0843642538492144,0.11497241209326292,0.25944987974618766,-0.24482270073548562,0.034166818881642934,0.14112997129951804
salinity,0.05060926311603993,0.16667126648423258,0.0030139555534057223,0.30170580016161896,0.2517146018342182,0.13823089856859283,0.17219711339824506,0.034065974668177644,0.09645211849226354,-0.4557796633677176,-0.5568762821804185,0.0233215959898673,0.18177585779411892,-0.0069439266250946935,0.05964907251520955,-0.22432686802407018,-0.6327210089344482,0.17890982733517996,0.12040978746443445,0.019879653293507653,0.006266908360791348,0.30234905068923007,0.1819895319430517,-0.07801842293884442,0.17926016524562424,0.1438164504294686,-0.06642099358901826,0.07434697318472558,0.09400495647246093
Chl_a,-0.17103275768798037,0.06987283247472577,-0.05392347802303892,-0.08854565493864948,-0.1347398134895755,0.4671454482138627,-0.19759846430255187,0.005514494474998309,0.12981932543860336,0.1434159857645027,0.18714318309870814,-0.08802986906300034,-0.07454988275914658,-0.07591313970703675,-0.09034262845855986,0.10761138756493896,0.17425983117662824,0.029864015615204555,-0.11447589760227068,-0.08935638249378139,-0.05805011177552276,-0.18689624064832147,-0.11037243740061518,-0.025774332084089906,-0.06172433565260101,0.07991977284605349,-0.09521118626785563,0.22968173657833843,0.06567526995022949
Phaeo,-0.08448288304134192,0.013490770136705993,-0.03159058418305928,-0.05443862750675136,-0.07026537781675078,0.012748386806562354,-0.11615671650886579,0.054322683775943625,0.025811913614183793,0.016505785186919912,0.034863573234681804,-0.05630779469982896,-0.058981581835181825,-0.05031261030505309,-0.04877708281891528,0.09363104251484428,0.1148210628171113,0.09646620306396601,-0.05382034159602915,-0.0600112348465156,0.014849801834708482,-0.11295078990843962,-0.047277308379595664,-0.0026905139534403226,-0.046889332635873145,-0.019254667930852218,-0.061488370812121246,0.5469367981170121,0.06471451546236669
Chl_a_conc,-0.16648607712575875,0.06230732863071701,-0.053835230175124205,-0.0890971514826328,-0.1321651351385843,0.39553786382877976,-0.1973824505278509,0.019377369786728965,0.1159658878495129,0.12485091822170465,0.16653557068003824,-0.08917174451742475,-0.07858390591675901,-0.07737439726954522,-0.08906820261486403,0.1157401285355644,0.17743162519852446,0.05125629452845631,-0.11069261242461946,-0.0912906044923507,-0.0446897943773471,-0.18752960769718163,-0.10547208073092254,-0.022362970041952222,-0.0645362445166462,0.06184911055635582,-0.09660561295382764,0.341270234391525,0.07269195355886539
