,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
PO4,0.001618680606866047,0.09685608928136172,-0.027403764610978085,-0.010994503500837046,0.09392993508576006,0.15083055941723642,0.027266606799699618,0.06428350150008849,-0.025009408518269896,0.050210082261067546,0.047102081773774354,-0.015579618374032902,-0.08044901134999508,-0.024475029804203796,-0.06982851349539154,-0.06247432681283465,0.0345561861672901,0.024799390035434656,-0.10197520684058818,-0.0848998255713061,-0.020144370221662804,-0.140328509619984,-0.02556423603487857,-0.024764922739963016,-0.012029095661313473,0.16558340587750334,-0.0327113022760389,-0.023436207943978368,-0.010523445698158895,-0.10940038481437571,-0.04358349136714695,0.12300757851805177,-0.04103023189891988,0.021396066449085524,-0.02873975189152305,0.05356166571070654,-0.0033994141373026136,0.0493276145573988,-0.023039073995083842,0.06996569823172408,-0.06306406793148867,-0.02539178405281538,-0.09079190039479547,-0.03309325137744927,0.05992571488112204,-0.1497470265290913,0.017749248895854358,-0.05707319910426796,-0.04231356411819733,-0.09894271603025562,-0.027966590540204044,-0.03637605020699657,-0.10227711490638622,-0.025489544235563454,-0.003610363667838977,0.19368626928763516,0.0062598604135823775,0.08837759449385996,-0.0747186505343921,0.01391586463882587,-0.08779821026459077,-0.0352311799209055,0.0671367368171393,0.03614285391327482,0.04297754427471272,0.00415260567026776,-0.11073836372384088,0.06255979671214756
NOx,-0.008434416881695998,-0.04318977452590335,-0.018102757081409036,-0.020964063987216043,-0.04817077750701418,-0.043169512867703375,-0.02283329337333724,0.06921406805430116,-0.02149453217309414,0.08038097728271427,0.051086547759508126,-0.02252390586247701,-0.06335659960846707,-0.02986798682406995,-0.040885227554446915,0.12364902463444677,0.2157400575098181,-0.02557439588372024,-0.07686036583639701,-0.043471228679261315,-0.04515705969983421,-0.1051803529480749,-0.0683259640398963,0.007283352200856134,-0.010577192454334472,-0.0390762340296482,0.036731149705391195,-0.019266777326966723,-0.009771393193832058,-0.07115661904565393,-0.034033571939180454,-0.030451585809993673,-0.04502051730541845,-0.017986584977761094,-0.08192594838338511,0.03333829650097235,-0.03040033885699425,-0.04151574920464171,-0.007702662505246835,-0.000609663766951124,-0.017193535541123434,-0.037325833788820616,-0.03657577331962324,-0.08770054234800302,-0.032766072427549406,-0.07624561502717886,0.3557051270999021,-0.03141169953743992,-0.014005187866291355,-0.054286048042671904,-0.023976046105843765,-0.030497196494824907,-0.056403122460907756,0.15200685261897082,-0.024557641803877046,-0.06032631631007698,-0.01174196068111183,-0.018842698739617518,-0.008264253204464899,-0.017934784468095818,-0.030216813352331128,-0.029184454013589944,0.1285599857433281,-0.020031722375254767,-0.03067429609819955,-0.0399377216971238,-0.09093331473954519,-0.05274048507435182
NH4,0.015526198384185511,-0.04826814890830186,-0.03097700951672123,-0.05339643980169245,-0.004932502835414148,-0.016951638080390852,-0.004331595076465566,0.2309998150098011,-0.040465837986089354,0.24817562924180903,0.15741591583889505,-0.07633730113179221,-0.09449981722592962,-0.07286540114173339,-0.07302229775854754,6.718775863728777e-05,0.3092666293616143,-0.024888780537479994,-0.12210234938064829,-0.05667968617716595,-0.07809437450211705,-0.1568527553790841,-0.10269050581424885,0.052291829460938605,-0.03434039772831127,-0.04645503079178398,-0.03819893347142412,0.008268920765626651,-0.028769713343555034,-0.12288664726247212,-0.01848953290809211,0.013181884514846112,-0.04950971268917041,-0.004557280253194218,-0.09487091831086904,0.24490959158337172,-0.02711436989935232,-0.04976950772919697,-0.013127622913941431,0.09396097592498166,-0.054181644512099586,-0.060360318259216214,-0.07241834447044548,-0.03892351535064663,-0.04713753213415021,-0.12920938774694257,0.11626038128069568,-0.04966683016802755,0.014008710947958275,-0.07900210054827816,-0.036288726175410894,-0.05139848208754655,-0.08907693004668113,-0.020881835574394363,-0.027934437232589752,0.13238753734950842,-0.009496238595165667,0.08606212092227612,0.006980634127848353,0.017024875681806727,-0.07422004833796814,-0.04730405215215008,0.2673656213986186,-0.03392060267041932,0.029094876359393125,0.04441148750852622,-0.13200838698398373,0.02086577868707024
NO2,0.041269018906894564,-0.03279318861537472,-0.025245447438679094,0.023768796683685988,-0.03341724637348187,-0.06502747733180886,0.000782121492242356,0.10468950225951584,-0.03745982341473181,0.09169336545224277,0.104640451001342,0.020687608366531666,-0.08662550225829661,-0.02758376576795461,-0.07028920071220623,0.12599545575443166,0.2138800461593514,-0.024487036868666358,-0.08483775732739865,-0.06387897261514125,-0.06438378033935549,-0.14531261742638032,-0.037305928642938475,0.022880190067271253,0.013711978167153534,-0.05489679901640389,0.023597029801258974,0.006422377152352254,0.002624824781355154,-0.08231899978095966,-0.03740138474150642,0.029444762326499424,-0.03247017870447366,0.018426953181383914,-0.10323941723565891,0.04663504519569894,-0.05758900943066879,-0.04740224472356891,0.030638873385837248,0.050209741533772466,-0.02154928162554507,-0.05800025714106821,-0.06623682422596945,-0.13485943744297219,-0.034203290856946976,-0.07530080582846158,0.2668496371266753,-0.04589212676222358,0.0009762083301222829,-0.08193198974067048,-0.03183793548992711,-0.03491192598835079,-0.08454841381204806,0.06836194587052519,-0.021301986806879437,-0.09662857625424465,-0.0034210262107833176,0.07909353243553319,0.03093355004209505,0.006610659087517613,-0.05825313782696728,-0.0223567696394809,0.15800724310826736,-0.020690896513925437,-0.03724412937616321,-0.03307572392241723,-0.1215593282597379,-0.05430657762136443
NO3,-0.0092535529878058,-0.04325215939851984,-0.017934241058817104,-0.021666109197022075,-0.048293810671495505,-0.04268598480113749,-0.02317297148935382,0.06843153848643521,-0.02116775686320446,0.0799780799323482,0.050045685897103995,-0.023196096915615413,-0.06279609360449,-0.02982809377897129,-0.04027997776602697,0.12328409032212964,0.21520411062234218,-0.025525536629858868,-0.07652317907048513,-0.04301145464043257,-0.044712842597016245,-0.10422440106628003,-0.06867132565167292,0.007000191307079819,-0.010960510606725142,-0.03870566577847227,0.0368568594787762,-0.0196509377214318,-0.009955521130726012,-0.07078052238100407,-0.033887051907247265,-0.031385346593145916,-0.04511454316601043,-0.01855564195010008,-0.08134970124769203,0.033025540071324896,-0.02986016398340112,-0.041306916616158484,-0.0083314026680918,-0.001468270017151851,-0.017074584957188256,-0.03687770909493654,-0.0359775065835082,-0.08667162681818824,-0.0326555649017244,-0.07606106943539986,0.3562736044684189,-0.031083974480190783,-0.014221939032043319,-0.05367530979083046,-0.023779908655939142,-0.030342256750552566,-0.055778363573824506,0.153022890605603,-0.02454815908237025,-0.05955316744196347,-0.011851924212624258,-0.020450886138919162,-0.008906010157591463,-0.01830308885444667,-0.029662773114609242,-0.02922326505114904,0.12772340462854112,-0.019967878028532345,-0.030482411549046004,-0.03994883073350134,-0.09017574523263765,-0.05257526021644619
temperature,0.06184889095682233,0.22546175157264023,-0.0246451714341142,-0.18453515606672455,0.21966047378224135,0.21412114479619973,-0.04654676411573401,-0.17957044619605383,0.13126151404659592,-0.21226188193494225,-0.19483760155914312,-0.1708107612887421,0.28327239204871896,-0.055155555795008616,-0.05424974120268048,-0.06261896498388858,-0.11150632497179602,0.11034016041186544,0.022156205568245033,-0.13959946648484273,0.23744239283355217,0.24106956494345155,-0.09106474970220757,-0.04558918412976904,-0.1026542573171403,0.24852171658940336,-0.07222941888124638,0.12974781107334998,-0.07936172654392021,-0.035438270661370834,0.11555080200399863,0.10372326945475477,-0.11021473650294811,0.0649389053275578,0.3097525407125866,-0.1698103672318792,0.07791023890928644,0.24853005362025798,0.14138857348033307,-0.07025118610594419,-0.13810360916784778,0.13317202102824235,-0.036388074381350215,0.04743540599890397,0.14106742273254175,-0.22367555170948678,-0.25217338838250103,0.0006122619431196104,-0.2107864960764323,0.08869786212548593,0.07396296105228034,0.041502655443066666,0.004197507540616784,-0.16132751427168757,0.05681961147611879,0.06960283880139942,-0.02911813688033329,-0.2760612706018135,0.06557310789735131,-0.05547477906127542,-0.08750595683072454,-0.0026253314932941953,-0.2746747284616602,0.12004939730818825,0.07109198523856058,0.031243286868818776,0.19524521517740948,0.17364684866186406
salinity,-0.033469034045520776,0.1072321769579159,0.0006042664219378226,0.002919352542475529,0.15158116417830247,0.08827899214142895,0.09277736230392758,-0.05751676280244443,0.053046482901546704,-0.3086601230950618,-0.05172582812634577,0.022573063350587026,0.18855082376942386,0.12362567605778516,0.06608047930592813,-0.18398457938090432,-0.5446268899618771,0.05664956762822665,0.11165633219023036,0.01853346306682737,0.07675504624859705,0.2251140953919201,0.1666357048559351,-0.04217002195360661,0.019592153882256626,0.13259542409038633,-0.060888162931173884,-0.020259937751126784,0.0026857637423771557,0.09583686685025616,0.045877652739959925,0.07191601363346477,0.051667066126218894,0.03950805109693299,0.25381757315543735,-0.04905061646164702,0.09427108550672529,0.14036974350709536,-0.2680551720405311,0.019673547943497814,0.002725187405132067,0.1797377703798641,-0.003804093424244162,0.16197990977439622,0.08134188239480616,0.015566152663310729,-0.4566130071753565,0.0012976496983159386,-0.032379022582958716,0.06535190333876045,0.05496774726173481,0.05731355969913056,0.11028689496164376,-0.2657994776571889,0.10584601657351463,0.183566678364405,0.03872617121131822,0.11575217723426949,-0.09590913939771667,0.07746275190244206,-0.003338156446194121,0.04346578634586143,-0.3616818178065817,0.06155106613399102,0.09654461776171475,0.043231515426247896,0.2171314431908284,0.11847540400233329
Chl_a,0.0325747286644332,0.08345780439989635,-0.021513291528086485,-0.07049312596896565,0.043100795466339964,0.5688556566633604,-0.023076770111701797,-0.06806450196054553,0.020515593977750275,0.06694552711251722,-0.05088847065586752,-0.07357770561126814,-0.0783236695504892,-0.09359025084689536,-0.0879765589664139,0.10126287391312737,0.1302076205584971,0.041843966211195696,-0.11132546540810169,-0.08604865185099952,0.16854574633404812,-0.14280011391475525,-0.10166558740985027,-0.016048332407428763,-0.03180502941608554,0.08930614558244325,-0.025801284139461707,0.11832411487405445,-0.03008942003112168,-0.10941483085721412,-0.012268836707971326,0.08957663560011152,-0.10394392312357778,0.003933004141778424,-0.08009798039738153,-0.06906140765050653,-0.037058944329021196,0.07796501204532025,0.07575436159491851,-0.00434912669010349,-0.04647485048301036,-0.04570474419106504,-0.06336594468877793,-0.09921965841089785,0.08800683121479162,-0.14750166568552825,0.1453736723857756,-0.04265977446261168,-0.05944856430474993,-0.07863857100791401,-0.03294236034434291,-0.04276519873113634,-0.09069182922199262,0.06439618979173481,-0.05106320105627912,-0.02657873551732839,-0.020554849185620516,-0.16503632137566215,0.047307567080332374,-0.028021714681508825,-0.06376103895181909,-0.04239577368411548,0.11560204948954346,0.019572790136368527,0.02434054664042278,0.21623569267132559,-0.11223762073107127,-0.04380072932356835
Phaeo,0.06762472458659144,0.03668788239287891,-0.0104465910936794,-0.04674807005757358,0.07257089001479841,-0.0022977776401233146,-0.01158026952006337,-0.04681765366327975,-0.003077302535335971,0.0025232863387865297,-0.03127059983355238,-0.046863655846191704,-0.06192096070740666,-0.04027094501012485,-0.04293833142363683,0.08643300209048843,0.05820264891759769,0.015048075075878372,-0.05179661033587592,-0.05755569417451614,0.028714657664327826,-0.08717041931738803,-0.04083591394803253,-0.00978305343090214,0.002633986390981901,-0.019104790882682816,-0.009534964722638657,0.3002609766890164,-0.01898122627720395,-0.06645155905229262,0.013239486347257655,0.03549811250351391,-0.06892254337414874,0.01674257146979827,-0.052815782018695016,-0.04598406057184327,-0.03047112151592133,0.008430981611277408,0.12293926349029248,0.008405306717769356,-0.0140508805063284,-0.03832623082303708,-0.0409452582602312,-0.06571045968582671,0.04680412453092049,-0.07255107762326249,0.018475605087856072,-0.025543737481141016,0.022053345590837242,-0.05160154800697506,-0.025573139322049764,-0.019560645695706164,-0.047974415047798334,0.002629573204213417,-0.036428920168304325,-0.035620960974109994,-0.008580182832855592,-0.10299413301239436,0.06501998364407517,-0.019905559969258253,-0.037591845644474806,-0.019596058569428917,-0.00045179168243549353,0.03974767432180942,-0.008006273129042188,0.4900004405719002,-0.06279831739972717,0.009458000549529392
Chl_a_conc,0.0457007147422647,0.08000743565604125,-0.020892502171315067,-0.07185756262745457,0.05587819719555791,0.4768183943161996,-0.022512537090481427,-0.06983810371069106,0.016383287606368667,0.05687267391670099,-0.05120106110718718,-0.07447784202969604,-0.08254932108917573,-0.0894844581770324,-0.08549708623687748,0.10845747711200725,0.1250861257714271,0.03920543769438253,-0.10749898619985604,-0.08784771753930375,0.14925720703370138,-0.14352002185595797,-0.09641550591132012,-0.016125589867111635,-0.025978908473476593,0.06976781415479295,-0.024243913467729965,0.18083301310851593,-0.03040769346401342,-0.1098743193042409,-0.006702646260456994,0.08481995710850261,-0.10595346180654344,0.007846722667932099,-0.08156637752099191,-0.07044848253347671,-0.0393768334922311,0.06772534664042892,0.0969598447308731,-0.0013681278651858468,-0.042821406547763806,-0.04876600351888428,-0.06430018872815665,-0.10111626615034802,0.08657208721100737,-0.14349678153450363,0.12702883214893984,-0.04273980331162416,-0.04390770071104256,-0.08001181671050446,-0.03459193132377797,-0.04120382950418406,-0.08914335721872144,0.054761865179882345,-0.05274823760052959,-0.03197898491682257,-0.019581334042539214,-0.166479200827297,0.057358822466035055,-0.028923226064979005,-0.06372131449657835,-0.040903384829138904,0.09690248191019131,0.027219309234871876,0.018255327373800166,0.31452625828545216,-0.11125161132804424,-0.03419416160736766
