,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
PO4,-0.013308925717975994,0.07033939976739073,-0.05272196795513165,-0.03719113233592193,-0.11063493436267162,0.15148489590435965,0.12044944898455763,0.06737176465033311,-0.02737397658185882,0.06212341976284934,0.012963110861480179,-0.012916344726787026,-0.08015777382305364,-0.09115980174975069,-0.06870708499435194,-0.06426372982734703,0.0336992741031133,0.0973497349567099,-0.10060434100078348,-0.08502106190944891,-0.023006984223410118,-0.14136538156663359,-0.02541843323865406,-0.024950817706252588,0.046877301543396435,0.1659016680021313,0.07017874538202609,0.004505568754353633,0.022868472473394,-0.11235726765886979,-0.043441805758380345,0.12435613291762966,-0.0292453112459772,-0.06398146215419039,-0.026930740354942865,0.01887550109167425,-0.005246683848835502,0.05105981458794638,-0.030608261417574376,-0.03639002221700472,-0.15265025182788974
NOx,-0.035486488010198346,-0.03636921275780132,-0.029906106470948872,-0.031373105292742565,-0.09112828050830679,-0.04332496674077103,-0.08993823172513304,0.0697427521866421,-0.024331330962175116,0.12272885774036624,0.35519062920940836,-0.022931784746503744,-0.06416867590374317,-0.03667197054783393,-0.040608907555993334,0.12242583672053921,0.21492240758440226,-0.05108867399720474,-0.07629484166746006,-0.04354001744457116,-0.047393317064388665,-0.1060988623960551,-0.06853884375755143,0.007559171665709018,-0.03464895335930235,-0.03911076442209062,-0.0005505651033318698,-0.04051360787819382,-0.019731597489497456,-0.0732373306021844,-0.03506460115948772,-0.0306634427328007,-0.044194699641601026,-0.01726892795156965,-0.08212229722539363,-0.017383398181789883,-0.032068353581440265,-0.04241636065593765,-0.02088651007701612,-0.01080732074119065,-0.08195188451579163
NH4,-0.04269334208785085,-0.05280973773458071,-0.04831628553747594,-0.052238705540249515,-0.13195099503039875,-0.017370192879191906,0.09418313642303464,0.24090805149643985,-0.03572622404120569,0.2692394348323013,0.10553537317061884,-0.06690885273057665,-0.09473974882744177,-0.07275927991584027,-0.07290915664026096,-0.0006390719838746534,0.3081591311267493,-0.005461404158890562,-0.12137617594241827,-0.056727545307892785,-0.0823752949810106,-0.1576641542457326,-0.10298479659980117,0.05602867596034857,0.031434313283374385,-0.04625282247219698,0.09265342376546065,0.04351870117792933,-0.0041144465122548365,-0.1256446762332707,-0.019385707485348153,0.014615796350053256,-0.034357817358730836,-0.05367921320178455,-0.0950383857465042,0.02542477287826986,-0.029162807935637948,-0.050127419968809026,0.00646922392617141,0.03889830242075493,-0.13117443563079856
NO2,-0.04223920722656226,-0.033753504512661014,-0.043502057472196966,-0.0362571372621948,-0.1215825617411118,-0.06493567689787999,-0.1361230082287554,0.10725648430252141,-0.031141748250157843,0.1467247818659828,0.2598519642331286,0.02600995345351491,-0.0874892098303307,-0.0664436248644239,-0.06872074848368247,0.1255557866497944,0.21429665296877326,-0.03523962380898803,-0.08350494592266805,-0.06392933232003223,-0.06829245361394928,-0.1465600386302363,-0.03717258790172134,0.02594368369895501,-0.03857544593189942,-0.05490775697189021,0.0505417565090201,-0.033194873426826414,0.017552288508232504,-0.08564767581539623,-0.03786441604595202,0.030585143022399636,-0.018360038496814578,-0.021178117902594874,-0.10239468535558172,0.009310126718090653,-0.06024530585847991,-0.04792788943115037,0.009493828149711805,0.010067721559954917,-0.0798629804420525
NO3,-0.03527885095201576,-0.036317831463114375,-0.029597312714325353,-0.031207917980171897,-0.09037310508777399,-0.04284521502910158,-0.08891991942145319,0.06892433023957303,-0.02415205711102076,0.12199988703843886,0.3558701991778331,-0.023699897351462433,-0.06360516005683227,-0.03607157863610704,-0.04002625619356659,0.1220508571245148,0.21436771923390135,-0.05122257625512865,-0.07597213003611206,-0.04308037442523359,-0.04691490960153556,-0.10513492726466245,-0.06888950586502626,0.007228098927465712,-0.034491358116493245,-0.03874050435630742,-0.0014139463915274798,-0.04053093333069892,-0.020310797000596147,-0.07283463729118148,-0.03492498374097899,-0.031619535350135564,-0.044515758567640465,-0.017157337838589328,-0.08156315582295719,-0.017789512939555076,-0.031507063117936364,-0.04221150630102009,-0.021345817030370848,-0.011132243361868792,-0.08177169638270598
temperature,0.11361059925376027,0.17531601338692837,-0.003352953456472142,0.04143449784342705,0.1949068816822563,0.2147698005363577,0.048385507222080876,-0.18840898836973055,0.07147894364544526,-0.2769222094273974,-0.26733981011751434,-0.19584559363021986,0.2844768246038899,-0.037269479228512405,-0.05655400312099426,-0.06489852396589146,-0.1113148817972878,0.2295793069573075,0.016882248632569572,-0.13971117517312234,0.25081057628950776,0.2414395543476299,-0.09219387147018633,-0.047880862907154605,0.09667748424404765,0.2485202610059635,-0.06973824257213203,0.03544928989045193,0.07111163621681137,-0.041508238590129524,0.11938727348503378,0.1046587981714786,-0.14044255070258488,-0.1420269680346858,0.3067637863728897,-0.06270306440947038,0.08020438789827875,0.250732065781783,0.12734222096373995,-0.2407436699866872,-0.2291952549997518
salinity,0.18822796366918082,0.08754276824891785,0.0009613331283232882,0.05856313940892376,0.21775441654919472,0.0883912258495782,0.21831102459942753,-0.05771512297387619,0.05618394899523721,-0.3714584797764857,-0.46870138074169987,0.012454144790239747,0.19004070813370824,-0.003903823700452538,0.06676796232897854,-0.18606767608518165,-0.5447150431889539,0.15616026439080696,0.11139212562057856,0.01852760719881661,0.08259421190337368,0.22576404879786294,0.1675884994297287,-0.04382178909045957,0.10423585569647317,0.13275454783428842,0.01976334098433812,0.04614405677320417,0.04173422998777254,0.09970359359838785,0.04671179133347802,0.07178884681025459,0.06060398031879614,0.0024689344138186593,0.2534471860516925,0.07992937797591732,0.09853363152127434,0.14146111647071252,-0.05235583611059402,-0.03843252500628268,0.02630007820457663
Chl_a,-0.06515301203676135,0.05270270744008888,-0.04214190558065879,-0.04374802866431579,-0.11276988173859817,0.5688377300332338,-0.10168222212578602,-0.0722813755556633,-0.03503384786341511,0.11069519666564055,0.14388980005727425,-0.07864845462931061,-0.07983967336314805,-0.06376447561284888,-0.08818636756067896,0.09589976098550945,0.13229084051776513,0.04134041343881585,-0.11164145239239094,-0.08615537550341329,0.16478511626376058,-0.1443979331076531,-0.10218891397404269,-0.016621924687454843,0.020972171380005688,0.08926187219949097,-0.0030538116234324567,0.21606279887356203,0.003928300516833251,-0.11392098127899719,-0.011874544322224815,0.0892224603202525,-0.12085178094898151,-0.04823808178291562,-0.07933441529544646,-0.032002931458059214,-0.0389285777666167,0.07795077227694414,0.12116811874904404,-0.06990472842944709,-0.15788062384840773
Phaeo,-0.04996821937040982,0.047977680500521855,-0.024514857050091432,-0.02016302482857818,-0.06316532811061051,-0.002118793326968609,-0.06692247500606371,-0.04939458259189157,-0.027113294759564865,-0.0005355376798186623,0.01638020839608965,-0.051245282097327004,-0.06221697559325362,-0.0411355938587191,-0.042432756562639104,0.08179838237172504,0.061985481001106804,0.07287997093109666,-0.051574787938765874,-0.05758745412469664,0.027754226468021788,-0.08801045277833425,-0.041006865305719176,-0.009098911442498726,-0.004986195227918242,-0.019095999572073606,0.008403851182392768,0.48946120935880444,0.01866348489833729,-0.06883334720192474,0.013546129594958715,0.03622602672974294,-0.07921883478747033,-0.014925137225207549,-0.05208353964213057,-0.022549827869014452,-0.03190434390515653,0.009215972056886646,0.3046526204336091,0.014146743556699096,-0.08072291489087716
Chl_a_conc,-0.06824988497638051,0.05725985994247904,-0.04202580523580922,-0.042192272311421884,-0.11179798589734458,0.4768519440975357,-0.10351217500317872,-0.07407699494207501,-0.036765487447873904,0.09276140791511599,0.12521449688767552,-0.07992338305306773,-0.0839020780182106,-0.06468635454772542,-0.08553591164842682,0.10269786445607389,0.1278616473440932,0.054484621190872044,-0.10770396848949751,-0.08794591409844356,0.14584013427306444,-0.1450891520223187,-0.09690115011141096,-0.016421257630859647,0.016248214935121717,0.06973304228198858,-0.00028136123336337457,0.3142347424657031,0.008364318080848627,-0.11430301918007012,-0.006288459412719717,0.08472033119976977,-0.12293980210443743,-0.04453865947678599,-0.0807267054472262,-0.03298261288454621,-0.04133515365237359,0.06792652627094539,0.18441236008212158,-0.05483029557652987,-0.15442659066703682
f0,-0.1023345247270095,0.1620147482252267,-0.06216086378369902,-0.065235956057124,-0.176267808591968,0.15359064120675947,-0.1503416530748612,-0.10758510848385726,-0.059524826304711724,0.0961847130835326,0.2628509875843751,-0.11454596979320927,-0.1309044369931288,-0.10051842271557151,-0.12237741201094648,0.13296326105909892,0.21050593325875375,0.13730173496329753,-0.1599239264265903,-0.12736472853899833,0.2381994319823313,-0.2251684959916789,-0.133742525456241,-0.0013362116091191689,0.04053130257971958,0.1982294988821432,-0.005644884802091004,0.14513846173615338,0.041527332232532826,-0.17444106903379275,0.031499009425438665,0.14073596771569788,-0.19276313316739688,-0.05090473670786011,-0.09726240581320161,-0.05202095854783473,-0.06086427075420803,0.15993917898567028,0.12590272586160473,-0.07186489335167008,-0.23030037322081728
fa,-0.1060390641965369,0.17197456089236668,-0.06119491472330678,-0.061945122029843695,-0.1732814279654183,0.12837313083996107,-0.15131762242980348,-0.10913619193858973,-0.06171688404347492,0.07929654021798135,0.23953976251978987,-0.11508198964067246,-0.1365136025707397,-0.10089903653280877,-0.11635496497786921,0.13806393485177484,0.20561142975959157,0.1492469742498058,-0.1514879859880075,-0.12863525034073917,0.21686432450529688,-0.22389680416791374,-0.12307811002776531,-0.00028300175731885927,0.0378663294288023,0.16869729146608214,0.0016266420164915765,0.17870081160123408,0.05044778543851808,-0.17313731046199596,0.03775595616952754,0.13296523169476665,-0.19428597843348502,-0.04381170279127327,-0.09717844208504864,-0.053185774923208966,-0.06406527384243188,0.15187218073778358,0.15948692664330594,-0.05271052053137011,-0.2221685897172464
