,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
PO4,0.028869862702685285,0.03894827910010158,-0.035032887469740565,-0.011418137520073361,-0.012651868763405025,0.0695023212174998,-0.023791745228682507,0.06407373559741682,-0.02374268823149126,0.0359735478992421,-0.01183707760405003,0.0533145232834777,-0.0802516928303692,-0.12150149444211142,-0.06987774182269815,-0.06464450714763312,-0.04120903951211891,0.02073325739010509,-0.01673294793243845,-0.08489743203575577,0.0028086326456113943,-0.13903280786489652,-0.02344854114155565,-0.024509906424503937,-0.0339052926939973,0.16441112335772434,-0.03265688033379971,-0.03576611559633972,0.02969062707005537,-0.10861519755781832,-0.04341239493307215,0.16670880592932197,0.02477112202158087,0.021685474075597753,-0.02879827586572925,-0.08656444066530741,-0.0944219240371719,0.048257161336267465,-0.022816377848651877,0.0685818975895856,-0.06290458596281734,-0.027286930825881683,-0.09058735133961962,-0.024658782065738547,0.15060978022475568,0.011165077982211424,-0.024413576577003493,-0.05192220962597226,-0.04019954286467236,-0.15005138010298702,-0.027940230243707745,-0.0361200489423803,-0.09963191621512457,-0.025905476458095406,-0.005745626264267051,0.18642149087601867,-0.004239986927649266,0.13876480373603195,-0.056704411555416584,0.013849085563117404,-0.06770410287257211,0.0022078355971138705,0.0679476993454064,0.036225702068836414,0.04286036393866805,0.009665235201915345,-0.11029379915303997,-0.019740706539930975,0.09353585028494926,0.07642123526755434,0.0358301385211956,0.028421990764843915,0.05489070075579475,0.11763444139293479,-0.003590128511006119,-0.09683077656258035,-0.10090497850917624,-0.031216889132904324,0.008080280229353694,0.09975894667868174,-0.01406075788715323,0.017987724945419645,-0.019478529121592453,-0.04202481939669009,-0.00902619887902559,0.037955066155953954,-0.01894668127897213,0.027944561449599115,-0.07679147270714333,0.06355216694919887
NOx,-0.012642589972453025,0.03947471264740915,-0.03284186257695038,-0.013991439749955105,-0.020286888087715442,-0.034381567973578955,-0.06846239596255407,0.06866534239059045,-0.04594535037680329,0.07320277705064719,-0.010434870790376246,-0.05221082183093864,-0.06316396790177636,-0.08130339710688655,-0.040754713597338316,0.12151515098081024,0.136336593116749,-0.026363298055000248,-0.0607909684285019,-0.043445032670449496,-0.01752745136086221,-0.10425040002552752,-0.03348565425075947,0.007432982357227693,-0.027999119774660713,-0.03876105383383903,0.03657423173309082,-0.0077550196724499865,-0.02868657568438271,-0.07067071908680989,-0.03392931652090114,-0.02647646841936542,-0.012577635935101864,-0.017519174101143033,-0.08192610466835837,-0.028844533038176797,-0.05217175479525747,-0.04117055236232875,-0.0077423467928309665,-0.001542873546345887,-0.016984581332482433,-0.03653734072107264,-0.036332781122538474,-0.021303625283810988,-0.04304410284757946,-0.004516488566789515,-0.013629140232415689,-0.029583323385481176,-0.013253642889498905,-0.07623610721687288,-0.02369821648353198,-0.03031671937362613,-0.07167480192217371,0.15212150595883686,-0.023995927941365354,-0.05930918729231316,-0.009979922057460287,0.11657384970970802,0.0006920027908169308,-0.017763098934855115,-0.03992015016904533,-0.04351885031861209,0.1282220648704705,-0.020122910908283012,-0.03067029448689152,-0.038639166105234116,-0.090642892362093,-0.02922746551333224,-0.04782316503206935,-0.018354203302777927,0.214122089336652,-0.03151041740906363,-0.024141106782310587,-0.030193221467962578,-0.030084950027018963,-0.0496262039102698,-0.07618651508623112,-0.08521791823913635,-0.009912934678036268,-0.04515783122086055,-0.023053562452977655,0.35412276232324597,-0.018041666170961538,-0.045634948188879323,-0.00839130779630683,0.043739390591539175,-0.02487095013839075,-0.022679618583365934,-0.029081659221041736,-0.05104082219643327
NH4,0.07429588044228316,0.23190875679281586,-0.04413704824306591,-0.03962176221505394,-0.02031411291393171,-0.04416413508700913,-0.09979079853269363,0.22964840953756135,-0.07934529249224231,0.2320889046338996,-0.034085660297498634,0.046867077634579084,-0.09429903107687171,-0.14033866710946843,-0.07305992476870574,-0.004584437659401231,-0.012750062152875725,-0.02629538004833787,-0.03233877561320211,-0.05668737263413514,0.009126490693018989,-0.1548314862606876,-0.06802440435581608,0.05245429026883642,-0.04538514498324889,-0.04595148646053161,-0.03906585494424763,-0.017964254432955216,0.05544368488556282,-0.1218182470435415,-0.018157620190882715,0.013048569528623197,-0.026241403901108278,-0.003968575214909359,-0.09501208070618553,-0.07263109848303587,-0.07658962441207415,-0.04879004670335974,-0.013257838875106454,0.09131351970211976,-0.054181585808778104,-0.06036293166153478,-0.07217595265882412,-0.0400705389607404,-0.016570156181850516,0.020673460702205416,-0.024852158359744848,-0.047620141466182674,0.014204595611682934,-0.12902888018078756,-0.03632772186669813,-0.051069304276732244,-0.11647767229580563,-0.023528835750678517,-0.027356857748613253,0.1305560090302226,0.05457032602817735,0.3098935371625329,0.019344991235359727,0.01680362994275697,-0.04781572416014494,-0.04554221295535337,0.26811021818749686,-0.03385882491425092,0.028532092368298935,0.04990753134076853,-0.1315319775417988,-0.05251846496692547,-0.003498173227422537,0.06985039349290287,0.3109104070658908,-0.045738310652296096,-0.048201127558449366,0.012033600463300546,-0.02690211570360219,-0.08041799461824213,-0.12095368742284501,-0.03830544483494751,-0.007116404681344741,-0.05048545165562541,-0.0672041718869747,0.11636073631771882,0.01128100049618393,-0.04794183746527975,-0.027023990559584325,0.1363359515457151,-0.0632944673838787,-0.0036891096695964645,-0.028262370819679847,0.02216181958732944
NO2,0.001661739923731662,0.05605117142885256,-0.039634517087358365,-0.003494401734973581,-0.024920181659173802,-0.032305047028470674,-0.036416543080809965,0.10381589791043261,-0.0659230968013336,0.08727367332189251,0.013869929588751516,-0.09010960577124583,-0.086471857333451,-0.09914814682996564,-0.07009177952402579,0.12361718126055649,0.18198147270649237,-0.025648830270781752,-0.016604146605684367,-0.06384742958568693,-0.02727658504666685,-0.1434994963197742,-0.024087021071442595,0.022970303342113692,-0.020591513776675067,-0.05443331324693937,0.023424410071064997,0.0005849792224444659,-0.04116697556513178,-0.08198523596744242,-0.03725540529025681,-0.0074127022643861356,0.03152636877082416,0.018800694424225682,-0.1031212070266527,-0.05687676466469682,-0.07902696987936454,-0.04668762297319473,0.02969536890033423,0.04925637949836846,-0.021254522707351682,-0.05729643146071988,-0.0659962987177943,-0.03733132026291813,-0.06486185436550598,0.039756980560075816,-0.021570031570714816,-0.04292122043601196,0.001484705913783063,-0.0758891001319322,-0.03168410306062565,-0.03468072131053897,-0.10785494895328558,0.06774505737141857,-0.020731982251400424,-0.09605064036963086,0.02236721688883662,0.1368377396097103,0.03194755297578169,0.006724585325048103,-0.059102332296560006,-0.046372601916049284,0.15758323208051306,-0.020981796681743707,-0.037281485257316185,-0.03213815522662668,-0.1210865407438029,-0.005197357566674594,-0.03288952101197043,0.06171185860500793,0.2108141045139905,-0.022670740098570754,-0.03736616253032506,0.029639153635520367,-0.05721782694391678,-0.07870341212590505,-0.08378578769743483,-0.13112746589484744,-0.001015520874321437,-0.035173784865838935,0.024153870335700243,0.26502018499281904,0.005442420411848762,-0.0338994044604534,0.0034871155967474746,0.09737146741621285,-0.026646135892212455,0.0012164162730149302,0.013364674657681794,-0.05176644936650482
NO3,-0.012851464425108636,0.03909030147270312,-0.032640505330821606,-0.014132321254277477,-0.02015510350088618,-0.034326287789141575,-0.06882476254096527,0.06788975521474788,-0.04548634748208674,0.07277206681014466,-0.010818827833285988,-0.05143199397597306,-0.06260330862870905,-0.08078750168579849,-0.04015093960666628,0.12115996602158244,0.13520538441308966,-0.02630605200779721,-0.06137901980880821,-0.04298541803925532,-0.017316329747061286,-0.10331184327761814,-0.033556670371301896,0.0071504353423420515,-0.028050864646887157,-0.0383938248954417,0.036700620006358486,-0.007875792197344736,-0.02839987219665077,-0.07029332523924677,-0.03378377695166568,-0.026729519566900367,-0.013291094277217277,-0.0180878749120994,-0.0813518606872409,-0.028294171396390264,-0.051579961942434784,-0.0409688808773286,-0.008355683798511624,-0.0023986841921366186,-0.016867632730510684,-0.03608985674261817,-0.03573511174169702,-0.020976295794227703,-0.042561585305844495,-0.005254017508105846,-0.013458879552934112,-0.029279746626967848,-0.013468256725054653,-0.076041467757057,-0.023500710894724188,-0.030163112968162396,-0.0708738716988817,0.15314962504911048,-0.02398806295220601,-0.05853127950344089,-0.010501206721787504,0.11592423905140835,0.00016112635553731198,-0.018130877201789287,-0.03949046087183266,-0.04335608389430956,0.1273878297723154,-0.02005544624278048,-0.030477720412732417,-0.03864758019894829,-0.08988917357027859,-0.029557345357647258,-0.04795016120735328,-0.019661190793556157,0.21361490751794898,-0.03157716738642504,-0.023853753967380237,-0.031126578932184342,-0.02954654908449697,-0.04900349503723006,-0.07585750099734052,-0.08421667985919756,-0.010037466789750588,-0.04520805681563778,-0.02379199852720145,0.3546995839622574,-0.018391724067149548,-0.04571356613028242,-0.008570300975101558,0.042716529701445835,-0.024775487344994816,-0.023024450886359436,-0.029723650279453513,-0.05089429411118415
temperature,-0.07534173317573672,-0.14925152466233788,-0.03413030566267714,-0.11211067171524944,0.0005264751307975414,0.15837027735782366,-0.09275653631025504,-0.17819487938169176,0.24136688133960923,-0.20241010402402054,-0.10255771070473706,-0.015828229892436263,0.2828459279689136,0.04261607136322809,-0.0542196592382212,-0.06082971496091541,0.03015807270842228,0.11251576134507962,-0.24688523461209413,-0.13954611887854868,0.020390610195813057,0.23174700441991147,-0.03508035270774684,-0.04537483607388947,-0.006128889046307418,0.24600124028114548,-0.0717204676225501,0.1517047454702901,-0.047860693554168686,-0.037916103328478404,0.11537505054009876,0.1416288465736547,-0.12444526812135692,0.06363245290712935,0.30978649846473194,-0.08726752772567817,0.08705882860388883,0.2448897181344136,0.13618037765331534,-0.06850683432865909,-0.13777304245586916,0.13082261380414167,-0.03623857149498523,0.13084371097674904,0.21323243426456034,0.0561337241099804,0.02936932109165489,-0.002164795271807291,-0.21020700345702478,-0.221183158710559,0.07304759740292026,0.040884315870681656,0.27061627745644745,-0.16063247769709965,0.05205586459056226,0.06618411332132186,-0.21645132109010656,-0.23154848525891564,0.050447861900944864,-0.05539081164813052,0.030380147289810196,0.0834514823842285,-0.27519186730313144,0.12859577844639672,0.07226584587151455,0.030050771253323984,0.19389328586252927,-0.09216497583296021,0.2161788731219502,-0.1433701749741405,-0.11318186625143534,0.12028486326980048,0.1822982541465692,0.1005714918408858,0.07693064930605328,-0.005327856861337131,0.01967358874475564,0.0476761814525143,-0.02943525225309548,0.24020563100640352,-0.19100970718430946,-0.2524815188689691,0.11113554125488428,-0.10899835504644301,-0.07490235550465447,-0.18547928547729342,-0.034989984309394304,-0.04684443473915893,0.08607776309460002,0.1709666302305468
salinity,0.032276574331045575,-0.057520916663612726,0.032764223011409056,0.0439911813229394,0.0358381376499969,0.08072999059119093,0.16722651355715065,-0.05699566019051731,0.07732337892665357,-0.3053531809837312,0.01928483667454831,0.06182536577864813,0.18820656949760423,0.12967968809870606,0.06599722680693282,-0.17985507232580494,-0.3735616132550468,0.05831657826396713,0.10759258399833957,0.018503811961907715,0.05114106353854175,0.2209595472466737,0.07946285771344858,-0.04221748036959548,0.040868531353872285,0.1307319714448057,-0.060651893781722296,0.008248603776075995,0.08009914939091417,0.0950497582710817,0.04577420884465572,0.12133368979635084,0.0691424215300974,0.03880280189282924,0.2538300490117348,-0.004980128288569871,0.060678937187496715,0.13812248919001655,-0.23325604336832925,0.02152108395749979,0.002757637271541501,0.17671253021598438,-0.00409068843869479,0.05290225579693562,0.08767471640599256,-0.03038975382117818,0.008665109726235007,0.0009200141469971678,-0.032335737473210925,0.01513528949851833,0.05410621055402762,0.056854323225964024,0.19211612748244908,-0.2639776035856394,0.10297247881324867,0.17826489961205938,0.02164770226476269,-0.20302980191833167,-0.09973255507465746,0.07718599310798921,0.09367050690999672,0.12616477645500848,-0.3614593925033565,0.06931883986173185,0.09650132615530425,0.04249009358564729,0.2165682684663463,0.035089525610814555,0.1493781095656459,0.1270716182820954,-0.5384552214186844,0.06644936363595456,0.1118547548074858,0.06734425517409329,0.09337250831781754,0.09036298400615875,0.110074956785707,0.15754254001061435,0.036002981332534156,0.11548169735190264,0.010730150113733152,-0.4530927364170613,-0.006492577574605172,0.051303921544571904,0.001543817806670299,-0.038708750584711696,0.12430108164753628,0.0927895047179184,-0.027638692557108345,0.11495081985251496
Chl_a,-0.023212855652982107,-0.05949785228929701,-0.05844449186355209,-0.04445772417121552,-0.021201951321054673,0.0748121159660764,-0.09995548791258808,-0.0676583760140788,0.16754708931029588,0.07619187954195633,-0.031537619716885096,-0.08025901758012341,-0.07801012201396626,-0.12214974924057823,-0.08782923259044653,0.10061114034038693,0.2148868976873275,0.041031544709571585,-0.17435216758808153,-0.0860133303666652,-0.028165466933269517,-0.14156002913458504,-0.05842187363468698,-0.015876255316675122,-0.041107664703041544,0.0889996500325819,-0.02551811386582581,0.055549357023801094,-0.05351433021839473,-0.10815512808562246,-0.012363746055415237,0.041117085197381976,-0.05173335933321503,0.003048986829965403,-0.07979610571012555,-0.06140851263413088,-0.07419431293957046,0.07738827153928829,0.07479014584366792,-0.004565787970493191,-0.046185605534933345,-0.045134660407353276,-0.06287493749839612,0.01971559548310924,0.5681916772814858,0.031218317687247768,-0.013313366117742524,-0.04135256660518533,-0.060887145226242466,-0.14589371681154878,-0.03233727239669615,-0.04246628240089244,-0.09515174153706117,0.06327060953505306,-0.05211372273680642,-0.026200003886616714,-0.08892544229559322,-0.011913730835415946,0.05238814942412667,-0.027960027533099886,-0.06331376144170747,-0.03934137419104203,0.11493946515397307,0.01921130652367313,0.02490232732216411,0.2128234841439921,-0.11186643034342586,-0.06677362445399156,0.042662681781065685,-0.12366559261814644,0.12552515029238387,0.18563465924273934,0.032967430923048296,0.08996308883480106,-0.03666033802200779,-0.08168013993746173,-0.11039093011125786,-0.09619962587391981,-0.018648548010527625,0.09669450186055667,-0.07615712695084108,0.1432969152315965,0.11627996431874128,-0.10541391868156749,-0.02688680449740346,-0.05047813375945172,-0.08234953138767645,-0.022536867346578955,0.020064025833939264,-0.04172755500108172
Phaeo,-0.0070098885281664365,-0.03684635313670805,-0.03355420269048533,-0.024357389063014614,-0.009461644041451509,0.028106008122950405,-0.03828626993904616,-0.04660443333872106,0.028733282399444036,0.00524421809529171,0.0028105092123978832,-0.05427325439851874,-0.06169721248406015,-0.07372571977614717,-0.042824403884327275,0.08734194068413048,0.07586290137333344,0.02279493868167679,-0.10676652786735663,-0.05753423162289409,-0.014299688079390943,-0.0862376175567705,-0.03380880553351082,-0.009744684397055843,-0.01886656183007932,-0.01870768158230353,-0.00938080584982611,0.11618425090831917,-0.0424246238390404,-0.06529200028410409,0.013081374624503067,-0.008840888009871088,-0.022003702506479882,0.0161659490161232,-0.052576868220927685,-0.036095000677290004,-0.04932209015417507,0.009110046688424727,0.12245825426108856,0.008060568114470899,-0.013789979384722224,-0.03755200541095017,-0.04063172184119202,-0.004141612088733986,-0.003178739330969618,0.061901934149398756,-0.007630040566406728,-0.024011494480943564,0.018868960176564593,-0.07146289372441803,-0.02505158677784797,-0.01936190281696589,-0.06220441157088344,0.002290039502698637,-0.03529775428182946,-0.03401634759305884,-0.05505126816551515,-0.025349582486882443,0.0645913716586442,-0.019909174190638625,-0.03737241302614664,-0.016999657873415827,-0.000734482784232101,0.03871591335505176,-0.007829615022392818,0.4834377174056041,-0.06252455148924571,-0.03126512555401452,0.07281523649657015,-0.08342096540249086,0.05650173137246384,0.21931634080281348,-0.023202100057968376,0.03643180973066351,-0.03014193527681855,-0.04100816263902638,-0.05115570134559454,-0.06364381760503598,-0.007522659943541381,0.0375350983242953,-0.049705796777827285,0.01769409280807992,0.2969803045527668,-0.07007696108404865,-0.017159951350165105,-0.03027679717036542,-0.0342237874325914,-0.01101980312505689,0.06503514362643009,0.010553890738762778
Chl_a_conc,-0.02138585952826654,-0.05994080203338613,-0.05816286859965824,-0.04392672492275083,-0.02036377249152777,0.07042103671941373,-0.09428796577151126,-0.0694393499820243,0.14842408796066542,0.06537191972733705,-0.02570654336943926,-0.08209725178306253,-0.08222541028995718,-0.1225377666401163,-0.0853425025401269,0.10815725918206942,0.20095259522386788,0.040626904593929924,-0.17532225352083394,-0.0878122448591303,-0.027521839232175452,-0.14222595192870702,-0.058213011736675306,-0.015970747552668037,-0.03962420696627571,0.06961838983430826,-0.0239643924551085,0.07816768447268134,-0.056433358598080526,-0.10850221761801428,-0.006825232542978742,0.03210932197418069,-0.04939414283539807,0.006948206732220285,-0.08124814620585019,-0.06134042686076818,-0.07566284675702922,0.06742565813961424,0.096019977750565,-0.0016435715834981664,-0.042507805678384095,-0.048077322169921055,-0.06380295730425656,0.01542287801352141,0.4760219263666618,0.04300849210140631,-0.013245564444840225,-0.04122664374952789,-0.04597969180445928,-0.14185177469106353,-0.03394247355586614,-0.04089898786899848,-0.09675013153879691,0.05372497621014116,-0.05332282311906048,-0.031225449106635536,-0.08958224493200109,-0.016881842046794857,0.061506598926117435,-0.02887243314594129,-0.06328633545023417,-0.037634874860064345,0.09626962002107607,0.02663578369646048,0.018774795657557235,0.30988055021862704,-0.11086574051354478,-0.06453203203255221,0.055576829066444566,-0.12644235435646373,0.12069430187229084,0.21534984645856714,0.021370110106878712,0.0853978146451235,-0.03895290535707995,-0.07968842677591556,-0.10654061606492984,-0.09802043412205597,-0.017694243924211508,0.09134706136469958,-0.07741442182607502,0.12507361687820343,0.17822662299872571,-0.10750066702127445,-0.02722523810055378,-0.05058683884065329,-0.07840823753343812,-0.021907224023723776,0.0344973526269778,-0.0321565973306442
