,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
PO4,0.001824780329660439,0.027182156336576113,-0.0299414041306656,-0.0111494014543827,-0.013683749166771494,0.09287388657995904,0.027157647677124683,0.06429260848000785,-0.023857852707577086,0.0503083917750384,0.04779808537533911,-0.015560941782525966,-0.08064613204111415,-0.09078393575363504,-0.06981058438297826,-0.062421733901804416,0.034562061361747956,0.09437956141415776,-0.10151442621294932,-0.0848982968451163,-0.019507505492269966,-0.14024199744127203,-0.02567024103202986,-0.024744309557000167,-0.01268967768114701,0.16558160880647993,0.07007869729714375,0.004315193065743328,-0.023261754944758364,-0.10957927667776829,-0.04362355042292411,0.12307375887089875,-0.040427122101889076,0.02162638029716426,-0.02854251865012234,0.06263596115812144,-0.003423707658484744,0.04969778012006754,-0.023039910782243055,-0.025462322365350794,-0.06303767938061627,-0.025587780635640094,0.07407025087696645,-0.0347338920745338,0.15092506118428772,-0.1497106646197306,-0.03271883796569337,-0.05898665010434365,-0.042177715217367816,-0.0986858801215075,-0.027808138279135006,-0.0364672328968529,-0.10205319057082522,0.017748063024002655,-0.003222082334420581,0.1938183915148532,0.006265967403513255,0.05561047614083689,-0.07470165688617461,0.013963745348149195,-0.08782535408872146,-0.11077531993240608,0.06719447085393723,0.0353484153147359,0.04307944095847792
NOx,-0.00844672013314298,-0.027113392505232023,-0.019781772473196374,-0.021009283390724325,-0.011789328248850883,-0.041364069032538774,-0.02280593555867194,0.06918621222221386,-0.021998678632366785,0.08029220429181512,0.05121678755710317,-0.0225568694015532,-0.06332752086763142,-0.03657037659526199,-0.0408456964418507,0.12362823349688942,0.2157335073151933,-0.048325185155953125,-0.0765866030055053,-0.043471514453379156,-0.04542708670701031,-0.10515146486367165,-0.06838425215498334,0.007270651680979627,-0.01105437666523475,-0.039078822680820136,-0.0006295350936122153,-0.040074579089903,-0.01933963735682031,-0.0712209877665403,-0.034023162022156196,-0.030430822574590587,-0.04491979788134341,-0.01812205039084855,-0.08196365672599987,-0.05278776021208223,-0.03042052821119095,-0.04165278895876122,-0.007706295623346631,0.1519871041408098,-0.01721607708862812,-0.03742599398290565,-0.024983177557017698,-0.08749817617282613,-0.04321452085425585,-0.07636693342022113,0.03673904344818766,-0.031812672049691904,-0.014041341365186123,-0.054948350917253454,-0.02399234618084886,-0.030560799422662814,-0.0563738364637139,0.35569202204980077,-0.02467390231335573,-0.06048245081629565,-0.011812784573153934,0.03344707946931805,-0.008406761001483456,-0.017911785935399355,-0.030219039568136756,-0.09095405813060795,0.13023869450716677,-0.019972801828619983,-0.03066725237048353
NH4,0.01569340483032597,-0.027693024284194383,-0.032935934303383915,-0.054287465286484184,-0.032657790159965214,-0.05004570838760357,-0.004583549711164073,0.23100500376719768,-0.04104311934159649,0.24838989688227495,0.15880724409047686,-0.07622986163799857,-0.09482324471966132,-0.07240162019497709,-0.07305911821631894,0.0001870497439044772,0.30927525055493177,-0.005216918679420165,-0.12193186242589964,-0.05667677758614924,-0.07835151131054893,-0.1568062636876978,-0.10286915883963851,0.05232589589184507,-0.03533650341066865,-0.04645986751928436,0.09397055090086942,0.04422652498249906,0.008370903644064814,-0.12317755364357623,-0.018475467877540216,0.013268931323058446,-0.04813136354506096,-0.004834916658938887,-0.09506756802236543,0.02088190379030344,-0.02714544279391597,-0.04993897067951471,-0.013122304885214578,-0.020866120368529667,-0.05417700620345378,-0.06056001958238734,0.051306170460090623,-0.04580582906300283,-0.017044045096650175,-0.1292295779165011,-0.0381751086783283,-0.05032643320279895,0.014181534652131865,-0.07808889125141281,-0.036146112192011595,-0.051547203935287195,-0.0890588136131169,0.1162576064339271,-0.027678526232725598,0.13276160311654542,-0.009648350245497938,0.2477230199323855,0.007374599078918684,0.017146293299165005,-0.07417828009050068,-0.1320079351493096,0.267755598388993,-0.034355254626105766,0.029304907369836257
NO2,0.041262576588342745,-0.026425991701400465,-0.027865080569304212,0.023895309803863566,0.0005862363049973002,-0.03427015028766302,0.0006237510082676294,0.10467453536934852,-0.03778997182504868,0.09177680482103302,0.10533467134920829,0.020334773768506224,-0.08673858124458833,-0.06623063241806995,-0.07026515207791229,0.12602366301726997,0.21387775161045294,-0.0333900860607088,-0.08442782854586554,-0.06387778726927819,-0.06460677137356458,-0.14525609144121548,-0.03735391823207927,0.02289583614943449,0.013209968526237051,-0.05490134185946086,0.050208030528470525,-0.03319538995651095,0.006392650646692181,-0.08244328237535964,-0.037397531129271605,0.029504702665905047,-0.03216330287599715,0.01822562768848736,-0.10329978281400118,-0.054344085284190685,-0.05760734172145404,-0.04745341998091296,0.030636152411425043,0.0683494238235229,-0.021542898270134468,-0.05816841287879491,0.06850227608216936,-0.13408462833868626,-0.06503643013290059,-0.07540289006424816,0.02360649142432174,-0.04656879336339785,0.0010041997934383336,-0.08213986397096071,-0.03179101287136596,-0.03495699399031585,-0.08461880759549806,0.2668476755055918,-0.021219990443392962,-0.09679664322101225,-0.0034204211113477746,0.047409430746770016,0.031013710250611334,0.0066111036940037764,-0.05826864573957857,-0.12159409168662172,0.1593021793710533,-0.021123015576264476,-0.03718806109771636
NO3,-0.009265923086552042,-0.02705371543214105,-0.01959291872543355,-0.021714116547841424,-0.011967799096915591,-0.041375352226072235,-0.02314254184489333,0.068403537751145,-0.021673522566177904,0.07988662542496536,0.05016603675880363,-0.023223559362780227,-0.06276468507039544,-0.03597213751161459,-0.04024028855782226,0.12326252448261274,0.21519750562132706,-0.04845088556762738,-0.07625244113312946,-0.043011764564268126,-0.044982955558265356,-0.10419605678330712,-0.06872963478073635,0.006987044374423828,-0.01143601953166748,-0.038708214542867214,-0.0014883964751149547,-0.040085619164047764,-0.019724336230144867,-0.07084370765185781,-0.033876558392731834,-0.03136530111127056,-0.045017578217793945,-0.018689636267233977,-0.08138692689689059,-0.05262257634505498,-0.029880331670496686,-0.04144504934468217,-0.008335041670179956,0.15300307174876993,-0.017097556822774463,-0.03697645490488839,-0.026499877104650495,-0.08647948252380737,-0.0427314847082827,-0.07618239431430571,0.03686470592057299,-0.03147922575257008,-0.014259083210204618,-0.05434356272419224,-0.023797236016842742,-0.030406006129428287,-0.0557474673440716,0.356260345264137,-0.024667469661946544,-0.05970868931107225,-0.011923770890528887,0.03312277040314753,-0.009051912192424075,-0.018279769045843205,-0.029664768658523223,-0.09019619675095589,0.12940419415859622,-0.019900800724534796,-0.030476216176087013
temperature,0.06168111025814449,0.11381550636430343,-0.017522600587936744,-0.1852348146246921,-0.07769576550009613,0.21351796794714753,-0.04649046608140505,-0.17950319205798373,0.13274005241976533,-0.21221311943823884,-0.19633134968589339,-0.16907960661799706,0.2831167080339214,-0.036408167180145806,-0.054051946776006915,-0.06269420589265312,-0.11150354441135268,0.21982083726059615,0.022255554936648207,-0.139606552630325,0.23863624780371367,0.2411272885724619,-0.09109983564074264,-0.04564176229822621,-0.10253578548982908,0.24852728540607052,-0.07014500877236711,0.03216216987400698,0.13210719141346494,-0.035925430517384976,0.11550418807101348,0.10367124774537853,-0.11159945129823494,0.06566326082609764,0.3096490782780798,0.17353274359823134,0.0778948496257012,0.2487167893978542,0.14161244533326384,-0.16133162703944048,-0.13822799185599002,0.13344926501005439,-0.27000131199954647,0.042066970472376175,0.21439753289552343,-0.22372685300262948,-0.07222961627770297,0.0009576923104469323,-0.2110336816554604,0.08626846205293043,0.0738350866991951,0.04144214425875688,0.004795584093495328,-0.25219160212363384,0.05657332796958518,0.06900534972840396,-0.029456670902132876,-0.1723557036619707,0.06512415168729034,-0.05536699844908312,-0.08730629587152866,0.1953653097155273,-0.2757269519822837,0.1332070956118812,0.07078535088053235
salinity,-0.03338647592989885,0.05910381511451314,-0.0011980562269586906,0.0034386377908038317,0.006702157851948345,0.10831951876981742,0.09282496891185812,-0.05748737111812825,0.05370596369291246,-0.3085356566324112,-0.05189676623042277,0.023089049453982505,0.1886751169460214,-0.0038149929878078795,0.06616935188084835,-0.1839828050985432,-0.5446229052403588,0.15149888258742367,0.11205017758496112,0.01853454426299736,0.0773778968994939,0.225149518249332,0.16677925511993008,-0.04214055917206792,0.020859456567429952,0.132597344370976,0.019745271966844807,0.043846736557724156,-0.01825442103703348,0.09640056932083926,0.04585442033841251,0.07192994115558225,0.051598733623748276,0.039928415164020514,0.2539517652634375,0.11848909345339245,0.0943152833138601,0.14037521757095228,-0.2681596866630567,-0.26579647889279867,0.002781946865842473,0.17987438935319291,0.1375277570414597,0.16953534602466291,0.08838691594045277,0.015794138209939575,-0.06090076458820948,0.0018057096531205645,-0.03228492127239288,0.06593976915358782,0.05507997427432815,0.05736848569982929,0.11079163838357833,-0.45659878528457143,0.10614768171595579,0.18383168091954127,0.03897953851519465,-0.04858385976831605,-0.09577557171543813,0.07747040086290068,-0.0034552647648636815,0.21712129917278256,-0.3635681569388533,0.07138497883542692,0.09657899598811259
Chl_a,0.03257526024125875,0.044746242426694914,-0.025544489577746816,-0.07102222262884147,-0.03296189780165594,0.08653355542427421,-0.02305718732181459,-0.06806163380127943,0.02148702720728428,0.06688075902435654,-0.05143138516685166,-0.07318106393679982,-0.07851481318673398,-0.06335132664714437,-0.0879716203064827,0.10123853117230158,0.1302056844989387,0.04333789586777422,-0.11110305464328415,-0.08605096668682,0.1692892432116486,-0.14272908834325052,-0.10181187012823664,-0.016081098832094052,-0.03284917786182414,0.0893059501939133,-0.004229267272563755,0.2164455663724373,0.1185187315591697,-0.1096822845738405,-0.012296464779999999,0.0895526851564756,-0.1044449902098878,0.004796445731298563,-0.07979740317419057,-0.043689472952178385,-0.03709906292551787,0.07819579569404075,0.0757539645150776,0.06440562521473808,-0.04653858715307185,-0.045773730113508534,-0.17548164874670424,-0.10502495559017477,0.568879449591712,-0.14751068171810713,-0.025797403942383394,-0.042758758875530364,-0.05949806375327475,-0.07944285576689905,-0.03303423354518949,-0.04284961647602603,-0.09040011455485654,0.14535703214629236,-0.05108018791618843,-0.026921104078231263,-0.02078718654755252,-0.07056129269450195,0.0470811938861024,-0.02795103779136758,-0.06368082927494786,-0.1122241378643408,0.11627547660716427,0.02020494270124506,0.024252123811623512
Phaeo,0.06776188345333822,0.01810348452256138,-0.013467793478074565,-0.047020587554625445,-0.020035911765310162,0.03866951841457453,-0.011497695709642593,-0.04681915354621177,-0.0025248620495079994,0.0025182887003065858,-0.03168216264139118,-0.04660884412705571,-0.06193023046756069,-0.04093715142639025,-0.04292661710937882,0.08645057032811171,0.05819741080743326,0.07284220680050879,-0.05151344655932518,-0.05755717081070755,0.028836701932998397,-0.08712334286651802,-0.040882572611028144,-0.009806871225457968,0.0022373132240090833,-0.019105193948464338,0.008507659325649237,0.49009643177037726,0.3002922658945011,-0.06647819813551169,0.013235079408736826,0.03546337912911064,-0.0692132702545192,0.017069852861098713,-0.05264607678750977,0.009487168585726197,-0.03048722284702296,0.008661686157748531,0.12293704739769715,0.0026434875671345072,-0.014092125940858406,-0.038349968083284156,-0.10463029961650265,-0.06712839502188847,-0.0022117845821804077,-0.07262803888118244,-0.009531933628451035,-0.025572309877446832,0.02200497348874339,-0.05233393317601279,-0.025680146713884102,-0.01958889252836498,-0.047794912834517186,0.018465350621786183,-0.03655779591563142,-0.03588353703256683,-0.008689790692269453,-0.04725046069592625,0.0649634769759616,-0.019868790193368915,-0.03755458842886568,-0.0627995502268466,-0.00038328234367447644,0.03985835516779077,-0.008081635695947725
Chl_a_conc,0.0457384006127641,0.04247089464422314,-0.02509617911534482,-0.07237562569581499,-0.03310492812040503,0.08312695256099097,-0.02247368175396155,-0.06983610368608666,0.0173486063886431,0.056816956967664034,-0.051768473440377105,-0.07407575608658763,-0.08271226532962778,-0.0642857186924948,-0.08548976067586692,0.10844181609198852,0.12508307864251833,0.05615086092564906,-0.10723543497418767,-0.0878500613063498,0.14991436217706205,-0.14344762825220886,-0.09655094963149542,-0.016159557545113293,-0.026962965296534434,0.06976754072906799,-0.0012397399544154131,0.31472846828151646,0.18100485074276057,-0.11010602673258,-0.006727031102832625,0.08479042504361611,-0.10645294356123064,0.008660271268883137,-0.08126802584420874,-0.034092864448727694,-0.039414876789284584,0.06798168215705093,0.09695890977391504,0.0547735622182309,-0.04288609938763937,-0.04883034846432214,-0.17569022758988978,-0.10637365013943585,0.47686171158729146,-0.14352524430754857,-0.0242398338406514,-0.04283063885776685,-0.04396237915474847,-0.08088570368386948,-0.03469809412956068,-0.04128235080904892,-0.08884978395374332,0.12701208177743079,-0.05279748550708898,-0.0323376273524031,-0.01980609488759243,-0.07205117819407589,0.05715348475799468,-0.028853923454269216,-0.06364387864563255,-0.11124062983985873,0.09748629213717375,0.02777992750346853,0.01816065229572765
