,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
PO4,0.026965075865247178,0.039013452845628516,-0.018467415800622278,0.027875015599480017,-0.020423382182060294,0.05937376252967539,-0.022952928488374966,0.06413478805389253,-0.02374038626290878,0.03609536391585768,-0.012013154023444148,0.05486917160989424,-0.08023581050750325,-0.10941596229038134,-0.0698936206626326,-0.0647607575211624,0.011631084744277483,0.02429303940138636,-0.02553370860663951,-0.08490808535063075,-0.019904505810279107,-0.012617788920237231,-0.02478524267331534,-0.024510477663414694,-0.0339058719026885,0.16441210240180912,-0.0326522977402529,-0.024620634769727208,0.02964533227670241,-0.10991404778140378,-0.04328950159333198,0.16680504508592287,0.024807996427490493,0.0220047235277728,-0.028866662481893384,0.06356529481092069,-0.09475095771506406,0.04805823129507043,-0.02297462748553992,0.06856762552277748,-0.0628950110023998,-0.02728424776274807,-0.09066220668850607,-0.009332534983142465,0.15056894991122421,-0.08765348179925925,-0.03579876254030427,-0.052262102238835276,-0.04020567205763427,-0.150179435404474,-0.02795308467918783,-0.036078899379655305,-0.13971568571802392,-0.025734498272544527,-0.0058155385552615905,0.1864788491907465,-0.0038197745079706262,0.13772834592738764,-0.05690893654899784,0.013859530469166747,-0.0684767340492784,0.0026071506570878693,0.06791448763198558,0.03619585702845049,0.04289641747592917,0.009530393224103064,-0.11048681455708184,-0.07692816240892883,0.09346184577500843,0.0766549883343971,0.03455007133194603,0.037914327247429117,0.05490029404965291,0.11762192236950825,-0.003599290240615345,-0.10101728315104891,-0.10107586034326373,-0.03157571461293303,0.0071327962076754466,0.09724518490663445,-0.014064421388535645,0.01741398134931633,-0.01915376456606329,-0.042006851518329204
NOx,-0.01395468354060634,0.03937464311041351,-0.060663632398536824,-0.02269911165833892,-0.025759242730123703,-0.03235263924231468,-0.033337049162570985,0.06866880114587522,-0.0457379437807519,0.07357329714998495,-0.010573268619540424,-0.05294784336174167,-0.06316507175222079,-0.07698140057295859,-0.040764376837811235,0.1221881556131706,-0.004647563188021507,-0.02531830811131853,-0.01448172245842316,-0.043450028981670066,-0.029384347238997334,-0.020284554187973754,-0.06877396427424215,0.007425393132368456,-0.028023317851815818,-0.03876189588057327,0.03652728718521982,-0.021298636815064168,-0.02870679285702922,-0.07122775339670323,-0.03396279105405372,-0.02650167122512227,-0.01257043808112227,-0.01779024851914211,-0.08189257681123234,-0.051199828900617715,-0.052291925225376096,-0.041104654507415905,-0.007691794323869811,-0.0015691268385577542,-0.01698473518933774,-0.03654553798956495,-0.03640763008089501,-0.008688778328530699,-0.04303130201063939,-0.029815771761508725,-0.007351783583206827,-0.02973049714001208,-0.013314354127009057,-0.07644474874674193,-0.023706775552713104,-0.030299172678559753,-0.10471353238403736,0.15152290909143304,-0.024044531066195758,-0.0592754060287963,-0.010605458324395571,0.1197005713568802,0.0011410449699338788,-0.017786690554176258,-0.037192195620050064,-0.042604725106245515,0.12958340932847293,-0.02004731401748323,-0.030679180868670636,-0.038847570074072926,-0.09067238273329181,-0.02873462032518931,-0.047840406074485156,-0.018830513935798984,0.2157154282144805,0.04374867519943644,-0.024153175863077837,-0.030247618855868942,-0.03009944348953128,-0.053988201673305494,-0.07625739529062488,-0.08517211141669824,-0.01050402064587139,-0.04303261662234027,-0.023054558381388625,0.3555057521036828,-0.01818644763725629,-0.04563857331155408
NH4,0.07189328286226905,0.23205431970865437,-0.03959780771139236,-0.0037521883136701624,-0.06509578792101232,-0.0468827481086232,-0.06942832224385606,0.22987424948018842,-0.0790304645560366,0.23230741860686482,-0.034321065698752574,0.04762074189697977,-0.0942966270084501,-0.1267735422344178,-0.0730911164648682,-0.004780533143313852,0.02079916791919987,-0.025073131486216482,-0.026323093381380926,-0.05671191604657731,-0.052761552246360116,-0.020262643024049197,-0.10129438634619498,0.05245471492993143,-0.04540034017900471,-0.04595149075770858,-0.03906601104510086,-0.040057621234267385,0.05536473795310844,-0.12300384327485853,-0.018276327281236366,0.013040580956421986,-0.026190663211705045,-0.004226704669737478,-0.09494668726551375,0.022155487748075034,-0.07693069210155923,-0.048737235904157614,-0.01310906216426736,0.09123808801542842,-0.05417068900081563,-0.060389226559151674,-0.0723178457830356,-0.027709370310475163,-0.016705284404898817,-0.07391592665961844,-0.018084905892971452,-0.04793802050434766,0.013860684401075532,-0.13002990917964102,-0.03634942264880958,-0.05104376148171802,-0.155686837261391,-0.0231355802075332,-0.027426329261912186,0.1305905655419906,0.054633913489131464,0.30813685905652644,0.0189156159271981,0.016789475451861668,-0.05064722399380084,-0.04589618575526748,0.26832605328854164,-0.03391833828331103,0.028544449775487535,0.04877954315593215,-0.1317147077282615,-0.028515913985631833,-0.0035995121040112935,0.06962206289991943,0.3091938683545792,0.13641968809057797,-0.0482205333287405,0.011922405650815428,-0.02691344580507129,-0.08759620962939922,-0.12110993737770093,-0.03879038132864432,-0.008353488750229074,-0.04807754697127533,-0.06722705934151266,0.11593651677213854,0.010693449487748946,-0.047887484966344214
NO2,0.00037908738819015294,0.05591780628352959,-0.01513543116392386,0.0011588247378631733,-0.02756853861630202,-0.03386985700641859,-0.023444994177735837,0.10383296745990377,-0.06564115854983378,0.0875583646034524,0.013697384230739084,-0.0911916941031495,-0.08646475012892668,-0.11416693504115702,-0.0701046114690084,0.12401462683193329,0.04064687160052549,-0.024208828841052313,-0.02235570838836595,-0.06385785668323017,-0.005472587299753393,-0.024912362221460108,-0.03698948842857813,0.02296543806931168,-0.020621974107252507,-0.05443269910504618,0.023388911379404173,-0.03732448884157204,-0.04126834005566366,-0.08285796349396066,-0.037299453215651514,-0.0074163153955735415,0.0316117804354842,0.018372306373176626,-0.10306553918284414,-0.051975469042204264,-0.0792676932976178,-0.04664739900728124,0.030645354236259015,0.049258734579799124,-0.02124697766304792,-0.05731037031480414,-0.06607673959421964,0.0032534591526440825,-0.0648160810731502,-0.05806686975908746,0.0008407590236397117,-0.043170444126675894,0.0014254429605144192,-0.07636468062947546,-0.03169561256811295,-0.03465161762873441,-0.1444106941143762,0.06774523493650225,-0.020753513128776338,-0.09596564366972699,0.021310748542076586,0.13847396612996354,0.032229770024387,0.006685565658717729,-0.05795590831491114,-0.044673664774455765,0.1586924588850258,-0.02072982492565035,-0.0372853796233068,-0.031968213955407346,-0.12115963995290545,0.013840050686368474,-0.03287923916240755,0.06133763298611315,0.21385250570584496,0.09731518980232941,-0.037318244356198335,0.029598748259480345,-0.05722279739368076,-0.08243744340472386,-0.0839206632085541,-0.13131734545365178,-0.0016676097515911175,-0.03253091958514304,0.024151150550768864,0.2667326813676194,0.005523357415924556,-0.033843214773248226
NO3,-0.014160605319309065,0.03899105872263264,-0.06127472395017955,-0.023043247806515333,-0.025660866209577783,-0.032241864979508136,-0.03341680818910805,0.06789297448580006,-0.04528074798082985,0.07314306518923372,-0.010956283645688892,-0.0521612361463097,-0.06260454856271155,-0.07614949515568459,-0.04016052379524987,0.12183586487623646,-0.005402029060708257,-0.025270496834407415,-0.01431035184534005,-0.04299030928355843,-0.02971181120652273,-0.020152868592263187,-0.06913108710200352,0.007142819970576464,-0.028074893079328506,-0.03839468937606759,0.036653605188484956,-0.020971351641237812,-0.028418662630706356,-0.07084355078461184,-0.033816984467766556,-0.026755021529280946,-0.013285239264052916,-0.018355573544989307,-0.0813187957728147,-0.05105203604283426,-0.05169777572909251,-0.04090272176762337,-0.008320488808312345,-0.0024253526821197964,-0.016867916500435814,-0.03609793526432627,-0.03580966918203629,-0.00886806928028128,-0.042549376255220414,-0.02925915089958418,-0.007471120720959592,-0.029424805912375004,-0.013528832797095085,-0.07624504210451809,-0.02350919751071117,-0.03014580804648568,-0.10376617321107492,0.1525424672540462,-0.024036996489470178,-0.05849845400336177,-0.011117803428212052,0.11906796622824178,0.0006118112969067005,-0.01815414562394942,-0.03674291103337661,-0.04245764733004269,0.12874986122061882,-0.019983033645480434,-0.03048666792074197,-0.03886184020507576,-0.08991784821912338,-0.02937969648811924,-0.04796782277747359,-0.020137976625610274,0.21517959538258175,0.042726899647763744,-0.023866806696624818,-0.031181070086189887,-0.029561165620985208,-0.05336464950844633,-0.07592711153986466,-0.084167004100482,-0.010625965522900325,-0.04309719404014354,-0.02379296265679151,0.35607335876668145,-0.018539945425743214,-0.04571819419145562
temperature,-0.07449224201514518,-0.14942278684262972,-0.25630193817944746,-0.046734986592680994,-0.03565895458159448,0.13973056665895348,-0.04378775071564226,-0.17830534438256124,0.2401164770548476,-0.2026715674685403,-0.1026211879637635,-0.013532781735949458,0.2828215592350704,0.2734077257662586,-0.05423870959049075,-0.06084636790470495,0.05692446404045439,0.10996673954826162,0.02979986828994476,-0.13953578976001596,-0.09260187567788744,0.0005589001151752749,-0.09220121016903748,-0.045368547102443375,-0.00616808904542401,0.24600171943254304,-0.07169805541958245,0.13086223317746506,-0.047883439442109516,-0.03679152049902072,0.11549840264338711,0.14156417941333133,-0.1241102839025097,0.06465389679282843,0.3095574982272584,0.1710461993758859,0.0875259675759817,0.2447396626654555,0.14182912836463302,-0.06840402823487512,-0.13782310610954285,0.1308581813869368,-0.03628540440995938,-0.0766895653102191,0.21319745155812914,-0.08605108086560964,0.15682145138958614,-0.002427920214883089,-0.2095387318179992,-0.22118495424657683,0.07310311598391944,0.04086842815998673,0.2354847995082186,-0.16038896230146626,0.05200501269512933,0.06615285434795093,-0.2157987326969994,-0.23160020282145594,0.050662362555796495,-0.055373295215388245,0.03318903540968824,0.07264619636684286,-0.2757964086574989,0.11975390612296624,0.07229016387801654,0.031415928357685904,0.19407957511227023,0.08665392958564211,0.2163083659105151,-0.14224258143752638,-0.11147343434687604,-0.18536139016966058,0.18233740713742516,0.10086767700848023,0.07692988430014636,0.008169909813761993,0.0196872179739446,0.04830817544831031,-0.02960392283954353,0.22515538550049385,-0.19103274835834716,-0.25213553838542935,0.11785561548299514,-0.10911468290951674
salinity,0.037287126776044156,-0.0575293798724709,0.11072795742745709,0.09277022956798536,0.1253910861349957,0.07889756329973947,0.08265905707439512,-0.057025893114927347,0.0766729075871081,-0.30571735957481394,0.019548004646860528,0.06404334477842528,0.1881942303846139,0.19674962015491626,0.06601673788357262,-0.18084094252172644,-0.031521820654091454,0.05601784357366632,0.009846025039972875,0.01849701283782143,0.03536364119902532,0.03576524076355114,0.16729874727313013,-0.04220906729160645,0.04088877766031013,0.1307343088322418,-0.060608279948981214,0.05290549552754312,0.08007233445205403,0.09528501804783206,0.04579406910847589,0.12124223661488065,0.06907433401732871,0.03964977087746353,0.2537316336125037,0.11523218098379587,0.06067807005796784,0.13806505838013966,-0.2674934259995639,0.021565866319290018,0.002747875475118903,0.1767290170277469,-0.0039772167497719455,0.0024103646576921966,0.08767173995435619,-0.004104016319758701,-0.004508819399293162,0.0009247167823700614,-0.0320466676595444,0.015391947539545574,0.05410263246145886,0.05683311808859248,0.2226835133193184,-0.26401585382297543,0.10299289605841402,0.17821150474715575,0.022638296482887305,-0.20715855840448857,-0.10147883086917735,0.07723137829539906,0.07104400541582427,0.12516074122085766,-0.36314783578812326,0.06250007808580912,0.09642897192384167,0.04333167762212106,0.21649691033407414,-0.030208662771226687,0.1494144310790721,0.12766329469994875,-0.5445410992560091,-0.038653117971958514,0.11172689413807221,0.067461802374047,0.09338408342060722,0.10436537887451933,0.11018418199180453,0.15755315131395986,0.03671637207180115,0.10705925187092738,0.010757141970862775,-0.456622780290132,-0.004826011719338228,0.05130032722265471
Chl_a,-0.025978928563791345,-0.05959120114969192,-0.17545807907301245,-0.022568387932450227,-0.0834048317219099,0.08800779538989599,-0.059749450463590814,-0.06773714907892774,0.16820080594624318,0.07622907032485766,-0.031731014891323,-0.08059177906134027,-0.07799606409526619,-0.10314549937799716,-0.08784692808622813,0.10133474401932754,0.032626477775717797,0.042391996885731593,-0.014548551236672829,-0.08601923784003643,-0.06715712982887731,-0.02115265441253459,-0.10110379210182388,-0.015878314038844946,-0.041113996035081174,0.0889972452086274,-0.0255429873193284,0.01977017805616966,-0.053444563492290834,-0.1089894555575867,-0.012246686284679707,0.041214935542581314,-0.05155978144689439,0.0038367998680078584,-0.07997240507411672,-0.04199318780203355,-0.0743052495714259,0.07730756714494945,0.07576464235508427,-0.004220980177593817,-0.04619440096143091,-0.04508948283594742,-0.06303005893584382,-0.027534205111822002,0.5687788991047864,-0.06249587951022652,0.057003157003637055,-0.04163874924171377,-0.060359457211802706,-0.14642457709858958,-0.0323420637631883,-0.04244398855746011,-0.14229903889157275,0.06347274369119803,-0.05218687019941991,-0.026234039446555876,-0.08891943962355575,-0.009015702957361973,0.05365797133027812,-0.02796277709361563,-0.060469126944256775,-0.0398282360346859,0.11569261545111532,0.01956965362338717,0.024966790525886105,0.2148577837186958,-0.1119280286960802,0.021187809704190007,0.042972704713931234,-0.12376031002202968,0.13016841539910118,-0.050537701479516625,0.033025424886147056,0.09027735219046462,-0.036682767057932504,-0.0861315933871092,-0.11056242102700803,-0.09583072771452053,-0.01951958917097307,0.08338924109420337,-0.07617604500942571,0.14570174302711253,0.1183577718198554,-0.10548556576657858
Phaeo,-0.00808121020976085,-0.03695668655918122,-0.10716357066586621,-0.0110435598117968,-0.03486816222031196,0.04632217239284607,-0.034344016578753134,-0.046651172626239454,0.029015364919990624,0.005236572004143816,0.002682014581176246,-0.05423401462294196,-0.06168241717688124,-0.0670168997318974,-0.04283642227779075,0.08750663170289155,0.062245470096907195,0.015581817409149186,-0.00848763029268563,-0.057540864801838905,-0.03140832335828974,-0.009440715178118095,-0.039403357152662306,-0.009745487435072375,-0.018823733479551585,-0.018707673754090576,-0.009388698334175516,-0.004149588862859523,-0.04244923736384579,-0.06597017976093188,0.01316182526225969,-0.008822893710860265,-0.0219281560836916,0.016498672752465648,-0.05260264357227057,0.010426955402757766,-0.049427845730171505,0.009119580156164285,0.12290679165446511,0.008576957631316285,-0.013787054283062004,-0.03751793305079718,-0.040740150215883536,-0.01756368270885908,-0.0021704072110086924,-0.03671094845437621,0.11680632133806534,-0.024199259966184022,0.01961992543853147,-0.07179409198365372,-0.02506267915762189,-0.0193507210074648,-0.0867717453715828,0.0024632195292282042,-0.03533326360570676,-0.03407624022653679,-0.055238937219685105,-0.024676736280761405,0.06504803980707834,-0.019910375335900368,-0.03734912305778135,-0.017249644781182738,-0.0005148960968646109,0.0397304658913425,-0.007816768089817615,0.48727146570153207,-0.06257849526961584,0.06532505991541883,0.0733393149655916,-0.083648010898115,0.05820170657426983,-0.030299358449967104,-0.023140500728365817,0.0367675472146611,-0.030154748825008,-0.04472488054886375,-0.05129124136737925,-0.06351885913828301,-0.008166663624066657,0.0364304370746713,-0.049714258149175045,0.01846650001980779,0.3001471904078299,-0.07011828207323678
Chl_a_conc,-0.023998305124724964,-0.06004910640826308,-0.17635824860584842,-0.021940129474233253,-0.07946890711791971,0.0864420426310535,-0.059472564980964454,-0.06951815453766333,0.14904934192826552,0.06540105808880808,-0.025903747827542418,-0.08236588558324132,-0.08220959439377423,-0.10476594504997391,-0.08536061751164295,0.10880929683386353,0.04428363781308139,0.039810316745895045,-0.0145151014098883,-0.08781900397976675,-0.06489278857989281,-0.020316715096500175,-0.09555503893061278,-0.01597269347552998,-0.03961789263655042,0.06961637358377083,-0.023987411691135274,0.0154665235736031,-0.056381485942112064,-0.10938660225660933,-0.0067051409421790935,0.03219633365685583,-0.04922794694377168,0.007699757702740463,-0.08140311300254346,-0.032414007684404555,-0.07578466967974994,0.06736051111119346,0.09695965704362448,-0.001213969532999782,-0.04251439351800647,-0.04803015358361326,-0.06396259035283022,-0.027878219633451332,0.4767885535453149,-0.0624202918319443,0.0795567601956566,-0.04151781750827465,-0.04533290866644037,-0.14238725026776095,-0.03394950663292307,-0.040877240629663386,-0.14299122495831168,0.053941647759842185,-0.053393857065973174,-0.0312702765775957,-0.0896281605029643,-0.014266835491770784,0.06269635327317062,-0.02887506698076321,-0.060892501772599715,-0.03811137288738324,0.09696136084610352,0.027212004525224192,0.018832387861560773,0.3126288369199072,-0.11093208635847387,0.03551926236450377,0.055979323690859936,-0.1265834956043907,0.1250529649098751,-0.05064295977254119,0.02143550931897003,0.08575273220296449,-0.03897520909383123,-0.08443366330061328,-0.10672134909223448,-0.09767688957879997,-0.018600163472849676,0.07987999182906055,-0.07743259713859872,0.12730171072442537,0.1808303676093418,-0.10757201960983392
