,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
PO4,0.03219782366672187,0.09731649896299241,-0.025534887941726127,0.02731688533310278,-0.03153942579173577,0.05941973293169418,-0.025334408870371042,0.06416149187940436,-0.024406319979208457,0.03614046529648761,0.01740279148514031,-0.013777622764525058,-0.08038331626853848,-0.00419017081223555,-0.0697629281987498,-0.06482369193928715,-0.03609004632822985,0.02435549211865872,0.006289560489736869,-0.08490040791889211,-0.022116568458319903,-0.1404316710935791,-0.025395216812976722,-0.02461344075042292,-0.01200464077886754,0.16441225059044234,-0.03272638713629805,-0.019171605286826526,-0.03538210584812578,-0.10953504086046031,-0.043349091682977195,0.16664814038890802,-0.04149107384059179,0.022008053555507487,-0.028836741877510043,-0.08779325503578808,-0.09548208514529424,0.048056538056354695,-0.022974953574004895,0.06857733792807237,-0.06302603948807212,-0.027977005957646815,-0.09071454674917023,-0.009355858724631218,0.15056353765801728,0.01195439761064854,-0.07635355732009705,-0.05832348510945484,-0.040694717518580975,-0.15143592009302578,-0.0279893113454759,-0.03636607631659797,0.022451388586818003,-0.025682177007734636,-0.00569155756915388,0.18601755846117507,0.1359849868763105,0.03976917390881185,-0.05695858031700455,0.013998192676582415,-0.06692267704551194,-0.02113295569070387,0.06797490631166717,0.03618257536822321,0.04281227293151697,0.009562587032919574,-0.11087113225571729,0.06303007166223612,0.09343020694360352,0.06594739531032133,0.034551146366897836,0.03557187138925797,0.05500268812206625,0.1175410804001411,-0.003761338513333984,-0.10168002312204204,-0.10174773759986006
NOx,-0.0321849813574656,-0.04310291881999912,-0.01755867360006582,-0.022827898469569292,-0.08633149232820683,-0.03235682506398835,-0.032940845773545405,0.06860720501107989,-0.02124021699369879,0.0730132708989292,0.3554960277928275,-0.023022255020804495,-0.06330572857674047,-0.04540389012077263,-0.040844232091384755,0.12214387516361926,-0.007362110385702064,-0.025401204215956614,-0.011677613689021467,-0.04346617344252035,-0.04452818045582209,-0.10513388866106359,-0.06818388852154494,0.007350709423192647,-0.010570701594366006,-0.03876465730083489,0.03646884933776005,-0.01818643705433965,-0.028874576998233613,-0.07083830676239669,-0.03399897185670469,-0.026565098899821463,-0.04566919037387834,-0.01780050928828789,-0.08196502655263843,-0.03006474059662738,-0.05305537382616511,-0.04110806574284749,-0.007691311449942484,-0.0015717182370783853,-0.017127856647913404,-0.03703588572109971,-0.03650889010023868,-0.00871911080945259,-0.04303266067478727,-0.0048204684569682675,-0.029539826018449712,-0.03160945796222296,-0.01341917921434941,-0.07698553738351338,-0.02384592299181014,-0.030473681577032848,-0.013618040741201678,0.1515755515119375,-0.024009948108917992,-0.059844796504107615,0.11964355046537123,0.0391499125105767,0.0010833232825094117,-0.017884302982701883,-0.037623428630818405,-0.026729872618039163,0.12865238556368924,-0.020046009033924513,-0.030862278660388223,-0.038896221280912545,-0.0908742467859805,-0.05198718026127125,-0.047885304864917516,-0.03538353304681688,0.21571568116954204,0.04178443670112398,-0.02419733350034541,-0.030260545335713106,-0.030296426722075834,-0.055382116510532944,-0.0766826651339736
NH4,0.057734906073682035,-0.04797901134467039,-0.029681477087382564,-0.004376039284330438,-0.0395164138061763,-0.04687480311799971,-0.061766503024414394,0.23014226788987996,-0.039977203717376585,0.23223921368174175,0.11590303934753025,-0.06722797462099994,-0.0944600438961116,-0.053484396491533595,-0.07298763644889558,-0.00483624131967005,-0.018392043512662257,-0.02499441112047963,-0.009431593419739091,-0.056684460059698696,-0.07667301129392146,-0.15683998140913094,-0.10234323137538126,0.052398019060089535,-0.03432260387268592,-0.04595132835176592,-0.03908610848275677,0.010666744715748869,-0.04701652976759001,-0.12239945266720084,-0.018339719675114535,0.012844476666053322,-0.047237771214646146,-0.00421280644927166,-0.09484357396807166,-0.07420494680530082,-0.07805661659358817,-0.048736681730255076,-0.013109085440018091,0.09130525494996944,-0.05411373618092382,-0.06113235524763538,-0.07235204023071368,-0.02777515348033141,-0.016708803900341858,0.02114479311468402,-0.02751859326817696,-0.05012133261622007,0.01364173396061582,-0.1308683046865079,-0.03636184760921469,-0.05137777166793875,-0.028897826079695467,-0.02306349565770579,-0.02704304702145839,0.1329699927389915,0.30859310110900295,0.23341396223811312,0.01887145090084038,0.01732957101125564,-0.04833880755934922,-0.06637341307873959,0.26819707746201565,-0.03392499693952382,0.02846519835926729,0.04878209506766632,-0.13203628618177835,0.021753673242073744,-0.003581197531897643,0.06431242776991947,0.30918899979904296,0.13437917048003428,-0.04809658823022788,0.01195599150186909,-0.02714264801766303,-0.08845352332194359,-0.12184097183121329
NO2,-0.048663386683110425,-0.03271283116999235,-0.02423797400659638,0.0007760962699483584,-0.13263296816864445,-0.0338660799541447,-0.00945789324137892,0.10376176879103714,-0.037201282664033816,0.08706821348167897,0.266721838468149,0.024371748204326756,-0.08664145411745566,-0.04882318041379791,-0.07024915873751936,0.12393788651113226,0.0006455448909040325,-0.02434548865915506,-0.003361280760863927,-0.06387388786328535,-0.06336261623725681,-0.14529008902054114,-0.03718006483559607,0.02287019864062753,0.01370862451406793,-0.05443766515493302,0.023297452328726112,0.005535070384474403,-0.022005469502272952,-0.08233797319292016,-0.03736443971701134,-0.007631683286392372,-0.03377742240633727,0.01835964182049032,-0.10325351796106753,-0.05815021294974168,-0.08009041992952504,-0.04665634559662771,0.030647641369467814,0.049236803285138214,-0.02148808474458017,-0.05807308876260722,-0.06616883726467272,0.0032461069285750176,-0.06481845725330304,0.040269298433788986,0.011996246481185165,-0.04641037397179207,0.0012215572109672288,-0.07699388695158188,-0.031798091811477455,-0.0349230587011128,0.030129671964910766,0.06781582639111022,-0.020532414771093237,-0.09747050474267091,0.1390513182321626,0.05579150646270374,0.032154533987641634,0.006623238548464621,-0.05802503387378137,-0.028280398448520625,0.15798425328890972,-0.020735410645154613,-0.03752470731224379,-0.03205531786417117,-0.12150299921022059,-0.0536592637557336,-0.0329565331484656,0.051195582208876704,0.21385184378695593,0.0951726393499787,-0.037440505665105484,0.02956696870230356,-0.057511434965277525,-0.08342621263914528,-0.08458859644282363
NO3,-0.031821403075140184,-0.04316542214230269,-0.01739943231190233,-0.023167397468890273,-0.08532069098109948,-0.032246174577751904,-0.03325169724403223,0.06783170289885584,-0.020914182098871536,0.07258332913482146,0.35606367896644475,-0.023763931478519316,-0.0627442252742112,-0.0452265929809572,-0.04023907398809764,0.12179225033301844,-0.007478290811979264,-0.025352264861536137,-0.011787668574063504,-0.043006413199370666,-0.0440922575323984,-0.10417765382998456,-0.06852934940235825,0.007068680634017289,-0.010953870182683238,-0.03839740621603299,0.03659587998513605,-0.01854013295456885,-0.02891490422277887,-0.07045733814352287,-0.03385258252089068,-0.02681571051781821,-0.04575036262884952,-0.018365766638311687,-0.08138909942322288,-0.029510268418453525,-0.05245821295051678,-0.04090603033514639,-0.00832003774475165,-0.002427609902348649,-0.017009002943880032,-0.036582382938894493,-0.035910817960523686,-0.008898710964063413,-0.04255071412257689,-0.005571015189106557,-0.03016520421507021,-0.03127578791998578,-0.013631705397925796,-0.07678291175229476,-0.02364859964485603,-0.03031821720734914,-0.014322731769560067,0.1525946673968902,-0.024005661599255344,-0.05905051236945801,0.11900035740784787,0.03876525308245776,0.0005545378886074483,-0.01825209858357018,-0.037179139151600406,-0.02663332333358575,0.12781751459959018,-0.019981615456704786,-0.03066833234386438,-0.038909712570360896,-0.09011678627638295,-0.05182214262847175,-0.04801205512998816,-0.0367559758042163,0.2151798631582167,0.040770845661730094,-0.023909526147225735,-0.031193643445105463,-0.02975607934165995,-0.054761755943710924,-0.07634715534139036
temperature,-0.04984402255719986,0.22514919062349492,-0.024682808271334664,-0.046600864753187324,0.04825995891730164,0.13970501728143095,-0.10302773360659248,-0.17844245129530667,0.130971591526648,-0.20252896039985244,-0.25208358198790043,-0.19097536969002699,0.28326208214862225,0.07362657390793655,-0.054295143737659195,-0.060902602511442555,0.16171442717746198,0.1100015405773438,-0.02902264444879036,-0.13959571996192965,0.2318283346646407,0.2410930227143489,-0.09075215124094779,-0.04562644206992754,-0.1026625648353423,0.24600751110848312,-0.07184809244289314,0.11732454627698488,-0.003504087030740944,-0.03410320956296208,0.11565275282613546,0.1419538458951578,-0.11050684608165372,0.06465408448592179,0.3094973871205987,-0.08715202781510434,0.08302280810979931,0.24474665987952032,0.14163747866213927,-0.06843872233423025,-0.13803958455534276,0.13261830459767887,-0.036337313446584404,-0.07682346967661301,0.21319029505566206,0.05696699206361065,0.08424319649235189,0.0006976489483829396,-0.2106534267675257,-0.2222575046231443,0.07407565346136816,0.04151669314839902,-0.12546643466699317,-0.16037867661793934,0.05161521008756675,0.06272502892763751,-0.23397923067515208,-0.15044410261670554,0.050503253928702,-0.05574125306840262,0.040425739179220446,-0.037699004083525736,-0.2753051651431728,0.12005757111564705,0.07138878650314483,0.031235985032698546,0.19502894011531188,0.17223770372005615,0.21634936502049637,-0.24159069208491868,-0.11147266028499497,-0.187698099243072,0.18241240571646597,0.10078280549585727,0.07738841049516096,0.0025850433237514913,0.021754680513721238
salinity,0.08163827547501268,0.10713277090554599,-1.0802685288157027e-05,0.09277055876494852,0.15893988420547536,0.07892417971959335,0.04088306172692088,-0.056973637045209594,0.05296421988204601,-0.305078360992845,-0.4565964718248132,0.011039655423498258,0.18849221148035394,0.13229402130082035,0.06607121718311526,-0.18080903558377165,-0.006782835627774473,0.05606398271627844,0.03856687529115757,0.018532697741300775,0.07310691784004039,0.22495138476105203,0.16628741497377278,-0.042148373290806465,0.019575974594662378,0.13074556563716874,-0.06056135350349163,-0.004913704319627888,0.04238755816668851,0.09503156409805301,0.045864482499572555,0.1211914275749546,0.05140027017664769,0.039665976479079094,0.2537033231401635,-0.003443669940640894,0.06239221669888253,0.1380650837562363,-0.2674659377415982,0.02155252521771003,0.0026763321922872118,0.17790321033053041,-0.0038401374970492863,0.0024800759008454,0.0876740195932246,-0.031354059789420456,-0.028989680172832114,0.0012662151198578966,-0.03219363329217336,0.015657033367740873,0.05470869979521475,0.05727428728615781,0.06883294336637662,-0.26402672119356424,0.10284348188002157,0.17725364717783967,-0.20671811335853407,-0.05715771280909585,-0.10132962345107456,0.07735060572646565,0.07462287994467232,0.12663033128807807,-0.36205782234814077,0.062374762933967924,0.09673364930774504,0.04346753678594643,0.21681291938243075,0.1164546929884639,0.1494945747750977,0.13142386269162026,-0.5445403472354331,-0.03675817494313021,0.11177386577461584,0.06743478565615446,0.09370470468279793,0.10746971622501329,0.11121183345361307
Chl_a,-0.05844402076970735,0.0833197519663582,-0.02032243060017743,-0.022979255657600114,-0.09725441493514594,0.08797522526992019,-0.07708966539750396,-0.06779282170809685,0.019954355128025455,0.07590327930248739,0.14570354542712344,-0.07626460901450544,-0.07821916772664503,-0.04870481751279708,-0.08795856064301565,0.10124820247519387,0.057134291874330806,0.042270756955655575,-0.020492988593674263,-0.08604565102780837,0.16829548321459814,-0.14280634300196032,-0.10125939743549703,-0.016024192253929332,-0.031768942413309645,0.08899187835910063,-0.025632751097953363,0.11833156816038376,-0.04226369631952155,-0.10879726102514706,-0.012300124249748107,0.041353198840502634,-0.1058947257235016,0.003819648357108728,-0.08007423844485612,-0.06342333833663344,-0.07569163209909979,0.07730881386867097,0.07576339994782993,-0.004210703894075001,-0.04638410736030253,-0.04579023778075361,-0.06327283239837105,-0.02768239269761613,0.5687711030025768,0.032399362392912835,0.019450447074247743,-0.04268958346410828,-0.060718180388833795,-0.14776497698855795,-0.03262895268258533,-0.04271523214215606,-0.05256198756369254,0.06347782336541574,-0.052322202068518175,-0.028855402515933905,-0.009511667515418555,-0.06033495995744742,0.05359129660408775,-0.028008578629201863,-0.06157105257252929,-0.08488791379803702,0.11524637139106778,0.0195755665233988,0.024710156205078704,0.21476576163495698,-0.11215396964224314,-0.04331113768076375,0.042891058614967274,-0.17205135814519174,0.1301701911635329,-0.052510028327885906,0.03298336991377026,0.09020262575487947,-0.03694203621447201,-0.08948457326710738,-0.11110158651768633
Phaeo,-0.04589104204955714,0.03638957770706667,-0.009706535469350911,-0.011571495473901246,-0.06403129868498891,0.04629648754355346,-0.0392055787727877,-0.046663730395881974,-0.004093440710924051,0.0051405460748701615,0.018474907292654233,-0.04980501207869885,-0.061851222825711774,-0.023622490751002805,-0.04294432663113044,0.08739510470454716,0.116903115852361,0.01551390490673971,-0.008553708129155799,-0.057554800707901525,0.02964264448550582,-0.08716907058014232,-0.04060703401647709,-0.009818373010764731,0.0026576611390654627,-0.018710408063725825,-0.009436046210416365,0.30014939768082816,-0.01959915213002693,-0.06608513506161205,0.013132164264551716,-0.008773365265638697,-0.0704339840350679,0.01648084218091284,-0.05266987942768392,-0.03734727145716337,-0.05026120544949336,0.009119655988398218,0.12290785781807574,0.008591459972907684,-0.013989622702073868,-0.03799618969399079,-0.040892013369908,-0.017678455508299235,-0.0021829907852900215,0.0620751785084448,0.0636148519774051,-0.025684025683304662,0.01928811916592796,-0.07275850263325917,-0.025340133611643008,-0.019531818509775548,-0.022719855736640246,0.0024486876996194958,-0.035511124548546505,-0.0350244056236312,-0.02500433158604827,-0.03765101375212118,0.06500104927093062,-0.01985887211625672,-0.03863863214601457,-0.0356101784576129,-0.0006318640568262653,0.03973404670047652,-0.008075276069586135,0.4871521443855902,-0.06275687827516045,0.00937320670393075,0.07329136398154691,-0.11116910906516095,0.05820121212025025,-0.03146219349780542,-0.023164208138254483,0.03670241611754939,-0.030357038657818046,-0.0470637904814447,-0.051664117786145394
Chl_a_conc,-0.061512022610011,0.07981057575433265,-0.019692078070467765,-0.02242831069374083,-0.09901092592132903,0.08640773279204768,-0.07534621195592581,-0.06956829027605249,0.015636348609577397,0.06510154890759344,0.12730550612519337,-0.07753156958295673,-0.08244267800882199,-0.047291792404285896,-0.08548360793628021,0.10870638179466194,0.0796931025617424,0.03969012092767388,-0.01952222617082732,-0.08784495635614925,0.14929911620389358,-0.14352488375471228,-0.09601244673677728,-0.01611491850897463,-0.02594219266255343,0.06961112678418449,-0.02407560602246543,0.1808089740914069,-0.040793371826980535,-0.10925650408176472,-0.006758044781894784,0.032325825821935994,-0.10800114436714954,0.007680521247075323,-0.08150683712228914,-0.0633714775321506,-0.07717452844511144,0.06736157807920379,0.09695890375933647,-0.0012014071170415083,-0.0427286135946022,-0.0487481497698756,-0.0642075828949075,-0.02803375564099969,0.4767785937134612,0.04404678367867173,0.033596753724127244,-0.042802911451778315,-0.04572407413075988,-0.14377409703080213,-0.034265624440958174,-0.04115406558732093,-0.05028405425770467,0.05394196563904764,-0.053555732161538236,-0.03372782886532237,-0.014772044747974323,-0.06086186072785898,0.0626276346734719,-0.028899524815744235,-0.062167463168200335,-0.08091512562699965,0.09655506914216254,0.02721793945792554,0.01854680694639994,0.31251920582853765,-0.11117015166838208,-0.033806268072191205,0.05589777880388498,-0.17458651284817728,0.12505432106611503,-0.052614058519980314,0.021393775705319716,0.0856723304737257,-0.039247737763258246,-0.08788286190655226,-0.10727511120101084
