,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
PO4,-0.07696151769258514,0.042939927718778206,-0.023054374955025523,-0.012549851536201416,-0.11060633186827784,0.08232996765605761,-0.0292030358952182,0.06454088490289,-0.02200454774390256,0.06136883367794529,0.05250910606291331,-0.006042422592128786,-0.08040905500394396,-0.09064715635754514,-0.06955686363685396,-0.06232410100596798,0.03453820600092783,0.09470177623434672,-0.10072471360780921,-0.08490069078841857,-0.019278059441042814,-0.14147429408827528,-0.02525673499624715,-0.024370488617304342,-0.012600129273168677,0.165591759390689,-0.03282034903712417,0.004549551017581699,0.03873903043447276,-0.11021489261490075,-0.043508911732571126,0.1234445133502061,-0.03466945391102621,0.021590821218544696,-0.027825324398019692,0.06322214529637174,-0.0034310117576995484,0.050145222638671244,-0.02301053745376809,0.07042700811203538,-0.06309494200877278,-0.02540811353410119,-0.08829490850575845,0.19547468191745287,0.15099055054046417,-0.1515157454682624,0.011926222955542715,-0.05216174355703143,-0.043027405801872205,-0.10952280130544025,-0.026813105726057995,-0.03646820962525123,-0.014052104886838106,0.08075011361278794,-0.0004613537307635862,0.015531139992750187
NOx,-0.009459389383522549,-0.03071407590986633,-0.0077037965982937,-0.021554626554701174,-0.09105991714370582,-0.042016791749616,-0.08814409121545944,0.06931035777644753,-0.022704948217634118,0.12380088284793407,0.05200739168153791,-0.021962369389498866,-0.06338175086627133,-0.03652739270646051,-0.040845216641745896,0.12360551732191816,0.21576600618138242,-0.048484239190577136,-0.07643829506011518,-0.043470705297475445,-0.04545947553324206,-0.10581325565819505,-0.06840305089008114,0.007253868722611176,-0.011095629144370615,-0.03908436046935941,0.03700332782092487,-0.040283766171979284,-0.021342950898506748,-0.07209272692220779,-0.03407163415475785,-0.03049094142712775,-0.04676500503827829,-0.01818818620892363,-0.08200715779183665,-0.0531334249547907,-0.03045201524970285,-0.04182309046188445,-0.019275405561279046,-0.0002671530404181775,-0.017383628857565035,-0.03746532917951505,-0.03134293594349868,-0.060914295885368314,-0.04324551216095608,-0.07733042702809978,0.35679248122784046,-0.02976056938394317,-0.014636014726538905,-0.06419450306338102,-0.02396520730744072,-0.030549581750867492,-0.012948895607568064,0.035686966756538416,-0.02435396343590429,-0.0181075782584212
NH4,0.0069046026338058526,0.02940835262442918,-0.01312751466455873,-0.05715331724604092,-0.13197325294067963,-0.049059200528073534,-0.044013915687741156,0.2309822539879009,-0.04175160021820157,0.2668332602760203,0.16399571872285162,-0.07172221823570421,-0.09478073967283265,-0.07236883354676647,-0.07305859008576279,0.0006463088330178925,0.30925358034257233,-0.005365460803007881,-0.12143507436162275,-0.05668595343825509,-0.07839108081455075,-0.15776931712615497,-0.10265563677426259,0.05261429584894842,-0.03547192430391581,-0.04644628685346866,-0.03751373743365347,0.04412403693303195,-0.03528928411743806,-0.12445961938098873,-0.01852178403856921,0.0140676435396376,-0.04651499243099228,-0.004559603683485333,-0.09479521756161033,0.021445386408086912,-0.02717006886626474,-0.05010089290529049,0.008626897010584847,0.09328908200015532,-0.054375068957632375,-0.06057946796790649,-0.07541540301150851,0.1332579699228744,-0.017094252191363568,-0.1308146784142498,0.10242854041642682,-0.04789258952509628,0.013382664697154845,-0.08898660851232382,-0.03560584098636866,-0.051468775213637595,-0.035084811584601125,0.2754538328441174,-0.024829521703694506,0.01790326920815307
NO2,0.033956519500856694,-0.03647472185353208,0.030653640227461042,0.023459383347783677,-0.12150677659556253,-0.035663032879644244,-0.12927139971006674,0.1052673000432225,-0.03813076651167758,0.14698670679792591,0.11176801860440616,0.02688358024806418,-0.08658740203389349,-0.06608119509422658,-0.06999157104045875,0.12617674589221162,0.21386220893987634,-0.03321517089715983,-0.08380521693869034,-0.06387716076131245,-0.0646185352309432,-0.1462322167430099,-0.037116739019898766,0.023227936921572663,0.01332945825746588,-0.054878433926329476,0.023826971498173942,-0.033148522377496194,-0.021727748216111356,-0.08326113751198301,-0.037399696251921896,0.03053979643121942,-0.027053728962076022,0.01883672941148012,-0.10279390585974628,-0.05328001159596212,-0.057616967621874904,-0.04751200640066172,0.006718064696758402,0.05091971750756653,-0.021620923864222773,-0.05808524853339933,-0.058791195373506244,-0.09484454719615044,-0.06504219424695215,-0.07716308379576978,0.2586781846746564,-0.04312333225075255,-7.812743162001197e-05,-0.09088086068187023,-0.030838926554187265,-0.03500193566209536,0.0007728493411931031,0.06645560427124622,-0.01803807159177017,0.008141513620270779
NO3,-0.010169401955373553,-0.03053578368327844,-0.008332802930187505,-0.022259877446325925,-0.09030504715675716,-0.04201382964176527,-0.08721610452378106,0.06851942456190982,-0.02238412086872467,0.12308280494951315,0.05085904789949168,-0.02273141031862558,-0.06282224935546316,-0.03593106859302689,-0.04024443274890817,0.12323689233996887,0.2152307321996368,-0.04861517429351682,-0.07611255170326038,-0.04301095444492954,-0.04501560831135752,-0.10485078628555868,-0.06875271695893087,0.006964400073798311,-0.011479884360957239,-0.03871421926109507,0.03712903664954045,-0.040298590235878784,-0.021280302131438257,-0.07171406607771383,-0.033925686865220364,-0.031443800283384366,-0.04697565435246705,-0.018767061599973607,-0.08143961275824518,-0.05299119429052107,-0.029912105932101106,-0.04161679390611464,-0.01966469435355395,-0.0011328801584062484,-0.01726618329510905,-0.03701776016852305,-0.030795887880615304,-0.06017975104567072,-0.04276282151845222,-0.07712986819823837,0.3575148206213693,-0.02945610554142378,-0.014843938067305548,-0.06357394667210611,-0.023785824920753665,-0.03039386736409191,-0.013147103130105895,0.03507228983029051,-0.024396816429413253,-0.018504265478953622
temperature,0.06878914209386339,0.07169291766465494,0.14357033535875216,-0.18674860742271535,0.19485680583072962,0.18064301324118492,0.02886649407247359,-0.18031466630964715,0.134396573680545,-0.2757904663890429,-0.21184596694381136,-0.1736348525830891,0.28284348395837233,-0.03676192486250657,-0.0545091917224136,-0.06302506200939617,-0.11169779736789098,0.21995837040008448,0.019100959638811303,-0.1396054327363336,0.23820889831062644,0.24101630426763576,-0.09170132959443583,-0.04653445070633394,-0.10299963824890787,0.2485374623136437,-0.07263405212549816,0.03373210956305027,0.1523593115681811,-0.040071985176558224,0.11560267145463282,0.1038702736407118,-0.1242067027821997,0.06626013550074716,0.30805795850125267,0.17134005059520296,0.07784386010841408,0.24886847518595995,0.1313054780682624,-0.0703373872616837,-0.13862849565818883,0.13312968172589662,-0.09033170655805081,0.06369492831147097,0.2145140268507763,-0.2231082161167872,-0.2645049254167652,-0.0025785276836336173,-0.21168506843885415,0.01620944423470823,0.07222598391021645,0.04158377493759735,-0.08323291727515011,-0.21807083398101004,0.050536167768654806,-0.059061862615006774
salinity,-0.09645926997356019,0.09540512177217826,-0.26845361698310616,0.0037701087520047583,0.217619534610374,0.08908081008968863,0.18050795399256822,-0.05711956188202068,0.05445607704400769,-0.3730864494067394,-0.048666730115421455,0.03917290880923748,0.18908594844947116,-0.0037156312993546635,0.06661494930956821,-0.18400376413564143,-0.5448437870626431,0.15172509785220695,0.11195891844378536,0.018531899542424762,0.0771269278566249,0.22558381930678234,0.16723573997328506,-0.04175854149505512,0.021081111660044678,0.1325901386476172,-0.061384842985185484,0.045153287236609135,0.08571572824067078,0.0986836226207138,0.046150138164773626,0.07114149570458786,0.06186894547781403,0.039430098842076815,0.2543457324240302,0.11988960962948024,0.09445268477362277,0.14049934678158638,-0.01762685933536587,0.019477503952707125,0.0031319971506436634,0.1802432743412397,-0.0016465390313471877,0.1867426191601558,0.08843541440957371,0.016851954182956746,-0.4717964551718048,0.0010963649437340677,-0.03177960228813376,0.10350960118592545,0.056033282412197766,0.05732140776224336,0.01026848778241443,-0.04421412061968885,0.10826850230079596,0.0797028410313492
Chl_a,0.04669078374720462,0.024762532852944413,0.07576090187480594,-0.07212026443182457,-0.11256161617776043,0.08683152719288298,-0.11146723999483377,-0.06832494133789363,0.022659843331993564,0.11238669464740038,-0.05889826893911784,-0.07989005962087045,-0.07892061444809764,-0.06346146324803212,-0.08831097897031698,0.10104690515460799,0.13020055098845496,0.04332503763328275,-0.1114628284955138,-0.08605106273049176,0.1694852817826729,-0.14388517282632166,-0.10189864816913394,-0.016575732799046693,-0.03306307114477683,0.08931138973308078,-0.025753639384736154,0.21613058859219592,0.02193119781602086,-0.1114029826668303,-0.012330907353958986,0.08952705461262858,-0.11475039010852542,0.005041583525337762,-0.08019631778173619,-0.045495941421108396,-0.037111525512382795,0.07835039601219843,0.11848983719224143,-0.003214326834666447,-0.046948222291514116,-0.046148828355821965,-0.0664725953308484,-0.031117108809299913,0.5688313087340643,-0.1487476397969245,0.146901894742969,-0.041746593912256526,-0.06054590287468521,-0.10366597410134609,-0.033925501549223754,-0.04277232441926873,-0.03722621365659369,-0.0904498757657646,-0.054090384894503976,-0.029857211137713984
Phaeo,0.06870882410230592,-0.007293103163369261,0.12292836805030247,-0.04777679352348487,-0.06299364102695323,0.030067583265906146,-0.07052200861832282,-0.046938055148012,-0.0016501975142338863,5.70118589090958e-05,-0.03645305117365467,-0.04961745801251197,-0.06218157148644768,-0.04099886396352261,-0.0431059554764697,0.08636876636716934,0.05818964103017918,0.07289788170780044,-0.05162126458921378,-0.05755713287732661,0.02894101255084932,-0.08782808872662214,-0.04094414917160154,-0.010123334762444633,0.0021161217391623497,-0.019086610139746787,-0.009608011102626537,0.4896131746452769,0.0416570505407674,-0.06713581910412036,0.013199123711080719,0.036353545912442865,-0.0754617070395112,0.01801218512356287,-0.05278457038203853,0.008726327720377323,-0.0304951425006195,0.008880790124722569,0.3007864125156112,0.00814535782467576,-0.014305217385106189,-0.03857024455575073,-0.03923671169229492,-0.03837379104230364,-0.0022393895449011776,-0.07372524300107017,0.01713782598831079,-0.02427250126290628,0.021423536286348053,-0.06592281027768761,-0.026283167047245804,-0.0195573536482726,-0.022404268102030438,-0.06140844406875104,-0.038380269146909715,-0.02096219260633104
Chl_a_conc,0.0578427037066349,0.018803132950690235,0.09696237580932347,-0.07350253137286858,-0.11157657358708234,0.0810415477745779,-0.11270207168180732,-0.07008938121617489,0.018570432815352738,0.09434196912890429,-0.059330785337162475,-0.08052349874115028,-0.08312109661894337,-0.06439491211364068,-0.08582327720466186,0.10825877337848887,0.12507666051583,0.056155185148272134,-0.10756666769497197,-0.08785013161687882,0.15010721909506047,-0.1446092774984922,-0.09664050122445894,-0.016660627669128753,-0.027175391016637393,0.0697771518015689,-0.02422375775171437,0.3143328983563759,0.02971713861107432,-0.11172876309487993,-0.006765701114598753,0.08501060056915302,-0.11679879658763787,0.009121866812586166,-0.08164043817661593,-0.0358156131627031,-0.03942748692437721,0.06817092712676584,0.18111476432746446,-0.00048626512151564785,-0.04328776339963495,-0.049204976347746454,-0.06644372603330599,-0.036535470358003135,0.4768138118554751,-0.14486132652501216,0.1279482561579234,-0.04162821745476271,-0.0449996984690281,-0.10490572711171958,-0.03560986282599794,-0.041208916298709694,-0.037327008675442856,-0.09258773002370449,-0.055818768748849015,-0.030750647859821695
