,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
PO4,0.03320856482382184,0.09697295589513039,-0.028193562542447755,-0.011014977292165884,-0.010522137069745977,0.06000111761257995,0.027296939876916403,0.06430236984162513,-0.024961822847589542,0.05067704046862158,0.04706607655257773,-0.01556400103556253,-0.08040623004453956,-0.024257627984079287,-0.06979419008842165,-0.06219222188556329,0.03455859094160371,0.02479287831402282,-0.10197612122019191,-0.0848974073650394,-0.020155477249537833,-0.14033136770854654,-0.025570992643805603,-0.024637839452869677,-0.012024886416001516,0.16558448966331066,-0.032746865772865875,-0.019911482558195973,0.08835518538916981,-0.10959973369653711,-0.043542333316441445,0.12305313216251076,-0.040882812799308464,0.022016820333630706,-0.028678991319123798,0.06294765440723374,-0.003391188699331832,0.0493401255251399,-0.023026765754436282,0.07000455203030273,-0.06306200740120953,-0.025473761345159305,-0.09077114286550274,-0.03274108694985853,0.15082823597691933,-0.14975724357532552,0.017706952633047016,-0.05867750553051223,-0.042311489094793944,-0.09885373472700754,-0.02796066361795252,-0.03637381961440309,-0.10221153902806397,-0.02544880973041095,-0.0035868043611105623,0.1944119108544911,0.006262271252088839,0.047908185187261185,-0.05772395473928784,0.013937655831300053,-0.08783518723053117,-0.035209731958055115,0.06710315887965312,0.036176772640485994,0.04323650316661869,0.0042956464433294705,-0.11073191650443592,-0.07226748152237979,0.09394669829300581
NOx,-0.032412004778461574,-0.04305385403201522,-0.018695569408824362,-0.020959078143915733,-0.009773076448589735,-0.03281170527277315,-0.02288166662402023,0.06907877942926878,-0.021497131747939727,0.07992622560904346,0.05100623684991595,-0.02252470809389504,-0.06335416185567135,-0.029720659883094233,-0.04087027121686174,0.12384605104056376,0.21574242309042546,-0.025586079021452466,-0.07685979091450539,-0.04346784862933718,-0.04513705507398848,-0.1051685959567992,-0.06832679081739734,0.0073040564865552065,-0.01057748729331865,-0.03908156096673472,0.03648702861305073,-0.018331991426968737,-0.017554960573938957,-0.0712276660949392,-0.034018952738831564,-0.030575570821295396,-0.04503515249210549,-0.017832872639263253,-0.0819334907246653,-0.052712248375550025,-0.03038771111719525,-0.04151465476791655,-0.007701821621166163,-0.0006316514369409851,-0.017200404894078664,-0.03726569442578112,-0.03656752193679694,-0.08663313024541983,-0.04315494578484828,-0.07632783863279291,0.3556885409204671,-0.031838432763218114,-0.01400597144314238,-0.05441054014357144,-0.023982086181403694,-0.030500164958412804,-0.05636811083450276,0.15210324589506785,-0.02460363752372281,-0.059653681325424535,-0.011737156329799677,0.0395028861080043,0.0009834861653503961,-0.017947592070947944,-0.03022771100742936,-0.02917557429296981,0.1285689300646191,-0.02004289128587585,-0.030563945484613074,-0.039909605219900716,-0.09092752891452774,-0.026326771302212733,-0.04817184202631315
NH4,0.060474559065251524,-0.04796284393153727,-0.03185287843304314,-0.053440792793206744,-0.02876516099434804,-0.046975805657529734,-0.0044382175689664845,0.23085444165483876,-0.04044855881630724,0.24882844636414514,0.15730779439370934,-0.0763280525449216,-0.09448960867372827,-0.07286851994929869,-0.07301957808322218,-0.00011972401821759722,0.30926809738761163,-0.024570677419973222,-0.12210212608151065,-0.05667771911709879,-0.07807299041545869,-0.15684379765928846,-0.10269994066267046,0.052360569278549846,-0.03433785590664146,-0.0464479462323088,-0.038888582504115934,0.010377879289438067,0.08542679799046354,-0.12303527265611607,-0.018462092779718362,0.0135077237755407,-0.049416715578480014,-0.0041100775994252345,-0.09484693750686252,0.020970804781071193,-0.02710910647589736,-0.049759387732514024,-0.013118604163331625,0.09403241423520371,-0.0541908567359836,-0.06062064399798034,-0.07240645562147266,-0.039748465207960736,-0.016952955721278147,-0.1293893234195364,0.11622594382896369,-0.05006276299716148,0.013015192015549211,-0.07911405626573838,-0.036301474919740444,-0.05140781276122669,-0.08906485415660792,-0.02060873189875021,-0.028040591752231385,0.13181724569795014,-0.00949562922723693,0.24395523932297086,0.019062641085993856,0.01703834588369673,-0.07428404487999274,-0.0472899297746497,0.2672607423823351,-0.03390459449316216,0.02939051554952366,0.04442940526495105,-0.13200108832978427,-0.02354736210717022,-0.004908324127942124
NO2,-0.048957038031110615,-0.03223195874756647,-0.026276327792839678,0.023788203400250126,0.002626650811168245,-0.03390984117426889,0.0006730188360812911,0.1045169506525733,-0.0374811138602471,0.09107910169500208,0.10455415741074486,0.02068788489334434,-0.08664142122324403,-0.02738355746579891,-0.0702857057410482,0.12600638589386598,0.21388231835379634,-0.023620828534446525,-0.0848346580489165,-0.06387623931279297,-0.06437409249342457,-0.14529455410069866,-0.037304946033566024,0.022835413483949102,0.013707064115612053,-0.0548811124433093,0.0233039253852845,0.005592852970779493,0.08084569173927421,-0.08244336569574715,-0.03738181813538864,0.029961471077177455,-0.032593259531427846,0.01859704050487143,-0.10327512610075754,-0.05446490749989914,-0.05757402749011757,-0.047401674586404284,0.03063734764762613,0.0501663932242652,-0.02154748970311407,-0.05794710570327423,-0.06623650809373166,-0.1339115680900617,-0.06500660626455557,-0.07548892080350536,0.2668554157883087,-0.04657429980561391,0.0008451754595055969,-0.08204760913494277,-0.031823674328242506,-0.034920286861970275,-0.08451435490343484,0.06847149236802831,-0.021320180269595153,-0.09512407081077812,-0.003410561923004024,0.05506895860318795,0.032291745616612196,0.006569218843086616,-0.058256809835745264,-0.022344533938860836,0.15801517373939827,-0.020719190005901736,-0.03702165571841051,-0.03306634274223098,-0.12154992134691808,0.02490587646668396,-0.03335320174227605
NO3,-0.032046701590756496,-0.04312379552279929,-0.01851807910620061,-0.021661380566484707,-0.009957259359201921,-0.03270681730641168,-0.02322018955630988,0.06829723643510094,-0.021170033224175704,0.07952722435712807,0.049965687485701,-0.023196915296957984,-0.0627933515429376,-0.029682049443531058,-0.04026486676178201,0.12348374853097842,0.21520647156182207,-0.025552048929911312,-0.07652264839000204,-0.043008072533216354,-0.044692715956501476,-0.10421278174381854,-0.06867218088174117,0.007021949518575347,-0.010960726481761714,-0.03871133439628439,0.03661420959480921,-0.018688746339325883,-0.01917439609335351,-0.07085048004754554,-0.03387255490147166,-0.031519850397329165,-0.04512730422245931,-0.018402611075732808,-0.0813567469823716,-0.052543939810081895,-0.029847609305659842,-0.04130581618326499,-0.008330523936335599,-0.0014898382888346513,-0.017081582850295752,-0.036817609624865855,-0.03596914258476411,-0.08560499870460937,-0.042671562738309576,-0.0761412843780276,0.3562566833481662,-0.03150526155123314,-0.014220515844590243,-0.05379962464406059,-0.023786276480056708,-0.030345126130374905,-0.05574342790714657,0.15311880771002723,-0.02459450442926838,-0.05889638249759792,-0.011847228302122254,0.03913550343626891,0.0004509508830300656,-0.018315378112335755,-0.029673764414177642,-0.029214465491609692,0.12773234258336155,-0.019978727698814272,-0.030374249059278054,-0.03992047107854681,-0.09017003591868575,-0.027124732310011366,-0.04829597448031982
temperature,-0.05289464104152182,0.2262415742200644,-0.02089475666597562,-0.18450073954462343,-0.07935492478606726,0.14170833079918338,-0.04653016001055202,-0.17946817816596067,0.13123531294836305,-0.21295834815386905,-0.19482326280168166,-0.17082561752299988,0.28327059221780193,-0.055683259794717964,-0.05427599566006544,-0.06304774380741993,-0.11150627096525942,0.1112121140543661,0.022163681341296357,-0.13960210067378018,0.23732619847857378,0.24107836211658135,-0.09105216979918179,-0.045668247494645535,-0.10265039989835398,0.24854132943623122,-0.0719110185876399,0.11736511973774641,-0.27585958349840606,-0.035616910293545925,0.11560606959029562,0.10452422795387376,-0.11017480581241244,0.06493837832567272,0.30975137939359354,0.17356357026807917,0.07787984455941335,0.24852666370841536,0.14137483297395198,-0.07036469099676126,-0.13813658891646097,0.13402112907974434,-0.036409507984169386,0.048136300305240846,0.21410965662608578,-0.22380993719200343,-0.2521499539841994,0.0010780636487054264,-0.21045463910891904,0.08856028465433172,0.07396068487345217,0.04150647473378169,0.0042524385882793435,-0.16149435733097242,0.05682001108990557,0.07115394677303236,-0.029125062373763874,-0.16398222384795044,0.0503974811161578,-0.05551253368465667,-0.087352839264171,-0.0026852539789910222,-0.2745669734616985,0.11945931281143983,0.07130373667458517,0.031220585224404337,0.1952456804980093,0.09288286709777623,0.2197018042375312
salinity,0.08233861110487417,0.10657025477453341,-0.0008128176761705806,0.0029061839072027926,0.0026779576323131696,0.08084163419341647,0.0928303932997632,-0.05740965069715519,0.05306383707679486,-0.30801906427937,-0.051674844564370034,0.022593895998237905,0.18857713913693674,0.12344976298206178,0.06609220599578866,-0.18353684139855542,-0.544633429598731,0.05590168407941824,0.11165221660456219,0.018529448244725015,0.0767012221194272,0.22508409986243774,0.16663796839958286,-0.0421287358389372,0.019594155178129048,0.13258390526359837,-0.06061687237578736,-0.007908245869170633,0.11400927300095928,0.0958537403502612,0.045831470368373164,0.07099418155913874,0.05169046014979989,0.039441099706289694,0.2538620868442486,0.1187523232593305,0.09423668882817354,0.14036764809187216,-0.26803786375204164,0.0196513929536746,0.0027270973464420443,0.17930699635480382,-0.0037974454336198024,0.1596107810037279,0.08825457495163871,0.01569280517626237,-0.4566518679421696,0.0016126745798034953,-0.03188052938863405,0.06601500020721593,0.054982366218311006,0.057311433725704734,0.1102752608796006,-0.266098367864352,0.10592776122020314,0.18202110392933069,0.03872757835908116,-0.05904628562076738,-0.10169376280143749,0.07746435671929457,-0.003366097420133487,0.04343000817584275,-0.3616707385340203,0.06233495965709652,0.09612459799075262,0.04325295077286967,0.2171224759570058,-0.041436406023896095,0.15150373641360948
Chl_a,-0.0612610485678633,0.08372162965333715,-0.023467670836736215,-0.07048093515405023,-0.030080567932970446,0.08814091122395214,-0.023084000973809832,-0.06804045172210527,0.020522949848225724,0.06618297160823214,-0.050909723398993315,-0.07359401570458043,-0.07833194228625014,-0.09357788523186317,-0.08798303575987579,0.10127535983725007,0.1302121019740207,0.04244187149813402,-0.11132398035006065,-0.08604649488650243,0.16854486713072103,-0.14278713795470963,-0.10166407692515234,-0.016066772114764708,-0.0318058608988464,0.089314357689621,-0.025681858847664434,0.1184320316216677,-0.1635645382410585,-0.10948578528886944,-0.01224087918440701,0.08986357829212024,-0.10394921184362219,0.0039431767529583195,-0.08010476638993168,-0.043975227358848436,-0.037045852749952354,0.07796682369456334,0.07575802536556393,-0.00436810962553379,-0.04648877961931497,-0.045479385620708405,-0.06336392656102766,-0.09894092467674064,0.5688682918547638,-0.1475710413789754,0.14536849040361277,-0.04270344302498416,-0.05925442689330471,-0.07876665653078274,-0.032950487786909385,-0.04276107839361568,-0.09061294057595536,0.06448696483903829,-0.05107802891915663,-0.02492557667612534,-0.02056030904177796,-0.0645919675955284,0.053253400332144304,-0.028036100953887998,-0.06373354528166615,-0.04238710908246783,0.11564104668497263,0.01956998426226041,0.024445049776399393,0.21621631303621802,-0.11223169641628614,0.025563480311717728,0.04310009215527599
Phaeo,-0.0474040845745076,0.03700176815502699,-0.011896638075241175,-0.04673553050479262,-0.018978250482722156,0.04713424201684178,-0.011606839805455325,-0.04679674720468496,-0.0030563742872433373,0.0021846399393328636,-0.031264759342626486,-0.04687769026585833,-0.0619272940070327,-0.04028453131987055,-0.04297150304667773,0.08688164520335939,0.058203323767012496,0.01630570900369595,-0.05179470102300039,-0.057555371828020875,0.02869714508913969,-0.08715401150982208,-0.04083299444946151,-0.00983517868312839,0.0026297756878073883,-0.019082898379285163,-0.009468556576453655,0.30057253714920007,-0.10200095698023418,-0.06647440073556679,0.01325851445378886,0.03650266142424929,-0.0689254015935073,0.01679585847595547,-0.0528309160375874,0.009099652924359476,-0.030467808418171302,0.00844253716889707,0.1229443822583556,0.008405196408130693,-0.014059956349758075,-0.038123911144458275,-0.040949347297862176,-0.06523676155121476,-0.0022906123566551317,-0.07270547717230454,0.01846212891657076,-0.02565062619930431,0.022180148983228985,-0.051806292264511986,-0.025585146817120274,-0.019561998378723477,-0.04801642289202103,0.0026615423676892417,-0.036444630744720055,-0.03434572133842925,-0.008583734861893306,-0.04123847864283177,0.0650661548622627,-0.019926954025342638,-0.03756204069656658,-0.019600205974114923,-0.0004734066240357389,0.03973001126792271,-0.007864896148139129,0.48994852723626753,-0.06279574292802123,0.07491428299061381,0.07262265915081602
Chl_a_conc,-0.06428716549676808,0.08031408744817493,-0.022926517805060942,-0.07184392625222846,-0.030399455919756724,0.08677425047170867,-0.022525820017245124,-0.06981224200466077,0.01639514359530667,0.056140713620182116,-0.05121731285879555,-0.07449534159581318,-0.08255798396202588,-0.08947776846972826,-0.08551152858691542,0.10858976673696107,0.12509007026386987,0.040048718947520295,-0.10749722139264964,-0.08784581967290934,0.14925171431312226,-0.14350467624431862,-0.09641344549004315,-0.016155218786790965,-0.025980749578646885,0.06978065058870088,-0.02412564912546567,0.18100817908614614,-0.16497427368417045,-0.1099400732691383,-0.00667401514573337,0.08533353194298271,-0.10595867667429024,0.00786972841438295,-0.08157618203065009,-0.034437912544585655,-0.039364946158419054,0.06773000458830634,0.09696430953055618,-0.0013840902497769016,-0.04283556147687921,-0.048521928002804415,-0.06429960511351987,-0.10075371130328739,0.4768309445013465,-0.14359692946012398,0.1270208240087411,-0.042805475598890065,-0.04371033247590307,-0.08017490895837698,-0.03460201284052818,-0.04120073855667396,-0.08908855120320144,0.05484673282997339,-0.05276494821600271,-0.030245246101162162,-0.019586880920151054,-0.06540880508324899,0.06236171400146312,-0.028941109161876477,-0.06369014669779646,-0.04089723865613852,0.09692934374580324,0.027212158597570382,0.018381422137127,0.31449589801860467,-0.11124594004345545,0.04179532569327486,0.05589166263410287
