,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
PO4,-0.07713216319698593,0.027026009361671686,-0.030256004626699484,-0.011133530449539214,-0.013689453348143393,0.09280939781854526,0.006478078526876451,0.06428416590884299,-0.023856880777667275,0.05030289872853612,0.04781163012081391,-0.015549968343557222,-0.08063697934537493,-0.09078192390277054,-0.0698011477724911,-0.062414043436817154,0.03456255037637886,0.09439555511442815,-0.10143377948131779,-0.08489634073480115,-0.01950855548854234,-0.14020188671246073,-0.02535342558257425,-0.024698356803735992,-0.012693434417993591,0.16558451478953568,-0.03272145536842425,0.004315928147356193,-0.023135575065156275,-0.10957098401832685,-0.043602303456785785,0.12308726863668343,-0.04038248613027147,0.021547175034224906,-0.028550285454998683,0.06262825302931127,-0.0033760522350834606,0.04969871798040615,-0.023041844977192614,0.07009660737758118,-0.06303958289805357,-0.02559122681071583,0.0751997975250577,-0.03269787498122997,0.15092437947453313,-0.14948098763902273,0.017678702978834025,-0.05895145559182331,-0.04222525645727237,-0.09868701373492031,-0.027809707303169715,-0.03645248244473165,-0.10192800052549124,-0.025474590692735475,-0.003217623903613057,0.1938446420564799,0.055673150598860424,0.04310962346139409,0.03536282736981877,0.014224040159476177,-0.08783087808910961,-0.11071642982976554,0.0671619200753567
NOx,-0.009646954948756538,-0.02718772200127544,-0.019923631332879884,-0.020995009208910016,-0.011790781424388856,-0.04131592515385569,-0.011905704936729617,0.06918412477811371,-0.022003242326603566,0.08052180414499399,0.0512060082502189,-0.02254218993424338,-0.06333073934592183,-0.03656850921872544,-0.04084245361624578,0.12362086677463449,0.21573920029303467,-0.04833302710245592,-0.07656836849716765,-0.04347045774607736,-0.04542315884191209,-0.10514973423042678,-0.06840569582924999,0.007293131180159508,-0.011053974611746946,-0.039084999937139514,0.03673051625385343,-0.040065820011592965,-0.019273864415328478,-0.07121454620448102,-0.03396502583347609,-0.030577081915967093,-0.044964526048335174,-0.018176489630677473,-0.0819718134292362,-0.052759092399830405,-0.03046014140974679,-0.04166057306606699,-0.007703993224289609,-0.0006446461783170148,-0.01721979128088595,-0.03743859440862167,-0.025388902225856755,-0.08810635491727797,-0.04321306022283809,-0.07630287414895698,0.35566788903848207,-0.031790656961307395,-0.014062001234063481,-0.05498272653544027,-0.023995610990562195,-0.030568594948427435,-0.05643702845302725,0.15202073118019033,-0.024675152687065306,-0.06050566837274687,0.03342895115184761,-0.03067827578961664,-0.01999122802082121,-0.018122492055102593,-0.030224271665784286,-0.09098059884117413,0.12858262848439395
NH4,0.0062533272784671785,-0.027217863621670134,-0.03317340687693754,-0.05419745207261818,-0.03266026358140611,-0.04984971428293243,-0.009576846027648207,0.23098992709812663,-0.04104648808227227,0.24841016718930062,0.15882271091784267,-0.07620765015952642,-0.0948215287500081,-0.0723995869168216,-0.07305323398008333,0.00025980451409193654,0.309279486324141,-0.005176127895805893,-0.12187752869513482,-0.05667556828468297,-0.07834981883518098,-0.15678433442996165,-0.10268700315256121,0.05236934583040187,-0.035337578988110206,-0.04645239158892756,-0.03817844093633503,0.04423216217625648,0.008546204001483822,-0.12315184826929551,-0.018384061192037216,0.013615601960269846,-0.04808215894617974,-0.004571712139416046,-0.09504561779834905,0.021054922551860873,-0.02715250114097199,-0.049935565459728604,-0.013114264303748159,0.09396345016426556,-0.05418064044015303,-0.06056785344271218,0.05118725256344356,-0.04527264988566294,-0.01704122430483903,-0.12908767039203584,0.11631011856636903,-0.050265228254643385,0.014004841787210663,-0.07808025465078156,-0.03614311894645587,-0.05154565077248577,-0.08904157778194605,-0.020883624839280995,-0.027668036178211224,0.1327701152751995,0.24781325290032208,0.029585551963300254,-0.03436237322561253,0.017089673571349134,-0.07418272352418051,-0.13199564235622527,0.2673413252539129
NO2,0.03317298585293925,-0.02517705424759093,-0.02805935671325853,0.023879363446673872,0.0005832022580203382,-0.033771777580082325,-0.003386963563247021,0.10467989967055442,-0.03779363130069076,0.09195266207948499,0.10533997297718248,0.020309112714060315,-0.08674807830865991,-0.06623024788695764,-0.0702623933337255,0.12606146276500677,0.2138876714601694,-0.033305531592110735,-0.08436814195672462,-0.06387751021636454,-0.06460885224571845,-0.14522562793100802,-0.037221818612907784,0.0228975901821507,0.013207863177780828,-0.05488544218148776,0.023600748592450028,-0.03318623771577854,0.006569359966041092,-0.08244530915727391,-0.03733937349461593,0.03011940165278121,-0.032139683774298676,0.018824584457468714,-0.10324938814198567,-0.054002751257123706,-0.0576109406765908,-0.04744442647983811,0.03066193819012751,0.05020629909261681,-0.021544330038985968,-0.058183690054671694,0.06893777432338034,-0.13328194663644724,-0.06503225964195697,-0.07524432975103104,0.2669066741788529,-0.04655345116935987,0.0009549781166761392,-0.0821889733135868,-0.03179272939348331,-0.03495606137687322,-0.08461855867176518,0.06836693902878618,-0.021218581894546736,-0.09679620339545064,0.04739225738914504,-0.03654389074525932,-0.02114967750148798,0.006594978153676574,-0.05827500063264169,-0.12157823844835769,0.15807463077530828
NO3,-0.010346386362285447,-0.02715024810090309,-0.01973351721684733,-0.021699368372479856,-0.01196922169127889,-0.04133495590555199,-0.012018586031930636,0.06840132966317627,-0.02167808956269226,0.0801165310837364,0.05015501360450182,-0.023208235668994017,-0.06276778880722442,-0.035970249946753866,-0.04023704606742038,0.12325441261234342,0.21520311207832177,-0.04846027086392787,-0.07623495623543292,-0.04301069743922422,-0.0449789363154053,-0.10419481705748428,-0.06875362105088159,0.007009815564684842,-0.01143557609336076,-0.03871474924380054,0.03685615402378778,-0.04007688977849784,-0.019660614079590775,-0.0708371396901985,-0.03381857547455559,-0.03152405635438596,-0.0450633456428904,-0.018754992224822846,-0.08139605323394071,-0.05259927637132963,-0.029920450285784553,-0.041453096969711674,-0.008333142825204498,-0.0015036942898472468,-0.017101299880229376,-0.036988976880658705,-0.02691877386213204,-0.08710994300925903,-0.04273007378780208,-0.0761201031291554,0.35623486857334563,-0.031457155616666975,-0.014279205280388592,-0.05437759853423024,-0.023800518447133382,-0.030413928891152606,-0.055811566979791574,0.15303688306539584,-0.024668761754015577,-0.05973224624533541,0.03310467360164542,-0.030498300933911468,-0.0199190390483158,-0.01849321460067909,-0.02966996798958532,-0.09022338524897149,0.12774523042728522
temperature,0.0702770745244711,0.11504107050262234,-0.017580183394824832,-0.18514741265475043,-0.0776945885101874,0.21451548004792229,-0.02960837131883567,-0.17945193953971628,0.1327412863054887,-0.21232057287492995,-0.1963982692860591,-0.16882693498594653,0.28312407979542636,-0.036408650585847614,-0.05405033053887075,-0.06263068396674015,-0.11150196473844659,0.2199506601443385,0.022129824769467142,-0.13960903714929618,0.23861413653011476,0.24109543011859702,-0.0913916385234659,-0.04567573126283289,-0.10252980597789939,0.24854982856861668,-0.07222573903100947,0.03217366260958798,0.13455593963180218,-0.03597766042849066,0.11511704950088711,0.10469120450481123,-0.11149611001991448,0.06630635866887885,0.30969297919053285,0.1738918429244425,0.07780981473067364,0.24874024482141155,0.14219542523617695,-0.07016467930120031,-0.138237423775722,0.13346354537896865,-0.271091093654917,0.03925286687771937,0.21439449458295137,-0.22411109598276274,-0.2520747984700582,0.0010688822526685583,-0.21087702182420429,0.08621037357972477,0.07383653646926655,0.04142735165957834,0.0045801340349416585,-0.16133583724579434,0.05655835691501408,0.06895606110456998,-0.1723786596600252,0.07201522265549579,0.13319193802553655,-0.05561942025300973,-0.0873113364583277,0.1952842654841901,-0.2747362531694829
salinity,-0.09643305852322993,0.057951793826157776,-0.0014413080764633982,0.0033869434177892918,0.0066872065593538595,0.10760172767164128,0.03947654619356996,-0.05749866148063044,0.0537092859818787,-0.3087675865238386,-0.05190459825808641,0.02315541200089507,0.18868540672075493,-0.003818415447027373,0.06616955657853613,-0.18404792320232782,-0.5446317577256671,0.15141647545780507,0.11203465441208084,0.018534659491355562,0.07737168768134235,0.22517308777914327,0.16714560858252203,-0.04213745052701229,0.02085103112239548,0.13258793982201045,-0.06089635875190097,0.04386344402782344,-0.018997891944452346,0.09641147417369736,0.0457171955966497,0.07089214624019788,0.051574910887761435,0.03938853905321209,0.25387628672009666,0.11819580457005449,0.09450457034555368,0.14036637157140036,-0.26863251808912114,0.019811265174547867,0.002784461313289052,0.17990072620477365,0.14067075167530993,0.1739603370329874,0.08838215195819613,0.015944793123424467,-0.45666660251621316,0.0018906704968412917,-0.03227138548116871,0.06582372799657385,0.055074755875744646,0.0574056705291391,0.11151681549163775,-0.26581610742700523,0.10614885114792043,0.18392232239061657,-0.048533628050315074,0.09551876624277138,0.07202638836759302,0.07833667867346306,-0.0034572508419826392,0.21726680741972,-0.36161876323355235
Chl_a,0.046800555507608185,0.0455904864173165,-0.025911610805107073,-0.07096831967720943,-0.03296186068356158,0.08676538609190466,-0.020763911605336492,-0.0680441495926493,0.021488558925393225,0.06697003657723533,-0.051459599333271336,-0.07311774815325306,-0.07852372116149964,-0.06335136046580686,-0.08797330609320167,0.10127968189504621,0.13020993565700226,0.0433730647103908,-0.11108102414325607,-0.08605125727515651,0.16928201775910956,-0.1427174864916306,-0.101782545163218,-0.016091318891691152,-0.032848328838960335,0.08931421674639614,-0.02579809534860631,0.2164488397814447,0.11858952450321553,-0.10967817601322408,-0.012446298567544829,0.08990665761101096,-0.10446523259260299,0.00504130884218961,-0.07977284090400363,-0.043537528179164946,-0.03712754793251778,0.0782056552757062,0.07576575006900181,-0.0042322053339778586,-0.04654684374883985,-0.0457950157629823,-0.17491623265111644,-0.10510970921901391,0.5688813339748942,-0.1474221971667259,0.1454124226121682,-0.04269134458308137,-0.0594425478000867,-0.0795571735691087,-0.03304941856691815,-0.042850578553206675,-0.09040669448180523,0.06442324069758254,-0.051096116503036595,-0.026976392111705293,-0.07065334607656037,0.024505230272957007,0.02020477771936046,-0.028009869063472855,-0.06369431452321216,-0.11224204907930635,0.11560186690384876
Phaeo,0.06884290335699142,0.02008576493761305,-0.013723711497486638,-0.04698765321792608,-0.020036894666268904,0.03916286881291164,-0.008682623220495931,-0.04679670810577232,-0.002523381943434541,0.0025150874207129775,-0.031707359542496386,-0.04655889020776066,-0.0619333886259292,-0.040936295970259405,-0.0429231563784019,0.08644031288590337,0.05820638412677323,0.07297042314502826,-0.05148638117062977,-0.05755803492009608,0.028827698339453398,-0.08710758613034966,-0.04087659724462957,-0.009820411252253077,0.0022376444833508598,-0.019082079530470218,-0.009531575048607997,0.4901061001364682,0.30083517698888873,-0.06648216652607729,0.013180269887181096,0.03664690147592194,-0.06914779611033817,0.017965453717894715,-0.05258098612263739,0.009854845594190734,-0.03050396191706886,0.00868983128740384,0.12296167025665104,0.008505894982922722,-0.014092799566032538,-0.03836578099085222,-0.10408356169685729,-0.06698299958120202,-0.0022044168862054396,-0.07258086081675508,0.018555417820829596,-0.025524878069291913,0.022047490105724356,-0.052431204149097826,-0.025692363401630912,-0.01958957109676498,-0.04781879511527082,0.002637460805684493,-0.0365708604282802,-0.0359189848353991,-0.04732020601051068,-0.0073361562656801835,0.03985203797891851,-0.01990110988882373,-0.03756202469919226,-0.0628131093784831,-0.0004593124100187168
Chl_a_conc,0.05797123905189632,0.04371767595948862,-0.025473788827908635,-0.07232144285407169,-0.03310516383245658,0.08345547726855443,-0.01978461413352884,-0.06981533502283754,0.017350293824745077,0.056891018712898936,-0.05179899483270634,-0.07400905207557776,-0.08272059928453132,-0.06428551481349831,-0.08549023594590208,0.10847356904039515,0.12508908297936305,0.05621518999176311,-0.1072095962424609,-0.08785053981054156,0.14990585328625572,-0.14343361270492408,-0.09652471474117666,-0.01617181149609172,-0.026962162769568233,0.06978075461855524,-0.024240316782706668,0.3147338407013319,0.18121167212655692,-0.11010365585473583,-0.0068676682685316,0.08540885085871297,-0.10645215630609073,0.00910894832417508,-0.0812297380271452,-0.03386550953087876,-0.03944332913093892,0.06799759895869052,0.0969754867255122,-0.001242684911170201,-0.04289321206779517,-0.048852506903174456,-0.17506722849791262,-0.10640530810296252,0.47686529354344315,-0.14343816974073118,0.12708302511806638,-0.04276117972905072,-0.04390424085112224,-0.08100806079625555,-0.034714155891138396,-0.04128334251999697,-0.08886179073416886,0.05478671063245433,-0.0528144015362645,-0.03239365512341379,-0.0721473752779839,0.01857548886585803,0.027778073866965708,-0.02891207577021355,-0.06365721586112685,-0.1112593441931557,0.09690028672848462
