,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
PO4,-0.08490131286358277,0.018667709625110187,-0.08584076511206937,-0.03715874160607377,-0.11058215179724895,0.0824088291582008,-0.012859622500916311,0.0665736708180393,-0.022038159267160552,0.062039578676765905,0.05724143756186905,-0.012933754068526223,-0.07982900024151583,-0.029492199192189178,-0.06952269837047945,-0.06344544229782342,0.03451126571119437,0.09621675450414598,-0.10077969922377249,-0.15226274179970647,-0.019326542320187986,-0.14113632453272554,-0.02542680959043914,-0.026156273721158915,-0.012729792544068842,0.16592804862895266,0.07058086151177229,0.004214527454888078,0.039069142538510356,-0.11014073731228609,-0.044382618470933985,0.1242262453225525,-0.032774136720872996,0.022456433961600297,-0.028625895363061128,0.046344651441953696,-0.004876786179895044,0.050628502602384814,-0.023098991099228267,0.003912215585748049,-0.063055233585771,-0.02584281926212942,-0.09063748250506319,0.11949897474970991,0.15097173416732484,-0.029121723564031414,0.010939553386946828,-0.05210692055277701,-0.04114988846621633,-0.11141093278513699,-0.026827649859765233
NOx,-0.04348844759975409,-0.01757883985909379,-0.03031960522554242,-0.03135686292942187,-0.0911309577311008,-0.042021671332224786,-0.01335325667734443,0.06852678260497956,-0.022704280507555144,0.11950172497877143,0.05278468256809735,-0.02307420170215144,-0.06385788626919331,-0.020551566556183842,-0.0408876440006222,0.12260843150431916,0.21575887607059938,-0.0502380311238474,-0.07649777591886768,-0.07812095706674946,-0.045520315244850056,-0.10603401075050775,-0.06852564388773152,0.00678182819405781,-0.011262147301103045,-0.039079722432033503,-0.00022642104755207998,-0.04039062542399611,-0.021764762315341392,-0.0721648288378226,-0.03434373503830922,-0.030678103091228204,-0.04677900528730686,-0.019529604798907134,-0.08211761687248259,-0.034810456084733654,-0.03171872274319786,-0.0423084323828775,-0.007731212940679622,-0.025047796440409987,-0.017332451265116445,-0.03776252467798713,-0.036523811792410016,-0.0899680818327986,-0.04327503400773014,0.03915859775143208,0.35627392876392683,-0.029747382921614163,-0.014246634803797373,-0.06591534708206084,-0.024040723016969554
NH4,-0.056644371436632514,0.025041223108856838,-0.06887649410319387,-0.052174620437767244,-0.13198208527628247,-0.04898811996142992,-0.035476577912776114,0.23844885762822748,-0.041764939152211626,0.2683769860315699,0.17302458459605108,-0.0674651442552309,-0.09443036215359708,0.007218713975589399,-0.07285780449539146,0.0024158267917059853,0.3092251025736397,-0.004245846625540368,-0.1215326378242775,-0.1308368396636026,-0.07850020541317743,-0.15757917046136527,-0.10283058220808594,0.05274729587397217,-0.0356264759901477,-0.046203498738434205,0.09367051305985749,0.0437335291429348,-0.03504712400574975,-0.12440403140602982,-0.018317694938259067,0.014490626352458073,-0.04373740893386811,-0.003845069680464567,-0.09523340180529027,0.030579869624705755,-0.02848524744077369,-0.05002968776223994,-0.013159447020727268,-0.016094989159614694,-0.05417384629560879,-0.06080967488826933,-0.07233654328128358,0.09131476721734857,-0.01710104964325303,-0.018795114911661047,0.1020665160743179,-0.047837219772384997,0.023802070402782684,-0.09104196654304078,-0.03543953772762049
NO2,-0.06388812182459186,0.008865896222934797,-0.05585056124802761,-0.036212619238492824,-0.12154158181446864,-0.035604655231400606,0.0022912746941415553,0.10519475183481117,-0.03813690699062884,0.1442497061484732,0.11464836303114506,0.025317510127581624,-0.08701882411277462,0.008617122317714332,-0.06993836769291314,0.12686141329591152,0.21385564291218792,-0.03483732569621949,-0.08387038855953641,-0.07575095006899507,-0.06471191013129735,-0.1464292737783876,-0.037309398479384435,0.023931061472223646,0.013097193235441208,-0.05485496000486733,0.05100638825226394,-0.03318966938134659,-0.022141535293867462,-0.08335807565493056,-0.03714314807577748,0.03050599223654432,-0.025318097422586727,0.017757433639422095,-0.10279783082426766,-0.03910488466680532,-0.05960035229541037,-0.04791847464799086,0.03061767313814845,-0.016597859617666515,-0.02157242700113829,-0.058455274168738684,-0.0660769783935901,-0.13683285845578286,-0.06508015071523933,0.027843147062871658,0.2586573265682399,-0.04309401137359663,0.001702338061829587,-0.09181701817709409,-0.030740504354346998
NO3,-0.04302876486676689,-0.01798022937608229,-0.029807702492238297,-0.03119219695323635,-0.09037651424475468,-0.042019767132603275,-0.013582947281166989,0.06772587490955093,-0.022383339673995674,0.11876851223612243,0.05159869642584311,-0.023832629542911418,-0.06329788929934259,-0.020991245121887464,-0.04028836723859854,0.12221396232225366,0.21522361129406753,-0.050366581668033365,-0.07617177979144754,-0.07795560305890356,-0.04507573728823544,-0.10507136188880604,-0.06887380151656783,0.006473709306591047,-0.011644851664403462,-0.038709912253740014,-0.0010930328931409126,-0.04040628072883268,-0.021701139943013613,-0.07178555795595523,-0.03420602041522995,-0.03163306553308951,-0.04701923344092712,-0.02010938894387262,-0.08155158459517929,-0.03464620808568903,-0.031163350732674636,-0.042102194378755155,-0.008360002426441146,-0.025124947088345895,-0.017215094931767403,-0.03731294121425898,-0.03592750785918472,-0.088938180794486,-0.04279212294691137,0.03924713870262074,0.3569892076621104,-0.029443226865570285,-0.01447912889939719,-0.06530354682485243,-0.023864086223569954
temperature,-0.1396344301368805,-0.062330025311551095,-0.09543688978838882,0.04131219313996967,0.19483156031216567,0.18077654730461495,-0.08726793142359289,-0.18480398984381366,0.1343895409455503,-0.2743524667330751,-0.22087091361918804,-0.19342321407190663,0.28414528939647066,0.12520296493871005,-0.05470393754015997,-0.05910012426419933,-0.11170687985897078,0.22714099007069533,0.019035118675245544,-0.21837506708031024,0.23852266713086015,0.24162132638229142,-0.09157794672992099,-0.04429359776009886,-0.10289939287030601,0.24841319288199262,-0.07058850953667888,0.034085528931143416,0.17367408153589503,-0.040158770742221975,0.1161873301057817,0.1047404839607079,-0.12754665916803748,0.0704831825195623,0.30666672247038523,0.09777641486097968,0.07840467104463639,0.25047574589344723,0.1438910208934011,0.052383178742543834,-0.1387140455638305,0.1324853675179572,-0.03670007599313857,0.050442407807671036,0.2145137970530332,-0.08103102329867165,-0.26373522341309197,-0.0024583284146836096,-0.21698866448963813,0.004454475751746512,0.07168665894975387
salinity,0.018525392855201248,0.07961947396466303,-0.001619772587285651,0.058449816401021315,0.21782355853858504,0.08900263827558423,0.01247157394005278,-0.05657814915710862,0.054446443889336005,-0.3675163847938261,-0.048765304812133654,0.01255173796798407,0.18973811653394956,-0.05117544767137641,0.06660798744568616,-0.18606598648980138,-0.5448422942533188,0.15502223421022593,0.11207667400770419,0.016271801779930428,0.07728722345170315,0.2259588866528799,0.16742287968475922,-0.04347087029633509,0.021388865044299196,0.13257126992239895,0.019495751374300967,0.045275277230128724,0.0956376887484485,0.09883734869483315,0.045037562351940105,0.07176072947121788,0.06289085613948006,0.04143053909329117,0.2540410471082648,0.1043203872271859,0.09622724174974351,0.14138525817315467,-0.2677418535389589,0.11010359389770125,0.003075303307385483,0.18091168605380925,-0.0037356834091560576,0.21748400984715366,0.08847102346569002,-0.0635885943371255,-0.4726896552620764,0.0010880504394211719,-0.034744740250028765,0.11029272713340264,0.05616346852199782
Chl_a,-0.08607325788916828,-0.03141383981076706,-0.06875649915260143,-0.04374204780143333,-0.11271799544299797,0.08693433334372513,-0.03960664451418247,-0.07112455793736255,0.022647311638203594,0.10979021296192416,-0.0630237640682631,-0.07774055702580845,-0.07940742774274187,0.11866910859598727,-0.08843219158597711,0.10209875221321245,0.13019124665985785,0.04088106968981411,-0.11155599027179067,-0.14665687472386535,0.16949359712913226,-0.14413338575427473,-0.10206273070119112,-0.015503184650608992,-0.03328373781520791,0.08931843959569694,-0.003365948692767101,0.21631266606785327,0.02140907878238011,-0.11149616665285311,-0.012430751428056348,0.08925995314495297,-0.1168461397256347,0.0033857483501730234,-0.08069759066197318,0.021198973395959976,-0.038500790503672375,0.0777690995011937,0.07573669606575247,-0.05841812413787613,-0.046996115854813225,-0.046996839194623996,-0.06344230324591033,-0.09850849210942145,0.5688031094880902,-0.029852720587363372,0.1473919953168779,-0.04169112098705053,-0.06325338426305811,-0.10798639559655686,-0.03430841076887133
Phaeo,-0.05756099089930844,-0.022102229588724938,-0.04066225889492685,-0.020145739332802413,-0.06309360445588374,0.03023305774430347,-0.023955068230888797,-0.04870905548861007,-0.0016576169563269484,-0.0004988104026618818,-0.039292215253810846,-0.050699835286473774,-0.06194966231113506,0.3006691462740329,-0.0431459102682914,0.08688495044522727,0.05818218371673782,0.07326402747726138,-0.05167163315369171,-0.0714975377052931,0.02891735172575677,-0.08777660683400323,-0.0410489979100638,-0.008419247510979118,0.0019941735333308813,-0.019061559406967805,0.008119546459295992,0.48985644098915065,0.041791746154706405,-0.0671604355957791,0.013621692051323575,0.0362864678940568,-0.07665821375195668,0.018498287349367093,-0.05290945462308743,-0.004919946885596655,-0.03152228921536017,0.009027414000078235,0.122930183156705,-0.03835773320911181,-0.014318681732879148,-0.03907837790155762,-0.04097964156833893,-0.06460594362412106,-0.002257099242307152,-0.012257940087513235,0.017772505967266393,-0.024228046262049528,0.01973503634786997,-0.06897259303062125,-0.0265718214218535
Chl_a_conc,-0.087869807563601,-0.032366660026721616,-0.06874766069578253,-0.04218255940652913,-0.1117349640346092,0.08117276091423573,-0.03974596592817595,-0.07291994841758354,0.018557900489987633,0.09201182412384307,-0.06356418126438167,-0.0790132887503541,-0.0834667153033041,0.18123338864290894,-0.0859358593583994,0.10928173982743662,0.12506682664538243,0.05420336699238725,-0.10765853411665774,-0.14250170153086117,0.1501077740892522,-0.14480362561274235,-0.09680668344708912,-0.015297761632187545,-0.027393707116898727,0.06978987024437056,-0.0006205297915823083,0.3145517652631236,0.029315493463738487,-0.11181365626594797,-0.006734769900994953,0.08476820929387312,-0.1188826265582217,0.007864099979479688,-0.08209506506730735,0.016456557496070882,-0.04087237965111705,0.06772285276241599,0.09694255261690722,-0.05944493459304997,-0.04333161628783188,-0.05005467660849794,-0.06437361203414993,-0.10021949729889301,0.47678533582090665,-0.02838360556702132,0.12853191967085026,-0.04156958897810693,-0.047730536800085224,-0.10935990995718882,-0.0360096116270454
f0,-0.1272527350139222,-0.051117907765751466,-0.10235222760048317,-0.0652015089732216,-0.17614271627318134,0.17297639311642166,-0.06484725190037005,-0.10606000539500811,0.07110272932132794,0.09421831447304316,-0.08698047281635499,-0.11310695048726155,-0.13016473917575017,0.12359930166039275,-0.12315822893730674,0.14007381573403488,0.20899441101908156,0.13348611740680516,-0.15989260324333274,-0.2092608979797828,0.23457687160591761,-0.2247075592587673,-0.13361606913062285,0.00041817564462058327,-0.035297570267856244,0.1983188735737183,-0.006280807032772477,0.14482295243596466,0.09320579146887437,-0.17033127979875784,0.029147585012628714,0.14071523137460565,-0.18623636431722052,0.04057352264921715,-0.10078199677963354,0.04056049054932409,-0.06008317913849724,0.1590967146365848,0.06513591829895794,-0.08191208587353623,-0.048954943427169884,-0.07894610284850637,-0.10006769452504558,-0.14499974922440934,0.15244866379124494,-0.029265307402423342,0.2675085484237557,-0.06149588450134537,-0.061672675566111446,-0.17192618545771743,-0.058280355933845215
fa,-0.128532953333438,-0.05226322296392402,-0.10113165105146998,-0.06190488743183206,-0.17314005758302353,0.17068040881063068,-0.06450167871180584,-0.10764134888246296,0.06457144192204652,0.07750398182216789,-0.0862751030639286,-0.11365178018193016,-0.13578249669571285,0.15710581021987968,-0.11738277960876521,0.14515693734183407,0.20401359133222424,0.14571285199554762,-0.15152124429842945,-0.20051359057177026,0.21353703406482194,-0.22341519642803012,-0.12300427011108239,0.0014540112291637811,-0.02512298247597173,0.16878863224835206,0.0009601537140111558,0.17855046479488645,0.1060926858329922,-0.16893591216580237,0.03558696358379976,0.13296121338637884,-0.18775194712682497,0.049488496932240236,-0.10069211416009641,0.037855397656059386,-0.06323658038245968,0.15101334050472104,0.06750883428421059,-0.08225553028379662,-0.04189897851354012,-0.08305908696972683,-0.1004641270502157,-0.1458305112373497,0.12723243858361483,-0.02614208829680361,0.24399459582117963,-0.060529271489622116,-0.042334307816190686,-0.1722764198150629,-0.06043933315665243
