,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
PO4,-0.001621799904979902,0.04144678847066443,-0.08819171342181994,-0.013182893029221963,-0.11070698856321343,0.08224333464754804,0.10733077081078532,0.0642942001917491,-0.02467665519262615,0.06110176207189595,0.05152339625634388,0.08404600921744909,-0.08082461050812817,-0.15696892401112503,-0.06965312292964673,-0.06383187594835765,0.034502826879346686,0.09527205287541747,-0.10106233261946831,-0.08499618776342524,-0.01935910964960626,-0.141800032434895,-0.025419849373579367,-0.02623667125805905,-0.013183326274016343,0.16593620766552417,0.07039776474712423,0.004242808799925404,0.03865576519313796,-0.11084804546415389,-0.04461919239904705,0.12394077197217096,-0.034630006947999246,0.021002821998848717,-0.02869957781143894,0.017224889955794742,-0.004722018713318959,0.050149103576934195,-0.029387681513276403,-0.013741784096109455,-0.0633779894069986,-0.026014194951165387,-0.09058750436094631,0.06014047010708928,0.15096590865429957,-0.032914042504498864,0.011094774302997604,-0.05208335319289134,-0.04508211430261582,-0.023130506149991337,-0.02771353528192675,-0.03706057209594081
NOx,-0.024925836992807607,-0.030972215969376573,-0.03075592430316812,-0.023069924976260973,-0.09116706654215782,-0.04209605674064027,-0.08600634672308505,0.0692065240738278,-0.024046466321552117,0.12169343991454239,0.05151102671276375,0.03399194066590452,-0.06362509556452096,-0.08401434235954316,-0.040865420042162856,0.12280273152057937,0.2157553285665042,-0.04881078431855762,-0.07667667572378338,-0.04351389687363184,-0.045566662911480246,-0.10607905144029998,-0.06851607230707936,0.006701658476754786,-0.011410107423978058,-0.0390852786788583,-0.00026379701143430497,-0.0403775693687326,-0.021360848102328925,-0.07279840341226088,-0.03438582984747735,-0.030559618710342167,-0.0471128976974812,-0.01833644114442977,-0.08213029136828881,-0.01851955557343274,-0.03161863798307966,-0.041825536629023594,-0.020571832955557978,-0.013373487651632612,-0.01739666604618777,-0.037760283614218335,-0.03649456699143032,-0.052797783824083455,-0.0432731222509279,0.03699664334985556,0.35632968356550354,-0.029769516804263735,-0.01541868899597,-0.007751895221315315,-0.024429711258182323,-0.03129012823478315
NH4,-0.02610752893304073,0.028915895526012925,-0.07566841281919387,-0.06782720582469157,-0.13211200900612977,-0.04906285544887361,0.07855320261686777,0.2305178016667424,-0.043839165283416484,0.26636961787224367,0.16254569486882742,0.2720101407953106,-0.09512651174954129,-0.13337628443276248,-0.0731294708863564,0.002081909084018456,0.3092127416701818,-0.004860134333751988,-0.12169279534819873,-0.05675679453046246,-0.07859855431803674,-0.1580397587683805,-0.1028301394569705,0.05236325186012654,-0.03612204219590376,-0.04620264839812818,0.09325981219942027,0.04370726310768004,-0.03534667821916113,-0.1245277685603928,-0.01860058602029144,0.014181215371066962,-0.04780643584275794,-0.004795705266078164,-0.09537319477417786,0.019032843100762465,-0.028370552261307868,-0.050127592168849155,0.0071506284434620475,-0.036654778555392425,-0.05479099110648501,-0.06116053460945352,-0.07230770031339495,0.023778023005016836,-0.01712097668736822,-0.037397235817892616,0.10239205836674936,-0.04782417923543797,0.01126876956696767,-0.013189509953982251,-0.03665422817310066,-0.052099597796066086
NO2,-0.018934551938011218,-0.03618519911996406,-0.05765539008368742,0.02518981261345144,-0.12166525663785771,-0.03573480483099675,-0.13607158874859238,0.10477582936041446,-0.040242706106268886,0.1455382361562002,0.11086935399821854,0.0707145291744888,-0.08692304347342064,-0.08935904294367758,-0.0699453926170232,0.12696915492897098,0.21385097630934563,-0.03368100771369427,-0.0842320232659545,-0.06387551007840117,-0.06479231101052924,-0.14662764529393074,-0.037285902612818944,0.023737941065551514,0.01305228244438039,-0.054859790253053334,0.05088078432826389,-0.03312095336264188,-0.021715443767419063,-0.08493558735250119,-0.03732247658094303,0.030552059174556986,-0.026880337951339137,0.018897207502756638,-0.10287624696070179,0.007084773030926906,-0.05943100140334014,-0.0475208657372026,0.008412293638724625,0.0016435814760640153,-0.021397174240744915,-0.058614295848854345,-0.06603065116521054,-0.05036803691526947,-0.0650764970320738,0.023789760732148953,0.25876575268017216,-0.043114029897146966,-0.0011685510197123757,0.030590851256168963,-0.031551646194339554,-0.03608177910469555
NO3,-0.024961691313953784,-0.030802514970058856,-0.03021970949373286,-0.023826130164308637,-0.09041104587172652,-0.0420930129863238,-0.08493269205437644,0.06842242541108898,-0.023709069796785057,0.12096975063844811,0.05037079809447125,0.03328094060931938,-0.06306339172994692,-0.08370290251387169,-0.04026570664280976,0.12240921645452771,0.21522009206323406,-0.04893850279333036,-0.07634711594460308,-0.04305479145614138,-0.04512138664125422,-0.10511368871458596,-0.06886449080426929,0.006395662341895453,-0.011794166923579243,-0.03871546617557699,-0.0011288171354670827,-0.04039420115799589,-0.02129866347999146,-0.07240148829555315,-0.034245681581373505,-0.031513666989747675,-0.04733145566115493,-0.018918459782840333,-0.08156311295961685,-0.01890424545047076,-0.03106470166527677,-0.04161912508502483,-0.021008334169119472,-0.013592504118645894,-0.017283194236167206,-0.03730797638309727,-0.035898629127500914,-0.05270004502510216,-0.04279024570357004,0.03712288647210292,0.35704392426303977,-0.02946533833881599,-0.01561934456770662,-0.00838052638557818,-0.024244905655052728,-0.03112672288130169
temperature,0.05145745398451522,0.07350055240984138,-0.09176693639860721,-0.19304975833590793,0.1949593300631052,0.18072579482061346,0.04379491590537912,-0.17937205149699895,0.13483979868608334,-0.27415845265819905,-0.21038417522879294,-0.22876680305997749,0.2828170039506573,-0.19519148574856415,-0.05434888728271452,-0.05933413486801936,-0.11168767058064955,0.22030265334544186,0.01941662426466255,-0.13970570061480522,0.2389663255931239,0.2409989230817624,-0.09161260861201588,-0.04413434869273397,-0.1039983225560548,0.24843708578660575,-0.0702583694368156,0.034031761529310964,0.15354746753829718,-0.036497695548434864,0.11593510351257566,0.10429979854389956,-0.12461830662564634,0.06654350061818871,0.3069037445091189,-0.057748128690749724,0.07837291976597202,0.2488642795708431,0.12528026737707745,-0.08653713064518126,-0.13980824035822548,0.13303780528475995,-0.036703705255939856,0.17258052778275051,0.2145269673280495,-0.07283203401951906,-0.2637246055386958,-0.002265192904253328,-0.20505738860145806,0.1440637826095869,0.07239586062886419,0.04135629662606971
salinity,0.10835322327716729,0.09353274924474816,-0.003145287127357046,0.012419921799600121,0.2177653700068326,0.08904560020566762,0.20876153008709897,-0.05721383529881567,0.055075937925479004,-0.37072714647329785,-0.04805965600838726,-0.035097106569096904,0.18915631267790503,0.024577157099474844,0.06658749756945315,-0.18621379153332523,-0.5448404764850194,0.15244381490646514,0.11223838740692899,0.0185007753403359,0.07744653859561346,0.2257693361368608,0.16739990292570936,-0.04345651765065754,0.021132770751795184,0.1325909814042775,0.0194289480262306,0.045246930230655166,0.08474462066048885,0.10036001446045939,0.04493193542222958,0.07151057216057059,0.06290295014375605,0.03925050658556057,0.2540126653404712,0.08079848540310894,0.09603683759760187,0.14051719071197197,-0.04937824807896164,0.011718797856841526,0.0028238779678358924,0.18079055394102436,-0.0037965125283847944,0.11245722488713618,0.08846772837356875,-0.06144744946813416,-0.4725462747479263,0.001140014108097379,-0.03288256537521626,-0.26780565054235594,0.05629872975391445,0.058367022307577524
Chl_a,-0.05459898718949335,0.025265561707599107,-0.06485504572172415,-0.07751098035578044,-0.11272518446232854,0.08675569455391786,-0.08842801779468389,-0.06793692473572938,0.020562485280130723,0.11175350334736484,-0.05889597505559456,-0.09919960235583469,-0.07929290446990975,-0.15093705480000214,-0.08827417190177918,0.10254941407678135,0.13018957186383906,0.043030307766991016,-0.11187445515716235,-0.08609847129248613,0.16952751231371876,-0.1443287901885679,-0.10206213613261757,-0.015319620177787048,-0.033679023677282066,0.08931678670569934,-0.003145343012831526,0.21624859365787358,0.021959955405736312,-0.1122814439203297,-0.012505727999326127,0.08956893395141599,-0.1153172664986741,0.004983060623464767,-0.08061916970585556,-0.029508828379765824,-0.03840910369511783,0.07834090563422011,0.11873853347326557,-0.038863875112755346,-0.04713023952370349,-0.04672845428220447,-0.06335995179482515,-0.042290920806367635,0.5688086749542776,-0.02583611029521572,0.1472827579433879,-0.041695723438804344,-0.05933129310025629,0.07571151739664694,-0.0346138098915311,-0.043686646523392894
Phaeo,-0.03868641386544301,-0.006537079230077708,-0.03750244278147145,-0.05053126833706364,-0.06311869930530854,0.03009633799568637,-0.0651456804081573,-0.046709810483226755,-0.0030429419368203543,0.00016877050699143706,-0.03639820560799756,-0.06728572420181503,-0.062494676315852656,-0.07935935439053365,-0.04303248834451133,0.08701342897533054,0.05818104272500628,0.07259849151185707,-0.05191483638227455,-0.05755009401341321,0.02890963699671465,-0.08819956936471476,-0.041045462057626804,-0.008334899270580414,0.001959941152453626,-0.01906297081405074,0.008172197826339177,0.4898930083797,0.041682571174325465,-0.06784026463345785,0.013487792375714767,0.03629944322400955,-0.0757964344047639,0.018145295652348566,-0.05283317776724332,-0.02081208506782861,-0.03146079589437174,0.008869656602771813,0.30085538142998586,-0.023384635234524914,-0.014163904717318349,-0.038893717796375654,-0.04090872969210174,0.01192518967766228,-0.0022534673563741423,-0.009600644381321011,0.017753192460959265,-0.024251400275880748,0.022510806963397044,0.12292511524979212,-0.026816443624374693,-0.02010388752223464
Chl_a_conc,-0.05632876089171455,0.019430593051178422,-0.06461524407641628,-0.07877483710332958,-0.11174781125007677,0.08098570834963253,-0.09190546776996278,-0.06970174748737691,0.016431972791218108,0.09384087312765321,-0.059313969069245055,-0.10152712981072022,-0.08351857118713446,-0.1482286148812627,-0.08577243801458567,0.10969486461790287,0.12506511119578584,0.05582653068266686,-0.10799185424921734,-0.08788801065798812,0.15013414459550045,-0.14508246681096176,-0.09680522441201649,-0.015120794205498573,-0.02773476608872135,0.06978809976065792,-0.00042107952030512666,0.3145079174327974,0.029748203996125697,-0.11265732078958404,-0.00683405278249795,0.08503106071627137,-0.11736545876789495,0.009108888926204501,-0.08200853635430674,-0.030417493782778967,-0.040778730714938524,0.06815993898484614,0.18134222146758278,-0.038967680273954475,-0.04340216350234145,-0.04977928366821787,-0.06428524107930225,-0.03225711343986827,0.47679099301911143,-0.024290975711214913,0.12843499264596328,-0.041579792629024226,-0.04368507025872714,0.09692004410760982,-0.036332350888406174,-0.04212469785029435
