,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
PO4,-0.07654666801166105,0.09913439173152783,-0.09032021946363515,-0.011803789455534917,-0.1876315063076705,0.16995363985816012,-0.04806287694405235,-0.056699861943472256,-0.015488514043135284,0.10012646788236675,0.008368635715693996,0.2006896444642,-0.04969727069676891,-0.13524548590441549,-0.07658372392108889,-0.015597741546803448,0.07427129118681723,0.20513647831012732
NOx,-0.050131554229861174,-0.0627800321838255,-0.05043549569317935,-0.03716433839085002,-0.15355673851204282,-0.07873401004721799,-0.10193036040459441,0.02984527901728553,-0.05773266417577765,0.1730982121756292,0.40998041208469166,-0.052569723009697276,-0.09717120716287053,-0.05933316423108798,-0.05577493431987128,0.013624100828176233,0.18721350602311598,-0.07126922686164647
NH4,-0.04496153957445614,-0.04597690009319046,-0.0779329706088258,-0.056441169887628526,-0.21479360615335202,0.03403215480622471,-0.14027149159191182,0.017631714131656172,-0.09759863742891589,0.32060037365584715,0.1623998072430348,-0.039074063865403186,-0.10212807197773136,-0.11632270041732215,-0.0846176774886134,0.12046753632955885,0.22397156844803442,0.09349681683678035
NO2,-0.054330122853848695,-0.06751912546275884,-0.06587555087346159,0.030945711423180793,-0.199814925849434,-0.13547173815880825,-0.07630291304894989,0.05059274832794003,-0.0808589614296688,0.18936651153193146,0.34291289008581316,-0.06615192728900418,-0.12546565150402936,-0.0872077507518365,-0.07166675309477513,0.06046235066151345,0.21439168818404003,0.0041115533150535505
NO3,-0.0499286318896469,-0.06253469296857606,-0.050041491575875785,-0.038219475220988945,-0.15236985673075198,-0.0775665389710068,-0.10209605782527481,0.029415592947044267,-0.05718936387579554,0.17236756593689828,0.4100373362427253,-0.05220155299784623,-0.09643669699778545,-0.05870528103037327,-0.0553592397126524,0.01279544570714232,0.18626106492677275,-0.07235773254781887
temperature,-0.21294151886041346,0.31210384729019247,-0.04107251381463256,-0.31446043039285465,0.2762783551236168,0.26418922164702496,-0.09324820441473827,-0.03970308923385796,0.29619521789994785,-0.301837780542902,-0.3223123979375081,0.2923049268352076,0.3459968741117516,-0.11248233945494254,-0.10337967846410712,-0.15250922793599012,0.0043799090576181685,0.15347425370220305
salinity,0.02503087842208771,0.18809493169387403,0.016699717803834092,0.070401702724801,0.31782148391617826,0.1735612962420231,0.2642876505342087,-0.11149882460349596,0.10992227721090281,-0.3757144582064049,-0.5084804118950877,0.18482790114665243,0.2804467552054064,0.014004824818827886,0.08312092126045553,-0.043488907467024475,-0.647032398881406,0.1554687696641704
Chl_a,-0.11439457830282239,0.05928737519216843,-0.0783464907770399,-0.1554971468538659,-0.20635863486759187,0.4234440079600697,-0.1601441118555973,0.09131350184840666,0.12727371781131264,0.10223101398567225,0.12811777217563536,0.06605845544694468,-0.10938205743303148,-0.11826375939032321,-0.12673655727712124,-0.0687304675717553,0.1774785928394252,0.03994553987025558
Phaeo,-0.07143240206596616,0.018150603168283312,-0.04665840744706381,-0.08890042306092771,-0.11845728714599184,0.043814965369051856,-0.07821874026888923,0.2513974728386459,0.02948162194520782,0.0030291293177468794,0.009800436035534252,-0.021768239335479323,-0.07627678003416011,-0.06916337575632756,-0.0650581340096461,-0.031101965812993418,0.11455346297336003,0.09196700283475163
Chl_a_conc,-0.11540617452233451,0.05468810407997128,-0.07842457116215339,-0.1546463893816435,-0.2053595110746359,0.36729393556806245,-0.15564643973777872,0.14489609703864686,0.11482570655011248,0.08662522926696418,0.11019052636841772,0.049532810777150646,-0.11251443762968817,-0.11803753123768851,-0.12403417033749338,-0.06613011717212762,0.180060486045064,0.05849617965304381
f0,-0.16348042344596042,0.1719033986129152,-0.11899507217388633,-0.23267953510166942,-0.3209530318081781,0.18995475105438092,-0.22733835138763003,0.17113940164826652,0.2497253911010077,0.11134806117017854,0.25514632379756175,0.16462456985743568,-0.15758559389500032,-0.17879705893271086,-0.18396863286467613,-0.06741666918294191,0.3058898385707499,0.09058422880923395
fa,-0.1630846406305302,0.17083852598891844,-0.11792414901833302,-0.229227086199511,-0.3168460527585878,0.16585396153046378,-0.21728874945755616,0.20649867802356792,0.2316273310688593,0.09532393403344239,0.23368917243551918,0.13946347080064134,-0.16129893519278438,-0.1764026364384892,-0.1782912780095684,-0.06226901685455466,0.30946475538003215,0.1010555880607784
