,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
PO4,-0.08490679203892296,0.003855789456901699,-0.01285975031197384,-0.0371580969249265,-0.11058754194781022,0.08240966732121681,0.11948776463453784,0.06650793400480627,-0.022023997528269966,0.06203657931532153,0.056979258581565995,-0.013142851596585625,-0.07982857016850131,-0.029517392810711234,-0.06952830153883963,-0.06356763433047198,0.03451089738107785,0.09620949708586872,-0.10095493483343385,-0.15313191119092315,-0.01929347217539286,-0.14116837212496353,-0.02542688081544127,-0.02616712053328324,-0.026862094707513866,0.16592805777945185,0.07058101720288415,0.004210084511765534,0.03906897261144727,-0.11184025502078032,-0.04438311594103173,0.12422495352491823,-0.032905210688311405,0.022455451538272164,-0.028629463017077972,0.018637717626521486,-0.004875670209546665,0.050628506163293174,-0.023098976305540562,-0.11150934729024498,-0.06360371199510821,-0.025852139309859246,-0.09112854007542456,0.04634423380164836,0.1509718766904304,-0.02933488975858057,0.010943713937735418,-0.052653795595063765,-0.04124828354831074,-0.012730812542996447
NOx,-0.043489769383856486,-0.025069519034831844,-0.01333932745088612,-0.03135606735532861,-0.09112790926909117,-0.04202070185716495,-0.08998519205300856,0.06850770834685266,-0.0227005546293789,0.11949912226400701,0.052679320525506404,-0.02315406636644779,-0.06385838758586787,-0.020560727231872078,-0.04088766619445855,0.12256702030460218,0.21575848647132573,-0.05024111344676127,-0.07643397795887266,-0.07746783676575549,-0.04548819701176828,-0.10604283092299029,-0.06852539737309288,0.006777671245273029,-0.02405314671850816,-0.0390797306506092,-0.00022640171544436585,-0.04039229558031969,-0.021764689093690025,-0.07265600849826448,-0.03434431922640961,-0.03067866180876995,-0.04682603782648066,-0.019529642619773004,-0.08211765799927384,-0.01758787870719835,-0.03171890110172758,-0.04230843680480774,-0.0077312742908583875,-0.06574975878547873,-0.017432591615480313,-0.037765264012572825,-0.03667658108137546,-0.034809130786156134,-0.04327500382664817,0.03911175851527,0.3562749017199799,-0.02986429177808342,-0.014283894413807851,-0.011259255740325744
NH4,-0.056647198723343,-0.016125277225300567,-0.035457180123241686,-0.052173298788635705,-0.13198204258274274,-0.048987438065267105,0.09132517876017361,0.23840418709779573,-0.041759230551603625,0.26837374367414923,0.1728707217152961,-0.06761227139352542,-0.09443175477907179,0.0072063290231051125,-0.07285832013910863,0.0023196589721438156,0.309224839474462,-0.0042511101440841845,-0.12156674444499506,-0.1315840273638485,-0.0784389940683611,-0.15760932701200783,-0.10282961081573497,0.052740671481349144,-0.03546281640245015,-0.046203508354398695,0.09367117130994318,0.04372982113047398,-0.03504691903417022,-0.12564298397057377,-0.018317106458574275,0.01448969229452736,-0.04382270905797153,-0.003846137485194764,-0.09523497091625917,0.025022016466191184,-0.02848546373114121,-0.05002957598590811,-0.01315942072978789,-0.09098139960390375,-0.05446816565039807,-0.060816874912845806,-0.07273806153140029,0.03057797360106671,-0.017101031330039006,-0.018876585662249954,0.10206951869718166,-0.04826254226103312,0.023691624523626435,-0.035611799437170695
NO2,-0.06389223370334698,-0.016626674813100296,0.0022839632765556824,-0.03621149188802129,-0.12154621626991924,-0.03560292289157549,-0.13682208428736442,0.10515052780579245,-0.03813039893513158,0.14424612597350994,0.11445201757065646,0.025163153267168774,-0.08701814940024663,0.00860746734094847,-0.06994154230307151,0.12678459036187614,0.2138555484913165,-0.03483939037570816,-0.08393596848053092,-0.07556875284072835,-0.06465507324087127,-0.1464492052226658,-0.03731107984805797,0.02392250380484333,-0.030764764338501997,-0.05485500662232446,0.051005901546220124,-0.03319169985766184,-0.022141423723093717,-0.08457943700774055,-0.03714253632560531,0.0305048033725007,-0.02541946942843485,0.017756558738688488,-0.102802941802135,0.008845071013399122,-0.0595991390642432,-0.047918479885330816,0.030618003129539054,-0.09185888937754358,-0.021967408641721756,-0.05846217109964411,-0.06643201046519873,-0.03910451891445129,-0.06508000919301353,0.027716964730643154,0.25866095354959484,-0.0434399839062299,0.0016276439375935772,0.013093179835627314
NO3,-0.04303003594699914,-0.025146492493845082,-0.01356869515473377,-0.03119140908754189,-0.09037334375350348,-0.042018813120275306,-0.08895571800546434,0.06770727652484908,-0.022379670688827173,0.11876593291218542,0.05149515156016442,-0.023911023236051692,-0.06329840920388169,-0.02100037333659664,-0.040288336013749995,0.12217325944787044,0.2152232177230775,-0.05036967310938784,-0.07610595967716638,-0.07729622934964558,-0.0450441219389515,-0.105079970784578,-0.06887352301741248,0.00646963778131857,-0.02387627689842813,-0.038709919800729464,-0.001093005046274602,-0.04040794039331411,-0.02170106756307475,-0.07226308609780965,-0.03420662331022655,-0.03163361211475258,-0.04706522248385789,-0.020109412496182467,-0.08155153979745985,-0.01798904494521912,-0.031163552177249317,-0.04210219877525273,-0.008360070239418468,-0.06513488242720664,-0.017309981178258937,-0.03731560296916632,-0.03607645167935185,-0.03464487003081487,-0.042792094729859426,0.03920176568564593,0.3569901331349852,-0.029555950918637674,-0.01451565686423491,-0.011641850830027275
temperature,-0.1396400155089301,0.05226945219859841,-0.08718372184447734,0.04131004547985631,0.19479824490101122,0.18077507338624027,0.050364030068475965,-0.184882579291545,0.13439035945688396,-0.27435364709446947,-0.22120746437513292,-0.1936216608592134,0.28414220341024443,0.1251896517313498,-0.0546974250839906,-0.059254567544116864,-0.11170773815933051,0.227124051702593,0.018293622912776676,-0.22201867701583666,0.23830947913709208,0.24157414572448366,-0.09157325003854583,-0.04430301236453697,0.07162562344034994,0.2484132042252996,-0.07058810348325639,0.03408419839304146,0.1736678892780594,-0.04301294772573335,0.11618400141606268,0.10473792521615435,-0.12763176224047157,0.07048200184632106,0.3066719086766284,-0.06236019540631054,0.07840389287302824,0.2504754693934783,0.14387728523319926,0.005951624437089115,-0.13913672314254982,0.13247667720978612,-0.037233813060653986,0.0977741445696796,0.2145139199800864,-0.08129573934049406,-0.26373049686429134,-0.003432459179230956,-0.21707387158569796,-0.10286934195427515
salinity,0.01852390581272293,0.1101087463070651,0.012439925910021202,0.0584502531105582,0.21781758738986895,0.08900160512579275,0.21749611165715188,-0.05658213925168542,0.05444538350375047,-0.3675149237236873,-0.04875423291676435,0.012533175536360108,0.18973965309748314,-0.05124844790046517,0.06660380063112745,-0.18607687221295252,-0.5448421213757977,0.15501928991225455,0.11162018555601272,0.014879745242754738,0.07720005520647609,0.22596009465096922,0.167422166310365,-0.043469114209145704,0.05615922962061435,0.13257127673334645,0.019494898342200973,0.045272740414014995,0.09563450876125125,0.09822350448309705,0.04503569502838896,0.07176085373817062,0.0628955940800548,0.041430447640574915,0.2540368846925448,0.07961697814707905,0.09622797275847508,0.14138531928565942,-0.26773663167522466,0.10892146523205236,0.0029166126330419967,0.1809103477473612,-0.0038038876149642836,0.10431971593129302,0.0884710860233035,-0.06365978018484969,-0.47268814373315354,0.0009406451928226991,-0.03474290964115882,0.021364724603278134
Chl_a,-0.08607738546076685,-0.05848168559870313,-0.03955561235679886,-0.04374203906506204,-0.11272142414004144,0.08693457601753646,-0.09856306847834131,-0.0711836223944545,0.022650201726278484,0.10978830021123716,-0.06326345937804848,-0.07788517939509937,-0.07940940334605022,0.11866041166066808,-0.08843251873265992,0.10200666395326555,0.13019053522514348,0.04087323460302253,-0.11160071520195261,-0.14710379267081214,0.16947662585383555,-0.1441617088915292,-0.1020615865562235,-0.015511739566093303,-0.03433971523971124,0.0893184497856212,-0.0033656020486036026,0.21630994976649265,0.021409085662398533,-0.11266791897798256,-0.012431044446251774,0.08925850937329924,-0.11694571594229647,0.0033850152533466873,-0.08069402643882166,-0.031440736931197553,-0.03850026435466103,0.07776891718845086,0.07573625302611064,-0.10751513213960044,-0.04729021859394162,-0.04700137869379088,-0.06382087349239281,0.02120069967760256,0.5688031453952234,-0.030019597807564295,0.14739436602645178,-0.0420796339647459,-0.06331252646697882,-0.03326628565172029
Phaeo,-0.05756343773464744,-0.038400315374549424,-0.02392224756396704,-0.020146003763638794,-0.06309856129494595,0.030233187595929464,-0.06461921517090034,-0.04874913643414408,-0.0016687396006782088,-0.0004997692552055379,-0.03945329154294394,-0.05079536007018037,-0.061949818987827796,0.30065657266701934,-0.04314596212096888,0.08682175807001782,0.058181913785496045,0.07326054002390432,-0.05172588779091702,-0.07172792561079447,0.028924946271337904,-0.0877933491972795,-0.04104937455295604,-0.008425069530220543,-0.026593886710736158,-0.019061571667521773,0.008119906097259787,0.48985400421901376,0.04179177850595807,-0.06788077486324687,0.01362151824369642,0.036285525591281884,-0.0767338863124541,0.018497499038685212,-0.052907720677320684,-0.02211785733772805,-0.03152154599883226,0.009027301704967256,0.12292958585387742,-0.06876104123085455,-0.014539936165364382,-0.03908210967773499,-0.041203341016387056,-0.0049206338282994574,-0.0022571352005457627,-0.012366821413670025,0.017773933728622678,-0.024465856176708607,0.019697062110615,0.0020089155005739677
Chl_a_conc,-0.08787393618196089,-0.05950984331229681,-0.039694223414900406,-0.04218262386912873,-0.1117391875713093,0.08117299984683637,-0.10026890673890101,-0.07298040368713091,0.0185573062637199,0.0920099584104089,-0.06380909174263466,-0.07916060647258132,-0.08346841597204777,0.18122267544531556,-0.08593614801200346,0.10918729264524923,0.12506615624762668,0.054195844109386604,-0.10771080244756485,-0.14293935324182455,0.15009559202613998,-0.14483194299077184,-0.09680582542430796,-0.015306522522660211,-0.036041876463673114,0.06978987546796726,-0.0006201412075461342,0.31454882386089,0.029315508021779114,-0.112992689312427,-0.006735063022190005,0.08476674168934133,-0.11898674687389599,0.00786327065653296,-0.08209160282414282,-0.032393477917967456,-0.04087173626351148,0.06772266925777375,0.09694201859996777,-0.10890693913823632,-0.04363852992633547,-0.05005949983049589,-0.06475208334601562,0.016457819859058385,0.47678535619492457,-0.02855322825922826,0.12853429706300118,-0.041960236357325195,-0.047790485334829304,-0.027375056903097692
