,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,0.044167474145751506,-0.01681571425344624,-0.024550149863274945,-0.06919950354411937,-0.035488786131848436,-0.08332995388424766,-0.014421180104679784,-0.017124209124178495,-0.06106864233879599,-0.011894746859176776,0.06984929529149966,-0.049497230849434706,-0.02274632799578103,0.08912731790793874,0.03360244988616573,-0.0587009065271181,-0.0463086146261242,-0.034499048719388914,0.2972480457786899,-0.03673399572304192,-0.07465236665779142,-0.061459957909173836,-0.00019509123540057565,-0.0194948288389682,-0.033265097929064506,-0.025301191273553257,-0.04105119210808109,-0.018042067265388075,0.027517334592345878,-0.03408340708946191,-0.03611314398896799,-0.016107023768176486,-0.02034988799740472,-0.06955473955719796,-0.012758684012058128,-0.026470977712714838,-0.03425589420871826,-0.010476211583775558,-0.007854230959643091,0.02037203472861082,-0.031709400622038544,0.03962729854968036,-0.035004903892268416,-0.036311053881345826,-0.013168570495313397,-0.06772626253454656,0.006053149722205406,0.025947746689189588,-0.0028339440886879816
1,0.044167474145751506,1.0,-0.007913037528637881,-0.018371829360954904,-0.02286417946179438,-0.001249091281934271,-0.035647600357049045,0.03429130544968376,-0.009421510209187573,-0.0395288625991439,0.010663388023727585,-0.017766878382018365,0.062412799287635545,-0.011919866622150454,0.04755136726091901,-0.02814830153920569,-0.040770629276368424,-0.007927531302678772,-0.02651220896328474,0.041924448569984535,-0.01703340860851183,-0.0068727532877887595,-0.04020795696065253,-0.0072510755407058725,-0.005185364837632512,0.001209322615191061,-0.017848608179769278,-0.007683500390595288,-0.011273989621554532,0.004007003161447458,0.016660890891213878,-0.020177263539848937,-0.007772877170041282,-0.00969159198018152,0.050882482689889395,0.019938880137972976,-0.002795901154992124,-0.012712742510475675,-0.0075006132332789,0.03348493297356153,-0.00957693610206332,0.10489377960898649,-0.023656180580960653,-0.016202407858602438,-0.015629982126314206,-0.008696492661360397,-0.04507174616937293,-0.01753371817214307,-0.01682045191077449,-0.015740850228905385
2,-0.01681571425344624,-0.007913037528637881,1.0,-0.005807082323249817,-0.010646018881082308,-0.013300209175596645,-0.020848638676375486,-0.013407117608563298,-0.006844055284028478,-0.024845709367694133,-0.0021563945753888445,0.022198262512339296,-0.012654656311114235,-0.010795945973708174,-0.00036553347421047766,-0.021616605314650962,-0.02251689226939071,-0.016990620860464233,0.00021020824178019822,0.03364580833598806,-0.014034057203871186,-0.016165734153406382,0.012513029456702848,-0.008215963348458113,-0.006532038763255012,-0.011988166694210522,-0.009725847721079067,-0.014096454586040509,-0.006857313519246803,-0.0012302589309295979,-0.00885744117764429,-0.013094962488787628,0.03594250667293666,-0.007856760871844459,-0.013661443606468942,-0.004425690104029773,-0.008447457940566585,-0.012415752463254177,-0.004084556775738284,-0.015243817585093892,-0.009266249538689767,-0.008411084307200684,-0.012673636357683298,-0.013948067772205794,-0.01342639887839625,-0.00959436450951976,-0.027744122298930737,-0.008044792433119716,-0.010337757798926558,0.03570829960337167
3,-0.024550149863274945,-0.018371829360954904,-0.005807082323249817,1.0,0.06377247116225335,-0.015057463176747297,0.008780331961598935,-0.019417524717156586,-0.00751340190589118,-0.02850335018067547,-0.021281243251182358,-0.02025627307455838,-0.008139125915023863,-0.011444043268584666,-0.019875784704853197,-0.025058026752457097,-0.025303084035480674,-0.022169050253847564,0.01321691825828229,-0.03242845407178897,-0.015385854855985325,0.0941599038812636,0.05088144339024425,-0.010778185410318632,0.032390349499162266,-0.014026991714524203,-0.011366208843016767,-0.017414094635026446,-0.007743697482032784,0.0006436529438785185,-0.020232973467715652,-0.01528950314483274,0.03265144848407484,-0.00866395258894537,0.010985197545894736,-0.009393621663498981,-0.006165713603402537,-0.014375095543978401,-0.004427764407548445,-0.02021383135750056,-0.015852089759372266,-0.0018864491231032707,-0.01474198572966211,-0.014823800983693802,-0.010803018023314011,-0.01105422432186193,-0.031702235445203064,-0.01123056129515811,-0.02894876384009261,-0.007165040026723252
4,-0.06919950354411937,-0.02286417946179438,-0.010646018881082308,0.06377247116225335,1.0,-0.039532652320723026,-0.01600567016716564,-0.05663513173182527,-0.021516629654112718,-0.08256265212236441,-0.057483254723719096,-0.052876698786776546,0.0903039551322101,-0.031254006030993084,-0.030379136021502027,-0.07255765727023547,-0.073048429829944,-0.032219129164479214,0.15871645688391633,-0.0449971663718313,-0.04277166964139109,0.3661018955451084,0.17044415022265685,-0.03150850449681902,0.03688848293784241,-0.04055001488785287,-0.03311505255932307,-0.047193527353718595,-0.021662323824329408,0.08284893114757208,-0.023128163866984772,-0.044048494234270846,-0.03604516181273838,-0.02508279532429182,0.16837417592980758,-0.025921119832130628,-0.020405625665350938,-0.038860027099068974,-0.012659709016951752,0.000714411837415151,-0.024410348618439118,-0.011769056555080318,-0.027155164698689317,-0.042785321369900514,-0.034069863645589935,-0.03168577272756,-0.09240277561019569,-0.029726506024994537,-0.07861164004754809,-0.0035742648403718556
5,-0.035488786131848436,-0.001249091281934271,-0.013300209175596645,-0.015057463176747297,-0.039532652320723026,1.0,-0.04729566444936342,-0.02847532008467517,0.016051105851174547,-0.0404989983225883,-0.03149233495998645,-0.032369513188697484,-0.022207719845415003,-0.013282698710248337,-0.024459644450220863,-0.028450631637358406,-0.03502936844243443,0.14304454506306336,-0.04050479363814791,-0.04969152929458093,0.02763601355504883,-0.04497274005350787,-0.04259569396897542,-0.01396228689337968,-0.012186411169090163,-0.017947616114266676,-0.000693869422672069,0.02399867397679111,0.07834007638787163,-0.0404558146542722,0.1016315660557969,-0.013401256267118543,-0.03975211653051085,0.018634608912074746,0.09795302811317708,-0.014731113837411266,-0.016085655091229306,0.07476937549369664,-0.005556923597700215,-0.0310205807702625,-0.023408048140869574,-0.018744316528455235,-0.02330724470732938,-0.012681405292987967,0.13456931498475191,-0.015649097092421252,-0.04191132516245814,-0.016423387191568755,-0.03488026214964335,-0.013444900419678751
6,-0.08332995388424766,-0.035647600357049045,-0.020848638676375486,0.008780331961598935,-0.01600567016716564,-0.04729566444936342,1.0,-0.04771006596898535,-0.02996933513079168,-0.08267802774220737,-0.05194300865911791,-0.04477310411525272,-0.05573645063285719,-0.026384223903363258,-0.05899208401577556,-0.08865602428928798,-0.09572050846974824,0.003125751318616663,-0.039846740554288315,-0.10867762066677142,-0.05742865805914354,-0.0236086628206639,-0.010922529957722015,-0.036777868725020965,-0.00933094758443958,0.04615437827696279,-0.028274157382728725,0.005883988272484775,-0.02679596679768033,-0.06429297271052054,-0.062166005060484024,0.0009859485993599692,0.015724340606245866,-0.004291226449674999,0.01000996672734233,0.0609813442232671,0.04735574948819931,-0.03285269209205548,-0.017032763711999622,-0.03715808915271912,-0.06024662583985947,-0.00817374824089212,-0.06328375161675105,0.06848126382936501,0.0009201095437203527,-0.03715756402225354,-0.11994768990147542,-0.0441880238959788,-0.08222968226474855,-0.027010095259666668
7,-0.014421180104679784,0.03429130544968376,-0.013407117608563298,-0.019417524717156586,-0.05663513173182527,-0.02847532008467517,-0.04771006596898535,1.0,-0.014444093257497074,0.07676376039347967,0.045550035231231606,-0.018947566916896315,-0.03959506778527932,-0.02228262331059892,-0.03264578405724802,-0.005800966673630189,-0.03817900121057488,-0.025737439626879688,-0.05140035495967679,-0.05261021121361171,-0.029630701117991924,-0.06415923559714148,-0.049839565616045356,0.00833689203250799,-0.013465083163471833,-0.026463581521524542,0.010842875771609653,-0.033815274314417706,-0.014452881528817036,-0.04994220479554913,-0.028991260551419054,-0.02733484783729903,-0.002245326998774215,-0.01665203351908178,-0.05416758856440936,0.07095267281027991,-0.02143973226727174,-0.02687264067374511,-0.008524222765575,-0.04021355676920612,-0.020449090893836116,-0.023944279473421835,-0.028075452153329808,-0.027514875160288516,-0.029312562444462415,0.025596724653010668,0.10930876234896925,-0.020631182792638703,0.1164683738261102,-0.014952510956319937
8,-0.017124209124178495,-0.009421510209187573,-0.006844055284028478,-0.00751340190589118,-0.021516629654112718,0.016051105851174547,-0.02996933513079168,-0.014444093257497074,1.0,-0.020613078462123548,-0.015840938247169443,-0.01594967532761729,-0.01389399899737808,-0.007224904980923663,-0.005227833250816513,-0.017973606646383943,-0.01816421141034421,-0.004764964625375264,-0.020440767978895456,-0.02615244924707833,0.09561617874495196,-0.02360095523091034,-0.021790806390968524,-0.007792739578428583,-0.005901709863252433,-0.010079403682235238,-0.00630468658779396,-0.008998843278733706,-0.0014469456401883904,-0.019037255833202423,0.02654921079409295,-0.008605829492365918,-0.020398000846021946,-0.006203748309890109,-0.007894841157172181,-0.007585466306717126,-0.008408840132267604,-0.0035680823945426227,-0.003204811004612079,-0.003346407302887002,-0.011651025211850267,-0.00981910706572694,-0.011034516498534286,-0.01094669184805112,0.0017846630089172577,-0.007977916265838252,-0.022912469634961803,-0.006358986932142359,-0.015412946406441348,-0.006748990037804863
9,-0.06106864233879599,-0.0395288625991439,-0.024845709367694133,-0.02850335018067547,-0.08256265212236441,-0.0404989983225883,-0.08267802774220737,0.07676376039347967,-0.020613078462123548,1.0,-0.0156394014858252,-0.027622850532417323,-0.05775712677709023,-0.03013786469005339,-0.06690198094770192,-0.022888852092165242,0.16626406723333886,-0.046305867749762024,-0.08071059010220548,-0.11151657847999494,-0.04272277096081619,-0.09896713205309243,-0.07882532465571793,-0.020974067849975866,-0.021692764836761892,-0.038345681665236137,0.19167165484047075,-0.030813854949989613,-0.020581638118445933,-0.07892483478097048,-0.048553121047424416,-0.028248723515493658,-0.058567270198319935,-0.023551323794762536,-0.07907667788058942,-0.023068179224296975,-0.031106609355611638,-0.03862200078099308,-0.008416131118473695,-0.0708913893478438,-0.043123633452510066,-0.03727403422778985,-0.043311651196391514,-0.016634630588220477,-0.0389231564099965,0.0016373422559797669,0.09935116331050581,-0.030762286069023374,-0.04347093948876243,-0.025304631586829874
