,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,1.0,-0.03602500681895257,-0.039289539281450916,0.011627931168325396,-0.057293843989078164,-0.06962669313684665,0.007785456924475222,0.0354445923129164,-0.035465039395685655,-0.07137154201182509,0.08913045285530594,0.09538619866432857,-0.043592310137622894,0.029692601893835772,0.015055653163756576,-0.08314978006281712,-0.10500964811966118,-0.04533786520844389,-0.023961073138203233,-0.06024483821203143,-0.07029070623977585,-0.06990079100732566,-0.03986437376092253,0.009822135009083077,-0.00802860174505036,-0.053993823116393044,-0.03214497253164858,-0.05525254415616409,-0.04503853666120969,0.017166446533129136,-0.060909236363380304,-0.026457452282769533,0.20836927084383833,-0.034598827054067825,-0.027923325944603436,-0.03926080662433134,-0.027271230830874234,-0.05665647643327076,-0.022594580541798803,-0.021650973606137745,-0.026405509373977704,-0.030119010731429738,-0.031766504566230674,0.010768723252879316,-0.06324390496176832,-0.03540330865939356,-0.11624995158288995,-0.013375352624990313,-0.01930992401672487,-0.003182782441700011,-0.0029917411696212897,-0.03796032195937402,-0.014961925916162199,0.02956638162021392,0.033437203006261476,0.04218567652490537,-0.07239290418020816,-0.048755600880621836,-0.03321625613046593
1,-0.03602500681895257,1.0,-0.007902309960597594,-0.007015671613601322,-0.02238226632658595,0.1749159849655204,-0.02609807137652753,-0.01841248606721494,0.0029547538891645355,-0.026632115410336773,-0.017966086796257483,-0.0209994622600041,-0.007576325881658131,-0.017389350037927548,-0.009778784459338176,-0.014537885158514525,-0.023916808146866135,0.10672781045901988,-0.02392771161414216,-0.02356946365088665,-3.657975315965543e-05,-0.022183941034571435,-0.02852140469282354,-0.00846894860239764,-0.008981145435217486,-0.010126665793064276,-0.009438726164291134,0.056960971931182595,-0.0020475490668820733,-0.024524966004552087,0.07398576875073577,-0.005713997289758431,-0.020469215218974202,0.0012054154680551836,0.05379836180722991,-0.0009004714201390224,-0.010083529710961584,0.005370530954548149,-0.0029486885147710323,-0.005463655531898729,-0.015655437466826662,-0.011696554447612648,-0.015756941971315178,-0.02111803151029406,0.08570333559779245,-0.016439568515486492,-0.027079428930426662,-0.011111620453387937,-0.013840544081366202,-0.009262573429919959,-0.006637240579645184,-0.009778292452298368,-0.012996398364524321,-0.018581627142694075,-0.0004310272683107847,-0.008912090039836779,-0.013097627886462734,-0.006115930362703057,0.01344631129378392
2,-0.039289539281450916,-0.007902309960597594,1.0,-0.005727301746223922,-0.020383718723764363,-0.011143282178738797,-0.027438130955940637,-0.014259566763708601,-0.004793668827906158,-0.021700945325802454,-0.012931484135899023,-0.004444007041701054,-0.015699401081925857,0.028873527353618873,0.007627088088295755,-0.017820872506467127,-0.019092951826693162,-0.016654641199063052,-0.0022574858660603164,0.006301465639498256,-0.011968362451458731,0.0017474298910836478,-0.018249386592803354,-0.0073687147012189815,-0.005537423921559492,-0.010827868432568648,-0.007177757245318912,-0.013827803863100467,-0.008037200222190302,0.11212986633211032,0.007869619513408376,-0.011636853431748362,0.03611556056020097,-0.006480596936776148,-0.022782793623766007,-0.014434678521586499,-0.008497112996056478,-0.010966695130168954,-0.00341780985358754,-0.008631186180524294,-0.009167901691785187,-0.010368644950983106,0.07043706876581719,-0.022039968791152286,-0.011978425507498065,0.14305663784056155,-0.023517633885288006,0.5086368513482745,-0.01680298211340541,0.03408362500684096,-0.004367988533890033,-0.007442183616486507,0.0013560751129589477,-0.014775802693784916,-0.007918337661296546,-0.00730540385303374,-0.015724462528382485,-0.01095929568450383,-0.005426684369669602
3,0.011627931168325396,-0.007015671613601322,-0.005727301746223922,1.0,-0.009573909677345794,-0.010745165526886695,-0.015000465038762801,-0.01214984312564305,-0.005526581109524901,-0.021400205589525555,-0.005040760941365737,0.019461676936737587,-0.012118473495865666,0.0325517987019719,-0.0009417924861231594,-0.017521544837576168,-0.0189140646066667,-0.014368511079349042,-0.0010569361506533653,-0.01345152926436756,-0.011764936127164689,-0.01465308362365692,0.012853164553759188,-0.00710571456735849,0.03559877676635214,-0.010229633527938634,-0.007502346490020281,-0.011890311509470342,-0.007971311905294704,-0.00328735310170637,-0.0062479315019755705,-0.011228699082200293,0.03517382876731439,-0.006329797232828293,-0.01344986422582743,-0.01363996328534137,-0.007340399927828958,-0.010433545510380749,-0.0033836479559531145,-0.008474156549207938,-0.008070143113144896,-0.008429094462436414,-0.011488875751584457,-0.019630946129279726,-0.011327560637018367,-0.008270666037132035,-0.023128387297631527,-0.008279512664166315,-0.007864385716971643,-0.014704832539375039,-0.005878925795027362,-0.003679027865110549,-0.008918611044544427,-0.013228465045459695,-0.007260786489363892,-0.005236126803892565,-0.01653203345217026,-0.010707203702960444,-0.005276359375196197
4,-0.057293843989078164,-0.02238226632658595,-0.020383718723764363,-0.009573909677345794,1.0,-0.038814585737063693,0.02942881107963386,-0.0554236449197104,-0.02059302273358605,-0.08231692782436781,-0.052292027523370935,-0.052537029142397766,0.09118000126614205,-0.040965651482456095,-0.03014188313866432,-0.07086738051453464,-0.07276053646113316,-0.03105953715702032,0.16073761325332708,-0.0689511164332892,-0.04263790461223105,0.3691879872983283,0.1702292932087151,-0.02998678639055067,-0.0034031624791032804,-0.04045763224314752,-0.02918890827110692,-0.04678150981642612,-0.02714943722402232,0.08601960746063866,-0.02235647226004078,-0.04361379051741013,-0.032976911310412395,-0.024251497218548974,0.1689305766518679,-0.015950650052060728,-0.021292110451660604,-0.038421399293817673,-0.012613010178843425,-0.03286241402957529,-0.024000191614374486,-0.011344176552513512,-0.026688739039229095,-0.027569234938291217,-0.03389132803913554,-0.03500256860420251,-0.09156716736870624,-0.028605500374452437,-0.07775999981248345,-0.016792458142161765,0.0373175079939601,0.06463937291519596,0.07326204614970497,-0.0552739164156677,-0.01965856772437499,-0.02418174613663672,-0.06322067902034274,-0.04076343179180808,-0.020049481634819837
5,-0.06962669313684665,0.1749159849655204,-0.011143282178738797,-0.010745165526886695,-0.038814585737063693,1.0,-0.045560714164101734,-0.0264877746448478,0.012792793531054128,-0.039096867082175246,-0.025652957047676696,-0.030653681947772404,-0.024002591944392866,-0.05669580695557895,-0.026878313562775362,-0.030174478738168503,-0.03344652044845621,0.13974516275642596,-0.03952414953697128,-0.03408879683261388,0.043074333509318406,-0.046775415905080865,-0.04072120820260959,-0.01369006017028553,-0.012756197958169995,-0.018160986186916216,-0.013881692770475417,-0.005417676378168019,-0.012086091551760773,-0.038413743938605985,0.09044584906361616,-0.015385282625584727,-0.03574246593161717,0.020373967303754306,0.09674169262718993,-0.00842577734991643,-0.015052988753437852,0.11588689728272106,-0.005920802595339377,0.002698645681585489,-0.022198875335844512,-0.017826645007808936,-0.02205791641158611,-0.023446658651008662,0.12277372497459732,-0.023610059528668657,-0.04205950146069054,-0.015335593923759556,-0.03448226892431449,-0.029164736289324894,-0.01156168013932344,-0.013861491629157976,-0.02995376850633623,-0.028041174918716563,-0.00029018361521982285,-0.013024419218366976,-0.024426527850621084,-0.012695987499077355,0.0888582553192738
6,0.007785456924475222,-0.02609807137652753,-0.027438130955940637,-0.015000465038762801,0.02942881107963386,-0.045560714164101734,1.0,-0.06024990946157154,-0.02470412031967181,-0.08435565770435086,-0.053958279227442146,-0.042304524059962316,-0.03875011398861043,-0.06344746014071839,-0.03787606989485434,-0.07924516648309463,-0.08368238791858995,-0.041054580690007315,0.01399645699356308,-0.07795216141575864,-0.049300410241492815,0.069997879249389,0.059753046778737176,-0.031966533480251226,-0.009338226582222223,-0.039323473705324484,-0.03415646887245563,-0.01446771665612124,-0.015833417566583956,-0.0412351182292338,-0.052410568360235686,-0.035602509922084746,-0.019414152362430548,-0.014912923751172612,0.04749897038800221,-0.013088572961543126,0.1074681234297178,-0.043942067400359684,-0.014554019169760714,-0.03331374916825226,-0.05313381960432356,0.007028006223582683,-0.055291699015723485,0.23268610827562303,-0.007641587321271872,-0.04663651764045288,-0.10478447797958534,-0.03845022472701568,-0.0809919755446086,-0.020538881651576333,0.0005408673614660966,0.050001371590105745,-0.022138304103933755,-0.022975505509497122,-0.03661571189084664,0.00843324082026261,-0.025640327339328736,0.04018830019581147,-0.02435433317193525
7,0.0354445923129164,-0.01841248606721494,-0.014259566763708601,-0.01214984312564305,-0.0554236449197104,-0.0264877746448478,-0.06024990946157154,1.0,-0.013533454066695195,0.07478423274091557,0.040336317108881095,-0.01933495257757617,-0.03840719730625939,-0.04999986551544819,-0.032564792685022825,-0.0018072668789900076,-0.03669712428475567,-0.022421402888104347,-0.04978007623947779,-0.014387545497187359,-0.028708923724140047,-0.061804446774749236,-0.04846480030237921,0.009330555180727644,-0.014306600257019745,-0.02580730545418526,0.008255918032754533,-0.03279466592422796,-0.019363406267117744,-0.048082813671911584,-0.027688234345151747,-0.026803650275257558,-0.001444908108218734,-0.015120733378402397,-0.05312595650432349,-0.034406941197753796,-0.02005167013210485,-0.025676891109262974,-0.008212221647893305,0.01151237220661347,-0.019770933187939772,-0.023717780517068975,-0.027192213829524078,-0.028886619128817837,-0.028492819341450787,-0.023030668004272864,0.11627012294325001,-0.019746772824959236,0.10967275340293225,-0.035542845946164886,-0.013699229663690509,-0.018321418901420465,-0.033276753625088806,0.26327465396789457,0.029413087915768524,0.0652922898845936,-0.031212855493044728,-0.023674812230128624,-0.01286495881494023
8,-0.035465039395685655,0.0029547538891645355,-0.004793668827906158,-0.005526581109524901,-0.02059302273358605,0.012792793531054128,-0.02470412031967181,-0.013533454066695195,1.0,-0.019940503923867953,-0.01305790666645052,-0.015153055886319308,-0.01322628046365916,-0.024265021114107964,-0.0045995865263344215,-0.01709005537741988,-0.017599241301527707,-0.008684563954412977,-0.019376306020493318,-0.016593295182543568,0.0938581982325981,-0.02266521489472767,-0.021020900649862187,-0.007191165866308906,-0.00641489389180055,-0.00968881218861778,-0.007055553534883676,-0.008564288252417795,-0.005979305976166456,-0.018053325741443894,0.02490864385646584,-0.008102208054359706,-0.01765099024555569,-0.00556834301533451,-0.008773309729137079,-0.01189442456289995,-0.007818183965237719,-0.005703140978282099,-0.0031011496213490786,-0.00641270279864397,-0.01119915334114268,-0.009251649584462887,-0.010606749634635013,-0.020115390538019015,0.00018962734552104173,-0.011670503483580303,-0.02208178006880112,-0.005980922751902677,-0.014358669321003228,0.00214730859637302,-0.005387904870311575,-0.007058236298490042,0.0005540593715512914,-0.014248964658884339,-0.0072589410096902795,-0.006692195793566826,-0.014771029045499776,-0.009558170219979092,-0.0026324946969953737
9,-0.07137154201182509,-0.026632115410336773,-0.021700945325802454,-0.021400205589525555,-0.08231692782436781,-0.039096867082175246,-0.08435565770435086,0.07478423274091557,-0.019940503923867953,1.0,-0.014032270909626613,-0.02676964967541091,-0.057265500671379185,-0.10990382631910145,-0.0671171954034947,-0.02154902141644778,0.16959955686828632,-0.04481531404963419,-0.0799157752247287,-0.06167519387718327,-0.04263947490071141,-0.09809821166675184,-0.07866169916055979,-0.019456220028038335,-0.025043895052776176,-0.038371601909030176,-0.003519391874786764,-0.030601017054492266,-0.02741480416970534,-0.07692781772100901,-0.04818754131215233,-0.02799337700835123,-0.05515267222769167,-0.02230818388543438,-0.07876619321290576,-0.044912159085080394,-0.029945683351132457,-0.03801851214548023,-0.008361943863393909,0.19144706334825667,-0.04273337900243075,-0.036718592556278865,-0.04301932212766383,-0.0573014890761543,-0.0388828069815872,-0.045202898168396344,0.10790306285051093,-0.030437670724657504,-0.045785390350143194,-0.05639072269705486,-0.021402538600244256,-0.02766761505617575,-0.06623833435716914,0.11829992216703367,-0.040143427330219,-0.024432613838943903,-0.0450675191905818,-0.012663742887754993,-0.0189372805172104
