,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,1.0,-0.027251898877436294,-0.01414678583441034,-0.01680760075792869,0.20157450824027098,-0.005396613451628899,-0.0082385734786889,0.04531276592983835,-0.01336629180111611,-0.010822412175740495,-0.05622396110161666,-0.012767987025257147,-0.03479873135258922,-0.02623239368296236,-0.016460956109461328,-0.04146047152002694,-0.01787970449489667,-0.014755684002465932,-0.0370268907805209,-0.021688851883655436,-0.027799123848688056,-0.04752318630146529,-0.026809982490905167,-0.009174517340897512,-0.016598671545156284,-0.008321307658061043,-0.00873030366202493,-0.01587449824684676,0.04839113634358988,-0.04298484894810593,0.0031447821130936304,0.006780336789286818,-0.009919399304008246,-0.011231419348507469,-0.02531835394067207,-0.016018428481595185,0.02428015574679123,-0.023600852516987826,-0.008272971251437996,-0.005868774104068574,-0.02254769266046986,0.017352252488402487,-0.028659005822845043,-0.011375076155513253,-0.016873955881188965,-0.054489735363810604,0.05185081918299872,-0.021474035531969415,-0.007275292628143047,-0.019911955111437875,-0.004629159989203144,-0.005149856474273089,-0.03710728519838292,-0.02790319627885577,0.005015640435809921,0.16401525767998887,-0.023019331880876105,0.1425289966061843,-0.023861709086880213,0.0061966130672484725,-0.020149078715160643,-0.008329942042215236,-0.021309194416779014,-0.013299821942488629,0.016152453276637772,-0.012291203378821863,-0.029913890690673062,-0.019013182458885083,-0.021061484248298224,-0.009433467289601701,-0.044301271102908366,-0.012439791564752528
1,-0.027251898877436294,1.0,-0.011039952986424743,-0.030367765693572232,-0.047689274687707624,0.13096357427007957,-0.013725900173753138,-0.02736435487213293,0.02206329153973532,-0.0279222216832863,-0.04395485590119527,-0.03018950637971155,-0.026135938145567854,-0.03175029515235099,-0.0328210882148917,-0.03345734898107529,-0.016978779418254812,0.11635362825141385,-0.04202467545856187,-0.03532350316821198,0.08173885754174144,-0.050545476428550215,-0.043285433139994785,-0.014534754042275892,-0.01293397416570647,-0.018689087642124673,-0.014435847120914842,-0.01274810750080598,-0.06631067083630876,-0.04053058015801989,0.09214062348228003,-0.014915098718111261,-0.0361897215416718,-0.007540911351765319,0.07569824640936615,-0.0055024116004436276,-0.015713875320781955,0.16083780267985603,-0.006071876767153753,0.0008846780596037838,-0.023127204942316768,-0.018440173889789656,-0.023153034890705387,-0.009766152345452453,0.39970359068115424,-0.05953860606384698,-0.0380567031132301,-0.01649467702969082,-0.035070492224600555,-0.029371160413420857,-0.011981493610964698,-0.014474726630498244,-0.029883328314867882,-0.02141476623358139,-0.014460020198646027,-0.028494691491158686,-0.02056223766700271,-0.0246136339039483,-0.024544400602905192,-0.013685597584709091,-0.024661251039600672,-0.008005421156176537,-0.042542765185576675,0.09547881382361836,-0.014861882429115236,-0.01072058030528998,-0.041142935057944086,-0.016117916263000305,0.17785477912736283,-0.024750925148856802,-0.03494375122122633,0.012299639530014695
2,-0.01414678583441034,-0.011039952986424743,1.0,-0.003475807108443369,-0.025021377020840136,-0.011376125576809105,-0.006551080413023909,-0.01339121065963152,-0.004425814369594017,-0.014049538382492156,-0.02199763497181371,-0.0010945987963013042,-0.014790335268959925,-0.016688211994945735,0.008356899054745764,-0.016716126054882374,-0.010883407608910474,-0.006949747006435813,-0.0098704254678579,0.011469255135749422,-0.011308032161608642,-0.006163237085342109,-0.01735124434616439,-0.006891183744427118,-0.005959403035575942,-0.010263640375346978,-0.006686195420021902,-0.007050715155710802,-0.034109384912447874,0.10082255720825117,0.009568624985586431,-0.008752239036343914,-0.010977824775311786,-0.005974836229760945,-0.02155110521786273,-0.013496737008323973,-0.007999836375663696,-0.010378365464563468,-0.003238028941101755,-0.008074340346739546,-0.008101115203042322,-0.009688072059858676,0.05910306146833009,-0.004753852529012452,-0.0084461583366207,0.03365677495383265,-0.01905378102720061,0.5389721302346896,-0.017344675115977967,0.033090249834396415,-0.004510715660719681,-0.006960114911929937,-0.0015298212861478578,-0.010742123018506921,-0.006730540100602368,-0.020561161302777096,-0.01459400804972012,-0.01211385045663886,-0.012710352247492453,-0.006928784474546921,0.14433387851036428,0.0014394651244058042,-0.021530569769506347,-0.005178296937321532,-0.010238916426459877,-0.013002269606576333,-0.018742612824372788,-0.007642295375675319,-0.01576028403861716,-0.011331891184533748,-0.018142737914268355,-0.006531240572231346
3,-0.01680760075792869,-0.030367765693572232,-0.003475807108443369,1.0,-0.045210521374581085,-0.030079272480584257,-0.012183134963789321,-0.016652252235953364,-0.013671768162827485,-0.015735154359158534,-0.05473906124817787,0.6918093320163716,-0.03090691687456752,0.04606801866478533,0.051571580345373604,-0.036438381256456945,-0.029349547508336862,-0.018274297121631353,-0.005452908933379422,0.0642160891977767,-0.030035326635604303,-0.05445019415213856,-0.00977420384269778,-0.01759732522070248,0.016924967172893716,-0.028596533099143572,-0.017721510464633744,-0.019773074555066113,0.04541166449035912,-0.013526084166008446,-0.021662122118904736,-0.023141499054674823,0.036036954880045685,-0.016561928279664982,-0.04846307591911675,-0.04009157858982039,-0.0008332568860164036,-0.028784785755480456,-0.009098215875564192,-0.005839981048360764,0.05577913202056388,-0.02427146058488533,-0.0031069638274521007,-0.0025117151912517144,-0.022462138338890807,0.0631957861564654,-0.0383585862719,-0.01759345825270975,-0.005247569303609277,-0.034245263291955166,-0.015312281118260097,-0.018761763459532302,-0.01674973794420468,-0.026759784565519626,-0.015231518150678542,-0.01352937962896208,-0.034813771071244726,-0.019295341454657895,-0.03489855541101556,-0.014280759258184967,0.032900177490965986,-0.006931406038434711,-0.015439713712262208,-0.014377096953380596,-0.027806328424967025,-0.034241944758401095,-0.050887648456326436,-0.010165135463224225,-0.03353241757197386,0.006610143634379686,-0.0484146445584796,-0.017554094981495523
4,0.20157450824027098,-0.047689274687707624,-0.025021377020840136,-0.045210521374581085,1.0,-0.004912956455602396,0.029276984379190588,-0.05776310810575893,-0.022962843426850794,-0.059898311876238265,-0.09911008762386778,-0.03743216049858574,-0.036394517981761944,0.09078895867432427,-0.038882869211193695,-0.07341291683294215,-0.0322847613401454,-0.022844309329361205,0.004926796141249622,-0.0755525134992314,-0.046481158676995905,0.07947114999110204,0.062205970119843135,-0.03148449644964531,-0.014604252126158603,-0.03891921356488881,-0.032588615405571286,-0.017130444808907838,-0.04086503628497854,-0.04451266472807128,-0.05273182120585461,-0.023940957778483214,-0.014501869948881729,-0.01286689380605277,0.04762008927106144,-0.007193052183482746,0.11156131432484379,-0.041246208768458525,-0.01394711110490629,-0.030953573837731105,-0.05150555317573438,0.0029232020937394153,-0.05313698206314038,-0.018947871171204094,-0.02846500458539631,-0.065777139165286,-0.07332049719247616,-0.037638991493016694,-0.07752568512471748,-0.01894436566418228,0.003085524590028847,0.05096659429341037,-0.021538977568036688,-0.04856419375195444,-0.032758362998683246,0.24075766339174812,0.038523811884282916,-0.045879834643807474,-0.04217409351348161,0.010759314401894891,-0.04541845296340257,0.012306034250211213,-0.07910361916382953,-0.023704501530869747,0.04311508050096753,-0.010455811734407228,0.034484833412894766,-0.001498153807662464,-0.0351409494901505,-0.04683941912242376,-0.07982936255523318,-0.01555366136783267
5,-0.005396613451628899,0.13096357427007957,-0.011376125576809105,-0.030079272480584257,-0.004912956455602396,1.0,-0.011927373270853019,-0.028300391070413003,-0.001263989586045072,-0.027249933097710143,-0.04586791063604974,-0.029601327896417298,-0.019770029822797328,-0.03168547825073251,-0.03140820057899783,-0.03490771042956749,-0.014030565334804745,0.08468772230879826,-0.040663268156158394,-0.03621169479580684,0.16715717705542762,-0.043069158112843745,-0.040193518269869014,-0.015112239858185246,-0.013097339223480647,-0.010530009763943783,-0.014703734201403054,-0.0012272233730520415,-0.05685127855158517,-0.03883900094004517,-0.00021968329571388744,-0.011349105169406213,-0.032124086743147214,-0.00029317577502142953,-0.01167391545857046,1.4189170826192556e-05,-0.011843072942945385,0.10589527888523424,-0.006178465587242827,-0.011821009430222356,-0.023320112472034596,-0.017266848982330864,-0.023170373538159064,-0.010004166811364781,0.09858765564314971,-0.05833075026305162,-0.03665302747515932,-0.01692607039083472,-0.03816554131868277,-0.02808090029950989,-0.0064316275089307375,-0.010667790582803609,-0.03344021753796813,-0.022004854627681997,-0.01377935734794402,0.008475847079092592,-0.024349148388432093,-0.02443559122456545,-0.02217482629658849,-0.012082286622406764,-0.02397595769927022,-0.007886440951778068,-0.03980792979900241,-0.001968531495027816,0.021604187543528466,0.0527799831292213,-0.03382347123222203,-0.014479224075542117,0.02040121843162741,-0.02327776372222347,-0.035473493178978355,-0.00473458241018645
6,-0.0082385734786889,-0.013725900173753138,-0.006551080413023909,-0.012183134963789321,0.029276984379190588,-0.011927373270853019,1.0,-0.014078935830351576,-0.006501810145661629,-0.016798715100392478,-0.02751333352677366,-0.005406546368921173,-0.01823200488478536,0.01958051113396614,-0.018061463526744655,-0.020960963137272005,-0.012858373063319729,-0.007922609742312558,-0.012131165426208021,-0.019395576317540627,-0.01391802854089254,-0.015009731499667441,0.13795112880208932,-0.008870749107348272,-0.006548214552303532,-0.012609077143094843,-0.00875218705898888,-0.008349019512764556,0.014805853824192042,0.002262373853246437,-0.017640857205199346,-0.00892727626427492,-0.013360107913981716,-0.007294347674211523,-0.006728892739866342,-0.01728964652097277,0.002491687711972211,-0.01270029784558552,-0.004052982787138104,-0.003153683079196183,-0.011804026453802718,-0.01117838102338084,-0.01290011917395619,-0.005004031765986058,-0.010367944353814032,-0.021125463790794517,-0.018242588797751425,-0.010176244709365484,-0.02330649887001711,-0.015589687298790598,-0.004542605630372889,0.011502327143827401,-0.004624303639275508,-0.013526867134290868,-0.010781518014701688,0.013277081558582938,-0.0138936299009732,-0.013979205629048096,-0.015366658539389799,0.0419481612900269,-0.012321618655662498,0.004012894837409794,-0.023836259341032895,-0.006361305275281997,-0.012106335293081763,-0.013757597828326655,0.0048363221645538615,0.004094196855183242,-0.018561068526702307,-0.013624862627273863,-0.022615201995699198,-0.008086550298961565
7,0.04531276592983835,-0.02736435487213293,-0.01339121065963152,-0.016652252235953364,-0.05776310810575893,-0.028300391070413003,-0.014078935830351576,1.0,-0.013093535677880434,0.03625412552192261,0.12799701654141094,-0.01862163233104208,-0.03798868470501382,-0.034505347374339926,-0.03231912169236142,-0.003107063960696734,-0.026330352240417954,-0.017095455702520426,-0.04996166765154697,-0.014272429688655244,-0.028419251445676252,-0.06147029188558704,-0.048033070547563075,0.0090059085189346,-0.013722708407132769,-0.02560554575727341,0.006582958010063296,-0.017847598095427162,0.04917549378382933,-0.04762706265354798,-0.027661486938484643,-0.019243209077488672,-0.004289131333069971,-0.014647992679733364,-0.05276281980941752,-0.03407972989440077,-0.019835716450927854,-0.025417325737816892,-0.008160678601581092,0.011100786162269194,-0.01969351445618927,-0.023574663852706283,-0.027032495900387525,-0.010249601118197015,-0.021059946831167395,-0.04971061972266276,0.0676945301312547,-0.020150240191689497,0.10846359259923086,-0.03544874317286138,-0.013624447386131413,-0.01813850144966564,-0.03300317075634482,-0.011650755500052876,0.029207880429224415,-0.0286407264250077,-0.0355428151281066,0.252147704569764,-0.023482655201039225,0.06587071671433223,-0.02307910933546578,-0.005823929587302523,0.09025129922148292,-0.012787293064413067,-0.023599043025193802,-0.03253715790349619,-0.055026456411445365,-0.01969946807414017,-0.022009954576868947,0.03430738401487769,-0.03668064091187695,-0.009785826401158498
8,-0.01336629180111611,0.02206329153973532,-0.004425814369594017,-0.013671768162827485,-0.022962843426850794,-0.001263989586045072,-0.006501810145661629,-0.013093535677880434,1.0,-0.013236582779191496,-0.021244956816755367,-0.013988193717350711,-0.012809573170851966,-0.01601985402782572,-0.004112799142369384,-0.016399622335063535,-0.007614675974428449,0.0028567232968741106,-0.018961013500317633,-0.01615401041478341,0.09253634158386158,-0.02189482492570917,-0.02043224880001246,-0.007024469962730778,-0.006072822743745689,-0.009344978224289372,-0.006803282375151872,-0.005494129996816196,-0.03167215646465716,-0.017445548449687757,0.0236569939372906,-0.008246408336850593,-0.017210661468019493,-0.0054208407394271685,-0.00946815910952712,-0.011627062886757408,-0.007574546034746766,-0.00763945891761003,-0.0030223397489190372,-0.006203906468278008,-0.010888914429863275,-0.00886788225483871,-0.010313177811089758,-0.0046811360259041476,-0.006372341861438546,-0.02341298630687689,-0.018411626013550134,-0.005948003187607416,-0.01397366334381662,0.002787837250860791,-0.005204671977625125,-0.006851628235115372,0.000985112917608058,-0.010142078870799792,-0.006959627750660674,-0.019475687915104303,-0.011663326074051569,-0.011647958803220372,-0.012937148112393987,-0.006496703953585374,-0.011334041176510077,-0.0037095651862489604,-0.020326936792879037,-0.004546344469293042,-0.009184347946182538,-0.00849715002990397,-0.019999724904985153,-0.007631327129737402,-0.010726922529363634,-0.011904631033545048,-0.017153725314522972,-0.0060129439284104655
9,-0.010822412175740495,-0.0279222216832863,-0.014049538382492156,-0.015735154359158534,-0.059898311876238265,-0.027249933097710143,-0.016798715100392478,0.03625412552192261,-0.013236582779191496,1.0,0.05183580427242134,-0.026982091570285714,-0.03859246909491905,-0.043606985535968014,-0.04552169123366378,-0.023382434050757357,-0.014346534964383983,-0.017565654849969935,-0.054413770630076824,-0.04116401532459988,-0.02873810540182372,-0.06674031584714765,-0.05277244434020573,-0.015710550431272473,-0.016398920773185676,-0.025904171763223738,-0.01466228836793018,-0.018393694727411182,-0.0790180253960176,-0.051816363828658674,-0.03555716913548046,-0.02198868793821344,-0.04368797358544922,-0.015046743284348012,-0.05425513409761073,-0.03638538220345593,-0.020193080146839626,-0.025969272904181502,-0.006268446585539544,0.08089240500291324,-0.029229922736041754,-0.02457650530533774,-0.029296845142879953,-0.012498724877506492,-0.02122517040122471,-0.07549261677901926,0.24750167053431876,-0.021278014491425905,-0.0379282158920355,-0.03843644010810622,-0.014972752531132639,-0.018742108971985843,-0.04531768508908186,0.05104007523217191,-0.02937550262393518,-0.045953987206580026,-0.03598160054789072,0.08158091343742822,-0.02818537932460722,-0.016689743822415934,-0.030817690974178958,-0.010170274256896199,0.7236555006265212,-0.01302570410894726,-0.020334052824996222,-0.02875878549272063,-0.05551714122536386,-0.021374111325105062,-0.03670543743131531,-0.023617801724826533,0.12611157867245615,-0.013916552063650695
