,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0,-0.12863360568593038,-0.02398504790963482,-0.01779158523982236,-0.22377768774331364,-0.13466621407446477,-0.14666622321612408,-0.0017095659880317614,-0.08769202705203591,-0.13713172755678932,-0.1293048965331611,-0.0948860928935608
1,-0.12863360568593038,1.0,-0.06956876982999718,-0.05530040243858035,-0.06572463696579399,0.12984891154429606,-0.13775662827869048,-0.12385525994305636,0.08040945658045656,-0.08707964599945282,-0.14874784468693036,0.07064119379581818
2,-0.02398504790963482,-0.06956876982999718,1.0,-0.014696587098327708,-0.024997786926880632,-0.06926647239689432,-0.05802023016818949,0.20889637148774784,-0.04783983454750236,-0.09996591123623434,-0.09549579139501402,-0.05196346968138543
3,-0.01779158523982236,-0.05530040243858035,-0.014696587098327708,1.0,-0.11689604650522303,-0.06675213450530358,-0.15244630425072242,0.009617033632873324,-0.08260797178336876,-0.16530295310525095,-0.22131644957149688,-0.08328041386151341
4,-0.22377768774331364,-0.06572463696579399,-0.024997786926880632,-0.11689604650522303,1.0,-0.09564275079972553,0.07757894591970813,-0.01280096760416411,-0.1066639916812725,-0.33030552001329305,-0.30725371211666697,-0.08812886164597963
5,-0.13466621407446477,0.12984891154429606,-0.06926647239689432,-0.06675213450530358,-0.09564275079972553,1.0,-0.11637308805217575,-0.12139633249712273,0.12439088271250587,-0.109749239756492,-0.16032268758041326,-0.008888019723677297
6,-0.14666622321612408,-0.13775662827869048,-0.05802023016818949,-0.15244630425072242,0.07757894591970813,-0.11637308805217575,1.0,-0.06016062880226476,-0.11219704200823649,-0.23654418714701986,-0.22411192683099673,-0.08949257806827268
7,-0.0017095659880317614,-0.12385525994305636,0.20889637148774784,0.009617033632873324,-0.01280096760416411,-0.12139633249712273,-0.06016062880226476,1.0,-0.08424454076661109,-0.15948586785035612,-0.14697069053854306,-0.0879701541948118
8,-0.08769202705203591,0.08040945658045656,-0.04783983454750236,-0.08260797178336876,-0.1066639916812725,0.12439088271250587,-0.11219704200823649,-0.08424454076661109,1.0,-0.11480696168866793,-0.10090613414103093,-0.010634223942971734
9,-0.13713172755678932,-0.08707964599945282,-0.09996591123623434,-0.16530295310525095,-0.33030552001329305,-0.109749239756492,-0.23654418714701986,-0.15948586785035612,-0.11480696168866793,1.0,0.235414027762393,-0.09824774431519052
10,-0.1293048965331611,-0.14874784468693036,-0.09549579139501402,-0.22131644957149688,-0.30725371211666697,-0.16032268758041326,-0.22411192683099673,-0.14697069053854306,-0.10090613414103093,0.235414027762393,1.0,-0.11305042935650272
11,-0.0948860928935608,0.07064119379581818,-0.05196346968138543,-0.08328041386151341,-0.08812886164597963,-0.008888019723677297,-0.08949257806827268,-0.0879701541948118,-0.010634223942971734,-0.09824774431519052,-0.11305042935650272,1.0
