,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,1.0,-0.037249373330475774,0.005756851400274108,0.06429860439428967,-0.08454185604492853,-0.03959931204102573,-0.06345892490870166,-0.024343095688689653,-0.03977129944209389,-0.06338361504821138,-0.06702569484233054,-0.03546270151653906,-0.07362871530178677,0.039018111680280826,0.08892081195387226,-0.0018464666350242343,-0.061228577387689234,-0.045811431269742686,-0.03483496235859784
1,-0.037249373330475774,1.0,-0.018473519064173126,-0.04371744823122063,-0.055559922984813395,0.10615875494245193,-0.044169568679579246,-0.023495557638995853,0.05877421725676667,-0.038683328388206206,-0.050304189791179614,0.013276459647359868,0.008537086083449108,-0.027111000787050095,-0.02094565344532846,-0.020089602278289036,-0.035245240668625395,-0.0016503962539690198,-0.046730807577899464
2,0.005756851400274108,-0.018473519064173126,1.0,-0.012354550546201767,-0.0024660599271525193,-0.019543418077570686,-0.027373306379666024,-0.031219969507884242,-0.01971995621899913,-0.03391749219758969,-0.03997161599584668,-0.01759317764897389,-0.035803609541259135,0.11022092865498283,-0.002751342653792385,-0.012142453082770855,-0.030026545811043172,-0.022022508316981253,0.0351183271313891
3,0.06429860439428967,-0.04371744823122063,-0.012354550546201767,1.0,-0.07896754409726098,-0.0439564342301806,-0.028018549448699394,-0.07156072312358117,-0.04585683156155644,-0.04103472386647501,-0.07339430532691653,-0.03964382221728603,-0.06818849146231064,-0.006502238113876141,0.04535467161912668,-0.021993346502007197,-0.0702314731559813,-0.04502389242117889,-0.014329173220447506
4,-0.08454185604492853,-0.055559922984813395,-0.0024660599271525193,-0.07896754409726098,1.0,-0.050745618479149934,0.12125138149742003,-0.09573514906412285,-0.05958214980728301,-0.11199086593328003,-0.1326701090425495,-0.054217090721457056,0.1227475748047227,-0.008403364872838359,-0.041952328654130816,-0.04988560501182445,-0.10034995172227393,-0.06909204728928253,0.23290402299865404
5,-0.03959931204102573,0.10615875494245193,-0.019543418077570686,-0.0439564342301806,-0.050745618479149934,1.0,-0.04330941154597636,-0.020912283129438623,0.1535134391038236,-0.03977797036584347,-0.05463072337508392,-0.011295551068727809,-0.0236596225405667,-0.028303504232460443,-0.03869146434747443,-0.021122662960269413,-0.03867442777838055,-0.014251447210300264,-0.048094875400293016
6,-0.06345892490870166,-0.044169568679579246,-0.027373306379666024,-0.028018549448699394,0.12125138149742003,-0.04330941154597636,1.0,-0.11502745805879863,-0.04872203480731793,-0.08184218228104062,-0.1007476935993296,-0.04208744788577978,-0.030562528887594212,-0.037431998566883035,-0.03804005895098793,-0.03828188581720247,-0.07313687745365327,-0.05159177760602345,0.06400462678535812
7,-0.024343095688689653,-0.023495557638995853,-0.031219969507884242,-0.07156072312358117,-0.09573514906412285,-0.020912283129438623,-0.11502745805879863,1.0,-0.015740166953428857,-0.0673349491132562,-0.015379272402126647,-0.04125580560361283,-0.0609071077807708,-0.05778998922959874,-0.05847718671881985,0.0025722469505069143,-0.08840151141347014,-0.035691651752205684,-0.09664480333795393
8,-0.03977129944209389,0.05877421725676667,-0.01971995621899913,-0.04585683156155644,-0.05958214980728301,0.1535134391038236,-0.04872203480731793,-0.015740166953428857,1.0,-0.04566175503578285,-0.05466709634153706,-0.006576822964491867,-0.03528231278953214,-0.028748201368972114,-0.03870387428807457,-0.021969784861415265,-0.03989799121582051,-0.016943112473065892,-0.049220628911620774
9,-0.06338361504821138,-0.038683328388206206,-0.03391749219758969,-0.04103472386647501,-0.11199086593328003,-0.03977797036584347,-0.08184218228104062,-0.0673349491132562,-0.04566175503578285,1.0,0.06936436723782861,-0.03962830279058942,-0.08356782179533873,-0.04986934203305239,-0.07581504011210016,-0.022803568231588595,0.13510233841190727,-0.03449370021135567,-0.09133207922997177
10,-0.06702569484233054,-0.050304189791179614,-0.03997161599584668,-0.07339430532691653,-0.1326701090425495,-0.05463072337508392,-0.1007476935993296,-0.015379272402126647,-0.05466709634153706,0.06936436723782861,1.0,-0.04844298561717608,-0.10332496051334297,-0.057950696837637795,-0.08215505800221362,0.008213782521524611,0.22159903965836297,-0.06176136016821117,-0.1069540890277258
11,-0.03546270151653906,0.013276459647359868,-0.01759317764897389,-0.03964382221728603,-0.054217090721457056,-0.011295551068727809,-0.04208744788577978,-0.04125580560361283,-0.006576822964491867,-0.03962830279058942,-0.04844298561717608,1.0,-0.01134823408424682,-0.025804210206867136,-0.039300544698463225,-0.019062865903666952,-0.03586109054372312,0.010059814490786065,-0.04493859117643845
12,-0.07362871530178677,0.008537086083449108,-0.035803609541259135,-0.06818849146231064,0.1227475748047227,-0.0236596225405667,-0.030562528887594212,-0.0609071077807708,-0.03528231278953214,-0.08356782179533873,-0.10332496051334297,-0.01134823408424682,1.0,-0.052415667094505985,0.04658556613455431,-0.03886412731074321,-0.0770108134993234,-0.03470595783901732,-0.013154183449899635
13,0.039018111680280826,-0.027111000787050095,0.11022092865498283,-0.006502238113876141,-0.008403364872838359,-0.028303504232460443,-0.037431998566883035,-0.05778998922959874,-0.028748201368972114,-0.04986934203305239,-0.057950696837637795,-0.025804210206867136,-0.052415667094505985,1.0,-0.009037862920409541,-0.020220853441153826,-0.044547010825461156,-0.03351170858988603,0.12686596165829797
14,0.08892081195387226,-0.02094565344532846,-0.002751342653792385,0.04535467161912668,-0.041952328654130816,-0.03869146434747443,-0.03804005895098793,-0.05847718671881985,-0.03870387428807457,-0.07581504011210016,-0.08215505800221362,-0.039300544698463225,0.04658556613455431,-0.009037862920409541,1.0,-0.02410069829431044,-0.06989287322947799,-0.04935155321244823,-0.012797666467638694
