,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1.0,-0.030291699984742845,0.00600415750510265,-0.02601652601102181,-0.06944880131267775,-0.036513503292403646,-0.06911882493946489,-0.01432689419078145,-0.019940628197528926,-0.060945616141621264,-0.06738557137483615,0.06927071341946295,-0.04991892146592984,0.03949177504113788,0.08513847238861803,0.030568777455410423,-0.05899877157467098,-0.04755589631166807,-0.03553011436761676,0.1833603186310927,-0.038338246071292145,-0.07566104614959887,-0.06177959619247209,-0.0002942020365411652,-0.03074445924834813,-0.033533292808710674,0.0012333443744049159,-0.04304659680157688,-0.02089619454088166,0.023315994748765452,-0.03444683692243242,-0.036321846902157284,-0.019689331864073602,0.022030985342658297,-0.06998734761583109,-0.034430873912738275
1,-0.030291699984742845,1.0,-0.013928445715645988,-0.013749285631517788,-0.03625485192975876,0.05210121186700902,-0.03646492526839666,-0.025421716341852883,-0.011185504836614289,-0.034072384399422964,-0.03771392226855452,-0.02807535542730903,-0.024815732995368274,-0.019741831668703393,-0.026128862454747603,-0.02832296130110136,-0.030163581297494687,0.079835384403249,-0.035839274114641585,-0.054348907367563176,0.01934366310463745,-0.04228841918843902,-0.0368232300110259,-0.013361698170088976,-0.016551812967108358,-0.016765574113593078,-0.015173507658824028,-0.0037323955101769917,0.009790269236803107,-0.03538675469593029,0.05591678037212297,-0.014582288608749818,-0.03799490409048305,-0.02024464261848411,0.06079010984456534,0.05404135841793764
2,0.00600415750510265,-0.013928445715645988,1.0,-0.012009870330886668,-0.02977283912529486,-0.01689806349929969,-0.03640257122921917,-0.02179893156033469,-0.005043909787070336,-0.03038576715526961,-0.03396471110982325,-0.014362819810382756,-0.023352321111243864,0.10791401476230147,-0.002307265428373196,-0.026183671556028756,-0.026802988337721354,-0.02505208265697472,0.028970067711246546,0.020200530463501308,-0.017624652276373366,0.00660941373099182,-0.027148413572367948,-0.01102464768815819,-0.014767246762709008,-0.015503996667880495,-0.01518121873938447,-0.021301796397393335,-0.010116145409974587,0.14919954999451657,-0.005443330641407412,-0.016907775664574756,0.05713693459828144,-0.007643344581358051,-0.03329262750560775,-0.015858415161619455
3,-0.02601652601102181,-0.013749285631517788,-0.012009870330886668,1.0,0.06341638138702732,-0.010751836804445117,-0.005376565907796064,-0.021756337694275006,0.0323474086979802,-0.029545874836862974,-0.03389526571918181,-0.021425297810570815,-0.00976798051270827,-0.015751054810428548,-0.02073344456595364,-0.027159393923982922,-0.02691998107762314,-0.023794918463262413,0.012292135034626093,-0.03442020982805365,-0.017069608852377474,0.09451283816427095,0.05143126406205761,-0.01193663283624311,-0.0036011218787648782,-0.014895724736521503,-0.024419858803246233,-0.018818015396362513,-0.009325010478912156,-0.0018249128609577276,-0.021911958040823434,-0.016098656389786345,0.029410299116450465,-0.016954372694664245,0.011174441546469745,-0.015365452271599817
4,-0.06944880131267775,-0.03625485192975876,-0.02977283912529486,0.06341638138702732,1.0,-0.03445593585058027,-0.051048763171066595,-0.05978517706059505,0.03616725051630821,-0.08155063959241042,-0.09321395192511833,-0.05357432642236372,0.08744845040752586,-0.027295090474089546,-0.03054637692674369,-0.07445670733136903,-0.07348960737456664,-0.03416579225876536,0.15523834102987608,-0.043252377936972515,-0.04497774177828569,0.36129411464772676,0.16953745350076468,-0.032796760762923136,-0.021808692914859117,-0.040491408698832054,-0.06368581289459121,-0.05058638260125184,-0.025575569424295598,0.08303105391729344,-0.024448467256141904,-0.04436106243779982,-0.04054548925658057,-0.025485450674819415,0.1650347272714606,-0.03928860077690528
5,-0.036513503292403646,0.05210121186700902,-0.01689806349929969,-0.010751836804445117,-0.03445593585058027,1.0,0.012335728255300531,-0.031013915726841323,-0.007451061473908094,-0.0381715057172236,-0.047262126606934865,-0.03279103445729541,-0.021678080419523037,-0.02348160189892331,-0.031785794038467506,-0.03702133868693224,-0.0358079063397851,0.024567341078752844,-0.0411541088767787,-0.06263857289657748,0.15892967019308973,-0.04375839169656264,-0.040661649257960494,-0.016640217674651955,-0.01303372906307525,-0.011113354982708722,-0.030517079712658844,0.04144666884816456,0.0006095703909530167,-0.04075865148257517,0.0009065059808333054,-0.015151021563859019,-0.03792112898688077,-0.02428661522690842,-0.010318995168263075,0.1071337771069455
6,-0.06911882493946489,-0.03646492526839666,-0.03640257122921917,-0.005376565907796064,-0.051048763171066595,0.012335728255300531,1.0,-0.017200897735109844,-0.01462154849458823,-0.05133663382149603,-0.09884016362875957,-0.053774440305526125,-0.05243085000325698,-0.05169523863962187,-0.06205101294132826,-0.07300568398092291,-0.08023410190211486,0.0011052016076072058,-0.048666485034492106,-0.09430238207285183,-0.04916535700522894,-0.05094688554775438,-0.02985978271933249,-0.03086113217740425,0.014670265214647156,0.0077269683204679515,-0.055706140398449365,-0.0018089109624263638,-0.005960242765653735,-0.0664489291600564,-0.05588860289113022,0.025957658600921356,-0.014854320169278283,-0.0521126026830143,-0.009192792438796142,-0.025684430795989397
7,-0.01432689419078145,-0.025421716341852883,-0.02179893156033469,-0.021756337694275006,-0.05978517706059505,-0.031013915726841323,-0.017200897735109844,1.0,-0.013994514854144723,0.06863100151129768,0.1119484507891574,-0.02002298415732145,-0.040002468453420065,-0.029834066539902858,-0.033078266992662114,-0.003775520662956158,-0.040683752367761644,-0.026125877283823172,-0.05271885977339652,-0.05176357637120826,-0.03262029536971686,-0.0662107449619094,-0.051803884477971324,0.009601330446054785,-0.024741965984106058,-0.027732357027157206,0.037785974381091686,-0.0373189230855015,-0.018092070034508023,-0.05205977003119698,-0.0292269669186171,-0.029024301522864414,-0.001852846167216342,-0.021218251928665173,-0.05561283993034702,-0.02835414446146617
8,-0.019940628197528926,-0.011185504836614289,-0.005043909787070336,0.0323474086979802,0.03616725051630821,-0.007451061473908094,-0.01462154849458823,-0.013994514854144723,1.0,-0.02256029050554827,-0.02691184319044255,-0.016261881391228403,0.06323160318724082,-0.012713662392070096,-0.011634228808883509,-0.0212524140859401,-0.021501866943235994,-0.012382684192544999,-0.006883300442465283,0.011927569464261505,-0.011646284363025523,0.05066505533569664,-0.0039053610746539154,-0.008702007957219378,-0.006036536968535909,-0.012166725683815022,-0.004839329313924879,-0.01412826974767379,-0.0079191842418544,0.0021479640748513057,0.012633425995541233,-0.011820905083313456,0.014739140740883748,-0.012801274204455062,0.02636934414235073,-0.01253588747234318
9,-0.060945616141621264,-0.034072384399422964,-0.03038576715526961,-0.029545874836862974,-0.08155063959241042,-0.0381715057172236,-0.05133663382149603,0.06863100151129768,-0.02256029050554827,1.0,0.07543499078156825,-0.026696838726622884,-0.05867572745691354,-0.04270067322377599,-0.066345480756456,-0.029547900669756072,0.15645107788322726,-0.04693489798673779,-0.07964835771224132,-0.11958294848878966,-0.043887735632268686,-0.09783246180534899,-0.07805960232385313,-0.023231324267945608,-0.03522170175455011,-0.038063512603367336,0.08408300842831984,-0.036059572734774774,-0.02390543586992566,-0.07836001856746322,-0.049936373589975755,-0.027597191413271174,-0.06155446414833943,-0.0435568358295818,-0.07903511519018797,-0.03770100762652021
