,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,-0.030204117349172124,0.006000644564640084,-0.024513807393277312,-0.06928052826402559,-0.03637057929989978,-0.08403387275528017,-0.014752569624389382,-0.01965322496105113,-0.06215327616424596,-0.0676234488053497,0.06942156002969077,-0.049873833425458355,0.03941073384863668,0.08516007969927356,0.030051681780442558,-0.05894436837432859,-0.04721087949679706,-0.03555295237328565,0.19300627432879203,-0.038246302293311774,-0.07509506226733303,-0.06158210616041989,-0.0004628755444376336,-0.03505166365153274,-0.033346261025496496,-0.02529130861957598,-0.041129853100147065,-0.020537545103352685,0.023180857135377316,-0.03445322969060971,-0.03620864304654751,-0.01818531937983619,0.02177350545056613,-0.06904401222083237,-0.011937629679143597,-0.02796186159666901,-0.03439002315954757,-0.023014438077248206,0.0245969001353218
1,-0.030204117349172124,1.0,-0.013910294317992709,-0.012874388975675466,-0.03608453833353181,0.052114525465332524,-0.0463534361878761,-0.02477476085796261,-0.010901192321209216,-0.035238917453517066,-0.03749451361872306,-0.027960419574814967,-0.02473560210212227,-0.01970290073541186,-0.026068956894521485,-0.027701771340481567,-0.03005873594092421,0.0802903601294794,-0.03574914794107353,-0.0501706550730222,0.019345126354775803,-0.04204899121227835,-0.036612204871972365,-0.013146852077879455,-0.01471759491346374,-0.016694371914610998,-0.0035579675178567306,6.629658840072092e-05,0.010231911637650033,-0.0353496589860421,0.05612765210693457,-0.014506811882253605,-0.03691376494099603,-0.02010216468491976,0.06126349837049303,-0.013075760154605265,-0.015003483501863271,0.05409590801706643,-0.012927047488699831,-0.024399947266891625
2,0.006000644564640084,-0.013910294317992709,1.0,-0.01122545463213794,-0.029669628315905507,-0.01683471664010904,-0.043452255854730844,-0.02120495499818158,-0.004839810094998178,-0.03132826412621757,-0.03389950750918495,-0.014317271625213932,-0.023309147439291585,0.108106717307763,-0.002276140079048222,-0.026017530592827284,-0.02678412667050231,-0.024738389858885407,0.02903798026321155,0.023671644017002298,-0.017582834368838743,0.006947156971354316,-0.027025238195792046,-0.010854206399523754,-0.01682405443229678,-0.015413001320274029,-0.01235159566542202,-0.019974685212708822,-0.009882854564912924,0.1489911546986073,-0.005342381353513179,-0.016823017738276404,0.05905574197626859,-0.00767303574053638,-0.032880091721289625,-0.011839396754134701,-0.013433903984278624,-0.0158444923851897,-0.013069441811400389,-0.017017228721706933
3,-0.024513807393277312,-0.012874388975675466,-0.01122545463213794,1.0,0.06352410760055154,-0.01096336957876178,0.008061108756188252,-0.019927222812347115,0.032100297217578545,-0.029000168562377183,-0.03182885502798925,-0.02039954218728201,-0.008646266862933849,-0.014681931857253323,-0.019869036525554253,-0.02525906166885695,-0.025389742573261816,-0.022598177332206128,0.01248652280156347,-0.03437433660147122,-0.016043323232547924,0.09381848717479685,0.05114050719373794,-0.011055633455799633,-0.014958632511005397,-0.014027068974812386,-0.011335798174532185,-0.017596255405741792,-0.00873818238320941,-0.0005788750241290741,-0.020620733641925838,-0.01530291351946133,0.03106630924461104,-0.015935197016374615,0.009343681221274325,-0.010104884562159824,-0.006340447457738495,-0.014435120655257871,-0.011646404149147973,-0.030419868313740623
4,-0.06928052826402559,-0.03608453833353181,-0.029669628315905507,0.06352410760055154,1.0,-0.03449617208194495,-0.0179615338522173,-0.05774462255972085,0.036642552444853205,-0.08400296443163735,-0.09269873018867035,-0.05339122297781638,0.0882541865066663,-0.027194421524989857,-0.0302535888307432,-0.07302298145016434,-0.0732912749965636,-0.03340799539484669,0.15643990688096798,-0.03936517380033616,-0.044672453513018864,0.3619078420491425,0.16937853322339247,-0.032262962105191625,-0.0432455605680595,-0.04062783032124673,-0.03302319375640106,-0.04743820722072879,-0.02532423511155056,0.08326188095664475,-0.023909361148800382,-0.04416360725151597,-0.038416606395297426,-0.025297504731802853,0.1645446582187961,-0.027035867818240744,-0.021894582769777945,-0.039174972838727104,-0.03176162680799721,-0.08198788563665554
5,-0.03637057929989978,0.052114525465332524,-0.01683471664010904,-0.01096336957876178,-0.03449617208194495,1.0,-0.0012485024666076166,-0.029991462799618757,-0.00735888899038491,-0.03976271611790944,-0.04691649527062623,-0.032679226072472985,-0.02151053654619966,-0.023400129016064086,-0.031685457385624775,-0.036336910229677,-0.03572415051913869,0.02485848502314119,-0.04109610186233293,-0.061074024966330534,0.15770117951888,-0.043873756408118844,-0.04069142797821345,-0.016286026059249593,0.019514564475361165,-0.010848278180631428,-0.011773771337331393,0.05360800867435562,0.0008312632845168229,-0.04067888082044087,0.0012419480373085977,-0.01501150514272466,-0.03777644348164301,-0.02406594527652752,-0.009975084799581917,-0.013770952461915023,-0.013097115095865211,0.10729839762978968,-0.004985577392315848,-0.04196061027156565
6,-0.08403387275528017,-0.0463534361878761,-0.043452255854730844,0.008061108756188252,-0.0179615338522173,-0.0012485024666076166,1.0,-0.04839053536824286,-0.009365043364579747,-0.08525775252408807,-0.12167165470429153,-0.046193304022943096,-0.05589546860293644,-0.06330222267197509,-0.0603152360940076,-0.09109614718602929,-0.09745785601126872,0.0008997995109709905,-0.04209437156991721,-0.10090692724491918,-0.06121930123017448,-0.025468291304546496,-0.012891170847283296,-0.03828932663473068,0.0676642045388088,0.045094480005857376,-0.028381301207618743,0.0038228347638301335,-0.005126270908075465,-0.0661017872446347,-0.06496149131061058,-0.0003541595291497268,0.013561754077142479,-0.06195771913617882,0.0074915780700828575,0.05814142440942229,0.044812679349251594,-0.03402197714212432,-0.028383141822586132,-0.08614856687345766
7,-0.014752569624389382,-0.02477476085796261,-0.02120495499818158,-0.019927222812347115,-0.05774462255972085,-0.029991462799618757,-0.04839053536824286,1.0,-0.013893317198967737,0.07758630150972616,0.11200594982533715,-0.019351689123280835,-0.039109931175069945,-0.02883073373866849,-0.03252560449360353,-0.0035715852364501897,-0.039205512590566136,-0.026653984972741525,-0.05267400620710432,-0.05162869511702149,-0.03159582496488746,-0.06482746965830122,-0.051296085340413286,0.009477427707815619,-0.02805777787768127,-0.02687612853292169,0.010224968941065688,-0.034350564452936425,-0.017190205833059122,-0.051005450723359325,-0.029218531163671596,-0.027945098875323586,-0.002495359589647588,-0.021006232844833474,-0.05358641130974045,0.07196873953685595,-0.022549344221296987,-0.027569694560564607,-0.023219404598403767,0.12343669366420124
8,-0.01965322496105113,-0.010901192321209216,-0.004839810094998178,0.032100297217578545,0.036642552444853205,-0.00735888899038491,-0.009365043364579747,-0.013893317198967737,1.0,-0.02247725834201664,-0.026581486174851475,-0.015850891581454248,0.06382559910910193,-0.012326028469862783,-0.011223570363749767,-0.02099111796851026,-0.0208379762423768,-0.011936828767824436,-0.0062955278230348525,0.012845204170537135,-0.011198029278625437,0.05114329622932135,-0.0035956455260668704,-0.008384458886549347,-0.01239851735152138,-0.011745713358958215,-0.008483312713820537,-0.013301636190522926,-0.007674448789834344,0.0028659789594118693,0.013213361914968615,-0.011502778629014535,0.015294895457602169,-0.012538661849000907,0.026700937527775217,-0.006063855636872293,-0.006057251634188913,-0.012206294006116015,-0.007517671451954471,-0.0011677483223131637
9,-0.06215327616424596,-0.035238917453517066,-0.03132826412621757,-0.029000168562377183,-0.08400296443163735,-0.03976271611790944,-0.08525775252408807,0.07758630150972616,-0.02247725834201664,1.0,0.10683876228488282,-0.02892217415695212,-0.06050501099440594,-0.04402904865234934,-0.06786977718241995,-0.020908239226664994,0.169171368305701,-0.04829199362871939,-0.08212011425273144,-0.11684737727001923,-0.04521174115654704,-0.1007254830717003,-0.0803883863765664,-0.021013077903666418,-0.017581288504634928,-0.039112630441482735,0.19160553093231697,-0.03193302528279256,-0.024170306168466178,-0.08074552917835817,-0.0499155827950064,-0.028996312828786994,-0.06069622981199606,-0.04456116667177247,-0.0809547714944415,-0.024925588608657536,-0.03384130978052816,-0.039425946091797615,-0.03092864312695528,-0.044388959965341965
