,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,1.0,-0.026378116462396725,-0.013992739264381373,-0.008063154110039413,-0.01859955045201102,-0.016273754498070656,-0.007993745990123794,0.044694164108929374,-0.012868624423994389,-0.009733080928469818,-0.05504569389778133,-0.016828706746073348,-0.03514283962879747,-0.00815615343935579,-0.016817923129979522,-0.04049673415606844,-0.013811833199824134,-0.014856613595590987,-0.03602306860543116,-0.021539994473116143,-0.026974614116372322,-0.0475948369691932,-0.025407678480120065,-0.009122903472383726,-0.01609831717343394,-0.007897998973986107,-0.008506626977176558,-0.01593748945582376,0.060578524535663404,-0.04280173611398253,0.003601752629729161,0.0070108963036098,-0.010234816600865466,-0.010761389339273387,-0.02511685653179527,-0.01583828490455349,-0.0286099137091175,-0.022879477198088596,-0.008124946268899862,-0.005333730496977502,-0.022331876220207377,0.017860921898624905,-0.02796554312686441,-0.011341778555221652,-0.004689018685557636,-0.02001730266687978,0.0519332029121246,-0.020976370900868294,-0.006522175270610706,-0.05575150237409259,-0.0059280995878456455,-0.004591303014993019,-0.010545685850011713,-0.02719272692468197,0.002112081816203393,0.16182588836577522,-0.02108869255220569,0.14243764821932348,0.19922481073623,0.005865530163206272,0.024934190071156253,-0.026386640904004367,-0.020147151917331872,-0.012978230924427344,0.016717351102096538,-0.011349389378177371,-0.029919076933171786,-0.02352931587596638,-0.02148929509132294,-0.010437498854184258,-0.04346528078916879,-0.012164377736880033,-0.012559945572173315,-0.01767205890992178,0.02485037085399512,-0.037423414322120784
1,-0.026378116462396725,1.0,-0.011185648894906657,-0.007965254801733442,-0.016012920837496624,0.4008207442872236,-0.013677936415163017,-0.02728318417425538,0.021695803769875455,-0.02771641726779108,-0.04390761486158013,-0.03211289264318682,-0.025930694359628262,-0.007016878884833596,-0.03273048939703816,-0.03339808507474071,0.00506694034777447,0.11635839824212983,-0.041895113663013975,-0.03526547912864143,0.08185862055442389,-0.05031565520670815,-0.04314676769603588,-0.014496325746598017,-0.012900171741780663,-0.018492146757611364,-0.014392888356983883,-0.012789957108265155,-0.07215249157652662,-0.04045318648976019,0.09217005567621758,-0.014791727644198248,-0.03675182122669321,-0.007553283157511433,0.07687832450770649,-0.005098251419818117,-0.027136615037167054,0.16236815798156531,-0.006038958760294562,0.0011645455890542918,-0.022999905651201177,-0.018357219021682837,-0.023073680318101628,-0.009863206264398003,0.13154483184697588,-0.02451532991135092,-0.03751064303620073,-0.01640246720570527,-0.035432659565442864,-0.05946927799202795,-0.011760141416917726,-0.014406243365829583,-0.019726601620422418,-0.021369674152210295,-0.013603465705360527,-0.02804599506669607,-0.02404992271672611,-0.024133226738030332,-0.04670879552040916,-0.013613084977582972,-0.027729343389690037,-0.031580827979493915,-0.042472057872265254,0.09564992189682003,-0.014704657117946872,-0.011706912567016756,-0.0409461452633101,-0.02440804598214366,0.1814701240516,-0.02459979169399649,-0.034864758665092754,0.012472719404720474,-0.004904676974316333,-0.016887852746347836,-0.015658424724484,-0.029409892605280673
2,-0.013992739264381373,-0.011185648894906657,1.0,0.0011502780365982349,-0.007894634925823828,-0.008575577931411053,-0.006685206189161554,-0.013643944982896032,-0.004559307937549013,-0.014202321621369581,-0.02240407042601477,-0.0032577735695664602,-0.014992033280901379,-0.002651042591905112,0.006079742332760903,-0.01698134359001553,-0.006194480000837273,-0.007008700579777623,-0.00885609799537225,0.012586971758716595,-0.011285533842080782,-0.007568174638239503,-0.01808128882880606,-0.007071236418832597,-0.005308233169561571,-0.010350170116361157,-0.006884541959376579,-0.007004728098343007,-0.03530416157561082,0.1055330444039162,0.008806873032273895,-0.008887537315927905,-0.004038039699914877,-0.006067353145763394,-0.02194603172804871,-0.013475163950685803,0.04240557435160771,-0.010429356500401105,-0.0031805084398032714,-0.008232244290648928,-0.008799094874740645,-0.00983946393288793,0.06293346126874858,-0.004871462329806956,-0.011498808946351299,0.1451067838758387,-0.019082860570723656,0.5203243552718501,-0.01631345001654613,0.03166342575271978,-0.004022691896652951,-0.007147336821874474,-0.00973137631050992,-0.010912798908878099,-0.007055671251930825,-0.02091678826978952,-0.014552297052631013,-0.01210691352649058,-0.02518550865848568,-0.006990537905261679,-0.01035102880048416,-0.01702726313390949,-0.021883716304145647,-0.005251271519911322,-0.010390230435042435,-0.012920762557051352,-0.01942467952095172,-0.012692917927238544,-0.01599062643306825,-0.011473728178287845,-0.0184043832753245,-0.006613711869578265,-0.006684303545662946,-0.011040783264055535,-0.008132125924357646,-0.0003081903981649132
3,-0.008063154110039413,-0.007965254801733442,0.0011502780365982349,1.0,0.0023937579745847725,-0.006091023153857213,0.004039084987827421,-0.005810921379686762,-0.003669146115518224,-0.010117147576433966,-0.016137482049580286,-0.007208865737283392,-0.010406335535621057,-0.0014702020396584092,-0.0049364215186991165,-0.012664888668487823,-0.0049282359022945945,-0.004966404981115729,0.11724137717957087,-0.008631271186701178,-0.008098082646764032,0.004232425240617757,0.002766248480682294,-0.0027092955751620994,-0.003487823250115581,-0.0074678410044096205,-0.005280431257531125,-0.005247696307361469,-0.013947621968392034,0.009364228190170135,-0.010319267559574973,-0.006344920683613564,0.007533552646195084,-0.004319163739930203,-0.007912609956323358,-0.010734581710524008,-0.0027205886033698366,-0.007486901609756681,-0.002291677394976639,-0.005966684158986599,-0.0009278275458249464,-0.006747965634632867,-0.000941282795706207,-0.0024973916351632873,-0.007842477822207464,0.008044867998556452,-0.013384676803462996,0.007077647650230098,-0.013587251315429861,-0.0021378446393335577,0.0031146711436363644,-0.003159953692086893,0.0031551469226607023,-0.007911851734350795,-0.006691231055934081,-0.011920464326358689,-0.00872755805618866,-0.007869117491076515,0.012841023437822379,-0.004174173642468233,-0.007575148323906858,0.006777560922567377,-0.015438891577318705,-0.003775333608675115,-0.0074277402844842005,-0.00941029181835109,0.0015232083355968986,-0.009864522226496916,-0.010791143021536737,-0.007591355693929222,-0.013186842399534068,-0.004502067414598962,-0.004703990256424405,-0.007702192745131444,-0.004930001704803679,-0.0002603156822011468
4,-0.01859955045201102,-0.016012920837496624,-0.007894634925823828,0.0023937579745847725,1.0,-0.009455520257264979,0.00400826440862853,-0.01976129482883094,-0.00747175042843802,-0.02121473602123218,-0.03411676662138813,-0.012153691461694946,-0.00418111766481841,-0.0045703712939461115,0.02489423452738035,-0.026636820807516448,-0.009514547996517523,-0.009041648045009705,0.08070703690453161,-0.026744094213987733,-0.01648063001989785,0.052772315855824904,0.05671529639382486,-0.011182676182515146,0.07071394990939747,-0.014929867000417579,-0.010883495099385448,-0.010896265797530053,0.005924788623601785,-0.01309857756241168,-0.016397246344145182,-0.011762090223912126,0.021603701923596702,-0.008977427861957408,0.01072795218072335,-0.007495985252063223,-0.018215004226811455,-0.01498721493942318,-0.0049611487168140156,-0.012132784735550982,-0.015523835213614385,-0.001562149737131339,-0.016356997078216255,0.107381640875313,-0.014384098483564898,-0.014075124056338168,-0.027629561655078842,-0.012555422551493601,-0.027733658394889088,0.0038619439879189347,-0.00615612211460412,0.016914352154075874,-0.002102718565843443,-0.01621105111385831,-0.01614030644145056,-0.028576746180673587,-0.020329594096344432,-0.016587785240172882,-0.0004279994535128722,-0.009346255937524193,-0.013757049998990026,0.07623189348873852,-0.03262220357532376,-0.00775054192952139,-0.015739287390226443,-0.01898678445679209,0.050136811707638285,-0.020636256668131667,-0.022181747173123968,0.005145294455462242,-0.027244755835416877,-0.009559439317774648,-0.009760779149497897,-0.015949266399726665,-0.006384257546228558,-0.009358227208280875
5,-0.016273754498070656,0.4008207442872236,-0.008575577931411053,-0.006091023153857213,-0.009455520257264979,1.0,-0.010353355983787614,-0.021016236341698073,-0.006140275344792974,-0.02111190063645541,-0.03152459470447454,-0.023576938752969366,-0.01607870976994144,-0.005441986342386403,-0.012846008393035367,-0.01952078713932401,-0.008190261792881416,0.1425068372460931,-0.030736931073479846,-0.027121011451448872,0.001301929435795024,-0.03445136337316739,-0.031051334185948583,-0.010339753542430902,-0.00979576263098378,-0.01261699195617707,-0.01083858154539815,0.0010623544967553805,-0.054086151122924184,-0.029792317030738796,0.06103402229459158,-0.007409588627734187,-0.029734661996970557,0.062113603224604255,0.09136346401768156,-0.0039997445306741266,-0.021588938619376843,0.07684738485914519,-0.004815779947711475,0.006738187161682325,-0.01766256077788683,-0.013426205589551593,-0.017370793722002283,-0.007669554210616448,0.09838659460936737,-0.01861072447147645,-0.02581429593452073,-0.012530960904362422,-0.018679603584960805,-0.04380652930904544,-0.008967924685235464,-0.010938610607659018,-0.014585614039076007,-0.016444338401822425,0.018020345779263536,-0.007837115723749129,-0.017803414810916438,-0.018529768183192553,-0.027848593769609912,-0.010027015405365722,-0.020358813857724492,-0.024145643590383743,-0.031964927876258306,0.13129707861815187,-0.00605386004573312,0.015904326649037757,-0.02972890022885285,-0.013557213110688393,0.03176766272517614,-0.019195834374497907,-0.026079582270661688,0.014014320504193519,-0.0042844238498146985,-0.0068364969774564275,-0.011352663273837712,-0.023873911261123884
6,-0.007993745990123794,-0.013677936415163017,-0.006685206189161554,0.004039084987827421,0.00400826440862853,-0.010353355983787614,1.0,-0.01414652090980671,-0.006418310836064664,-0.01672085267203247,-0.02748901479871109,-0.010053361740406464,-0.01824743281607815,-0.004230131251752071,-0.018130596258482554,-0.020956479576565906,-0.006935114468506433,-0.007915408104453929,-0.012058762309920179,-0.019355692642749365,-0.013655104282877426,-0.01493742413011939,0.1380565297943979,-0.00892943023947956,-0.006531551887171166,-0.01251834628302809,-0.008768603815002406,-0.008279214703314807,0.012274290144497876,0.002382674209322147,-0.017553529199593264,-0.009029690748112454,-0.013166882871687678,-0.00727787266142667,-0.006697727307162351,-0.017291805345126587,-0.01566986543699602,-0.012570683365632968,-0.004039604232504864,-0.00322087400664984,-0.01178688929825782,-0.011161093906824543,-0.01287788142058061,-0.004991534741094568,-0.01185891069524745,-0.012316253858218891,-0.01863258353341976,-0.01014695907872984,-0.02334272957491207,-0.02110066576747327,-0.004529931363749952,0.011524006488413044,0.0045568595727476235,-0.013515509133501703,-0.010625635776978306,0.013403658204057176,-0.013710176136414362,-0.01390324526413457,0.029918710212243953,0.04192785266436519,-0.008340558298794435,0.01947432178743077,-0.02388837449418458,-0.006364758920635764,-0.012105535786771525,-0.01345619175550479,0.004929069361470248,-0.015344322612810626,-0.018568594395755054,-0.013705951261060218,-0.022602215925117363,-0.008055593828759077,-0.008130420527546384,-0.012880840919444709,0.0025012640025462666,-0.004620823164478478
7,0.044694164108929374,-0.02728318417425538,-0.013643944982896032,-0.005810921379686762,-0.01976129482883094,-0.021016236341698073,-0.01414652090980671,1.0,-0.01290688971652218,0.036009242661441225,0.12805970561602292,-0.01924488691507964,-0.03796788984259985,-0.00868962960394042,-0.032308568518663414,-0.0030641778911095832,-0.01165684316875917,-0.017022565167674884,-0.04987870422531425,-0.014274812560298335,-0.027911706821432694,-0.06136494070989869,-0.04798876700738354,0.0089789566702369,-0.01371553445660608,-0.025375326602132996,0.006602967251871625,-0.017760061970399813,0.04517221417564295,-0.04768428436222169,-0.027597254617494633,-0.019276068412855608,-0.0032226367917315042,-0.014621298088124294,-0.05274896041462339,-0.03404416662857458,-0.03443074471342633,-0.025082093331764966,-0.00813224631843579,0.011112018474886704,-0.01964576223832655,-0.023561318564404805,-0.027014214225513453,-0.010476222692390947,-0.02818275612851813,-0.023093352774195178,0.0668703819566189,-0.020071969192567277,0.10961882970144371,-0.050069199121720795,-0.013745756181409195,-0.01812374927636647,0.028029314381262133,-0.011536518578186173,0.029418379935075227,-0.02871134274359262,-0.035711369775089534,0.25178408002094327,-0.05726446998844248,0.06579840243573042,-0.02599916863494744,-0.03433427011908629,0.09033785236914252,-0.012793895446806036,-0.02356144751487777,-0.03181519035047838,-0.05496448551505574,-0.023436119965844444,-0.021440983994748544,0.03423138963742455,-0.03664453459347429,-0.009749386668490454,-0.01626934128401403,-0.026310097782795992,-0.019801435947849628,-0.03268445533629885
8,-0.012868624423994389,0.021695803769875455,-0.004559307937549013,-0.003669146115518224,-0.00747175042843802,-0.006140275344792974,-0.006418310836064664,-0.01290688971652218,1.0,-0.01298762760636461,-0.020974178047343275,-0.014493883223381746,-0.01256623130174388,-0.0012709825858574796,-0.004255235892965522,-0.0161533271849009,0.010547695657719115,0.0028656557253244246,-0.018894146160548124,-0.016091331684960818,0.09278474264613103,-0.02160242307470754,-0.02014083382851628,-0.006915294093969257,-0.0059684527214838145,-0.009243840023876808,-0.006705332525219336,-0.005669544431612682,-0.03423103252424539,-0.017555911671343537,0.023366272991705697,-0.008275443771741766,-0.017374676575720574,-0.005437056297299095,-0.009199424436690582,-0.011681837974426585,0.004305681271042638,-0.007521912198654132,-0.0029808828221976158,-0.005911286983667363,-0.010733188879252377,-0.008805272122039836,-0.0101506903524947,-0.004695098592315058,-0.001087748867452588,-0.011171622792663819,-0.01793555348268516,-0.005963677101943109,-0.014775927607205641,-0.02318758240452942,-0.005028652644408344,-0.006766307471486672,-0.009428857715858188,-0.010008333416699646,-0.0067084249174173115,-0.01910862921760529,-0.013669932923972075,-0.011303638991174212,-0.02221074690434978,-0.006381699010024904,-0.010474069640865807,-0.01573467150220901,-0.02008982731333138,-0.004582806409097943,-0.009023537487164387,-0.010504835262664727,-0.019736265711600122,-0.01273103934030059,-0.01052512639078607,-0.011700733486902926,-0.016934644436904907,-0.005919516019203942,-0.004740702139498787,-0.007602067519880488,-0.007460094522023095,0.0009413980761387632
9,-0.009733080928469818,-0.02771641726779108,-0.014202321621369581,-0.010117147576433966,-0.02121473602123218,-0.02111190063645541,-0.01672085267203247,0.036009242661441225,-0.01298762760636461,1.0,0.05222798775987218,-0.021421587884604174,-0.038356677735435135,-0.009261831447810117,-0.04530136860056465,-0.023085131455410315,-0.01576208321099097,-0.017366434942045282,-0.054084585937549653,-0.04096570406621103,-0.028111865743480825,-0.06634408195839041,-0.05249310139428011,-0.015586672111159758,-0.016324743081625584,-0.02557464556980355,-0.01461537638096219,-0.018182347447683263,-0.08469612407604303,-0.051644665211244306,-0.035321493851852716,-0.021786746281882916,-0.043698200289091584,-0.01495614987820527,-0.05399627198868698,-0.03609704897132683,-0.03635732075767294,-0.02555085240516777,-0.0062118257044681885,0.07938364032825299,-0.02902605871897172,-0.024437977535665383,-0.029135429944004337,-0.012575349650067475,-0.02700854426941008,-0.03057379833070911,0.24979853229905713,-0.02112647704842706,-0.03717766274757964,-0.07520050475503215,-0.014649121375635604,-0.018630468273131764,-0.024499941582187663,0.04829913262151616,-0.028663009041913046,-0.04567735584307743,-0.03561701733068015,0.08246621514925825,-0.05898511314318666,-0.016559273055352142,-0.03212711031924691,-0.04330528496868598,0.7209453743664394,-0.012955993756319388,-0.02023317911646123,-0.027547063939674404,-0.055147546825556545,-0.0279026241335094,-0.03645605223594331,-0.023231250773213422,0.12562993069259032,-0.013827679233828901,-0.01647221963650562,-0.01417453765988938,-0.02008260756352625,-0.04468794660944338
