,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,-0.08881059708731934,-0.04132024928268252,0.0069885635824634175,-0.17436963973453573,-0.08966659836682153,-0.1351127213209914,-0.04189082014986702,-0.0899017915064709,0.01568571289636646,0.005949081331223376,-0.06710226763891833,-0.09289150924009006,-0.0675599340005274,-0.05646162415736737,0.05499503830347903,-0.12513034801915957,-0.058771262595250506,-0.11339685984335529,-0.033005498374720034
1,-0.08881059708731934,1.0,-0.042675131500835954,-0.0770685226315136,-0.08853880934180776,0.12549481210199392,-0.087749447276311,-0.003247939239188447,0.06963874975295739,-0.0626966865789127,-0.08172727948811426,0.010560849322082202,0.04663371042401975,-0.059579712931365034,-0.044577573870453344,-0.04445017116526952,-0.05927122417423112,0.02412346228449262,-0.07944019593811827,-0.06285229009038332
2,-0.04132024928268252,-0.042675131500835954,1.0,-0.0076402470451860105,-0.010212590253360203,-0.05278030928900674,-0.04881803976025926,-0.06706157504709198,-0.03632713861731482,-0.06735976343356359,-0.06917106726519756,-0.036085210378185656,-0.05351005321287704,0.18714405301869852,-0.004988004704321,-0.022503339848425567,-0.05434370513368739,-0.05472622658998048,0.0478289237518969,0.00361556339830397
3,0.0069885635824634175,-0.0770685226315136,-0.0076402470451860105,1.0,-0.1064163352419881,-0.0788504185120843,-0.057292111079551164,-0.1145330223352482,-0.06698250087059789,-0.10094093928209684,-0.12341707318829413,-0.058901989873086494,-0.06930240826103724,0.011985214878123068,0.06835621546306575,-0.025535298017135,-0.100543055810435,-0.06752040779896507,-0.008136884547183997,0.056841690331931496
4,-0.17436963973453573,-0.08853880934180776,-0.010212590253360203,-0.1064163352419881,1.0,-0.08188080471694188,0.12013071607839573,-0.19165515013439685,-0.08084727790073454,-0.17049578372899998,-0.1849476974383274,-0.08092843396904537,0.047867032924505976,-0.03472517422498027,-0.06978215528686768,-0.09245046943340735,-0.1386703551067722,-0.11957388092208761,0.20097213335309175,-0.11902371073603932
5,-0.08966659836682153,0.12549481210199392,-0.05278030928900674,-0.0788504185120843,-0.08188080471694188,1.0,-0.08992996509698196,0.006257122929513331,0.11382148568235352,-0.06187154546386678,-0.1114162927860835,-0.01660091768655162,-0.01560530152071147,-0.07238863312083099,-0.0568738475047625,-0.04969189413229681,-0.07580806155829342,0.025917260923246074,-0.08797603410348788,-0.08162797087139242
6,-0.1351127213209914,-0.087749447276311,-0.04881803976025926,-0.057292111079551164,0.12013071607839573,-0.08992996509698196,1.0,-0.1961697519203083,-0.08215350975390107,-0.14592267035752066,-0.16116103287804268,-0.0700406593280351,-0.050601146621635514,-0.06044898140324323,-0.0760043151901996,-0.08123707206338099,-0.12308291389234874,-0.10059079004608429,0.06875050767179805,-0.09863573430025006
7,-0.04189082014986702,-0.003247939239188447,-0.06706157504709198,-0.1145330223352482,-0.19165515013439685,0.006257122929513331,-0.1961697519203083,1.0,-0.009655429226983345,-0.08818942803155702,0.01570866842402005,-0.0726216801414771,-0.08394129042263301,-0.08625371827030481,-0.08442166036062088,0.05410010970908111,-0.12806320715227798,-0.028279957170644316,-0.1462996983109495,-0.04514888786347582
8,-0.0899017915064709,0.06963874975295739,-0.03632713861731482,-0.06698250087059789,-0.08084727790073454,0.11382148568235352,-0.08215350975390107,-0.009655429226983345,1.0,-0.06913277675405394,-0.07323067116484536,-0.0058065914720108434,-0.030109603290472825,-0.05133796173866231,-0.049616342824611886,-0.04347848442441543,-0.05341676135990057,-0.031152180784569793,-0.06627432278357667,-0.05474906579457657
9,0.01568571289636646,-0.0626966865789127,-0.06735976343356359,-0.10094093928209684,-0.17049578372899998,-0.06187154546386678,-0.14592267035752066,-0.08818942803155702,-0.06913277675405394,1.0,0.1770749146222368,-0.06316419934709189,-0.10309682994013328,-0.08988890958917498,-0.11169118235004091,-0.04220144598869002,0.13002254524806522,-0.05244163425895282,-0.14051832278637927,-0.0922959970418426
10,0.005949081331223376,-0.08172727948811426,-0.06917106726519756,-0.12341707318829413,-0.1849476974383274,-0.1114162927860835,-0.16116103287804268,0.01570866842402005,-0.07323067116484536,0.1770749146222368,1.0,-0.07105775874647613,-0.12137114944863117,-0.08548613926362443,-0.1134447351057537,0.019755166022325483,0.20318845169133798,-0.1131090465709032,-0.14826764465048725,-0.08748844728813261
11,-0.06710226763891833,0.010560849322082202,-0.036085210378185656,-0.058901989873086494,-0.08092843396904537,-0.01660091768655162,-0.0700406593280351,-0.0726216801414771,-0.0058065914720108434,-0.06316419934709189,-0.07105775874647613,1.0,0.018284379621726084,-0.05059919781028753,-0.05519802967141498,-0.03916876976090941,-0.05092975436197122,0.023092612590353986,-0.06368525772517371,-0.05310366301827489
12,-0.09289150924009006,0.04663371042401975,-0.05351005321287704,-0.06930240826103724,0.047867032924505976,-0.01560530152071147,-0.050601146621635514,-0.08394129042263301,-0.030109603290472825,-0.10309682994013328,-0.12137114944863117,0.018284379621726084,1.0,-0.07638316777042664,0.05067766331939192,-0.05661413791924383,-0.09170652430624579,-0.005962998978826313,-0.023990817383630535,-0.0872090643957214
13,-0.0675599340005274,-0.059579712931365034,0.18714405301869852,0.011985214878123068,-0.03472517422498027,-0.07238863312083099,-0.06044898140324323,-0.08625371827030481,-0.05133796173866231,-0.08988890958917498,-0.08548613926362443,-0.05059919781028753,-0.07638316777042664,1.0,-0.003413155341023676,-0.029967445122724368,-0.07689787552092252,-0.07985601867901909,0.0889892436201203,0.050958231939219265
14,-0.05646162415736737,-0.044577573870453344,-0.004988004704321,0.06835621546306575,-0.06978215528686768,-0.0568738475047625,-0.0760043151901996,-0.08442166036062088,-0.049616342824611886,-0.11169118235004091,-0.1134447351057537,-0.05519802967141498,0.05067766331939192,-0.003413155341023676,1.0,-0.024013016287611478,-0.09594464441077497,-0.08525764596618561,-0.019905539816792227,0.06778738579089479
