,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,1.0,-0.041811730217739616,-0.01170816435057016,-0.02221075488900686,-0.06433019892370194,-0.04190206288284559,-0.024293660667088386,-0.046674514070447495,-0.0437810144998296,-0.041648350005561635,-0.07783597102086186,-0.038015637082170116,-0.06167864099199953,-0.0045550841592299045,0.047848625899604875,-0.05146563422503424,-0.06616120293267787,-0.043240989951464366,-0.01095491579393891,0.06675606174146376,-0.022944778395158776,-0.06561114757093857
1,-0.041811730217739616,1.0,-0.018422839745382145,-0.018289299000734796,-0.03959188843663557,0.10605161135975283,-0.043912343184255305,0.007088493482039818,0.059762819859886976,-0.03793126855596883,-0.046994965036735836,0.01319429313833006,0.00812991027279141,-0.027070331104912332,-0.020631942747326167,-0.04179973497483588,-0.034901060941745915,-0.001673162006284304,-0.0458748854199556,-0.03715222750931776,-0.03650027070364431,-0.05213354777627546
2,-0.01170816435057016,-0.018422839745382145,1.0,-0.011262354033173723,-0.030216840128478216,-0.01943243490993099,-0.026499891307004697,-0.013900520440309264,-0.019634237474103318,-0.033710139725926534,-0.037601008718032,-0.017519481916458045,-0.03409727394837208,0.11015968992262826,-0.0028081619957815935,-0.03051655530609726,-0.029552653210308498,-0.021878717699690457,0.0340821551550935,0.005927898051629757,-0.022008451077715152,0.016478451070817125
3,-0.02221075488900686,-0.018289299000734796,-0.011262354033173723,1.0,-0.03655896117188662,-0.019051852250408445,-0.035110325202410225,-0.012805046022784122,-0.019858125787916327,-0.025773269691249212,0.0035052942188215875,-0.017016105263883967,-0.03416589524492673,-0.01835493668078931,-0.02225464722664902,0.02360896358022858,-0.02949261166476922,-0.020408001667995865,-0.03589073708547352,-0.001664133874713513,0.0072825359253216254,-0.04279155688490139
4,-0.06433019892370194,-0.03959188843663557,-0.030216840128478216,-0.03655896117188662,1.0,-0.036489127827629114,0.17038985754422534,-0.03803219464169508,-0.04615713483989756,-0.08484334851784268,-0.09745285492558223,-0.04014043852306305,0.11653724707008836,-0.028263238566324053,-0.038898578192554,-0.08795051103384947,-0.07602924846235558,-0.051564042640227944,0.14841075659429484,-0.07229057402401343,-0.0729768885248472,0.34857521274796466
5,-0.04190206288284559,0.10605161135975283,-0.01943243490993099,-0.019051852250408445,-0.036489127827629114,1.0,-0.043042163281480146,0.00709572948042977,0.1545531204823754,-0.03905802545883268,-0.05070635470083601,-0.01134248345422944,-0.023869684112530296,-0.028165859622878556,-0.03819948854607872,-0.04150413331490463,-0.038135533851170744,-0.014160241168051504,-0.04730404305891382,-0.03941532531217745,-0.03888724469049631,-0.049281162550014204
6,-0.024293660667088386,-0.043912343184255305,-0.026499891307004697,-0.035110325202410225,0.17038985754422534,-0.043042163281480146,1.0,-0.07727058494516469,-0.04844897323022693,-0.08075039934369074,-0.09458637715327917,-0.041796627734858795,-0.03649195067525391,-0.036861012178915006,-0.03762401973611792,-0.08518178505929648,-0.0719542566948759,-0.051134381397145455,0.06315572194291882,-0.06262750245006854,-0.06353334250893004,0.0972103535985975
7,-0.046674514070447495,0.007088493482039818,-0.013900520440309264,-0.012805046022784122,-0.03803219464169508,0.00709572948042977,-0.07727058494516469,1.0,0.026436589375254192,-0.06188749407630975,-0.06015642931482487,-0.018566857509863338,-0.0040515192888659094,-0.04120495488749246,-0.03575184445312756,-0.0004928339016275073,-0.06035747733572736,-0.012579850053345396,-0.055009776928232515,-0.0445148353703029,-0.03909104917915382,-0.020959603264044193
8,-0.0437810144998296,0.059762819859886976,-0.019634237474103318,-0.019858125787916327,-0.04615713483989756,0.1545531204823754,-0.04844897323022693,0.026436589375254192,1.0,-0.04500304875047022,-0.05117046235081062,-0.006600237960331744,-0.03469830677306503,-0.028667514035963015,-0.0383073150285968,-0.03939215655798896,-0.039511217472845445,-0.01689127294861791,-0.048469160893979846,-0.03968546381241225,-0.04037984015367621,-0.055995617342098444
9,-0.041648350005561635,-0.03793126855596883,-0.033710139725926534,-0.025773269691249212,-0.08484334851784268,-0.03905802545883268,-0.08075039934369074,-0.06188749407630975,-0.04500304875047022,1.0,0.07047501376718551,-0.03921778320711067,-0.07980571946140802,-0.04935359952417619,-0.07535425952894897,-0.03146279623736919,0.14290153456521817,-0.033897633271434836,-0.08930795821639353,-0.06328830262143355,0.061759442394710526,-0.1059001935359716
10,-0.07783597102086186,-0.046994965036735836,-0.037601008718032,0.0035052942188215875,-0.09745285492558223,-0.05070635470083601,-0.09458637715327917,-0.06015642931482487,-0.05117046235081062,0.07047501376718551,1.0,-0.045271767636956214,-0.09337187345433805,-0.05444417595938083,-0.07985997177003773,0.038561145967144696,0.2566487441365124,-0.05792172076923193,-0.09956687693568868,-0.06944882318959883,0.10195537458900991,-0.11786328928045585
11,-0.038015637082170116,0.01319429313833006,-0.017519481916458045,-0.017016105263883967,-0.04014043852306305,-0.01134248345422944,-0.041796627734858795,-0.018566857509863338,-0.006600237960331744,-0.03921778320711067,-0.045271767636956214,1.0,-0.010026244476515435,-0.025709387128186937,-0.03893344327098948,-0.04209706558196971,-0.03547673979051634,0.010025278427053558,-0.04426451001444352,-0.03534239114607217,-0.03225463506937903,-0.051095415090897385
12,-0.06167864099199953,0.00812991027279141,-0.03409727394837208,-0.03416589524492673,0.11653724707008836,-0.023869684112530296,-0.03649195067525391,-0.0040515192888659094,-0.03469830677306503,-0.07980571946140802,-0.09337187345433805,-0.010026244476515435,1.0,-0.05107225286408687,0.05058292309247314,-0.08461573181382055,-0.07336199373349991,-0.03334301970814894,-0.02074564631539185,-0.07049549746760965,-0.06503200017137015,0.08172746801152109
13,-0.0045550841592299045,-0.027070331104912332,0.11015968992262826,-0.01835493668078931,-0.028263238566324053,-0.028165859622878556,-0.036861012178915006,-0.04120495488749246,-0.028667514035963015,-0.04935359952417619,-0.05444417595938083,-0.025709387128186937,-0.05107225286408687,1.0,-0.008747420347398345,-0.038845603174721945,-0.04399342393784726,-0.0332472781248331,0.12672588334388357,0.039249216787878335,-0.03890118853261213,0.016108058339083565
14,0.047848625899604875,-0.020631942747326167,-0.0028081619957815935,-0.02225464722664902,-0.038898578192554,-0.03819948854607872,-0.03762401973611792,-0.03575184445312756,-0.0383073150285968,-0.07535425952894897,-0.07985997177003773,-0.03893344327098948,0.05058292309247314,-0.008747420347398345,1.0,-0.04546601822795254,-0.06874389254954193,-0.048749332587043656,-0.012138777590519227,0.08945925180857753,-0.04118331681598014,-0.03571304057565722
15,-0.05146563422503424,-0.04179973497483588,-0.03051655530609726,0.02360896358022858,-0.08795051103384947,-0.04150413331490463,-0.08518178505929648,-0.0004928339016275073,-0.03939215655798896,-0.03146279623736919,0.038561145967144696,-0.04209706558196971,-0.08461573181382055,-0.038845603174721945,-0.04546601822795254,1.0,-0.062463648116668075,-0.042967348515843766,-0.08112553809033085,0.029207666870422287,0.0036165078633466786,-0.10118391988477542
16,-0.06616120293267787,-0.034901060941745915,-0.029552653210308498,-0.02949261166476922,-0.07602924846235558,-0.038135533851170744,-0.0719542566948759,-0.06035747733572736,-0.039511217472845445,0.14290153456521817,0.2566487441365124,-0.03547673979051634,-0.07336199373349991,-0.04399342393784726,-0.06874389254954193,-0.062463648116668075,1.0,-0.04660971417542609,-0.07903163923787376,-0.06040774811513616,-0.05471038303122276,-0.09484823022102562
17,-0.043240989951464366,-0.001673162006284304,-0.021878717699690457,-0.020408001667995865,-0.051564042640227944,-0.014160241168051504,-0.051134381397145455,-0.012579850053345396,-0.01689127294861791,-0.033897633271434836,-0.05792172076923193,0.010025278427053558,-0.03334301970814894,-0.0332472781248331,-0.048749332587043656,-0.042967348515843766,-0.04660971417542609,1.0,-0.05377313338790625,-0.04541119936958948,-0.037532553027364204,-0.06513022238578439
18,-0.01095491579393891,-0.0458748854199556,0.0340821551550935,-0.03589073708547352,0.14841075659429484,-0.04730404305891382,0.06315572194291882,-0.055009776928232515,-0.048469160893979846,-0.08930795821639353,-0.09956687693568868,-0.04426451001444352,-0.02074564631539185,0.12672588334388357,-0.012138777590519227,-0.08112553809033085,-0.07903163923787376,-0.05377313338790625,1.0,-0.03391113064930834,-0.0652997048193119,0.23945433636046984
19,0.06675606174146376,-0.03715222750931776,0.005927898051629757,-0.001664133874713513,-0.07229057402401343,-0.03941532531217745,-0.06262750245006854,-0.0445148353703029,-0.03968546381241225,-0.06328830262143355,-0.06944882318959883,-0.03534239114607217,-0.07049549746760965,0.039249216787878335,0.08945925180857753,0.029207666870422287,-0.06040774811513616,-0.04541119936958948,-0.03391113064930834,1.0,-0.018423143037177667,-0.0736111602388278
20,-0.022944778395158776,-0.03650027070364431,-0.022008451077715152,0.0072825359253216254,-0.0729768885248472,-0.03888724469049631,-0.06353334250893004,-0.03909104917915382,-0.04037984015367621,0.061759442394710526,0.10195537458900991,-0.03225463506937903,-0.06503200017137015,-0.03890118853261213,-0.04118331681598014,0.0036165078633466786,-0.05471038303122276,-0.037532553027364204,-0.0652997048193119,-0.018423143037177667,1.0,-0.08077008133042181
