,0,1,2,3
0,1.0,-0.2427131400952945,-0.2996435610360755,-0.5154303316823058
1,-0.2427131400952945,1.0,-0.003805049622703499,-0.28511987513354364
2,-0.2996435610360755,-0.003805049622703499,1.0,-0.5208411759105418
3,-0.5154303316823058,-0.28511987513354364,-0.5208411759105418,1.0
