,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,1.0,-0.012305897186423527,0.006034852381905535,-0.024534165124301174,-0.06928920707842176,-0.03553888775437396,-0.08374884960688428,-0.014435885861479564,-0.018090489959325995,-0.061147003230416705,-0.06779843230196192,0.06963941632560403,-0.04957333913774181,-0.002524722013231485,0.08869134219664918,0.03341797352944986,-0.05893087478151555,-0.046527057983845974,-0.03552454897706447,0.20171633661892546,-0.03711619810193387,-0.07525616604823375,-0.061547106925292396,-0.00019568605753677594,-0.019650619196105792,-0.033327425939729954,-0.025324612496510246,-0.04106180560746746,-0.018074060367854757,0.02304272504232035,-0.03406745738312973,-0.03615791789623076,-0.017064426243331644,-0.020374075369375747,-0.06929107759713755,-0.012867211758923257,-0.026906978438134006,-0.03429592312045424,-0.023074931762200015,0.025324627982973472,0.021682313982953744,-0.005870628442816267,0.03942528639045638,-0.034936859829446484,-0.0363439631447973,-0.013251392909731763
1,-0.012305897186423527,1.0,-0.019378948076849888,-0.02156703097255163,-0.05704736012575121,-0.03184173396951652,-0.052380061138542613,0.04585480897253816,-0.016586076748820962,-0.016024578411311545,0.10504366787041036,0.011309652598439551,-0.042769203088707186,-0.01191727058358722,-0.015242997370971765,-0.024924040592217693,-0.020144805440444332,-0.03387187633292172,-0.05007735639576197,-0.01363009103779008,-0.03306635195659069,-0.0450046086380088,-0.04957629016323048,0.05309333988613242,-0.012462134819291133,-0.029547561716275823,-0.012599525454377074,-0.028736195887822825,-0.01606491389043599,-0.042660417165549906,-0.014138890424955931,-0.026014574171784724,0.02604365939437992,-0.01765472309457658,-0.0546318968792064,-0.01059194981947676,-0.022818063418915117,-0.02944484356376388,-0.023965965903819282,0.04356976988122995,0.0012159396824384964,-0.008842709866228354,-0.024725589622853112,-0.024565872849344278,-0.029909846103317955,-0.007158723159683503
2,0.006034852381905535,-0.019378948076849888,1.0,-0.011226363870654416,-0.029660626847823772,-0.016414725862219835,-0.043280038142278716,-0.020667135740173308,-0.0042639562675022115,-0.030794346692596904,-0.033731563512426566,-0.014175988897285538,-0.022573986142882314,-0.009561495907930154,-0.0019577064841765587,-0.025850346349765768,-0.026788304725781045,-0.02444506988885726,0.02951710167443415,0.03211662116381693,-0.017189756021399917,0.006837215644964468,-0.026955830118661067,-0.010557702357813803,-0.004873038224548867,-0.015379644618993625,-0.012396616611528882,-0.01990282046987491,-0.008385170554072632,0.1487947446673213,-0.005036822205112647,-0.016780535336882056,0.06088765158984742,-0.009801064824391968,-0.032611896889699496,-0.011112810999453816,-0.012680622263858106,-0.01579249533272168,-0.01309617654468153,-0.01568938311222668,-0.007642740661372342,-0.01939953016129095,0.10841530399323701,-0.016721202991374282,-0.016824245917975017,-0.01145092197384123
3,-0.024534165124301174,-0.02156703097255163,-0.011226363870654416,1.0,0.06348110711625149,-0.015154254255704937,0.008545285834701925,-0.019472428794938094,-0.008196828047419951,-0.02850702958930014,-0.031713792081103864,-0.020297677332714665,-0.008148043455154038,-0.007621920791909926,-0.01988915005277818,-0.02509124184181144,-0.02538252213915454,-0.022319602484120366,0.013018329502089494,-0.0327200675968101,-0.01550599714867534,0.09391654103816194,0.05080293399807658,-0.010787635392312889,0.032113989001345024,-0.013991363728165809,-0.011362799341568367,-0.01753887858731136,-0.007749679253709179,-0.00047822685361690676,-0.02037080307961603,-0.015283715396797015,0.03235780789253174,-0.008673886492377804,0.010263897409674132,-0.009536893255311006,-0.006114156036723353,-0.014377815985978544,-0.011639172430804933,-0.029150786035177154,-0.015834187166217602,-0.0103464154913263,-0.014681639110377506,-0.014870702605181533,-0.010816436595771486,-0.01107525192313075
4,-0.06928920707842176,-0.05704736012575121,-0.029660626847823772,0.06348110711625149,1.0,-0.03967072186434954,-0.01662749585708665,-0.05658703525665499,-0.021148594777420933,-0.08257319403034627,-0.09242826362813474,-0.053084661096093,0.09036165147189727,-0.004210508468704026,-0.030354537905308218,-0.07256242243443747,-0.07327207496845307,-0.03227968650787687,0.1587828472230994,-0.03614523971666742,-0.04321804139094806,0.3652818245519687,0.1698502840238726,-0.03152776212895807,0.03672505089238132,-0.04057626545834914,-0.033118947323708,-0.04724011793640355,-0.021674384042137698,0.08341538302593522,-0.023119690867592888,-0.044051895180499304,-0.0361964777279466,-0.025114576518781292,0.16787791456973933,-0.02601236199611366,-0.020613979103218442,-0.038886346225910653,-0.031681940825766135,-0.07826740019108738,-0.025110869995729177,-0.02005294989208991,-0.027201947949969642,-0.042913904892809725,-0.03407655304362292,-0.031738991137446805
5,-0.03553888775437396,-0.03184173396951652,-0.016414725862219835,-0.015154254255704937,-0.03967072186434954,1.0,-0.048158543472759316,-0.028469166553856878,0.014551590494077362,-0.04066553214805704,-0.0421063265635053,-0.03257411885288245,-0.022254691335302085,-0.014094683024689567,-0.024186702508043795,-0.028635499875253496,-0.03524148190435147,0.14259790593694127,-0.04055190490123119,-0.049277509489905995,0.028167059947144288,-0.045193369158378155,-0.042809515102059964,-0.01405062760952063,-0.012419792511113248,-0.017965835082591253,-0.0007389855498149901,0.023852394269799813,0.07826733942139821,-0.04021871747751038,0.10099888185002145,-0.013523868028987552,-0.04001456396248568,0.018599570445441884,0.09879979476688795,-0.014626827882702382,-0.01630842462876658,0.07473489108244914,-0.013550035359152328,-0.03504170162632023,-0.02355949740915807,-0.012527892767009167,-0.023296977673636664,-0.012802623441990674,0.13454068185329437,-0.015710993239603878
6,-0.08374884960688428,-0.052380061138542613,-0.043280038142278716,0.008545285834701925,-0.01662749585708665,-0.048158543472759316,1.0,-0.04743751452185796,-0.03139934456225201,-0.08321695464101084,-0.12100599842054689,-0.045565111375821275,-0.05520981819236571,-0.029565741226256957,-0.0592746604284196,-0.08966385904838847,-0.09668899914402765,0.0037498396450724044,-0.040597057467689046,-0.09558863979758797,-0.058427581648308594,-0.024066902228975617,-0.011678776785411264,-0.03715697689592995,-0.008992581696506147,0.04540754972245184,-0.028556448165736513,0.004649032351794248,-0.02697813557541973,-0.06481696168948387,-0.06339134860173712,0.0003694692218397036,0.015526902523271552,-0.004480948360006164,0.009489718722634558,0.06003789596238654,0.04701210108407618,-0.033237787974785084,-0.027842110139137982,-0.08316275968064732,-0.06137266044263841,-0.02670875462657151,-0.0627216148439441,0.06827255695671627,0.0004931201600532546,-0.03741184787289839
7,-0.014435885861479564,0.04585480897253816,-0.020667135740173308,-0.019472428794938094,-0.05658703525665499,-0.028469166553856878,-0.04743751452185796,1.0,-0.01558553361864229,0.07667931629444304,0.10903236992365495,-0.019117243190828893,-0.03966643631404845,-0.015641026392213767,-0.03252142745496146,-0.005877458299684386,-0.03846795486677714,-0.02525579972050227,-0.051587166257339605,-0.05528628151029623,-0.02995331906745425,-0.06422369374952303,-0.050025045912678326,0.008342066271310187,-0.013535875759038193,-0.026660831093324823,0.010792624220584204,-0.03377439418622541,-0.014472124591368492,-0.049892684224070574,-0.028899377114971113,-0.027367761535806008,-0.0023042321091754645,-0.0166843286650726,-0.05381482860978731,0.0711503289095173,-0.021726414800465683,-0.026904129053416406,-0.022527591243758468,0.11509360753264822,-0.020721208172079952,0.0028140399437483017,-0.028112091117947095,-0.027599138556780246,-0.029345829671362816,0.025823388042612954
8,-0.018090489959325995,-0.016586076748820962,-0.0042639562675022115,-0.008196828047419951,-0.021148594777420933,0.014551590494077362,-0.03139934456225201,-0.01558553361864229,1.0,-0.022386512248343423,-0.024662886988238226,-0.0171291172085866,-0.014381652439205403,-0.007677295359222,-0.004451394215888995,-0.019068300341627382,-0.01980844064872482,-0.005407839610299576,-0.017029806866802215,-0.009925154286702036,0.12195935484058942,-0.021767825629149817,-0.022019126139870407,-0.008425297126856315,-0.00530312438062024,-0.010958170219991285,-0.007472713572891879,-0.009570555372761493,-0.0021117834988452497,-0.012040540025786584,0.026672892725378896,-0.009512352074247795,-0.019914958994550917,-0.006800107258761862,-0.009205479297383927,-0.007869589302435635,-0.009099004572677247,-0.004767145407687489,-0.007802192889574187,-0.014917968369593755,-0.012578211095209343,-0.012077018787964185,-0.01031459089532459,-0.012015192332050787,0.0006472950702841201,-0.008591432088425544
9,-0.061147003230416705,-0.016024578411311545,-0.030794346692596904,-0.02850702958930014,-0.08257319403034627,-0.04066553214805704,-0.08321695464101084,0.07667931629444304,-0.022386512248343423,1.0,0.09931046054194394,-0.027846896894933228,-0.057997863894792306,-0.02648945407751714,-0.06690604545115222,-0.02294648921442282,0.16561578970647117,-0.046428754044328065,-0.0809022016594273,-0.11280168535212745,-0.043131695471804704,-0.09912484025849277,-0.07889591225955361,-0.0209880700031096,-0.02204625553160268,-0.038380542952965564,0.19167502617894128,-0.030866093838498268,-0.02059523506627606,-0.07924883163854454,-0.04869504014568103,-0.028252818706750872,-0.05892921195455525,-0.02357983307746992,-0.07900958414357892,-0.023283342412899175,-0.031440791670488126,-0.03862783637340843,-0.030465497168352056,-0.043794647965180115,-0.04354911499299015,-0.046043675262562915,-0.043286803909769536,-0.016720058922107803,-0.0389253832092443,0.0016622643277493312
