,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,1.0,0.009359806395326173,-0.008253083370602632,-0.020900715060153553,-0.002897739568015522,0.010868118729490634,-0.00534465618077329,-0.013647109855536747,-0.0068128558533099275,-0.018188273401430477,-0.017147551724294465,-0.02016964975064387,-0.019050314001597443,-0.020962832416757046,-0.019454747024551317,-0.01051871347196784,-0.02335469622793738,0.003342047355064624,-0.02131645463441629,-0.019256147897926984,-0.013356933589894156,-0.025592085445017825,-0.025845349408366015,0.0053980621241746995,-0.008219752539105377,-0.01071163165859047,-0.010046828529582056,0.02249496133301427,-0.007075915081324305,-0.028219672654807137,-0.009003515427942985,0.07481322364252806,-0.013744432084892148,0.04762882474644998,-0.002522608452016184,0.018853090773760853,-0.00951694832319648,-0.007046045775766553,-0.0036955741656652,-0.010107672686998494,-0.016229439369585534,-0.012327838166200221,-0.01506976810334619,-0.006576920703252227,-0.008321904165651164,-0.03650065251122453,-0.0183942685441518,-0.011295248032763635,-0.018907533684468382,-0.019611745274074645,-0.008033014172690596,-0.009977167255855518,-0.024937348276003482,-0.015384360184067964,-0.015223312520640886,-0.006980637677125968,-0.034350919178836134,-0.01756035771379724,0.05298528036550071,-0.009403443708565822,-0.017361230470242173,-0.011647555969884853,-0.01830362304794976,-0.006733731532930895,0.0353402888943781,-0.004444345330759872,-0.030277770172676494
1,0.009359806395326173,1.0,-0.011705591427283783,-0.03044779406123829,0.17788632065589222,0.400910192304616,-0.008067890469763596,-0.027556296551262814,0.022136708010491363,-0.02907537727474492,-0.025953157271080274,-0.030174732303421593,-0.02615831739235605,-0.03195772720654287,-0.032860197892094545,-0.03382986288786671,-0.03499530222505262,0.11606589133797834,-0.04207324689126123,-0.0353659172159658,0.08137498552717604,-0.0506195231599796,-0.04335526645393486,-0.01458143013153538,-0.012955062590321725,-0.018917975878212603,-0.014512084392247625,-0.013559747832099699,-0.00980870140868538,-0.04067251742316297,0.0920868899609711,-0.01731647470674447,-0.0360257307909688,-0.007612058037688983,0.07507056933827608,-0.005586094899495506,-0.015794808908941423,0.16106649867296846,-0.006086493938628689,0.0005769620702797988,-0.023151042507872196,-0.01876160383792846,-0.023183905485548793,-0.04839100429100768,0.1311655476079121,-0.05966052624364357,-0.04402232008621772,-0.016464668986799713,-0.035177234484477085,-0.029287639529447775,-0.011978234202294486,-0.014496052749156663,-0.029949527468958743,-0.021546844672099656,-0.014426903321854674,-0.029599996807326757,-0.07058914233799102,-0.027547968361643346,-0.028457142394087774,-0.013756481990238035,-0.024696614557661527,-0.016114061492509477,-0.04249533461409541,0.0956996345933595,-0.014895275452541767,-0.01074018864424656,-0.041218332578679316
2,-0.008253083370602632,-0.011705591427283783,1.0,-0.005473362564048267,-0.016764452969518367,-0.008993513757429548,0.002050665125461065,-0.01439115586420452,-0.0046027239638757435,-0.015425761259672117,-0.012639742929212768,-0.002639128317715034,-0.015784623201341937,-0.017963038543743606,0.006651824571546684,-0.01774991491205305,-0.019192361702052692,-0.007395019634067652,-0.006919445766549251,0.0126085104351632,-0.011959890491274919,-0.005974473271569786,-0.018640721600883463,-0.00746220109521522,-0.005516612727585607,-0.010896222333395001,-0.007240746293668372,-0.008078714690018174,-0.005080969351748663,0.11121291161901037,0.007779009140900828,-0.011607809188306407,0.002094465268053676,-0.006409969880700495,-0.02292657669389245,-0.014398135172905734,-0.008536396709653952,-0.010995867963522756,-0.0034374169516369693,-0.008703214986351359,-0.009410365756973002,-0.010409760239838797,0.06921065091318516,-0.026918839495623653,-0.012034518734328589,0.02687229445400431,-0.02331682164831368,0.5318886134220265,-0.01684973508327088,0.03417008205694577,-0.004413251343880464,-0.00753575760598749,0.0013107598146790186,-0.011414921291253505,-0.008400086809697147,-0.022094533591838814,-0.037481307751112906,-0.014454798098669544,-0.01541279794075593,-0.00735160644050872,0.14554413846110814,-0.00836273757607186,-0.022768952089349658,-0.005483260773205467,-0.010915400674578326,-0.013879552321750619,-0.020578652868454818
3,-0.020900715060153553,-0.03044779406123829,-0.005473362564048267,1.0,-0.03357599328321134,-0.02258534073198141,-0.007061231466298456,-0.016710316606105113,-0.013722586579723833,-0.0195513525921499,-5.420248582454004e-06,0.690902009518516,-0.030994019748650965,0.04565703974199446,0.05150760747839294,-0.0371698749070744,-0.04853538101347683,-0.018325382253097967,-0.005561673744886723,0.06424890250118137,-0.030014427985552906,-0.054575499428331634,-0.009868611763869311,-0.01765452435805739,0.01697468906084951,-0.02867564319680166,-0.017818531854965094,-0.021049708940346176,-0.0022590533631721282,-0.013369572326774168,-0.0216927035070391,-0.0295706380245851,0.03752342065764794,-0.016796487191622394,-0.04853441419211249,-0.04023812001931233,-0.0009984882850008168,-0.028830763328475624,-0.009119407474369309,-0.006264050532412601,0.0553798553070472,-0.02452006733688293,-0.0031268489334114104,-0.047122887555271456,-0.03011117416585527,0.06301449756871318,-0.05500589318285348,-0.017846311492212132,-0.005487708765750186,-0.03427793119626387,-0.015313241230054475,-0.018796381967588077,-0.01679545076242431,-0.02705241782483064,-0.015199065826710458,-0.014797657699165648,0.03054234063755142,-0.021573059588021304,-0.0397176160916627,-0.014361217648032255,0.03292303568286469,-0.01018413136431222,-0.01549387159776161,-0.014415133414518966,-0.027962126862419272,-0.034365259272058385,-0.050962814135794135
4,-0.002897739568015522,0.17788632065589222,-0.016764452969518367,-0.03357599328321134,1.0,0.031101356510096587,-0.010963118057717252,-0.02226962468495744,-0.010739874965429356,-0.038578533703593154,-0.028072245372268437,-0.022178727248293284,-0.02776107148732848,-0.04221138972434903,-0.028045666263615158,-0.03820747059906183,-0.050796331210536685,0.11243096053047216,-0.047551221838797036,-0.04471159397575235,0.07601026671967892,-0.05491130895965976,-0.056424126099889185,-0.011973587899019495,-0.0184963404184215,0.15737992005611784,-0.019265135654219754,-0.003464060076480444,-0.012457742560541425,-0.0477485986796662,0.0522312808482798,0.05034766060274984,-0.03207526054463724,-0.008313682839038591,0.01498716591236865,0.07569983259838281,-0.016854389344974283,0.01946317014025436,-0.008797916261661898,-0.011647029558524653,-0.033028964140744445,-0.0194840725929061,-0.03321203762876062,-0.03701070354889739,0.020118196943506764,-0.05236339116099921,-0.05861950334814885,-0.023967118637356056,1.4788844983035752e-05,0.02650059059241036,-0.010900916780469309,-0.020874542306878893,-0.028415724467767793,-0.029330937565100232,-0.008965689020286768,0.04674079634881359,-0.03875491767136101,-0.012555331140118031,-0.00496975456440006,-0.018428495386311285,-0.03296951791440269,-0.02220581511536052,-0.044489311566559,-0.007449045532172774,0.0034554340943402533,0.06385699764545874,-0.030866696745191415
5,0.010868118729490634,0.400910192304616,-0.008993513757429548,-0.02258534073198141,0.031101356510096587,1.0,-0.006171932004003925,-0.02126477903415041,-0.006424009974279154,-0.02185836145728149,-0.020009201100128153,-0.021840966291527816,-0.016177964953846297,-0.024368031535100185,-0.012913110366244707,-0.019645331814840586,-0.026236555590638366,0.14300047599788987,-0.030896032454471922,-0.027252961366058186,0.0009370865976621743,-0.034675603355712195,-0.031206528826610194,-0.01035671103903417,-0.009875389139517778,-0.01280213953116849,-0.010936157787909847,0.0003061280187312519,-0.007655823675143702,-0.02996931091011256,0.060907463947854526,-0.0074251247439691016,-0.029228680141815476,0.06175024002881058,0.08913145538506317,-0.004898087581437442,-0.011419891875742584,0.07561807451730666,-0.004860604393997905,0.006514722146645141,-0.017775860170270146,-0.013436608178386274,-0.017478186416619003,-0.028746228597869176,0.09835713921670433,-0.04418638409355749,-0.03159059731331942,-0.012578340694219946,-0.019186485298464673,-0.023096527471786053,-0.009155126822842398,-0.01100788842820825,-0.024263213190202956,-0.016610079232825894,0.017522143028079803,-0.00776084524477918,-0.05261021065150119,-0.02050409436540216,-0.01844974972517425,-0.010149297260414452,-0.01875351478657218,-0.009551602818779013,-0.03209249700673437,0.1310833192716093,-0.006025834206554261,0.014529056116444972,-0.029927648731274705
6,-0.00534465618077329,-0.008067890469763596,0.002050665125461065,-0.007061231466298456,-0.010963118057717252,-0.006171932004003925,1.0,-0.005957257000848012,-0.003740650054278186,-0.010741322799658481,-0.00829962266150566,-0.006344849977420978,-0.01053769244667167,0.007550731957887774,-0.0051561452843174056,-0.012943853173157212,-0.013306521032572806,-0.005053295388844624,0.1186261382446287,-0.008774194722265597,-0.008290167501372823,0.003930012849835783,0.003409024556918434,-0.0027558529680314896,-0.0035617388850086662,-0.0075938489253928425,-0.00534826947648085,-0.005632755700561761,-0.002533897435306757,0.008989080395987798,-0.010390377659405592,-0.007837159216747689,0.007656379229200073,-0.004411338434779802,-0.007971257507729602,-0.010913107727698226,-0.004902820317516534,-0.0076298878049970275,-0.002320383342932528,-0.006094039686499171,-0.001017930929350118,-0.006996284867191664,-0.001049578236442208,0.011832480322025787,-0.007923189072000318,-0.0024066870630016233,-0.016287122369542842,0.0066980125674545084,-0.013850113002906082,-0.004703344063012455,0.002957560700409375,-0.003197944496912639,-0.000445539747657328,-0.008011409894569428,-0.006975768537498643,-0.012274977400245019,-0.01159685933702118,-0.0089707182991546,-0.010930959052271937,-0.003720688569821021,0.007849239168386517,0.002335045456863799,-0.01552901688937834,-0.003811032399713583,-0.00752466966607135,-0.009746797835895977,0.0014460486120225304
7,-0.013647109855536747,-0.027556296551262814,-0.01439115586420452,-0.016710316606105113,-0.02226962468495744,-0.02126477903415041,-0.005957257000848012,1.0,-0.013195335755851051,0.03455093899071045,0.04156352294137872,-0.01867787546280267,-0.03820835572805664,-0.0346052131711121,-0.03248958635496214,-0.001859840327422639,-0.036788231786235324,-0.01721411153831442,-0.050254174803204016,-0.01431686775882559,-0.028518975483756516,-0.06171322667491623,-0.04834113289590833,0.00932847705037219,-0.013804166032704525,-0.025778489665138064,0.007754232083414559,-0.019424068214055866,-0.01033488469071572,-0.04800271846851938,-0.027670169362717136,-0.026662522505252913,-0.004396856417452311,-0.014929022443479474,-0.05305243398277154,-0.034416444224237765,-0.020033040491331092,-0.02557405556097952,-0.008209641562555967,0.011430558497043167,-0.019803680931028037,-0.023546374423162063,-0.027190568610081244,-0.05751717422121061,-0.028451315990095268,-0.049725942725141574,0.12889106681060883,-0.020127331863805747,0.10938339802749555,-0.03578368385602636,-0.01373275054327306,-0.018247792649514517,-0.0330327736965115,-0.010244841495455334,0.029201172472767017,-0.028818119288577238,0.05728138528465042,0.2628027391297545,-0.030258074291892756,0.06531458372663401,-0.023091895651052644,-0.019793456545919737,0.09019064322292049,-0.012880024494562041,-0.023638916577860495,-0.03276683543857489,-0.05535645323285519
8,-0.0068128558533099275,0.022136708010491363,-0.0046027239638757435,-0.013722586579723833,-0.010739874965429356,-0.006424009974279154,-0.003740650054278186,-0.013195335755851051,1.0,-0.013798651773644598,-0.012508873329421978,-0.013994395201398575,-0.012833376989147102,-0.016093647453855976,-0.004115574884820138,-0.016624477778019366,-0.01718773602949833,0.0028200744804754074,-0.01897987701099988,-0.016175179746938752,0.09257969158939894,-0.021945624838659257,-0.020464328170725764,-0.007007204823696646,-0.006065847254550016,-0.009356124642295453,-0.006842175397987372,-0.0058556851572661925,-0.004702721722958167,-0.01750726353977033,0.023616073120049142,-0.007776288201842326,-0.01711423278718053,-0.005432179109883788,-0.009452503386539537,-0.01168454170801967,-0.0076165320173484565,-0.007527778296062064,-0.0030305259346321777,-0.006349984935141708,-0.010905111690363876,-0.008999463072813914,-0.010319447314104249,-0.0232877327292002,-0.001172651542985008,-0.023439253313203463,-0.021258297054303245,-0.005925884658230326,-0.014005854528149455,0.0028266206368243642,-0.005197956790594329,-0.006865422739197989,0.0009445450021425541,-0.010209489805529097,-0.006955235960502417,-0.019655119696464732,-0.03376221689711224,-0.013085524897681557,-0.014049298520793537,-0.00653034770651241,-0.011354840949524742,-0.007637087105694623,-0.02030149831987421,-0.004547584267862715,-0.009242868864777069,-0.008435270790258038,-0.020043979994789615
9,-0.018188273401430477,-0.02907537727474492,-0.015425761259672117,-0.0195513525921499,-0.038578533703593154,-0.02185836145728149,-0.010741322799658481,0.03455093899071045,-0.013798651773644598,1.0,0.0035530364068409115,-0.029458352460069614,-0.04014357316127792,-0.045743889182227535,-0.04697475002057093,-0.008639647276762794,0.10981506236486369,-0.018295009736618493,-0.05676136309424913,-0.039728474454633046,-0.029830139381007037,-0.06975170156626793,-0.05561555341913698,-0.015858894934445124,-0.01710418495177289,-0.027007821866327178,-0.009839659381398795,-0.02022321254308549,-0.013092522589567519,-0.05426054394766054,-0.03643967922689864,-0.013796039430362823,-0.045528794574605944,-0.01581386720103549,-0.05645809012376621,-0.03919826837287433,-0.021098505308416234,-0.026971350666678797,-0.0069156209932788384,0.06481572261179241,-0.03044388887766506,-0.025906587663192204,-0.030338908542853697,-0.06343043593204589,-0.02851440985187779,-0.07688513230665854,0.06590347110544506,-0.02215451742878778,-0.03321583379458175,-0.0394262272976002,-0.015656793162172212,-0.019479457033705204,-0.043476233896527924,0.061327701129852544,-0.031213224676121823,-0.048241991337457706,-0.05344896473528696,0.08856894578450263,-0.031545086874038245,-0.01740938830718706,-0.03203416107925281,-0.022158252834324856,0.6727873877508048,-0.013538002858202629,-0.02077110712798926,-0.029508548548352324,-0.0579645926607221
