,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,1.0,-0.035961890561912596,0.0060120737337026695,-0.024530180254184554,-0.06927650247558155,-0.03634851047838772,-0.08368573145761449,-0.014851169602447607,-0.019647420242738394,-0.062223261189149406,-0.06762711853685843,0.06942023280074362,-0.04956924203265734,0.039406655840798,0.08502540203593556,0.030095918269931358,-0.05894828143848703,-0.046558587253417466,-0.03551384412452244,0.19338220633327055,-0.038192511702244476,-0.07515143745989783,-0.061540584240998945,-0.0004702386029707601,-0.034997212682988416,-0.03333456714828988,-0.025239525914630905,-0.0410537796202954,-0.01806548505041174,0.02315041278950498,-0.03413382977699245,-0.03618148642345275,-0.018033843974993954,-0.0203743783753809,-0.06930354896894123,-0.012871326280262203,-0.026953266239839003,-0.034308642079842626,-0.023021062642243555,0.024621158306861575,0.02171253275168068,-0.005710928851435072
1,-0.035961890561912596,1.0,-0.01644453479094323,-0.015323621825902665,-0.040023553550370516,0.13471793402449705,-0.04938459599495505,-0.02933420036947476,-0.012532606244360138,-0.041860900925132255,-0.042840755392976215,-0.03310213399358192,-0.022573183588688185,-0.023483287652537543,-0.024168396538346917,-0.02951282700291074,-0.03566941623466979,0.142419493064042,-0.040637901245888536,-0.050851294002693406,0.034410001228857456,-0.045523051717257616,-0.04323880847110195,-0.014653005895066405,-0.013193241625232898,-0.01822283859823566,-0.0007916714511218854,0.02344455461864606,0.07802992234706008,-0.04024212014376819,0.1009681528104991,-0.01374548720131867,-0.04159295422359401,0.01837992220605565,0.09859856158042116,-0.014857024301386582,-0.016509648935453536,0.07476178180194863,-0.013790910157144745,-0.037535829514558916,-0.02403183769277762,-0.014036058481255383
2,0.0060120737337026695,-0.01644453479094323,1.0,-0.01122929007380839,-0.029668471316043867,-0.01682879325930467,-0.04331853874931644,-0.02097235877370711,-0.00484825966492097,-0.03135869618780645,-0.033894400966058724,-0.014320985434557676,-0.022565517245307858,0.10811540306226917,-0.002241834340253441,-0.026014253502518882,-0.026781994295520167,-0.02446781982562845,0.029106082607728567,0.025906901172079708,-0.01755750871865811,0.0069348198141179086,-0.027001506470640035,-0.010842299732517637,-0.01679140797678443,-0.015384220147085802,-0.012326438536332755,-0.019911715620021996,-0.008383879598116964,0.14885498114187717,-0.0050243215516402725,-0.01679888588936849,0.05923180489133387,-0.009806457876874885,-0.03262454631587244,-0.01115579752927348,-0.012692780949520352,-0.01580081990326438,-0.013081303063920791,-0.016948452404409037,-0.007717990341196808,-0.020264966930557973
3,-0.024530180254184554,-0.015323621825902665,-0.01122929007380839,1.0,0.06347951130486956,-0.010822479683279797,0.008225922017573007,-0.01977327333892353,0.03207450158865818,-0.029041694434491352,-0.031837985120658364,-0.020422491942481445,-0.00814251080209535,-0.014687565007989841,-0.019858044396193836,-0.025261147016681213,-0.025396348748217078,-0.02238084479102817,0.01254272604467403,-0.03350831773910434,-0.01602249260239875,0.09386766071488571,0.051199620885117425,-0.011055168632054059,-0.01494161527220466,-0.013986378772244032,-0.01131855928910407,-0.017545817618940626,-0.007745584507906495,-0.0006531015420971711,-0.02041972390277294,-0.01529411850283375,0.03109966176766608,-0.008675170685286922,0.010243559544562467,-0.009568952399264693,-0.006101720903458379,-0.01437950079883853,-0.011660857534369,-0.030447136452386905,-0.015963947662478148,-0.011319384575891848
4,-0.06927650247558155,-0.040023553550370516,-0.029668471316043867,0.06347951130486956,1.0,-0.034087292657836325,-0.017531308779287175,-0.057495696390571685,0.03665252999573337,-0.08408073013835199,-0.09267181540982466,-0.053395721795672826,0.09032450161362625,-0.027196825943592975,-0.03020784141784601,-0.07297825994055032,-0.07327890170122078,-0.03240724350945319,0.15778283658521663,-0.03768900486420148,-0.04454317778420788,0.3634172519017458,0.1695267865985267,-0.03224822016412195,-0.04312748363632948,-0.04057532863415297,-0.03294449022856956,-0.0472891775359683,-0.021653912832311127,0.0831742573925124,-0.02324925280586526,-0.04409215347799039,-0.038446754189713106,-0.02511712735946143,0.16792236379716968,-0.02612255789223974,-0.020625209160049916,-0.038895949182082515,-0.03173240060468463,-0.08194558426190712,-0.02540844879502683,-0.02253412119517104
5,-0.03634851047838772,0.13471793402449705,-0.01682879325930467,-0.010822479683279797,-0.034087292657836325,1.0,3.954563301068184e-05,-0.02980992828057153,-0.007177644340121131,-0.03970045319947127,-0.04695379879606344,-0.0325838294243638,-0.020140389563911846,-0.023382790134418976,-0.03158999770867057,-0.03644715002801865,-0.035722079208633475,0.021293841175240295,-0.040899053118008,-0.060740908125916385,0.15813104486706,-0.0434663270709561,-0.0404315369919986,-0.01627548620402643,0.019620094978087855,-0.010714645607860573,-0.011905094582322686,0.053282618312089206,0.001125988578977429,-0.04061849436785632,-0.0007948918625640521,-0.015016689744764763,-0.037527803689012484,-0.00014126302434869405,-0.011467406301485395,-0.013236918546084098,-0.012097423008791262,0.1066360050833387,-0.004792019824710814,-0.04184559196549998,-0.0240460935510156,-0.02164279766481019
6,-0.08368573145761449,-0.04938459599495505,-0.04331853874931644,0.008225922017573007,-0.017531308779287175,3.954563301068184e-05,1.0,-0.04798428590232553,-0.009243011759650597,-0.08497501840471611,-0.12116270996320436,-0.04591513400524641,-0.05585372192126109,-0.0630523434576344,-0.060177897979597696,-0.09069754409600328,-0.09704710609568454,0.0032186342466363972,-0.041843577821991426,-0.09857141853824716,-0.0609126042039423,-0.02522703516006691,-0.01265716813622402,-0.03810774552743976,0.06784997176531002,0.04471274176358142,-0.028111180107832326,0.004444331839744034,-0.027218320077689945,-0.06565618027257855,-0.06394548755037777,-0.00025878855660456217,0.013856686948421695,-0.004799643849375943,0.008566382401739361,0.05982605387152987,0.04665601802118151,-0.033739267976456544,-0.02819974938871379,-0.08590149768423105,-0.06177375981415856,-0.02908685939630592
7,-0.014851169602447607,-0.02933420036947476,-0.02097235877370711,-0.01977327333892353,-0.057495696390571685,-0.02980992828057153,-0.04798428590232553,1.0,-0.013805202708443164,0.07811512115762359,0.11227532588608208,-0.019063920488549137,-0.040451031199218605,-0.028534453596425383,-0.0330148189268082,-0.0031281323415330922,-0.038866271618978585,-0.02584856951143658,-0.052273281559653516,-0.05493248610105381,-0.0313417557075852,-0.06490678821126108,-0.05087620981863484,0.009498331587307752,-0.027829502420861442,-0.02712136206986372,0.010458916761356516,-0.03423259385865692,-0.014719614618345353,-0.050626292732164645,-0.029279008786370974,-0.027758600562144027,-0.00229174314427458,-0.016960088257882727,-0.05481644739175383,0.07088347923626129,-0.02210327046901522,-0.027342353188646598,-0.02302340799483379,0.12402086475568468,-0.020667992437134346,0.005007781857074001
8,-0.019647420242738394,-0.012532606244360138,-0.00484825966492097,0.03207450158865818,0.03665252999573337,-0.007177644340121131,-0.009243011759650597,-0.013805202708443164,1.0,-0.02251317084871,-0.026600617216629742,-0.015839758144775472,0.06519058670714979,-0.012344309712067967,-0.011175950228173439,-0.020998418191252803,-0.02085295780620015,-0.011650032753670228,-0.006202812819990682,0.013575362721121337,-0.011157879041833097,0.05124266430955832,-0.003604798562266362,-0.00837580669699833,-0.012354762277318139,-0.011789369727226242,-0.008470049159179802,-0.013203984761817854,-0.006547350236724048,0.002871223318036668,0.013489000978819613,-0.011471277098523951,0.015378517055077211,-0.007600178515582279,0.027276646565775872,-0.005837795273750891,-0.005531215981189103,-0.012152580625935074,-0.007522026663459734,-0.0011661410406947053,-0.012598372550180094,-0.006954843974491448
9,-0.062223261189149406,-0.041860900925132255,-0.03135869618780645,-0.029041694434491352,-0.08408073013835199,-0.03970045319947127,-0.08497501840471611,0.07811512115762359,-0.02251317084871,1.0,0.10791207597156287,-0.028988855248716368,-0.05907793145472398,-0.04406226911583194,-0.06786686822027099,-0.020828539457572084,0.16944525279267242,-0.04757060413601701,-0.08209390222134394,-0.11582908539479538,-0.0451897862586529,-0.1008582093073533,-0.08042123622354512,-0.021001192514363415,-0.017554278354854916,-0.039098392414792585,0.19161469050593294,-0.03179344782916288,-0.020976078808094288,-0.08073376176334585,-0.04938537073071493,-0.02899710763937547,-0.0606252906596923,-0.0240228863538637,-0.0804993221433409,-0.023728641694648934,-0.03204836283225128,-0.03936751634947566,-0.030934167874152516,-0.044270763730547835,-0.044565191461763104,-0.04710562786469562
10,-0.06762711853685843,-0.042840755392976215,-0.033894400966058724,-0.031837985120658364,-0.09267181540982466,-0.04695379879606344,-0.12116270996320436,0.11227532588608208,-0.026600617216629742,0.10791207597156287,1.0,-0.06137728940975984,-0.06461793516752184,-0.0472252706147651,-0.0693321460823193,0.0430177136018191,0.2558015845013916,-0.062344074797382715,-0.08865684659737992,-0.11396009780260027,-0.049331977726278994,-0.10817834030309376,-0.090707316107524,0.005886124628963363,-0.044162248719495534,-0.04286420129557303,-0.02877673635860868,-0.053990496105842244,-0.02304091888562066,-0.087506431742764,-0.03857623843104052,-0.0452905504711861,-0.07599820389024031,-0.025755285726310258,-0.09071173692742929,-0.030558635665339742,-0.03546869728551043,-0.043598607129078315,-0.02171778485602904,0.030555377924462144,-0.046536399838945,-0.045729576850177936
11,0.06942023280074362,-0.03310213399358192,-0.014320985434557676,-0.020422491942481445,-0.053395721795672826,-0.0325838294243638,-0.04591513400524641,-0.019063920488549137,-0.015839758144775472,-0.028988855248716368,-0.06137728940975984,1.0,-0.03602147824099858,-0.005019118444575477,0.04806047054026682,-0.04100849556946186,-0.05207494233898438,-0.033495006166463934,-0.009440705063355644,0.03924100089057734,-0.034271578500651156,-0.05750394654179243,-0.014120509695257976,-0.019395136481048635,-0.03458130151876128,-0.03096552323726073,-0.011409308746923263,-0.037736614969532956,-0.016911598187022737,-0.009144012666659346,-0.024108609552956364,-0.03075594339071927,0.06047285865266945,-0.019754224565112728,-0.05222733029401724,-0.015273996776380843,-0.004638431704191249,-0.03184440021519413,-0.02595060708925504,-0.012196639950070837,0.054250611303963865,-0.02848537872167367
