,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.0,-0.07850139454161299,-0.04269077320946257,0.04686781664236173,-0.14446233013008367,-0.09057001235610378,-0.0013598326592093642,-0.07489290619581926,-0.07816324692941201,0.028734479897433822,0.016343004052243197,-0.06336704937232135,-0.08744940263339523,-0.066206432804562,-0.052106613254530865,0.022862392907991438,-0.1118831625827305,-0.06287566779994412,-0.10403119503577948,-0.02434699992967662,-0.013286923951419553,-0.17723317497970148,-0.10099181925827083
1,-0.07850139454161299,1.0,-0.03916329489680047,-0.04196712211930735,-0.06292435429228227,0.12836156575440277,-0.08392309285187619,0.06727517405373441,0.06660194314158302,-0.06058701551494564,-0.0775853771738329,0.011442629259203134,0.041801974801781584,-0.054680154973286065,-0.03855729846966087,-0.0684388551318515,-0.05680474522850256,0.02503108204926584,-0.0703712342409753,-0.059715954282325935,-0.03844679801088077,-0.09645193130450389,-0.06840346446510295
2,-0.04269077320946257,-0.03916329489680047,1.0,-0.022695649013869945,-0.0582703193049356,-0.048371821399217085,-0.007220796249492815,-0.046575024063979335,-0.03309781408333693,-0.06255553037269501,-0.06315732430204557,-0.032842371815039365,-0.045675664431873694,0.17053589483073517,-0.011335226565582944,-0.04765473807025351,-0.05005731006994756,-0.0485539310190828,0.034791664101172036,0.0037669923358580513,-0.032419916206741325,0.02047218959567671,-0.03425016450531901
3,0.04686781664236173,-0.04196712211930735,-0.022695649013869945,1.0,-0.08088802758427971,-0.048087742846744747,-0.02900674793698237,0.010972216430597669,-0.04047925143492681,-0.0416218916987858,0.015173760505961354,-0.03705996951363954,-0.05217355102133016,-0.02926304700554097,-0.021196672513748002,0.06518500714047124,-0.06163773703608841,-0.03344184472233053,-0.06253425463074269,0.009462885459100692,-0.025159033572459345,-0.09530071019903799,-0.06264664747905618
4,-0.14446233013008367,-0.06292435429228227,-0.0582703193049356,-0.08088802758427971,1.0,-0.06378005590834115,-0.10681212385274952,-0.11111715315262094,-0.06893097706809875,-0.13720786097073057,-0.14993956284687976,-0.061118209127795635,0.03734904301446915,-0.07246429757049339,-0.06211063170276086,-0.13761094941560825,-0.10978426787998483,-0.08700654769588684,0.08109806152712196,-0.10698034147070752,-0.025138373137715875,0.3039296861662852,0.16692005309030378
5,-0.09057001235610378,0.12836156575440277,-0.048371821399217085,-0.048087742846744747,-0.06378005590834115,1.0,-0.09408541870051253,0.07249604412060034,0.11766527474074366,-0.059616564223566794,-0.10306874299209662,-0.015634673338866777,-0.019057692800963394,-0.06573536781311354,-0.050084364758712356,-0.0722511890375729,-0.07044877877663205,0.010878193552617075,-0.08450788164389264,-0.07585775812540722,0.0444333249855069,-0.09860377521226289,-0.07445757657521936
6,-0.0013598326592093642,-0.08392309285187619,-0.007220796249492815,-0.02900674793698237,-0.10681212385274952,-0.09408541870051253,1.0,-0.10349026585208712,-0.07249868221528896,-0.11740097972061957,-0.13172532884265567,-0.06908771366212377,-0.08345279806122077,0.0170801830323646,0.06990661669220405,-0.07710621923182856,-0.11248503370456338,-0.08901523874570699,0.00047225204698256307,0.0645162900684379,-0.02485965940317845,-0.11556026757947914,-0.03217539659894943
7,-0.07489290619581926,0.06727517405373441,-0.046575024063979335,0.010972216430597669,-0.11111715315262094,0.07249604412060034,-0.10349026585208712,1.0,0.06131495390514351,-0.0982593114357421,-0.09070027694618951,-0.039437503696857674,-0.013387328014641115,-0.07711237989011711,-0.06254484244180464,0.012471967479439554,-0.1022158747393191,0.018473508057676856,-0.10223187078988755,-0.07195840512011464,-0.03903974307575542,-0.13049712283798895,-0.11817722562916459
8,-0.07816324692941201,0.06660194314158302,-0.03309781408333693,-0.04047925143492681,-0.06893097706809875,0.11766527474074366,-0.07249868221528896,0.06131495390514351,1.0,-0.06615718427139286,-0.0693403079423115,-0.005321546289454391,-0.025591608718759883,-0.04699579877206427,-0.0435934405121809,-0.05940341532483085,-0.05080849219930693,-0.02738434695198127,-0.06104050584971498,-0.05191238755562391,-0.052709709223242356,-0.08781218654290976,-0.0630775821703273
9,0.028734479897433822,-0.06058701551494564,-0.06255553037269501,-0.0416218916987858,-0.13720786097073057,-0.059616564223566794,-0.11740097972061957,-0.0982593114357421,-0.06615718427139286,1.0,0.18148557402907273,-0.06058758481856917,-0.09081501677039003,-0.08337340947974603,-0.10144759886656912,-0.021353706139646624,0.1325726823782375,-0.04825226415032441,-0.1274653360856181,-0.08905473534671755,-0.06606594606744265,-0.18749077609242248,-0.11381595774159589
10,0.016343004052243197,-0.0775853771738329,-0.06315732430204557,0.015173760505961354,-0.14993956284687976,-0.10306874299209662,-0.13172532884265567,-0.09070027694618951,-0.0693403079423115,0.18148557402907273,1.0,-0.06646404759749822,-0.10327942970315773,-0.07864570177427793,-0.10190900753090468,0.11481119118822494,0.2121600018518518,-0.09677967409581986,-0.13197791533097347,-0.086486913615776,-0.11241404106198927,-0.2015592443988831,-0.12408749749569448
11,-0.06336704937232135,0.011442629259203134,-0.032842371815039365,-0.03705996951363954,-0.061118209127795635,-0.015634673338866777,-0.06908771366212377,-0.039437503696857674,-0.005321546289454391,-0.06058758481856917,-0.06646404759749822,1.0,0.01238564175131844,-0.045848361079237954,-0.04974338815358037,-0.06245609433473576,-0.04780093333338244,0.017164541012491215,-0.060278670011413904,-0.04978699496757774,0.01805765697161686,-0.08485074122961322,-0.05645362980623034
