,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,1.0,0.037601584454154555,-0.007285671259076379,0.00036143299414965937,-0.014269392480509437,-0.010355698194893213,0.0100872525932956,0.06433266283522496,-0.014378078967682974,0.0036466366557774722,-0.007327523168864143,0.018931052705461065,-0.020081108985757365,-0.01573471127889115,-0.0030318561708360743,-0.01993796053513057,-0.006030566058097955,-0.006271190274643939,-0.004531531493701568,0.018973280928453726,0.01911833963205603,-0.006558314718489651,-0.012195653328523555,-0.005524683085028293,-0.009787200512991125,-0.014399184558064004,-0.005692991886589287,-0.007024929604574972,0.03401245442262909,-0.02150252032216198,-0.0172042821387557,-0.012013148767859982,-0.008563947273348317,-0.0037704064335242846,-0.023731669188039314,-0.01171610345074844,-0.012281157765495331,-0.014157764044121269,-0.004524540835809872,0.00706706209427019,-0.013957746880342712,-0.012390964409296844,6.079807256529138e-05,-0.006920386101033937,-0.012895728507739028,-0.008565903367165183,-0.011559156005738742,-0.011596321459215934,0.004896434210445532,-0.02105035228229691,-0.006668312117579619,-0.009255660628035838,0.004735553959738436,-0.01495949437595354,-0.0032255391626972575,0.09586790260994235,-0.002356558354500794,0.027560767703378085,-0.008627180060789625,0.09219797396743051,-0.001390845514091966,-0.007240950570693842,0.010524672098330905,-0.007234042389874058,-0.001457839393097511,-0.008059012956940212,-0.027309550473615975,-0.013676415058140013,-0.012447766193268234,0.00782282353293649,-0.02496674363143827,0.028562481761881312,-0.008837723939263988,-0.01414459134330747,-0.0062115670103807825,-0.017606847314069154,0.023166151818782562,-0.005697238364982109,0.0005627207577315471,-0.015355178265321491,-0.009503681449468768,-0.02262130461332581,-0.00888071524241357,-0.010516298992286083,-0.001799106806007359
1,0.037601584454154555,1.0,-0.011037616055785557,-0.013415842880060017,-0.03198856157036908,-0.018046059265733112,-0.027493020383216354,0.2495995725543045,-0.02458091147149232,0.08126091064470939,-0.013780215201908096,0.009987256273693262,-0.032030466118917966,-0.023604226435342695,-0.02379083110474766,-0.0025919606160816327,-0.018532994563401968,-0.014054862452634174,-0.007726065497836498,0.006716215237361638,-0.0047620844135612996,-0.01114568984035863,-0.0440940540044822,0.013528662824600149,-0.01614650492855246,-0.01942639407882353,0.07082201530771323,-0.011608335571326766,0.1401253635421703,-0.04170659638607742,-0.02265275353856943,-0.01420145086194501,-0.013761590234043733,-0.012660503992677378,-0.043727381548499235,-0.009909371130363494,-0.028745906587177062,-0.02201565259479564,-0.007017325812264578,0.00038278126672783644,-0.008114906756764274,-0.01981695921571896,-0.013041787833223305,-0.011203146948386016,-0.02376560408476147,-0.011826992389239309,-0.02749545387160511,-0.017107990058854397,0.09891477343304397,-0.022587066121287004,-0.008952163511403433,-0.016058942595722304,-0.05477697277410842,-0.017854994665734123,0.03466830529426434,-0.017103042831649762,0.030379056624631896,0.09343238482647202,-0.002742044708340651,0.07565901478627633,-0.02344487448189967,-0.02634886260821786,0.09384260853393767,-0.011183796629724997,-0.017261051724124447,-0.022635915699915528,-0.046706345317126585,-0.018815694177885905,-0.007550897011670384,0.05339341877421231,-0.025672793719304608,0.006323701518063016,-0.013938779877212572,-0.021742442999832266,-0.017142667773266198,-0.03019339403116291,-0.045356824528735865,-0.04483700936201397,-0.007221669207792977,-0.02375504756109209,-0.019510980777967913,-0.014393789413508485,-0.014601578453374767,6.451621308275812e-05,-0.009141478588468477
2,-0.007285671259076379,-0.011037616055785557,1.0,-0.0062854778263063925,-0.014337206491697079,-0.007833433852668222,-0.00547313157186487,-0.012216107669045708,-0.010674670756908283,-0.01310686868457811,-0.005564689229382828,-0.016511784776321377,-0.013829718610287218,0.04262438141322684,0.00635581890312022,-0.015730082430816486,-0.010063015153392854,-0.0064655068989466925,-0.002922454667493672,0.008380982906188203,-0.0063159643967001175,-0.0044377432324597,-0.01749190096754405,-0.006424415231787476,-0.007131555461416027,-0.009559775842426774,-0.006271286588669308,-0.00603557786411878,-0.012003041858656856,0.08404776372600611,0.010711422069764866,-0.008202653057425617,-0.009160894945057618,-0.005572370578345168,-0.02025325512253591,0.14157169312119466,0.025701257891552653,-0.009633289885714462,-0.002923091625021171,-0.007615289751616997,-0.006920126555880013,-0.009057908530939242,-0.01409210683132547,-0.004393646002230449,-0.010585348537383115,-0.006061717861869315,-0.01350987488822857,0.5064372143579308,-0.016781502450448266,0.03431884850813689,-0.004257276133840829,-0.0064879866829012055,-0.007553849605998046,-0.010077058777699786,-0.00571480953134581,-0.01909712558678265,-0.019805305624234007,-0.017133091893494844,-0.01201659145804973,-0.0064454181552241075,-0.009558412356278526,-0.004845871567828461,-0.020358394217673166,-0.0048539741880339535,-0.009494860073121466,-0.011913453483097566,-0.0178604545396688,-0.011523397291521019,-0.014776654178927172,-0.02669933331846155,-0.017032753806731145,-0.010032295287877614,-0.006163952800471551,-0.010211152808942487,-0.00749890181067022,-0.00340751869949719,-0.009995614669638109,-0.022778091689141307,0.002496591547505495,-0.010260560763051152,-0.003579419685590108,-0.020631635982540433,-0.006622623727185009,-0.012121018240792151,-0.004168927250273376
3,0.00036143299414965937,-0.013415842880060017,-0.0062854778263063925,1.0,0.02053339823499503,-0.010194875111073995,0.07443856029459814,-0.013801312578296653,-0.013853225790823995,-0.01650185131629656,-0.006876143555770898,-0.01495316694565139,-0.018210278044829123,-0.012814934768507478,-0.01839154089651566,-0.020676937744716316,-0.0011244935804702108,-0.007762698675196742,-0.004220789946102958,-0.019185868845729082,-0.005975315258913502,0.0032832933477937045,0.13285359841707156,-0.008815708783370558,0.004640413669988878,-0.012316589159814898,-0.008645580416562096,-0.006648068974159531,-0.005548614972920667,0.0021402640425862685,-0.01743950065278428,-0.008627716162714866,0.005497409203529624,-0.007115206531667336,-0.006384020143033657,-0.012525937056334875,-0.01588439956864604,-0.0123739559771022,-0.003991837059152451,-0.0031237281007897126,-0.011615363675816805,-0.010961572492702097,0.010117417215114041,-0.006386196667128212,-0.01171745063117008,-0.007910241158666344,-0.01345790837073945,-0.010369113310214173,-0.022981161492916187,-0.02065279389047485,-0.00430597477822447,0.011513175523960266,-0.015862311259604238,-0.013344510583456986,-0.01031206651358476,0.014338895349873166,-0.00754109092797595,-0.017772245371398737,-0.015120428602678121,0.04228632120059012,-0.00743963081917374,-0.007517423642721058,-0.023663901342975587,-0.006273208891392636,-0.012006952481658967,-0.013320555065368847,0.005083409947802435,-0.016840469006920912,-0.018218064778980036,0.009270314302469908,-0.02240540739704152,-0.01327081182142274,-0.008005215573173075,-0.012796523606366982,0.0023008099623534374,-0.004196219617561839,-0.011779409718980734,0.031210251778581683,0.004123370139845089,-0.013471065955721501,-0.00994657791449749,-0.027087787555066252,-0.00818385033682203,-0.012710917404477853,-0.005018568130669528
4,-0.014269392480509437,-0.03198856157036908,-0.014337206491697079,0.02053339823499503,1.0,-0.021345165762821507,0.006724932303097921,-0.03338203183979989,-0.030407125957918425,-0.039643105893018296,0.04709050502772932,-0.010067202467932345,0.057353571802053666,-0.029581327185672246,0.061675916482635935,-0.04945569058495577,0.10688699478808533,-0.015606793259571492,-0.006248622978626349,-0.04454978431251039,-0.008799401518090489,0.06913779742599073,0.050796291747100375,-0.020568276799961246,0.0786002292503843,-0.01828509251223112,-0.019945941843327573,-0.018068175144998932,-0.01935746883670352,0.028056809086108178,-0.03260536636035627,-0.01749500654860567,0.0230774665167233,-0.010782226846814576,0.06929871258152166,-0.024031585944933626,-0.0350922296122356,-0.024788076088876905,-0.009169940507259701,-0.02280719790569906,-0.023522540252667826,0.02323786307053035,0.11336371835512249,-0.014610815593492043,-0.028280025007846956,-0.014845162649749237,-0.03283296125900996,-0.023593547563467675,-0.046395087148911746,0.04291542278292498,-0.012986204077133995,0.008030379785375739,0.05339210928892125,-0.03060234428247977,-0.024839741916471415,-0.02889348991150926,-0.051331307254866974,-0.04968626337694021,-0.037449452017423154,-0.016262797233539905,-0.010821803691391785,0.008139547115528736,-0.06188411468435711,-0.013850651420125816,-0.026670516111151316,-0.03539512992853279,0.035648424349036735,-0.026515442141397224,-0.04251208990631769,0.07040665539697652,-0.0516397156499684,-0.02078096750163278,-0.012056335573529642,-0.026695116480438905,0.001112324925817463,0.0011562093186718997,0.1230360150451395,0.08383987084320721,-0.00020128142631209,-0.02925767295012119,0.040784987165288035,-0.06346447000421701,-0.020086076782625712,-0.011357698726130445,0.012695032117434064
5,-0.010355698194893213,-0.018046059265733112,-0.007833433852668222,-0.010194875111073995,-0.021345165762821507,1.0,-0.017562134618070067,-0.02078597227431149,0.0011813255597529241,-0.020878169097342372,-0.009661272880770736,-0.006615783457071751,-0.015896519439589564,-0.017357487890338988,-0.012585136253014616,-0.01924240544474526,-0.01821979247641324,0.14231072669434994,-0.00529817727368801,-0.026861050608646957,-0.009152534820914044,-0.007946026977204155,-0.03186550496466241,-0.010174911320149308,-0.009547534337079248,-0.012621229651868064,-0.010695620889839566,-0.008143316392905284,-0.014899850919027631,-0.03043045592021327,0.06108443732471512,-0.007492330332308999,-0.014260789748185908,0.062395969274155985,0.09174868317517065,-0.018378534395336425,-0.021375331778195,0.07695528442660587,-0.004767326339357248,0.006862595604502955,-0.017441314870284327,-0.013450532538918456,-0.04784571453091525,-0.006578674365740398,0.09858322464403303,0.014116373877219295,-0.017292926430865246,-0.012802565380997399,-0.018198783751952143,-0.04325480654875577,-0.008855269773879692,-0.011091356147682817,-0.0356436831780166,-0.01628412769245641,0.01840312778937981,-0.007132094243557911,-0.031056501619923398,-0.025100423291805406,-0.01332590640183388,-0.010015524013918347,-0.01971274665725877,0.005939647314782079,-0.03189642453429607,0.13138300795938251,-0.0057926840659384415,0.016156102934207505,-0.031135014968937308,-0.0042046089231277985,0.031875383625648165,-0.04221238718991038,-0.02581439705065031,-0.018394617208476124,-0.004186595977413611,-0.006674936902550209,-0.011192049507545349,-0.023063815140258292,-0.031169865612156365,-0.027752942172180932,-0.005612565235058209,0.4006711674235567,-0.023377786066975204,-0.031199864212411752,0.0012113160681774975,-0.029374437986540606,-0.006928367921179053
6,0.0100872525932956,-0.027493020383216354,-0.00547313157186487,0.07443856029459814,0.006724932303097921,-0.017562134618070067,1.0,-0.030237603390277146,-0.026465569936184388,-0.03248165327495634,0.016569848773221624,-0.035412988028353284,-0.010684440122098474,-0.023715107221359936,-0.007143391077181315,-0.0400261222828681,0.08312820425770683,-0.015885868251069905,-0.005506136325803046,-0.03728020438298582,-0.009967436249781704,0.006904775167236008,0.4434923309759018,-0.017410122223238574,0.00046936649074220656,-0.023796731989913694,-0.016921678371820854,-0.016010188287245104,-0.02082668714836837,0.024262517689891083,-0.027746902092953673,-0.02023073695482619,-0.011984438428776308,-0.01224782073220798,-0.004938098592434089,-0.014161472610760681,-0.021804500130320988,-0.022693660527331308,-0.007634142930176495,-0.019074120290726616,-0.013825940273786133,0.0019280250165770087,-0.021134995073374553,-0.012061130346062824,-0.024165234316845773,-0.01407922107985594,-0.030271553497210276,-0.01487332434554488,-0.04400862003833927,-0.013247051840928241,-0.010188782414820142,0.013104496209428926,0.07776024905183601,-0.025142981987953374,-0.025501574200597857,-0.020765254693959984,-0.04641689047680293,-0.042954942842726065,-0.03206843887252066,-0.014014544681139253,-0.01916994389053132,0.06868125817658105,-0.050874217680329195,-0.01208838246883628,-0.022146944690780188,-0.029675540975985678,0.08361583738163685,-0.018833316820455966,-0.03533372842929604,-0.04158569852672517,-0.03936994619206747,-0.02545587447405448,-0.014802403768348819,-0.02515411480116692,0.025039738642790826,-0.016998558444727033,0.021857859351565586,0.04137615702666312,9.644095306204198e-05,-0.025615948157961886,-0.007168864238759906,-0.0528712396150124,-0.01698975007342155,-0.026692559997543934,0.013590715253113872
7,0.06433266283522496,0.2495995725543045,-0.012216107669045708,-0.013801312578296653,-0.03338203183979989,-0.02078597227431149,-0.030237603390277146,1.0,-0.028581630705964728,0.03570284680080631,-0.013683094504617814,-0.02232849294983574,-0.037940199247405076,-0.02693086954621781,-0.03227738284725841,-0.0030219796384773024,-0.015275332288071639,-0.01696919937973563,-0.008542504198919713,-0.01437108664463118,0.006453651342412771,-0.012969466611192233,-0.04735343000781375,0.008926945410409691,-0.01946633223943453,-0.02530075361847263,0.006595825631722658,-0.01149697725476059,0.04716481666980436,-0.04757024262391609,-0.027549380416808704,-0.019027279762529593,0.0295900702042181,-0.014717643182053123,-0.05267942505889901,-0.022892921474805226,-0.03397081818874005,-0.025040944638811555,-0.008122779363661485,0.011063214460278976,-0.019719893459685653,-0.02353711622292819,-0.0028675909529249726,-0.01296494311666672,-0.028154399560476294,-0.009600731929321,-0.0355780685553702,-0.02062440110642875,0.10935566024039405,-0.0498401335146631,-0.013849393947841257,-0.01811405004014657,-0.06184658790500806,-0.011573345576677423,0.029137164249879905,-0.029357001742114787,0.03200820658372873,0.06834823645839128,-0.02337202984663225,0.06539841985465196,-0.02704987703378499,-0.029924697583722064,0.09148009354744535,-0.012777231831124423,-0.02360486445363033,-0.031780475450516786,-0.05487948139944359,-0.03349230323974971,-0.021424797949873065,0.053263329113704405,-0.03658683879937136,0.033619653904334315,-0.01619645961288187,-0.02630350922527136,-0.019682793363134138,-0.0322125157792705,-0.04996157043717879,-0.05644815543665292,-0.005002393584651255,-0.027189998120873825,-0.019153644812486152,0.12818484789708923,-0.01773326240933582,-0.003408780315247678,-0.010097492000079865
8,-0.014378078967682974,-0.02458091147149232,-0.010674670756908283,-0.013853225790823995,-0.030407125957918425,0.0011813255597529241,-0.026465569936184388,-0.028581630705964728,1.0,-0.02876794928749199,-0.013291122456496095,-0.03369650849016112,-0.025393228286557278,-0.023768232945797406,-0.03227050277158217,-0.029294868122711266,-0.018272478506016855,0.004046849321621202,-0.0033463317565168935,-0.0367377915226421,-0.01177677422253309,-0.010652407810041039,-0.04409979652439928,-0.015285794069666861,-0.016781801511839493,-0.011058725904991061,-0.014795604597761445,0.002443851872289033,-0.02572369182056535,-0.039268825711565515,0.030699993646639917,-0.0178668317639964,-0.02012127843845674,-0.01140429683497569,-0.028964312529565262,-0.024846773546233665,-0.022674441311379544,0.05875083379712305,-0.0064785876968095095,-0.013662880906381993,-0.02368354867489094,-0.018216805583799806,-0.06259735861009552,0.16950306958622274,0.1655219699827558,-0.011882429038639319,-0.010895045361267928,-0.017426945525246495,-0.03256925351100499,-0.050939166065038066,-0.00882366564611094,-0.014849398899384783,-0.04894208961100443,-0.022177446350480516,-0.021169380811992797,-0.04030236877376149,-0.0472670796185164,-0.03821703824987065,-0.02546013481958076,-0.013719713137431613,-0.015323824278805638,-0.018005436940993887,-0.045100473085101546,0.003920110878024718,-0.018927505266205964,0.011346502844262179,-0.04268535436196168,-0.0063548937856809495,0.06961369184107011,-0.05217021387201567,-0.0370056279421184,-0.02514524783602606,0.08098833848273708,-0.010884707393897675,-0.016144852802595352,-0.013255582158213063,-0.04131982885221151,-0.045945411942239556,-0.007699841831641007,0.08286481128447817,-0.03223221070947889,-0.04657838509878358,0.02176473298901818,-0.03979577527325141,-0.009473815723510404
9,0.0036466366557774722,0.08126091064470939,-0.01310686868457811,-0.01650185131629656,-0.039643105893018296,-0.020878169097342372,-0.03248165327495634,0.03570284680080631,-0.02876794928749199,1.0,-0.016263592074768303,-0.03861222516913185,-0.038271917330973126,-0.029002656091654106,-0.04524483706951987,-0.022681982933653415,-0.030398703891018057,-0.017288550897530255,-0.009091081581531196,-0.040995815588999424,-0.010368598281550486,-0.01332951056591087,-0.0518676080483012,-0.015407272618521817,-0.021008762536908112,-0.025530542002512854,-0.01451605500927582,-0.015782716663137988,-0.008072785738547875,-0.05120648909477314,-0.03523823766176809,-0.021711365374576075,-0.0241929889192572,-0.014864583709727415,-0.05389516531059546,-0.03023461536373648,-0.035913892159387464,-0.025509482427673345,-0.006202652157166238,0.07786529221620404,-0.028844117306438384,-0.02431747244602891,-0.07681162916865404,-0.01303160167261764,-0.026945486948193872,-0.013700849648596788,-0.0348940786357769,-0.02132740756973668,-0.03666381796776377,-0.07458119781442954,-0.014517598492256732,-0.018578334572093756,-0.06653480920960207,0.049055895614870615,-0.02846099833963601,-0.04547249681285778,-0.05309066112725015,0.25473106621889086,-0.027688989599775893,-0.016554436861052506,-0.03130069055488768,-0.030363457824579693,0.7181483435765221,-0.012939675747140639,-0.019930750690704963,-0.027432693970954047,-0.05499395670545608,-0.035423409975986975,-0.03639442185365646,-0.06535666458455541,0.12575704383590697,-0.020771547522609048,-0.01641478516118466,-0.014076082824338863,-0.019958767491385903,-0.04374855101767798,-0.05395218750921482,-0.057870052800367035,-0.009352021483093177,-0.027620716855481807,-0.021427267548723806,0.05450089889617935,-0.01814164487092324,-0.04335965441646024,-0.011481330428242276
