,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1.0,-0.035071482783015556,0.0059685019762242015,-0.02735685708590007,-0.06969987119974466,-0.036918964166673625,-0.07005788220284616,-0.014563089231130399,-0.038749403100554025,-0.0615930955781786,-0.06813635417228586,0.06988168119085535,-0.05034576664846245,0.03994413014105677,0.09022294504769743,0.031667375980870924,-0.05953951483167173,-0.04867039752285236,-0.03507877050014108,0.06371775467890833,-0.07069290427590258,-0.07521355485207651,-0.061971742562432916,-0.0003820870380262485,-0.030770602695526235,-0.03386793211317367,0.0013625178220728262,-0.03917090886766586,-0.021588761763237013,0.0385107846659287,-0.03387203735925468,-0.036688096899097855,-0.012404320633829036
1,-0.035071482783015556,1.0,-0.016003205733695545,-0.016121004994304258,-0.039979289761089255,0.10747116871899368,-0.028223369618204756,-0.02874768043274227,0.06542092416164447,-0.03801080520959227,-0.04435670366249944,-0.03266972389344548,-0.015054136872846997,-0.02272662253175083,-0.015337212675387308,-0.03580311592673442,-0.03301454562863303,0.02905205650195625,-0.040676285154433986,-0.05435200093840238,0.04781120720828053,-0.04703752849225072,-0.04170564584499605,-0.015752329743354054,-0.01794743577449967,0.012086106606244203,-0.014562622231700025,-0.021534650520645467,0.010221973024280503,-0.02753084007496479,0.006988863479524137,9.60463757912523e-05,-0.044041936427351706
2,0.0059685019762242015,-0.016003205733695545,1.0,-0.01210582375448653,-0.02977982103259749,-0.016909379858307892,-0.03715244922012732,-0.02183585125617527,-0.017691982352249613,-0.030388782321323273,-0.033993733563535064,-0.014447545502613405,-0.023410952970574554,0.10794312825328625,-0.0023008332721381813,-0.025955862825672908,-0.026806390434756744,-0.02525768158837753,0.02857867376038397,0.11585320187684081,-0.033309048999916865,0.006354081250593356,-0.027128659893050078,-0.011075417715721719,-0.014808770541071619,-0.01549671793372586,-0.015161349241202566,-0.020854414416158273,-0.010322980962247767,-0.007346258930248869,-0.005569331029530286,-0.01690337493584155,0.060493743745523104
3,-0.02735685708590007,-0.016121004994304258,-0.01210582375448653,1.0,0.06602804430582472,-0.011169866808099943,-0.0063570711023545725,-0.02276577994978065,-0.01745981095373389,-0.030660638555910315,-0.03515169030248088,-0.022892969532710934,-0.00010095363111968297,-0.01652241159815076,-0.02252260162639443,-0.028479816230693518,-0.027847167783376203,-0.025295974502762667,0.011081899109664438,-0.013762450818188122,0.012894756015217782,0.09693174675621803,0.050056905858163914,-0.012480984833740532,-0.004267089254938283,-0.015510567426884059,-0.02286408102856346,-0.02000441652327497,-0.009995016271614404,-0.020520169947174087,-0.019643967474361937,-0.016713701776021758,0.030645685372887227
4,-0.06969987119974466,-0.039979289761089255,-0.02977982103259749,0.06602804430582472,1.0,-0.03478743776028087,-0.05261124721526738,-0.0598251688343774,-0.04519395698185212,-0.08143963071516641,-0.09325699408239083,-0.05414876878272183,0.08720055489988335,-0.027533444328379737,-0.03279240909080845,-0.07502379067353557,-0.07346387268389887,-0.03702529807273518,0.15410624115977029,0.05048945231877564,0.15797224954777378,0.3628687954391081,0.16934357781959924,-0.032911695992040246,-0.0219288944505365,-0.04048545864053449,-0.06461246577346161,-0.0524788979412987,-0.026304422952602838,-0.030077928055936887,-0.025557045567522377,-0.04431866963356224,-0.044546249063940696
5,-0.036918964166673625,0.10747116871899368,-0.016909379858307892,-0.011169866808099943,-0.03478743776028087,1.0,0.010492339656650218,-0.031185284847459162,0.1569765423190786,-0.038240143314396007,-0.04740565908267796,-0.03333389474471907,-0.022390211881456366,-0.023603101395711236,-0.03309755451475234,-0.03769585030388925,-0.03586863516153684,0.03164512639538991,-0.041395559637737514,-0.05356586070910004,-0.007437475742446036,-0.044159702622162525,-0.04091028335109542,-0.016813470814558994,-0.013379100317952565,-0.011322973359199594,-0.03179630944289488,0.0397194410374542,0.0025728410628005818,-0.028965784287211735,0.0020110885348271785,-0.01524916506668856,-0.041446966387778096
6,-0.07005788220284616,-0.028223369618204756,-0.03715244922012732,-0.0063570711023545725,-0.05261124721526738,0.010492339656650218,1.0,-0.019342260639542252,-0.05128868094436557,-0.054316097612701356,-0.10206516337418375,-0.05595588106586861,-0.053556901124495494,-0.05374174501082927,-0.06573702058547072,-0.07518577362589028,-0.08328004239458833,-0.004452091430860975,-0.0499435081117948,-0.08201363045252455,-0.011941093408362906,-0.05153425207374051,-0.03143658721535923,-0.03159446576414491,0.014605528389611553,0.006663858879608419,-0.05793383018965913,-0.0012789759685404877,-0.008578813154630799,-0.0612360312542681,-0.057857623422771606,0.023768309237374725,-0.021526368155440852
7,-0.014563089231130399,-0.02874768043274227,-0.02183585125617527,-0.02276577994978065,-0.0598251688343774,-0.031185284847459162,-0.019342260639542252,1.0,-0.032823841721569255,0.06836075296376708,0.11172695873035897,-0.020311402757567674,-0.04022510380553254,-0.03000988524549663,-0.033975409762332494,-0.0046040476539758336,-0.040840789739445764,-0.028784522295240762,-0.05279363073198168,-0.06156300831521937,-0.05590089335486616,-0.0664062853417486,-0.05199273979488689,0.009435839991139455,-0.02474627634377278,-0.027787032083872135,0.03683814378762579,-0.03853299154759263,-0.018556837099689374,-0.024077590149744255,-0.030171654617252498,-0.02913091611306613,-0.004383654510572731
8,-0.038749403100554025,0.06542092416164447,-0.017691982352249613,-0.01745981095373389,-0.04519395698185212,0.1569765423190786,-0.05128868094436557,-0.032823841721569255,1.0,-0.04404411115214171,-0.04995633517903707,-0.034993802263383236,-0.027828868797193908,-0.02511608853136348,-0.03394955014849455,-0.03452796547572193,-0.03886337670519631,0.07453823984362776,-0.043387293748114814,-0.054182426781740345,-0.02521478163161322,-0.05160252586657744,-0.04685496512796491,-0.01770544209988685,-0.020552236537705416,-0.008596060535870462,-0.03013708149198238,0.005859533650163088,-0.013095763277980782,-0.029678968189149748,0.031054686188966295,-0.014020526160890615,-0.05178718122289198
9,-0.0615930955781786,-0.03801080520959227,-0.030388782321323273,-0.030660638555910315,-0.08143963071516641,-0.038240143314396007,-0.054316097612701356,0.06836075296376708,-0.04404411115214171,1.0,0.07494858460290564,-0.02739962200566151,-0.059362768313735124,-0.04284429075060871,-0.06859737120086384,-0.030911218826585967,0.1561939716998728,-0.049105286811638824,-0.07975322527655068,-0.1022710915993518,-0.07925928562343497,-0.09799737768882813,-0.07810200256243549,-0.023465433539064304,-0.035379797789051946,-0.038034475573376914,0.07999432473123375,-0.03881893181130215,-0.02441950139803473,-0.05189068962912659,-0.0514837377134903,-0.027559279937158607,-0.06791309071277693
