,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.0,-0.03443548512959922,0.006004788247834108,-0.027066884618724363,-0.06948465392967978,-0.0365208180991302,-0.06914365638072739,-0.014334543774179148,-0.030293958156530108,-0.06094803743074619,-0.0673897047080319,0.06927499042154964,-0.05037082992139909,0.039516206378611585,0.08519662186514196,0.03057061190652266,-0.0590031424777019,-0.04755706344360805,-0.0355355229841309,0.18053552111315366,-0.03852377672653445,-0.07589769002144155,-0.06178469047196673,-0.00029516917418508006,-0.030751072138905336,-0.03353475149788352,0.0011180438536208268,-0.043043263258064866,-0.02089687026279101,0.023366578032201737,-0.034563865489352974,-0.036326402506767316,-0.02008340757434412,0.022127729285712466,-0.06999537041049002
1,-0.03443548512959922,1.0,-0.01585877051886636,-0.015932898589907773,-0.03932813530983322,0.10712644044625454,-0.025697209051156758,-0.028360112341768315,0.05404488243175619,-0.03769895598330291,-0.04385426953965697,-0.03197266869756578,-0.013708713940580862,-0.022442687761642238,-0.013429793416544933,-0.034752072347078916,-0.03268946497750954,0.02491507871057396,-0.04009143154206955,-0.06644564411649269,0.0674915263990627,-0.04626884322626055,-0.04120744884077043,-0.01545326469962078,-0.017619769742672035,0.012615166550938074,-0.012992729639576046,-0.0198647385842707,0.009038301269458884,-0.040471380487384315,0.00563013010441072,0.00038394094782410017,-0.039510840799814276,-0.022932482232847905,0.045755761492998245
2,0.006004788247834108,-0.01585877051886636,1.0,-0.01209729988804528,-0.029788584862767305,-0.016899544515348412,-0.036408328178027145,-0.021798748455581954,-0.013929585589370129,-0.030382452545826402,-0.033964098292999026,-0.01436069867200034,-0.02347217376402426,0.10808286591619436,-0.0023110609570447856,-0.026181317959663095,-0.026801707186984228,-0.025052551607916362,0.028966140119277783,0.01996831543245455,-0.017702536503531333,0.00646230462016868,-0.027152988615651564,-0.011023723105871476,-0.014771271427534977,-0.015503035482932415,-0.015186957734539978,-0.021300810708868394,-0.010115263071943714,0.14922680249522982,-0.005467826858231659,-0.016907853809002137,0.05696949935559378,-0.007622816862740475,-0.033305500376242664
3,-0.027066884618724363,-0.015932898589907773,-0.01209729988804528,1.0,0.06624748872866995,-0.010909405355203627,-0.006644110780586125,-0.02258255180426296,-0.014242175531689681,-0.030608793522847996,-0.03512104100329844,-0.0227214352608105,-0.00010481836741170329,-0.016379131787211385,-0.02187022181766026,-0.028222431234539852,-0.02784318470863257,-0.024536436113612344,0.011237941511474756,-0.028640467653108258,-0.01748538202149738,0.09711152077730575,0.050727563420194674,-0.012379825980353979,-0.004048818112441387,-0.015493119251741589,-0.023267197487654323,-0.019892585658625863,-0.00968916023541131,-0.002173920000478116,-0.01942691461132786,-0.016669720616693022,0.03222103268326965,-0.01765644913802944,0.014367373566033863
4,-0.06948465392967978,-0.03932813530983322,-0.029788584862767305,0.06624748872866995,1.0,-0.03445201283426389,-0.051058753004785046,-0.05980133203601548,-0.036278766567929485,-0.08157295583923092,-0.09325133539661007,-0.05362511843089671,0.08793757062699402,-0.027335716703147755,-0.030602464245605213,-0.07448591150522568,-0.073514005805557,-0.034185027721014394,0.15506411776214157,-0.04150475840639466,-0.045172197471287735,0.3623627111240062,0.1693917811457164,-0.03281162954421303,-0.021825726107460093,-0.040510905654943294,-0.06364688589324632,-0.05061432390836442,-0.025591246962547727,0.08297452669323371,-0.024204743005175042,-0.04436612290550498,-0.039816862559622586,-0.025565988550134446,0.1649854304990934
5,-0.0365208180991302,0.10712644044625454,-0.016899544515348412,-0.010909405355203627,-0.03445201283426389,1.0,0.012353175147855479,-0.03101921732286535,0.05210008923682603,-0.03817472549846666,-0.047269731871629736,-0.03280002581348388,-0.02173420346436339,-0.023489034971431802,-0.03179333440722273,-0.03702781467354989,-0.03581199646128841,0.02454792611958993,-0.04115745906011134,-0.06262076060336047,0.1589086737785597,-0.04371583910723406,-0.04066325567846563,-0.01664381455076298,-0.013037392742766779,-0.011118211603519381,-0.030572341302615116,0.041439876683069546,0.0006083153242427341,-0.040745307818400925,0.0008871982811052429,-0.015155783956036045,-0.037926438537178836,-0.024308255320496765,-0.010318462985958175
6,-0.06914365638072739,-0.025697209051156758,-0.036408328178027145,-0.006644110780586125,-0.051058753004785046,0.012353175147855479,1.0,-0.017334439730323458,-0.03647544452489593,-0.05135036595970048,-0.0988557237829493,-0.0538002757417038,-0.052789099381593915,-0.05171679887538004,-0.06208610414759167,-0.07300573198386737,-0.0802512292228538,0.0011123512125713305,-0.04871912755903937,-0.09451471267507769,-0.04932710131810402,-0.05101893464311167,-0.02992248948923057,-0.030858301245957002,0.01469845529272368,0.007678517422647729,-0.05583988319584622,-0.001786941996083417,-0.005961182763578732,-0.06645004090370163,-0.05596800418020095,0.02601255999259565,-0.015010656237387218,-0.05216362686191497,-0.00917832416041066
7,-0.014334543774179148,-0.028360112341768315,-0.021798748455581954,-0.02258255180426296,-0.05980133203601548,-0.03101921732286535,-0.017334439730323458,1.0,-0.025425356869748186,0.06862195088182205,0.11193309822944938,-0.020027747537809004,-0.04026791322623044,-0.029841068936139217,-0.03307758115601095,-0.003788432700981942,-0.040690167389821556,-0.026126495361582076,-0.052725250203997626,-0.05224710975027071,-0.03277409073290519,-0.06625504156482122,-0.05181089793809823,0.009597750027836943,-0.024745601367882487,-0.027734970997929216,0.0376989603548135,-0.037322991222730806,-0.018094204880875896,-0.05205872720728483,-0.02931524918619939,-0.029029484081236755,-0.002013474727536861,-0.02122061645066898,-0.05561699632272557
8,-0.030293958156530108,0.05404488243175619,-0.013929585589370129,-0.014242175531689681,-0.036278766567929485,0.05210008923682603,-0.03647544452489593,-0.025425356869748186,1.0,-0.03407132075274981,-0.03771620543433231,-0.02807665695521651,-0.02502728164112208,-0.019745801903468432,-0.026129380342029315,-0.02832335459561421,-0.0301644977135722,0.07984110256690059,-0.03585064982500049,-0.05467639436307173,0.019559132017881585,-0.042345582974247634,-0.03682907900667075,-0.01336298886212129,-0.016556578223672166,-0.016765690504683767,-0.015248348044773572,-0.0037299182235163465,0.009791774114839277,-0.035379439782900965,0.055858756682546945,-0.01458452057135004,-0.03810817670595313,-0.020258164124692668,0.06076515455936011
9,-0.06094803743074619,-0.03769895598330291,-0.030382452545826402,-0.030608793522847996,-0.08157295583923092,-0.03817472549846666,-0.05135036595970048,0.06862195088182205,-0.03407132075274981,1.0,0.0754195057775692,-0.026697939564929406,-0.058968634033969375,-0.04270724436573273,-0.06634919101495597,-0.029551501674417002,0.15643841099699884,-0.046933600814391116,-0.07966698499908698,-0.12000890078991497,-0.044088022496666004,-0.0978938570469528,-0.07806769632146612,-0.023233720581278056,-0.03523199617893286,-0.03806212581882473,0.08389234767070611,-0.03605830920733823,-0.023905280098619114,-0.07835060781572625,-0.05001729908080815,-0.027598826057571073,-0.061766366484168375,-0.04358110404399833,-0.07906587169179122
