,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,1.0,0.011280932492506886,0.046690656552989686,-0.014838389641929121,-0.01223366829350566,-0.0076092160652503175,-0.033747489937113344,-0.01922980897975197,-0.0344793523722149,-0.03877510277351976,-0.020273070978933702,0.10857087508415683,-0.019934779014121072,-0.04176312431799304,0.09394511630809291,-0.046822449695573184,-0.014836528640641642,-0.0022831487321338575,-0.009107403487329285,0.030896153647274823,-0.007549586665091625,-0.05705148060302567,-0.05694783722791526,-0.016289133565226634,-0.019331439181466615,0.0021148221959548068,-0.018269441296270193,-0.020038499688478498,-0.006239345673616753,-0.050062913336374,-0.019315401704832515,0.027185519560687276,0.03427561041598982,-0.010325245743808328,0.02082611844560666,-0.011433999394570696,-0.018779046026756445,-0.008582082011791533,-0.010584533503579019,-0.013178236140804772,0.021679066429929138,-0.0009418996568493748,-0.03357166321405171,-0.013328141272682285,-0.016214188948290235,0.0048210406786998675,-0.016118122808434242,-0.02663117120906562,-0.01709791730749199,-0.030736630105301074,-0.0035132000737453225,-0.02327348379573884,-0.02524276174388137,-0.03518533076626182,-0.011173998255871367,0.1981233504612015,0.0313397107846274,-0.044953922002888405,-0.024689363337326874,-0.0006030518022991241,0.003998212762430971,0.00011580346773522755,-0.05696151115625646,-0.016360719175741396,0.013460329904147472,-0.01573344398920988,-0.04319499679887212,0.05792642042700423,0.00368458852861161,-0.008865343561993824,-0.05880623186529585,0.008314522713245141,-0.011837662812133071,0.01419248651593126,0.018072608485073426,-0.046519169268143215,-0.050300926531988574,0.08641938631694501,-0.009978745218456684,-0.021218241844929334,0.04782441260546205,-0.07147945364790229
1,0.011280932492506886,1.0,0.006414342304399669,-0.013521103286860393,-0.032553739434712355,-0.018271198047969013,-0.027308379168978963,0.2498313920371792,-0.02495089573518223,0.08164932143520295,-0.013981610549407126,0.14314797678147229,-0.03239223338638616,-0.03815185722308702,-0.02373024536645494,-0.002919162312253044,-0.011696301866065642,-0.01418275492675484,-0.007954990903873908,0.007418994122815531,-0.018801093226110583,-0.05528558456374838,-0.044591993873834196,0.013818623832367868,-0.01592345660091827,-0.019751641798578867,0.07042072111459591,-0.014891483246882695,-0.01401133844824659,-0.04251471682796704,-0.023088864856000153,-0.014458369170788667,0.0008747093070248609,-0.012853581250547249,-0.04432569553538263,-0.010355235666182797,-0.029557509317722414,-0.022284647012890627,-0.007102349383120557,0.0007543210007457425,-0.007278722408022067,-0.019878987350628284,-0.02386461060692385,-0.009469177009922877,-0.02395236070861342,-0.011909949765690677,-0.011323550835277998,-0.017059551115321283,0.09929666156731391,-0.023067691326612273,-0.009111117472487109,-0.01620191076941258,-0.025715944540726607,-0.0181980231445706,0.03400525427962514,-0.016613160851271243,0.052698387967967004,0.09331325383175867,-0.00328228458044376,0.07470691810847513,-0.023498998690883476,-0.011294220490382851,0.09396394596836576,-0.01132131372286821,-0.01722897955680821,-0.022673624079867755,-0.04736818783054139,-0.01847046152282404,-0.007845828394355985,0.007710510993409873,-0.02621384921452473,-0.027361279721748108,-0.014126128603406627,-0.021954389276187602,-0.01731405908427654,-0.031451936489320154,-0.0457594967150394,-0.0450814488393752,-0.007267062827385504,-0.024050568269624192,-0.01955542262891792,-0.015492098736490878
2,0.046690656552989686,0.006414342304399669,1.0,0.00736702830364556,0.04685832339850861,-0.049174029223384944,-0.038721518114009174,0.009883315944808766,-0.06819959553709423,-0.08079006077363964,-0.0019993575975474206,-9.88960426370456e-05,-0.07243809561933223,-0.06311140225352854,0.041956138318134384,-0.06250139219335933,-0.022096987386375937,-0.032822028175824705,0.00518121557527588,-0.015437550515269547,0.05580818827982706,-0.07003995418655537,-0.045598101159324216,0.030429403734117393,0.010532222018699886,-0.058814365840669944,-0.028158479000496082,-0.04315480220022111,0.10716294999252839,0.06249977499138547,-0.07307262489750865,-0.03177050180389843,0.17389559975274235,-0.035783852148312006,-0.07204725996128572,0.009340008788877476,0.0759678538179707,-0.05091154829101306,-0.020849117917732928,-0.024480248514676645,0.028797578755088316,-0.04934348594071654,0.05753617891177875,0.0212763435962975,-0.05608394444338373,-0.0345858159799336,-0.030547156747523035,0.05895955140158748,0.049256375405336165,0.12239512592000977,-0.02113698720820724,-0.03737796024002138,-0.02048333902203433,-0.06577900218245866,0.007327639237372945,0.01451817588911331,0.277739092877779,0.012327805282987749,-0.05270157352425632,0.008833434065470045,-0.03728151678554436,-0.02197569175200636,-0.07252625887611677,-0.03166201095947306,-0.03562414855663058,-0.03989129511278187,-0.08386149364792858,-0.013259851733043709,-0.047626965059420226,0.11407365646540697,-0.1054644023517892,-0.028208555449652735,-0.03839016287199619,-0.03952598421245573,-0.03984271409886512,0.05370042183040241,0.0016459322044424258,-0.06076074313555767,-0.007610651842586551,-0.06741821143544485,0.015294906708081904,-0.10636780173960403
3,-0.014838389641929121,-0.013521103286860393,0.00736702830364556,1.0,0.021033832282402035,-0.01020233861156274,0.07563199846107124,-0.013793326416244084,-0.013911658015361842,-0.01648843040321761,-0.006908667874730755,-0.005769489305873838,-0.01819718596352303,-0.020742782872224433,-0.018368505857918705,-0.02067303677208481,-0.006677153286881442,-0.007768108189452065,-0.004210637226156506,-0.01909463149306485,-0.0005866963086919247,-0.014836172969367506,0.13244675929074545,-0.00877155692734292,0.00482324422295213,-0.012344834533931405,-0.008657692971743102,-0.00818679990369605,0.005434791579890833,0.0019650990887492793,-0.017461403531186328,-0.008666638160509681,-0.012773646518093037,-0.0071855082121715635,-0.0064181446251343355,-0.012338965441699181,-0.015573589895106736,-0.012402240938458738,-0.003996055092347333,-0.0031221320124238793,-0.011661911787182727,-0.0108594114523613,-0.012750382748651621,-0.004999383223233815,-0.011726408748245147,-0.007926152017260336,-0.006389663839737356,-0.010033784308290607,-0.02298507833118569,-0.020786834754385815,-0.004171602956896095,0.011596974900926227,-0.006966540851459195,-0.013357190021945672,-0.010286915080860836,0.014329375824719838,0.008928129561528102,-0.017986526614396276,-0.015089816296924718,0.04231731827702121,-0.007329557334496863,0.003265843640003381,-0.024120888553364077,-0.006282307051048626,-0.012025861895011262,-0.013298654346556922,0.0052376497157908776,-0.016698878140486265,-0.0182454309881357,-0.013305561182061179,-0.022429047417409392,-0.013409127930166785,-0.008017109625830332,-0.012783120978305909,0.0022922978202389453,-0.003933897059599906,-0.011587876404957013,0.030943393771700814,0.004122082741061749,-0.013489359615398286,-0.009948932667996326,-0.02708391772827473
4,-0.01223366829350566,-0.032553739434712355,0.04685832339850861,0.021033832282402035,1.0,-0.021523687851743446,0.006616999129431337,-0.033461304165779415,-0.030602688903589175,-0.03972936198515626,0.047797734540846196,-0.01968371244806591,0.05696676629534411,0.021380857340450716,0.06158667562125617,-0.04977183972634032,-0.018059322407309966,-0.01564203886042501,-0.005799495002565984,-0.044862184226634294,0.11441724341021937,0.053259655706416456,0.05145377447816127,-0.020864952508406705,0.07890810002009073,-0.018459471127295672,-0.020143323537718368,-0.020070032632817654,0.025188885772680174,0.028553012154451884,-0.03275171930642591,-0.01750732702361109,-0.011418751289875295,-0.010928711403397552,0.06897263258496877,-0.023527289331952632,-0.033999241109999426,-0.024813667309090626,-0.009192931381451929,-0.0229100490357314,-0.02421656820040187,0.02278992754678328,-0.02931898552144232,0.01347776747186206,-0.028408476274853676,-0.01491368937810541,-0.014648422713919055,-0.02230817706123564,-0.046792805680073365,0.043272350319283684,-0.01281821391836795,0.007914422496365125,0.008396543767011825,-0.03070093217848551,-0.025678843175724924,-0.029514718657297573,0.07300471315754517,-0.05199883433469627,-0.037834514185483795,-0.016583307764422087,-0.011130524557373319,0.06893565763774416,-0.06312653647076882,-0.013893854869377265,-0.026975582624357522,-0.03560373416537592,0.035787590491115316,-0.02693479381653778,-0.042552404872477495,-0.022873898419134443,-0.051790907499174366,-0.033596023952392536,-0.012109673437141175,-0.026963584559848708,0.00044762986089171355,0.0008846723324452688,0.12243868108377842,0.08436801299080365,2.4098541357708836e-06,-0.029323694668522853,0.04131998452748093,-0.06367325399015354
5,-0.0076092160652503175,-0.018271198047969013,-0.049174029223384944,-0.01020233861156274,-0.021523687851743446,1.0,-0.017368801562506787,-0.020798455621217557,0.0011116505604654749,-0.020862442410005008,-0.00966963580933665,-0.015019985167441465,-0.015845726187120303,-0.024994084397826202,-0.012570123229552223,-0.019259176846711155,-0.008149845303468229,0.14230139872220413,-0.005391965214006045,-0.026870915806971714,-0.01837674855503022,-0.03551457091026188,-0.031823092267801126,-0.0102032118228775,-0.00931148534299727,-0.012621869328886197,-0.010716119857613643,0.0012076480209830564,-0.014286264969467121,-0.030644402042803484,0.061100732046970384,-0.007528340797880314,-0.02928513655893629,0.062253861658749965,0.09159758702453116,-0.01840256622161851,-0.021504370227779145,0.07695742674915974,-0.004768338385375181,0.006849147020235211,-0.017410562666631508,-0.01329960534355078,-0.0173563720109221,-0.006943382929414672,0.09857924982004283,0.014117970060094716,-0.006554364001336344,-0.012374993893587913,-0.018243428793349867,-0.04335840837143165,-0.008827881253546766,-0.011047084193695253,0.006725927334155629,-0.016292105207356206,0.01831586345842342,-0.007398343796764014,-0.0421692200432,-0.025458773205360982,-0.013363408871316255,-0.01006763633478483,-0.019819494288765685,-0.007949876851831286,-0.03237543305951547,0.13137943695408205,-0.0058632774303603325,0.01614185204715782,-0.03110579877144149,-0.004042720690648718,0.03185792457782621,-0.018661221006932134,-0.025819367758654663,-0.01731826669860403,-0.004193759136214685,-0.006682241351002045,-0.011171496661816705,-0.023279479576310432,-0.03106065911658986,-0.027749482732439136,-0.005623362199117901,0.40064538970052,-0.02338450168897562,-0.031204229067487557
6,-0.033747489937113344,-0.027308379168978963,-0.038721518114009174,0.07563199846107124,0.006616999129431337,-0.017368801562506787,1.0,-0.02909267593046403,-0.026300059689157988,-0.03195438831643274,0.016952919456113838,-0.020073766333988267,-0.011881966179846146,0.07071891994697241,-0.006834913618014452,-0.03948377079195951,-0.015817742590414324,-0.01569930588551254,-0.005603139229536559,-0.03651872762191754,0.08370585870185737,0.07415519226837577,0.4409605058850477,-0.017191423864378885,-0.00011676012984626659,-0.02348635797123507,-0.01670519438703834,-0.016742582361504155,-0.011249312173810037,0.023796602884588323,-0.028295356703774123,-0.01997658770044458,-0.02588023045481639,-0.012013530189584351,-0.00512653830575395,-0.013414460420590761,-0.021317242753157786,-0.022432134199471557,-0.007524763211337528,-0.01869880994907215,-0.013247774847709918,0.0018973695100415657,-0.02317857915769734,0.014299345034175258,-0.023855365153761184,-0.013635859883260739,-0.011982706806260249,-0.012478115463089101,-0.04330841451238851,-0.011722958138523872,-0.010319282493996452,0.01635572135635847,0.06809773184283405,-0.02486940774318415,-0.024884255810199304,-0.017997477871922546,-0.04021721192964173,-0.043238291478198285,-0.031683090132535716,-0.012242568459605908,-0.018912991152130368,0.008133705189607671,-0.050752336801702574,-0.011914983063575779,-0.021837270314958458,-0.029236891901222792,0.08248344714599441,-0.021375967816738166,-0.0349140173411963,-0.025216806018518768,-0.038769152105429056,-0.029802950602724147,-0.014635214396269046,-0.024807975192596938,0.023900697104599536,-0.017953097373965263,0.019316955011378673,0.04142945952007098,0.00036700262076105883,-0.02531254420710386,-0.0063812813986951185,-0.05213626815838063
7,-0.01922980897975197,0.2498313920371792,0.009883315944808766,-0.013793326416244084,-0.033461304165779415,-0.020798455621217557,-0.02909267593046403,1.0,-0.028692320370455347,0.03569506343993274,-0.013687316927846839,0.04781111985179426,-0.03788897901619507,-0.04673811465891178,-0.03226362068073865,-0.0030784548266676714,-0.011468267759642568,-0.0169584558797667,-0.008682179228880448,-0.014286429072848715,-0.01512855523142985,-0.061297684540256366,-0.04731936268529548,0.008967095029534577,-0.019034672305010783,-0.02533998879421408,0.006525322415923387,-0.017739836063512808,0.02931232292117459,-0.047856578759187265,-0.02756482747846239,-0.01907665091195381,-0.003425197702860483,-0.014606871885598305,-0.052664225942623724,-0.023027425822094324,-0.034152394145111904,-0.025056354140551393,-0.008126189128441897,0.011112354984769554,-0.01962621066700339,-0.02327595621118342,-0.026951621206552975,-0.010175619955879447,-0.02816337658568941,-0.009614543797324928,-0.012961449594258344,-0.019862696523544183,0.10917508722232196,-0.049982823852550345,-0.01377186995288789,-0.01802364419033903,-0.02879611922432778,-0.011566869944345498,0.029303059947480847,-0.028530893651565352,0.05314755542255924,0.06812191265853212,-0.023382444870878823,0.06586380248289098,-0.02676708048954167,-0.012999532430150465,0.09356647352749603,-0.012782305547897724,-0.02358454478513465,-0.03177487678507612,-0.05485071026176666,-0.033169623275813166,-0.02141648483697672,0.034445599529592516,-0.03662719311046161,-0.03537032271555794,-0.0162021762696962,-0.026308930835098755,-0.01964807239596353,-0.03261439484200057,-0.04959078382960415,-0.05600325822582308,-0.004989831599301745,-0.027207293453787917,-0.019215093026918866,0.12804025436567013
8,-0.0344793523722149,-0.02495089573518223,-0.06819959553709423,-0.013911658015361842,-0.030602688903589175,0.0011116505604654749,-0.026300059689157988,-0.028692320370455347,1.0,-0.02884421141627306,-0.013346311721202255,-0.025955985427638807,-0.02547162481717665,-0.032627498953838825,-0.032259809884951286,-0.029451018865936134,0.0025707333525111344,0.004078845967446959,-0.0034843542980411996,-0.03687703152168916,-0.018900990659249377,-0.04897380981931299,-0.04419880043345448,-0.015374553990537805,-0.016541890778421588,-0.011142179919237067,-0.014869060585470346,0.02165332290540755,-0.020130576947199663,-0.03971666903410774,0.030940667667694044,-0.017963883155745666,-0.039834669487195176,-0.01153908786793794,-0.028990271057119325,-0.024986687086153463,-0.02280074362053735,0.05875919976216269,-0.006502270322291798,-0.013708069637503439,-0.023735633596155478,-0.01811245363661984,-0.023841029539074833,-0.009520585837541415,0.16514633234520665,-0.011932403623401772,0.1822862319278499,-0.016942977211511643,-0.03272389679421121,-0.0513521659324634,-0.008869556640896618,-0.014854427354030383,-0.01735882266336921,-0.02226258071590951,-0.02131079781099892,-0.040467786647374965,-0.051804507395588395,-0.03914843494893318,-0.025600776895710768,-0.013834934822123966,-0.015534388492835895,-0.010701964931731298,-0.0459745357252081,0.0038670773988934595,-0.019098950863415665,0.011172400282823682,-0.04284365683058865,-0.006271935565816362,0.06931923079284397,-0.025612533516967104,-0.037140684219919146,-0.011105903321507647,0.08079461890680056,-0.010967833426915168,-0.0161728535040132,-0.013655639464374755,-0.04135228605529926,-0.046153190402133955,-0.007742744386008728,0.0830057550328194,-0.032347617411693945,-0.046742133895976784
9,-0.03877510277351976,0.08164932143520295,-0.08079006077363964,-0.01648843040321761,-0.03972936198515626,-0.020862442410005008,-0.03195438831643274,0.03569506343993274,-0.02884421141627306,1.0,-0.016256934336826706,-0.006564491953959488,-0.03816918395865894,-0.047462657937189276,-0.04511610490820718,-0.022946183287831125,-0.015773093996745244,-0.017271578386204973,-0.009232672080286237,-0.040871110372712474,-0.030495163228918563,-0.06622037164693796,-0.051689482439212356,-0.015495986894633152,-0.020543860374696042,-0.025505671386597054,-0.01461132497831705,-0.01814236979083462,-0.024137650293030385,-0.051475450747045154,-0.035231422516880335,-0.021726010607611618,-0.04304814869494212,-0.014922667300037273,-0.05382181802926646,-0.030248714790428795,-0.036068709526731406,-0.025488277915187513,-0.006205970510778167,0.07835391836024062,-0.02879009927982581,-0.024038259520251796,-0.02896998734828784,-0.011484277799642586,-0.026930133536881087,-0.013690913615525182,-0.013011474808063786,-0.02063135496602604,-0.0369583001695038,-0.07470624474608095,-0.014445007508930498,-0.018474891050958207,-0.029224107517885248,0.04836592084506334,-0.028581477215740406,-0.045224414981605655,-0.06485228037860868,0.2509909600302249,-0.027774796058726348,-0.016497247533235112,-0.031377690785646214,-0.013320240580931945,0.7177990263876357,-0.012928689061155248,-0.020110572490350462,-0.02744940752473832,-0.05489122246525395,-0.03515764295586975,-0.0363459520478873,-0.022154815547616627,0.12521428840511595,-0.034934951931733495,-0.01639882136043487,-0.014075758765227094,-0.019897942260599374,-0.04376725150260146,-0.053681742117387056,-0.057771276914593855,-0.009369648821578175,-0.027594692057983337,-0.02131932005051193,0.0528382354048581
