,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,-0.09710573425228594,0.03159007798724572,-0.1275558408098013,-0.07583171775972973,-0.1109951464452829,0.03209333242996877,-0.07587404484793632,-0.07725816188142887,-0.16416203730217355,-0.14173621056183938,0.03039052953858206,-0.0877423191088991,0.07281597310449728,0.02151638660443536,-0.06629702072620261,-0.13332901748361956,-0.11132934941934322,0.023507255139464285,0.05744296515461657,-0.05105970324689841,-0.03951058849682313,-0.011680722442197373,-0.037695889273939506,-0.07512977542868415,-0.07471121337133546,-0.0611415402576453
1,-0.09710573425228594,1.0,-0.028977076242614544,0.09012495952855046,-0.05658006855737522,0.12522097587236333,-0.08537210348090174,0.04035098467843588,0.06117488591113708,-0.05996318552064338,-0.07038903494048368,-0.048662800696046594,0.03138922295130756,-0.039374507556132615,-0.022966536441857595,-0.054179413458451314,-0.05108314695141039,0.017633118840808995,-0.05284630920610349,-0.052090317670562075,-0.02922530046780332,-0.07661999833146516,-0.059781148420744966,-0.04019011730973137,-0.03085923811032729,0.0032287655700754527,-0.05010282491600596
2,0.03159007798724572,-0.028977076242614544,1.0,-0.0525707958309872,-0.0484009005079868,-0.036218496231390146,-0.02788862993852971,-0.02695325837266838,-0.025178267200399777,-0.05144096723606449,-0.049821860810153704,-0.020521630137397297,-0.03629530587058707,0.1526398759724388,-0.0102067101588502,-0.036787223855272534,-0.038785806000627636,-0.034227282288772046,0.019064539812176803,0.006270393931888078,-0.03570625125631047,-0.0017109965574688786,-0.03486546717369687,-0.026685449555352417,-0.03141858099633983,-0.022790693543584088,-0.036437285327579366
3,-0.1275558408098013,0.09012495952855046,-0.0525707958309872,1.0,-0.0910918516227043,0.07764905926042154,0.01652716871740372,0.07699977735005861,0.06263858915119222,-0.07158947477087946,-0.11305917837897037,-0.06581832163970333,-0.007486052076459859,-0.07135435237189576,-0.05837399226268579,-0.07737353343414717,-0.09419432569144875,0.09253938726512989,-0.08557051770188581,-0.08071805563459303,0.03372855951202948,-0.11635329266829997,-0.09730268497564387,-0.03797660549414156,-0.002156691163188798,0.08072661827553305,-0.03413841849227124
4,-0.07583171775972973,-0.05658006855737522,-0.0484009005079868,-0.0910918516227043,1.0,-0.05899108462670477,-0.0860416856896388,-0.0765028050732549,-0.0624042155402182,-0.13141311219489105,-0.13779583547197077,-0.06831723074387869,0.03893612491315543,-0.06040798889421574,-0.044411646590103285,-0.10912399271590983,-0.10027236781591467,-0.07661069433775375,0.09647249462895047,-0.09608483208229074,-0.08693769662997945,0.33826588245396594,0.17758726219077373,-0.08068109422494146,-0.024320254443192572,-0.05306262955231725,-0.1007767790364231
5,-0.1109951464452829,0.12522097587236333,-0.036218496231390146,0.07764905926042154,-0.05899108462670477,1.0,-0.03802615026776135,0.0068485363851054125,0.12221811145163679,-0.06877509638987683,-0.09184108281285368,-0.05939988261119871,-0.015707915260843346,-0.04835994341702654,-0.03677070614699528,-0.07125822273773294,-0.06081076236301532,-0.01961940302234269,-0.06721531947262438,-0.06527333630893647,0.07124769181753753,-0.08202793448618362,-0.06636178557672368,-0.05201906416274326,0.0003271661155973618,-0.014335793039175147,-0.06834740079929238
6,0.03209333242996877,-0.08537210348090174,-0.02788862993852971,0.01652716871740372,-0.0860416856896388,-0.03802615026776135,1.0,-0.105176949939531,-0.10250372320327936,-0.09292071155618747,-0.16267507479734333,0.031191621882207615,-0.05460132681085724,-0.0718846500173712,-0.03011278183140943,-0.10698317674639024,-0.1607773589604355,-0.01769140469943447,-0.08025139037147254,-0.05244401255483671,-0.019813668121346266,-0.13316783749623776,-0.06727108733273642,-0.01735848588937405,0.08311469344087183,-0.057515543816409664,0.07259446115964552
7,-0.07587404484793632,0.04035098467843588,-0.02695325837266838,0.07699977735005861,-0.0765028050732549,0.0068485363851054125,-0.105176949939531,1.0,0.06741598250015196,-0.08921126503522744,-0.05636770743590313,-0.058254237450312725,-0.0030335007510655836,-0.05345471718701207,-0.044857999661900454,-0.007306991893068232,-0.07029979531880318,-0.03507223645981691,-0.07045015785180841,-0.0503831089591838,0.08144668226539961,-0.08563001477066193,-0.08868306649873428,0.01572426531521471,-0.05194788692870364,-0.0395970724748862,-0.05692781826963534
8,-0.07725816188142887,0.06117488591113708,-0.025178267200399777,0.06263858915119222,-0.0624042155402182,0.12221811145163679,-0.10250372320327936,0.06741598250015196,1.0,-0.06356610115123548,-0.06497706884974104,-0.04146002759954284,-0.02456823982171101,-0.03531956025362271,-0.032707107042057405,-0.04956088528836569,-0.047282139933226316,-0.027016274763087506,-0.04864429664616484,-0.047006051027592304,-0.022656023231819533,-0.07327963301442464,-0.056621355047734086,-0.03879125140122275,-0.03538628306387733,-0.011639910799121106,-0.04945252153412738
9,-0.16416203730217355,-0.05996318552064338,-0.05144096723606449,-0.07158947477087946,-0.13141311219489105,-0.06877509638987683,-0.09292071155618747,-0.08921126503522744,-0.06356610115123548,1.0,0.19267014101450303,-0.0659018968250514,-0.08685188192534876,-0.06499309031367424,-0.0874280577151427,-0.005866019593217301,0.13863930551063638,-0.05472155892927471,-0.1087613852628178,-0.08057633821698809,-0.013652849539047992,-0.17004967193228032,-0.10931272314208919,-0.04271617818964697,-0.06591476968715054,-0.05483776062586207,0.07666346042152669
