,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,-0.01800321748472542,-0.020383589524813162,-0.011467002629888937,-0.022942044916144613,-0.021793020135086605,-0.029561476478871848,0.005409881341513595,-0.007124231476819154,-0.04684568824541184,-0.04488227162415063,-0.02842624270539541,0.09425631240532266,-0.028231040912156127,0.012561152806165227,-0.03952287218806202,-0.04362190216174349,-0.022104448597151077,-0.0018262424608094813,-0.0056044985002272445,-0.02401831812417162,0.01118690705316244,0.00171046608239161,-0.011067939993576761,-0.024087019318154622,0.02337759400120745,-0.019702589203642408,-0.021423602124262933,-0.013848439823719607,-0.024614713843704616,-0.008047693128855792,-0.022339233535086996,-0.021599840703556576,-0.019259590223678954,0.03306267459299686,0.007795364966971688,0.06284042459133246,-0.020234893593655837,-0.01835479350155069,-0.028735480150407697,-0.007198076584082072
1,-0.01800321748472542,1.0,-0.01391058076038058,-0.012878591686128576,-0.03608422669681888,0.0521212486595977,-0.04616123322084358,-0.02467082468081118,-0.010910507249231413,-0.035018146555518145,-0.03749506103630147,-0.027963920941573996,-0.024141818207586235,-0.019703320832121486,-0.02605879916494193,-0.02770239885244189,-0.030053967443303756,0.08030300008314292,-0.03571506492429632,-0.030206770871517827,0.01932841583009405,-0.042055637322595554,-0.03659631053101264,-0.013133384462377776,-0.014704106545737108,-0.016655752377640352,-0.0035520831850215104,8.541999893410101e-05,0.010234745445662649,-0.03535885548629926,0.05618162313646401,-0.014499307090209957,-0.036841213035493224,-0.020139037558135314,0.061502160633267924,-0.012788080019349255,-0.014257235139278825,0.05410818676754017,-0.012931084462043399,-0.02440651407999904,-0.04984669377483385
2,-0.020383589524813162,-0.01391058076038058,1.0,-0.011229865809827157,-0.029670131161528356,-0.01683251081947154,-0.04334363882683071,-0.020966484163559198,-0.004851454816858247,-0.03113098984700899,-0.03389672260776635,-0.014321747485638898,-0.022561200623688715,0.1084255982664211,-0.0022417493636122635,-0.026028715485890933,-0.026782479639805196,-0.024720265117718028,0.02910324115285039,0.006012148278019564,-0.01757023899006724,0.006919704020082255,-0.02699943823891455,-0.01084051572889689,-0.0168158612943346,-0.015383489641548282,-0.012349488480167732,-0.019943349332513044,-0.009879697601737947,0.14883959528376448,-0.005220763946070425,-0.01680834939702668,0.05924913425072244,-0.007723529294395623,-0.03267082019777814,-0.011153051109967383,-0.012694957533167236,-0.015838852560897444,-0.013087365066685234,-0.016958800215526267,0.02597060574177952
3,-0.011467002629888937,-0.012878591686128576,-0.011229865809827157,1.0,0.06348005217391779,-0.010967322178050945,0.008198043288647799,-0.019770057224569627,0.03207477531076297,-0.028828438689460046,-0.031842545467674524,-0.020423671011267075,-0.008139933842703636,-0.014691266027120554,-0.019858778853933175,-0.025273887031955287,-0.025398074203356606,-0.02260764947010878,0.012542973673139574,-0.02453145865914546,-0.016039963880427256,0.093872999130049,0.05093829136346306,-0.01105548368670239,-0.014958695988293238,-0.013983211290083411,-0.011339612894042773,-0.01758367453843563,-0.008738083870693341,-0.0006571571199562704,-0.020580219871163864,-0.015302618559852842,0.031104935371922337,-0.01597083135227539,0.00967141876898013,-0.00956571951853291,-0.006098770121963096,-0.014435576737204175,-0.011665351953744163,-0.030465634680451194,-0.03349210758491755
4,-0.022942044916144613,-0.03608422669681888,-0.029670131161528356,0.06348005217391779,1.0,-0.03448284072090868,-0.0175789299213632,-0.057485483530623716,0.0366505086744753,-0.08345430201962688,-0.09267948071317439,-0.05339729789551229,0.09029707769393958,-0.027204707546190525,-0.03021230221253013,-0.07302606817689604,-0.07327945151836282,-0.03338837580612479,0.15778199530699877,-0.06927590098499306,-0.044634062373098055,0.3639135492037537,0.16951913194281043,-0.03224739282042584,-0.043205101713131376,-0.0405706061723535,-0.03301169047135882,-0.04738072865592157,-0.025310863192503814,0.08316814579563667,-0.023806391082106547,-0.04412963838362845,-0.03844041263111449,-0.025425943853527783,0.16547456975831548,-0.026116417750222932,-0.020624723220164773,-0.03916236499237045,-0.03174645097613103,-0.08200264905349884,-0.03766772024128711
5,-0.021793020135086605,0.0521212486595977,-0.01683251081947154,-0.010967322178050945,-0.03448284072090868,1.0,-0.0010375166730951608,-0.02985027261965754,-0.007364075346343712,-0.03948625879165047,-0.046917063457977415,-0.03268044145754108,-0.02077317089782003,-0.0233967259207161,-0.031674342525330856,-0.03633691465902976,-0.035718679760266527,0.024872631888011767,-0.041024457679882796,-0.03637025046981748,0.15722252793596397,-0.043881542615377744,-0.040652958073237294,-0.0162744919498258,0.019526984022161742,-0.010812249344532192,-0.011767614763633319,0.05362982232098372,0.000833342090323117,-0.04066609557270998,0.0012922254481688416,-0.01499145248532104,-0.03769967098539459,-0.024084945487427904,-0.009779243718788334,-0.013326798270968415,-0.01222752542483339,0.10730723197290296,-0.004989124682965978,-0.04197597637874472,-0.06061821177797718
6,-0.029561476478871848,-0.04616123322084358,-0.04334363882683071,0.008198043288647799,-0.0175789299213632,-0.0010375166730951608,1.0,-0.0480132746137836,-0.009259552227801587,-0.08419301246203803,-0.12124776145746849,-0.04596244320621441,-0.05580552447049156,-0.06309621353920891,-0.06020940171215812,-0.09076359886555986,-0.09710123990505418,0.0012078804291833331,-0.04190854982435947,-0.08373578675185409,-0.06096846954435355,-0.025273978236712274,-0.012723867381941496,-0.0381211347347717,0.06784296268850118,0.04470372890653971,-0.028221055853001248,0.004182187158954737,-0.005024371630283707,-0.06572225605516376,-0.06462478007065589,-0.0002929236923524675,0.013819782042854636,-0.061827620497268275,0.00801612333059238,0.059804258720457,0.04661649960898448,-0.03384172586589328,-0.02822218140275192,-0.08597269908604901,-0.09862639679830243
7,0.005409881341513595,-0.02467082468081118,-0.020966484163559198,-0.019770057224569627,-0.057485483530623716,-0.02985027261965754,-0.0480132746137836,1.0,-0.013800675661193126,0.0773733867639288,0.11227761342517739,-0.019062339693075043,-0.04045151222597225,-0.028532611164359574,-0.033019278715681596,-0.0031388689835993525,-0.03886105259912098,-0.02657165139451209,-0.05226198068608297,-0.01485219908982735,-0.03136141467017181,-0.06492781276606269,-0.050860866785544204,0.00948620966920629,-0.027873916490952836,-0.027115169045645954,0.010409747197181084,-0.034306173883112884,-0.01707948161272306,-0.05062048684104106,-0.029621711635506597,-0.02777186862649615,-0.0023020739373224523,-0.020650567947370406,-0.05493602989556004,0.07087466349688559,-0.02210382257825553,-0.027410158860250926,-0.023022962727218495,0.12399771476004763,-0.05504227897076713
8,-0.007124231476819154,-0.010910507249231413,-0.004851454816858247,0.03207477531076297,0.0366505086744753,-0.007364075346343712,-0.009259552227801587,-0.013800675661193126,1.0,-0.02233090565736482,-0.026603687171253408,-0.015839056976949793,0.06517370237904482,-0.012348199304196228,-0.011177984712897236,-0.0210100758960787,-0.02085367436701034,-0.011925335926848269,-0.0062139268171050544,-0.019647446961240267,-0.011198267452652729,0.05125045482054093,-0.003596745108606752,-0.008374394019124534,-0.0123956520666983,-0.011786062787756152,-0.008487713906592642,-0.013264667890181353,-0.007678635649969352,0.002855251783245272,0.013270063521312438,-0.011486406156574248,0.015386030850437746,-0.01260461901145796,0.026895941148223846,-0.005835098361968386,-0.005532655634776355,-0.012214345858079062,-0.007523410656877925,-0.0011875063219657358,0.013567024059190254
9,-0.04684568824541184,-0.035018146555518145,-0.03113098984700899,-0.028828438689460046,-0.08345430201962688,-0.03948625879165047,-0.08419301246203803,0.0773733867639288,-0.02233090565736482,1.0,0.10072665140292222,-0.028543050360126943,-0.05863426003087315,-0.04375300481529925,-0.0674011727224399,-0.021279235407071675,0.16747744144078422,-0.047902413872935715,-0.08149920704796285,-0.061757323296153833,-0.04489411087953114,-0.10014108564510116,-0.0798026641872438,-0.021059463609686725,-0.01729412101632896,-0.0388079528033447,0.19193597473607438,-0.03156287567193506,-0.02401363789730957,-0.08014909724028418,-0.04960067239985762,-0.02870495607400949,-0.06008463807001577,-0.04425996899566016,-0.08005607320236392,-0.02351697373971258,-0.03181398683626211,-0.03916438718954812,-0.03080600711696043,-0.04451060868815732,-0.1150494669483077
