,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
s02T1622,0.0,0.0,5.8739716113922755,0.017814358924288926,0.06190304788294679,2.4087665529840105,1.4699506816014485,0.15340825320036602,0.007172148484664187,0.11071628502741912,0.08096685491308389,0.0,0.067377752534981,9.991466864003918,0.0,0.06874885302644652,0.0782926715842259,0.0,0.2945594317155168,8.907432711055378,0.0,0.03523752824063721,0.2380607827470989,0.38137790170921804,2.7544007631668253,0.0,0.0,0.1771937616105296,0.0,8.011602550351213,0.01402511884815884,0.0,1.9617802844394108,0.5668526298800449,0.005845862661555937,0.012409705645178855,0.21723274864424288,0.0,0.0,0.8605566301089725,0.11314978585714551
s03T1622,0.0,0.0,3.186807400449848,0.0,0.28675286762456836,2.4632621523176814,0.7122534730002644,0.13077117123805063,0.07797342384393041,0.03943202067326867,0.0,0.0,0.05538678089258015,32.427066114165385,0.00621328868972195,0.0,0.01628483594191511,0.0,1.4028885751605962,0.0,0.0,2.83106581623588,2.271250111223755,0.05723454245338723,0.10971409041892485,0.0,0.0,0.007908276243455564,0.0,15.475257341845062,0.009633517108718343,0.0,0.8700002602498917,2.1291077345044322,0.0,0.0,0.0,0.0015838053127796283,0.0,0.24869123037000204,1.5837158790250419
s04T1622,0.0,0.0,4.470614882225358,0.0,0.0,0.998428808895711,3.590631577831892,0.4836245811855858,0.15451858548103528,0.13724266615024622,0.0007616936402610776,0.12873563995409393,0.07402741813065038,9.78842890495701,0.07121159370377461,0.10075701918647613,0.029126010320027942,0.0,5.297130071745091,0.0,0.0,4.493439716483414,0.013615653786844813,0.33365811050620287,2.818098950411367,0.0,0.0,0.2793687308029069,0.0,0.9788228583832377,0.0035515608676152752,0.0,2.7402425280764,3.4100323993352086,0.045371749451130275,0.20930763528516605,0.19843495250525547,0.033453125553208646,0.0,5.992792882914766,4.7828559009262355
s05T1622,0.0,0.0,7.1093434882198965,0.06636856516304795,0.011517092551827672,1.7837932537013497,2.1402150258318215,1.308287040938416,0.07581177879999525,0.025076827379248587,0.0,0.05959417640190921,0.06542092830805812,12.693067248931975,0.02070858842491261,0.22477259637198646,0.00804159345217388,0.014247510064350275,7.651180524834656,0.0,0.0,12.108469607176144,0.0,0.27338428145123306,0.03845160643829192,0.0,0.0,0.009124431739452111,0.0,0.20566158129095916,0.0,0.020661215288363975,1.6471572865090118,1.2754888559487076,0.017131957688504524,0.10272757516520792,0.0,0.002455054980819618,0.0,12.443159467465843,5.709737662837003
s06T1622,4.030499070694109,0.015725689574280177,2.462195818756666,0.0,0.0,0.008278778794304333,0.6935031181636561,17.55121451206322,0.0,0.0,0.0,3.244090542017614,0.04847498777495938,2.806980962248656,0.01371425453365741,0.2738591557035403,0.002140434205811277,0.0,5.006383108651185,0.020273327062495947,0.0,48.99214738963495,3.2187802040323352,0.3101248909113265,0.21269630587606822,0.0039810003859462526,0.004705467019406129,0.02625980347537266,0.0,0.1340484118971673,0.022599712911515888,0.07586941565973021,2.7862553138897876,1.0057049732620615,0.028302076040499106,0.25054268215056835,0.0,0.022655786474238892,0.10708127042767444,2.307876914547289,5.380573101580732
s07T1622,0.3599631804687748,0.003994809070918951,0.054706498855979044,0.0,0.0,0.5757251339773021,0.7754160863089979,0.349914287860211,0.04551344607849022,0.0,0.024319926965838602,0.0,0.16229866358352354,0.0184051911436804,0.0,0.214314129652968,0.0016411231271860082,0.024754400208320076,0.0,36.18755562861428,0.0,0.0,0.0,0.10115054593359273,0.025115703932930708,0.0,0.0,0.05100641963805617,0.01756532913290206,0.0028094804763691065,0.012587422067750363,0.0030512480939893123,1.277434357661696,0.0,0.0008579247264199323,0.015640090216829317,0.008505345286749458,0.0013562379895147023,0.0,0.737602687249009,0.0
s08T1622,0.0,0.0,0.01408372647657659,0.0,0.0,0.0,0.0,0.0,0.0,7.001120363063524,8.249744583684418,0.0,0.0,0.010579671027783583,0.0,0.034592239309530086,12.728383045039054,0.0,0.0,0.41126245690041413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.020018382751390333,0.0,0.0,0.0,0.2847503321541819,0.0032686762951298306,0.0,6.446413692730592,10.093330776781029,0.0,0.0,0.017146980981015546,0.007518752909179625,5.324287117822536,3.1127330778152418,0.0,0.004247421293805515,0.00031789251761542157,0.0,0.09632517087389372,0.00468554607346939,0.0,0.0,0.002108970839309907,0.0,0.006706990407965618,0.0,0.01486079036554442,0.0,0.014233034810260399,0.12560529160980546,0.0,0.01062142500571888,0.0676786017979814,0.0,0.009825348558676101,0.0,0.0,0.0
s10T1622,0.0,0.0,0.06102418560471913,0.014652983698582395,0.0,0.0,0.6286946131374297,6.63497126291655,0.008499069243102871,9.00226478941102,11.9715417335625,0.0,0.0,0.09592108736426949,0.003640287849170985,0.8792976803859748,0.7343346510497863,0.0,0.0,0.0,0.0008487425721805012,0.05793272141672706,0.002464575420127663,0.0,0.0,0.0002128942502949883,0.0,0.02671895770929359,0.0080264606864418,0.0,0.026964042256797594,0.013056037018991518,0.015654358805089516,0.0,0.0028016065598728815,0.003673389918854106,0.0028848122062161237,0.01610382877820553,0.10297574401401753,0.0,0.33985625552553345
s11T1622,0.19790181462451711,0.010789646191431499,0.02087424221417853,0.0,0.0,0.017426105450273646,2.2610156501385745,2.9971158061484124,0.04661850664163099,7.23462030272659,8.554201268690328,0.016697937804882317,0.0,0.04943758866000056,0.017176871887154815,5.48090740213343,0.3128618844564487,0.11048457328027,0.014849235377774824,0.0,0.002737149295438173,0.014600592637603316,0.010238088711966055,0.17173696731918092,0.13401074992463788,0.0019407397105234607,0.010752177779193727,0.03413639857437687,0.0,0.064456767384536,0.056772131199401686,0.13374237338769576,0.7211197733473693,0.0,0.032830567143640854,0.1932464233797176,0.0,0.039429068332165765,0.3924743769978845,1.101946213565426,0.7080635376951503
