,0,1,2,3,4,5,6,7
s05M1822,0.0,0.0,0.2782897074558597,0.0,0.009622160593893996,0.0,0.0,0.7120881319502463
s06M1822,0.0,0.007658530321580287,0.35696973466554005,0.0,0.48443405330210393,0.0,0.0,0.15093768171077573
s07M1822,0.08139642834453792,0.03912284971261882,0.15697708914536812,0.011958211978652409,0.3330151261093252,0.00748691102737895,0.002285055272331451,0.3677583284097871
s08M1822,0.0,0.9989916078449479,0.0010083921550521156,0.0,0.0,0.0,0.0,0.0
s09M1822,0.012133631090081115,0.986763936274384,0.0,0.0,0.0,0.0011024326355349363,0.0,0.0
s10M1822,0.012329945853918473,0.9752032813811331,0.003819013305784512,0.0,0.0,0.001258797892758717,0.0,0.007388961566405087
s11M1822,0.0036361097992684546,0.9905294740427274,0.001413303362733211,0.0,0.0,0.003093454682753105,0.0,0.0013276581125177321
s12M1822,0.05039780900162771,0.8762168090798782,0.006291953753713756,0.0005938417434648553,0.020886267567495845,0.018671369030013367,0.0049060869774921224,0.022035862846314123
s13M1822,0.06320186203106135,0.6180707073792243,0.01924263971335544,0.0,0.1588445598760031,0.0976612536210012,0.008784796178274604,0.03419418120107993
s14M1822,0.2323928811352773,0.10893586238201854,0.0,0.0,0.5147996053528024,0.07637027618681073,0.06750137494309086,0.0
s15M1822,0.9873610933369938,0.007555213721004046,0.0,0.0,0.004105354409517948,0.0009783385324841037,0.0,0.0
s01X1822,0.25051297606027856,0.028260351993182695,0.054062067091538504,0.0,0.6094554492423334,0.01539673717258089,0.0,0.042312418440085986
s02T1822,0.0,0.0,0.9936835740048892,0.0,0.0,0.0,0.0,0.006316425995110786
s03T1822,0.0,0.0012346522255724751,0.08056915262718431,0.0,0.0,0.00018908556855594557,0.0002991266323531415,0.9177079829463342
s04T1822,0.002352871325786504,0.0015558597762796859,0.09364456508020574,0.0036509168088765423,0.3033855833369373,0.0,0.0,0.5954102036719141
s05T1822,0.005355688864962521,0.0,0.22616711032660816,0.0,0.2928133187013899,0.0,0.0,0.47566388210703947
s06T1822,0.0,0.0,0.2154461520664165,0.06879037527144521,0.15962914043876217,0.0,0.0,0.5561343322233762
s07T1822,0.02379419199101952,0.01437957515747984,0.20723986638078445,0.0038386055624778665,0.33393137950026347,0.0,0.0,0.41681638140797483
s08T1822,0.0,0.9479677351330504,0.05203226486694957,0.0,0.0,0.0,0.0,0.0
s09T1822,0.02585294799145469,0.9671525028608343,0.0018986763797022382,0.0,0.0,0.004533357343907646,0.0,0.0005625154241011529
s10T1822,0.06673232397031736,0.834723550112047,0.006652264725128527,0.0,0.03316752182418355,0.03140259545801043,0.0,0.027321743910313064
s11T1822,0.07414203699273846,0.8500036749836726,0.0075950093660687905,0.0,0.03746322091455134,0.017215138466409777,0.0,0.013580919276558849
s12T1822,0.06579025473225797,0.41142124772586874,0.027323364437345524,0.0,0.31823562497707814,0.1767293571571044,0.0005001509703452385,0.0
s13T1822,0.23092650862945224,0.5264488479785375,0.01889392469554194,0.0,0.12169134322655768,0.03663804425015336,0.022413079637071853,0.04298825158268551
s14T1822,0.12411400507374243,0.16760648840705705,0.29946470290510296,0.0,0.30422848558175714,0.024151847858609667,0.0046629833696721626,0.07577148680405875
s15T1822,0.265446258767971,0.04422113306275931,0.03932074510249608,0.0,0.5890041291769386,0.018258386947245193,0.0,0.043749346942589855
s02M1922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s03M1922,0.0012416030168883293,0.003988909334423648,0.48078258866701984,0.0014865567776749249,0.04885942160783842,0.00046593614283808464,0.00043214871191332753,0.4627428357414035
s04M1922,0.0,0.0,0.004149429403493164,0.0026016868051296988,0.04209977759054309,0.0,0.0,0.951149106200834
s05M1922,0.0,0.0,0.44388394506360557,0.0019352045808625153,0.18245625208056918,0.0,0.0,0.3717245982749626
s06M1922,0.0,0.0,0.005642474960563842,0.0,0.06036658892250669,0.0,0.0,0.9339909361169294
s07M1922,0.0,0.0,0.29435220161344866,0.012029385999713784,0.28575083893141534,0.0,0.0,0.4078675734554223
s08M1922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s09M1922,0.06081283866714301,0.692142861877356,0.009133786231714666,0.0001578035520493981,0.11894081966364105,0.09076766441031764,0.004604067754979815,0.02344015784279851
s10M1922,0.061261396331535885,0.4572621114053708,0.009460867618784905,0.0003083947397881868,0.26228913282018496,0.13437464569342408,0.06871221310359873,0.006331238287312344
s11M1922,0.0907616054212938,0.6624578245877359,0.010532053151721813,0.002617378087193951,0.11694321217432163,0.07865417759402862,0.004679083194585176,0.03335466578911918
s12M1922,0.2001890674429724,0.6282773038530581,0.023270602033904676,0.0,0.09949769990792577,0.029372851787306878,0.004045052447508997,0.015347422527323094
s13M1922,0.05135448332196947,0.7764486646849322,0.006883879372274036,0.001049587375602718,0.07970190700979787,0.04944142101249321,0.008106164357719573,0.027013892865210852
s14M1922,0.11503165137490982,0.29179207796582046,0.03345004419613248,0.0,0.23561977292368744,0.11706896393104962,0.11642919916160148,0.09060829044679862
s15M1922,0.13413257135002374,0.21401494968487464,0.039620637219432264,0.010018858843814612,0.3342487175804527,0.10614875953696139,0.029269486615771646,0.1325460191686689
s01X1922,0.9008784630775237,0.002407321084056143,0.01288070439865745,0.0022785992206240595,0.041181213317340266,0.0056395433912705736,0.0014255907618118914,0.0333085647487159
s02T1922,0.04676000382071971,0.0022214809195459065,0.6365320306817266,0.0,0.2796812343673064,0.0,0.0,0.03480525021070133
s03T1922,0.16274841587043856,0.013573032713347024,0.08191766550167166,0.0,0.5903197742053482,0.008405173284747179,0.0,0.14303593842444737
s04T1922,0.010953672282755185,0.0007956810094876287,0.027320778006581038,0.040449690294435764,0.7606286879028684,0.0,0.0,0.159851490503872
s05T1922,0.05392926303581495,0.0022131810093397636,0.03326310740504292,0.006616742827402915,0.6916894004390746,0.0,0.0,0.2122883052833248
s06T1922,0.029084641011701266,0.0009332272068295629,0.0761234206825737,0.0,0.5523308167926306,0.0,0.0,0.34152789430626485
s07T1922,0.0009643943764647331,0.0,0.05735004432308095,0.0,0.6376661434220251,0.0,0.0,0.30401941787842907
s08T1922,0.0,0.9719431253635703,0.028056874636429793,0.0,0.0,0.0,0.0,0.0
s09T1922,0.14987718811282696,0.1673531595528624,0.038288187633013455,0.008134715732430294,0.34137577140727243,0.1443742673691515,0.03741016470420643,0.1131865454882365
s10T1922,0.17510444497510344,0.38172556852114503,0.029470965855045342,0.07813389163857924,0.17696066276070269,0.07623733350109055,0.006199637732705255,0.07616749501562853
s11T1922,0.9949467598360257,0.004137222158458215,0.0,0.0,0.0,0.0009160180055161067,0.0,0.0
s12T1922,0.9976682691250623,0.0,0.0,0.0,0.0,0.0013586878170232747,0.0009730430579144477,0.0
s13T1922,0.28453171293725743,0.06426667693298045,0.023224234477383674,0.0,0.5358139273769602,0.039259465185286176,0.029146173035274482,0.023757810054857553
s14T1922,0.9414741684571349,0.0,0.0,0.0,0.05180595478479564,0.0030459669905599515,0.0036739097675093963,0.0
s15T1922,0.3699988728985868,0.027074623820279385,0.033853049490398066,0.0,0.49708974713110465,0.017116507255710536,0.0,0.054867199403920576
s02M2022,0.013208599246440043,0.01596666120735294,0.9028170159700649,0.0008616896108973653,0.05111983806437769,0.003976132795912947,0.00040404614849106447,0.011646016956463017
s03M2022,0.0313559428317516,0.021376332112017542,0.12685963522966304,0.012677613558184099,0.6960588996503828,0.0015042965673169872,0.0,0.11016728005068394
s04M2022,0.018411119908614836,0.02195314620385011,0.12727203712883342,0.0024407958228798397,0.387494136172127,0.005475620040270325,0.0,0.4369531447234244
s05M2022,0.0,0.0,0.15345520644101793,0.028363009187837702,0.6659375936975989,0.0,0.0,0.15224419067354547
s06M2022,0.0,0.0,0.11220273997653986,0.0,0.8181132430696147,0.0,0.0,0.06968401695384539
s07M2022,0.009404671147478925,0.010130486360880011,0.045401224227482176,0.010054863301543917,0.405765215494926,0.0,0.0,0.5192435394676889
s08M2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s09M2022,0.026122966969373735,0.789223590915911,0.005892373923837771,0.0029018463749170818,0.07953868092318099,0.07325503284999976,0.0012780579733454565,0.021787450069434184
s10M2022,0.056601639682641265,0.48122084102584345,0.01803773748064389,0.007603158275222051,0.20066638564692252,0.19446573186694968,0.005851970168393058,0.03555253585338394
s11M2022,0.06719932389055894,0.387231205004599,0.018258526889520257,0.005628801292887562,0.2326317190184677,0.24999525778133974,0.0030819093023733576,0.035973256820253444
s12M2022,0.044681311621797545,0.5596186015172814,0.0158684726620812,0.0,0.22252725426565587,0.13870003393263233,0.002352099238008429,0.016252226762543332
s13M2022,0.04128228183435699,0.7039813873428462,0.01658862264035008,0.002426322398691927,0.1540580368466151,0.05104353449925113,0.0018331818381674143,0.028786632599721154
s14M2022,0.06073440808002982,0.4308132841630767,0.02274782992571885,0.008592888174471782,0.3221993795070486,0.08694574841757491,0.025955856222827117,0.042010605509252195
s15M2022,0.22937843528777724,0.05773977170804861,0.05405848174880574,0.0022601738175123515,0.5454976788535707,0.02544599096842412,0.0022229965831363687,0.08339647103272485
s02T2022,0.01930575030820842,0.0,0.4977492269318158,0.20974105509197247,0.1621570934482448,0.0,0.0,0.1110468742197585
s03T2022,0.3075899338603402,0.013018434912726248,0.13704516798551236,0.025218841121739527,0.30929256213177414,0.005825602774579257,0.0,0.2020094572133283
s04T2022,0.7264545873148316,0.0,0.009469540398080874,0.0010634532469053967,0.2019856280419966,0.0,0.0,0.061026790998185455
s05T2022,0.03868372230525205,0.004513582033699569,0.04414266082683927,0.004437202662689167,0.6834823268095574,0.0,0.0,0.2247405053619625
s06T2022,0.9281497151370085,0.0,0.003783948274531522,0.028370400245161152,0.02229933455009803,0.0,0.0,0.01739660179320081
s07T2022,0.12991550290625078,0.0002068176335150578,0.09279473872044772,0.0771418883188436,0.44732113425079867,0.0,0.0,0.2526199181701442
s08T2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T2022,0.05881032518193048,0.2001551630544061,0.010002758758593204,0.005830141521152339,0.20271570873469563,0.48869564638438834,0.0,0.0337902563648339
s10T2022,0.16093793662454564,0.12377573437598151,0.029479319447812985,0.03211167092717691,0.290877774428611,0.22079271709785575,0.005706279879133446,0.13631856721888277
s11T2022,0.17131913602202178,0.1258934431055952,0.03284810899891702,0.03777717153704855,0.30984889447302866,0.1636188880721395,0.004665323449067144,0.15402903434218196
s12T2022,0.07557446642774389,0.09484349996786713,0.04912742410244375,0.001473326197198924,0.4612954935169412,0.25829872598708176,0.027723985166640035,0.03166307863408324
s13T2022,0.03047090824189075,0.016089729282706914,0.01228459854941301,0.8146782510097464,0.05012979423478068,0.024336843806397262,0.015493334149964066,0.036516540725101
s14T2022,0.1150001330452708,0.08578507326520911,0.0378690421503242,0.010799308504004448,0.460607012453525,0.19491793227221907,0.004809750372839446,0.0902117479366079
s15T2022,0.644640003650352,0.0236594730765166,0.0185524479282665,0.014901618289676816,0.15909429735901848,0.04116519419625171,0.001242696960719898,0.09674426853919793
s02M2122,0.09775871553408652,0.021096441617108153,0.5196114346934482,0.011029895557958108,0.2277900810831341,0.01688705212086085,0.0,0.1058263793934042
s03M2122,0.07095001558849022,0.016651452302301202,0.09491351972400212,0.06115338020147902,0.5922817124854463,0.001962245161769448,0.0,0.16208767453651174
s04M2122,0.02617225995946152,0.008399977512471957,0.09342631822332344,0.030297015783218865,0.5744794838919905,0.0,0.0,0.2672249446295337
s05M2122,0.00011628482609156703,0.0,0.23523252006029002,0.0057780830134148324,0.526952626200454,0.0,0.0,0.23192048589974953
s06M2122,0.010684210176622622,0.005046566505146337,0.5340071759287145,0.01589645865830175,0.2992918659567041,0.0,0.0,0.13507372277451074
s07M2122,0.04704666748600452,0.007500084241734044,0.08726789178431268,0.021619954231887454,0.5448182835752671,0.00013018771131199802,0.0,0.29161693096948216
s08M2122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s09M2122,0.03425251219508953,0.24490673142016375,0.00266813715642857,0.0,0.22626744097829823,0.4855135895393133,0.005141240773713,0.0012503479369936643
s10M2122,0.07757591537456984,0.16005720856982478,0.01648185917057358,0.037212745068932455,0.27856739349053167,0.3871439918478172,0.007393606948507072,0.03556727952924352
s11M2122,0.10608830064482366,0.3479425292078872,0.027343636473335438,0.004419585904430307,0.2286862840652714,0.22917424799802652,0.004132486748611543,0.05221292895761396
s12M2122,0.06756096339292132,0.2109105762258655,0.030906669762680423,0.0054513320805420614,0.276419329557695,0.36724105375410343,0.019821049694898417,0.021689025531293784
s13M2122,0.12559325693075138,0.176776348633476,0.027692709531150123,0.009450440339351343,0.30086632137388963,0.2742470053541182,0.01876617184150976,0.06660774599575366
s14M2122,0.13610773728552747,0.19759977623666658,0.04216522791293873,0.0041309392271424205,0.3629506036565212,0.18728559339663092,0.014348556195764538,0.05541156608880813
s15M2122,0.21128326485805426,0.05277169855740496,0.07383095038011814,0.02261950253737398,0.3998502599207945,0.03780796544966578,0.0,0.20183635829658836
s01X2122,0.18302640681140195,0.034950867984138274,0.04475250194789376,0.0158725259842297,0.5315383443089725,0.019162684390270978,0.016711957292454793,0.15398471128063787
s02T2122,0.05590426597899356,0.0025230400456117395,0.4896087328139678,0.0,0.45196396116142706,0.0,0.0,0.0
s03T2122,0.03811538425916667,1.3241234783559784e-05,0.12049968468423083,0.029572864885980932,0.5810670396933338,0.0,0.0,0.23073178524250418
s04T2122,0.019292509736356184,0.004149879942875323,0.02409468762545461,0.04741360198257911,0.828351769348342,0.0,0.0,0.0766975513643927
s05T2122,0.07873104426784107,0.01510714919138211,0.029632572869984476,0.017201261449096988,0.6286247214694514,0.0015844296217459267,0.0,0.22911882113049797
s06T2122,0.0023876044685374877,0.0,0.035740630780539184,0.0,0.8632501071101213,0.0,0.0,0.09862165764080207
s07T2122,0.011623637996162771,0.0,0.020691744716852582,0.8990286618517782,0.022262439376907247,0.0,0.0,0.046393516058299236
s09T2122,0.15194041141379994,0.14218971497813698,0.02332251402206027,0.029378066511346654,0.25432954899431176,0.27040532131266326,0.0022070514531522456,0.12622737131452882
s11T2122,0.050634350518698024,0.08808703818729817,0.026977515890746182,0.0,0.530911183524318,0.24470643604915113,0.0,0.05868347582978852
s12T2122,0.1252651511527534,0.09649780292732607,0.02738500769366233,0.019432933015611293,0.4009757270147675,0.23223459190395734,0.03904661113096489,0.05916217516095709
s13T2122,0.08357979133650191,0.07867694868772726,0.044356394999969025,0.004992360744005051,0.46461240413466015,0.2497424833105064,0.00029544641767025005,0.07374417036895993
s14T2122,0.13262846915010837,0.06904390218347568,0.02516375062782688,0.013050468540945999,0.48261522302919824,0.15329421201551838,0.024135871838486256,0.10006810261444002
s15T2122,0.2764853593575703,0.024330547588400916,0.03156936477845729,0.0,0.6379381783349602,0.029532801332177405,0.0,0.0001437486084339587
s02M2222,0.16954945105054817,0.023842364122849107,0.060280858273218337,0.02347381564446959,0.49390278167374335,0.012094171598946251,0.0,0.21685655763622524
s03M2222,0.07332825521343375,0.007416152057785117,0.028967211346736296,0.026780590301179144,0.7357481134853375,0.0,0.0,0.12775967759552814
s04M2222,0.019693027299124085,0.0008326891778712823,0.053500180217453966,0.06697357392316908,0.7146381515187316,0.0,0.0,0.14436237786365005
s05M2222,0.0720943687590838,0.006713762964050944,0.04103706259591956,0.035674878813902154,0.6396837443184639,0.0,0.0,0.2047961825485796
s06M2222,0.021487418534698845,0.020212252244989574,0.008685169134119715,0.0,0.8863088683263105,0.06330629175988141,0.0,0.0
s07M2222,0.06339448954169928,0.04264275460193944,0.05242248089625465,0.005592089270703566,0.6155122880741339,0.1319572261973905,0.0,0.08847867141787868
s08M2222,0.0,0.9238883663555977,0.017804385427318076,0.003714650751846995,0.04099333036162919,0.0009636479090487608,0.0,0.012635619194559291
s09M2222,0.06397477307405317,0.14411248013679412,0.014310599882749336,0.007509541057962527,0.28124381913899393,0.4395056518443938,0.004631935110529457,0.044711199754523756
s10M2222,0.09140692792669194,0.1628282546782986,0.01152242797513018,0.0,0.2985369438078261,0.4179586964126651,0.00867291330310778,0.009073835896280262
s11M2222,0.1289910099770105,0.13811235204228856,0.030865662263313776,0.02915340353525272,0.3425249360103465,0.22675911789530465,0.004050805661847539,0.09954271261463578
s12M2222,0.16883121003828344,0.14604335957187972,0.04256556203972502,0.034999847147378096,0.32934851303995044,0.15125865567587174,0.010411209619735606,0.11654164286717592
s13M2222,0.05708127845750018,0.1602005944146123,0.0050419080642857255,0.0,0.27137779073127216,0.49530327241336347,0.006860786483053142,0.004134369435913007
s15M2222,0.19037977683230153,0.07637156549227846,0.04088118535702726,0.05198587510235728,0.3419244991416309,0.09829739489908876,0.005437993129790189,0.19472171004552558
s01X2222,0.198919528286638,0.03822372686002439,0.06786511222886994,0.03174521837818559,0.40061747899488126,0.02901324133432893,0.0,0.23361569391707182
s02T2222,0.034058368656303475,0.0,0.012269337546009814,0.0,0.9520948918518256,0.0,0.0,0.001577401945861089
s03T2222,0.09313457334095483,0.012054225969591154,0.0351201183706584,0.015481298374292962,0.6611008078311466,0.005207367725994208,0.0,0.17790160838736185
s04T2222,0.003040073416458204,0.0,0.02375647032364611,0.05915133511080111,0.8100454675090523,0.0,0.0,0.10400665364004241
s05T2222,0.05063170097682655,0.0076419877904333215,0.08188928651727878,0.023527170732491744,0.5637848785747173,0.0016937500935709975,0.0,0.2708312253146814
s06T2222,0.04158311448182565,0.005918951920632174,0.04902594053267766,0.17349952089823786,0.5308319187334251,0.0,0.0,0.19914055343320158
s07T2222,0.028516989644294367,0.006228452014047137,0.02603525154764384,0.7608868176134007,0.131852825104084,0.0036185996291256007,0.0,0.042861064447404285
s08T2222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T2222,0.04835661293770998,0.12594562422723282,0.004059276572912167,0.0,0.2256074906708872,0.5008983446985796,0.0921899041937515,0.0029427466989267316
s10T2222,0.030830005073574182,0.13900115854895462,0.0,0.0,0.20027113208650285,0.6136307719889479,0.01626693230202046,0.0
s11T2222,0.06482294969560404,0.17877983571175282,0.009778235389974318,0.0,0.24903335386284411,0.4585544023331611,0.031547506087184436,0.007483716919479218
s12T2222,0.04575906849934806,0.12573109246753394,0.028530680800000246,2.119730856572101e-06,0.41335303354000275,0.3808554365065564,0.005768568455701999,0.0
s13T2222,0.05084804741766285,0.16681614562802013,0.012013457593586756,0.0,0.26784742301321973,0.49609679280753466,0.006378133539975861,0.0
s14T2222,0.16394956611112305,0.09017848272732583,0.025756406217692027,0.018484960470911825,0.36991596515372555,0.22504947689249585,0.0024110810328316955,0.10425406139389416
s15T2222,0.07462325556295245,0.12065492805723825,0.006923458194488148,0.0,0.34886952037486857,0.42134357027603414,0.027585267534418388,0.0
s02M2322,0.1685709146746243,0.024483868221547026,0.039119039942652395,0.09584923363797343,0.47791650121617146,0.027164958680902976,0.00581277904648946,0.16108270457963889
s03M2322,0.00011376268364045924,0.0,0.0,0.032585525936513475,0.9673007113798461,0.0,0.0,0.0
s04M2322,0.06451507178896075,0.00855549511642023,0.02030208170951997,0.17127616817662084,0.6667992050053515,0.0003118661468159674,0.0,0.0682401120563108
s05M2322,0.0,0.0,0.008426207371704464,0.03594576872015887,0.9556280239081366,0.0,0.0,0.0
s06M2322,0.0,0.0,0.005510056881646649,0.07706966599911991,0.8977500224240893,0.0,0.0,0.019670254695144215
s07M2322,0.06313151816050419,0.012121788446004905,0.003138771526805199,0.02528711783370317,0.7383585284548937,0.03535603277671608,0.011905453634341985,0.11070078916703079
s08M2322,0.0,0.9976506072738689,0.0,0.002349392726131141,0.0,0.0,0.0,0.0
s09M2322,0.0612105441241235,0.16123405136129035,0.002643658819676961,0.0,0.17253109322279322,0.4608551866151986,0.14152546585691742,0.0
s10M2322,0.0347878952706426,0.11011917807666764,0.0055168816872947736,0.0,0.24055310349627834,0.41015255125034294,0.19887039021877373,0.0
s11M2322,0.07187279248554158,0.14401771965660073,0.013020396934884854,0.0,0.24481152844231496,0.32426809054893957,0.2020094719317183,0.0
s12M2322,0.019991092008167143,0.06859115513764541,0.0,0.0,0.16947051012054273,0.3814024819336636,0.3605447607999811,0.0
s13M2322,0.013400899876471566,0.06112699229997603,0.0,0.0,0.18838349468921103,0.37990812637509747,0.357180486759244,0.0
s14M2322,0.05599013477052433,0.12965641606762832,0.007764181773854145,0.015299977360787642,0.29301653668520916,0.34485385120257767,0.1534189021394188,0.0
s15M2322,0.09621312418256739,0.16251804041669626,0.015383654719976332,0.021944205729665597,0.27799134401786985,0.33542717293789703,0.06593721061625657,0.024585247379070876
s01X2322,0.08735232581842771,0.02783871464419917,0.03979167620727925,0.0055600841608631525,0.5079141461545119,0.13276833056446524,0.12938691573508582,0.06938780671516778
s02T2322,0.11076078530000176,0.046989448659285504,0.04901675692986797,0.008934752178264416,0.5617867189407855,0.10811508251850206,0.014432624615529402,0.09996383085776342
s03T2322,0.06602305465948012,0.015155522773253865,0.028399999814658766,0.042823686659426936,0.731290771855656,0.015157237417991867,0.004093712608332669,0.0970560142111998
s04T2322,0.007511567098645648,0.0061497894319337085,0.0011492791187106865,0.10174529338703434,0.8156129092075421,0.028653702441470752,0.03917745931466258,0.0
s05T2322,0.012946894051038072,0.0,0.035250668406410786,0.021569228831674322,0.852108925070239,0.0,0.0,0.07812428364063775
s06T2322,0.01690103144376251,0.0,0.022647015195938484,0.10049241829139914,0.8236945126033582,0.0,0.0,0.03626502246554168
s07T2322,0.05796025938178855,0.01788954642416795,0.023631449845918875,0.043695654136743194,0.6625233322990779,0.08062164847600531,0.07477961274644404,0.03889849668985418
s08T2322,0.0033070559387189547,0.9038642974179356,0.0021333910508410745,0.0070024481210470245,0.036253269789716665,0.037586133260106604,0.0,0.009853404421634092
