,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
s02T1622,0.0,0.0,0.0,0.0,11.635773278895691,0.0,0.0,0.0,0.0,0.0,0.8036835150269583,0.0,0.0477764628705173,0.0,0.0,0.0573382447192331,0.07540793534765348,0.0,0.34654077504996794,9.258861121302647,0.0,0.07061173985385977,0.25104084435553353,0.20288730216822745,0.0,0.0,0.007119847394474929,0.0,0.0,8.664258135639106,0.010285768689754267,0.0,1.0698625555445935,0.0,0.0,0.008143966104678609,0.22614551547211004,0.0,0.0,0.0,0.6398590452133073,0.08189554388550793,7.1400345995462935,0.0,1.9977120537502306,0.14924275281421445,0.06061900250958116,4.9797622535928125,0.19560756160590337,5.931587331050656,0.0,0.01920471397073005,0.30238195101585585,0.016279495379430457,0.0,0.30443672985823894,0.0,0.0,0.45101801348991216,0.0,0.36264142287875417,0.017694560783911555,0.18794819657281323,0.0,3.0174519405331224,0.3276466134827058
s03T1622,0.0,0.0,0.0,0.04046106818967304,8.514960124901965,0.0,0.0,0.04600006280056296,0.0,0.0,0.0,0.0,0.044790525528726866,0.002742065746587091,0.006463851900735143,0.0,0.011826092370043086,0.0,1.3985027346519368,0.009777596217376582,0.0,1.8455921845705632,2.353265281902206,0.0,0.1441244378850566,0.0,0.0,0.0,0.14386910450890728,16.344793260412068,0.0,0.0,0.3899554852348011,0.0,0.0,0.015734912082832606,0.0,0.0,0.0,0.0,2.277522993184892,0.0,23.1423467441126,0.0,2.039749609276726,0.9190203546794421,0.0,2.7843390304927307,0.08596366815559339,4.90895537928378,0.0,0.0,14.67857162489469,0.0,0.0,0.02068430680880689,0.8988177148512626,0.0,0.0,0.0,0.9551780777820866,0.09596068545722769,0.03622670095103617,0.0,0.11278551981740587,0.0038483128915910237
s04T1622,0.0,0.0,0.0,0.0,38.86642936588401,0.12665483579352768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024757072751890534,0.012809162028841935,0.01726960411003654,0.0,5.2770603901108775,0.012668668400972917,0.0,3.3930201924295296,0.0,0.0,0.0,0.0,0.0,0.0,0.386844909279445,0.5210658376254481,0.0,0.0,0.0,0.0,0.0,0.05357240455173302,0.22639255127226757,0.0,0.0,0.0,3.652827704416223,0.0,6.943596827401871,0.0,0.8257799950027687,2.1207478517101013,0.004410809699517781,3.9126787944077237,2.1467656101864994,10.939311339019078,0.0,0.04289605677469346,6.589888335453663,0.0,0.0,0.13251791789267525,0.0,0.0,0.0,0.0,0.987449237302841,0.0,0.18266076049756644,0.0,3.0810808349589704,0.5122402881601041
s05T1622,0.0,0.0,0.0,0.0,24.676322645617006,0.03740323265124671,0.0,1.1819474274751678,0.0,0.0,0.40974232005915534,0.0,0.008182448605772047,0.0,0.01399599102041267,0.20490995372262705,0.0005409278084752946,0.0,7.8187458689222185,0.01022154590340726,0.0,9.56066425296462,0.0,0.09320928622117725,0.0,0.0,0.020483874324453914,0.0,0.15878400352317867,0.11831086656084339,0.0,0.0,0.0,0.0,0.0,0.06785659310493881,0.0,0.0,0.0,0.0,1.4130033502951087,0.0,9.047692918329032,0.0,1.4766068218439057,2.993540850460218,0.0,6.075641059792777,5.236219647393526,13.64393249177389,0.0,0.06127217357456152,3.536610046621352,0.0,0.0,0.11386708592793329,0.0,0.0,0.0,0.0,0.49338812778965313,0.0,0.012516606663454484,0.0,0.028075543525491492,0.0
s06T1622,0.0,0.011937512837394861,0.0,6.217327404885785,25.035267383154498,0.07389653652288572,0.5572272338029375,20.441271468893135,0.0,0.0,0.38002385110186865,2.3527926800978003,0.034945159584753284,0.0,0.00041673034101038326,0.2698956740261918,0.00048694906574664687,0.0,5.120346688744828,0.017336938622724993,0.0,38.945000949992824,3.311480186924865,0.09671035495724264,0.0,0.0033897265489801734,0.03845148552610137,0.030586699416403004,0.0,0.047103680319829776,0.011952445785282284,0.0,1.1436059752486583,0.0,0.0,0.0,0.0,0.015422406580556186,0.0008746556281657068,0.0,0.9967929227839788,0.04958406736924932,1.9502238427098924,0.0,0.004542105395195191,3.3019860202659777,0.0031445060319139468,2.038733793290549,0.7089870422853839,6.224189309693942,0.0,0.016275301482182113,1.0606460875935082,0.0,1.4382378731506098,0.09497298942262081,1.878069089635109,0.7828124338884622,0.25384154587135693,0.06824086456824761,1.4434831132399142,0.0,0.025849570937278795,0.005365876666286264,0.25927796479043014,0.028495195454763173
s07T1622,0.0,0.040246745576930504,0.0,0.07767388701516233,4.66877876664948,0.0824777977566516,0.11580359619581858,0.3812065804123714,0.0,0.0,0.5775052898322702,0.0,0.16408845847583475,0.0,0.027314398116627926,0.2849565289297364,8.501499844110701e-05,0.0,0.036057148447298605,37.627564736653326,0.0,0.014042445977096146,0.0,0.04923613153697623,0.0,0.0,0.10284079051949785,0.0,0.020523884625069336,0.040758628894306065,0.006011186068319493,0.0,0.8803328773149243,0.008058636762230549,0.0,0.040917431777788754,0.00835849867324057,0.0,0.00031035062246452397,0.0,0.06522493034282932,0.0,0.08239494266382674,0.07154298996858247,0.4755168690962547,0.01136974717310188,0.0,0.09047033122102298,0.21250996579843542,2.7922253808707325,0.0,0.0030207516776065346,0.5609689478657971,0.0,0.7012992382161105,0.0,0.0,0.0,0.24622956316079056,0.0,0.05885782229749009,0.0,0.011734921023627061,0.0,0.022573523141645534,0.0920028667078324
s08T1622,0.0,0.0,0.026377877183328124,0.0,0.0,0.0,0.0,0.0,0.00017453208333912553,9.64793527063344,0.0,0.0,0.0,0.0,0.0,0.031646888093287716,13.049425543329725,0.0,0.0006062934030813646,0.4285639424724213,0.0,0.0063328290386947894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124941921535368,0.0011488243304773106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.163712415856492e-05,0.008981300834767716,0.0,0.0,0.0,7.905787736804489,0.0,0.0,0.0,0.0,0.0,0.0,0.4470708290262811,0.0,0.0,0.00035478009723590424,0.0,0.036501413978176196,0.0,0.0,0.0008472611750643014,4.95102382863286,0.0,0.0,0.0
s09T1622,0.0,0.0,0.03792651859105122,0.0,4.253007164054968,0.0,0.2626289199550924,0.12312991074188138,0.006607940100111921,10.52141627956748,0.0,0.0,0.0,0.0,0.0,6.198463815631711,3.1997970878794555,0.007843908476894382,0.0,0.00015642875715263842,0.0,0.08563929666644014,0.0,0.008725959554689456,0.0,0.002748437555952274,0.006346406953436105,0.013390993979905355,0.0,0.0,0.009903767357304328,0.0,0.0,0.0,0.0,0.0,0.001306933849040686,0.013032846667775792,0.004584434686279903,0.0,0.0,0.0,0.0024229823148425845,0.0,0.0,0.009010112003803087,9.61054246814446,0.0,0.0,0.0,0.0,0.0018052696022419193,0.0,0.5433178232600911,0.0,0.001447047490930236,0.0,0.0,0.0,0.046348077582536035,0.0,0.0,4.095676322927977,0.006547762378163898,0.0,0.00743188958629968
s10T1622,0.1037664943717521,0.0,0.09456178391817449,0.0,3.8889942621272713,0.0,0.1492089989407507,8.111159768586532,0.01634421999856294,6.988997528743239,0.27652295171518937,0.0,0.0,0.0,0.0009850716968012937,1.012787697514792,0.7695480444282081,0.0012174834945121872,0.0,0.0010818249468297104,0.0,0.03770221873764713,0.0,0.0,0.0,0.0012721628159985637,0.015582722203759827,0.028558242115191576,0.0,0.0,0.01981266096042491,0.00019485043172568558,0.0,0.0,0.0,0.008785266669060836,0.0005401407077440598,0.01385774781339016,0.007901308238390817,0.048898435382974594,0.0,0.0,0.06084117173337784,0.1245174633200379,0.0,0.18439768467918422,11.436031016502042,0.0,0.10012048105046782,0.5349798513897802,0.0,0.0034974145482486907,0.09913934673831663,0.0,0.0,0.0,0.0,0.0,0.544374087638368,0.024412525267180164,0.043112725264443215,0.0,7.513576566051613,0.010195498730353851,0.0,0.049273734069896775
s11T1622,0.0,0.0,0.02480037425965875,0.0,14.14354297001937,0.0,0.679421464887206,3.4319985555152077,0.010113010610782545,4.991010586885589,0.41571341027624853,0.0,0.0,0.0,0.0,6.170360044982314,0.33441151143687875,0.050854082602951683,0.0,0.0,0.002525207642492784,0.0,0.0,0.032376861007135826,0.0,0.006077581435928681,0.11700939208159966,0.021542055008063884,0.0,0.0,0.023476493215194627,0.06477937491533352,0.0,0.0,0.0,0.022105792445335,0.0,0.03249042927592748,0.01081488044272795,0.010968267857914594,0.0,0.0,0.012897177787061783,0.11684258072793222,0.015235405699151276,0.2717756413082122,8.162485848108297,0.0,0.3736604321122072,0.16684250423003288,0.0,0.008603879500621296,1.0963746931931786,0.0,0.0,0.12795031330276344,0.0,0.0,3.1984551580519414,0.11422217818335088,0.0,0.0,6.061858105566458,0.03968556119295498,0.09358391409942658,0.05267946338183078
s12T1622,0.2592808195335273,0.48218705070616685,0.16471278630514177,0.2755181645639013,15.542135780145161,0.2501452286859367,0.5995035903595177,6.913785982879704,0.0,0.0,0.7007139106779329,0.0,0.0,0.0,0.6734273361094564,10.160112765736704,0.009806144062338724,0.5656166469572629,0.013813472100709863,0.01454105417341563,0.0,0.0,0.0,2.819481560166238,0.0,0.02267320239679301,0.8709752129495684,0.019705919979607567,0.0,0.0,0.5184333905001052,0.032775069300777136,0.7305327862127798,0.0,0.00479946959473963,0.22719367480938676,0.0054397445251799514,0.008747783675298106,0.0009083040621682932,0.0,0.0,0.0,0.26565188162258063,0.0,0.01615133508167661,0.27250639354145606,1.2786249238913645,0.0,4.688799092496599,0.2726938634195709,0.0,0.005651067304418296,6.229419268366922,0.046804295450074924,0.0,1.3359268779622473,0.0,6.340161706717705,1.2528961525508386,0.10814859505064829,0.12117291044585851,0.0,1.9017973255857696,0.0,0.0,0.007978726367354102
s13T1622,0.009829451404407774,0.0,0.0,0.0,8.139465601754745,0.0,0.24041959020040982,14.705665799623707,0.0,0.027900435909969466,0.03602864371841104,0.0,0.0,0.0,0.662669609809365,3.3069173745041662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654780009350504,0.0,0.0,0.14442940676668442,0.003336118804154718,0.0,0.0,39.85979113145267,0.0,0.6361715453958469,0.0,0.0,0.0,0.0,0.0,2.0661940036524453e-05,0.0,0.0,0.0,0.2794275308421936,0.0,0.0,0.28089127848372863,1.4442466212807776,0.0222850366587331,6.697159917377536,0.0,0.0,0.0,2.0228698594234804,0.0,0.0,0.0,0.0,0.45194890583894054,0.27495396799387095,0.04682349276958649,0.0,0.0,2.2788895588956475,0.0,0.0,0.0
