,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
s02T1622,30.905943912467155,0.0218382927211122,1.1659481232963411,0.01636183926622598,0.04894444548363572,0.0,0.49254707433485667,0.10024241936028672,0.0,0.10574995947163732,1.2548052485588423,0.0,0.05510865947368623,0.0,0.006725520626135586,0.07890274310197663,0.07638438803939487,0.0,0.30514716357093385,0.12939905057757928,0.0,0.0,0.236231048560679,0.30833192442996965,0.0,0.0,0.0,0.1774194417266863,0.0,8.229935095289115,0.015364352447422583,0.0,1.8371521078511592,0.0,0.013919045725553924,3.1199752007906056,0.21857465423687777,0.0,0.0,0.2593128617884554,0.6668206576875186,0.12019793611720093,6.242957383337143,0.21180155446198062,1.9471713456660245,0.0,0.07717021737743787,3.960907886532927,0.2346100229994004,4.064941856070928,0.0
s03T1622,0.03040663939291189,0.0,3.0153877245727267,0.0,0.30593218834126273,0.0,0.829430799608868,0.10829092933476384,0.0,0.038302141690352294,0.24136982686051608,0.0012107763516304856,0.032351576079490116,0.0,0.022774360007082894,0.0,0.012662655915253992,0.0,1.429567609859277,0.5062726645526904,0.0,2.765931630469165,2.2430917239174266,0.04383751182555593,0.09522157411723978,0.0,0.0,0.004149964437716222,0.0,15.882298640375055,0.0073133365417327725,0.0,0.8224855206719931,0.0,0.003390663788845727,0.13075344272063047,0.0,0.007994442028353655,0.0,0.05017649305889297,2.3917294389091026,0.0,20.257200912141986,0.048906431746308224,1.989080560158082,0.0,0.0,2.15317634741015,0.08703899039542715,8.393908088555525,0.01740818632543782
s04T1622,0.04766865215612925,0.4065439698092619,3.8482823459937228,0.0,0.0,0.0,3.823371923639375,0.3958842514609158,0.0,0.13213120705962889,1.5378004122930462,0.1208382254965456,0.0391034490218704,0.0,0.11699659136826943,0.06340806649980857,0.020839755649599227,0.0,5.259416473307296,1.3629453691532418,0.0,4.406574730856831,0.01951843435600486,0.2688503620483307,0.0,0.0,0.0,0.276759307801693,0.003177843179072378,0.7038864935841603,0.0,0.0,2.4662555788631813,0.0,0.05765724854014897,3.2071960342534824,0.2056549999332415,0.03900701638161701,0.0,0.5360095413436086,3.8470649723925483,0.0,6.122236611649834,0.5946144174520815,0.8089898858961246,0.0,0.0,2.9764963504069963,2.569539776430025,15.107874082805546,0.024030416950925854
s05T1622,0.03453013922430341,0.20391294279875768,1.970133735058609,0.082340061074764,0.0,0.0,1.8279982653257298,1.3108320088079586,0.0,0.01471068676214745,1.417852504674224,0.05878990878789779,0.04033977766920387,0.0,0.0659353929950452,0.2087569388958597,0.003000216262835561,0.0,7.671562094816063,2.0398222273864257,0.0,12.21978657260374,0.0,0.2303635493722509,0.0,0.0,0.0,0.006995594133289901,0.010976042943646866,0.07529911588878331,0.0,0.01654726896649487,1.475455394889568,0.0,0.02421271391338345,0.04425491715187916,0.0,0.00632375840788689,0.0,0.8677844239758015,1.4898285156785998,0.0,7.933596276667348,0.3488178240424751,1.4420865362879656,0.0,0.0,4.7824197619196775,5.718973549850736,13.171416717114152,0.009716360490043718
s06T1622,0.05855365969022951,0.4908652290718429,4.352388753517354,0.0,0.0,0.0,0.9142567633088263,18.463148911078783,0.0,0.0,1.3919288156172247,3.480669352829972,0.05422499534783626,0.1679892651946508,0.05143341309538659,0.2734647885682124,0.0009800443213045472,0.0,5.058939897089935,2.26545393312308,0.0,49.8174233494579,3.193706001905558,0.25408203421572934,0.0,0.005496764924618788,0.018647874209370325,0.0253878196554949,0.031513751316827855,0.08702484627358235,0.016253028223486666,0.06672679016290048,2.6877651044041255,0.0,0.020146578631820903,0.21667426504064385,0.0,0.011117959488240722,0.0,9.034228915839316,1.059752564191193,0.07765557344809394,1.7290730097191842,0.13717886893491857,0.00805941769391726,0.0076886307518989,0.0,1.6208097792510079,0.92274484015942,6.062785847887803,0.0
s07T1622,125.59719597415886,0.009732781531663834,0.2323997509778023,0.0008485440963671239,0.0,0.0035883359339500993,0.2640481437053054,0.3227441951198131,0.0,0.0,0.7630613633513661,0.0,0.155755076180179,0.0,0.0,0.3090741515061575,0.0006413908140136435,0.0,0.0,0.0,0.0,0.0,0.0,0.08110006007229657,0.0,0.0,0.0,0.05076339358090414,0.004244257515411201,0.003021498941738346,0.00931702160651634,0.0,1.1632328011798851,0.008269469984409594,0.003241570520914402,0.026778477820456947,0.012509959600968084,0.0001048287651723834,0.0009605237590958685,3.86584076028782,0.06796083327424163,0.0054243914479442535,0.07093982863445507,0.11736607088381822,0.4646970696965266,0.04165582173248685,0.0,0.051192857014207796,0.24669793864448525,2.367927401028911,0.005854343599915503
s08T1622,1.429185274817985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.554098485085569,0.0,0.0,0.0,0.0,0.0,0.056890076638046225,12.852948409552674,0.0,0.0,0.0,0.0,0.0010162698815653847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004198780116535046,0.0,0.0,0.0,0.007803267010658307,0.0,0.0,0.0,9.807979626397913,0.009675376106433299,0.0,0.0,0.0
s09T1622,0.00055928989292713,0.1514596950070288,0.03024505744758341,0.0,0.0,0.0,0.21207306757101188,0.0,0.004283888735241483,6.91992500920246,0.13464529767473607,0.0,0.0,0.0,0.007686198396623843,5.6519925597878125,3.1486338587982496,0.002866602781597749,0.0061749565658377695,0.0,0.0,0.10394110931062302,0.005102645478916357,0.0,0.0,0.0023559127963166835,0.0,0.00671172189248394,0.01745470489028492,0.019634031784621,0.0,0.014394850709787774,0.22361129883775277,0.0,0.011066598990776855,0.0,0.0,0.0120027074787049,0.007201703075969827,0.2636340047212112,0.0,0.0,0.01014394967822876,0.0692356073191362,0.0,0.0,11.938228485797273,0.01256120284753482,0.0,0.0,0.0
s10T1622,0.000979871089180767,0.018130770855626005,0.1261522005226317,0.017717708399530727,0.0,0.0,0.04872625415700434,6.988829605693113,0.012160351375072782,9.699253400908322,0.47514584210335653,0.0,0.0,0.14615286075868603,0.006523262635420935,0.9611183511621879,0.7501941488840943,0.0,0.0,0.13602298607940896,0.0,0.055835639314243374,0.0032381393318705112,0.0007508482617856597,0.0,0.0004932473590461114,0.008015279132257767,0.027408679571767104,0.03725250679092331,0.0,0.0249595698787915,0.013581198175714225,0.10284043980135515,0.0038563663081918223,0.004165016708662185,0.0,0.004019395992875343,0.018482419680064324,0.010705843480008267,0.07384566002941412,0.0,0.0,0.05926991068119016,0.136977510844431,0.0,0.0,14.101640948121828,0.03855064124800738,0.05721913642681503,0.6373605650805821,0.0019622371915027663
s11T1622,0.0,0.40613637280823395,0.15210983733467684,0.004467233161162011,0.0,0.0,0.48564919816553875,3.1024113287667614,0.0,7.8001337749216475,1.0801973044417377,0.012520388568514054,0.0,0.560965526981209,0.020429536195325664,5.806868209842871,0.32276236510760536,0.11430244969323948,0.011985945711003093,0.2189900033345753,0.002295220864304535,0.0,0.012532733244250385,0.17702902717673766,0.0,0.003009973907903604,0.02890896148945141,0.03436991510264091,0.1401289308920508,0.03721140771324139,0.0470941267823529,0.12066489937903416,0.6865496767624869,0.0,0.0326357463111541,0.1476161372758005,0.0,0.03993022785078574,0.009764683822139656,0.9726545667746749,0.0,0.0,0.035829420117193526,0.488472618350336,0.017815053608913327,0.027933547408271583,10.070738159588768,0.0122169220938644,0.48031693525378594,1.6905962466317785,0.013700827132122971
s12T1622,0.06177855843250718,0.8860070295046013,1.1806125030897323,0.0,0.0,0.564116313847396,0.449436323159022,7.3686971895617,0.0,2.2294406330589496,1.6508977069070971,0.1702531260758284,0.0,0.09784432963470005,0.6889448207624518,9.277904022808384,0.007581276720401426,0.6606855463112656,0.07324619589016836,0.09996788584513804,0.0,0.0,0.017081773516635,2.850713304576566,0.0,0.02339230274982895,0.0,0.00849922598204772,0.0,0.17320368286253543,0.5598321995594887,0.10289690249609983,1.8839757890125404,0.017740112761299755,0.03992799031685591,0.0,0.0,0.02359353605404197,0.0,2.329162260708803,0.0219517351414861,0.0,0.2609084851208548,0.7067871888295646,0.0190232907164198,1.3763687376964986,1.5165553338468993,0.0429911657859068,5.842129204382221,3.8785026414538897,0.03458781562046005
s13T1622,0.0,0.15587470273999987,0.049263113148252324,0.0,0.0,0.0,0.018964394600978048,13.008934861625104,0.0,2.487312605751544,0.23979531421925643,0.0,0.0,0.0,0.6468030171995086,2.8837343228001395,0.0,0.0,0.0,0.11058471633227038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006505999974650193,42.952046661552345,0.001855301867007304,1.0772521874172287,0.0,0.0011777254152617758,0.0,0.0,0.0,0.0,0.03952299160533175,0.0,0.0,0.2545364507080559,0.0,0.0,0.0405002686986511,1.7477816228126122,0.020052865768527377,7.150920208711317,0.8814743702133798,0.0
s14T1622,11.253812332356004,0.34160455188681565,0.8332372611964233,0.0,0.002045168002030148,0.0,0.03535155120189717,12.40244467448871,0.0,0.34160360171786686,1.1869571463968887,0.0,0.030339401661370804,0.0,0.008258067274279243,7.566941052812698,0.17455028705027661,0.15565855837316422,0.013139406613954486,0.04676543634209282,0.0,0.531248782248068,0.0024006700779919607,0.28755756509490116,0.0,0.005809894146865116,0.0,0.0,0.02355896963187947,0.06189535929713554,0.0,0.0459100611554992,13.700644179724026,0.0,0.024663886709384783,0.022238049732214996,0.0,0.0,0.0,1.2578229012728028,0.05773008337428749,0.0,0.08094319051703304,0.1640741086338644,0.010678935440805557,0.9129305704323963,0.1832176955618729,0.239860165544921,16.881927948322648,2.5086277353062747,0.007454225973281179
s15T1622,43.82007622399495,0.5111270852504178,0.46091294710026914,0.0,0.0,0.0,0.6581780929725789,2.429406844690707,0.0,0.3067667676600843,1.9860443822686173,0.0,0.28671478885091267,0.0,0.7708177557873007,4.291035432355253,0.02882481839526317,0.0,0.0,0.8639874189344343,0.0,0.053259251784766384,0.004979813456096277,0.3348653750528824,0.0,0.0003177191199721296,0.0,0.016821927186042338,0.023980618169412826,0.0,0.07860200929851079,0.06393003033329092,3.835008864166435,0.0,0.018137952315841442,0.08803907808376582,0.0,0.0,0.0,4.11914675122976,0.21168158116838556,0.016608327440403827,0.06050997762926889,0.4386745231662269,0.008752453817762414,0.6607714275540993,0.16184402255065833,0.02518812415478361,13.22699688021273,2.6391132809575226,0.027660110867190207
s02M1722,0.047781148930744165,0.08537828217647579,3.921740358132248,0.0,0.0,0.0,1.0234457549565565,0.727106836443654,0.0,0.32316409818656805,0.503265622926056,0.0,0.0,0.0,0.026933117107030075,0.04692682045511707,0.12920329263320723,0.03355308382980045,1.3772553793957676,0.7239716140914592,0.0022360775417880558,2.306004074526622,2.360024874945566,0.11744149954710927,0.0,0.0,0.0,0.010032073475824733,0.023604776172402836,0.1257991716689901,0.0,0.0,1.2094213468517765,0.021712644487563732,0.010368727981720175,0.05372131350471817,0.0,0.032930539966352514,0.0,0.2905116970288243,5.600206548899014,0.0,11.162629656335664,0.15669891387617546,0.0,0.0,0.19758645128548757,27.652845592609246,1.1361571895108373,10.011516084329768,0.0
s03M1722,0.04379471817395654,0.0,0.34509396132830683,0.0,0.0,0.0,0.0,1.2491508388865704,0.0,0.0,0.07381658810774835,2.052745469851445,0.0,0.014491027893526989,3.0233212895653216,0.0,0.004333967054857664,0.0,2.808217065840024,0.21463463717753026,0.0,7.771784442976674,0.0,0.059991055347966685,0.0,0.0,0.0,0.0,0.000710123366967202,42.26280789114958,0.0,0.0,0.3151649339284098,0.0,0.0,0.0,0.0,0.0,0.0020224178495053583,0.04417754640629269,3.558347722357367,0.0,15.978165998589756,0.018077293597512777,0.0,0.0,0.012624906513194683,1.7289042740943308,0.41231740948434803,0.0,0.0
s04M1722,0.09810104677520846,0.08486666968732157,1.8017822800528553,0.0,0.0,0.0,1.5372583455918134,0.3830523590739373,0.0,0.0,0.5589384560762853,0.0015089502607729724,0.0,0.0,3.8607917765485587,0.783701053663891,0.0010520244791344885,0.0,4.149704660957287,1.9594005175253353,0.0,4.6350960447765965,7.577001535459786,0.06418567033018992,0.0,0.0,0.0,0.0,0.02379596000709511,0.7342871024261113,0.0,0.0,0.910028983944148,0.0,0.014075123242258954,0.0,0.0,0.016023823066671914,0.0,0.13781884031718042,6.271645701386143,0.0,5.099655729912149,0.12915508514260318,0.05267429317990147,0.0,0.01107001594771578,2.379314816012798,3.189339891735102,9.826968109152274,0.016102778441245576
s05M1722,0.036368103814241534,0.11690417389179815,4.989171602889335,0.03067332418462889,0.0,0.0,1.7272071364664334,0.6169314491865397,0.0,0.008364207981303268,0.8529358288229886,0.03725752019350201,0.0,0.0,0.11016011076374534,0.7339446935864428,0.0021191229338673174,0.0,7.361244245738159,0.46645194490826314,0.0,7.670735547202604,5.45121989253365,0.18005254152453443,0.0,0.0,0.0,0.0,0.01523309934053454,0.1042169017623846,0.0,0.0030888037331328086,1.1876234130032803,0.0,0.015353553248644477,0.026893323055125217,0.0,0.008642538707905979,0.0,0.34796600773309294,1.7892631075406067,0.0,2.627649800299418,0.07462265592661765,0.0004720056177937208,0.0,0.0,6.714308854268763,3.019796417238088,12.241522986944009,0.0015869962586827781
s06M1722,13.461953465246667,0.16579574471485456,1.9604090280646065,0.0,0.0,0.0,1.1824553520200636,0.4697436852645197,0.0,0.022441444140590325,1.460397754284738,0.0990297782217521,0.0,0.0,0.0373833528977849,0.44349601030635366,0.0,0.0,5.385403924196055,0.6439394448976672,0.0,18.615917631345965,0.0,0.2774923164684461,0.0,0.0,0.0018620707627428003,0.0214554970438163,0.022100146997318947,0.06861070379465192,0.0,0.033474278730284045,1.4546880059231961,0.0,0.014020220414384126,0.09674975575804291,0.0,0.008035910825724999,0.0,0.8820612093534113,1.3616769180230244,0.0,4.856010579212275,0.11457071969032652,0.005070662194499376,0.0,0.0,6.311410373951382,1.330486053544702,13.606907100707486,0.0
s07M1722,75.18602073242224,0.0,0.0,0.003123426986206936,0.0,0.1250736906669824,1.1405756664327908,1.062532533015127,0.0,0.0,1.5921304744575364,9.144490434500256,0.006604094197092234,0.0,0.17258710566184002,2.171148865567499,0.0027521939994390424,0.0,0.11419266617635651,1.0654668187237863,0.0,0.077509824836571,0.0,0.02741389167925145,0.0,0.0,0.0,0.037030518751850885,0.007897201664424466,0.0,0.013583398503124074,0.0,0.7665113998526477,0.0,0.0,0.039835839707276534,0.02328283649458102,0.0,0.0019678332831900977,11.53664094487374,0.25719194051206234,0.0,0.08633463625147991,0.19263949216722903,0.012768057940568145,0.0,0.0,0.14710107558257607,0.9333889540740644,2.8201298379767943,0.015984768113379514
s08M1722,0.014465047264630994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4393274631728428,0.0,0.0,0.0,0.0,0.005025378149965511,0.08983817884891868,14.235577233004399,0.0,0.005558507007247824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112157786334909,0.0,0.0,0.0018410332245089348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014467597484360733,0.0,0.0,0.0,11.939882235836716,0.01331545799224089,0.0,0.0,0.0
s09M1722,2.4595837502699642,0.0,0.0,0.0,0.0,0.0,0.0,1.546858104602393,0.0,1.892261849357789,0.0,1.9407213710488989,0.0,0.0,0.0,37.01999541628718,0.062042090696936884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148089207224436,0.0,0.0,0.0,0.0390869758212706,0.0,0.0,0.0,0.0,2.4476238696004717,0.0,0.0,0.0,0.0,0.0,0.1671942178423575,4.965291020887169,0.0029048047456289848,0.0,0.0,0.0
s10M1722,0.015111065926052592,0.0,0.01858016195701184,0.016472964107571573,0.0,0.6364709088650747,0.0,38.71391303673503,0.030726867696153574,3.2294344854545822,0.5248653313967345,0.0,0.0,0.32841149693038485,0.0,5.49480809699988,0.06824860392805343,0.02054458420211004,0.0021595429152812154,0.12780487631874424,0.0,0.01648390473310588,0.00027492249963171375,0.01839468362059922,0.0,0.0,0.020012250713979444,0.05478616016731356,0.0,0.0,0.12685338789853418,0.1423141290744241,0.0,0.13369963228846662,0.0007724556560081508,0.2081549937275358,0.0010009708321942817,0.0,0.008150037349827147,0.0,0.0,0.0,0.06183482616431279,0.0,0.0026279653141999216,0.0,3.582972000956398,0.05991116320707737,0.0,0.0,0.0
s11M1722,0.0,0.0,0.0,0.0,0.0,0.4373676395113652,0.0,4.691316218785303,0.0,1.398031138001469,0.0,0.0,0.0,0.0,0.10292895593809438,44.12688906261557,0.009577776600418171,0.0,0.0,0.021842732130255508,0.001184787788100042,0.0,0.0,0.0,0.0033760603449283634,0.0,0.0,0.0,0.01748199044437543,0.0,0.180567269620089,0.06651661317986189,0.0,0.0,0.0,0.114934427278653,0.0,0.0,0.0,0.0,0.0,0.0,0.010173817070554737,0.0,0.018705181586189314,0.008630014718470044,1.763158011658842,0.009218625974812608,0.0640513899792012,0.0,0.0
s12M1722,0.0017393463356078808,0.0,0.07154132376594365,0.0,0.0030795736338907116,1.1466516651134713,0.015592160847152946,2.3948714152577106,0.0,1.1972523882295327,1.3071745569362816,0.0,0.0,0.0,0.00306300992532527,28.02944519709098,0.0,0.16393017405578106,0.0057384177709095974,0.0,0.0,0.0,0.0,0.0,0.0,0.0020266258298769365,0.017389858391579586,0.001636028532936897,0.0,0.01364654843700229,0.0,0.06988272543766944,0.25811437544851396,0.0,0.0030463094013674545,0.14368240028043497,0.0,0.0,0.0,0.0,0.011782416689374485,0.0,0.051628785308190796,0.0,0.029238730566800195,2.7261057746477424,0.7579852901747771,0.03329272554826985,3.2408226733996113,0.031190754592174668,0.0048975860240875425
s13M1722,0.0,0.0,0.0,0.030604202310675507,0.0,0.19198194374437932,0.0,20.157786202030096,0.00835497928695676,1.8212869904298596,0.5471608432190026,0.0,0.004104247938883495,0.37732156150758894,0.0032489405739717235,6.290435277358316,0.013088035533350136,0.8385279882659186,0.0,0.2647720477779193,0.0,0.01909010087996902,0.002134913241303541,0.26365697529114407,0.0011023624175724802,0.0,0.0,0.04477236953219629,0.039497346412472246,0.0,0.01814454910920416,0.046712052397673245,0.2299879475583922,0.013638911594542304,0.0,0.13483766040266426,0.0042161505796030115,0.0,0.009920650323132463,0.0,0.0,0.0,0.5657103619302127,0.031499440018003894,0.010195096815089583,0.0,1.9470823396551653,0.01393240512068933,2.3741517654943447,0.5523400881982623,0.0
