,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
s02T1622,1.5735209932156573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23300699744626194,0.7786508749728366,0.0,0.045481304925348166,7.023052782934036,0.0,0.05848849726523785,0.07128706167613706,0.0,0.3268208068618275,9.087862718210294,0.0,0.051863015480391975,0.24051455549018574,0.20535843903376796,0.0,0.0,0.007338448343993237,0.16539690816572258,0.0,8.46642088506178,0.010848246245765874,0.0,1.1142097153764958,0.0,0.0,0.010634285473619162,0.2217303296379588,0.0,0.0,0.0,0.6526132190533069,0.08886158581934453,6.871844205941217,0.0,2.0565165788322477,0.14863024888354456,0.06377702200589501,5.191649698602163,0.203876515803058,8.132476116649988,0.0,0.017187301596689547,0.2997396516605083,0.0,0.0,0.33564019110084403,0.0,3.3702673976193536,0.0,0.0,0.3561917225910409,0.017579612487248007
s03T1622,0.0,0.0,0.0,0.04758818354830241,0.03980223453054612,0.0,2.6363151387290733,0.04143126772740856,0.0,0.04570330687075331,0.0,0.0,0.0425285119889264,5.247192094183604,0.004063765666816482,0.0,0.011002971423576527,0.0,1.3367242373308426,0.00975203792826127,0.0,1.8025664869703812,2.2985453460797207,0.00045622762000051997,0.12455403266850544,0.0,0.0,0.0019372671669531413,0.0,15.978040238236163,0.0,0.0,0.40026666915730813,0.0,0.0,0.018778291510853327,0.0,0.0,0.0,0.0,2.315501897790413,0.0,22.269309538201917,0.0,2.099662104424767,0.9096773510692134,0.0,2.907923143721225,0.09215914322133796,6.724503460399434,0.0,0.0,14.540872626966902,0.0,0.0,0.025388907475463424,0.0,0.12617855428241698,0.0,0.0,0.9302354960003184,0.09402070240319425
s04T1622,0.0,0.0,0.0,0.0,0.0,0.11353582611920895,0.0,0.0,0.0,0.22466958973077078,0.0,0.0,0.0,23.909394113740973,0.0197122430676063,0.017145529461930622,0.016283901619451358,0.0,5.235340688827597,0.012884301887135434,0.0,3.3976156095195487,0.0,0.005290561509152126,0.0,0.0,0.0,0.25882795096480066,0.0,0.521125504945288,0.0,0.0,0.0,0.0,0.0,0.06772624688091013,0.22157088643836612,0.0,0.0,0.0,3.71841931664301,0.0,6.685290315453746,0.0,0.8501941462666065,2.087453246304944,0.007630573240209254,4.114159362829461,2.183631620701581,15.100881060329424,0.0,0.031618857037690906,6.553508927935806,0.0,0.0,0.179792810292228,0.0,3.4446653547523693,0.0,0.0,0.9660451186337806,0.0
s05T1622,0.011608348719460532,0.0,0.0,0.0,0.0,0.03528636659833935,0.0,1.13066856752182,0.0,0.015148732975207406,0.414435983896919,0.0,0.003956255976191723,14.976712362580098,0.010701991726763541,0.20621469035747336,0.0005338100497132751,0.0,7.802211463954585,0.010447503798819565,0.0,9.64459655751909,0.0,0.09987244132304292,0.0,0.0,0.020517396407509138,0.0,0.0,0.12601248219619784,0.0,0.0,0.0,0.0,0.0,0.08281880562661717,0.0,0.0,0.0,0.0,1.4408240016409986,0.0,8.708777051923088,0.0,1.5201818318020144,2.945247104762064,0.0,6.35005404625124,5.29210127268529,18.67830913845168,0.0,0.055701879740469196,3.5207170759785527,0.0,0.0,0.15307092851817372,0.0,0.03367843151274736,0.0,0.0,0.4841271900065417,0.0
s06T1622,0.953902420353464,0.007812424242936373,0.0,6.2260328627155515,0.0,0.06945465448098898,5.489044394913375,19.582972682316687,0.0,0.03241684435519746,0.3816212933934411,2.2482152199495093,0.030923242654057076,15.274725015412022,0.0,0.2695184792626933,0.00040001889223646335,0.0,5.109695264072144,0.017260642060555154,0.0,39.37052027343014,3.22931327630747,0.10203577535657826,0.0,0.0031602084647174233,0.036995908635833685,0.014975877427361546,0.15662898615964202,0.05373982177839749,0.01245759092188902,0.00021049697656648652,1.181468186855857,0.0,0.0,0.0,0.0,0.01604356842072264,0.0009201720426167152,0.0,1.0155686689399228,0.05324228538509988,1.8786134421412701,0.0,0.004772993328398716,3.25056550738655,0.0,2.131065888342592,0.7167582386759009,8.53968261951305,0.0,0.008740904690037334,1.0797231103914036,0.0,1.4053002325873332,0.1404942494016298,1.525082436040266,0.2902400417105602,0.011905260744961482,0.060178066730150824,1.4038980811207942,0.0
s07T1622,0.9517894722356062,0.03851476655715428,0.0,0.07473090160287756,0.0,0.0808710482021539,0.0,0.3627564539039281,0.0,0.013015229853004585,0.5518509865509496,0.0,0.1600030990791785,2.8659015535463745,0.02235661304070332,0.280297900512379,8.193740470954735e-05,0.0,0.03449674169908477,36.931553879181315,0.0,0.011256041075742027,0.0,0.050498765580724136,0.0,0.0,0.1005156216240206,0.046330641009697644,0.0,0.040457188341944596,0.006231520469609734,0.0,0.9069211798819863,0.00733729929460531,0.0,0.0472473408446796,0.00824917878438961,0.0,0.0002454240534471286,0.0,0.06714077773792626,0.0,0.08077597360063603,0.0731926370659126,0.48950873321012195,0.010111567523465868,0.0,0.09769789800416864,0.21602057608182781,3.820314219979455,0.0,0.0018514885680742037,0.5617697400152163,0.0,0.6813609187600311,0.0,0.0,0.024693224059200415,0.0,0.0,0.05814250536739143,0.0
s08T1622,0.22558610930205483,0.0,0.024446776353375364,0.0,0.0,0.0,0.0016563709236613788,0.0,0.0001488197380170462,6.496375685053159,0.0,0.0,0.0,0.0,0.0,0.03807540959784678,12.329898813602822,0.0,0.0012713422321824713,0.42061227037130045,0.0,0.0063044040086280805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012906000582932956,0.001344833952922029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008809595749488934,0.0,0.0,0.0,8.146100143778368,0.0,0.0,0.0,0.0,0.0,0.0,4.2925450297094185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008099767213127699
s09T1622,0.0,0.0,0.035152654883448944,0.0,0.0,0.0,0.0,0.1227394956214255,0.006513489985621012,5.412300943171927,0.0,0.0,0.0,2.7396291723320316,0.0,6.1257254008863224,3.018240110452034,0.008281391344516468,0.0,0.0001550753355854301,0.0,0.08590119421716289,0.0,0.009524130243039438,0.0,0.0025804499769471437,0.007454056451562178,0.004064462200337286,0.07209606017704229,0.0,0.0102037597856221,0.0,0.0,0.0,0.0,0.0,0.0012827527267347688,0.01230776628332031,0.006818856154366714,0.0,0.0,0.0,0.0022708771979307115,0.0,0.0,0.01654124992791139,9.964081223764909,0.0,0.0,0.0,0.0,0.0009512722902127681,0.0,4.668045395033624,0.0,0.01126326085157163,0.0,0.0,0.013347861560681736,0.045217161521151725,0.0,0.0
s10T1622,2.1997958400123023,0.0,0.08785633584477055,0.0,0.0,0.0,0.0,7.7780522126134946,0.01588372045137,9.534197080669394,0.30764478007386786,0.0,0.0,2.4789898093975125,0.00013796862817097835,1.0178564352812114,0.7202543064903574,0.0006679629401568486,0.0,0.0009615085841363781,0.0,0.038772835210154157,0.0,0.0,0.0,0.0012184765743171856,0.015285795787418247,0.02510340153819086,0.1405142644677046,0.0,0.020246493492598584,0.0008939796235512407,0.0,0.0,0.0,0.009500168185131342,0.0004533001239121716,0.013106531608527686,0.010063606790391515,0.06519711488001147,0.0,0.0,0.0586872409212998,0.13103705036982866,0.0,0.18645072712330865,11.682880944998425,0.0,0.09263139385768805,0.7601270910893049,0.0,0.0029703050176391847,0.03595667800639055,2.8678769450977057,0.0,0.0034390687711278556,0.0,0.0,0.020559168111664694,0.023268544434481096,0.041555507820494005,0.0
s11T1622,11.910479329778587,0.0,0.024238386450863226,0.0,0.0,0.0,0.0,3.2963255979474573,0.009137845329413218,7.70070128352463,0.43209834243158657,0.0,0.0,8.85576431346923,0.0,6.104255502983259,0.3109672567905725,0.05078894126986201,0.0,0.0,0.0026258317167841736,0.0,0.0,0.03400296302962546,0.0,0.0056904225966242184,0.1147380541287153,0.02682767223166454,0.07352982339014537,0.0,0.024464626435383708,0.06403008109000782,0.0,0.0,0.0,0.022489380084194092,0.0,0.031127956414578047,0.012406155159845455,0.022423909380308946,0.0,0.0,0.012621036444434986,0.12018939360980484,0.015843991318589726,0.2761410408532665,8.316303304087498,0.0,0.3744147243629442,0.25937544558945685,0.0,0.005974098309841355,1.0498011158194736,2.028333199965187,0.0,0.16009783867921323,0.0,0.09605298257854632,0.08006612791925427,0.1106866836901109,0.0,0.0
