,0,1,2,3,4,5
s14T2122,0.9455020053704161,0.5228309276672366,0.6827585603725463,1.0605406428554374,0.199407440308244,1.1648649812353096
s15T2122,5.165384376168311,0.7092156574648655,1.9986591686198067,3.164625178473007,0.06669797525326801,1.2243642234566405
s02M2222,2.083788984261227,0.34942832876647734,1.9636477972623216,2.162042149289012,0.021632478450663392,0.328278692543998
s03M2222,1.3257433658407016,0.19419800216588698,1.857768136821238,4.274160453637708,0.015210091436477991,0.21132608558131608
s04M2222,0.7541583572627824,0.10784567334306462,3.809436374983601,7.002662266472772,0.0,0.15894501816532675
s05M2222,1.9602911251465511,0.2740370203148708,3.817841813352402,5.644432440406967,0.0,0.312824948106718
s06M2222,1.6128674220443104,1.3122623222838672,4.229764488467309,11.868579569361833,0.06650581022792254,4.167816247960742
s07M2222,0.9217447897631332,0.6387102345933618,1.7125801323055008,2.1720102080557697,0.07716252061196568,1.9285461735108769
s08M2222,0.0,2.1044778629488303,0.056816611010622464,0.0322860838522635,0.0,0.002152665100572458
s09M2222,0.23871900871726087,0.5332163789742472,0.21383330183955973,0.26665616882113696,0.025669936320723747,1.5794796964673514
s10M2222,0.38767554750359257,0.7060610027031652,0.1998212241817806,0.2662299138843347,0.05207651729889925,1.7727340742041342
s11M2222,0.5589011372673452,0.617499943030295,0.38874096491169,0.5043065341618512,0.03526673320651447,1.0145910749025917
s12M2222,0.6563974829860377,0.593293689312738,0.39982978047768275,0.4897888372126931,0.05522607327660139,0.6325255505213209
s13M2222,0.27026948854348104,0.7509534806070971,0.17737927197096504,0.2736156497100264,0.04799722038293297,2.2577196898861245
s15M2222,1.0632055865728236,0.45610408306301964,0.6769809941775748,0.8608932789972098,0.050459460404710194,0.6096370975349311
s01X2222,1.5961987978467767,0.3502648499238992,1.3151247247876428,1.2167555745624388,0.034907987948789354,0.3525961958974204
s02T2222,1.6830145180420668,0.21063967434421565,3.8774989093442436,10.961925838711647,0.0,0.39889057992706956
s03T2222,2.1457292652515605,0.35611749161823053,3.0973506952232124,4.811560532706522,0.0,0.4553917112021887
s04T2222,0.7745623836921608,0.02990004619130832,5.787197590899784,14.704678981884788,0.0,0.13094176406887856
s05T2222,1.580493974097285,0.28601713611723484,5.377072052399156,5.148367966422979,0.0,0.36350948111740466
s06T2222,1.4516852768761308,0.2531395137691207,4.262877367484613,9.52604438655306,0.0,0.27238446719666787
s07T2222,0.5120574714760401,0.1198931485070703,0.1933205760104283,17.401011635626578,0.0,0.0
s08T2222,0.0,6.916964223060837,0.0,0.0,0.0,0.0
s09T2222,0.18771965706669252,0.49299960028486495,0.1004504444790174,0.19475450910522482,0.34326626275345373,1.8907761254061755
s10T2222,0.11750604881029424,0.5085706245830452,0.07329530229136437,0.1366870607060614,0.06511377323650833,2.1664163015792566
s11T2222,0.1645128198157476,0.4582145312258714,0.09854071502760607,0.14730164987851826,0.08369848255046188,1.1483377077217003
s12T2222,0.2139255029697978,0.5535393199270007,0.28933378798009446,0.3368086520990727,0.049968838077152904,1.6287954428259674
s13T2222,0.2144939916546566,0.6934267156722725,0.16911488754663798,0.22532303913541163,0.04072666876243469,2.0074485310656867
s14T2222,0.8485126121953895,0.49941728483212733,0.46570989997279405,0.6327941200189786,0.03708024548310073,1.2246763214721355
s15T2222,0.3725845858691386,0.6137289829790933,0.21215512063904254,0.35761748705759827,0.15208166920893154,2.067400615840611
s02M2322,2.043142200406022,0.36008918010450397,1.311608542329233,2.730333824760918,0.14030336822176043,0.5556056561712108
s03M2322,0.5198571029526945,0.1700534894750793,2.011798652571245,13.499665484369771,0.16712229314082463,0.4366707519326504
s04M2322,1.8491361372756923,0.32870198760992175,2.3251846647317924,9.67552545022558,0.02553009738978864,0.4250868062930282
s05M2322,0.6319821602617975,0.0048949504076137495,3.3838587719425517,18.024887097506806,0.0,0.22449637762521965
s06M2322,0.47709826776558356,0.009621660957359432,4.167784605076942,18.225087839782667,0.0,0.1774398028375374
s07M2322,1.9514518832095422,0.43456853294861725,2.4862312921464564,7.072032499628675,0.45251200565102506,1.3297388850249532
s08M2322,0.0,10.909837124319184,0.0,0.0,0.0,0.0
s09M2322,0.25115867991968616,0.677775690126064,0.07340404537733072,0.1503458486417718,0.563374397346276,1.8874300117383356
s10M2322,0.25148010078668354,0.7602181980345999,0.16792112165902515,0.29704388865689435,1.27401487303977,2.731825703029424
s11M2322,0.37503584466717615,0.7688473449444883,0.17245269424901155,0.27587476732875466,1.012182660917614,1.7002803097360217
s12M2322,0.21156999642134458,0.6673176697989954,0.07838630981112417,0.3331077429658926,3.2069430249115713,3.5378383499331907
s13M2322,0.19028556932695423,0.7222232910551459,0.12150459301692831,0.42267783852720126,3.8165676394638375,4.243013520804832
s14M2322,0.32608322680637214,0.7547581174131768,0.18492987161171648,0.5183854646681925,0.842631472121154,1.9644902886445683
s15M2322,0.45431601156451956,0.7892092565393376,0.22134990662635085,0.43145577964828563,0.3129690184660207,1.603872830885932
s01X2322,0.5954283733943854,0.21886323523938603,0.604653280897109,0.9584325847664495,0.831102435328689,0.9729550190980623
s02T2322,1.0990927528405152,0.5134235730179594,1.12812467769055,1.4519431280704531,0.20706837696931543,1.2363050523392118
s03T2322,1.3233419840433371,0.3564053052770643,1.9598724572105226,4.853994165962575,0.18546094879142594,0.5977852343390693
s04T2322,0.44566112492111765,0.24685388365347313,0.929948715895369,8.67266415974611,1.0286417070550975,1.0802540060643826
s05T2322,0.9706035317376519,0.12832163171835062,4.781269015455022,11.094524582641213,0.10168227405066707,0.3426269152087811
s06T2322,0.8981793816654466,0.06091134632992431,2.3068543373059454,11.737411840070944,0.0,0.20235440335781577
s07T2322,0.6580278637250858,0.23465354351234696,0.8602750775904815,2.430603246482304,0.7845321022599989,1.0019672364389494
s08T2322,0.009267394107726994,2.580362625097498,0.020237755224876305,0.04903787767173751,0.0,0.10569417679978499
s09T2322,0.7992857434268477,2.558327964316172,0.3131171836628299,0.2902782864766599,0.02723632547799506,1.1103796831097066
s10T2322,0.5489468927571847,2.0635485484962164,0.20300719053400715,0.2122767968279856,0.05374072964319727,1.9103618809181506
s11T2322,1.5078284114474259,3.721254321656761,0.43742177864744153,0.3492116978823134,0.0828733134043563,1.5582482608944062
s12T2322,1.8293926411276755,5.14670018165164,0.5485513459740634,0.34879376994895156,0.0732705416076305,1.767437455198939
s13T2322,0.5533174675377558,2.0295868479187593,0.3645195693128382,0.3428754168743238,0.06992585070944382,2.5364801576163396
s14T2322,2.571768668040285,1.5804710900073913,0.9764643327617641,1.5327602706511376,0.0832796271367292,2.1891443922093496
s15T2322,0.818285883066503,0.5449767647304464,0.6190160633487996,0.8439056345358747,1.0779077255282852,1.917594638782531
s02M2422,0.5113218593827055,0.12189255035042403,1.5390033616869532,4.278762798740543,0.016628095951725822,0.4108063145616514
s03M2422,0.2107462501077384,0.0,2.879514707615972,10.349204896417076,0.0,0.21753163079453894
