,0,1,2,3
s11T1722,0.7377884575403878,0.0054283121387047484,0.16834991447605693,0.08843331584485056
s12T1722,0.9767415369351177,0.001867626842307146,0.02139083622257508,0.0
s13T1722,0.6412739197412686,0.008979853670926453,0.1358288751826411,0.21391735140516385
s14T1722,1.0,0.0,0.0,0.0
s15T1722,0.8664436037281463,0.0008501345036226085,0.02255582962911165,0.11015043213911932
s02M1822,0.47225569616039853,0.005948056103883438,0.01248941375750087,0.5093068339782171
s03M1822,0.36712623519302107,0.0,0.0,0.6328737648069789
s04M1822,0.3191735498819846,0.0,0.01847555690606445,0.6623508932119508
s05M1822,0.25066978720611544,0.0,0.0,0.7493302127938846
s06M1822,0.09523870190809608,0.0023504558663947645,0.005242711841924082,0.8971681303835851
s07M1822,0.2954897329728301,0.009451217635179664,0.04361548013524184,0.6514435692567485
s08M1822,0.2293457830091381,9.449589803163423e-05,0.33529532020992603,0.43526440088290425
s09M1822,0.41516683171518914,0.009075181550161805,0.2953986161834647,0.2803593705511845
s10M1822,0.4008617970610054,0.012187080638455553,0.277070843542663,0.30988027875787616
s11M1822,0.3531577291636729,0.01769684472045637,0.3160498492410788,0.31309557687479184
s12M1822,0.45663294649579567,0.029140324706372945,0.25279273550612497,0.2614339932917065
s13M1822,0.3063607140469282,0.029102970420956286,0.3856952656585449,0.27884104987357056
s14M1822,0.39110367925906353,0.07670180053297064,0.14038110377585125,0.39181341643211465
s15M1822,0.9992834998577429,0.0,0.0007165001422571907,0.0
s01X1822,0.4514380866232596,0.005554313676548371,0.07555167663946566,0.46745592306072636
s02T1822,0.24724747428840654,0.0,0.0,0.7527525257115935
s03T1822,0.3124877139876958,0.0,0.0017155678550670051,0.6857967181572372
s04T1822,0.1521902428718378,0.0,0.008219451094290722,0.8395903060338714
s05T1822,0.16340507450506303,0.0,0.0,0.836594925494937
s06T1822,0.11374453334826376,0.0,0.0,0.8862554666517363
s07T1822,0.1913751634910592,0.004320552987177299,0.015882891722771617,0.788421391798992
s08T1822,0.21117414013541547,0.0,0.3071645222963293,0.48166133756825524
s09T1822,0.46315559879730933,0.0028384040269988013,0.2726703022559567,0.26133569491973513
s10T1822,0.4695658404303323,0.007985754395683789,0.27205157545017167,0.25039682972381216
s11T1822,0.5259397537828016,0.006510255098113732,0.22113071836493073,0.24641927275415404
s12T1822,0.23063794904205512,0.01267521299825002,0.4776104286120747,0.2790764093476201
s13T1822,0.6302168493271493,0.043037252234575794,0.14583630436889156,0.1809095940693834
s14T1822,0.383540698387545,0.013615072482112295,0.09112045106676946,0.5117237780635733
s15T1822,0.4701415316239283,0.00467758186521976,0.07790942141744203,0.4472714650934099
s02M1922,0.23010369357995422,0.0,0.0,0.7698963064200458
s03M1922,0.2455285961438858,0.0014507404751550735,0.009099225344146901,0.7439214380368122
s04M1922,0.22755873109526042,0.0,0.0,0.7724412689047396
s05M1922,0.15847153310813594,0.0,0.0,0.8415284668918641
s06M1922,0.22663564948286527,0.0,0.0036066718025241635,0.7697576787146105
s07M1922,0.1197848553237559,0.0,0.0,0.8802151446762442
s08M1922,0.19244036432755818,0.0007247971784988634,0.35671852203761195,0.450116316456331
s09M1922,0.3081265005138382,0.020052042067013207,0.3799409374635074,0.2918805199556411
s10M1922,0.1964987253228824,0.11352916290459751,0.3468070859551105,0.34316502581740965
s11M1922,0.37719587792706055,0.018477443055700513,0.31177979334138056,0.29254688567585846
s12M1922,0.6437876444533582,0.016818600424373345,0.15749719246576382,0.18189656265650453
s13M1922,0.3409573209970368,0.03312841773314792,0.3064904216617271,0.31942383960808823
s14M1922,0.2874789328541113,0.16422893823162887,0.26063997462104793,0.2876521542932119
s15M1922,0.32420266049279506,0.04584799003318087,0.23857806667176895,0.391371282802255
s01X1922,0.9758454240477052,0.0013135390365693167,0.006584886169704342,0.016256150746021034
s02T1922,0.26414370157200534,0.0,0.026891982116248686,0.708964316311746
s03T1922,0.35862340836811135,0.0016545038863480794,0.05700800350346014,0.5827140842420805
s04T1922,0.06345430764532793,0.0,0.008516368990434507,0.9280293233642376
s05T1922,0.16583512335378514,0.0,0.018830608844612056,0.8153342678016028
s06T1922,0.154701942253125,0.0,0.014713775465760385,0.8305842822811147
s07T1922,0.07837517644243087,0.0,0.005958787516993556,0.9156660360405756
s08T1922,0.1805131577267836,0.0,0.33437268444693097,0.4851141578262855
s09T1922,0.3280108367932979,0.05300307637094146,0.2879747227650134,0.3310113640707474
s10T1922,0.3952497908506118,0.012377550608323698,0.17877792816712518,0.41359473037393946
s11T1922,1.0,0.0,0.0,0.0
s12T1922,0.9995406905584697,0.000459309441530177,0.0,0.0
s13T1922,0.479417813552695,0.038704056120406484,0.10013749592350142,0.38174063440339706
s14T1922,0.9873075927634523,0.00297294847522679,0.004500347946800037,0.005219110814520904
s15T1922,0.5800585470223215,0.005826728308658869,0.060227699056997167,0.3538870256120225
s02M2022,0.25875516127578324,0.0013593407136367084,0.026982799870465084,0.712902698140115
s03M2022,0.11696414524707628,0.0,0.03493968927010667,0.848096165482817
s04M2022,0.16291264904493763,0.001377220045608041,0.0412642546119179,0.7944458762975365
s05M2022,0.04075660687055804,0.0,0.0,0.9592433931294418
s06M2022,0.03635358332201801,0.0,0.0032429837233834895,0.9604034329545985
s07M2022,0.13715935016360248,0.0,0.02102454821538013,0.8418161016210174
s08M2022,0.1634864184838866,0.0,0.36225569751057424,0.4742578840055393
s09M2022,0.2422213846576387,0.01373993778729824,0.4114530857609811,0.3325855917940821
s10M2022,0.19791721668472126,0.016096381023596517,0.48859879936301315,0.29738760292866906
s11M2022,0.18974832396015545,0.010368042678978262,0.5274156432668247,0.2724679900940416
s12M2022,0.20778423879990532,0.014754761764261073,0.4460878872804579,0.3313731121553756
s13M2022,0.270384417266655,0.015089937018578923,0.28040436288220966,0.4341212828325562
s14M2022,0.21049609341741157,0.05082847453700297,0.2557090714891415,0.482966360556444
s15M2022,0.4255674153096445,0.011263756805954385,0.08578010595002505,0.47738872193437604
s02T2022,0.09798917679834182,0.0,0.0,0.9020108232016582
s03T2022,0.5706832037337821,0.0031994654672580915,0.024738851887495115,0.4013784789114647
s04T2022,0.8744300254691662,0.0,0.0,0.12556997453083388
s05T2022,0.1406227221683451,0.0,0.012506126661624864,0.8468711511700301
s06T2022,0.9635883260129581,0.0,0.0,0.03641167398704192
s07T2022,0.28879857097892264,0.00010340829713891026,0.007137295146983813,0.7039607255769545
s08T2022,0.18085572805486516,0.0013113914369583383,0.35902927896319986,0.4588036015449767
s09T2022,0.11544522755541772,0.0,0.7194914909077536,0.16506328153682884
s10T2022,0.2979097273027431,0.010409960950229712,0.3554195106566556,0.3362608010903715
s11T2022,0.3296678701993904,0.009827009732358572,0.28130518145908895,0.3791999386091621
s12T2022,0.17243603515298708,0.040754460398679374,0.4590493807782952,0.3277601236700384
s13T2022,0.012528419167407942,0.006613487490639855,0.01338844175360083,0.9674696515883514
s14T2022,0.24124439592241112,0.013301346585237607,0.34964696685837476,0.39580729063397646
s15T2022,0.8195193441421397,0.0026461093145628877,0.05531187450764914,0.12252267203564829
s02M2122,0.3539063571007781,0.0040983087952106536,0.0639200217593088,0.5780753123447024
s03M2122,0.17915605929492312,0.0007143329911562724,0.028001230332658934,0.7921283773812617
s04M2122,0.12391559333735705,0.0,0.02442267097293338,0.8516617356897096
s05M2122,0.08906826549285561,0.0,0.001440950775129185,0.9094907837320152
s06M2122,0.14993403092513338,0.0022518282847057134,0.016229336612574294,0.8315848041775866
s07M2122,0.17243774299100373,0.0,0.024094511035255832,0.8034677459737404
s08M2122,0.20515165535282617,0.004134288107777317,0.35168782693826683,0.43902622960112964
s09M2122,0.08106666475649707,0.009460227146017342,0.7460251633557525,0.16344794474173308
s10M2122,0.1451455476856612,0.012058469785129929,0.5730375109166606,0.2697584716125483
s11M2122,0.2609066383825522,0.011832139582416102,0.4663391436769562,0.2609220783580755
s12M2122,0.14321656832927523,0.02718698795140107,0.5913137223585129,0.2382827213608108
s13M2122,0.2449828724331142,0.02616611904683878,0.4521518869793636,0.27669912154068343
s14M2122,0.29088901860698146,0.024598812105025916,0.3537615690562781,0.3307506002317146
s15M2122,0.42490975448662005,0.005615850295929412,0.09275407154009804,0.47672032367735245
s01X2122,0.37567362611043914,0.02921931278369515,0.07371959448564998,0.5213874666202157
s02T2122,0.23045116898186804,0.0,0.029547116407270518,0.7400017146108614
s03T2122,0.14528474233587355,0.0010305200241925412,0.008413927999643338,0.8452708096402907
s04T2122,0.06770646770312526,0.0,0.01594210482512842,0.9163514274717464
s05T2122,0.20821761626705337,0.0,0.029061670984181404,0.7627207127487652
s06T2122,0.050032644379096346,0.0,0.008029085375617024,0.9419382702452866
s07T2122,0.0,0.0,0.0,1.0
s09T2122,0.27907808348604807,0.005439490640127412,0.42369438133559034,0.2917880445382342
s11T2122,0.1363085756619478,0.008525777140709546,0.45211357030698457,0.403052076890358
s12T2122,0.24260740548999146,0.049585150983079,0.39031017753175673,0.31749726599517286
s13T2122,0.19018009989197007,0.009029866923611657,0.44590835078158725,0.3548816824028311
s14T2122,0.2582360744492748,0.033095225319540476,0.26671608161375027,0.4419526186174344
s15T2122,0.4623429424934601,0.0034394856061090266,0.09415360774584255,0.4400639641545883
s02M2222,0.36062812254105825,0.0018061423833490241,0.04715629144155804,0.5904094436340347
s03M2222,0.17460532654601724,0.0007178462821948514,0.021187271110407375,0.8034895560613805
s04M2222,0.07852726956702062,0.0,0.009699988688804166,0.9117727417441752
s05M2222,0.1888448233951683,0.0,0.022453902059358644,0.788701274545473
s06M2222,0.07447133436099451,0.0013526215396986905,0.15566212426636372,0.768513919832943
s07M2222,0.16301298152491656,0.007504766437925906,0.26543571680521877,0.5640465352319388
s08M2222,0.1686719156252329,0.0,0.25673233991789135,0.5745957444568757
s09M2222,0.1253502928868302,0.008034132848289337,0.6478820893003701,0.21873348496451028
s10M2222,0.1695512077983997,0.013948425534133372,0.6271770334693602,0.18932333319810674
s11M2222,0.25337692423990066,0.0099359302511917,0.3804971790751611,0.35618996643374645
s12M2222,0.32877856515963844,0.017126601707281714,0.26816623861775,0.3859285945153298
s13M2222,0.10886102667071118,0.011614808046226038,0.707973991182647,0.17155017410041565
s15M2222,0.3595222268213722,0.010439083092200666,0.17529370621276194,0.4547449838736652
s01X2222,0.4085959300273576,0.005063586144569874,0.07610305495742911,0.5102374288706434
s02T2222,0.0956230952329961,0.0,0.016069739925436137,0.8883071648415678
s03T2222,0.22276027677471627,0.0,0.03728860018632496,0.7399511230389588
s04T2222,0.04187493630988697,0.0,0.0022372129862789046,0.9558878507038341
s05T2222,0.17272190507163926,0.0,0.027372779974691893,0.7999053149536688
s06T2222,0.102693392936305,0.0,0.0136871149949955,0.8836194920686995
s07T2222,0.014706773621182464,0.0,0.0,0.9852932263788176
s08T2222,0.11265564936979203,0.0008785334464747897,0.4033280847378427,0.4831377324458904
s09T2222,0.08610641447534782,0.09109392194635026,0.6859098793640882,0.13688978421421372
s10T2222,0.059564007946827625,0.01844543672490735,0.8161745014017112,0.10581605392655383
s11T2222,0.12271041582233926,0.036087247588618095,0.6689808100329477,0.1722215265560949
s12T2222,0.10830549753999864,0.014316618946196841,0.6217889960143962,0.25558888749940845
s13T2222,0.10130302932940434,0.011363379308793912,0.7219731408292104,0.16536045053259127
s14T2222,0.29275707719152116,0.007986777372333345,0.3558570790384486,0.3433990663976969
s15T2222,0.13785834696804028,0.033729210578410294,0.6224287393730428,0.2059837030805067
s02M2322,0.31072445659730497,0.012932513275611929,0.07165314791758794,0.6046898822094952
s03M2322,0.02230554645620753,0.004848281671585877,0.016029013993393692,0.9568171578788129
s04M2322,0.11773813821485757,0.0006196208822808146,0.021912242643975587,0.8597299982588861
s05M2322,0.02249325512801945,0.0,0.004045176549977217,0.9734615683220033
s06M2322,0.017865006425593806,0.0,0.002835012071500315,0.9792999815029059
s07M2322,0.14500655263306794,0.02031985759691544,0.08136432506751562,0.7533092647025009
s08M2322,0.10852022163012535,0.00026867297581719524,0.3675684473941845,0.523642657999873
s09M2322,0.10813435918195453,0.14050708072180712,0.6469301520119491,0.10442840808428938
s10M2322,0.07105284669682206,0.20320225805896105,0.5982479605320883,0.12749693471212864
s11M2322,0.13517073842036123,0.21319119935078862,0.4947645199638727,0.1568735422649774
s12M2322,0.039350617046523935,0.3471808616983624,0.5244446456326062,0.08902387562250756
s13M2322,0.0303743985204378,0.34679315095783864,0.5275462376123502,0.09528621290937334
s14M2322,0.10426766102270331,0.15704687103314294,0.5040929798295193,0.2345924881146345
s15M2322,0.17454303547737157,0.07165001323426111,0.5045905618112895,0.24921638947707775
s01X2322,0.1782431220717432,0.15007734135288484,0.24016497313571417,0.4315145634396578
s02T2322,0.24600544667228602,0.027537092515139833,0.22766257092965622,0.4987948898829179
s03T2322,0.15062896531604228,0.012300852623921341,0.05489456323367603,0.7821756188263604
s04T2322,0.028326434140424617,0.04676672961004435,0.06526370155674331,0.8596431346927876
s05T2322,0.0629292942890603,0.0029545885342193326,0.013662346746605868,0.9204537704301146
s06T2322,0.05159638866534358,0.0,0.007305309550708433,0.9410983017839479
s07T2322,0.12136423488828312,0.088345837165661,0.15362098033650037,0.6366689476095555
s08T2322,0.15325251556301064,0.012075471419125738,0.4084256074705439,0.4262464055473197
s09T2322,0.34752941315890157,0.009870042964907068,0.40343278833730856,0.23916775553888273
s10T2322,0.2216036921944716,0.014319601233473067,0.6029157541405109,0.16116095243154435
s11T2322,0.4146598774176738,0.016205125922245843,0.3701056800772003,0.1990293165828801
s12T2322,0.4322585968936339,0.013589932610339977,0.3635969693034436,0.19055450119258266
s13T2322,0.17668956032565297,0.013816984295968372,0.6190550062265271,0.1904384491518515
s14T2322,0.371770084429988,0.007783054221631,0.2725074468267635,0.34793941452161764
s15T2322,0.18768318760824163,0.148949039627961,0.363667093485421,0.29970067927837646
s02M2422,0.07614200497704458,0.0008577846915626397,0.046908425255111116,0.8760917850762816
s03M2422,0.015174988374460303,0.0,0.009012221175185329,0.9758127904503543
s04M2422,0.03364005452670308,0.0,0.0025290546497563292,0.9638308908235406
s05M2422,0.11627087913511146,0.0,0.008971989812340481,0.874757131052548
s06M2422,0.06996215133100626,0.0,0.02216004424368357,0.9078778044253102
s07M2422,0.06505699060906299,0.07422521619850889,0.1092472542467913,0.7514705389456368
s08M2422,0.12738255740633278,0.0063259174434805296,0.5302149051386962,0.33607662001149047
s09M2422,0.0,0.0,1.0,0.0
s10M2422,0.0,0.00019672258641193364,0.999803277413588,0.0
s11M2422,0.0,0.0,1.0,0.0
s12M2422,0.0,0.0,1.0,0.0
s13M2422,0.0,0.0,1.0,0.0
s14M2422,0.009048711433860466,0.010400627965988608,0.9603434718529733,0.02020718874717754
s15M2422,0.06410187711336666,0.017780483751100577,0.7868208382762871,0.13129680085924578
s01X2422,0.1920553305918646,0.008998321951444293,0.11057359111472544,0.6883727563419657
s02T2422,0.09640409058754795,0.013810020808190193,0.12900970630903585,0.760776182295226
s03T2422,0.008487989850342062,0.004673974779377067,0.05940087140226012,0.9274371639680209
s04T2422,0.019068230533595815,0.0024376938051901306,0.07068842565499846,0.9078056500062156
s05T2422,0.013934951275166883,0.0,0.26029066693875796,0.7257743817860751
s06T2422,0.00711906471107106,0.0,0.21686581788273832,0.7760151174061906
s07T2422,0.028859375789088922,0.000951333530628712,0.08292301960908828,0.887266271071194
s08T2422,0.09889381980599633,0.00011295317262945815,0.4211486917854198,0.47984453523595444
s09T2422,0.0,0.0,1.0,0.0
s10T2422,0.0,0.0,1.0,0.0
s11T2422,0.0,0.0,1.0,0.0
s12T2422,0.0,0.0,1.0,0.0
s13T2422,0.0,0.0,1.0,0.0
s14T2422,0.025738297636347746,0.03050487844516926,0.8987639535633087,0.04499287035517428
s15T2422,0.011434021590677513,0.004020578956777089,0.9689488463827318,0.015596553069813527
s02M2522,0.05668425335741672,0.003825987557296561,0.10622165684065711,0.8332681022446295
s03M2522,0.060011964402964996,0.008358254183313029,0.08221488335444252,0.8494148980592795
s04M2522,0.009728771239468992,0.09518072701437583,0.1175117201344541,0.7775787816117011
s05M2522,0.005938477756348084,0.0007344800760673131,0.025843940426548886,0.9674831017410358
s06M2522,0.022108814897234014,0.004240745547573003,0.16653816282294542,0.8071122767322475
s07M2522,0.02325985611716398,0.0,0.7558299751501968,0.22091016873263924
s08M2522,0.08424642921117155,0.0,0.45994220066369534,0.4558113701251331
s09M2522,0.0,0.0,1.0,0.0
s10M2522,0.0,0.0,0.9945369993857,0.005463000614300093
s12M2522,0.0,0.0,1.0,0.0
s13M2522,3.6307789293987844e-05,0.0,0.9999636922107059,0.0
s14M2522,0.02265399606261963,0.01281560723338494,0.8828113474043445,0.08171904929965086
s15M2522,0.031247094989142826,0.014867943675362944,0.9178067022052866,0.03607825913020771
s01X2522,0.1791732779782477,0.022945009193586424,0.41372828127376243,0.3841534315544035
s02T2522,0.027243119045673187,0.019077141237170938,0.2197096190052147,0.7339701207119411
s03T2522,0.09038024805500956,0.002574830882665129,0.09439831437441924,0.8126466066879061
s04T2522,0.03150015117985226,0.002405550792914248,0.10725557597853481,0.8588387220486986
s05T2522,0.02121973795353804,0.0011197467927806432,0.03005518494836158,0.9476053303053198
s06T2522,0.015419383359900164,0.0,0.04459462763534134,0.9399859890047585
s07T2522,0.029118301218992573,0.0,0.24704844899796877,0.7238332497830388
s08T2522,0.035068103247855496,0.0,0.8053358477219198,0.1595960490302248
s09T2522,0.0,0.0,1.0,0.0
s10T2522,0.01376579479065829,0.013518072638879918,0.9135565662807379,0.05915956628972383
s11T2522,0.002974171253402441,0.0,0.9952811326170992,0.0017446961294984094
s12T2522,0.02626358324771278,0.0008355401186031893,0.9129530085716101,0.05994786806207384
s13T2522,0.04706871352731764,0.013104851004069933,0.7552148571094763,0.18461157835913608
s14T2522,0.11293231753113295,0.01082340525002596,0.47789996078337055,0.3983443164354705
s15T2522,0.26269047177067567,0.032572245091527,0.3718171016415272,0.3329201814962701
s02M2622,0.02158268693147755,0.03625269305816717,0.3539956335962363,0.588168986414119
s03M2622,0.0,0.00856881661754583,0.07517485830765964,0.9162563250747946
s04M2622,0.0,0.0,0.0437991751063177,0.9562008248936824
s05M2622,0.0,0.0,0.027829143887643938,0.9721708561123561
s06M2622,0.015634346328110255,0.02198420117949682,0.224040650736742,0.738340801755651
s07M2622,0.019432847154817964,0.03224886124082753,0.22262886784784577,0.7256894237565088
s08M2622,0.13143995790525304,0.021460388303698844,0.6203305308119916,0.22676912297905652
s09M2622,0.0,0.0,1.0,0.0
s10M2622,0.0018651555988264022,0.0,0.9978189870155415,0.00031585738563204594
s11M2622,0.0,0.0,1.0,0.0
s12M2622,0.0,0.0,1.0,0.0
s13M2622,0.0,0.0,1.0,0.0
s14M2622,0.0020339854336052215,0.0,0.9926552966483579,0.005310717918036729
s15M2622,0.3031638708564486,0.0034614493792622016,0.3751833959822076,0.31819128378208167
s01X2622,0.3537156746874063,0.012495928351007088,0.1520449515450476,0.48174344541653896
s02T2622,0.05064520805805421,0.024893735107903388,0.08857878620400969,0.8358822706300327
s03T2622,0.013843123407490861,0.035915801958682166,0.10747512104581791,0.8427659535880091
s04T2622,0.004127695703886985,0.0005034947454359108,0.009838063946476308,0.9855307456042008
s05T2622,0.0,0.0,0.0047740805760438775,0.9952259194239561
s06T2622,0.011745409206359324,5.2284393251181106e-05,0.04711795545921373,0.9410843509411757
s07T2622,0.06473440739405985,0.00784488584057361,0.3474812908829685,0.5799394158823982
s08T2622,0.06818655648193131,0.019437600056161776,0.4874664538546466,0.42490938960726043
s09T2622,0.0,0.0,1.0,0.0
s10T2622,0.0,0.0,1.0,0.0
s11T2622,0.0,0.0,1.0,0.0
s12T2622,0.0,0.0,1.0,0.0
s13T2622,0.0,0.0,1.0,0.0
s14T2622,0.0,0.0,1.0,0.0
s15T2622,0.004590345750395491,0.0,0.9714211096474524,0.02398854460215197
s02M2722,0.23840858910729223,0.004107804751342944,0.09596114489770136,0.6615224612436634
s03M2722,0.01963859642403104,0.007824295025290806,0.05144513297244681,0.9210919755782313
s04M2722,0.07832435327014334,0.00860618937235503,0.056160805044067834,0.8569086523134337
s05M2722,0.05078544494571016,0.00031348615621312845,0.010421058207108943,0.9384800106909679
s06M2722,0.017853684176780415,0.0032967075782396734,0.018393214207609896,0.96045639403737
s07M2722,0.011605808527940447,0.03528738665268346,0.09941634349332251,0.8536904613260536
s08M2722,0.0794535196862218,0.006174800042865617,0.6162182676518785,0.29815341261903405
s09M2722,0.0,0.0,1.0,0.0
s10M2722,0.0,0.0,1.0,0.0
s11M2722,0.0,0.0,1.0,0.0
s12M2722,0.0019639253863392037,0.029592725228250075,0.961056122457106,0.007387226928304536
s13M2722,0.0006809458667900104,0.06137022228090993,0.9283074964715178,0.009641335380782339
s14M2722,0.02797311875122098,0.015620360164634521,0.771100169408874,0.18530635167527024
s15M2722,0.06066463201915745,0.025969925030198612,0.504246102437078,0.4091193405135659
s01X2722,0.16831652770843333,0.013626931392229077,0.4775380916828469,0.3405184492164906
s02T2722,0.058225660191948816,0.009259851071197008,0.08026215567543872,0.8522523330614153
s03T2722,0.007097071928832997,9.949576906384665e-05,0.022317046927323926,0.9704863853747792
s04T2722,0.034418236582800896,0.0,0.006666128024189415,0.9589156353930097
s05T2722,0.04102104263432919,0.000480469839191761,0.033730812675131554,0.9247676748513476
s06T2722,0.030355061137078806,0.0,0.0076647900068323215,0.9619801488560888
s07T2722,0.0,0.0,0.005028060543108895,0.9949719394568912
s08T2722,0.09385222779328357,0.0,0.4318882183649281,0.47425955384178836
s09T2722,0.0,0.0,1.0,0.0
s10T2722,7.690361931946346e-05,0.02555795408911905,0.9568716215371649,0.017493520754396575
s11T2722,0.005254305142002142,0.07266092176960834,0.8900654570957937,0.03201931599259605
s12T2722,0.011032497026245465,0.07178629815936766,0.8617828491993941,0.055398355614992775
s13T2722,0.019799547786980665,0.06818253066854062,0.772963757501531,0.13905416404294765
s14T2722,0.0374893248880088,0.008010045498700121,0.6266738408726608,0.32782678874063037
s15T2722,0.02842076250510453,0.0755789710645345,0.4156788737835631,0.48032139264679785
s02M2822,0.21930442063451905,0.010700315136692827,0.14614158647941938,0.6238536777493687
s03M2822,0.15577723254382064,0.003856837316398843,0.05465464474444464,0.785711285395336
s04M2822,0.11535975307381546,7.44928650043864e-05,0.0665734023925056,0.8179923516686747
s05M2822,0.019757367711497352,0.0007374009648484202,0.13846290448056406,0.8410423268430902
s06M2822,0.060317965048317865,0.002973689541769443,0.05023007435471492,0.8864782710551977
s07M2822,0.09357806886454136,0.01218764498138706,0.32538497709162134,0.5688493090624502
s08M2822,0.08487276693593539,0.0028190532391043814,0.49894314738605516,0.4133650324389051
s09M2822,0.0,0.0,1.0,0.0
s10M2822,0.0,0.044242616980852245,0.8865471822260318,0.06921020079311596
s11M2822,0.0,0.0,0.9800072295693489,0.01999277043065107
s12M2822,0.03311402260117763,0.07185002913043675,0.6207762595449959,0.2742596887233896
s13M2822,0.017429348462596993,0.09037429525884437,0.3807216107229951,0.5114747455555635
s14M2822,0.03747146318696413,0.0744754409895622,0.3433382378115048,0.5447148580119688
s15M2822,0.0,0.09783890788861856,0.20795840979007113,0.6942026823213102
s01X2822,0.0772131600908794,0.038561777288026115,0.16891074093329977,0.7153143216877947
s02T2822,0.009473323047715119,0.013219293507921571,0.10966709689922534,0.867640286545138
s03T2822,0.018751329420522246,0.0,0.0014632339971742618,0.9797854365823035
s04T2822,0.022445754524908476,0.006267060089126587,0.029425826561830962,0.941861358824134
s05T2822,0.005250965373841786,0.0,0.00844561774664369,0.9863034168795145
s06T2822,0.12864111722326838,0.000578905822678105,0.02407035306041672,0.8467096238936368
s07T2822,0.25494862397027074,0.026657252776801952,0.10260533018956165,0.6157887930633656
s08T2822,0.09494056498130131,0.0035700191222583226,0.43226024054195644,0.46922917535448405
s09T2822,0.0,0.009113843153200225,0.9908861568467997,0.0
s10T2822,0.0051537893276264995,0.12336147686810842,0.7622153882151862,0.10926934558907886
s11T2822,0.01225849903365315,0.25929355573187646,0.6649902670728073,0.06345767816166313
s12T2822,0.019595709205217932,0.05353535624867016,0.7895026958762196,0.1373662386698922
s13T2822,0.01939322728429492,0.05866710023460034,0.7844093755437292,0.1375302969373755
s14T2822,0.06437622839666196,0.10180740956079534,0.2417409072026181,0.5920754548399246
s15T2822,0.019805126724824127,0.10087942660096147,0.321800596501164,0.5575148501730504
s02M2922,0.0,0.0010422815412725378,0.021491686111036412,0.9774660323476911
s03M2922,0.2825749385060164,0.020845974832470825,0.14812793078560565,0.5484511558759073
s04M2922,0.015497808624682419,0.0,0.0,0.9845021913753175
s05M2922,0.019812139179779115,0.0023697328802377298,0.2297772401000946,0.7480408878398885
s06M2922,0.0,0.009563743565875058,0.028165240480526,0.9622710159535989
s07M2922,0.0,0.001613554255808894,0.023775604809013463,0.9746108409351777
