,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
s01X1722,0.8537974108951671,0.0,0.0,0.0212697083988435,0.0,5.4228603111500164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12415370834034267,0.0,0.0007249437625352745,0.0,0.0
s02T1722,0.048349667401518144,0.00022154847631174177,0.8230581687358465,0.00025214857353146386,0.0,0.00046181835259326363,0.0,0.0016981562736761823,8.484782251425782e-05,0.0022916050022227063,0.0013751834810010902,7.458497647822818e-05,0.0005820507005930714,0.10928451770249528,0.005597647471633024,0.0023246588055011114,0.002600668032341313,0.0017427281917428354,0.0
s03T1722,0.011177699804244323,0.0,0.0066522734852945435,0.08521174066840423,0.0070965622870438555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670676840585759,0.0,0.0018591937989636698,2.4604670655556545e-05,0.0,0.02091024122681802
s04T1722,0.3883239552317485,0.0,0.05676915893401499,0.0014614298163280384,0.08119612127987676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2527185649655936,0.0,0.003962734812404519,6.960086554024729e-05,0.0,0.2154984340944933
s05T1722,0.02955847712597027,0.0,0.03336040420060662,0.0,0.06357260933518812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951446983793883,0.0,0.0,0.00011583377118512078,0.0,0.27824797718766164
s06T1722,0.0,0.0,0.20738442352287406,0.0,0.27124715128819893,0.0,0.0,0.0,0.0,0.0,0.0,0.00019949061879577138,0.0,0.274113084919765,0.0,0.0,5.5461816763938583e-05,0.0,0.24700038783360234
s07T1722,0.3712848905684268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287151094315732,0.0,0.0,0.0,0.0
s08T1722,0.0,0.0,0.00018945392385831737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35184882502796716,0.0,0.0,0.0,0.0,0.0,0.6479617210481745,0.0,0.0
s09T1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264661582340358,0.0,0.0,0.456495315964236,0.0,0.0,0.0,0.0,0.0,0.21703852580172828,0.0,0.0
s10T1722,0.004803385499912176,0.0,0.0,0.0,0.0,0.0,0.0,0.9375701819328524,0.0,0.0,0.057626432567235514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s11T1722,0.011828566298159753,0.0,0.0,0.0,0.0,0.0,0.0,0.9057183373914176,0.0,0.0,0.08121492788656363,0.0,0.0,0.0,0.0,0.0,0.001238168423858882,0.0,0.0
s12T1722,0.2281778583267668,0.0,0.0,0.0,0.0,0.0,0.0,0.3556238542976799,0.0,0.0,0.009229247293993223,0.0,0.0,0.0,0.0,0.4069608868819325,8.15319962761226e-06,0.0,0.0
s13T1722,0.01107641100448984,0.0,0.0,0.0,0.0,0.0,0.0,0.8395510836112036,0.0,0.0,0.05479822397821912,0.0,0.0,0.054327723094621264,0.0,0.040246558311466264,0.0,0.0,0.0
s14T1722,0.8073529326497914,0.0,0.0,0.0,0.01340005285179233,0.0,0.0,0.16107655775590105,0.0,0.0,0.0028053261048901173,0.0,0.0,0.0,0.015365130637625268,0.0,0.0,0.0,0.0
s15T1722,0.4100151063915642,0.0,0.0,0.0,0.0,0.0,0.0,0.0930814718426285,0.0,0.0,0.0020653481404019824,0.0,0.0,0.0,0.49478856134869,0.0,4.951227671546535e-05,0.0,0.0
s02M1822,0.08167229990077048,0.0,0.6108448943374458,0.11200722751856172,0.009138160193848137,0.002019760523678139,0.001181056796501466,0.027367901791561546,0.0,0.0058845154600834955,0.0,1.1885167978514627e-06,0.0098228579965404,0.04630606739276642,0.020020161464552804,0.03719678642887868,0.0003264553790918589,0.026995264308994203,0.009215401989926986
s03M1822,0.0,0.0,0.004214883828755427,0.0,0.0,4.569984542687803e-06,0.0,0.0,0.0,0.00022731768137342528,0.0,0.0,0.0002777865585837675,0.9659100321824441,0.027639590195016,0.0007002902923295386,0.0,0.001025529276955194,0.0
s04M1822,0.0,0.0,0.04967603868651496,0.0,0.012222101046866366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435524606294387,0.19598613388854455,0.002412695953969925,0.00010107638672971325,0.0,0.09604949340793582
s05M1822,0.0,0.0,0.29149996491185476,0.0,0.0,0.0,0.0,0.0,0.0,0.00016279292267307754,0.0,0.0,0.0,0.6151821873146208,0.0,0.0009249962313957986,0.0,0.0007963595437138271,0.09143369907574166
s06M1822,0.0,0.0,0.2767459165226065,0.09134746917378536,0.30948109658584155,0.0010589365096293462,0.0,0.002943264489843299,0.0,0.003396353417575175,0.0,0.0,0.0,0.07736342893391641,0.007183667966280688,0.02910140547259361,0.0005728742047922019,0.01902389879186257,0.18178168793127328
s07M1822,0.03426233116550054,0.0,0.08979133075141768,0.17781406223003463,0.11609479712378498,0.0034570100877667387,0.006294287150246909,0.1064671214764416,0.0004894678156414066,0.005988208290360769,0.0057374379623279,0.0,0.009443386605382884,0.16152463292820546,0.05737020231126798,0.07835994647606852,0.0007242442019647036,0.04269383962141585,0.10348769380217147
s08M1822,0.0,0.0,0.0016913490248308815,0.0,0.0,0.0,0.0,0.0,0.0,0.05877863224565815,0.46615391080725077,0.0,0.0,0.00163303938363177,0.0,0.0,0.47174306853862846,0.0,0.0
s09M1822,0.0,0.0,0.0,0.0,0.0,0.0012127518852634448,0.0,0.2755865832146689,0.0,0.0,0.5733963828945978,0.0,0.0,0.0,0.0,0.0,0.14980428200546989,0.0,0.0
s10M1822,0.0004841297018542968,0.0,0.0014315111965925412,0.0,0.0,0.002656683703842293,0.0,0.16909787339282623,0.0,0.005952214714882051,0.6052695591339476,0.0,0.0,0.002888967519779743,0.0,0.1280261007572158,0.08419295987905917,0.0,0.0
s11M1822,0.0,0.0021177427827177757,0.0008872634967443765,0.0,0.0,0.009001219168947895,0.0,0.13983167373928027,0.0,0.00510449863138357,0.8013115652269212,0.0,0.0,0.0014748515386478246,0.0,0.0,0.038722613617959735,0.0015485717973974112,0.0
s12M1822,0.0041022287104276675,0.0,0.0008782825591425476,0.0,0.0,0.005880733764537138,0.0,0.45642667457579883,0.0,0.02552962418449375,0.40933472218189615,0.0,0.0,0.004048301131665943,0.0027514096818444444,0.0736100753340046,0.01743794787618889,0.0,0.0
s13M1822,0.0,0.0006613186077528893,0.0010482010950599982,0.0,0.0,0.00809378262623899,0.0,0.5779669985354863,0.0,0.002121927679407783,0.16533849132596415,0.0,0.0,0.004673810590054349,0.0,0.23544546467951974,0.004650004860515959,0.0,0.0
s14M1822,0.08468220649795212,0.06447428322810529,0.0,0.0,0.15548771775389122,0.001511626533751807,0.0,0.5229788966249527,0.0,0.00025362900120151996,0.011788702864451599,0.00876174001383436,0.014551191109511273,0.0,0.001758645170519102,0.03352679243237085,3.013265845388112e-06,0.10022155550361271,0.0
s15M1822,0.8376730657568132,0.0,0.0,0.0,0.0022444242417442033,0.0,0.0,0.10748612906009306,0.0,0.0,0.0028733892047804205,0.0,0.0,0.0016481294294671562,0.0412915624635562,0.00649920724763431,0.000284092595911658,0.0,0.0
s01X1822,0.0,0.0,0.0056520095867855,0.00623101646242166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702351017904364,0.01267668645578603,0.0,0.005205185704570335,0.0
s02T1822,0.0,4.982036132335955e-05,0.989401709655191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010425507835574428,0.0,0.0,0.00012296214791128763,0.0,0.0
s03T1822,0.0,0.00016984772382988076,0.0901747449236197,0.01350734496961389,0.006880455708273051,0.0005081616064269566,0.0019981275612184785,0.0037995978685070536,2.2828014369771397e-05,0.0008608310156380016,0.0005955723427240471,5.556868670240774e-05,0.0009688685641262172,0.8528521302722619,0.0024483626631565314,0.0044575108648998545,0.0010998223859027727,0.0026412769429935154,0.01695894788573597
s04T1822,0.0010482515819840166,0.0,0.0787416834116566,0.032161881440045156,0.08721753831397036,0.0,0.0,0.019143748499044804,0.0009165906064245291,0.0,0.0019540057867867625,0.0,0.0,0.37190474299995324,0.0013625351936573458,0.0002467157251882332,2.4054286021348967e-05,0.0,0.40527825215526747
s05T1822,0.007613536465792024,0.0,0.2021809845625782,0.005734749914205145,0.10840038515368498,0.0,0.0,0.0018259108636750664,0.0,0.0,0.0003339771777700339,0.0,0.0,0.30332769587202785,0.0015799420701435286,0.0,0.000368496585434554,0.0,0.36863432133468876
s06T1822,0.0,0.0,0.20535274039201482,0.0,0.1430689769842956,0.0,0.10703701996465037,0.0,0.0,0.0,0.0,0.0,0.0,0.43733152019163224,0.0,0.0,0.0,0.0,0.10720974246740704
s07T1822,0.011038540859137554,0.0,0.15554192165310377,0.1230641391149778,0.19718096298780174,0.0021427210912526055,0.00011338470123094901,0.0356230801807207,0.0,0.005066679455226597,0.0006862021067157739,0.0,0.0009817128088383301,0.2472257023788363,0.02477567130223898,0.03894033428635584,0.0002795401165854937,0.02460815923391133,0.13273124772306635
s08T1822,0.0,0.0,0.03547491311147058,0.0,0.0,0.0,0.0,0.0,0.0,0.07784720557159437,0.3739800408900361,0.0,0.0,0.0014319902670186402,0.0,0.0,0.5112658501598804,0.0,0.0
s09T1822,0.0006823425491594896,0.0,0.0,0.0,0.0,0.0,0.0,0.39020741708995527,0.0,0.05530567494383399,0.5074590996593069,0.0,0.0,0.0,0.0,0.0,0.0463454657577443,0.0,0.0
s10T1822,0.009773386755105121,0.0,0.0005656107196153694,0.0,0.0,0.0014782965562557364,0.0,0.4123493454864693,0.0,0.06221605407520726,0.3173129735814506,0.0,0.0,0.005847882864492849,0.0010541806113627504,0.1389002284716504,0.006044929805585283,0.04445711107280533,0.0
s11T1822,0.012651352757069644,0.0,0.0006796465946331834,0.0,0.0,0.0,0.0,0.4395134096412463,0.0,0.028700532863089708,0.35804389505630235,0.0,0.0,0.002033721433634376,0.0,0.15465813179940271,0.003719309854621649,0.0,0.0
s12T1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6028622348976963,0.0,0.00900364569047108,0.03047482317406215,0.0,0.0,0.0,0.0,0.356222308334282,0.0014369879034884091,0.0,0.0
s13T1822,0.0,0.0,0.0,0.0,0.0,0.0001362501442588542,0.0,0.0022367706462550255,0.0002035922582189772,0.0,0.0,0.00014232206466608386,0.0,0.0,0.0,0.9968624588857737,0.0004186060008274016,0.0,0.0
s14T1822,0.010255833453619481,0.0,0.06120379750640558,0.0,0.047904754168497224,0.0,0.0,0.2679462401163662,0.0,0.0,0.0013708773573409038,0.0,0.0,0.010616311537454563,0.006999783796202391,0.5894387599707078,0.000762938573002578,0.0,0.0035007035204032894
s15T1822,0.0008847060519597391,0.0,0.0,0.0,0.0,0.0,0.0,0.06018450548333282,0.0,0.0,0.0036514108029019523,0.0,0.0,0.0,0.9073878340811019,0.027264346035399237,0.0006271975453044331,0.0,0.0
