,0,1,2,3,4,5,6
s14M1822,0.22178445026920318,0.11072322738361635,0.0,0.0,0.5224275478028808,0.07753034171069641,0.06753443283360315
s15M1822,0.9909709512781262,0.007902812194928027,0.0,0.0,0.0,0.001126236526945778,0.0
s01X1822,0.2528957286951121,0.029813108555501826,0.018187234235563756,0.0,0.6817849515966989,0.017318976917123457,0.0
s02T1822,0.0,0.0,1.0,0.0,0.0,0.0,0.0
s03T1822,0.05397403574921312,0.0052472751659047205,0.6323961056748558,0.0,0.30838258341002633,0.0,0.0
s04T1822,0.026642067767893973,0.002901111529838821,0.2978731019770023,0.0007997651382372745,0.6717839535870277,0.0,0.0
s05T1822,0.021026259359068808,0.0,0.4238755416617321,0.0,0.5550981989791991,0.0,0.0
s06T1822,0.008895533551965219,0.0,0.4869583506309151,0.10934983389945749,0.39479628191766236,0.0,0.0
s07T1822,0.04254453569044077,0.020727923558405286,0.3643805456924139,0.003123537138438325,0.5692234579203016,0.0,0.0
s08T1822,0.0,0.9517419256174547,0.04825807438254526,0.0,0.0,0.0,0.0
s09T1822,0.024691882767052503,0.9690602591624611,0.0017662151533020638,0.0,0.0,0.004481642917184514,0.0
s10T1822,0.06555210505916707,0.8540504322756604,0.0092042931042198,0.0,0.03958232619131567,0.03161084336963708,0.0
s11T1822,0.07177064244023375,0.8632451345138913,0.007071822481324431,0.0,0.04063767071788508,0.017274729846665452,0.0
s12T1822,0.06225597804034497,0.42431992996292256,0.0020513113067054172,0.0,0.329795327073257,0.18075451199960083,0.0008229416171694605
s13T1822,0.23109396945631458,0.5524552338507169,0.014628100818849953,0.0,0.14121919633305902,0.03772160563932105,0.02288189390173837
s14T1822,0.12832197553909508,0.1872454325046675,0.3102720179097237,0.0,0.34194178650402746,0.026969433385622233,0.005249354156864016
s15T1822,0.2679820742469888,0.0468405977073406,0.004921685269797484,0.0,0.6601183408834007,0.020137301892472433,0.0
s02M1922,0.0,0.0,1.0,0.0,0.0,0.0,0.0
s03M1922,0.01235326364553986,0.007025820798421001,0.827817463234196,0.0026696599044985897,0.14990761398608102,0.00016784760055001601,5.8330830713608564e-05
s04M1922,0.03994868019394283,0.0,0.4552317765621765,0.005175598098366348,0.49964394514551425,0.0,0.0
s05M1922,0.0,0.0,0.6736665500801573,0.0005840973285004255,0.32574935259134224,0.0,0.0
s06M1922,0.03914354678595393,0.0,0.44059456640669015,0.0,0.5202618868073559,0.0,0.0
s07M1922,0.0009899182577257203,0.0,0.4894716442664151,0.015936022041463622,0.49360241543439554,0.0,0.0
s08M1922,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09M1922,0.05920981744734798,0.7091871723512557,0.006042085912759836,0.0,0.12913329990214822,0.09179605422187083,0.004631570164617581
s10M1922,0.05770307089218406,0.46538338348996605,0.0029154478823176233,0.001189281498500082,0.26874305478044463,0.13549418030693933,0.06857158114964819
s11M1922,0.08935045939961894,0.6836805081025887,0.009408957854382031,0.0022121986896266933,0.13062330736792288,0.08002346863378834,0.004701099952072324
s12M1922,0.1957818662621616,0.6467406026298402,0.013289717335021748,0.0,0.11048176673326603,0.0296985356385516,0.004007511401158684
s13M1922,0.05028032376448775,0.7947663610167218,0.0076580718266467595,0.0009045078247477326,0.08838708973305659,0.04990525531498916,0.008098390519350013
s14M1922,0.11939389617409653,0.31561054643290726,0.04156964643193852,0.0,0.2755895909954255,0.12487837959344686,0.12295794037218523
s15M1922,0.14466373982786618,0.2395796800452719,0.04716770822822424,0.009365584813085238,0.410191673947689,0.11709187263891821,0.03193974049894532
s01X1922,0.9339630981877955,0.0026279816836500863,0.00902742563455821,0.002180188438396659,0.04453748580951546,0.006096596875086052,0.0015672233709980248
s02T1922,0.04055193423928209,0.0026648347996699523,0.6659135137110886,0.0,0.2897786785881222,0.0010910386618369478,0.0
s03T1922,0.1761426865495361,0.015091441997625472,0.08141420469375805,0.0,0.7175375770416333,0.009814089717446926,0.0
s04T1922,0.01260119675461038,0.0007499120847353693,0.04220304969870271,0.04656074313561996,0.8978850983263316,0.0,0.0
s05T1922,0.062367002067906435,0.002334766131155723,0.05075540832819626,0.003891613917683841,0.8806512095550578,0.0,0.0
s06T1922,0.043207453566765926,0.0011212802371519772,0.14392965087429738,0.0,0.8117416153217848,0.0,0.0
s07T1922,0.007346398234412244,0.0,0.11792127686476345,0.0,0.8747323249008243,0.0,0.0
s08T1922,0.0,0.9740806325353631,0.025919367464636876,0.0,0.0,0.0,0.0
s09T1922,0.15960985945239237,0.1857937438951375,0.037246229222849654,0.007377625960207719,0.4111555754754948,0.1582439127346355,0.04057305325928246
s10T1922,0.17974982264903902,0.409306483059625,0.030455872035305653,0.0815853153463187,0.21219231858861903,0.08031389445324154,0.006396293867851091
s11T1922,0.9947337458415696,0.004264185593958112,0.0,0.0,0.0,0.0010020685644723366,0.0
s12T1922,0.997541455578411,0.0,0.0,0.0,0.0,0.001446679721838074,0.001011864699750825
s13T1922,0.28132603278215906,0.06707197684624365,0.0,0.0,0.579824122752953,0.04162117717544531,0.03015669044319904
s14T1922,0.9481596222730958,0.0,0.0,0.0,0.04440611522039664,0.0034955946393339,0.003938667867173743
s15T1922,0.37961117609333206,0.028846128683851495,0.008201379323904348,0.0,0.564442889156081,0.018898426742831098,0.0
s02M2022,0.0002737741369858405,0.019087489188316938,0.9719178536606209,0.0014182520183843254,0.0,0.006247646027961284,0.0010549849677307756
s03M2022,0.030746140273744994,0.023455372395302085,0.12663992055286494,0.011434523667801639,0.8059617727937216,0.001762270316564846,0.0
s04M2022,0.0371405625405438,0.03118712680668307,0.2590658772511191,0.0,0.6663321312704752,0.006274302131178825,0.0
s05M2022,0.0,0.0,0.17184159593369058,0.029573258008334328,0.798585146057975,0.0,0.0
s06M2022,0.0,0.0,0.1040408432245775,0.0,0.8959591567754225,0.0,0.0
s07M2022,0.03143612921897628,0.015289210113217088,0.18433830907655635,0.010483895644344538,0.7584524559469057,0.0,0.0
s08M2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09M2022,0.025416315447252483,0.8037101728454839,0.005626977787999993,0.002606699973450174,0.08788333091311762,0.07349848572419555,0.001258017308500398
s10M2022,0.055496318772914235,0.49925651219890804,0.012021945089694674,0.007171116172728378,0.22108051126818798,0.19902226255429614,0.005951333943270599
s11M2022,0.06584256458837706,0.4025016351183349,0.011021791383506906,0.0051292485110190555,0.25597555457945154,0.25637064622245576,0.003158559596854802
s12M2022,0.04265454152116981,0.574258301864684,0.004046419528182787,0.0,0.235816415653144,0.14074168309621177,0.0024826383366077266
s13M2022,0.04017473305999789,0.7228300781528986,0.014284805600751209,0.002017903012544859,0.16715231699609193,0.051691514573074145,0.00184864860464149
s14M2022,0.059344142411164647,0.44929582269414287,0.016343898692907283,0.008351429346904493,0.3505084353645922,0.08963938099101432,0.026516890499274123
s15M2022,0.23838063030644965,0.06307280260572391,0.0317603206254626,0.0009615876896027838,0.6353673410543569,0.028107803918903836,0.002349513799500247
s02T2022,0.016391992589240883,0.0,0.5545694150102494,0.24317346807496726,0.18586512432554242,0.0,0.0
s03T2022,0.3552657748941373,0.015724026749884837,0.1747325660247395,0.02649253115600408,0.4214469896965567,0.0063381114786776205,0.0
s04T2022,0.75805390183297,0.0,0.007915206787016333,0.00020850517990360202,0.2338223862001101,0.0,0.0
s05T2022,0.045940006546289415,0.0051153406243343285,0.06445678503465758,0.0,0.8844878677947188,0.0,0.0
s06T2022,0.9501678870152275,0.0,0.0,0.030155792344760284,0.019676320640012207,0.0,0.0
s07T2022,0.15565462143786749,0.0002751066837226379,0.1389665031037646,0.09020220182708359,0.6149015669475616,0.0,0.0
s08T2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09T2022,0.05742712308296816,0.20722610911063613,0.0066741469077017355,0.0052302937997738734,0.22436336145502764,0.4990789656438924,0.0
s10T2022,0.17308527642517718,0.13804870090236906,0.04006631172613184,0.03268655763897939,0.36769188125453495,0.24239999294221795,0.006021279110589612
s11T2022,0.1874480236093505,0.14255051559919402,0.0447828935535252,0.039239482339788884,0.39891158066937527,0.1821178513194683,0.004949652909297831
s12T2022,0.07382052512808471,0.10029187982673074,0.023342290867938823,0.0008140441743709815,0.5016688111449047,0.2710147463865278,0.029047702471442158
s13T2022,0.031072925215181915,0.016732926327721147,0.015855896361944913,0.8341823595836639,0.06200930486303155,0.024575562714515234,0.0155710249339414
s14T2022,0.11942041023446284,0.09367225215812759,0.02739449871702426,0.009840002229699562,0.533762223474543,0.21063726685276385,0.005273346333378939
s15T2022,0.6897860241679774,0.026464009244344538,0.021468871623946555,0.01464666271801997,0.20121921992456307,0.04512032949052758,0.0012948828306207992
s02M2122,0.104095239275684,0.025260403247154724,0.5736952353895534,0.011273380216225383,0.26515021180102044,0.020333291707337973,0.0001922383630240345
s03M2122,0.07755913273252665,0.018907879937347487,0.10696832947678679,0.06561689437574138,0.729072407584779,0.0018753558928186747,0.0
s04M2122,0.03435312808892687,0.010215714259045293,0.13597575870586426,0.03183842112480996,0.7876169778213536,0.0,0.0
s05M2122,0.0005702189166880688,0.0,0.2852462418968786,0.0008035227526383501,0.713380016433795,0.0,0.0
s06M2122,0.006097040591265734,0.006271047884676244,0.6053375703345637,0.016560393825083175,0.3657339473644111,0.0,0.0
s07M2122,0.06080464160965056,0.009290172293756952,0.13404621205256578,0.020453442749879393,0.7754055312941472,0.0,0.0
s08M2122,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09M2122,0.030875270143116813,0.2461926157360447,0.0,0.0,0.23605914638069034,0.4817731639565659,0.005099803783582268
s10M2122,0.0756236078051767,0.16627464877442172,0.009890037246245676,0.03746277633505504,0.3059823190126108,0.3972004099303643,0.00756620089612566
s11M2122,0.10619670586369592,0.3668661049654376,0.021819205892468125,0.0036717623457524304,0.2588901193896523,0.23829412151958393,0.0042619800234097215
s12M2122,0.06450918410697244,0.2176448345815514,0.021668917679746467,0.005099373450909764,0.2967438437655333,0.37425159906496996,0.02008224735031654
s13M2122,0.12720136416416533,0.18849708878857344,0.02348714358967543,0.008788127188821422,0.34383626769562936,0.28860084088256477,0.01958916769057028
s14M2122,0.1373442387952149,0.2109682493606072,0.02889933255990579,0.0034373650467244316,0.40657415277104914,0.19766556464119944,0.015111096825299113
s15M2122,0.24197098015501792,0.06257825849254604,0.0916164669484932,0.022507777196699386,0.5378621398309955,0.04346437737624808,0.0
s01X2122,0.20027731380872538,0.03981377284263884,0.05507865272409231,0.01488235035778671,0.6492419328897594,0.02186368578510064,0.018842291591896713
s02T2122,0.04852059040938572,0.0027813953332687553,0.4766800470962868,0.0,0.47201796716105876,0.0,0.0
s03T2122,0.045628299821399654,0.0,0.15525557552745717,0.030326807655279047,0.7687893169958642,0.0,0.0
s04T2122,0.017350878145635032,0.0041712514217820225,0.014624692740453433,0.049918027777013416,0.913935149915116,0.0,0.0
s05T2122,0.09174560593561584,0.017583097910736836,0.045716637128533806,0.01320657824960229,0.830975776191417,0.0007723045840942648,0.0
s06T2122,0.00034171971273346826,0.0,0.028802631162861865,0.0,0.9708556491244047,0.0,0.0
s07T2122,0.012899007917956326,6.327063042209315e-05,0.026793588627816025,0.9257218468446361,0.03452228597916949,0.0,0.0
s09T2122,0.16227287158804496,0.15730250031382667,0.03197266789593695,0.02964904640103505,0.3221901880851787,0.2944491760643809,0.0021635496515966485
s11T2122,0.049627370825413894,0.09373811410835955,0.0026241628297221237,0.0,0.5955914633889491,0.2584188888475554,0.0
s12T2122,0.12693664856244202,0.10312363131994313,0.008939396736330376,0.017720769132420662,0.4565700057363284,0.24572411936955046,0.0409854291429849
s13T2122,0.08542043388890552,0.08532979828123942,0.026494442985816963,0.0038505352649783097,0.5298126019219898,0.2685419131622599,0.0005502744948102269
s14T2122,0.1378145627390942,0.07515320139338526,0.02346971925443875,0.011917711132369913,0.5609956569512786,0.16488296578764178,0.02576618274179146
s15T2122,0.26692898828240946,0.024403813207599198,0.0,0.0,0.6774323296555724,0.031234868854418923,0.0
s02M2222,0.19556968981544293,0.02828473890892672,0.08446939559960297,0.022992017621096556,0.65549663863014,0.013187519424790786,0.0
s03M2222,0.07672908693193493,0.007980777819730597,0.027640818168908565,0.02696234390045438,0.8606869731789715,0.0,0.0
s04M2222,0.0205888890333777,0.0007055964879345511,0.05654670938573104,0.06991336828126798,0.8522454368116887,0.0,0.0
s05M2222,0.08184351988614223,0.007522890963410182,0.050839662931138375,0.0351300640674371,0.8246638621518722,0.0,0.0
s06M2222,0.014911343769869726,0.02002306684661173,0.0,0.0,0.901095936556399,0.06396965282711957,0.0
s07M2222,0.06435320045689483,0.04642810001349433,0.036278822040586654,0.00412382467066395,0.705807045469911,0.14300900734844915,0.0
s08M2222,0.0,0.9336959847842172,0.016854849885012443,0.003414456506221524,0.04506991406520067,0.0009647947593483204,0.0
s09M2222,0.06304571465551125,0.15065058670955608,0.0056722240071223696,0.006678758052874428,0.31563650847831143,0.45360713020601245,0.004709077890612121
s10M2222,0.08719767710704233,0.16657184690118806,0.0,0.0,0.3147935494185374,0.42260081522358417,0.008836111349647967
s11M2222,0.13497332933985015,0.1509196322704785,0.02764450153480699,0.029453138241741,0.4083149149419603,0.24441727421550777,0.004277209455655297
s12M2222,0.1796650281436515,0.16204127059039833,0.04383673653248061,0.03612242961061028,0.40180635605828313,0.16531349142236768,0.011214687642208478
s13M2222,0.05280083424805642,0.16192614829356777,0.0,0.0,0.2836182990823308,0.4947626766681646,0.006892041707880324
s15M2222,0.21565428025645234,0.089143939924224,0.060340530232163146,0.05600882000360589,0.4607512250870918,0.11223267956285506,0.005868524933607679
s01X2222,0.23381979871528227,0.046244259165435266,0.0972532385204039,0.033165261097516704,0.5559725401092607,0.033544902392101186,0.0
s02T2222,0.02767699557132014,0.0,0.0,0.0,0.9723230044286798,0.0,0.0
s03T2222,0.102774400166677,0.013549628815540244,0.041909146775287905,0.012646477584655506,0.8238301692018993,0.005290177455939973,0.0
s04T2222,0.0015956919842547226,0.0,0.01748021837412074,0.06013031762663737,0.9207937720149872,0.0,0.0
s05T2222,0.06331013105881342,0.009264435117122482,0.11997023278889381,0.022230673445805413,0.7840703686558685,0.0011541589334962464,0.0
s06T2222,0.04835046434734478,0.006720772749561797,0.06743884492236828,0.19417159633122189,0.6833183216495032,0.0,0.0
s07T2222,0.028832225183939127,0.006547379020354802,0.026903786297842864,0.7839411426967223,0.1502217897900465,0.0035536770110943527,0.0
s08T2222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09T2222,0.045225869791139045,0.12771976067021332,0.0,0.0,0.23342203822028104,0.5020297321246986,0.09160259919366807
s10T2222,0.027510660775432075,0.1399829153309694,0.0,0.0,0.2058444136548191,0.6105407367775647,0.0161212734612147
s11T2222,0.061167607624025656,0.18209400866263617,0.0012553133395674864,0.0,0.2626503289184839,0.4613186778305496,0.0315140636247372
s12T2222,0.04188957608895952,0.13011152981503718,0.0,0.00022621521901857838,0.43107865231011905,0.3904663451165469,0.006227681450318966
s13T2222,0.0467724174488444,0.16958149549775678,0.00034606122323223716,0.0,0.278400399658645,0.4984098603746167,0.006489765796904767
s14T2222,0.17151396968374327,0.09857463043864183,0.02493097890716265,0.017817002369339013,0.4416873470597565,0.24297650211249125,0.002499569428865506
s15T2222,0.06870666246811014,0.12208125637408326,0.0,0.0,0.3594479256542306,0.4222314900246101,0.027532665478965938
s02M2322,0.18554577053640262,0.02785249938695164,0.05216709147848342,0.10505196876209218,0.59232636403754,0.030491419128307905,0.006564886670222164
s03M2322,0.0,0.0,0.0,0.03388993224056641,0.9661100677594335,0.0,0.0
s04M2322,0.06378827591593553,0.008891469497165783,0.013561285258550744,0.1783691133375376,0.7348879514707587,0.0005019045200516346,0.0
s05M2322,0.0,0.0,0.0,0.03752190899429321,0.9624780910057068,0.0,0.0
s06M2322,0.0,0.0,0.0,0.07585588996662325,0.9241441100333767,0.0,0.0
s07M2322,0.06427830235746357,0.01281504385562003,0.0,0.02388050351334051,0.8489310130296908,0.03756645757995291,0.012528679663932058
s08M2322,0.0,0.9975460360727331,0.0,0.0024539639272669078,0.0,0.0,0.0
s09M2322,0.05762418637983122,0.16335030560060182,0.0,0.0,0.17771582131385666,0.46103097493667106,0.1402787117690393
s10M2322,0.031545711263110725,0.11205433291115043,0.0,0.0,0.24545992401795805,0.4127636465842644,0.1981763852235164
s11M2322,0.06822123692263136,0.14755237566732268,0.0,0.0,0.2532314357978669,0.3284495432220141,0.20254540839016513
s12M2322,0.017707696505443894,0.0696403074561723,0.0,0.0,0.17138076866580887,0.3829312983602267,0.35833992901234824
s13M2322,0.011112804504950103,0.062037491040517874,0.0,0.0,0.19029295431770343,0.38152359979874545,0.3550331503380832
s14M2322,0.05202490575579811,0.13173135209113201,0.0,0.01544190303947088,0.3017780651773302,0.3463882852547541,0.15263548868151466
s15M2322,0.09363263587789895,0.16833531002727303,0.00485835103631904,0.0217561455450565,0.30137615788549516,0.34317423082052356,0.06686716880743371
s01X2322,0.08787099533820843,0.029751807760529905,0.03332576477636177,0.004411932276444527,0.5669097490118504,0.14150086057554073,0.13622889026106413
s02T2322,0.11579732937704436,0.051688902988176355,0.041614873875668826,0.007794199856842901,0.6487768142145173,0.11844667351800961,0.015881206169740772
s03T2322,0.06694579112745411,0.016206662704150544,0.023715221587609688,0.04426927429632879,0.8280558937607055,0.016350663861320797,0.0044564926624304675
s04T2322,0.003021497788831663,0.00588301200489428,0.0,0.10232447849674112,0.8212051683283632,0.028962159227695926,0.03860368415347375
s05T2322,0.010563997966534407,0.0,0.027321064723990707,0.021579566216971352,0.9405353710925035,0.0,0.0
s06T2322,0.013551099714477642,0.0,0.009277021677374583,0.10526811410547414,0.8719037645026736,0.0,0.0
s07T2322,0.05515355851332583,0.018502258477064843,0.010709115350198722,0.044177870270666435,0.7108203362911885,0.08387038852721736,0.07676647257033828
s08T2322,0.0032576460039976806,0.9108293840660703,0.002100864477145563,0.0068254513499444785,0.039682399510073824,0.03730425459276811,0.0
s09T2322,0.13564324878352624,0.4397963603245068,0.013451006792274267,0.0,0.22350096934021327,0.18525033655681503,0.0023580782026644143
s10T2322,0.09606292944807582,0.3682185190034475,0.006123588723710534,0.0,0.1818905244425378,0.33992045970692797,0.007783978675300329
s11T2322,0.1734893977025627,0.42919761185703986,0.012064216500854241,0.0,0.2041249810234133,0.17402443005835333,0.007099362857776352
s12T2322,0.16892104654624807,0.47526586592769243,0.01491389487446915,0.0,0.17837218066211516,0.15810778777313464,0.004419224216340585
s13T2322,0.07079629087477197,0.2804290191679442,0.0,0.0,0.29629999661802847,0.34683720770075754,0.005637485638497805
s14T2322,0.20036577885061216,0.1194063234652765,0.0,0.0,0.5253202211605758,0.15490767652353563,0.0
s15T2322,0.10348224422987248,0.06884472837152236,0.030352539740856613,0.007630151447597622,0.39700237933254684,0.24720517502170455,0.14548278185589952
s02M2422,0.021111656750188237,0.0035636186515026554,0.005288899022797003,0.020350866491422964,0.9397276937867011,0.009957265297388032,0.0
s03M2422,0.0,0.0,0.0,0.0311299652038371,0.9688700347961628,0.0,0.0
s04M2422,0.0,0.0,0.005806587605142511,0.04572567836804977,0.9484677340268077,0.0,0.0
s05M2422,0.0354803010185457,0.0,0.08952389085334068,0.0364166387118197,0.838579169416294,0.0,0.0
s06M2422,0.02768604323658777,0.0,0.014066330679539704,0.14061052253973513,0.8159774699388331,0.0016596336053043442,0.0
s07M2422,0.022935853101971118,0.008292116503390285,0.010546430441725083,0.0841335815020945,0.7475582680729451,0.06031439986361229,0.06621935051426163
s08M2422,0.0,0.9536337640759004,0.0008364949918970643,0.0014454959790023317,0.003199365436176782,0.040884879517023485,0.0
s09M2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s10M2422,0.0,0.0,0.0,0.0,0.0,0.9990445611984082,0.000955438801591754
s11M2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s12M2422,0.0,0.0,6.62672569386889e-06,0.0,0.0,0.999993373274306,0.0
s13M2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s14M2422,0.006489786508965196,0.01155016714069234,3.33466312250293e-05,0.0,0.05009092972461495,0.9183000065755079,0.013535763418994592
s15M2422,0.04184577470712425,0.02388215593380962,0.029654837419561195,0.00957672293812827,0.18492257686553834,0.6902680514122551,0.01984988072358319
s01X2422,0.10057540978160712,0.026578422339075557,0.01579387484719732,0.07062130715739806,0.73073295022952,0.05427594888171069,0.0014220867634912554
s02T2422,0.03289844430863721,0.018053469771617453,0.0,0.0,0.8889817688874462,0.056768225029793416,0.0032980920025058517
s03T2422,0.0,0.0013991037758178534,0.0,0.21381744741151842,0.7561441280588405,0.02863932075382338,0.0
s04T2422,0.0,0.003939328173062648,0.0,0.012603492171744593,0.9594215447371204,0.024035634918072254,0.0
s05T2422,0.0,0.0,0.0006195846469038679,0.03797254952421718,0.7966177720857153,0.1647900937431636,0.0
s06T2422,0.0,0.0,0.0,0.04160748581144169,0.8277722866806521,0.13062022750790617,0.0
s07T2422,0.0,0.0,0.028716254577598948,0.051166836035510005,0.8827285226283831,0.03738838675850794,0.0
s08T2422,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s09T2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s10T2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s11T2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s12T2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
s13T2422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
