,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
s02T1622,0.5804815775169044,0.0,0.10527703189448794,0.0038122685108538936,0.016012569954916574,0.04443684500988424,0.0148786254712694,0.0,0.0,0.004970147483431543,0.001218014102813384,0.0,0.0009343442909720049,0.21087599508957158,0.0006379318924757977,0.005325840750945413,0.001676587126086863,0.009462220905386958
s03T1622,0.0037820482333951904,0.0,0.07220171021168528,0.008243902589749082,0.05237214710876158,0.044653969043299914,0.10903643832261596,0.0016547120683842453,0.0,0.0008300909316753668,0.0005696160829762216,0.0,0.0,0.6993470465981374,0.006114134072213456,0.0008778332637312984,0.0003163514733749746,0.0
s04T1622,0.01059865431903517,0.001546084615302365,0.14522054043028926,0.06075143151846885,0.16669537956229707,0.03904094097708683,0.005774743687536553,0.06522434813108827,0.0,0.011454233149584355,0.0056190655880151,0.00016958895428042012,0.0,0.4116177453404737,0.03082450405962872,0.020146692165587506,0.000773584848716234,0.024542462652609568
s05T1622,0.009743025102181875,0.0,0.16953181533258027,0.033790769813468687,0.23315343588718088,0.04480732741152006,0.0,0.06651432021960701,0.0,0.0012845433456055416,0.009463811202838006,0.0,0.0,0.3926088037961961,0.017845390593271695,0.016820620257676302,0.0,0.004436137037873543
s06T1622,0.009761506851371404,0.00016432304730033467,0.047751892366685235,0.11767975029733165,0.5056789428799258,0.00020587585487158742,0.153267640465651,0.021192020126411436,0.0,0.004535902778298821,0.03621316601136003,3.036519894677813e-05,0.0,0.06620275779130921,0.010203527155935475,0.021747692096743428,0.0,0.005364637077857841
s07T1622,0.9948214007032399,0.0,0.0,0.0,0.0,0.00421660224537987,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312516552879824,0.0,0.0,0.0,0.0,0.00013074539609219884
s08T1622,0.04474702394223537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18265011652444033,0.25977775404396464,0.0,0.0,0.0,0.0,0.0,0.5128251054893597,0.0
s09T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20480200466360085,0.0,0.2101059431983368,0.4264328933170175,0.0,0.0,0.0,0.0,0.0,0.15865915882104484,0.0
s10T1622,0.0,0.0,0.0022780036490588156,0.0,0.001166191543031546,0.0,0.0007576920522110386,0.0,5.658567376894781e-05,0.34824136953785567,0.5926560269671541,0.0,0.0,0.005296784638555647,0.0,0.0,0.049547345938364205,0.0
s11T1622,0.001944348603161763,0.0,0.0008801255853475844,0.0,0.00015113783776273318,0.0,0.0034743579960818615,0.2646787503284418,0.0,0.27325305695894053,0.41822047150437913,0.0,0.0,0.004242259208535691,0.0012783780481794528,0.0001061787212181923,0.023571594191997686,0.008199341015953565
s12T1622,0.00916633199328318,0.0,0.004384381300193743,0.0308871084250842,0.0,0.0,0.004016211036072115,0.5909828088142307,0.0,0.08014561686720317,0.1083449377526431,0.0013286675862876477,0.0,0.02037046040586513,0.04044654182519645,0.10056512508014237,0.0,0.009361808913798272
s13T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586768717326852,0.0,0.023313147997441674,0.016614831633553772,0.0,0.0,0.0,0.0009698206690841112,0.0,0.00042532796723528213,0.0
s14T1622,0.3381318608246868,0.0,0.018048214047121803,0.06410931429441755,0.007695778234254431,0.0,0.0012173278821857004,0.406627260532228,0.0,0.012286383878302958,0.05993359322605294,0.0,0.0,0.008576641225251626,0.011323697909359732,0.05474513283287881,0.0029318095450442234,0.014372985568215339
s15T1622,0.7696270055450196,0.0,0.0009657358523735543,0.01471858781971669,0.0,0.0,0.00018962544521624873,0.14565617644252177,0.0,0.004889093436221723,0.016183863915602253,0.0,0.0026262354010834826,0.0,0.020218692845775883,0.01902260810136742,0.0,0.005902375195101301
s02M1722,0.0,0.0003769164633159322,0.5791585082884848,0.005935618128866399,0.0,2.2799162204799596e-05,0.0875888461993377,0.007463448412034022,3.565399524707765e-05,0.0044055987933754774,0.004836976823761096,1.3544238350769883e-05,0.0,0.30014867987171456,0.00514255735486701,0.0020227291603086197,0.002534456377589177,0.00031366673054266417
s03M1722,0.010454936409551596,0.0,0.08680453387060223,0.0627332822433411,0.17952418142008048,0.0,0.016509502549280516,0.0,0.0,0.0,0.001607856059538164,0.0,0.0,0.5651124280054274,0.07725327944217852,0.0,0.0,0.0
s04M1722,0.008958900075837209,0.0,0.07241025535308812,0.029505225911506543,0.07574461822516973,0.0006414716645004693,0.40572130205421064,0.05193497112352213,0.0,0.0,0.003951925160993919,0.0,0.0,0.21796561441486867,0.12729556529112507,0.005870150725177507,0.0,0.0
s05M1722,0.0027875860596756645,0.0,0.23434406063188568,0.02546110518781756,0.1744097371605628,0.0,0.3355498210932947,0.050644320285772974,0.0,0.00045475426846696315,0.005312572411814159,0.0,0.0,0.14829590749398855,0.012473379789867409,0.009549471615966844,0.0,0.0007172840008869399
s06M1722,0.3186762725095975,1.0810167360157135e-05,0.19253803325007543,0.014170958020333035,0.23075625632374863,0.00023585756778981542,0.0,0.02009729247329003,0.0,0.001172420247176576,0.003103193469206888,0.0,0.0,0.20135282748535296,0.005714030403133265,0.008497276261092665,0.0,0.003674771821843197
s07M1722,0.8684205071474168,0.0,0.0,0.11711189668898374,0.0,0.00010099439498042464,0.0,0.013481396288936314,0.0,0.0,0.0007290028686420997,0.0,0.00015620261104067922,0.0,0.0,0.0,0.0,0.0
s08M1722,0.0,0.0,0.0002953599165813553,0.0,0.0,0.0,0.0,0.0,0.0,0.015709686477161557,0.355467499498629,0.0,0.0,0.00017235422333010964,0.0,0.0,0.6283550998842979,0.0
