,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
s02T1622,0.246189946780238,0.0,0.13103099060540113,0.005578126774244453,0.0038941187561669943,0.054413081986052575,0.0,0.0,0.0,0.005471780234874201,0.0015910518035615973,0.0,0.0004650362600013543,0.2402704441441391,0.0,0.00038561270208856927,0.001848736275573854,0.006097865630280205,0.010498347438820053,0.2169732678626096,0.007463627359189677,0.043486274422975736,0.00790982088217848,0.009355717033435889,0.007076153048168529,0.0
s03T1622,0.3231606196382371,0.0,0.046916536917103846,0.0,0.005838620196211219,0.03139157164369246,0.0,0.0,0.0,0.00021562104081374113,0.0,0.0,0.0,0.4486236102905494,0.0,0.0,0.0001647541793336413,0.0,0.024412003258937186,0.0,0.0,0.08413075670227933,0.035145906132842075,0.0,0.0,0.0
s04T1622,0.34714720187883935,0.001018339583605714,0.08604895672811105,0.012507236968412988,0.0,0.022197171803247814,0.029151617486329783,0.001122442894986063,0.0,0.00559307322695158,0.0005638395907038723,0.004563199192657759,0.0,0.20850165191641473,0.0035105168573434055,0.00819397731995382,0.0007328248749,0.0069860463710129245,0.1293354696522079,0.0002962031069918591,0.02078430600402975,0.09161113839384276,0.0006242485040676423,0.012257044115452847,0.007253493529936424,0.0
s05T1622,0.18390054185969582,0.00022893891501225198,0.10811606674332873,0.0031304019604076064,0.0,0.028841435166017164,0.06020087272841735,0.00423248320491264,0.0,0.0,0.0011789825611043501,0.0027409726445716278,0.0,0.2130780506254773,0.003194141876392994,0.016500313394977387,0.00020936441395494744,0.000963315855965427,0.1469796242638738,0.0011835564897975195,0.013879091706815477,0.1998650464891866,0.0,0.011576799100090969,0.0,0.0
s06T1622,0.08252315866796452,2.5962358742010493e-05,0.02121460232591583,0.0009350293312989094,0.0,0.0001335493977417118,0.2298541728994437,0.0013752649055656342,0.0,0.0,0.0,0.03771230429204492,0.0,0.026887037127840626,0.0016630921637532164,0.0025367608250370047,7.69627155080619e-05,0.0014795569329778561,0.05788638424396009,0.0009941425604686673,0.0,0.4951475799124518,0.0357053359320153,0.003802957565648684,0.0,4.61458416214539e-05
s07T1622,0.0,0.0,0.0013318361161798174,0.000908505954129151,0.0,0.013763776341397523,0.006764140862829834,0.0,0.0,8.06054807393597e-05,0.0003304152005504511,0.0,0.0028667875256418213,0.0,0.0,0.003485412381729853,0.0,0.0008287557944748719,0.0,0.9649912418242489,0.0,0.0013651261782404796,0.0,0.002234957047928515,0.0010484392919093235,0.0
s08T1622,0.0,0.0,0.00032361498451579545,0.0,0.0,0.0,0.0,0.0,0.0,0.2062171340347834,0.29845440140559676,0.0,0.0,0.0002549383175745163,0.0,0.0,0.4795020535125368,0.0,0.0,0.015247857744992899,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.0005226431973876426,0.0,0.0,0.0,0.0,0.0,0.0,0.21330587424578712,0.40766761477437496,0.0,0.00016197581029844802,0.0004843542370597176,0.0,0.2425663977408689,0.13104315924141932,0.00022936137328959918,0.00015593589396947717,0.0,0.0,0.0030810920927290724,0.00035607977890994834,0.0,0.00028672201289501616,0.0001387896010107429
s10T1622,0.0,0.0,0.0016827889123036807,0.0,0.0,0.0,0.26822542005519323,0.00034307473828740616,5.625458665529969e-05,0.25898877540974424,0.40805335792773056,0.0,0.0,0.0035497138223824234,0.00022448943421321074,0.02909062032719359,0.02641232608136204,0.00013536843701570338,0.0001436999400167406,9.237703664814841e-05,0.0,0.0025743837377595596,0.00025399184220409825,0.0,0.00014848397041719341,2.487374087291485e-05
s11T1622,0.04357412775163617,0.00025318564281871873,0.00033097084876236376,0.008658405712027167,3.181174952311894e-05,0.0010062757975952304,0.1264853958077166,0.003410693541935786,0.0001672643885932429,0.2272750849590547,0.31746147381751816,0.0015428851863432199,0.0005892889322370185,0.001768545312550755,0.0010115616229548535,0.23167387274592025,0.012383187656120695,0.00944291117641194,0.0015479161777488186,0.0,0.0,0.001429506914233953,0.0011320908810352642,0.0055237393019208865,0.0029808558946630166,0.00031894818067819446
