,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
s12T1622,0.3056986944965492,0.0011965140487852736,0.003194916410846028,0.012370829328726497,0.000642994246762284,0.000760330677038933,0.01438150754231307,0.04520803010770418,0.0,0.05299710924637394,0.042349920306058324,0.0017059553425085021,0.00027276978501839406,0.013060712674910619,0.02280875284139613,0.3363085548450393,0.0002850058209284518,0.008806016789803243,0.004780420277245073,0.0006040884075096839,0.017953656301848253,0.007200055623989858,0.001077279375236144,0.10633588550340851
s13T1622,0.12791090738853184,0.0,0.0,0.0,0.0,0.0,0.0,0.8088607079826032,0.0,0.01586049402353986,0.012094087050270251,0.0,0.0,0.002125764266535757,0.004265102472071731,0.028882936816447206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s14T1622,0.45523393443446997,0.0,0.013213507985246016,0.028615504342404296,0.0007343822040175675,0.0,0.05012462030577263,0.004844869044097528,0.0,0.0037445157855700516,0.007345840873785932,0.0,0.00135206713416399,0.0059601863676775725,0.0039476407945133775,0.23244060445754341,0.004229879367794479,0.002819226953183643,0.0004332604959573598,0.07588317110068245,0.05118615780516559,0.01985761752212414,0.0,0.03803301302583003
s15T1622,0.2212994871407121,0.0,0.0014331690681407493,0.013858355253538948,0.0,0.0,0.019913003419378066,0.009843355553176144,0.0,0.005215091724631935,0.008800302129708962,0.0,0.006213367082603323,0.0,0.02651545130876866,0.19197480180637247,0.0008733315808075391,0.003479496833587118,0.0,0.3990102060275582,0.05260932646379144,0.0,0.0,0.038961254607224306
s02M1722,0.017951686304787395,0.00030677166068935203,0.5855929928646324,0.006614622670593951,0.0,0.0,0.0,0.0011437503138227063,4.586219440545255e-05,0.004169685029016234,0.003289299695493502,0.0,0.0,0.28200723232263547,0.0043900878736641315,0.005965085519265627,0.0023844098846262612,5.6640916218662415e-05,0.025356964457701928,0.0,0.003191563695716411,0.016524908777148874,0.03821413119563889,0.002794304623942656
s03M1722,0.015571092942177862,0.0,0.06667928957713959,0.05229791326721577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120316767601687,0.048397935142414694,0.0,0.0,0.0,0.078363807277682,0.0022386800505117634,0.006809652353844357,0.30917568237439713,0.00843427025444822,0.0
s04M1722,0.03739910250538574,0.0,0.08172404100350593,0.025290353895990544,0.0,0.0010160633620527127,0.0,0.003113346199820428,0.0,0.0,0.0012278445348773163,0.0,0.0,0.21550689011445012,0.11729543194919144,0.038818800642079404,0.00028173001770869047,0.0,0.1269858310149797,0.002704911728713521,0.019746544183165744,0.11927776242808195,0.20088831193628548,0.008723034483711315
s05M1722,0.04807987840960791,0.0,0.22980753009866278,0.009235960980587281,0.0,0.0,0.0,0.0010959223333912073,0.0,0.0,0.0009389533808393703,0.0,0.0,0.10628375673761872,0.0063251154889529025,0.03297175539398956,0.00024669134848664996,0.0,0.21163401148454242,0.00028547454129772715,0.01391293645221178,0.18231677087848056,0.1441176415481374,0.012747600923193811
s06M1722,0.026914395706546537,0.0,0.17781442515169563,0.006179097115587809,0.0,2.315062524657712e-05,0.0,0.0005661026356091474,0.0,0.0005775805678269771,0.00078861876767267,0.0,0.0,0.16120780944980748,0.002443958178422517,0.015380155827053543,0.0001038133098235756,0.0018751534610808626,0.12761773353073746,0.08781832516605194,0.006832942421494642,0.3718151155824385,0.0,0.012041622502904217
s07M1722,0.030608450027820037,0.0002581044180783432,0.0004269659126956504,0.29473217145509395,0.0,0.0006787998290878939,0.0,0.0,0.0,0.0,0.0008955202606052661,0.0,0.001321188006958336,0.0,0.0,0.061811282246096035,0.0,3.368058954518993e-05,0.0,0.6092338372540195,0.0,0.0,0.0,0.0
s08M1722,0.0,0.0,0.000483405718877131,0.0,0.0,0.0,0.0,0.0,0.0,0.024544120651777097,0.38351419428605943,0.0,0.0,0.0004113889612744147,0.0,0.00028083575915934287,0.5907660546228526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09M1722,0.0,0.0,0.0,0.03536037306453547,0.0,0.0,0.0,0.044252992952724224,0.0,0.024939637053850473,0.08079304629088321,0.0,0.0,0.0,0.0,0.8005060312515428,0.0013733133050756266,0.0,0.0,0.012774606081388184,0.0,0.0,0.0,0.0
s10M1722,0.7843712087386071,0.0,0.0002759431720473555,0.0,0.0,0.00011598111562267395,0.0,0.0022334442532354337,0.00011596276752252512,0.04771660220640317,0.057030305651384845,0.0,0.0,0.00044419619424686897,0.0,0.1020736614414458,0.0014083160060548393,0.004214378453429317,0.0,0.0,0.0,0.0,0.0,0.0
s11M1722,0.028012817751629625,0.0,0.0,0.0,0.0,0.0006978345758373439,0.0,1.7609963238863855e-05,0.0,0.017460610246915115,0.026493927715359723,0.0,0.0,0.0,0.0,0.9248733955796531,0.0002895894301318157,0.002154214737234465,0.0,0.0,0.0,0.0,0.0,0.0
s12M1722,0.047774124192201325,0.0,0.0006441818234851459,0.0,0.00017596220292856457,0.0019444222217066607,0.0,0.0,0.0,0.024592274898636208,0.0193869408872669,0.00020178735726330603,0.00025967794485438146,0.0,0.0,0.8999951268894208,0.0,0.005025501582236551,0.0,0.0,0.0,0.0,0.0,0.0
s13M1722,0.6635857793009453,0.0001819153332483038,0.0,0.0,0.0,0.0005143219862997972,0.0,0.0014396750014688208,0.00036802695311435846,0.04180666358658983,0.050018388108221665,0.0002835370129044438,0.0,0.02540147198000008,0.0,0.20589870689229206,0.0004803365419058573,0.0031808034971890346,0.0,0.0,0.0021661109786070085,0.0,0.0,0.004674262827213346
s14M1722,0.10801055662917565,0.0003497601703957977,0.001004647084872225,0.0006990768646509428,0.0005241830845187697,0.0,0.0017972018644424929,0.005565935840470806,0.0011842067776013437,0.0,0.005469275883471141,0.0024450927124416858,0.0,0.0,0.00022234675883638888,0.43322755442506655,0.0005709114114407143,0.004704042376326375,0.0,0.16900292607240716,0.0640907793265585,0.1309348422262484,0.0,0.07019666049107506
s15M1722,0.07561469984688714,9.451895807872294e-05,0.0,0.04824097271730924,0.0,1.666603289985244e-05,0.0,0.0,0.0,0.0,0.0028008347042787567,0.0,0.00037548901405145505,0.0,0.05307777815389091,0.15860730311843715,0.0,0.00020958117739525663,0.0,0.6256626638724135,0.02054484556230808,0.0,0.0,0.014754646842049818
s01X1722,0.0,0.0,0.0,0.06283616034211341,0.0,0.00033404899743270537,0.0,0.0,0.0,0.0,0.0005253290443799992,0.0,0.0,0.0,0.2764559289049468,0.0,0.0016590239545770638,0.0,0.0,0.6581895087565501,0.0,0.0,0.0,0.0
s02T1722,0.006251254563115539,0.00018621095096585185,0.8484629346856789,6.74602163000305e-05,0.00024449615881812377,0.00023217006105574292,0.0032555472639315746,0.001279073536061971,6.201822595473745e-05,0.0021254708488854883,0.0011899413560061208,0.0,0.0004795890738168039,0.10431930506819957,0.004915425759311097,0.001324804175976124,0.0025436746320212176,0.0009157161083337848,0.00033062792752485174,0.014727003776117647,0.003069765460896565,0.0,0.0,0.0040175101510281554
s03T1722,0.0,0.0,0.00703527774776997,0.09552129229772907,0.0,3.678166747811165e-07,0.0,0.0,2.613807593586116e-06,0.00016335621639823651,0.0,0.0,0.0,0.8224282357352508,0.0,0.0,4.3496060468405604e-05,0.0,0.019884494926924682,0.0034610422580272906,0.0,0.04623853757683737,0.0,0.005221285556325906
s04T1722,0.0002836237176275381,0.0,0.06984421408439682,0.003169948108488635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286399440698541,0.0,0.0008264546937698768,0.00016651513955571017,0.0,0.23277467128818452,0.14139148370707869,0.0,0.25479500577568814,0.0,0.010348642786669079
s05T1722,0.0,0.0,0.03258727050682998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535485191596927,0.0,0.0,0.00015755925342329763,0.0,0.2384453012160317,0.008597760316999227,0.0,0.1845653012789562,0.0,0.000161615830832464
s06T1722,0.0,0.0,0.1602259266945381,0.0,0.00258343325562015,4.613687182915887e-06,0.0,0.0,0.0,0.0,0.0,0.00030620814182252186,0.0,0.19416909512118677,0.0,0.0,2.072387524460881e-05,0.0,0.16648620260477176,0.0,0.0,0.47620379661963314,0.0,0.0
s07T1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298345350532023,0.0,0.0,0.0,0.0,0.17016546494679763,0.0,0.0,0.0,0.0
s08T1722,0.0,0.0,0.0003369617929694425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804597239579054,0.0,0.0,0.0,0.0,0.0049811442642807326,0.6142169066695018,0.0,0.0,5.263315342644775e-06,0.0,0.0,0.0,0.0
s09T1722,0.0,0.0009096876124182023,0.00010566526899705022,0.0,0.0,0.003857295582566365,0.0,0.0,0.0,0.0,0.4411187211854865,0.00020220662166345516,0.00047223982938570167,0.0,0.0,0.3563749277245454,0.19597365125421465,0.000985604920722688,0.0,0.0,0.0,0.0,0.0,0.0
s10T1722,0.0,0.0,0.0,0.0,0.0,0.0003645651924799353,0.0,0.0,0.0,0.0,0.031324004624952016,0.0,0.0,0.0,0.0,0.9679308159663979,0.00038061421617007575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s11T1722,0.0,0.0,0.0,0.0,0.0,0.0016996921934325526,0.0,0.0,0.0,0.0036971513194659343,0.05431687331027277,0.0,0.0,0.0,0.0,0.9383982785435443,0.0012211906143139442,0.0,0.0,0.0006668140189704261,0.0,0.0,0.0,0.0
s12T1722,0.0,0.0,0.0,0.0,0.0,0.0009534794128412957,0.0,0.0,0.0,0.0,0.0007885311442541522,4.546674722977535e-05,0.0,0.0,0.0,0.29456471543012747,5.750594772228722e-05,0.0001275788474048456,0.0,0.05584765857044141,0.0,0.0,0.0,0.6476150638999787
s13T1722,0.13036713179410558,0.0,0.0006848867489943082,0.0,0.000144374161401401,0.0005732296492570091,0.003427759236307166,0.0,0.0,7.396782492895028e-05,0.016796004271885615,1.8497083234634465e-05,0.00028885443299079243,0.04919380095671976,0.0,0.744026456221805,0.0004297058124996106,0.0008937305493000386,0.0,0.0005168986480520346,0.0,0.0,0.0,0.05256470260851822
s14T1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030610363025236717,0.3663209286313762,0.0,0.0,0.0,0.5307277686798413,0.0,0.07234093966354573,0.0,0.0
s15T1722,0.0020918542421862318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590851081940324,0.14970342021050034,0.00016500133916801948,0.0,0.0,0.188954616014113,0.0,0.0,0.0,0.0
s02M1822,0.09255361413384683,0.0,0.48846505674156726,0.07859940576581816,0.003699954238317034,0.0,0.16092560306918208,0.0,0.0,7.163869104114628e-05,0.0,0.0,0.003421453185516868,0.03387773627360165,0.01197801372256127,0.0002943386414012011,0.0007354368755882554,0.005958801575029318,0.0024167423313988193,0.0192173591395557,0.02857061409578564,0.025610404803868673,0.0,0.043603826715920085
s03M1822,0.003753607193232294,0.0,0.004905931322276262,0.0,0.0,0.0,0.011901649788871541,0.0,0.0,5.169779300807146e-05,0.0,0.0,4.691589118524932e-05,0.952433126487966,0.02553493860530666,0.0,0.0,0.0003234657389868085,0.0,0.0,0.0,0.0,0.0,0.0010486671791672115
s04M1822,0.0,0.0,0.051841447950661326,0.0,0.0,0.0,0.002696559365021027,0.0,0.0,0.0,0.0004660089976696524,0.0,0.0,0.616125314813121,0.17365356429638404,0.0,0.00010831657379745246,0.00032592664166082206,0.08821248614960069,0.0,0.0,0.06094925989563066,0.0,0.005621115316453231
s05M1822,0.004613349346910028,0.0,0.2950680859939697,0.0,0.0,0.0,0.01220668849460756,0.0,0.0,0.0,0.0,0.0,0.0,0.5733195335625224,0.0,0.0,0.0,6.806668269581016e-05,0.08200440450230721,0.0,0.0,0.03142190050375959,0.0,0.0012979709132275535
s06M1822,0.062027361237940414,0.0,0.1712566471476392,0.04914133058798925,0.0,0.0,0.11099627928203432,0.0,0.0,0.0,0.0,0.0,0.0,0.04265999307421382,0.0027280804181824573,0.0,0.0005378566304856826,0.0021830515959906337,0.09503275042484158,0.0,0.010487523946305253,0.4275009158156055,0.0,0.025448209838771912
s07M1822,0.11238331557262898,0.0,0.05784122615431183,0.10282319356994199,0.0020318990986216935,0.0,0.18130959439315444,0.011746715132712585,0.0,0.0,0.0034986733101541982,0.0,0.003312133672764189,0.09644646722549748,0.02886898412287624,0.011017084651778303,0.0011230959523131961,0.00698581677835588,0.05231063778753598,0.006463584805872518,0.06208979262824119,0.17629022690281085,0.0014120725127141926,0.08204548572771427
s08M1822,0.0,0.0,0.0020316860375276294,0.0,1.4385399753469681e-06,0.0,0.0,0.0,0.0,0.06617021940732534,0.485752416503419,0.0,0.0,0.0018878034560227998,0.0,0.0,0.4440181156821786,0.0,0.0,0.00013832037355119772,0.0,0.0,0.0,0.0
s09M1822,0.0,0.0009772101462548236,5.954296757100449e-05,0.0,0.0,0.004648129078895013,0.0,0.0,0.0,0.0,0.5468128872130209,0.00017287135231177094,0.00041103084505873767,0.0,0.0,0.31625841017704903,0.1298583281911972,0.0008015900286414949,0.0,0.0,0.0,0.0,0.0,0.0
s10M1822,0.0,0.0009621587221832865,0.0017453432847579053,0.0,0.000262074525049087,0.0037792163645771816,0.0,0.01854731502356581,0.0,0.0059032205292092466,0.4963541942219203,0.0001804016860631418,0.00031065118268198266,0.0027298555944126296,0.0,0.17381885910000475,0.05828729993633766,0.0016864858914752508,0.0,0.00021601601684524203,0.0,0.0,0.0,0.23521690792091646
s11M1822,0.0,0.0030621765412882475,0.0014162131415749173,0.0,0.0,0.009567560448760087,0.0,0.01533514353808721,0.0,0.0047083939312969015,0.7303500476198883,0.0004325300821812105,0.0011070248071532018,0.0017382711962608106,0.0,0.18631316994253733,0.021620636683664624,0.006415581617407351,0.0,5.30164036018316e-06,0.0,0.0,0.0,0.017927948809539816
s12M1822,0.0,0.003065519018946462,0.001716053072232354,0.0,0.0003822728381756264,0.009568600469992973,0.00915319190952675,0.030552568253163555,2.606453159882757e-05,0.02492796796839088,0.3491906649642014,0.0008315902384095455,0.0013009641736125856,0.004282449663869878,0.004612165442703461,0.4002301022376111,0.009015643246902986,0.008000098886417652,0.0,0.0003755225706063065,0.0,0.0,0.0002737283730803093,0.14249483214055725
s13M1822,0.0,0.0010515890760323821,0.0014113775414364863,0.0,0.0,0.008783262891681428,0.0019480950227580363,0.37157080853362895,0.0,0.003040118980320888,0.11677297917174419,0.00016019951305194335,0.0,0.004453943673656991,0.0007385078098019765,0.14605926017896168,0.0007585973758547626,0.005041603100491647,0.0,0.0005431948753635017,6.483475120038627e-05,0.003310233862326394,0.0,0.3342913936416883
s14M1822,0.0,0.05737212195498271,0.0,0.0,0.0,0.0007425223994551869,0.03655210631748304,0.03224595375693379,0.0,0.0,0.0020336470506894322,0.005864099727092285,0.019054106915386712,0.0,0.0,0.3495935051337612,0.00017041457998094803,0.06578474305943764,0.0,0.02019630481486493,0.06373079751594839,0.3008312119170376,0.0008837380276525666,0.04494472682929371
s15M1822,0.013463968543945019,0.0,0.0,0.0,0.0003777847158847185,0.0,0.005579909400254904,0.010219168148553217,0.0,0.0,0.000990071038286037,0.0,0.0,0.00369149258105904,0.08377062712420855,0.23718901920340496,0.000871018581238346,0.0,0.0,0.587621897809859,0.013554038648547791,0.017626442063516056,0.0,0.025044562141242392
s01X1822,0.021611983572107522,0.0,0.0063608060502188925,0.0057631145419066885,0.0,0.0,0.06072479569425983,0.0,0.0,0.0,7.91251701906405e-05,0.0,0.0,0.0,0.8763853139891163,0.0,5.808519092304264e-05,0.003262587080106386,0.0,0.0,0.0,0.0,0.0,0.02575418871117066
s02T1822,0.0,8.345591635972899e-05,0.989212432872806,0.0,0.0,2.3187334948105488e-06,0.0,0.0,0.0,0.00017051214167118717,0.0,0.0,0.0,0.010401061612584837,0.0,0.0,0.00013021872308351416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1822,0.014620570311677183,0.00010675968935365097,0.09058122632022161,0.012835489271264251,0.0002526214694399026,9.116062078714616e-05,0.015031223024135816,0.0,6.256894228273094e-06,0.0003431773949504353,0.00010491469678572518,0.0,0.0007237397776981598,0.7890607668057598,0.00195648990742598,0.001525331172981126,0.0012409290798770446,0.0007916963774763404,0.014635978017193296,0.0,0.0027569571933678716,0.04561698704868696,0.00080677399350998,0.006910950933179488
s04T1822,0.00044717678614951043,0.0,0.0725228169732264,0.03241601878899961,0.0,0.0,0.0,0.0041445822752320845,0.0007393235527812734,0.0,0.0015521237993109539,0.0,0.0,0.3154317596297786,0.0010473209117420905,0.008883373060472727,0.0001492323854801678,0.0,0.32687275583722225,0.00033989545222765,0.008092814404789242,0.2254786452873755,0.0011180490256029203,0.0007641118296090162
s05T1822,0.0,0.0,0.18158426597500357,0.0069885258257545374,0.0,0.0,0.0,0.0,0.0,0.0,0.0004622846331569841,0.0,0.0,0.2505250246954717,0.001381621227242095,0.0033839341830211693,0.00029862918216279984,0.0,0.28936865828631253,0.002066832940803171,0.0002610771842257372,0.263126187180992,0.0,0.0005529586858535723
s06T1822,0.0,0.0,0.18760241601839608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367669745519362,0.0,0.0,0.0,0.0,0.08495113316902625,0.0,0.0,0.31443036292924836,0.04534634236396739,0.0
s07T1822,0.08438863579514821,0.0,0.10197561933136558,0.07127407062947637,0.0,0.0,0.13807759595532468,5.589350390765833e-06,0.0,0.0,8.865804184653698e-05,0.0,0.0006886516330721381,0.1495972141605606,0.012056546897902743,0.001220071402547277,0.0005056102107560319,0.002914846320786404,0.07148789338757283,0.001997091411998365,0.02830831782407455,0.297094647696494,0.0011350090388688,0.03718393091181426
s08T1822,0.0,0.0,0.036937608860330304,0.0,0.0,0.0,0.0,0.0,0.0,0.08601784785814687,0.3944961140990993,0.0,0.0,0.001650319186787238,0.0,0.0,0.4808981099956363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1822,0.0,0.0,0.0007976731209360861,0.0,0.0,0.0008922402408664759,0.0,0.02818656593219657,0.00013496692896048464,0.0558191607731266,0.46783657722006355,0.0,0.0,0.0,0.0,0.3851105463287431,0.03406239613517683,0.006483427336014197,0.0,0.0,0.0,0.0,0.0,0.02067644598391624
s10T1822,0.0,0.0,0.0010357854754098573,0.0,0.0,0.004665895040547806,0.0009280162654733381,0.09194703559243196,0.0008431629661092408,0.052366615979849956,0.26092191315581165,0.0,0.0,0.0047851404243100144,0.0027377097200481093,0.26553589825456353,0.0007396698671449308,0.03840252949517804,0.0,0.002342394550322032,0.031748541678780856,0.0,5.97488937588121e-05,0.2409399426402598
s11T1822,0.0,0.0,0.0012310141977178019,0.0,0.0,0.0,0.0,0.15461928692792065,0.0,0.02363383515453506,0.28547386493184435,0.0,0.0,0.00212563999696349,0.0023071563688943477,0.2434291637807308,0.0,0.004079612059412532,0.0,0.003250679767751215,0.018106744938288368,0.0,0.0,0.2617430018759413
s12T1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49095715201658524,0.0,0.007111670994456796,0.02775201418313691,0.0,0.0,0.0,0.0,0.033112913433828974,0.0,0.0,0.0,1.0380467405130207e-05,0.0,0.0,0.0,0.44105586890458703
s13T1822,0.0,0.0,0.0,0.0,0.0,0.00019062562696164903,0.0,0.004066272851706976,0.00011785555413015032,0.0,0.0013744811332733564,0.0002004759744545067,0.0,0.0,0.0,0.010128183731145579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839221051283277
s14T1822,0.0028266275853207697,0.0,0.03831938481444101,0.001556489373973884,0.0,0.0,0.0005557412534999873,0.038600478346260195,0.0,0.0,0.0009657377394805921,0.0,0.0,0.005962190083307679,0.004095907698854045,0.12365545852509281,0.0003170470737198218,0.0006833942310071723,0.0015301135738950587,0.0016429914074706123,0.011913455634034537,0.07006044486081302,0.00023653270448832303,0.6970780050943406
s15T1822,0.008594140646611256,0.0,3.7527484432134104e-05,0.0,0.0,0.0,0.0,0.008022936253149213,0.0,0.0,0.0034518139438754238,0.0,0.0,0.0,0.8479161211590005,0.05160841493151224,0.0006248354205558033,0.0009101630930437373,0.0,0.0004164928458827513,0.016792472267201302,0.0038790448106102667,0.0,0.05774603714412543
s02M1922,0.0,0.0,0.973341727240551,0.0,0.026280190140868978,0.0,0.0,0.0,0.00019837120736123718,7.253224225559834e-05,2.4294584721915545e-05,0.0,0.0,0.0,0.0,0.0,8.288458424123649e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03M1922,0.0385526374472372,0.0,0.3988298793810181,0.027888617410847097,0.0021589628148159672,0.0,0.0597755510710706,0.0014237440409979882,0.00020558511589504225,0.0,0.0004258195843062489,0.0,0.0011536117612556188,0.2965185140849767,0.004440634216036171,0.002740890119898888,0.00032903831791149225,0.0018873563189260201,0.018144748284654767,4.757105070397414e-05,0.012244626919016004,0.11470386863246854,0.0012877709455489602,0.01724057248241448
s04M1922,0.0,0.0,0.005109633076794591,0.0,0.0,0.0,0.0,0.0,4.453023045593982e-05,0.0,0.0,0.0,0.0,0.7780750738235465,0.0,0.0,0.0,0.0,0.12571149466054993,0.0,0.0,0.08776524853798569,0.0032940196706672804,0.0
s05M1922,0.0,0.0,0.38791436436891585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168693994095881,0.0,0.0,0.0,0.0,0.21747852961239827,0.0,0.0,0.17649776427881975,0.0012399423302780965,0.0
s06M1922,0.0,0.0,0.006368040481906554,0.0,0.0,0.0,0.0,0.03361456384248155,0.0,8.0362519785386e-06,0.0,0.0,0.0,0.7159699100957042,0.0,0.0,0.0,0.0,0.07663161998633274,0.0,0.0,0.16676725431903747,0.0006405750225589136,0.0
s07M1922,0.0,0.0,0.21717050520921086,0.0,0.0,0.0,0.0,0.0,6.315675293401456e-06,0.0,0.0,0.0,0.0,0.2275597413607257,0.0,0.0,0.0,0.0,0.08214230094105869,0.0,0.0,0.4635086217894577,0.00961251502425374,0.0
s08M1922,0.0,0.0,0.00022794518372927237,0.0,0.0,0.0,0.0,0.0,0.0,0.1711372068801875,0.24734879510228203,0.0,0.0,0.0018792140036543313,0.0,0.0,0.5793784836022463,0.0,0.0,2.8355227900636888e-05,0.0,0.0,0.0,0.0
s09M1922,0.0,0.0,0.0,0.0,0.0,0.001517903758339749,0.020108628886182294,0.2237001041180281,0.0002867019045526129,0.03836148522965382,0.1963722522238338,0.0,0.0013487741046966438,0.0013839437276682305,0.0042976504822572256,0.09313499155459451,0.0003947377704684191,0.029327946176243687,0.0,0.0018169408411965917,0.15245600802699713,0.0,0.0,0.23549193119528722
s10M1922,0.0,0.04026930827818913,0.0002444402338345706,0.0,0.0,0.003910034798980957,0.032125235220571674,0.11362792822543706,0.000813169340523091,0.03413296712650443,0.07799737391193033,0.0021862401644695746,0.014605628239953716,0.0,0.0003427718636832028,0.15658592323863252,0.0006205774490896199,0.08784643872201477,0.0,0.0007186633059079834,0.11026153129707164,0.05100864522519586,0.0009881301072979564,0.271714993250712
s11M1922,0.0,0.0,1.8111345025222832e-05,0.0,0.0,0.00045121835588486203,0.02573131480185845,0.11024798511076758,0.0010215538082217752,0.05185224938359433,0.1587283800709977,0.0,0.004478307952862024,0.002715828389759916,0.008350668859018806,0.12762761579660764,6.051651736768715e-05,0.03589971948017868,0.0,0.0034948681478434024,0.13729937666877892,0.0,0.0004489983539772031,0.33157328695725585
s12M1922,0.0,5.9862959112697246e-05,0.0,0.0,0.0,0.0,0.0,0.0009476571482263581,4.8250011256390426e-05,0.0019210761397259457,0.0027945087980249562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942286449436536
